ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[76.6, 75.0]",,,,,,,,,,,,0.816753,,,,,,,,,,,,,,,9d3aa603-e23d-48e8-bde5-69336677d45c,628,,,"[76.6, 75.0]",3869220,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ferrán Torres García,6748.0,Right Wing,25,Spain,772,"['9eff16cf-3526-45cd-b235-037eef3fbdac', 'd121f754-b1e0-464d-8795-48c6975347dc']",16,,,,,,,,,,,,,,,,,Spain,772,00:15:16.392,Carry,
,,,"[64.0, 62.4]",,,,,,,,,,,,1.045508,,,,,,,,,,,,,,,51b5572e-55f0-4a3a-9baa-72e2cbf94def,631,,,"[67.4, 63.7]",3869220,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Martín Páez Gavira,133353.0,Right Center Midfield,25,Spain,772,"['028192b0-c72d-4ab7-b6ec-bb1d968507e0', '147d2bca-566a-4ef1-b4e9-26e29ea51e87']",18,,,,,,,,,,,,,,,,,Spain,772,00:15:18.093,Carry,
,,,"[56.7, 50.8]",,,,,,,,,,,,0.987236,,,,,,,,,,,,,,,ec7c5106-3e84-4499-a6f0-cbc289bf6798,634,,,"[56.7, 50.8]",3869220,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Back,25,Spain,772,"['72600fe2-6874-4afc-bb3f-f3b2892ca387', 'a2ff6a5d-cc53-4a40-9d54-51e9b98dacd8']",20,,,,,,,,,,,,,,,,,Spain,772,00:15:20.210,Carry,
,,,"[67.2, 16.0]",,,,,,,,,,,,1.554345,,,,,,,,,,,,,,,090bf4e9-f509-46fd-be97-1862ccdfc2f1,637,,,"[67.2, 16.0]",3869220,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro González López,30486.0,Left Center Midfield,25,Spain,772,"['387035ae-5f16-40df-b8e7-257ac32f49be', 'deffa9d0-72f7-4f7b-87ab-fa8cc0bb19cf']",22,,,,,,,,,,,,,,,,,Spain,772,00:15:22.749,Carry,
,,,"[65.1, 27.7]",,,,,,,,,,,,2.913749,,,,,,,,,,,,,,,8dac3464-d270-490c-a225-40d4ead84fcb,640,,,"[74.3, 24.3]",3869220,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Olmo Carvajal,16532.0,Left Wing,25,Spain,772,"['dbd02268-12ec-4c19-a5eb-1251f7662386', 'f4d74fb5-2625-45b6-b979-8d5ae605d516', 'febae657-a56a-4228-a9d9-0d8d0e4e05e9']",25,,,,,,,,,,,,,,,,,Spain,772,00:15:25.007,Carry,True
,,,"[76.2, 48.3]",,,,,,,,,,,,2.199701,,,,,,,,,,,,,,,c2e3f00f-8766-4cb6-ae80-02774c27cbdd,646,,,"[63.6, 46.8]",3869220,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Back,25,Spain,772,"['4ed6b8b0-230b-4ab8-80d8-9f69136c767b', '5fd2a62d-853a-4939-a267-93dfeb34b3ad']",30,,,,,,,,,,,,,,,,,Spain,772,00:15:30.496,Carry,
,,,"[72.8, 38.0]",,,,,,,,,,,,1.027889,,,,,,,,,,,,,,,6145f062-8498-4779-8644-c7da8580c854,649,,,"[72.8, 38.0]",3869220,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,25,Spain,772,"['e2f8b509-3d87-42d7-b14b-93a5ed272e71', 'e6a266b4-a098-44d8-aacd-fc1f986a12bf']",33,,,,,,,,,,,,,,,,,Spain,772,00:15:33.500,Carry,
,,,"[97.0, 17.3]",,,,,,,,,,,,4.159767,,,,,,,,,,,,,,,125e3a4f-6b2a-4bec-ac4e-685f34916b25,652,,,"[80.9, 18.8]",3869220,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro González López,30486.0,Left Center Midfield,25,Spain,772,"['6a55c378-0b46-445c-bb9d-f34913484ec4', '7a212805-78e6-41c6-aa8f-02acadaaee7d', 'f7d5cb69-a0e3-4322-99d0-07b878d1a174']",35,,,,,,,,,,,,,,,,,Spain,772,00:15:35.693,Carry,True
,,,"[100.0, 3.6]",,,,,,,,,,,,0.524045,,,,,,,,,,,,,,,f9340242-8582-4527-8b48-332149118e59,656,,,"[100.0, 3.6]",3869220,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,25,Spain,772,"['78b5ea1a-50a4-4be7-ab21-b2e979616068', 'd08ca86b-cf14-4519-8225-17fc12c642ab']",40,,,,,,,,,,,,,,,,,Spain,772,00:15:40.712,Carry,
,,,"[23.8, 74.0]",,,,,,,,,,,,2.078178,,,,,,,,,,,,,,,bb1d3574-2641-4bc5-a72d-73c68c722891,660,,,"[18.9, 67.8]",3869220,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Azzedine Ounahi,46258.0,Right Center Midfield,25,Spain,772,"['54503024-da94-49cd-9462-ce3150d91d84', 'afa69a76-d0cb-4d74-8750-bc29f0ea0ce6']",42,,,,,,,,,,,,,,,,,Morocco,788,00:15:42.004,Carry,
,,,"[80.7, 6.6]",,,,,,,,,,,,2.683224,,,,,,,,,,,,,,,1e375361-fa9e-47d2-9700-24b9a887c5cb,665,,,"[80.7, 6.6]",3869220,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Olmo Carvajal,16532.0,Left Wing,26,Spain,772,"['8772a7c0-76c1-4f9f-8273-610ad150a764', '8ce1c4dc-66aa-496e-adb9-f5d02968df83']",49,,,,,,,,,,,,,,,,,Spain,772,00:15:49.777,Carry,
,,,"[68.3, 37.2]",,,,,,,,,,,,1.141368,,,,,,,,,,,,,,,23dfd532-9dbd-429c-b848-06d51354a90d,668,,,"[68.3, 37.2]",3869220,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Back,26,Spain,772,"['26304ba2-a947-498e-8f2f-5d202b189737', 'ac8b4ec2-eb15-4b0e-8e2b-432c403d6f75']",54,,,,,,,,,,,,,,,,,Spain,772,00:15:54.163,Carry,
,,,"[90.5, 51.9]",,,,,,,,,,,,0.638234,,,,,,,,,,,,,,,90dc4fd2-d552-4229-9064-ee1b900693da,672,,,"[87.8, 50.4]",3869220,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Martín Páez Gavira,133353.0,Right Center Midfield,26,Spain,772,"['5ffa8b00-32c1-47aa-a5a2-53148009af9c', 'a4ce0ec3-e487-49bb-b63a-63c7b9c12f7b', 'ac6e948f-adf3-4ca8-8ed5-41c5d1fbcb42']",56,,,,,,,,,,,,,,,,,Spain,772,00:15:56.347,Carry,True
,,,"[105.3, 70.7]",,,,,,,,,,,,1.265064,,,,,,,,,,,,,,,43d1a82e-b7bd-4480-b7a2-67455538d40f,675,,,"[103.6, 74.4]",3869220,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ferrán Torres García,6748.0,Right Wing,26,Spain,772,"['071685e4-d7cd-44ee-a5d5-3d739cacbe48', '4b8e7ff4-458e-4cfc-8dac-8071dbcb2064']",58,,,,,,,,,,,,,,,,,Spain,772,00:15:58.383,Carry,
,,,"[33.4, 45.9]",,,,,,,,,,,,0.877529,,,,,,,,,,,,,,,a0c96b02-e6c4-4c4f-ab4b-c3851890d5ee,680,,,"[36.2, 47.4]",3869220,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,27,Morocco,788,"['249a2c83-ab64-43d2-8f8d-5a865d6a8333', '56d05177-6e7c-4eb4-bc7c-4fb9fbd961a4']",2,,,,,,,,,,,,,,,,,Morocco,788,00:16:02.983,Carry,
,,,"[24.0, 45.5]",,,,,,,,,,,,2.286664,,,,,,,,,,,,,,,818627b3-f421-4efa-bdb1-987f9589d0f7,683,,,"[25.7, 37.2]",3869220,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,27,Morocco,788,"['4f4eb3d4-ce8b-4a29-9f97-8c689a7f7588', 'd701c6fe-3a02-47ad-be18-e32e63fc7ea2']",4,,,,,,,,,,,,,,,,,Morocco,788,00:16:04.719,Carry,
,,,"[19.1, 10.4]",,,,,,,,,,,,1.270271,,,,,,,,,,,,,,,7a93084b-5cd7-4abf-9fef-f0e45631c4a7,690,,,"[19.1, 10.4]",3869220,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Noussair Mazraoui,15890.0,Left Back,27,Morocco,788,"['3d08e125-7982-4ba7-83b0-ef5e1a34719b', '4488f926-7d21-46af-b08c-82b861f4ff0e']",11,,,,,,,,,,,,,,,,,Morocco,788,00:16:11.435,Carry,
,,,"[89.3, 74.6]",,,,,,,,,,,,1.511682,,,,,,,,,,,,,,,15d07789-1e17-432b-ae94-66af4ff09f81,695,,,"[89.3, 74.6]",3869220,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Llorente Moreno,6840.0,Right Back,27,Morocco,788,"['20553ab9-541b-4df0-925a-6425945b9245', 'd897895e-9167-4ff8-9232-58f948bc9826']",17,,,,,,,,,,,,,,,,,Spain,772,00:16:17.532,Carry,
,,,"[91.8, 74.8]",,,,,,,,,,,,0.652852,,,,,,,,,,,,,,,d1e82f2c-481c-49b0-b0bd-d6bc5661e1ac,701,,,"[91.2, 75.0]",3869220,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Llorente Moreno,6840.0,Right Back,27,Morocco,788,"['2676634f-0d8f-4099-883e-5bde42d4d11b', '43c695b9-8b62-479a-a658-bc3fb54f67ee', 'e4b5140d-d7d5-4c31-8443-dd256c5a4f21']",21,,,,,,,,,,,,,,,,,Spain,772,00:16:21.423,Carry,True
,,,"[99.1, 75.2]",,,,,,,,,,,,0.40534002,,,,,,,,,,,,,,,f7e7cbfa-4422-49be-a364-a17a5d89be2e,706,,,"[99.5, 74.4]",3869220,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ferrán Torres García,6748.0,Right Wing,27,Morocco,788,"['39e51fcc-f58d-47d2-b87a-562bc45b3760', '5453f0ad-db21-47fb-86ae-d2313373569b', '896bba26-7477-48fa-a77f-e0466718ed62']",22,,,,,,,,,,,,,,,,,Spain,772,00:16:22.697,Carry,True
,,,"[64.0, 52.8]",,,,,,,,,,,,3.448352,,,,,,,,,,,,,,,953235d3-098b-4bcd-8989-74e0711df703,717,,,"[55.0, 53.6]",3869220,17,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rodrigo Hernández Cascante,6765.0,Right Center Back,29,Spain,772,"['64ae138e-d84c-4709-97ba-53d24b0f77a1', 'a04b66ec-1f0d-4e0a-b81a-89c8f7b6e247']",0,,,,,,,,,,,,,,,,,Spain,772,00:17:00.734,Carry,
,,,"[39.4, 25.0]",,,,,,,,,,,,0.623679,,,,,,,,,,,,,,,1d10656e-acc9-44be-ac9b-5beae1839e7a,723,,,"[36.6, 26.0]",3869220,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Saïss,5219.0,Left Center Back,30,Morocco,788,"['6aa5d012-ae4b-418a-a649-ff16587c2f1b', 'c81f566b-ce31-48b2-b0cc-94d604011c76', 'e7bcdf29-d6a5-42d0-9e81-32d681a4702a']",6,,,,,,,,,,,,,,,,,Morocco,788,00:17:06.055,Carry,True
,,,"[37.0, 44.7]",,,,,,,,,,,,3.501245,,,,,,,,,,,,,,,a69c55f4-e064-4a32-84f1-40297a785d89,728,,,"[40.7, 34.0]",3869220,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,30,Morocco,788,"['6a64cbaf-ae44-42d5-8b1f-9e8962542992', 'b1bd5d21-556c-4250-8dcd-80be75f3b9ca', 'b6630d21-65f1-49c7-afa9-535daf05801b']",7,,,,,,,,,,,,,,,,,Morocco,788,00:17:07.492,Carry,True
,,,"[3.9, 29.3]",,,,,,,,,,,,2.340993,,,,,,,,,,,,,,,15a2708b-b0b8-4eff-b90a-11c747a6cfbb,734,,,"[5.6, 37.0]",3869220,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yassine Bounou,6785.0,Goalkeeper,30,Morocco,788,"['12847786-f265-47fc-b509-6129fc632295', '4c9cee58-8d33-43c2-a07b-2c4290226d54', 'b043086c-c1c4-4365-9e69-283ddbce2e12']",13,,,,,,,,,,,,,,,,,Morocco,788,00:17:13.953,Carry,True
,,,"[33.8, 4.4]",,,,,,,,,,,,2.652367,,,,,,,,,,,,,,,84d1d93f-e696-4ca4-8ff2-684bdc675f27,738,,,"[18.4, 5.5]",3869220,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Noussair Mazraoui,15890.0,Left Back,30,Morocco,788,"['00b05dfd-ccae-4ee3-b161-be60c002582a', '5ad29fa7-e03f-4c5f-aca5-517a4e55ba22', 'a85642a5-3db7-4215-bfdf-2b7c0e786349']",18,,,,,,,,,,,,,,,,,Morocco,788,00:17:18.206,Carry,True
,,,"[56.5, 66.9]",,,,,,,,,,,,1.384794,,,,,,,,,,,,,,,f0ac6fc0-bdc3-4d0f-b275-1c7fe8d4cf93,744,,,"[55.7, 69.5]",3869220,17,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Back,31,Spain,772,"['621b6a5b-795d-4662-8b13-bee2ea005498', 'e1c67433-cf81-4330-b2a2-c01a9939a899']",28,,,,,,,,,,,,,,,,,Spain,772,00:17:28.310,Carry,
,,,"[56.1, 33.9]",,,,,,,,,,,,1.636712,,,,,,,,,,,,,,,bdedd330-7e46-4ca2-a888-4f6873efd679,747,,,"[51.4, 40.6]",3869220,17,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aymeric Laporte,4353.0,Left Center Back,31,Spain,772,"['6c39ab91-da6a-43e1-9e7a-5a43aabfb3b2', '738ef406-1493-4bd5-96f4-ff5aad91c07f']",31,,,,,,,,,,,,,,,,,Spain,772,00:17:31.295,Carry,
,,,"[66.2, 13.4]",,,,,,,,,,,,0.990809,,,,,,,,,,,,,,,45bc8809-fafc-42e6-837c-4130fcae9e4d,750,,,"[66.2, 13.4]",3869220,17,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,31,Spain,772,"['b92fe47c-ae7d-4e4f-92ec-67052ab92581', 'e06aba15-f2c4-48da-b431-1c1207b555e2']",34,,,,,,,,,,,,,,,,,Spain,772,00:17:34.213,Carry,
,,,"[61.4, 25.6]",,,,,,,,,,,,2.267836,,,,,,,,,,,,,,,e5382d6c-096f-42bd-b582-c4ba2611e5be,755,,,"[55.9, 23.9]",3869220,17,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aymeric Laporte,4353.0,Left Center Back,31,Spain,772,"['1a738682-b0a2-482a-9ab5-f05180e24d5e', '62d3fa1b-640b-4524-8aa5-b7eab46d5d9d']",37,,,,,,,,,,,,,,,,,Spain,772,00:17:37.400,Carry,
,,,"[65.3, 15.8]",,,,,,,,,,,,1.001259,,,,,,,,,,,,,,,1f28643f-781e-46a8-a65e-c74c7517d47e,758,,,"[64.2, 17.0]",3869220,17,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro González López,30486.0,Left Center Midfield,31,Spain,772,"['4d479705-e7d1-4cc1-8351-bd343a0e879d', '6201a962-eb9f-42b1-83b1-394580c66d79']",40,,,,,,,,,,,,,,,,,Spain,772,00:17:40.677,Carry,
,,,"[68.7, 11.5]",,,,,,,,,,,,2.086403,,,,,,,,,,,,,,,fdceed08-a229-4e7e-92c1-30fcb4f446de,763,,,"[68.7, 11.5]",3869220,17,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro González López,30486.0,Left Center Midfield,31,Spain,772,"['58519600-5544-4da4-9d5b-90f39279423c', '79badb75-33a9-4277-8ecb-b79718f4bffa']",43,,,,,,,,,,,,,,,,,Spain,772,00:17:43.903,Carry,
,,,"[69.2, 48.7]",,,,,,,,,,,,2.207985,,,,,,,,,,,,,,,02f0356c-5502-4851-aeb1-9ed853602897,766,,,"[67.9, 41.4]",3869220,17,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Back,31,Spain,772,"['512ef9e1-ac3d-4fea-bc92-c456e6d30e3e', '6ffc481d-b802-472f-9e4f-aa89fa1a37d2']",47,,,,,,,,,,,,,,,,,Spain,772,00:17:47.457,Carry,
,,,"[70.9, 26.2]",,,,,,,,,,,,1.55843,,,,,,,,,,,,,,,ff491924-afc1-40a7-8ff8-416e4b44bb96,769,,,"[65.5, 29.0]",3869220,17,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aymeric Laporte,4353.0,Left Center Back,31,Spain,772,"['0b88d264-b636-4bcb-940b-3543bedc2e1a', '5b55d12a-da0b-47ae-8221-0cf1142cd3c5']",51,,,,,,,,,,,,,,,,,Spain,772,00:17:51.127,Carry,
,,,"[16.1, 41.2]",,,,,,,,,,,,12.675436,,,,,,,,,,,,,,,46f904d6-16d6-42fe-b726-6d9409b4f63a,773,,,"[8.6, 57.3]",3869220,17,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yassine Bounou,6785.0,Goalkeeper,31,Spain,772,"['8f2da71b-fff7-43c2-a68d-44ace31f2733', 'e3a56c9b-05a8-4aff-9ee9-185c4d8bc3c9']",55,,,,,,,,,,,,,,,,,Morocco,788,00:17:55.262,Carry,
,,,"[35.1, 5.1]",,,,,,,,,,,,0.653673,,,,,,,,,,,,,,,998498aa-ebca-4388-8981-b279bd609d5f,776,,,"[35.1, 5.1]",3869220,18,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Noussair Mazraoui,15890.0,Left Back,31,Spain,772,"['7cb931d9-0bfb-4071-b5d2-5c83fd147bf3', 'db0214ea-289d-47f4-937c-d73291baef90']",10,,,,,,,,,,,,,,,,,Morocco,788,00:18:10.660,Carry,
,,,"[117.3, 71.8]",,,,,,,,,,,,1.014686,,,,,,,,,,,,,,,3f2deaf2-ecc2-4f7b-abd0-5aab82fd9e12,780,,,"[117.3, 71.8]",3869220,18,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ferrán Torres García,6748.0,Right Wing,32,Spain,772,"['003ac49c-e20e-4e8c-9a6c-7360f69bdd9a', '6d59542c-4fc2-4d06-a59e-57ff632c3e6f']",19,,,,,,,,,,,,,,,,,Spain,772,00:18:19.074,Carry,
,,,"[23.6, 73.3]",,,,,,,,,,,,1.382046,,,,,,,,,,,,,,,efdbd651-9ad0-4a97-8661-e339f1487975,785,,,"[18.7, 62.6]",3869220,18,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,32,Spain,772,"['1c1007ba-c71e-42c2-8c02-49abca2eb381', 'f4a4cb9a-51e3-4ea9-a5bf-fa18c97248b2']",25,,,,,,,,,,,,,,,,,Morocco,788,00:18:25.143,Carry,
,,,"[72.6, 1.9]",,,,,,,,,,,,1.394681,,,,,,,,,,,,,,,47ca6c38-9eed-4c9f-b57b-2305538df415,790,,,"[77.1, 3.1]",3869220,18,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Olmo Carvajal,16532.0,Left Wing,32,Spain,772,"['27ca9773-ee16-4f41-8b29-fcae4d22159a', 'ce448f0b-ab53-437c-b8b7-5c881de23e4e', 'de790615-e21e-4353-96be-2a0e6ead2003']",29,,,,,,,,,,,,,,,,,Spain,772,00:18:29.869,Carry,True
,,,"[20.8, 45.3]",,,,,,,,,,,,0.750774,,,,,,,,,,,,,,,294495a0-6067-49b1-ba81-0cbbbc6f3585,801,,,"[22.5, 50.0]",3869220,18,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sofyan Amrabat,5234.0,Center Defensive Midfield,33,Morocco,788,"['5f8ad1e7-4863-4c7b-8470-06f6ea0e7677', '6c3f9c63-e747-4140-87d2-97f7e69c71e6']",45,,,,,,,,,,,,,,,,,Morocco,788,00:18:45.501,Carry,
,,,"[25.3, 32.5]",,,,,,,,,,,,1.319155,,,,,,,,,,,,,,,feb80670-4fa7-4736-bc76-df0ecaacfe17,804,,,"[33.2, 31.2]",3869220,18,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Azzedine Ounahi,46258.0,Right Center Midfield,33,Morocco,788,"['033ac6ff-691d-4991-9f31-e588eace300c', 'ba107989-91f1-4232-a3a0-5456f21fcf7b']",47,,,,,,,,,,,,,,,,,Morocco,788,00:18:47.686,Carry,
,,,"[80.9, 58.8]",,,,,,,,,,,,0.880666,,,,,,,,,,,,,,,0687f74d-6ea4-427d-844e-45f049ddedbc,817,,,"[80.3, 56.0]",3869220,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Martín Páez Gavira,133353.0,Right Center Midfield,34,Spain,772,"['19146a29-f276-4ab6-955d-0813a66bd01c', '793cdfa6-40ad-4b99-9e42-d02bf32fb832', 'fad03fc2-abf8-4d36-9c76-13463b4a90eb']",59,,,,,,,,,,,,,,,,,Spain,772,00:18:59.595,Carry,True
,,,"[63.2, 63.0]",,,,,,,,,,,,1.052138,,,,,,,,,,,,,,,928ddac9-25dc-45cd-89aa-1f0326c30107,824,,,"[67.0, 64.7]",3869220,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Llorente Moreno,6840.0,Right Back,34,Spain,772,"['0677dd53-40c1-44be-b0df-d93d04134b81', '16078ce5-4793-4a6d-a1e3-78e9e2a99222']",3,,,,,,,,,,,,,,,,,Spain,772,00:19:03.540,Carry,
,,,"[62.7, 53.0]",,,,,,,,,,,,0.702944,,,,,,,,,,,,,,,7791d638-2172-4182-acf3-b261ec5bde07,828,,,"[65.1, 51.5]",3869220,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,34,Spain,772,"['0247154f-bfa3-4b57-9002-cf2aef40e8cd', '02fc3d67-1ee6-419c-ac17-ee202405f096', '19c2a7fc-806e-4824-a5fa-eb8f3f0ce785', '4bea835b-18f5-457f-8d21-6bafe49b86d4']",5,,,,,,,,,,,,,,,,,Spain,772,00:19:05.425,Carry,True
,,,"[52.7, 26.5]",,,,,,,,,,,,1.176462,,,,,,,,,,,,,,,aa9846bb-1dc7-405e-886a-2186d613b121,833,,,"[48.8, 27.7]",3869220,19,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,35,Spain,772,"['c4c65b4b-d60a-4155-87ee-22d23164d52d', 'e7dd3627-1b16-4b4d-86d9-c656fa9878cf']",20,,,,,,,,,,,,,,,,,Spain,772,00:19:20.860,Carry,
,,,"[63.2, 8.9]",,,,,,,,,,,,2.506941,,,,,,,,,,,,,,,26112ad4-be9e-47ee-bbdc-5ab24431ba5f,836,,,"[57.4, 7.8]",3869220,19,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,35,Spain,772,"['a1341364-5040-4f4c-b424-1b98b8482b76', 'b9daea52-cfe5-4743-93d5-340ba4dc9264']",23,,,,,,,,,,,,,,,,,Spain,772,00:19:23.188,Carry,
,,,"[62.3, 27.3]",,,,,,,,,,,,5.643904,,,,,,,,,,,,,,,a2c0e92c-7ae5-4a84-af44-389e3eaf13ae,839,,,"[55.5, 21.1]",3869220,19,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,35,Spain,772,"['42187701-06de-4367-9431-dbc3873a4740', 'afc9e3ee-65b9-479c-b33c-261b92e24741']",27,,,,,,,,,,,,,,,,,Spain,772,00:19:27.233,Carry,
,,,"[61.9, 43.6]",,,,,,,,,,,,0.867297,,,,,,,,,,,,,,,3a1ef77f-184f-4593-97e6-38e65d1a8cee,842,,,"[61.9, 43.6]",3869220,19,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rodrigo Hernández Cascante,6765.0,Right Center Back,35,Spain,772,"['64da69cf-a3dd-4147-87e3-9ce87247e12b', 'a667a7d4-c156-4d22-8ed9-799741faa797']",34,,,,,,,,,,,,,,,,,Spain,772,00:19:34.381,Carry,
,,,"[65.9, 60.9]",,,,,,,,,,,,0.891109,,,,,,,,,,,,,,,644a362e-6572-43a1-ad0f-e9f3e68d1643,845,,,"[62.7, 60.3]",3869220,19,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pablo Martín Páez Gavira,133353.0,Right Center Midfield,35,Spain,772,"['b2e50600-569b-452a-be0f-f34016060397', 'd45830b5-57ca-4d8f-b76d-527d699b1028']",36,,,,,,,,,,,,,,,,,Spain,772,00:19:36.419,Carry,
,,,"[45.8, 4.7]",,,,,,,,,,,,1.023263,,,,,,,,,,,,,,,66e2d403-7eef-42a4-ac22-92e189994954,850,,,"[41.3, 5.1]",3869220,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sofiane Boufal,3625.0,Left Wing,36,Morocco,788,"['8afe8b58-e710-437e-b300-cdacdb086856', 'd46b945b-f822-4009-a6ab-cd6005b913d7', 'df3a68dc-06f4-49d9-8df1-80d32197d48d']",39,,,,,,,,,,,,,,,,,Morocco,788,00:19:39.297,Carry,True
,,,"[52.4, 8.9]",,,,,,,,,,,,1.270597,,,,,,,,,,,,,,,22e8cec7-c289-45b9-87f2-ebaea9791ba1,854,,,"[45.8, 4.7]",3869220,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sofiane Boufal,3625.0,Left Wing,36,Morocco,788,"['02cd0842-7e50-45a7-81c3-73788b29dbf3', '4c91c2ae-627a-4f2a-99ca-72f2343ded74', '8afe8b58-e710-437e-b300-cdacdb086856', 'bce63122-7935-4c64-9f62-1e94791fbf58', 'd46b945b-f822-4009-a6ab-cd6005b913d7']",40,,,,,,,,,,,,,,,,,Morocco,788,00:19:40.320,Carry,True
