50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.768508,,,,,,,,,,,908850eb-1d7a-4073-b2cd-2ea74a3d2f26,120,,"[57.3, 2.2]",3869118,2,,,,,0.08967709,,Left Foot,,,"[94.0, 5.5]",,High Pass,,36.84807,,,Incomplete,,Philip Foden,4354.0,,,,,1,From Throw In,Luke Shaw,3382.0,Left Back,6,England,768,"['98c1d06d-26e6-47a2-83f5-3a02d4bd0d42', 'c58d74f1-07f0-4b1a-963d-6f05e9b2be37']",3,,,,,,,,,,,,,,,England,768,00:02:03.930,Pass,
,,,,,,,,,,,,,,,,,1.437889,,,,,,,,,,,2b63ab82-f055-4115-a7c4-18ecd852df2b,124,,"[35.8, 77.0]",3869118,2,,,,,-2.337329,,Right Foot,,,"[22.8, 63.5]",,Ground Pass,,18.741665,,,,,Kalidou Koulibaly,5675.0,,,,,1,Regular Play,Youssouf Sabaly,3404.0,Right Back,7,Senegal,787,['aa0c84b4-456c-4b82-af9e-882229cbc0e9'],9,,,,,,,,,,,,,,,Senegal,787,00:02:09.871,Pass,
,,,,,,,,,,,,,,,,,1.60269,,,,,,,,,,,b0f26b06-f035-4d25-9db3-9881b8f71d20,127,,"[22.8, 59.6]",3869118,2,,,,,-1.8504032,,Right Foot,,,"[17.0, 39.4]",,Ground Pass,,21.016184,,,,,Abdou Diallo,8553.0,,,,,1,Regular Play,Kalidou Koulibaly,5675.0,Right Center Back,7,Senegal,787,['6656121f-5c29-4a2d-bb8c-24ef3a6b121d'],12,,,,,,,,,,,,,,,Senegal,787,00:02:12.236,Pass,
,,,,,,,,,,,,,,,,,2.72037,,,,,,,,,,,413e85d2-87c1-463d-a597-08f1f551b839,130,,"[34.8, 27.1]",3869118,2,,,,,1.1376369,,Left Foot,,,"[58.2, 77.7]",,High Pass,,55.748722,,,,,Krépin Diatta,20758.0,,True,,,1,Regular Play,Abdou Diallo,8553.0,Left Center Back,7,Senegal,787,['6fa4a827-19b7-433a-acb6-47d985210c51'],18,,,,,,,,,,,,,,,Senegal,787,00:02:18.123,Pass,
,,,,,,,,,,,,,,,,,1.269245,,,,,,,,,,,2e71e18e-7af2-4382-9e1e-3218cdca989e,134,,"[57.2, 77.9]",3869118,2,,,,,-3.1196182,,Right Foot,,,"[48.1, 77.7]",,Ground Pass,,9.102198,,,,,Youssouf Sabaly,3404.0,,,,,1,Regular Play,Krépin Diatta,20758.0,Right Wing,7,Senegal,787,"['2a36d1b4-5a9a-43ec-a1e4-85c76a608a61', '4c70e214-bcbd-4c9a-bd36-dedfc4a7b99f']",21,,,,,,,,,,,,,,,Senegal,787,00:02:21.784,Pass,True
,,,,,,,,,,,,,,,,,1.512342,,,,,,,,,,,e4721aa5-cfb7-4880-aaf0-f8f6f0b29533,137,,"[44.0, 77.0]",3869118,2,,,,,-2.6059692,,Left Foot,,,"[31.7, 69.7]",,Ground Pass,,14.303146,,,,,Kalidou Koulibaly,5675.0,,,,,1,Regular Play,Youssouf Sabaly,3404.0,Right Back,7,Senegal,787,['6de31dc0-4ddf-44dd-ba80-0a867b57f041'],24,,,,,,,,,,,,,,,Senegal,787,00:02:24.355,Pass,
,,,,,,,,,,,,,,,,,1.458659,,,,,,,,,,,e3613df4-bd5e-492b-a2af-fea9a8f5b78a,140,,"[33.1, 66.4]",3869118,2,,,,,-0.5299565,,Right Foot,,,"[43.0, 60.6]",,Ground Pass,,11.473884,,,,,Nampalys Mendy,4506.0,,,,,1,Regular Play,Kalidou Koulibaly,5675.0,Right Center Back,7,Senegal,787,['0d6ffb2f-ed39-4449-98c1-70875e4190d0'],26,,,,,,,,,,,,,,,Senegal,787,00:02:26.994,Pass,
,,,,,,,,,,,,,,,,,1.644116,,,,,,,,,,,40954036-aaf4-4388-967b-1c66a82f3055,144,,"[41.6, 60.6]",3869118,2,,,,,2.4748998,,Right Foot,,,"[35.5, 65.4]",,Ground Pass,,7.7620873,,,Incomplete,,Kalidou Koulibaly,5675.0,,,,,1,Regular Play,Nampalys Mendy,4506.0,Left Defensive Midfield,7,Senegal,787,"['482642e3-4a16-4db4-b709-10a2e6f62db2', 'a39aa98c-7104-41ba-9ed5-c6c0610e5a32', 'c70f175a-9001-457d-a9b0-6ace43ca7faf']",29,,,,,,,,,,,,,,,Senegal,787,00:02:29.242,Pass,True
,,,,,,,,,,,,,,,,,0.312354,,,,,,,,,,,fa2a0b34-3db5-45b6-81cf-dc5b3445623a,150,,"[89.4, 2.7]",3869118,2,,,,,0.15101534,,Left Foot,,,"[94.0, 3.4]",,Ground Pass,,4.652956,,,Incomplete,,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,8,England,768,"['2db3528b-7e83-448e-9cf6-6085618f2bd1', 'e46c78d2-be6a-48a1-83ad-c5812a0e0adc']",34,,,,,,,,,,,,,,,England,768,00:02:34.411,Pass,True
,,,,,,,,,,,,,,,,,1.179753,,,,,,,,,,,b3557915-87e1-40a0-ba92-38963f2a71f6,152,,"[92.0, 0.1]",3869118,2,,,,,1.1554981,,,,,"[97.6, 12.8]",,Low Pass,,13.879842,,,,,Harry Kane,10955.0,,,,Throw-in,1,From Throw In,Luke Shaw,3382.0,Left Back,9,England,768,['c0d7f165-d458-416c-ac2c-ca7663dbc6a0'],51,,,,,,,,,,,,,,,England,768,00:02:51.580,Pass,
,,,,,,,,,,,,,,,,,0.668167,,,,,,,,,,,5b097c67-8b98-4efb-8ea3-95571c0519fa,156,,"[95.6, 15.4]",3869118,2,,,,,1.2237347,,Right Foot,,,"[99.0, 24.8]",,Ground Pass,,9.995999,,,,,Jordan Brian Henderson,3532.0,,,,,1,From Throw In,Harry Kane,10955.0,Center Forward,9,England,768,"['23475336-473d-409b-b761-8166800b7abf', '9153900f-94d8-4345-a0bb-f57b3c5d8887']",53,,,,,,,,,,,,,,,England,768,00:02:53.697,Pass,True
,,,,,,,,,,,,,,,,,2.936687,,,,,,,,,,,7955f6d4-c3e9-44f6-87be-c67beb205924,159,,"[103.6, 24.8]",3869118,2,,,,,-0.27346098,,Right Foot,,,"[120.0, 20.2]",,Low Pass,,17.03291,,,Out,,Philip Foden,4354.0,,,,,1,From Throw In,Jordan Brian Henderson,3532.0,Right Center Midfield,9,England,768,['8e323169-5830-4999-b0af-c9c503408578'],55,,,,,,,,,,,,,,,England,768,00:02:55.550,Pass,
,,,,,,,,,,,,,,,,,1.205085,,,,,,,,,,,ab533160-51f7-4493-bc7d-ef15f0d8599e,162,,"[7.0, 44.1]",3869118,3,,,,,-1.8070416,,Right Foot,,,"[5.7, 38.7]",,Ground Pass,,5.5542774,,,,,Edouard Mendy,7379.0,,,,Goal Kick,1,From Goal Kick,Kalidou Koulibaly,5675.0,Right Center Back,10,Senegal,787,['fb99efcc-fb25-4e1c-ad37-422417ecb0aa'],19,,,,,,,,,,,,,,,Senegal,787,00:03:19.481,Pass,
,,,,,,,,,,,,,,,,,1.972844,,,,,,,,,,,4ec61547-95c2-489e-a6fc-ba72cc4de9c6,165,,"[9.0, 36.3]",3869118,3,,,,,-0.9240379,,Right Foot,,,"[31.2, 6.9]",,High Pass,,36.840195,,,,,Ismail Jakobs,32915.0,,,,,1,From Goal Kick,Edouard Mendy,7379.0,Goalkeeper,10,Senegal,787,['7ce8288d-3084-4970-8f02-a0b46d35ff0a'],21,,,,,,,,,,,,,,,Senegal,787,00:03:21.692,Pass,
,,,,,,,,,,,,,,,,,3.384958,,,,,,,,,,,7ec8d29f-69ba-4154-85b6-1242991fc2e9,168,,"[44.9, 5.4]",3869118,3,,,,,0.3396058,,Left Foot,,,"[111.7, 29.0]",,High Pass,,70.84631,,,Incomplete,,Iliman Ndiaye,80484.0,,,,,1,From Goal Kick,Ismail Jakobs,32915.0,Left Back,10,Senegal,787,"['52312f38-d413-46ac-9dce-e4d0b60db8b4', '85baff3f-6e33-4cdd-9555-aea0a565b9c7']",26,,,,,,,,,,,,,,,Senegal,787,00:03:26.927,Pass,
,,,,,,,,,,,,,,,,,1.418186,,,,,,,,,,,46882f3c-869b-4946-ac85-e4f05cbf85c9,172,,"[13.0, 44.8]",3869118,3,,,,,0.7454195,,Keeper Arm,,,"[19.5, 50.8]",,Ground Pass,,8.845903,,,,,John Stones,3244.0,,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,11,England,768,['65b1948e-b8a3-4f2a-bb9b-9a2a6574f3c3'],33,,,,,,,,,,,,,,,England,768,00:03:33.190,Pass,
,,,,,,,,,,,,,,,,,2.429257,,,,,,,,,,,e64e19eb-0488-4b68-924a-ef89727e1060,175,,"[21.5, 50.8]",3869118,3,,,,,-1.3374994,,Right Foot,,,"[31.1, 10.4]",,Ground Pass,,41.524933,,,,,Harry Maguire,3336.0,,True,,,1,Regular Play,John Stones,3244.0,Right Center Back,11,England,768,['40790174-455f-4455-a3be-ec6c90cffd2b'],37,,,,,,,,,,,,,,,England,768,00:03:37.312,Pass,
,,,,,,,,,,,,,,,,,1.822998,,,,,,,,,,,80d10840-e8cc-41b2-8473-d5d6f6a06c94,178,,"[39.3, 11.3]",3869118,3,,,,,-0.55358994,,Right Foot,,,"[53.7, 2.4]",,Ground Pass,,16.92838,,,,,Luke Shaw,3382.0,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,11,England,768,['ea2d51a4-c1a6-461b-b072-ca71621bb262'],41,,,,,,,,,,,,,,,England,768,00:03:41.426,Pass,
,,,,,,,,,,,,,,,,,0.982934,,,,,,,,,,,5795ea0c-571c-4218-9818-e235cd215d05,181,,"[53.7, 2.4]",3869118,3,,,,,0.0,,Left Foot,,,"[67.2, 2.4]",,Ground Pass,,13.5,,,,,Philip Foden,4354.0,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,11,England,768,['db2f8a6e-bd92-4e00-84e9-9fa6ee97bff3'],43,,,,,,,,,,,,,,,England,768,00:03:43.568,Pass,
,,,,,,,,,,,,,,,,,0.923925,,,,,,,,,,,7fd499da-6e1c-4d63-9590-d7071e5b61c6,185,,"[68.9, 2.4]",3869118,3,,,,,2.1861358,,Left Foot,,,"[64.8, 8.2]",,Ground Pass,,7.102816,,,Incomplete,,Luke Shaw,3382.0,,,,,1,Regular Play,Philip Foden,4354.0,Left Wing,11,England,768,"['40aeada7-eb8a-401f-a606-ab3d1a850af2', 'b74d62f4-98b0-482e-8bea-50010ac4fdea', 'e54f75de-6a9e-4ef2-983d-158a980a83b5']",44,,,,,,,,,,,,,,,England,768,00:03:44.655,Pass,True
,,,,,,,,,,,,,,,,,1.105358,,,,,,,,,,,d7242a7b-b319-4f2b-a9ea-1e691c094c06,189,,"[64.9, 70.9]",3869118,3,,,,,-0.2870052,,Right Foot,,,"[87.6, 64.2]",,Ground Pass,,23.668121,,,,,Boulaye Dia,20611.0,,,,,1,From Counter,Pathé Ismaël Ciss,31751.0,Right Defensive Midfield,12,Senegal,787,['a67dcd82-76bb-418d-8429-b79174aa676e'],46,,,,,,,,,,,,,,,Senegal,787,00:03:46.886,Pass,
,,,,,,,,,,,,,,,,,2.597668,,,,,,,,,,,2522bdfa-76eb-4aa4-a189-dd1fe2b092b0,199,,"[4.8, 35.7]",3869118,4,,True,,,0.68630856,,Keeper Arm,,,"[23.6, 51.1]",,Ground Pass,,24.302263,,,,,John Stones,3244.0,,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,13,England,768,['189799b2-ae8e-44d7-a81b-cfa6305c57c3'],4,,,,,,,,,,,,,,,England,768,00:04:04.572,Pass,
,,,,,,,,,,,,,,,,,1.301919,,,,,,,,,,,13fd5d0a-e7da-4534-be6a-87808558149a,201,,"[23.6, 51.8]",3869118,4,,,,,1.1578864,,Right Foot,,,"[32.8, 72.8]",,Ground Pass,,22.92684,,,,,Kyle Walker,3205.0,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,13,England,768,['b0859f6c-4eed-4f1d-9965-ee209192abad'],8,,,,,,,,,,,,,,,England,768,00:04:08.568,Pass,
,,,,,,,,,,,,,,,,,1.086009,,,,,,,,,,,ef5cbba9-42cd-49e4-aee4-341a45e40178,205,,"[32.8, 74.7]",3869118,4,,,,,-0.039751776,,Right Foot,,,"[50.4, 74.0]",,Ground Pass,,17.613914,,,,,Bukayo Saka,22084.0,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,13,England,768,"['a753c5fb-52ad-4173-87ef-892379564543', 'e063161d-a1c6-4e3a-b07d-a520cd7b6aa8']",11,,,,,,,,,,,,,,,England,768,00:04:11.306,Pass,True
,,,,,,,,,,,,,,,,,4.185453,,,,,,,,,,,44ba052a-d10a-48fc-aaf5-f2594d8818cf,209,,"[46.0, 59.5]",3869118,4,,,,,-1.7031122,,Left Foot,,,"[38.6, 3.9]",,High Pass,,56.090286,,,,,Harry Maguire,3336.0,,True,,,1,Regular Play,Bukayo Saka,22084.0,Right Wing,13,England,768,"['7c73152c-c7d4-45ed-935c-b421c6b4b884', 'e35f5b63-2ae4-41a2-8660-49e8a04ebcab']",14,,,,,,,,,,,,,,,England,768,00:04:14.884,Pass,True
,,,,,,,,,,,,,,,,,0.638051,,,,,,,,,,,9dccbece-33a3-4bb1-ba75-9a93e5df190c,212,,"[61.2, 3.9]",3869118,4,,,,,0.061148163,,Right Foot,,,"[75.9, 4.8]",,Ground Pass,,14.727526,,,,,Philip Foden,4354.0,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,13,England,768,['bf816b25-306d-4e6a-9c1f-6e346493b5fa'],23,,,,,,,,,,,,,,,England,768,00:04:23.182,Pass,
,,,,,,,,,,,,,,,,,1.050923,,,,,,,,,,,0747bf94-f54e-4810-9736-32a858e3744b,216,,"[74.9, 6.5]",3869118,4,,,,,-1.9477056,,Left Foot,,,"[73.0, 1.7]",,Ground Pass,,5.162364,,,,,Luke Shaw,3382.0,,,,,1,Regular Play,Philip Foden,4354.0,Left Wing,13,England,768,"['0e2a0c76-3c15-4ba0-aca5-891c41d6cc58', '242ac5c8-3e8a-4cff-82ba-572bee75f88e']",24,,,,,,,,,,,,,,,England,768,00:04:24.008,Pass,True
,,,,,,,,,,,,,,,,,1.671436,,,,,,,,,,,9a10d388-7631-4db0-a704-8e64f7d4f399,220,,"[73.0, 1.7]",3869118,4,,,,,0.27365932,,Right Foot,,,"[90.1, 6.5]",,High Pass,,17.760912,,,Incomplete,,Jude Bellingham,30714.0,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,13,England,768,"['4354e6ea-30a0-46ad-9805-2761892bd7e7', 'a9ea2b33-c0d7-476c-8966-946af8debdd2', 'dc22e328-0ac1-42b6-b073-6220a1021533']",25,,,,,,,,,,,,,,,England,768,00:04:25.161,Pass,True
,,,,,,,,,,,,,,,,,1.149019,,,,,,,,,,,e90971a6-ace5-4b8b-af14-a21f04deae51,225,,"[24.6, 14.5]",3869118,4,,,,,1.1822499,,Left Foot,,,"[31.6, 31.6]",,Ground Pass,,18.477283,,,,,John Stones,3244.0,,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,13,England,768,['ce2409aa-4a99-4842-a0ca-f8889412e2b7'],36,,,,,,,,,,,,,,,England,768,00:04:36.002,Pass,
,,,,,,,,,,,,,,,,,1.289446,,,,,,,,,,,ec3eb984-4658-4801-9c91-1509a745accc,228,,"[31.8, 36.9]",3869118,4,,,,,1.3337646,,Right Foot,,,"[36.1, 54.7]",,Ground Pass,,18.312017,,,,,Kyle Walker,3205.0,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,13,England,768,['51134f69-d39d-4b6d-9baf-2e51e0b5589e'],39,,,,,,,,,,,,,,,England,768,00:04:39.210,Pass,
,,,,,,,,,,,,,,,,,1.250348,,,,,,,,,,,fad89515-598b-4ea6-bddd-74a19e692939,232,,"[34.9, 71.1]",3869118,4,,,,,0.0344691,,Right Foot,,,"[55.2, 71.8]",,Ground Pass,,20.312065,,,,,Bukayo Saka,22084.0,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,13,England,768,"['6e3df4b6-d1eb-4205-8a79-d17a2ac6437e', '7ef075a6-b901-4f2c-a130-655fdba56181']",41,,,,,,,,,,,,,,,England,768,00:04:41.833,Pass,True
,,,,,,,,,,,,,,,,,0.767087,,,,,,,,,,,d5bb5d1c-d7bd-4bd0-9f16-0432883b0f44,236,,"[46.3, 72.8]",3869118,4,,,,,-1.5707964,,Left Foot,,,"[46.3, 57.6]",,Ground Pass,,15.2,,,,,Jordan Brian Henderson,3532.0,,,,,1,Regular Play,Bukayo Saka,22084.0,Right Wing,13,England,768,"['b4b49534-8fa5-4225-a868-6159b817e971', 'c3a3c349-62f7-404f-9628-2018bc6a29b9']",44,,,,,,,,,,,,,,,England,768,00:04:44.940,Pass,True
,,,,,,,,,,,,,,,,,0.933482,,,,,,,,,,,05137b06-b644-408a-97f2-7d00b6d413b5,240,,"[43.9, 59.7]",3869118,4,,,,,1.7328249,,Right Foot,,,"[42.2, 70.1]",,Ground Pass,,10.538027,,,,,Bukayo Saka,22084.0,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,13,England,768,"['910dd2de-f049-4da6-8bd2-481e9321cdc9', 'f2aeb849-6eb2-41d4-a061-068638b495af']",46,,,,,,,,,,,,,,,England,768,00:04:46.517,Pass,True
,,,,,,,,,,,,,,,,,1.599998,,,,,,,,,,,cf0721d2-7692-4824-a4ee-93edbf6d23b6,243,,"[38.1, 69.9]",3869118,4,,,,,-2.634494,,Left Foot,,,"[14.7, 56.9]",,Ground Pass,,26.768639,,,,,John Stones,3244.0,,,,,1,Regular Play,Bukayo Saka,22084.0,Right Wing,13,England,768,['8a9cec44-c871-4c79-864e-4a43a3695770'],48,,,,,,,,,,,,,,,England,768,00:04:48.950,Pass,
,,,,,,,,,,,,,,,,,2.48186,,,,,,,,,,,a2d647c5-550d-4e31-98c6-86f772a72cfb,246,,"[19.8, 52.8]",3869118,4,,,,,-1.391323,,Right Foot,,,"[28.2, 6.5]",,Ground Pass,,47.055817,,,,,Harry Maguire,3336.0,,True,,,1,Regular Play,John Stones,3244.0,Right Center Back,13,England,768,['9ab608fc-8799-410d-97a7-1799a2d71b82'],53,,,,,,,,,,,,,,,England,768,00:04:53.217,Pass,
,,,,,,,,,,,,,,,,,1.004694,,,,,,,,,,,67fae6c0-d824-4857-a76a-59d968d37e68,250,,"[39.0, 4.8]",3869118,4,,,,,0.5880026,,Left Foot,,,"[47.7, 10.6]",,Ground Pass,,10.456099,,,,,Jude Bellingham,30714.0,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,13,England,768,"['8d8bf0ce-d53c-42c5-879b-8937cbe51e90', 'd87eabee-1198-4dbe-b44e-42b8bab5a85b']",57,,,,,,,,,,,,,,,England,768,00:04:57.998,Pass,True
,,,,,,,,,,,,,,,,,1.199998,,,,,,,,,,,90d63d76-fe96-4429-b14f-5977d720aad4,256,,"[42.6, 14.9]",3869118,5,,,,,-0.9550231,,Right Foot,,,"[50.1, 4.3]",,Ground Pass,,12.984991,,,,,Luke Shaw,3382.0,,,,Free Kick,1,From Free Kick,Harry Maguire,3336.0,Left Center Back,14,England,768,['1e58a1f3-4b04-413b-b4b1-e2185f03c909'],33,,,,,,,,,,,,,,,England,768,00:05:33.714,Pass,
,,,,,,,,,,,,,,,,,0.941206,,,,,,,,,,,0d6397e2-fbb7-485b-a458-6e8d98815036,259,,"[50.1, 4.3]",3869118,5,,,,,1.0376406,,Left Foot,,,"[53.7, 10.4]",,Ground Pass,,7.0830784,,,,,Declan Rice,3943.0,,,,,1,From Free Kick,Luke Shaw,3382.0,Left Back,14,England,768,['a5b7214d-d62b-4f4c-8588-590f1868efaf'],36,,,,,,,,,,,,,,,England,768,00:05:36.742,Pass,
,,,,,,,,,,,,,,,,,1.682259,,,,,,,,,,,c6cd00b3-2abd-4a28-b44d-ec004dbb458a,262,,"[53.7, 10.4]",3869118,5,,,,,-3.0492632,,Right Foot,,,"[32.1, 8.4]",,Ground Pass,,21.692394,,,,,Harry Maguire,3336.0,,,,,1,From Free Kick,Declan Rice,3943.0,Center Defensive Midfield,14,England,768,['9a255cf7-6184-47cf-8047-f15dcde2075b'],37,,,,,,,,,,,,,,,England,768,00:05:37.763,Pass,
,,,,,,,,,,,,,,,,,1.622346,,,,,,,,,,,b00356ce-cbe5-4f4e-b2ae-78adfa5037fd,265,,"[23.9, 14.2]",3869118,5,,,,,1.9398991,,Left Foot,,,"[14.5, 38.5]",,Ground Pass,,26.05475,,,,,Jordan Pickford,3468.0,,,,,1,From Free Kick,Harry Maguire,3336.0,Left Center Back,14,England,768,['2d0f0d37-cb54-4521-9f8e-b7502effb585'],42,,,,,,,,,,,,,,,England,768,00:05:42.823,Pass,
,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,bb57ed07-4dce-41f2-a5ad-45a0e52f3f7b,268,,"[14.9, 40.5]",3869118,5,,,,,0.9462988,,Left Foot,,,"[22.9, 51.6]",,Ground Pass,,13.68247,,,,,John Stones,3244.0,,,,,1,From Free Kick,Jordan Pickford,3468.0,Goalkeeper,14,England,768,['c4ebccaa-eb34-40b5-8a3f-6895d2bf813e'],46,,,,,,,,,,,,,,,England,768,00:05:46.474,Pass,
,,,,,,,,,,,,,,,,,0.932476,,,,,,,,,,,f199e7bc-5d6d-41cd-b2c7-2e71d1590047,272,,"[25.1, 51.8]",3869118,5,,,,,-0.3283294,,Right Foot,,,"[34.2, 48.7]",,Ground Pass,,9.613532,,,,,Declan Rice,3943.0,,,,,1,From Free Kick,John Stones,3244.0,Right Center Back,14,England,768,"['8914c8ce-2cbc-471c-83b1-94ddf56403b2', 'aedda59b-03d7-4b14-aa1b-d51369b4feee']",48,,,,,,,,,,,,,,,England,768,00:05:48.822,Pass,True
,,,,,,,,,,,,,,,,,1.333294,,,,,,,,,,,24468ee9-eda4-4ee7-b3dc-c96149205d45,276,,"[34.2, 48.9]",3869118,5,,,,,1.6951513,,Right Foot,,,"[31.1, 73.7]",,Ground Pass,,24.992998,,,,,Kyle Walker,3205.0,,,,,1,From Free Kick,Declan Rice,3943.0,Center Defensive Midfield,14,England,768,"['03c7f7ff-b647-4fa8-9534-eba3101a7540', 'f67b0bb4-fe33-4eff-a456-f690b313f4a3']",49,,,,,,,,,,,,,,,England,768,00:05:49.935,Pass,True
,,,,,,,,,,,,,,,,,1.763023,,,,,,,,,,,2b480c87-5653-4752-ad59-30e41b298931,280,,"[23.6, 73.7]",3869118,5,,,,,-2.9571834,,Right Foot,,,"[4.3, 70.1]",,Ground Pass,,19.632881,,,,,John Stones,3244.0,,,,,1,From Free Kick,Kyle Walker,3205.0,Right Back,14,England,768,"['54066200-5a10-4f75-9fdf-2c52360802b7', 'd1048832-95e5-421a-a88a-e41417a03eed']",52,,,,,,,,,,,,,,,England,768,00:05:52.949,Pass,True
,,,,,,,,,,,,,,,,,2.112912,,,,,,,,,,,430149b5-3416-4d55-9952-463d5a20f552,283,,"[4.3, 70.1]",3869118,5,,,,,-0.09442587,,Right Foot,,,"[40.2, 66.7]",,Low Pass,,36.060642,,,,,Jordan Brian Henderson,3532.0,,,,,1,From Free Kick,John Stones,3244.0,Right Center Back,14,England,768,['9e3d394d-fd30-4a91-ab7f-0a4783ec1fa9'],54,,,,,,,,,,,,,,,England,768,00:05:54.866,Pass,
,,,,,,,,,,,,,,,,,1.398317,,,,,,,,,,,270a2221-2e23-4007-a3db-3d46d3f5471c,287,,"[38.1, 67.7]",3869118,5,,,,,0.0,,Right Foot,,,"[57.8, 67.7]",,High Pass,,19.7,,,Incomplete,,Harry Kane,10955.0,,,,,1,From Free Kick,Jordan Brian Henderson,3532.0,Right Center Midfield,14,England,768,"['32751ce2-1bd0-41ae-a4cb-08c4c303b93d', '8593f9d5-82de-490f-87a0-4b17d7b97607', 'f26612c1-6f02-4b6b-9ea5-74e264df3ed9']",57,,,,,,,,,,,,,,,England,768,00:05:57.124,Pass,True
,,,,,,,,,,,,,,,,,0.317994,,,,,,,,,,,8cccc0f6-1f69-4fc2-b037-f0c2c7bf9a55,291,,"[57.3, 73.7]",3869118,6,,,,,3.0750246,,Right Foot,,,"[52.8, 74.0]",,Low Pass,,4.509989,,,Incomplete,,,,,,,Recovery,1,From Free Kick,Harry Kane,10955.0,Center Forward,14,England,768,['18c1b84d-2a09-4f65-9600-44fcf4a39401'],0,,,,,,,,,,,,,,,England,768,00:06:00.788,Pass,
,,,,,,,,,,,,,,,,,1.314238,,,,,,,,,,,9c92df49-f008-4cfc-a2e6-754e3f87be95,293,,"[57.9, 10.5]",3869118,6,,,,,2.1257267,,Right Foot,,,"[44.2, 32.6]",,Ground Pass,,26.001923,,,,,Kalidou Koulibaly,5675.0,,,,Recovery,1,From Free Kick,Nampalys Mendy,4506.0,Left Defensive Midfield,14,England,768,['ca4b29a5-2f64-47f0-9309-343afa22b53e'],2,,,,,,,,,,,,,,,Senegal,787,00:06:02.767,Pass,
,,,,,,,,,,,,,,,,,1.194338,,,,,,,,,,,40efa97f-318f-443d-b9c9-a27692a2ba1e,297,,"[38.9, 42.5]",3869118,6,,,,,0.19739556,,Right Foot,,,"[53.4, 45.4]",,Low Pass,,14.787157,,,Incomplete,,Krépin Diatta,20758.0,,,,,1,From Free Kick,Kalidou Koulibaly,5675.0,Right Center Back,14,England,768,"['030ff582-3a20-410f-afbd-42182d45ea7b', '2e18782b-40e3-4b45-9181-e7f2841972c5', '326b122b-edd6-4409-a99c-d2261ba1b626']",5,,,,,,,,,,,,,,,Senegal,787,00:06:05.725,Pass,True
,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,8f133706-12d1-4a6f-824f-c41598a8d694,314,,"[83.6, 24.8]",3869118,6,,,,,1.6635526,,Right Foot,,,"[81.2, 50.6]",,Ground Pass,,25.911388,,,,,Kyle Walker,3205.0,,,,Free Kick,1,From Free Kick,Jordan Brian Henderson,3532.0,Right Center Midfield,15,England,768,['e1b8b86d-9da2-4226-8e2c-ee09a6f0fe9f'],55,,,,,,,,,,,,,,,England,768,00:06:55.325,Pass,
,,,,,,,,,,,,,,,,,2.313991,,,,,,,,,,,79ce8329-45cf-483b-adc3-40ced6a35d92,317,,"[81.2, 50.6]",3869118,6,,,,,-0.73198986,,Right Foot,,,"[114.7, 20.5]",,High Pass,,45.03621,,,,,Declan Rice,3943.0,,,,,1,From Free Kick,Kyle Walker,3205.0,Right Back,15,England,768,['75e53fd5-5d15-4960-8dba-970233816088'],57,,,,,,,,,,,,,,,England,768,00:06:57.941,Pass,
