ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25f91ad0-7ef5-4078-b628-aa888421469e,1891,,,"[75.5, 67.5]",3857264,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matty Cash,4734.0,Right Back,83,Poland,789,['702b7042-fbf6-4d94-abc1-bf9b41805ee8'],10,,,,,,,,,,,,,,,,,Poland,789,00:03:10.179,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16daee48-3035-438d-b4b3-f4e5495552da,1895,,,"[87.3, 77.4]",3857264,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Michał Skóraś,28453.0,Right Midfield,83,Poland,789,['c3c8aa2d-5d5d-4682-b31e-ec69fa2d9eb0'],12,,,,,,,,,,,,,,,,,Poland,789,00:03:12.719,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9db862a-4882-4093-9475-a8a39976b2ef,1900,,,"[108.8, 43.5]",3857264,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kamil Glik,3034.0,Right Center Back,84,Poland,789,['f8b833f4-4d99-4b6f-81f5-a8313b4ca8e9'],0,,,,,,,,,,,,,,,,,Poland,789,00:04:00.088,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e57c9f2-01c1-4374-ba86-e4b98c8f8698,1905,,,"[6.3, 53.4]",3857264,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Cristian Gabriel Romero,20572.0,Right Center Back,85,Argentina,779,['aa078c35-e78e-4dbf-af5e-76578eb756dc'],25,,,,,,,,,,,,,,,,,Argentina,779,00:04:25.868,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2dfb837c-82bd-47a1-a11d-3f06b000a4ec,1912,,,"[28.3, 56.0]",3857264,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cristian Gabriel Romero,20572.0,Right Center Back,86,Argentina,779,['8a6d6881-c6ea-4314-93f9-b91fa605c2f7'],2,,,,,,,,,,,,,,,,,Argentina,779,00:05:02.847,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75d9973f-7c91-445f-8aaa-8b7f2c5b6271,1915,,,"[41.3, 73.1]",3857264,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rodrigo Javier De Paul,7797.0,Right Center Midfield,86,Argentina,779,['4dea9074-7a9c-4161-859a-9d6d41bee627'],6,,,,,,,,,,,,,,,,,Argentina,779,00:05:06.132,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec761022-908a-4853-a35f-432c4da7e3b0,1918,,,"[65.1, 60.9]",3857264,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,86,Argentina,779,['d0eb5755-b328-4a04-b2e3-e951e389577d'],12,,,,,,,,,,,,,,,,,Argentina,779,00:05:12.144,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77a25822-9677-4f4c-9559-38646e7f5a5d,1929,,,"[53.5, 52.3]",3857264,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Enzo Fernandez,38718.0,Center Defensive Midfield,86,Argentina,779,['879e98f7-f51a-4fcb-b6ab-d3045bd29651'],15,,,,,,,,,,,,,,,,,Argentina,779,00:05:15.816,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829dd155-1d93-4f33-b34c-0c66f03e422d,1932,,,"[63.6, 36.3]",3857264,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexis Mac Allister,27886.0,Left Center Midfield,86,Argentina,779,['3105d600-a673-44bd-9d7d-127ca2bde29e'],18,,,,,,,,,,,,,,,,,Argentina,779,00:05:18.017,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1309b26c-dbbb-4978-9645-453c8c1b634d,1935,,,"[86.7, 3.6]",3857264,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Javier Acuña,19597.0,Left Back,86,Argentina,779,['45121538-8d7e-43bf-b5d0-aeead0c368b3'],22,,,,,,,,,,,,,,,,,Argentina,779,00:05:22.082,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcf316bc-0ffb-4e39-9c90-3e4021d5e517,1938,,,"[82.6, 11.5]",3857264,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexis Mac Allister,27886.0,Left Center Midfield,86,Argentina,779,['016df6d4-0480-43ec-87e4-a9dee8993e19'],24,,,,,,,,,,,,,,,,,Argentina,779,00:05:24.434,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fac7b35-8716-460d-a824-9ee2a49dd9b6,1941,,,"[70.6, 24.5]",3857264,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Enzo Fernandez,38718.0,Center Defensive Midfield,86,Argentina,779,['ab39df08-a889-4f01-8e61-00c04e205f0b'],26,,,,,,,,,,,,,,,,,Argentina,779,00:05:26.774,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62793c4c-64b4-472f-95b0-a3fa0c27943b,1944,,,"[75.1, 48.3]",3857264,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rodrigo Javier De Paul,7797.0,Right Center Midfield,86,Argentina,779,['737697ef-94b8-4299-a3b3-59d526ea0c23'],29,,,,,,,,,,,,,,,,,Argentina,779,00:05:29.637,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1edf2409-a298-489a-898e-d5a7dcdd3d15,1947,,,"[78.8, 56.8]",3857264,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,86,Argentina,779,['cbbb3aae-f09e-4be9-9b84-5970842ea8c3'],31,,,,,,,,,,,,,,,,,Argentina,779,00:05:31.363,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03cb243b-cd44-4138-93b9-37ad2bb525f1,1951,,,"[100.6, 69.2]",3857264,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ángel Fabián Di María Hernández,2995.0,Right Wing,86,Argentina,779,['42984ed9-9473-4890-a5c6-ac17e5229a77'],39,,,,,,,,,,,,,,,,,Argentina,779,00:05:39.724,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c75e672b-7382-4c12-b87b-f403b5c8fa79,1959,,,"[35.1, 10.0]",3857264,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Lewandowski,5668.0,Left Center Forward,87,Poland,789,['d7d85bd5-9ca7-4791-bb57-db3572279a61'],46,,,,,,,,,,,,,,,,,Poland,789,00:05:46.382,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12ab08ed-df90-47ff-b506-0845dce1a744,1962,,,"[15.4, 14.9]",3857264,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jakub Piotr Kiwior,44166.0,Left Center Back,88,Poland,789,['2d29749a-e03b-44ce-918f-420d7f8239ba'],1,,,,,,,,,,,,,,,,,Poland,789,00:06:01.812,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4422f19b-7b03-4ca8-8e8d-9455971899b2,1965,,,"[4.3, 31.4]",3857264,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wojciech Szczęsny,5669.0,Goalkeeper,88,Poland,789,['a7af1c59-fa36-4ded-a0e6-c5393c5cace9'],4,,,,,,,,,,,,,,,,,Poland,789,00:06:04.067,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89db8605-7882-4d56-ba5a-2a160c380550,1970,,,"[42.0, 34.6]",3857264,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,88,Poland,789,['78c5a397-bc68-497f-a0e3-3f91e1df5e30'],10,,,,,,,,,,,,,,,,,Poland,789,00:06:10.632,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fb79406-07ae-4733-8c72-856763495021,1973,,,"[38.8, 28.2]",3857264,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Krystian Bielik,11737.0,Right Defensive Midfield,88,Poland,789,['da17bba8-7b94-494f-a95b-dbfd2fb79298'],11,,,,,,,,,,,,,,,,,Poland,789,00:06:11.554,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd0a0c99-8e2e-460c-b23e-95b7a6aa96ef,1977,,,"[51.4, 7.2]",3857264,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jakub Kamiński,31955.0,Left Midfield,88,Poland,789,['6ff6fdfa-9cae-4701-85a9-ce0179d0c75e'],14,,,,,,,,,,,,,,,,,Poland,789,00:06:14.017,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c220ff0-f5be-480d-9e58-70c7bde7ef55,1981,,,"[32.1, 7.4]",3857264,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bartosz Bereszyński,5673.0,Left Back,88,Poland,789,['1f42dda1-cddb-4db7-a4a7-6adf572685ae'],15,,,,,,,,,,,,,,,,,Poland,789,00:06:15.894,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db5c48a7-ed92-47e1-98fd-1bd0879a4c02,1984,,,"[16.5, 14.7]",3857264,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jakub Piotr Kiwior,44166.0,Left Center Back,88,Poland,789,['09bed08e-0afe-42bd-b75e-a58b52498773'],18,,,,,,,,,,,,,,,,,Poland,789,00:06:18.703,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12dd561d-28fe-4dd6-b361-01590013cb7c,1988,,,"[3.7, 32.5]",3857264,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wojciech Szczęsny,5669.0,Goalkeeper,88,Poland,789,['ff39b33f-1695-410c-96c1-e9c846f63e97'],21,,,,,,,,,,,,,,,,,Poland,789,00:06:21.127,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444dee90-6ed5-421b-8ecb-09cd10a5354b,1990,,,"[50.9, 8.5]",3857264,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jakub Kamiński,31955.0,Left Midfield,88,Poland,789,['7766fa67-b8c0-4a26-8ff3-63029290b438'],23,,,,,,,,,,,,,,,,,Poland,789,00:06:23.062,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57e49dcd-432a-4735-97d8-902c5aa7bd07,1993,,,"[76.2, 45.7]",3857264,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexis Mac Allister,27886.0,Left Center Midfield,88,Poland,789,"['0010eb6b-06ba-4dd9-96a4-49420b98dfdd', '6c4aaf91-cec2-40bb-94ed-478054726b42']",24,,,,,,,,,,,,,,,,,Argentina,779,00:06:24.264,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ced91ec-7854-46ca-8bea-ef080b3def47,2011,,,"[87.1, 6.8]",3857264,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jakub Kamiński,31955.0,Left Midfield,89,Poland,789,['293bc320-c9ba-48d7-8813-eec09c1414ad'],4,,,,,,,,,,,,,,,,,Poland,789,00:07:04.743,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5cd6ec6-eba0-44ac-9a30-7885f9bb21ef,2014,,,"[88.0, 28.6]",3857264,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Piotr Zieliński,5660.0,Right Center Forward,89,Poland,789,['1c0619ca-69c8-4c4d-8211-cd7bb2f0aa19'],6,,,,,,,,,,,,,,,,,Poland,789,00:07:06.238,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12c13efb-81cc-43bc-ac1e-47650cea4662,2017,,,"[82.0, 38.9]",3857264,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,89,Poland,789,['16a76e1b-f010-44b4-8f16-5c2246f6114f'],7,,,,,,,,,,,,,,,,,Poland,789,00:07:07.932,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bba33380-e3a5-4788-98f7-b458c59ae0a0,2020,,,"[100.6, 61.1]",3857264,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Michał Skóraś,28453.0,Right Midfield,89,Poland,789,['60cda170-9c2d-4e3c-9f4b-3e361664a022'],10,,,,,,,,,,,,,,,,,Poland,789,00:07:10.915,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2cf17c5-8d98-4750-8501-027aee4d4d75,2029,,,"[24.0, 17.5]",3857264,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julián Álvarez,29560.0,Left Wing,90,Argentina,779,['f6cf54d3-fb60-442c-9604-bfd6df298c3e'],16,,,,,,,,,,,,,,,,,Argentina,779,00:07:16.866,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17b8e5ad-243b-4bb8-893f-03091b03ec88,2032,,,"[20.0, 11.7]",3857264,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Hernán Otamendi,3090.0,Left Center Back,90,Argentina,779,['b8fdcb2d-80f6-438f-829d-c6329618ceb6'],21,,,,,,,,,,,,,,,,,Argentina,779,00:07:21.964,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e90b4d9-ea24-479e-a94a-8c4fdb289a71,2035,,,"[2.6, 26.9]",3857264,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damián Emiliano Martínez,6909.0,Goalkeeper,90,Argentina,779,['75da2d80-a840-4716-92cd-415967ef75e2'],24,,,,,,,,,,,,,,,,,Argentina,779,00:07:24.723,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bd377b1-d7c8-4ce4-964b-1ce330f3b73a,2041,,,"[80.3, 38.7]",3857264,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Krystian Bielik,11737.0,Right Defensive Midfield,90,Argentina,779,['6ce67a03-a2f6-4d74-bf2f-e6fc5908a69f'],30,,,,,,,,,,,,,,,,,Poland,789,00:07:30.606,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93a5600e-f532-48f9-a4d2-dfe88a62d9ee,2047,,,"[46.7, 40.4]",3857264,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,90,Argentina,779,['a32d8fb2-89b6-4247-96b1-a0f39c49de06'],33,,,,,,,,,,,,,,,,,Argentina,779,00:07:33.937,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23e58898-68f6-4854-a9cb-ed3bf16f79c9,2052,,,"[75.3, 62.2]",3857264,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Robert Lewandowski,5668.0,Left Center Forward,91,Poland,789,['fa6ecda6-b54a-436a-9f0e-beea1a6ce320'],14,,,,,,,,,,,,,,,,,Poland,789,00:08:14.013,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36d32097-80e4-404f-b8e5-f35d8d56f637,2055,,,"[83.0, 61.8]",3857264,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Piotr Zieliński,5660.0,Right Center Forward,91,Poland,789,['3273a1fa-13fe-4875-92ca-2a9daa02c725'],14,,,,,,,,,,,,,,,,,Poland,789,00:08:14.780,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a07839c-b1b3-496d-be59-3286ca11b142,2057,,,"[46.5, 15.5]",3857264,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alexis Mac Allister,27886.0,Left Center Midfield,91,Poland,789,['89fff226-f54d-400f-82d0-85843bdc5e70'],15,,,,,,,,,,,,,,,,,Argentina,779,00:08:15.906,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f96a062-92fd-4063-932c-1a35544a9400,2059,,,"[56.1, 16.4]",3857264,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,91,Poland,789,['f6f23a2f-7dab-41a9-94a0-10c8038ee60e'],17,,,,,,,,,,,,,,,,,Argentina,779,00:08:17.408,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7cd0992-4cb4-4dda-a18e-e889107681e6,2068,,,"[94.4, 46.8]",3857264,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,92,Argentina,779,"['580f50ed-0058-4ccd-99bd-5528648d17e2', 'e58c1d37-8ec6-4088-9523-7eca90daa234']",22,,,,,,,,,,,,,,,,,Argentina,779,00:08:22.224,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31014a1b-aad9-42f0-b0cb-4701fd983655,2080,,,"[104.7, 54.7]",3857264,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Javier De Paul,7797.0,Right Center Midfield,92,Argentina,779,['da909767-c474-4f54-acd4-8066f800ed59'],32,,,,,,,,,,,,,,,,,Argentina,779,00:08:32.718,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b498598e-7060-48d3-ab24-34b1cd9ae4f5,2083,,,"[100.8, 67.7]",3857264,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,92,Argentina,779,['0a9068e6-fdff-4e5b-b2d0-e3e3788c0fa8'],38,,,,,,,,,,,,,,,,,Argentina,779,00:08:38.299,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ac2562c-a430-4305-ac97-b268887dcf17,2086,,,"[97.2, 75.0]",3857264,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Javier De Paul,7797.0,Right Center Midfield,92,Argentina,779,['c6259f85-5bca-4ce7-b7a3-efec8b419a33'],40,,,,,,,,,,,,,,,,,Argentina,779,00:08:40.509,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00a92771-9ed6-4f7c-bf7d-4635dfe6cb7f,2089,,,"[80.7, 67.7]",3857264,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nahuel Molina Lucero,29201.0,Right Back,92,Argentina,779,['55860e6d-4f01-4699-b4e4-61a077b3529c'],41,,,,,,,,,,,,,,,,,Argentina,779,00:08:41.958,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e7d113b-6b4d-4cdb-8cdb-b9bc9da29d04,2092,,,"[75.1, 52.6]",3857264,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enzo Fernandez,38718.0,Center Defensive Midfield,92,Argentina,779,['7a552e9b-a649-430d-aeee-db5f781e7c7a'],43,,,,,,,,,,,,,,,,,Argentina,779,00:08:43.657,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e3e1268-6b48-4549-8c38-89facfb4c86e,2095,,,"[83.9, 36.9]",3857264,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Mac Allister,27886.0,Left Center Midfield,92,Argentina,779,['a9faf750-6d5c-4ed2-ba61-b096d447d210'],45,,,,,,,,,,,,,,,,,Argentina,779,00:08:45.697,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdbfb767-b048-48ae-93ab-d8bdf1bdca3e,2098,,,"[80.9, 51.3]",3857264,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nahuel Molina Lucero,29201.0,Right Back,92,Argentina,779,['96ca4437-e16e-4c14-b565-ecc45267dd08'],48,,,,,,,,,,,,,,,,,Argentina,779,00:08:48.988,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ceb5e4b-dbf7-4ca0-861c-5d363fbe3234,2101,,,"[83.9, 71.8]",3857264,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Javier De Paul,7797.0,Right Center Midfield,92,Argentina,779,['74ca594e-75fb-4a2e-8fe4-6ddd1c4066b2'],50,,,,,,,,,,,,,,,,,Argentina,779,00:08:50.974,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07d23255-f9ab-449f-85b7-ed08cf6f5386,2104,,,"[99.5, 72.9]",3857264,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,92,Argentina,779,['c8b1b8bb-dc98-4d8f-9978-bca7fdf80f6b'],53,,,,,,,,,,,,,,,,,Argentina,779,00:08:53.148,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9623df3b-cb7f-479d-a22f-7cdc49898765,2107,,,"[93.5, 57.0]",3857264,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,92,Argentina,779,['c2d80a85-7af5-4d30-93a7-4d30934a63ac'],55,,,,,,,,,,,,,,,,,Argentina,779,00:08:55.775,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251a9cdd-75af-4324-bccb-ae27d6f51ed7,2109,,,"[89.3, 70.5]",3857264,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Javier De Paul,7797.0,Right Center Midfield,92,Argentina,779,['eab18b4a-47da-4843-b4f2-6fac1deb7bf9'],57,,,,,,,,,,,,,,,,,Argentina,779,00:08:57.058,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fa448f7-d5f5-40bc-a038-b4f154a43208,2112,,,"[79.4, 55.8]",3857264,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enzo Fernandez,38718.0,Center Defensive Midfield,92,Argentina,779,['6f1ca35c-5f65-479e-b82b-f0f8b17275b6'],59,,,,,,,,,,,,,,,,,Argentina,779,00:08:59.086,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6da21955-1918-452a-b49d-bc83d15f8182,2115,,,"[80.7, 69.7]",3857264,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Javier De Paul,7797.0,Right Center Midfield,92,Argentina,779,['73b8126b-8c15-403b-b2ab-de26185abc78'],1,,,,,,,,,,,,,,,,,Argentina,779,00:09:01.036,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b4f2244-7187-4b99-9445-54b11abe5093,2118,,,"[92.3, 75.0]",3857264,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,92,Argentina,779,['b72f2f64-b57a-4be1-be3d-88113f3901fb'],2,,,,,,,,,,,,,,,,,Argentina,779,00:09:02.980,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fd5eff2-c620-48f3-9f32-04ebbcbaf0b9,2121,,,"[81.8, 70.3]",3857264,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Javier De Paul,7797.0,Right Center Midfield,92,Argentina,779,['1c787d03-91a4-4f16-92c9-3add9c3a71a5'],4,,,,,,,,,,,,,,,,,Argentina,779,00:09:04.321,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d8ede57-9fa3-4443-b9e6-0dea86b6aa2f,2124,,,"[70.2, 58.5]",3857264,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enzo Fernandez,38718.0,Center Defensive Midfield,92,Argentina,779,['96fa022f-1e61-4700-bb10-0f6fdcfc84cd'],5,,,,,,,,,,,,,,,,,Argentina,779,00:09:05.775,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c4e71ad-7681-4dd5-b3ac-f1035a6810a0,2127,,,"[57.2, 31.4]",3857264,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Hernán Otamendi,3090.0,Left Center Back,92,Argentina,779,['41a701a9-a77a-40a6-a1cf-60a13df220ee'],8,,,,,,,,,,,,,,,,,Argentina,779,00:09:08.799,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b58de82-9305-4eaf-92ff-cec04f8325ec,2130,,,"[65.3, 61.8]",3857264,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Javier De Paul,7797.0,Right Center Midfield,92,Argentina,779,['7df81b2e-95e8-4312-a407-ad44ac80bd87'],12,,,,,,,,,,,,,,,,,Argentina,779,00:09:12.820,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81ca1808-8721-4f37-9fb6-f1263d4e8298,2133,,,"[78.1, 74.8]",3857264,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,92,Argentina,779,['fcaee468-aba9-4c8f-82bb-2997fc89f968'],15,,,,,,,,,,,,,,,,,Argentina,779,00:09:15.634,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627b3f08-4419-4cff-bc2d-594dd270dd54,2136,,,"[69.4, 71.8]",3857264,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Javier De Paul,7797.0,Right Center Midfield,92,Argentina,779,['2d79664e-afe6-408a-bcce-5b6e40ccd361'],17,,,,,,,,,,,,,,,,,Argentina,779,00:09:17.375,Ball Receipt*,
