50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.512875,,,,,,,,,,,,,f4a3681d-52d6-4b63-b2de-201fd5203908,523,,,"[63.1, 63.1]",3857278,12,,,,,-2.4078727,,Right Foot,,,,"[50.9, 52.1]",,Ground Pass,,16.426807,,,,Cameron Carter-Vickers,15971.0,,,,,,1,Regular Play,Tyler Adams,12751.0,Center Defensive Midfield,23,United States,1839,['a438494c-9087-4ead-9dd6-0774aae44d95'],23,,,,,,,,,,,,,,,,,,United States,1839,00:12:23.923,Pass,
,,,,,,,,,,,,,,,,,,,1.216676,,,,,,,,,,,,,bad18d31-a038-4052-8343-ad6d51579765,526,,,"[50.1, 51.1]",3857278,12,,,,,-1.6066376,,Right Foot,,,,"[49.2, 26.0]",,Ground Pass,,25.11613,,,,Tim Ream,18242.0,,,,,,1,Regular Play,Cameron Carter-Vickers,15971.0,Right Center Back,23,United States,1839,['b987ab06-1860-491e-8536-13c50eb8315e'],26,,,,,,,,,,,,,,,,,,United States,1839,00:12:26.435,Pass,
,,,,,,,,,,,,,,,,,,,0.84081,,,,,,,,,,,,,21ef70a9-e5f7-40cb-b6d0-1205c1aaf5fc,529,,,"[61.4, 17.3]",3857278,12,,,,,-1.1650109,,Right Foot,,,,"[67.2, 3.8]",,Ground Pass,,14.693195,,,,Antonee Robinson,4614.0,,,,,,1,Regular Play,Tim Ream,18242.0,Left Center Back,23,United States,1839,['a4074f7d-7eb2-42c6-8682-725e4ebd9d9a'],30,,,,,,,,,,,,,,,,,,United States,1839,00:12:30.848,Pass,
,,,,,,,,,,,,,,,,,,,1.249002,,,,,,,,,,,,,abd08c12-db20-4dc9-a9b5-d200db867af4,532,,,"[68.5, 3.8]",3857278,12,,,,,1.3814263,,Left Foot,,,,"[70.8, 15.8]",,Ground Pass,,12.218429,,,,Christian Pulisic,8246.0,,,,,,1,Regular Play,Antonee Robinson,4614.0,Left Back,23,United States,1839,['de1521a8-90ee-47d7-a267-098a643f3c30'],32,,,,,,,,,,,,,,,,,,United States,1839,00:12:32.174,Pass,
,,,,,,,,,,,,,,,,,,,1.806598,,,,,,,,,,,,,092ebefd-7169-40ca-a300-4e5a20f554f5,538,,,"[63.2, 37.6]",3857278,12,,,,,-1.2139362,,Right Foot,,,,"[73.9, 8.9]",,Ground Pass,,30.629725,,,,Ehsan Hajsafi,5230.0,,,,,,1,Regular Play,Mehdi Taremi,5226.0,Center Attacking Midfield,24,Iran,797,['cca9680d-0eac-4a6f-a928-965e1b5e8c7b'],38,,,,,,,,,,,,,,,,,,Iran,797,00:12:38.319,Pass,
,,,,,,,,,,,,,,,,,,,1.834333,,,,,,,,,,,,,46ffe195-5e7c-4421-a7d4-fab32d1e8455,541,,,"[74.1, 7.6]",3857278,12,,,,,3.0422764,,Left Foot,,,,"[46.0, 10.4]",,Ground Pass,,28.239157,,,,Milad Mohammadi,5720.0,,,,,,1,Regular Play,Ehsan Hajsafi,5230.0,Left Midfield,24,Iran,797,['95322a6c-ed51-4e00-b75f-5fa9f6c0c289'],42,,,,,,,,,,,,,,,,,,Iran,797,00:12:42.616,Pass,
,,,,,,,,,,,,,,,,,,,2.354417,,,,,,,,,,,,,f007cd8f-7a3f-4baf-87fd-a520e583f702,543,,,"[46.0, 10.4]",3857278,12,,,,,1.9010937,,Left Foot,,,,"[38.8, 31.4]",,Ground Pass,,22.2,,,,Morteza Pouraliganji,5220.0,,,,,,1,Regular Play,Milad Mohammadi,5720.0,Left Back,24,Iran,797,['9fb52a1a-109c-483e-a28b-e742797b3dd0'],44,,,,,,,,,,,,,,,,,,Iran,797,00:12:44.450,Pass,
,,,,,,,,,,,,,,,,,,,2.339099,,,,,,,,,,,,,f1a9c207-884d-4b2c-b65d-7cfab5e6789c,545,,,"[38.8, 33.5]",3857278,12,,,,,1.5293692,,Right Foot,,,,"[39.6, 52.8]",,Ground Pass,,19.316574,,,,Seyed Majid Hosseini,5228.0,,,,,,1,Regular Play,Morteza Pouraliganji,5220.0,Left Center Back,24,Iran,797,['6e9b23b6-d9db-4af8-821b-15be1aafdb8e'],46,,,,,,,,,,,,,,,,,,Iran,797,00:12:46.804,Pass,
,,,,,,,,,,,,,,,,,,,1.696581,,,,,,,,,,,,,932235ec-bdd8-4ff3-97fa-47b4b34ca280,548,,,"[38.8, 55.3]",3857278,12,,,,,1.002375,,Left Foot,,,,"[51.0, 74.4]",,Ground Pass,,22.663847,,,,Ramin Rezaeian,5235.0,,,,,,1,Regular Play,Seyed Majid Hosseini,5228.0,Right Center Back,24,Iran,797,['38ae7fb5-5dc7-45c5-a885-fb1c9436dc3b'],49,,,,,,,,,,,,,,,,,,Iran,797,00:12:49.917,Pass,
,,,,,,,,,,,,,,,,,,,1.420791,,,,,,,,,,,,,e73313d9-6b20-49d8-a092-67d93204642a,551,,,"[49.0, 72.4]",3857278,12,,,,,-2.562953,,Right Foot,,,,"[36.6, 64.3]",,Ground Pass,,14.811145,,,,Seyed Majid Hosseini,5228.0,,,,,,1,Regular Play,Ramin Rezaeian,5235.0,Right Back,24,Iran,797,['d1ec4d3b-8aaf-4ec2-bb03-c83b40185da4'],53,,,,,,,,,,,,,,,,,,Iran,797,00:12:53.647,Pass,
,,,,,,,,,,,,,,,,,,,1.738453,,,,,,,,,,,,,4d824bb6-de1b-4c82-99c5-ba4a568dfd74,554,,,"[35.8, 58.3]",3857278,12,,,,,-1.6382992,,Right Foot,,,,"[33.4, 22.8]",,Ground Pass,,35.581036,,,,Morteza Pouraliganji,5220.0,,,,,,1,Regular Play,Seyed Majid Hosseini,5228.0,Right Center Back,24,Iran,797,['1b20a6e7-27ac-4e30-af9c-64d8b747cb16'],56,,,,,,,,,,,,,,,,,,Iran,797,00:12:56.021,Pass,
,,,,,,,,,,,,,,,,,,,1.624557,,,,,,,,,,,,,88eb5dea-82af-4aab-a66b-0e126fab4007,557,,,"[33.6, 20.3]",3857278,12,,,,,-1.0344718,,Right Foot,,,,"[44.3, 2.3]",,Ground Pass,,20.940153,,,,Milad Mohammadi,5720.0,,,,,,1,Regular Play,Morteza Pouraliganji,5220.0,Left Center Back,24,Iran,797,['63ddbd85-f0d9-4ab5-af18-0be8ff9595ef'],58,,,,,,,,,,,,,,,,,,Iran,797,00:12:58.597,Pass,
,,,,,,,,,,,,,,,,,,,1.30073,,,,,,,,,,,,,a50f952c-ca65-43be-898b-748e60be2c79,560,,,"[43.7, 3.1]",3857278,13,,,,,0.5363245,,Left Foot,,,,"[61.7, 13.8]",,Ground Pass,,20.940153,,,,Mehdi Taremi,5226.0,,,,,,1,Regular Play,Milad Mohammadi,5720.0,Left Back,24,Iran,797,['63ed6461-af3c-4852-b055-417c8eda245a'],1,,,,,,,,,,,,,,,,,,Iran,797,00:13:01.065,Pass,
,,,,,,,,,,,,,,,,,,,1.008857,,,,,,,,,,,,,affd6e19-7fae-405e-bce8-f0afee996d9a,563,,,"[61.4, 14.1]",3857278,13,,,,,2.2112718,,Right Foot,,,,"[53.5, 24.7]",,Ground Pass,,13.22006,,,,Saeid Ezatolahi Afagh,5722.0,,,,,,1,Regular Play,Mehdi Taremi,5226.0,Center Attacking Midfield,24,Iran,797,"['8c01dfaa-09af-4b4d-b276-93432e42a936', 'addf15aa-3be9-4b79-b938-a84968c786c9']",2,,,,,,,,,,,,,,,,,,Iran,797,00:13:02.366,Pass,True
,,,,,,,,,,,,,,,,,,,1.075447,,,,,,,,,,,,,5c5ff8e2-ef3c-4056-beee-fcc747bbfe9e,567,,,"[53.1, 23.9]",3857278,13,,,,,-1.2576416,,Right Foot,,,,"[56.5, 13.4]",,Ground Pass,,11.0367565,,,,Mehdi Taremi,5226.0,,,,,,1,Regular Play,Saeid Ezatolahi Afagh,5722.0,Left Defensive Midfield,24,Iran,797,"['08ef6c09-5f5a-4ab5-a4f6-20bc81d8d914', '21040cee-94f5-452d-bfb4-ef68762fd935']",3,,,,,,,,,,,,,,,,,,Iran,797,00:13:03.407,Pass,True
,,,,,,,,,,,,,,,,,,,2.813602,,,,,,,,,,,,,3c7f676d-92ab-4325-b91e-597c41ebc8b0,569,,,"[55.7, 11.7]",3857278,13,,,,,1.8602467,,Right Foot,,,,"[44.8, 48.3]",,Ground Pass,,38.18861,,,,Seyed Majid Hosseini,5228.0,,,,,,1,Regular Play,Mehdi Taremi,5226.0,Center Attacking Midfield,24,Iran,797,['991a4b26-faa1-47a9-8d6b-dfe1c4e3f731'],4,,,,,,,,,,,,,,,,,,Iran,797,00:13:04.482,Pass,
,,,,,,,,,,,,,,,,,,,1.455397,,,,,,,,,,,,,e91a274b-adc8-418a-87ea-af802c567699,572,,,"[53.1, 52.6]",3857278,13,,,,,0.9176013,,Right Foot,,,,"[69.4, 73.9]",,Ground Pass,,26.82126,,,,Ramin Rezaeian,5235.0,,,,,,1,Regular Play,Seyed Majid Hosseini,5228.0,Right Center Back,24,Iran,797,['8c26e9ca-6247-433d-a8ad-a79e0cacbf03'],9,,,,,,,,,,,,,,,,,,Iran,797,00:13:09.837,Pass,
,,,,,,,,,,,,,,,,,,,0.736186,,,,,,,,,,,,,9d50ab87-f2e6-4ae2-a919-78bcca2c14e1,575,,,"[90.3, 72.9]",3857278,13,,,,,2.5468335,,Right Foot,,,,"[86.9, 75.2]",,Ground Pass,,4.104875,,,,Ali Gholizadeh,23874.0,,,,,,1,Regular Play,Ramin Rezaeian,5235.0,Right Back,24,Iran,797,['eadb0101-3a5a-4961-829f-78993e4639ce'],14,,,,,,,,,,,,,,,,,,Iran,797,00:13:14.498,Pass,
,,,,,,,,,,,,,,,,,,,2.156236,,,,,,,,,,,,,de5190ff-db63-4aa2-8cee-e84343cc9f37,578,,,"[84.8, 76.3]",3857278,13,,,,,-2.6336455,,Left Foot,,,,"[54.8, 59.6]",,Ground Pass,,34.33497,,,,Seyed Majid Hosseini,5228.0,,,,,,1,Regular Play,Ali Gholizadeh,23874.0,Right Midfield,24,Iran,797,['f875202c-7c9e-4079-a648-b7e8a9b5993a'],17,,,,,,,,,,,,,,,,,,Iran,797,00:13:17.112,Pass,
,,,,,,,,,,,,,,,,,,,2.59442,,,,,,,,,,,,,296e45f1-bb02-408a-adbe-7ca4793557fe,581,,,"[50.8, 53.2]",3857278,13,,,,,-1.7615327,,Right Foot,,,,"[44.1, 18.5]",,Ground Pass,,35.34091,,,,Morteza Pouraliganji,5220.0,,,,,,1,Regular Play,Seyed Majid Hosseini,5228.0,Right Center Back,24,Iran,797,['f830b3cb-7450-4671-8d3e-89253d3df13f'],20,,,,,,,,,,,,,,,,,,Iran,797,00:13:20.908,Pass,
,,,,,,,,,,,,,,,,,,,2.221086,,,,,,,,,,,,,b64d081d-e306-4dbf-8433-ca0f335d650a,583,,,"[44.1, 16.0]",3857278,13,,,,,-0.60708,,Left Foot,,,,"[64.4, 1.9]",,Ground Pass,,24.71639,,,,Milad Mohammadi,5720.0,,,,,,1,Regular Play,Morteza Pouraliganji,5220.0,Left Center Back,24,Iran,797,['342d851b-f9cf-4de6-afd2-75e6a48ba3b9'],23,,,,,,,,,,,,,,,,,,Iran,797,00:13:23.502,Pass,
,,,,,,,,,,,,,,,,,,,1.127982,,,,,,,,,,,,,a8b65215-f115-400f-aaac-7449f24fb7e3,586,,,"[66.2, 1.4]",3857278,13,,,,,-0.024686342,,Left Foot,,,,"[74.3, 1.2]",,Ground Pass,,8.1024685,,,,Ehsan Hajsafi,5230.0,,,,,,1,Regular Play,Milad Mohammadi,5720.0,Left Back,24,Iran,797,['b203f446-ab9b-4d80-bd10-ce18aa9ea269'],26,,,,,,,,,,,,,,,,,,Iran,797,00:13:26.068,Pass,
,,,,,,,,,,,,,,,,,,,0.960555,,,,,,,,,,,,,bfab3aba-466e-4e9a-8761-66fc821a6418,588,,,"[74.3, 1.2]",3857278,13,,,,,1.5707964,,Left Foot,,,,"[74.3, 14.1]",,Low Pass,,12.9,,Incomplete,,,,,,,,,1,Regular Play,Ehsan Hajsafi,5230.0,Left Midfield,24,Iran,797,['b95830f9-1873-47f7-aebe-6e0f8bb01505'],27,,,,,,,,,,,,,,,,,,Iran,797,00:13:27.196,Pass,
,,,,,,,,,,,,,,,,,,,1.416487,,,,,,,,,,,,,b95830f9-1873-47f7-aebe-6e0f8bb01505,590,,,"[45.8, 66.0]",3857278,13,,,,,-2.6843145,,Right Foot,,,,"[33.2, 59.8]",,Ground Pass,,14.042791,,,,Cameron Carter-Vickers,15971.0,,,,,Recovery,1,Regular Play,Tyler Adams,12751.0,Center Defensive Midfield,25,United States,1839,"['3bb4c4df-54e9-43f7-9136-02cc51f35e23', 'bfab3aba-466e-4e9a-8761-66fc821a6418', 'f37c8eec-e293-4d15-98b3-41d703b24962']",28,,,,,,,,,,,,,,,,,,United States,1839,00:13:28.157,Pass,True
,,,,,,,,,,,,,,,,,,,0.929229,,,,,,,,,,,,,9c836437-fb26-4bf3-a078-542bf1d41db8,593,,,"[34.7, 61.8]",3857278,13,,,,,1.310982,,Right Foot,,,,"[36.8, 69.7]",,Ground Pass,,8.17435,,,,Tyler Adams,12751.0,,,,,,1,Regular Play,Cameron Carter-Vickers,15971.0,Right Center Back,25,United States,1839,['2a0293db-d6b4-4463-a011-fbfafd05fac8'],34,,,,,,,,,,,,,,,,,,United States,1839,00:13:34.167,Pass,
,,,,,,,,,,,,,,,,,,,3.637416,,,,,,,,,,,,,542b5881-188a-405a-8109-cb6b67a3b0bf,596,,,"[38.8, 70.3]",3857278,13,,,,,-0.16541407,,Right Foot,,,,"[99.9, 60.1]",,High Pass,,61.94554,,,,Joshua Sargent,22168.0,,,,,,1,Regular Play,Tyler Adams,12751.0,Center Defensive Midfield,25,United States,1839,['e672b75c-35d8-4c0a-853c-7d5932eab663'],36,,,,,,,,,,,,,,,,,,United States,1839,00:13:36.225,Pass,
,,,,,,,,,,,,,,,,,,,3.446849,,,,,,,,,,,,,ed5790e5-904c-48e5-890c-aca9e1beeba0,599,,,"[118.3, 65.0]",3857278,13,,,,,-1.9069344,,Right Foot,True,,,"[103.8, 23.5]",,High Pass,,43.96021,,Incomplete,,,,,True,,,,1,Regular Play,Joshua Sargent,22168.0,Center Forward,25,United States,1839,['74b0aa8a-12ea-486e-8c36-582cc2d20fc9'],42,,,,,,,,,,,,,,,,,,United States,1839,00:13:42.215,Pass,
,,,,,,,,,,,,,,,,,,,0.821957,,,,,,,,,,,,,df3bc27c-4d86-4147-994c-9b32c2ad77ce,606,,,"[14.6, 66.0]",3857278,13,,,,,-0.7853982,,Left Foot,,,,"[21.0, 59.6]",,Ground Pass,,9.050967,,,,Ahmad Nourollahi,124167.0,,,,,,1,Regular Play,Ali Gholizadeh,23874.0,Right Midfield,26,Iran,797,['6d05b6e8-d618-4e6f-b394-f46b536892a0'],49,,,,,,,,,,,,,,,,,,Iran,797,00:13:49.736,Pass,
,,,,,,,,,,,,,,,,,,,0.860529,,,,,,,,,,,,,5caf9a30-be89-4881-a3d9-ac05d9904693,613,,,"[19.1, 64.7]",3857278,13,,,,,1.1071488,,Right Foot,,,,"[24.7, 75.9]",,Ground Pass,,12.52198,,,,Ali Gholizadeh,23874.0,,,,,,1,Regular Play,Ahmad Nourollahi,124167.0,Right Defensive Midfield,26,Iran,797,['e8399b47-d9f9-4418-8b39-66d5ce1756ae'],52,,,,,,,,,,,,,,,,,,Iran,797,00:13:52.947,Pass,
,,,,,,,,,,,,,,,,,,,1.210411,,,,,,,,,,,,,70cc31dc-4c8d-4a4f-af9b-16b2f9c11471,616,,,"[24.7, 75.2]",3857278,13,,,,,-2.899672,,Left Foot,,,,"[9.3, 71.4]",,Ground Pass,,15.861904,,,,Ramin Rezaeian,5235.0,,,,,,1,Regular Play,Ali Gholizadeh,23874.0,Right Midfield,26,Iran,797,['fa94828c-86eb-47b1-990a-613bd9b7a2e0'],53,,,,,,,,,,,,,,,,,,Iran,797,00:13:53.807,Pass,
,,,,,,,,,,,,,,,,,,,1.99176,,,,,,,,,,,,,3adc0dac-660c-42fb-b49e-d38a82457b9a,619,,,"[8.0, 75.0]",3857278,13,,,,,-0.4890846,,Right Foot,,,,"[43.7, 56.0]",,High Pass,,40.441193,,Incomplete,,,,,,,,,1,Regular Play,Ramin Rezaeian,5235.0,Right Back,26,Iran,797,['4e365faa-b532-44a2-97e3-f9b97ff8341d'],56,,,,,,,,,,,,,,,,,,Iran,797,00:13:56.792,Pass,
,,,,,,,,,,,,,,,,,,,1.114961,,,,,,,,,,,,,e1c4c31e-50a2-4299-ae80-afb8fbfe8623,621,,,"[38.8, 42.5]",3857278,14,,,,,3.1415927,,Left Foot,,,,"[32.6, 42.5]",,Ground Pass,,6.2,,,,Saeid Ezatolahi Afagh,5722.0,,,,,Recovery,1,Regular Play,Ehsan Hajsafi,5230.0,Left Midfield,26,Iran,797,['6e47fda0-51de-4d54-a55a-1c20f5401a5b'],0,,,,,,,,,,,,,,,,,,Iran,797,00:14:00.941,Pass,
,,,,,,,,,,,,,,,,,,,2.71335,,,,,,,,,,,,,edfb370b-da1f-4b59-9bf8-9a8c5f7eadf2,623,,,"[32.6, 42.5]",3857278,14,,,,,-1.0471457,,Right Foot,,,,"[50.5, 11.5]",,Ground Pass,,35.796787,,,,Milad Mohammadi,5720.0,,,,,,1,Regular Play,Saeid Ezatolahi Afagh,5722.0,Left Defensive Midfield,26,Iran,797,['bc11cb35-f868-4c2a-b442-777c50e490b4'],2,,,,,,,,,,,,,,,,,,Iran,797,00:14:02.056,Pass,
,,,,,,,,,,,,,,,,,,,1.181816,,,,,,,,,,,,,1ebef2cb-69e8-4804-8127-55f18f0386ce,626,,,"[93.5, 1.4]",3857278,14,,,,,2.9660006,,Left Foot,,,,"[81.1, 3.6]",,Ground Pass,,12.593649,,,,Ehsan Hajsafi,5230.0,,,,,,1,Regular Play,Milad Mohammadi,5720.0,Left Back,26,Iran,797,['d31bf1de-bc24-4f87-a34c-9736cd1067ee'],13,,,,,,,,,,,,,,,,,,Iran,797,00:14:13.098,Pass,
,,,,,,,,,,,,,,,,,,,0.946281,,,,,,,,,,,,,2cf311c5-be71-4b80-afb5-00164ad8b121,629,,,"[85.6, 3.8]",3857278,14,,,,,2.2518134,,Left Foot,,,,"[80.9, 9.6]",,Ground Pass,,7.465253,,,,Saeid Ezatolahi Afagh,5722.0,,,,,,1,Regular Play,Ehsan Hajsafi,5230.0,Left Midfield,26,Iran,797,['c75063f0-cba1-42c4-a81c-ecfa59d0eb17'],16,,,,,,,,,,,,,,,,,,Iran,797,00:14:16.829,Pass,
,,,,,,,,,,,,,,,,,,,1.707113,,,,,,,,,,,,,c97d550d-04f7-4df0-a923-6a85907d1eeb,632,,,"[74.7, 12.8]",3857278,14,,,,,2.1614468,,Right Foot,,,,"[57.2, 38.9]",,Ground Pass,,31.423876,,,,Seyed Majid Hosseini,5228.0,,,,,,1,Regular Play,Saeid Ezatolahi Afagh,5722.0,Left Defensive Midfield,26,Iran,797,['db56881a-3fdd-4bb9-9538-850762f266a3'],20,,,,,,,,,,,,,,,,,,Iran,797,00:14:20.286,Pass,
,,,,,,,,,,,,,,,,,,,2.064277,,,,,,,,,,,,,e821cbf8-0f7a-4edd-9090-d5e5f32e98a9,635,,,"[56.5, 41.0]",3857278,14,,,,,-1.564427,,Right Foot,,,,"[56.7, 9.6]",,Ground Pass,,31.400637,,,,Morteza Pouraliganji,5220.0,,,,,,1,Regular Play,Seyed Majid Hosseini,5228.0,Right Center Back,26,Iran,797,['bdfe8505-22db-43c5-ba70-19e59010a16c'],24,,,,,,,,,,,,,,,,,,Iran,797,00:14:24.441,Pass,
,,,,,,,,,,,,,,,,,,,1.277877,,,,,,,,,,,,,61aaaf18-5622-48d4-9136-e06e44004599,638,,,"[61.2, 6.8]",3857278,14,,,,,-0.33891624,,Right Foot,,,,"[75.1, 1.9]",,Ground Pass,,14.738385,,,,Milad Mohammadi,5720.0,,,,,,1,Regular Play,Morteza Pouraliganji,5220.0,Left Center Back,26,Iran,797,['e5c4d101-226a-4df7-aec3-638a808a8dcc'],27,,,,,,,,,,,,,,,,,,Iran,797,00:14:27.576,Pass,
,,,,,,,,,,,,,,,,,,,1.295215,,,,,,,,,,,,,6206dd7c-77b1-4d2c-8d78-35ed98e60e88,640,,,"[75.1, 1.9]",3857278,14,,,,,2.970553,,Left Foot,,,,"[53.1, 5.7]",,Ground Pass,,22.32577,,,,Morteza Pouraliganji,5220.0,,,,,,1,Regular Play,Milad Mohammadi,5720.0,Left Back,26,Iran,797,['ec8b9513-fe56-4238-b29c-812266816c3b'],28,,,,,,,,,,,,,,,,,,Iran,797,00:14:28.854,Pass,
,,,,,,,,,,,,,,,,,,,2.083652,,,,,,,,,,,,,dd6e1537-57b3-4eb2-a0ac-c27ef208cbcf,643,,,"[51.0, 7.0]",3857278,14,,,,,1.7432892,,Right Foot,,,,"[43.7, 48.9]",,Ground Pass,,42.531166,,,,Seyed Majid Hosseini,5228.0,,True,,,,1,Regular Play,Morteza Pouraliganji,5220.0,Left Center Back,26,Iran,797,['bae79de2-3fc0-40d9-87a1-7307a865e07b'],31,,,,,,,,,,,,,,,,,,Iran,797,00:14:31.295,Pass,
,,,,,,,,,,,,,,,,,,,2.161379,,,,,,,,,,,,,2472a5aa-cfc1-4ff2-89cb-93e3e96a7d45,646,,,"[45.4, 51.5]",3857278,14,,,,,-1.501343,,Right Foot,,,,"[47.8, 17.0]",,Ground Pass,,34.583378,,,,Morteza Pouraliganji,5220.0,,,,,,1,Regular Play,Seyed Majid Hosseini,5228.0,Right Center Back,26,Iran,797,['d65ec69e-6829-476f-b7c5-d798715d566b'],39,,,,,,,,,,,,,,,,,,Iran,797,00:14:39.176,Pass,
,,,,,,,,,,,,,,,,,,,1.142354,,,,,,,,,,,,,5589508f-8b23-4249-b944-304c1cccda53,649,,,"[54.2, 11.5]",3857278,14,,,,,-0.5026187,,Right Foot,,,,"[71.3, 2.1]",,Ground Pass,,19.513329,,,,Milad Mohammadi,5720.0,,,,,,1,Regular Play,Morteza Pouraliganji,5220.0,Left Center Back,26,Iran,797,['d180d50c-fcc8-4b43-9fac-76494cb078a1'],43,,,,,,,,,,,,,,,,,,Iran,797,00:14:43.570,Pass,
,,,,,,,,,,,,,,,,,,,2.054769,,,,,,,,,,,,,213d014d-0119-4bb4-b61f-6abb5d0c1934,656,,,"[77.9, 1.6]",3857278,14,,,,,1.4251679,,Left Foot,,,,"[80.1, 16.6]",,Ground Pass,,15.160475,,Incomplete,,Ehsan Hajsafi,5230.0,,,,,,1,Regular Play,Milad Mohammadi,5720.0,Left Back,26,Iran,797,"['684fc648-f5c5-4ee8-bb7d-392d47aca0d8', 'e16a0fff-87a8-4d1f-b4ba-b76633efd931']",47,,,,,,,,,,,,,,,,,,Iran,797,00:14:47.217,Pass,
,,,,,,,,,,,,,,,,,,,0.941144,,,,,,,,,,,,,684fc648-f5c5-4ee8-bb7d-392d47aca0d8,658,,,"[40.0, 63.5]",3857278,14,,,,,-2.6779451,,Right Foot,,,,"[26.8, 56.9]",,Ground Pass,,14.758049,,,,Cameron Carter-Vickers,15971.0,,,,,Recovery,1,Regular Play,Weston McKennie,8526.0,Left Center Midfield,27,United States,1839,"['213d014d-0119-4bb4-b61f-6abb5d0c1934', '67e35dbd-8b78-4c98-9b4b-25cf69b3a0ff']",49,,,,,,,,,,,,,,,,,,United States,1839,00:14:49.272,Pass,
,,,,,,,,,,,,,,,,,,,0.889167,,,,,,,,,,,,,b3e0d6a3-c986-4285-a136-780e5629e8cb,661,,,"[26.4, 58.8]",3857278,14,,,,,1.0650051,,Right Foot,,,,"[33.6, 71.8]",,Ground Pass,,14.860686,,,,Sergino Dest,21881.0,,,,,,1,Regular Play,Cameron Carter-Vickers,15971.0,Right Center Back,27,United States,1839,['a4c75649-c780-4f0c-babf-20494ff0eb20'],51,,,,,,,,,,,,,,,,,,United States,1839,00:14:51.196,Pass,
,,,,,,,,,,,,,,,,,,,1.379029,,,,,,,,,,,,,62fb2ae6-5729-40e8-b3a6-b4d3488d0fa2,664,,,"[33.2, 73.7]",3857278,14,,,,,-1.1224537,,Right Foot,,,,"[37.0, 65.8]",,Ground Pass,,8.766413,,,,Tyler Adams,12751.0,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Back,27,United States,1839,['43d2647b-4e4d-42e9-850f-98e93a9a88f8'],52,,,,,,,,,,,,,,,,,,United States,1839,00:14:52.397,Pass,
,,,,,,,,,,,,,,,,,,,2.52359,,,,,,,,,,,,,a33ef4db-643e-4a3e-afb5-b77a1cab9b53,667,,,"[41.3, 60.3]",3857278,14,,,,,-1.3987615,,Right Foot,,,,"[50.7, 6.2]",,High Pass,,54.910564,,,,Antonee Robinson,4614.0,,True,,,,1,Regular Play,Tyler Adams,12751.0,Center Defensive Midfield,27,United States,1839,['06bfb84d-2834-4014-9327-a4421173630a'],55,,,,,,,,,,,,,,,,,,United States,1839,00:14:55.963,Pass,
,,,,,,,,,,,,,,,,,,,1.494762,,,,,,,,,,,,,7f6b45fb-e58f-4cb5-ae60-8322d6c58795,670,,,"[46.7, 5.5]",3857278,14,,,,,2.177034,,Left Foot,,,,"[31.1, 28.0]",,Low Pass,,27.379007,,,,Tim Ream,18242.0,,,,,,1,Regular Play,Antonee Robinson,4614.0,Left Back,27,United States,1839,['b53aceb7-5f12-4090-8d1d-d36bbbcb3fd3'],59,,,,,,,,,,,,,,,,,,United States,1839,00:14:59.449,Pass,
,,,,,,,,,,,,,,,,,,,1.97647,,,,,,,,,,,,,bb35c630-758d-41ec-b7ac-c2e3c4c08fca,673,,,"[34.7, 29.0]",3857278,15,,,,,1.4039763,,Left Foot,,,,"[39.6, 58.1]",,Ground Pass,,29.509659,,,,Cameron Carter-Vickers,15971.0,,,,,,1,Regular Play,Tim Ream,18242.0,Left Center Back,27,United States,1839,['d5e593d5-6285-41f4-ace5-ca7ba052ba9d'],4,,,,,,,,,,,,,,,,,,United States,1839,00:15:04.198,Pass,
,,,,,,,,,,,,,,,,,,,1.552299,,,,,,,,,,,,,02804e34-db73-4eeb-886f-bcefa0bdbc66,676,,,"[55.7, 64.6]",3857278,15,,,,,-1.7296205,,Right Foot,,,,"[52.0, 41.5]",,Ground Pass,,23.394444,,,,Tim Ream,18242.0,,,,,,1,Regular Play,Cameron Carter-Vickers,15971.0,Right Center Back,27,United States,1839,['491f9ded-034b-40af-b3d5-b84f97189f07'],12,,,,,,,,,,,,,,,,,,United States,1839,00:15:12.768,Pass,
