50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24729e0c-c041-4fa3-af32-d5f3d878dd3e,1187,,,"[75.9, 23.1]",3857293,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Ayew,3450.0,Left Wing,74,Ghana,4885,['fd753ffe-68f6-4c14-af0b-8bbf9d9a9813'],49,,,,,,,,,,,,,,,,,,Ghana,4885,00:40:49.828,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bc191d5-1bb4-4486-8f39-ca19e67ff858,1189,,,"[60.4, 15.0]",3857293,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Salisu,30519.0,Left Center Back,74,Ghana,4885,['8ea9d223-420d-46e2-90b9-81509c9a32a5'],51,,,,,,,,,,,,,,,,,,Ghana,4885,00:40:51.265,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f188e05-f4c9-46f8-9825-f39d27994057,1192,,,"[86.2, 2.4]",3857293,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdul Rahman Baba,12325.0,Left Back,74,Ghana,4885,['89d7c35e-7d38-4d1f-85fb-062c988cea86'],54,,,,,,,,,,,,,,,,,,Ghana,4885,00:40:54.965,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc2bc296-879c-46b1-b7ac-b452eb5b6653,1197,,,"[100.1, 67.0]",3857293,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohammed Kudus,17033.0,Right Wing,74,Ghana,4885,"['19ef6755-7665-4795-810d-9cb96a8eee7d', 'ac1cc09c-7989-47b1-9c38-5ab8016989d8', 'f1602f4e-f590-49aa-8911-21f587d706f2']",1,,,,,,,,,,,,,,,,,,Ghana,4885,00:41:01.460,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e777e730-f956-4f08-a409-b64bd5b7c6cc,1200,,,"[85.6, 73.1]",3857293,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alidu Seidu,45047.0,Right Back,74,Ghana,4885,['3cf03e82-266b-4833-a5f2-ac0d5562e3ad'],2,,,,,,,,,,,,,,,,,,Ghana,4885,00:41:02.985,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56068e86-f858-4d3d-b5f4-7f19597a832f,1203,,,"[96.8, 76.3]",3857293,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohammed Kudus,17033.0,Right Wing,74,Ghana,4885,['71c3ee69-1672-4d5c-826f-6ebd4c8f7db3'],5,,,,,,,,,,,,,,,,,,Ghana,4885,00:41:05.675,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32834570-ecf1-418b-bdd0-2adf0c04ae8d,1215,,,"[87.5, 71.0]",3857293,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alidu Seidu,45047.0,Right Back,74,Ghana,4885,"['c787c552-2807-482e-ae33-69b32c5b0db0', 'f7efb149-1c3b-4ed7-be10-b66472383fa6']",13,,,,,,,,,,,,,,,,,,Ghana,4885,00:41:13.868,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f6d958c-c1d6-46f2-afc8-f3e3c06bb5eb,1219,,,"[42.8, 32.0]",3857293,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Right Center Forward,75,Uruguay,783,"['5cd8072b-dd23-481f-a3c5-6bee97b6dd53', 'c06f547f-fd2c-4d11-afda-9b284cbf9955']",18,,,,,,,,,,,,,,,,,,Uruguay,783,00:41:18.470,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866877e1-bb1f-485c-9b4a-15f228a301af,1222,,,"[30.4, 35.2]",3857293,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Right Defensive Midfield,75,Uruguay,783,['e38c4278-1ec6-4394-9986-9dd0d2e3e51d'],19,,,,,,,,,,,,,,,,,,Uruguay,783,00:41:19.011,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6003c01-5524-4dec-8e57-c6634b0734b5,1228,,,"[49.8, 14.3]",3857293,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mathías Olivera Miramontes,7104.0,Left Back,76,Uruguay,783,['db6013df-3fa2-4952-b050-88364ab5faa1'],46,,,,,,,,,,,,,,,,,,Uruguay,783,00:42:46.257,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c07936a7-514b-481c-b08f-bf6cb7911d1e,1231,,,"[76.9, 3.7]",3857293,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giorgian Daniel De Arrascaeta Benedetti,5258.0,Left Midfield,76,Uruguay,783,['73257396-da2b-4256-93e6-4a4c833a45d7'],49,,,,,,,,,,,,,,,,,,Uruguay,783,00:42:49.261,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63003889-ebbc-4ed5-a665-88d97d83905b,1235,,,"[85.4, 14.3]",3857293,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Right Center Forward,76,Uruguay,783,['5f9cea4a-2062-4a54-903c-e22354be0ea6'],50,,,,,,,,,,,,,,,,,,Uruguay,783,00:42:50.916,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8226c1b-61d5-4a50-b7bb-6b18244f1797,1237,,,"[64.7, 5.9]",3857293,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mathías Olivera Miramontes,7104.0,Left Back,76,Uruguay,783,['87f251e0-0fcf-454c-b0c3-2a37c5307400'],52,,,,,,,,,,,,,,,,,,Uruguay,783,00:42:52.568,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81aa5979-4c92-4303-9621-04b1cb3e465e,1241,,,"[65.1, 26.2]",3857293,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matías Vecino Falero,5255.0,Left Defensive Midfield,76,Uruguay,783,['a130205b-bb3d-412f-9811-eb300b123554'],55,,,,,,,,,,,,,,,,,,Uruguay,783,00:42:55.298,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30289e29-49c5-4b5f-9fca-00c37eff67a0,1245,,,"[57.5, 45.9]",3857293,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Federico Santiago Valverde Dipetta,6773.0,Right Defensive Midfield,76,Uruguay,783,['57afd624-53bf-498d-bcfd-88fd65a9875e'],57,,,,,,,,,,,,,,,,,,Uruguay,783,00:42:57.418,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30915a28-0887-4864-8d96-ef2af62a9886,1249,,,"[87.5, 78.4]",3857293,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Guillermo Varela Olivera,5264.0,Right Back,76,Uruguay,783,['5328d1ac-556b-43ea-a1c1-e0d0411c3cc5'],0,,,,,,,,,,,,,,,,,,Uruguay,783,00:43:00.690,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd90b210-75eb-4794-a621-2a3ccb723472,1252,,,"[82.0, 62.4]",3857293,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matías Vecino Falero,5255.0,Left Defensive Midfield,76,Uruguay,783,['8ab16e4d-fa1c-4a81-8d63-fd094cb4e4e6'],4,,,,,,,,,,,,,,,,,,Uruguay,783,00:43:04.831,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9484e420-ec9c-47a1-82d9-29b782152fb7,1256,,,"[72.8, 75.2]",3857293,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Federico Santiago Valverde Dipetta,6773.0,Right Defensive Midfield,76,Uruguay,783,['4f5489c1-adcd-487d-9c6c-b032e03ca83d'],6,,,,,,,,,,,,,,,,,,Uruguay,783,00:43:06.335,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebce3d46-150d-4fec-a781-308e86ec0e6b,1259,,,"[80.0, 74.3]",3857293,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matías Vecino Falero,5255.0,Left Defensive Midfield,76,Uruguay,783,['1d5586ce-e8b4-4b77-adc5-0cb94529e446'],8,,,,,,,,,,,,,,,,,,Uruguay,783,00:43:08.749,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7231207-aa6b-4663-ac87-39d1bd30406e,1262,,,"[87.8, 77.3]",3857293,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Guillermo Varela Olivera,5264.0,Right Back,76,Uruguay,783,['e8afe1b6-b474-438e-b6e7-7040abf6cb71'],10,,,,,,,,,,,,,,,,,,Uruguay,783,00:43:10.291,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f892ca2-0ec1-41fe-8bbb-13cdbba75eb4,1266,,,"[104.8, 77.3]",3857293,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Darwin Gabriel Núñez Ribeiro,32478.0,Left Center Forward,76,Uruguay,783,['d7c819f6-7247-4af1-b678-ea4d8a6d2d5d'],12,,,,,,,,,,,,,,,,,,Uruguay,783,00:43:12.664,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2765a3b-e9b7-41a6-a1ac-0a48a1dcbe78,1270,,,"[110.8, 41.8]",3857293,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sebastián Coates Nión,6300.0,Left Center Back,77,Uruguay,783,['4e6f82c1-fe02-4b2f-a398-a1eb0f5f6a9c'],16,,,,,,,,,,,,,,,,,,Uruguay,783,00:44:16.545,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be0a97e7-b778-4679-aa9f-701cc1f72808,1281,,,"[112.1, 38.5]",3857293,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Federico Santiago Valverde Dipetta,6773.0,Right Defensive Midfield,77,Uruguay,783,"['583fa970-3b71-404d-a7e7-9ffb15357881', 'a9c17945-b9e7-43bd-84d1-0ff932d73370']",24,,,,,,,,,,,,,,,,,,Uruguay,783,00:44:24.954,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779f359f-a4d6-4f1c-847f-1d3f25b0e65c,1285,,,"[12.1, 23.9]",3857293,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Salis Abdul Samed,31029.0,Left Defensive Midfield,78,Ghana,4885,['5bc2ebf5-eb50-405a-a225-37cc753e9488'],39,,,,,,,,,,,,,,,,,,Ghana,4885,00:44:39.875,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8302ea72-a8ec-49f7-9f98-3d29ddd6b6c2,1288,,,"[19.2, 3.4]",3857293,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mohamed Salisu,30519.0,Left Center Back,78,Ghana,4885,['e3506828-ed1a-4f6f-be16-6067ec93c7dc'],43,,,,,,,,,,,,,,,,,,Ghana,4885,00:44:43.107,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33c8af6c-5314-4bf7-a8d9-62f9fffb10b5,1291,,,"[58.2, 33.3]",3857293,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,André Ayew Pelé,3347.0,Center Attacking Midfield,78,Ghana,4885,['6ff281b9-8060-401a-bce9-1ee07f32c025'],45,,,,,,,,,,,,,,,,,,Ghana,4885,00:44:45.055,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fdc2f45-9091-4bbb-b555-7531f48b5f5b,1293,,,"[80.9, 68.7]",3857293,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Facundo Pellistri Rebollo,36288.0,Right Midfield,78,Ghana,4885,['298f3c46-c9b9-4700-ba7e-e3f35f5a1467'],47,,,,,,,,,,,,,,,,,,Uruguay,783,00:44:47.204,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8beb40cc-1731-48c7-8a68-dad41bf3e71f,1295,,,"[47.3, 20.8]",3857293,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,André Ayew Pelé,3347.0,Center Attacking Midfield,78,Ghana,4885,['9cfe361a-dae3-4839-b27e-d43326335a14'],47,,,,,,,,,,,,,,,,,,Ghana,4885,00:44:47.825,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4d76311-ac5d-44e3-a399-a0b090947851,1297,,,"[90.4, 66.6]",3857293,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Darwin Gabriel Núñez Ribeiro,32478.0,Left Center Forward,78,Ghana,4885,['884d2d44-f15c-4149-9ec3-21311c572ae4'],49,,,,,,,,,,,,,,,,,,Uruguay,783,00:44:49.392,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fac44e01-62ed-43e0-aa8e-21f71f22748f,1299,,,"[43.7, 5.5]",3857293,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordan Ayew,3450.0,Left Wing,78,Ghana,4885,['f36e191c-069c-4718-bd3e-d15ceb8f2157'],50,,,,,,,,,,,,,,,,,,Ghana,4885,00:44:50.841,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cecd3396-7cda-41d0-801f-1a7ff952f758,1306,,,"[37.2, 6.3]",3857293,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mohamed Salisu,30519.0,Left Center Back,79,Ghana,4885,['4a2f1f82-864c-4664-9da6-66c0ff261782'],2,,,,,,,,,,,,,,,,,,Ghana,4885,00:45:02.959,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0441a9e-5e04-47ba-a296-0738b78a9b55,1309,,,"[40.9, 21.3]",3857293,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thomas Teye Partey,6383.0,Right Defensive Midfield,79,Ghana,4885,['df14fbce-2f7f-4412-b897-6a6ff563296a'],8,,,,,,,,,,,,,,,,,,Ghana,4885,00:45:08.995,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243324d-d7f8-4783-abf5-11118a934960,1312,,,"[54.8, 71.0]",3857293,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alidu Seidu,45047.0,Right Back,79,Ghana,4885,['0989fbeb-8f83-42f8-aead-4b9318cfd375'],13,,,,,,,,,,,,,,,,,,Ghana,4885,00:45:13.512,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0bdf832-1234-49de-9e31-2eb7b630049f,1322,,,"[33.9, 36.3]",3857293,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Right Defensive Midfield,80,Uruguay,783,['7f10f699-bd85-494b-8595-6824fbe35abe'],28,,,,,,,,,,,,,,,,,,Uruguay,783,00:45:28.099,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637c823e-60b0-445a-8d8d-e7d3e2654bcd,1325,,,"[49.5, 75.6]",3857293,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guillermo Varela Olivera,5264.0,Right Back,80,Uruguay,783,['a77ca15a-da9a-4e1a-98a9-546f57d0030a'],32,,,,,,,,,,,,,,,,,,Uruguay,783,00:45:32.145,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cbc4e0e-a348-448c-a905-94c49d27d290,1329,,,"[58.4, 66.3]",3857293,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Right Defensive Midfield,80,Uruguay,783,['9c01a114-50c2-4f39-b790-b32ef355bf1e'],37,,,,,,,,,,,,,,,,,,Uruguay,783,00:45:37.349,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b344ce64-7b7f-4d26-a1a6-58d4eee6d787,1332,,,"[104.4, 79.1]",3857293,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guillermo Varela Olivera,5264.0,Right Back,80,Uruguay,783,['4f5d689c-09c8-4138-b6a8-349229dd2396'],43,,,,,,,,,,,,,,,,,,Uruguay,783,00:45:43.361,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a95bfca8-28c6-4bd2-8127-c8b0d8b920ea,1336,,,"[109.5, 38.1]",3857293,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Darwin Gabriel Núñez Ribeiro,32478.0,Left Center Forward,80,Uruguay,783,['4cbfaa2f-c660-4bba-a410-027eef9cf3b8'],46,,,,,,,,,,,,,,,,,,Uruguay,783,00:45:46.259,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474e9d0b-6d4f-48a3-a454-375665e1151d,1340,,,"[22.6, 28.6]",3857293,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Thomas Teye Partey,6383.0,Right Defensive Midfield,81,Ghana,4885,['7d645f69-7600-4712-8027-de2d7039faa8'],50,,,,,,,,,,,,,,,,,,Ghana,4885,00:45:50.372,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccd73796-152f-43ea-a04b-1fc07026feee,1351,,,"[20.4, 36.5]",3857293,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Rochet Álvarez,36710.0,Goalkeeper,82,Uruguay,783,['fbf02f63-aff0-4b41-ace2-71b5a3b427b1'],59,,,,,,,,,,,,,,,,,,Uruguay,783,00:45:59.113,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336f58f2-93a3-467d-b001-df21816d4946,1354,,,"[39.0, 71.3]",3857293,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,82,Uruguay,783,['fd7c7bec-9ef8-4eaf-9552-86f62dfd43cc'],3,,,,,,,,,,,,,,,,,,Uruguay,783,00:46:03.400,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa401470-6143-49b5-bc99-757ad86f41fb,1357,,,"[38.9, 65.9]",3857293,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Right Defensive Midfield,82,Uruguay,783,['8b125897-a3fc-45a7-b653-a9a5f1451c48'],4,,,,,,,,,,,,,,,,,,Uruguay,783,00:46:04.492,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3af3aa3f-5167-4cb0-8a4b-ff49a6be926b,1359,,,"[39.5, 74.6]",3857293,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,82,Uruguay,783,['3df44d90-2ee2-4517-ac05-5f4b46da70d4'],5,,,,,,,,,,,,,,,,,,Uruguay,783,00:46:05.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54bf7f89-4d22-4801-ae42-fc4cabfc6ef6,1361,,,"[39.5, 67.9]",3857293,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Right Defensive Midfield,82,Uruguay,783,['f042e3c7-947c-4b0f-a967-635c33e50d8f'],6,,,,,,,,,,,,,,,,,,Uruguay,783,00:46:06.045,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8deaad81-5e69-48ae-98c7-4dd5d1d73a7d,1364,,,"[45.6, 53.5]",3857293,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Left Defensive Midfield,82,Uruguay,783,['50e8bcbd-11e2-4fe4-a8c7-5756edf7810f'],7,,,,,,,,,,,,,,,,,,Uruguay,783,00:46:07.716,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120f5378-9690-4206-afdc-c1d23083e6f8,1366,,,"[42.3, 69.3]",3857293,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Right Defensive Midfield,82,Uruguay,783,['684ac281-fbe1-4331-ad4d-7f75e824dbaa'],8,,,,,,,,,,,,,,,,,,Uruguay,783,00:46:08.826,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88f25f56-7fcd-47a7-94e0-e919b92654c3,1369,,,"[52.5, 78.2]",3857293,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guillermo Varela Olivera,5264.0,Right Back,82,Uruguay,783,['92433b20-ec48-4dd9-a635-c44379e4694d'],13,,,,,,,,,,,,,,,,,,Uruguay,783,00:46:13.831,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa6647a1-8f6c-4b11-80b8-0816f40c35d0,1371,,,"[32.9, 63.8]",3857293,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,82,Uruguay,783,['8c9b7003-de93-49d1-b2b2-40c6fae95aca'],15,,,,,,,,,,,,,,,,,,Uruguay,783,00:46:15.383,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7425f6dc-6404-4b6c-93cb-c3f20c457eb9,1374,,,"[32.9, 25.9]",3857293,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sebastián Coates Nión,6300.0,Left Center Back,82,Uruguay,783,['d1308ee7-7d80-4aa3-8f7e-ecb09ec69220'],18,,,,,,,,,,,,,,,,,,Uruguay,783,00:46:18.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a1b1680-ad8e-4fa7-b84b-9b487dce6f7d,1377,,,"[46.7, 37.7]",3857293,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Right Defensive Midfield,82,Uruguay,783,['2bf05789-5aba-423a-90f2-b17506d4bfdc'],23,,,,,,,,,,,,,,,,,,Uruguay,783,00:46:23.879,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae00bd08-75ea-44f4-8bff-ba776079881a,1379,,,"[39.7, 24.3]",3857293,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sebastián Coates Nión,6300.0,Left Center Back,82,Uruguay,783,['7fffeb9f-a47d-495b-ab87-0bcd7854b039'],25,,,,,,,,,,,,,,,,,,Uruguay,783,00:46:25.039,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3bb6269-46be-464a-97c3-f5f1c8ed911b,1382,,,"[46.1, 38.7]",3857293,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Right Defensive Midfield,82,Uruguay,783,['5367a7de-4a11-497a-ad35-b9a982788b33'],26,,,,,,,,,,,,,,,,,,Uruguay,783,00:46:26.637,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27b27785-104a-4818-8017-3a461d6536b8,1384,,,"[38.3, 27.6]",3857293,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sebastián Coates Nión,6300.0,Left Center Back,82,Uruguay,783,['fb1620e8-3dc0-45e5-b421-f5fdc45d7052'],27,,,,,,,,,,,,,,,,,,Uruguay,783,00:46:27.876,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9173b6cf-d094-467e-8784-a2e24969f24b,1386,,,"[32.3, 66.5]",3857293,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,82,Uruguay,783,['4ac8e138-e634-4a4e-b2a2-a297fc9df5c8'],29,,,,,,,,,,,,,,,,,,Uruguay,783,00:46:29.402,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31513c0a-4301-4c32-b70a-a5a081770e88,1389,,,"[45.9, 60.9]",3857293,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Right Defensive Midfield,82,Uruguay,783,['9d7a54e5-d82d-4270-b81f-532348f5e07b'],32,,,,,,,,,,,,,,,,,,Uruguay,783,00:46:32.575,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad8cefcc-d427-4fab-9ba1-eb73005335cd,1392,,,"[34.8, 43.7]",3857293,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sebastián Coates Nión,6300.0,Left Center Back,82,Uruguay,783,['3a240c45-18e7-41cb-9632-ddee577239e0'],35,,,,,,,,,,,,,,,,,,Uruguay,783,00:46:35.542,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faf288dc-a7c3-4c82-bae1-4589e9d41889,1395,,,"[51.5, 9.3]",3857293,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Left Defensive Midfield,82,Uruguay,783,['d3568068-8989-4698-beba-2e13c36637d6'],39,,,,,,,,,,,,,,,,,,Uruguay,783,00:46:39.586,Ball Receipt*,
