bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,419375ac-91bc-484b-91c6-d63b7655164d,2360,,,"[81.1, 73.6]",3857280,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antony Matheus dos Santos,25363.0,Right Wing,109,Brazil,781,['20dba757-39ab-4e21-a8d9-1120da558903'],19,,,,,,,,,,,,,,,,Brazil,781,00:23:19.986,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fb43f41-13f8-4067-9ef6-00a61ebf0bf3,2363,,,"[74.8, 56.0]",3857280,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,109,Brazil,781,['14b4de06-7d78-42f2-812a-27ee51f399f0'],23,,,,,,,,,,,,,,,,Brazil,781,00:23:23.849,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10cc3e5c-f823-4bee-89e9-41caab371805,2366,,,"[79.7, 53.9]",3857280,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Guimarães Rodriguez Moura,25142.0,Right Defensive Midfield,109,Brazil,781,['bda8125d-f00f-48ab-9306-f2bc9d1d0b0a'],24,,,,,,,,,,,,,,,,Brazil,781,00:23:24.676,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,34a4efec-af79-4f89-957e-f6161c0a720e,2369,,,"[72.2, 57.0]",3857280,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,109,Brazil,781,"['6e059bda-e65b-482c-b77d-6267c9967f9b', 'a5557465-fb63-431d-bf05-28a2e1209596']",25,,,,,,,,,,,,,,,,Brazil,781,00:23:25.122,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,79072f9b-1474-4e68-8af8-aee920d46830,2379,,,"[24.4, 37.3]",3857280,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Devis Rogers Epassy Mboka,15326.0,Goalkeeper,111,Cameroon,2722,['95fc516b-69eb-446e-b3f9-792f828a9356'],42,,,,,,,,,,,,,,,,Cameroon,2722,00:23:42.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f65cb16-9e21-4877-a19a-49d958b9344e,2381,,,"[25.1, 53.4]",3857280,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christopher Wooh,74588.0,Right Center Back,111,Cameroon,2722,['47778099-41ef-413d-b79c-af2c53fb315c'],48,,,,,,,,,,,,,,,,Cameroon,2722,00:23:48.644,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,58133a6a-5bdb-4281-876c-ceea6f9bf492,2384,,,"[26.5, 30.6]",3857280,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Enzo Ebosse,7551.0,Left Center Back,111,Cameroon,2722,['e18431d8-d7cb-48bc-af77-3ae9ffba7943'],53,,,,,,,,,,,,,,,,Cameroon,2722,00:23:53.627,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,104f6272-825e-43c6-b1e4-effe2c59f6ab,2387,,,"[23.9, 31.2]",3857280,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,André-Frank Zambo Anguissa,3141.0,Left Defensive Midfield,111,Cameroon,2722,['14cc16f1-37cf-4433-ab8f-5682ac32d221'],58,,,,,,,,,,,,,,,,Cameroon,2722,00:23:58.441,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,65629645-3d10-4e83-b016-c94e4660b853,2390,,,"[43.4, 33.2]",3857280,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jules Olivier Ntcham,10530.0,Right Defensive Midfield,111,Cameroon,2722,['766d297a-0517-41f9-adec-58bdb534c0d4'],1,,,,,,,,,,,,,,,,Cameroon,2722,00:24:01.819,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,dd753506-18bd-41ec-baa6-d2e12bf08cb0,2394,,,"[84.5, 3.8]",3857280,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nouhou Tolo,13454.0,Left Back,111,Cameroon,2722,['66037e42-28ec-4a97-bf3a-229e83ef191a'],6,,,,,,,,,,,,,,,,Cameroon,2722,00:24:06.642,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0fb8141-c8c8-4370-9962-051b33033fb4,2398,,,"[85.1, 23.5]",3857280,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vincent Paté Aboubakar,11174.0,Right Center Forward,112,Cameroon,2722,"['382b6be1-20de-4abb-a4ac-430aafcdf3a1', '777746b5-bc94-490b-b4ef-61effc68db42']",25,,,,,,,,,,,,,,,,Cameroon,2722,00:24:25.225,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d308d866-f147-4386-a67c-67aac67d7e15,2402,,,"[93.3, 26.8]",3857280,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jean-Eric Maxim Choupo-Moting,3499.0,Left Center Forward,112,Cameroon,2722,['5f23669d-ad34-4f6a-b2c9-512e256fe6f0'],27,,,,,,,,,,,,,,,,Cameroon,2722,00:24:27.006,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,de8b4ae2-aba3-42ab-8906-2e654894a0b4,2410,,,"[31.5, 57.2]",3857280,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Éder Gabriel Militão,13620.0,Right Center Back,114,Brazil,781,['66c6e0c8-b2b7-42a5-801e-5f179c4478c6'],47,,,,,,,,,,,,,,,,Brazil,781,00:24:47.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40ece8c7-574c-44b8-a0ee-e9c054242970,2413,,,"[35.0, 18.9]",3857280,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Aoás Corrêa,4372.0,Left Back,114,Brazil,781,['0f0dca99-7761-4c7a-9822-bd5f838ec892'],52,,,,,,,,,,,,,,,,Brazil,781,00:24:52.304,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,79834d13-bffd-47ad-9b0c-9c428ec7fc0a,2416,,,"[68.6, 3.1]",3857280,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gabriel Teodoro Martinelli Silva,29976.0,Left Wing,114,Brazil,781,['2fe2bf00-9ef8-422a-8837-fd0a089b5e9e'],55,,,,,,,,,,,,,,,,Brazil,781,00:24:55.363,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6c79187-326e-43c7-86b0-7ac53fdac11e,2419,,,"[94.3, 6.4]",3857280,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Éverton Augusto de Barros Ribeiro,25154.0,Center Attacking Midfield,114,Brazil,781,['41fb9be9-ac92-44ca-bbe5-0aaee01b5865'],58,,,,,,,,,,,,,,,,Brazil,781,00:24:58.519,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2dea719-c75d-40f3-88c9-e1a96192e9bd,2423,,,"[80.4, 5.0]",3857280,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Aoás Corrêa,4372.0,Left Back,114,Brazil,781,['340626b8-5f96-4413-a31d-5cb514ca2404'],3,,,,,,,,,,,,,,,,Brazil,781,00:25:03.809,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fef88e49-bbd6-4a08-a295-a3c78251e3fd,2426,,,"[69.5, 46.7]",3857280,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Éder Gabriel Militão,13620.0,Right Center Back,114,Brazil,781,['139fab06-7ff3-4114-99e7-a6061a3b574f'],8,,,,,,,,,,,,,,,,Brazil,781,00:25:08.481,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9557b9e-d7b0-4a59-bb75-2730b1f6360f,2430,,,"[88.9, 74.9]",3857280,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,114,Brazil,781,"['17e869cc-bec1-4f8d-8b7c-b2191dda7abe', 'a294c054-04fb-4c5a-bbf7-f75650ff02c9']",11,,,,,,,,,,,,,,,,Brazil,781,00:25:11.448,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10ca1aeb-0b82-41c9-8ea7-1b94e53e3055,2436,,,"[98.7, 58.5]",3857280,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bruno Guimarães Rodriguez Moura,25142.0,Right Defensive Midfield,114,Brazil,781,['5d55b5ec-450a-480c-9f73-b768a529ccec'],15,,,,,,,,,,,,,,,,Brazil,781,00:25:15.029,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea8915be-faae-4210-8d85-8db7346f8824,2439,,,"[106.7, 74.4]",3857280,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antony Matheus dos Santos,25363.0,Right Wing,114,Brazil,781,['b9beb256-3937-4479-a6cd-e7f8eea11d9d'],16,,,,,,,,,,,,,,,,Brazil,781,00:25:16.623,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7dacaba-b135-4d8a-9562-a595dc6b210e,2446,,,"[32.6, 6.5]",3857280,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karl Brillant Toko Ekambi,3551.0,Left Midfield,115,Cameroon,2722,['d2635ce0-4e77-43be-8287-a2912b4949ff'],23,,,,,,,,,,,,,,,,Cameroon,2722,00:25:23.993,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e200ebe9-bafe-4523-8907-9eeefbdcece7,2449,,,"[51.5, 19.8]",3857280,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André-Frank Zambo Anguissa,3141.0,Left Defensive Midfield,115,Cameroon,2722,['6f7c26e6-19af-4bcc-94e0-22a0aa7a71c0'],33,,,,,,,,,,,,,,,,Cameroon,2722,00:25:33.887,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,36fc3ab3-fc71-479d-9734-3094a7f0c9cd,2452,,,"[69.2, 11.8]",3857280,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karl Brillant Toko Ekambi,3551.0,Left Midfield,115,Cameroon,2722,['9cece253-05a0-4c64-9e42-b266bf1b7b3e'],37,,,,,,,,,,,,,,,,Cameroon,2722,00:25:37.003,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a88324d9-1966-4a5b-93cf-5954208fd8de,2457,,,"[44.8, 59.1]",3857280,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Bruno Guimarães Rodriguez Moura,25142.0,Right Defensive Midfield,116,Brazil,781,['55f1eab0-c445-4370-82ce-1757305c2f01'],42,,,,,,,,,,,,,,,,Brazil,781,00:25:42.316,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8cfd5f6-ebe1-4530-a888-be3d26799581,2461,,,"[64.3, 49.9]",3857280,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Pedro Guilherme Abreu dos Santos,25305.0,Center Forward,116,Brazil,781,"['18853c4b-d90a-45a3-b545-5329e9852744', 'd553829b-4eb7-4267-bd4c-3f5a32c277b2']",44,,,,,,,,,,,,,,,,Brazil,781,00:25:44.282,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3974cd09-4dc1-4a94-9982-19545a7f36e5,2466,,,"[75.7, 59.7]",3857280,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bruno Guimarães Rodriguez Moura,25142.0,Right Defensive Midfield,117,Brazil,781,['e84f4a54-9282-4451-bbf3-ad91e38e3447'],51,,,,,,,,,,,,,,,,Brazil,781,00:25:51.893,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea6d82a0-b05e-4766-8e8e-90d9b7f7bc12,2469,,,"[99.3, 34.2]",3857280,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Guilherme Abreu dos Santos,25305.0,Center Forward,117,Brazil,781,['ae43784a-5e95-487d-922e-3f6eb14b17ef'],56,,,,,,,,,,,,,,,,Brazil,781,00:25:56.417,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e7143b0-61f3-4bf0-b50f-56d861722b30,2477,,,"[26.4, 27.0]",3857280,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,André-Frank Zambo Anguissa,3141.0,Left Defensive Midfield,117,Brazil,781,['a15efee3-dc59-464f-8f5c-573a7431c46c'],0,,,,,,,,,,,,,,,,Cameroon,2722,00:26:00.421,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0d2dc0ab-9cec-4e54-8ca5-9d3a6656d5a6,2481,,,"[39.0, 14.8]",3857280,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Karl Brillant Toko Ekambi,3551.0,Left Midfield,117,Brazil,781,['01f784cc-2674-47b5-8c53-958010ea631b'],1,,,,,,,,,,,,,,,,Cameroon,2722,00:26:01.838,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f04d3a2b-cd66-41b6-9ed9-b935f94d9dbf,2485,,,"[96.7, 47.5]",3857280,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bruno Guimarães Rodriguez Moura,25142.0,Right Defensive Midfield,117,Brazil,781,['d2e902d7-6fa9-4ea9-aa35-5d517ca93270'],4,,,,,,,,,,,,,,,,Brazil,781,00:26:04.944,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb001511-a342-42f6-b4d0-97321df3e727,2487,,,"[97.6, 59.1]",3857280,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antony Matheus dos Santos,25363.0,Right Wing,117,Brazil,781,['c9c4e6a7-cf48-45a8-bbab-e4e2ab305aec'],5,,,,,,,,,,,,,,,,Brazil,781,00:26:05.761,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e17ffdb-7eca-4731-96b1-6015af1850c0,2490,,,"[108.6, 57.5]",3857280,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Éverton Augusto de Barros Ribeiro,25154.0,Center Attacking Midfield,117,Brazil,781,['58fd2393-170b-40cc-8688-d430bed07ec9'],7,,,,,,,,,,,,,,,,Brazil,781,00:26:07.822,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cee65bfa-28f3-4fc8-be50-f1665b624a47,2492,,,"[104.7, 52.7]",3857280,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antony Matheus dos Santos,25363.0,Right Wing,117,Brazil,781,['dc4cd5bd-0dc7-435e-9b53-74b0441a8fd3'],8,,,,,,,,,,,,,,,,Brazil,781,00:26:08.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,25646246-5d28-4392-8a4c-f4e7303ae14e,2496,,,"[104.7, 46.7]",3857280,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bruno Guimarães Rodriguez Moura,25142.0,Right Defensive Midfield,117,Brazil,781,"['787cc8f7-39b6-4e96-82c1-84147d1a3171', '8e0aaf1c-87c5-44f5-baf2-21f19c2a949f']",9,,,,,,,,,,,,,,,,Brazil,781,00:26:09.795,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,35d6f8df-bbef-4801-9c89-5b1bacd2ff8c,2498,,,"[112.9, 52.7]",3857280,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Éverton Augusto de Barros Ribeiro,25154.0,Center Attacking Midfield,117,Brazil,781,['4a8c326a-2474-4382-bbe6-a68c3ba487e8'],11,,,,,,,,,,,,,,,,Brazil,781,00:26:11.047,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,320b709a-0a10-4246-8ea9-847170f5d413,2500,,,"[77.3, 9.0]",3857280,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jean-Eric Maxim Choupo-Moting,3499.0,Left Center Forward,118,Cameroon,2722,['f0be2831-94fb-45bc-8529-ff2ab2e5edfd'],47,,,,,,,,,,,,,,,,Cameroon,2722,00:26:47.839,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c08740a0-1e9e-4516-bb8d-9ca292e849de,2502,,,"[65.3, 68.3]",3857280,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antony Matheus dos Santos,25363.0,Right Wing,119,Brazil,781,['2b84cacb-5b69-46ea-984e-fb417487f808'],49,,,,,,,,,,,,,,,,Brazil,781,00:26:49.083,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c153cfe-2ad5-4336-8d52-65712a6c9d85,2505,,,"[71.4, 56.6]",3857280,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Éverton Augusto de Barros Ribeiro,25154.0,Center Attacking Midfield,119,Brazil,781,['4be60861-c2d7-4489-b4fc-314f5cf70adc'],52,,,,,,,,,,,,,,,,Brazil,781,00:26:52.097,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b56bf03-b842-4585-bd29-6c2711ffcc82,2508,,,"[89.5, 27.2]",3857280,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Guilherme Abreu dos Santos,25305.0,Center Forward,119,Brazil,781,['3aac5a18-2a50-4bf4-b809-238f3c2bcc0e'],55,,,,,,,,,,,,,,,,Brazil,781,00:26:55.713,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,98f6ef23-9b9a-4599-8187-5a41237736a4,2511,,,"[85.1, 28.8]",3857280,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Éverton Augusto de Barros Ribeiro,25154.0,Center Attacking Midfield,119,Brazil,781,['dd5fa174-e260-4b0b-8a4a-0ca8547dd0a9'],56,,,,,,,,,,,,,,,,Brazil,781,00:26:56.821,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8ef6b9eb-06ab-49cb-8398-56e34a332de4,2514,,,"[95.7, 18.8]",3857280,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Teodoro Martinelli Silva,29976.0,Left Wing,119,Brazil,781,['bb1d2bee-b795-4836-a4ed-728655466544'],58,,,,,,,,,,,,,,,,Brazil,781,00:26:58.364,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3b9977a1-d4e7-4796-bf3a-f550f7612e3e,2517,,,"[28.6, 59.9]",3857280,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas Moumi Ngamaleu,16015.0,Right Midfield,119,Brazil,781,['91c4145d-2e66-4315-91e9-e4a65f772b44'],59,,,,,,,,,,,,,,,,Cameroon,2722,00:26:59.434,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9140c6c8-5c79-467c-a941-4988af217feb,2536,,,"[109.2, 18.8]",3857280,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Teodoro Martinelli Silva,29976.0,Left Wing,119,Brazil,781,['dd0a0751-4123-406e-b891-f1dafa3a7a42'],9,,,,,,,,,,,,,,,,Brazil,781,00:27:09.965,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4cad26c-6ecd-4b9d-931d-3bdf6261c3c7,2539,,,"[98.6, 35.8]",3857280,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Guimarães Rodriguez Moura,25142.0,Right Defensive Midfield,119,Brazil,781,['57004592-12d8-4977-950d-2eb6af0a8a45'],11,,,,,,,,,,,,,,,,Brazil,781,00:27:11.931,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d3f55c4-4d20-4ec4-b96b-e4956c259c13,2545,,,"[71.1, 11.2]",3857280,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Vincent Paté Aboubakar,11174.0,Right Center Forward,120,Cameroon,2722,['9431a11c-d6fc-4fc2-8130-40135a94b436'],52,,,,,,,,,,,,,,,,Cameroon,2722,00:27:52.437,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc60f8f1-8307-432c-b842-fdc338f1f3b8,2547,,,"[78.6, 7.6]",3857280,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Karl Brillant Toko Ekambi,3551.0,Left Midfield,120,Cameroon,2722,['37774fd9-f473-470b-ba1c-e459754388b8'],54,,,,,,,,,,,,,,,,Cameroon,2722,00:27:54.237,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,91aae992-28cd-4184-a5f8-095faa49e8e3,2550,,,"[74.7, 14.3]",3857280,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Vincent Paté Aboubakar,11174.0,Right Center Forward,120,Cameroon,2722,['29ffc699-d373-4a0c-aeb9-dd005d1c4ca1'],56,,,,,,,,,,,,,,,,Cameroon,2722,00:27:56.494,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,450a70ca-ff8f-4a9a-a421-95a1e3e51dff,2552,,,"[93.4, 2.2]",3857280,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gabriel Teodoro Martinelli Silva,29976.0,Left Wing,120,Cameroon,2722,['efb0112b-228a-4274-84bf-2a41a8fac866'],3,,,,,,,,,,,,,,,,Brazil,781,00:28:03.181,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5decb580-171e-4d0f-8075-c3f9e87ba138,2560,,,"[16.2, 56.2]",3857280,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Devis Rogers Epassy Mboka,15326.0,Goalkeeper,121,Cameroon,2722,['cbca4ddd-f57b-4d38-8c29-bf2f53a40fc0'],31,,,,,,,,,,,,,,,,Cameroon,2722,00:28:31.658,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4ea7c8b-3ce1-43ee-ac05-3d9a5f1771f9,2562,,,"[35.1, 77.1]",3857280,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christopher Wooh,74588.0,Right Center Back,121,Cameroon,2722,['c6837750-292c-471d-b0dc-2fdc61b43dde'],37,,,,,,,,,,,,,,,,Cameroon,2722,00:28:37.946,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,59bbab14-5f61-460f-8459-24218932a492,2565,,,"[18.3, 59.5]",3857280,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Devis Rogers Epassy Mboka,15326.0,Goalkeeper,121,Cameroon,2722,['8765803b-10a6-4e1e-aafb-47886a08c841'],40,,,,,,,,,,,,,,,,Cameroon,2722,00:28:40.617,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5871b13-38db-4933-a875-98feb5ab3aee,2568,,,"[59.7, 45.7]",3857280,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vincent Paté Aboubakar,11174.0,Right Center Forward,121,Cameroon,2722,['54ed1bca-a584-4587-9afa-47193bfa7498'],45,,,,,,,,,,,,,,,,Cameroon,2722,00:28:45.706,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,99bedab8-4ba3-4831-a093-b00af5da2f2c,2570,,,"[75.8, 53.1]",3857280,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jean-Eric Maxim Choupo-Moting,3499.0,Left Center Forward,121,Cameroon,2722,['a7fd8a80-00c3-400d-ac93-7d916d143ef2'],47,,,,,,,,,,,,,,,,Cameroon,2722,00:28:47.102,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,29b8d9d4-a591-4652-a77d-08b42fce1247,2573,,,"[66.4, 17.5]",3857280,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gabriel Teodoro Martinelli Silva,29976.0,Left Wing,121,Cameroon,2722,['c66f984f-b28d-465d-a436-d7067615e750'],51,,,,,,,,,,,,,,,,Brazil,781,00:28:51.286,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,51cac549-4357-4704-80db-b1a9f12da9ca,2578,,,"[25.4, 69.3]",3857280,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christopher Wooh,74588.0,Right Center Back,121,Cameroon,2722,['b5821af1-034f-4c9b-a244-80a6ef3dab6e'],58,,,,,,,,,,,,,,,,Cameroon,2722,00:28:58.402,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a02573c-2117-446a-83e0-57a44d8b030d,2582,,,"[10.0, 47.0]",3857280,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Devis Rogers Epassy Mboka,15326.0,Goalkeeper,121,Cameroon,2722,['b526d4d7-3733-4d62-9872-1b1a46572bff'],2,,,,,,,,,,,,,,,,Cameroon,2722,00:29:02.545,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe1b7198-34d8-4388-ada2-14218757542d,2585,,,"[14.8, 24.6]",3857280,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Enzo Ebosse,7551.0,Left Center Back,121,Cameroon,2722,['a9a9cf0a-fdca-403d-a9da-555654e8802f'],5,,,,,,,,,,,,,,,,Cameroon,2722,00:29:05.390,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,213add34-6bd3-4247-8835-4bb2d13366b9,2588,,,"[9.5, 44.3]",3857280,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Devis Rogers Epassy Mboka,15326.0,Goalkeeper,121,Cameroon,2722,['8fdb0cf7-1a90-4274-8825-b2b46b6dce39'],10,,,,,,,,,,,,,,,,Cameroon,2722,00:29:10.043,Ball Receipt*,
