50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fca9d72-fa0f-49ad-b7ea-3c30759f2c0c,2751,,"[87.8, 9.8]",3857286,78,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jeremy Leonel Sarmiento Morante,40211.0,Left Wing,127,Ecuador,3565,['dd8236a7-6dbd-4ef6-a9aa-3d6c83eb6534'],30,,,,,,,,,,,,,,,,,Ecuador,3565,00:33:30.975,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005becca-2547-4432-af00-1c28fa0a827a,2753,,"[21.2, 22.2]",3857286,79,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Abdelkarim Hassan Al Haj Fadlalla,124494.0,Left Center Back,128,Qatar,3566,['97af783f-e833-43d5-9e79-29763f45af70'],6,,,,,,,,,,,,,,,,,Qatar,3566,00:34:06.554,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3db93d6d-b7ae-46cf-85d3-39e065998da9,2755,,"[40.0, 5.9]",3857286,79,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Homam Alamin Ahmed,124900.0,Left Wing Back,128,Qatar,3566,['20dfb176-8702-458a-863b-19446a02bef2'],10,,,,,,,,,,,,,,,,,Qatar,3566,00:34:10.994,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc5f726f-1e8d-4af1-9b82-5b406da5cd40,2758,,"[15.2, 21.1]",3857286,79,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Abdelkarim Hassan Al Haj Fadlalla,124494.0,Left Center Back,128,Qatar,3566,['8a865be9-e442-4cb0-9efe-291f1fa0d313'],13,,,,,,,,,,,,,,,,,Qatar,3566,00:34:13.634,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60532f34-e510-4d47-98a2-dfe3698de944,2762,,"[8.4, 42.7]",3857286,79,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Saad Abdullah Al Sheeb,124496.0,Goalkeeper,128,Qatar,3566,['df5e4c3d-7803-4d5f-8b64-893c80482aad'],17,,,,,,,,,,,,,,,,,Qatar,3566,00:34:17.651,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24a45f41-a35b-4265-ac32-533241fa58ee,2765,,"[72.3, 7.0]",3857286,79,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mohammed Muntari,124901.0,Right Center Forward,128,Qatar,3566,['296dd064-c643-4bd1-b254-e2afd8865bfd'],21,,,,,,,,,,,,,,,,,Qatar,3566,00:34:21.594,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5be4d4ec-61ab-41b2-8457-894d4227b83f,2768,,"[71.9, 12.1]",3857286,79,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mohammed Waed Abdulwahhab Al Bayati,124909.0,Left Center Midfield,128,Qatar,3566,['a5115d48-d399-4601-98da-36ee33fe50fe'],23,,,,,,,,,,,,,,,,,Qatar,3566,00:34:23.584,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472f19d3-3242-40ca-a42d-58554ffad4ba,2770,,"[38.6, 63.0]",3857286,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felix Eduardo Torres Caicedo,30111.0,Right Center Back,129,Ecuador,3565,['957559c4-dbc6-4989-8e1d-182df24a1114'],25,,,,,,,,,,,,,,,,,Ecuador,3565,00:34:25.495,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ad6b748-fadb-4629-9b80-42a33e7f6ab7,2773,,"[40.9, 52.8]",3857286,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jhegson Sebastián Méndez Carabalí,23830.0,Right Defensive Midfield,129,Ecuador,3565,['023656e0-17cf-414f-b55a-4b46d8c66e92'],27,,,,,,,,,,,,,,,,,Ecuador,3565,00:34:27.527,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f27bd1b8-ca11-4415-985e-0fe8b0e71a71,2776,,"[38.8, 28.0]",3857286,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,129,Ecuador,3565,['e68a48f6-fb56-4cbc-984c-719fc59e5f3c'],31,,,,,,,,,,,,,,,,,Ecuador,3565,00:34:31.157,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff3ea947-8802-4e5a-bacf-08ef69aff533,2779,,"[54.0, 4.9]",3857286,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pervis Josué Estupiñán Tenorio,24085.0,Left Back,129,Ecuador,3565,['ad5855b1-414c-4ff6-851c-eb914deaac88'],34,,,,,,,,,,,,,,,,,Ecuador,3565,00:34:34.034,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db46a11c-4ac5-466f-827e-e2e28131e59e,2782,,"[71.5, 4.2]",3857286,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeremy Leonel Sarmiento Morante,40211.0,Left Wing,129,Ecuador,3565,['1e840a51-93df-43a1-911f-3425ab80c40a'],36,,,,,,,,,,,,,,,,,Ecuador,3565,00:34:36.034,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73e7e4cc-67bf-4212-9d8c-73b88d71523a,2784,,"[65.3, 11.5]",3857286,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Steveen Estrada Martínez,34396.0,Center Forward,129,Ecuador,3565,['f74dc789-a790-437e-90f8-d4abefe2c4d4'],36,,,,,,,,,,,,,,,,,Ecuador,3565,00:34:36.847,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcbf09cc-7db9-4cf3-af9d-2b4d9fd2fe92,2787,,"[57.0, 9.1]",3857286,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,129,Ecuador,3565,['ad789f42-bc81-40e1-a417-740dc5ac5f08'],38,,,,,,,,,,,,,,,,,Ecuador,3565,00:34:38.689,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c3c147b-f0e8-42ab-87c3-12f6e1b76ddb,2790,,"[58.0, 5.3]",3857286,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Steveen Estrada Martínez,34396.0,Center Forward,129,Ecuador,3565,['a0a87df5-6218-4fca-805a-a7054408f8b2'],39,,,,,,,,,,,,,,,,,Ecuador,3565,00:34:39.364,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0166d436-802d-41cf-92e1-c75a25cd55fa,2792,,"[36.4, 10.8]",3857286,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,129,Ecuador,3565,['4fa4fbeb-973e-4c9d-8a43-c9f3dffaba56'],41,,,,,,,,,,,,,,,,,Ecuador,3565,00:34:41.308,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d02267ed-6ced-4987-b949-8003940f91a5,2795,,"[30.9, 27.1]",3857286,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jhegson Sebastián Méndez Carabalí,23830.0,Right Defensive Midfield,129,Ecuador,3565,['f8196471-a0c9-492c-af9a-e24373b600cc'],43,,,,,,,,,,,,,,,,,Ecuador,3565,00:34:43.527,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5eed7a0-f5f3-4fb4-a937-41a229e7ca05,2798,,"[34.7, 52.6]",3857286,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felix Eduardo Torres Caicedo,30111.0,Right Center Back,129,Ecuador,3565,['1ccbf8a2-fb0a-4ee0-b2b6-eea7740c62b9'],46,,,,,,,,,,,,,,,,,Ecuador,3565,00:34:46.340,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfdd795b-9a29-4d90-aab5-0cf29af6733b,2802,,"[51.0, 74.2]",3857286,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Angelo Smit Preciado Quiñónez,37737.0,Right Back,129,Ecuador,3565,['13a4afa6-125b-4140-8d6b-9795b594d29b'],48,,,,,,,,,,,,,,,,,Ecuador,3565,00:34:48.870,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81a32fa0-28f1-44fa-bb30-7b152c24b881,2805,,"[47.5, 66.9]",3857286,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felix Eduardo Torres Caicedo,30111.0,Right Center Back,129,Ecuador,3565,['eb33f369-af62-4f6a-9620-ff99befb34d4'],51,,,,,,,,,,,,,,,,,Ecuador,3565,00:34:51.219,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419d9750-ae89-45d5-8e71-ccc117b63d8c,2807,,"[58.0, 72.0]",3857286,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Adoni Cifuentes Charcopa,36148.0,Center Attacking Midfield,129,Ecuador,3565,['a130410a-3811-4320-8fcb-c69a39c18881'],52,,,,,,,,,,,,,,,,,Ecuador,3565,00:34:52.226,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34b4af60-f3dc-4c51-bd4f-1256719570ac,2810,,"[61.9, 64.7]",3857286,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,129,Ecuador,3565,['e7b24d50-5f67-4414-b8e0-9f6f1a75d1d0'],53,,,,,,,,,,,,,,,,,Ecuador,3565,00:34:53.934,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a077a89f-4151-490e-a8b9-52aa27aedbd7,2812,,"[84.1, 68.6]",3857286,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Jordy Plata Jiménez,31152.0,Right Wing,129,Ecuador,3565,['63aa5fb5-74a7-4a33-a5d5-b1568573f9ae'],55,,,,,,,,,,,,,,,,,Ecuador,3565,00:34:55.464,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec79a2ee-69c8-46db-9ffb-8b8c55320445,2816,,"[98.0, 50.4]",3857286,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Adoni Cifuentes Charcopa,36148.0,Center Attacking Midfield,129,Ecuador,3565,['c2d9b7f2-2a87-41c9-a825-36246739313f'],59,,,,,,,,,,,,,,,,,Ecuador,3565,00:34:59.777,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,76c43430-601c-4c06-965e-50052e30daa0,2818,,"[100.2, 43.8]",3857286,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Steveen Estrada Martínez,34396.0,Center Forward,129,Ecuador,3565,['e5a67edb-2f59-4451-aed8-c258465c0ba4'],0,,,,,,,,,,,,,,,,,Ecuador,3565,00:35:00.081,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5d0c0f6-3ede-4975-98cf-d37b826fa169,2824,,"[85.6, 11.9]",3857286,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,129,Ecuador,3565,['282d2dcd-5e68-4460-9e42-4053927dfeb8'],9,,,,,,,,,,,,,,,,,Ecuador,3565,00:35:09.136,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8763d889-b49c-4b11-a5d1-c7bd2cd8761e,2827,,"[87.8, 23.0]",3857286,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Adoni Cifuentes Charcopa,36148.0,Center Attacking Midfield,129,Ecuador,3565,['0604a3e7-ab5d-43fa-862e-39d13777e18b'],11,,,,,,,,,,,,,,,,,Ecuador,3565,00:35:11.109,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c633167-b87b-4835-a701-a43df769a1bf,2832,,"[105.7, 30.7]",3857286,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Jordy Plata Jiménez,31152.0,Right Wing,129,Ecuador,3565,['efac9557-86a7-4077-aceb-d8351486fec9'],13,,,,,,,,,,,,,,,,,Ecuador,3565,00:35:13.953,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54a6ab54-6827-4a1b-ac6f-433610522ea7,2838,,"[25.1, 23.7]",3857286,80,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Abdulaziz Hatem Mohammed Abdullah,124514.0,Right Center Midfield,131,Qatar,3566,['1f514ca8-f705-4d3c-a4e7-1172f9e5f1f6'],41,,,,,,,,,,,,,,,,,Qatar,3566,00:35:41.257,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c272fe7-2c82-49bd-815f-741733b2205b,2840,,"[42.6, 41.9]",3857286,80,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Karim Boudiaf,124492.0,Center Defensive Midfield,131,Qatar,3566,['4e64c5ea-bf5e-456e-a71e-935f0c3dd814'],42,,,,,,,,,,,,,,,,,Qatar,3566,00:35:42.910,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c49da47e-c8cb-41a0-bf30-f411afa36adb,2842,,"[30.8, 52.6]",3857286,80,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Boualem Khoukhi,124493.0,Center Back,131,Qatar,3566,['82de5a0f-3962-4546-992b-2d858994ba29'],44,,,,,,,,,,,,,,,,,Qatar,3566,00:35:44.051,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa4a7b93-1db1-4083-9d28-e2f6faae504e,2845,,"[41.5, 33.1]",3857286,80,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Abdulaziz Hatem Mohammed Abdullah,124514.0,Right Center Midfield,131,Qatar,3566,['7d5cde70-69b4-445b-8be7-8ee00c94664e'],48,,,,,,,,,,,,,,,,,Qatar,3566,00:35:48.091,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377427ff-a9fc-4a6a-a520-3f0553b0a673,2848,,"[36.2, 49.2]",3857286,80,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Boualem Khoukhi,124493.0,Center Back,131,Qatar,3566,['9154968a-932d-4643-a427-938dca944404'],49,,,,,,,,,,,,,,,,,Qatar,3566,00:35:49.042,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4deab150-74a8-4886-98ed-e52edf1aac13,2851,,"[34.9, 72.0]",3857286,80,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bassam Hisham Al Rawi,124503.0,Right Center Back,131,Qatar,3566,['4076c1f1-5bfa-4f54-aeef-cde31750a364'],51,,,,,,,,,,,,,,,,,Qatar,3566,00:35:51.672,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b481751b-492b-4fd6-8e4a-17f52f8a7cd7,2857,,"[9.2, 52.6]",3857286,80,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Saad Abdullah Al Sheeb,124496.0,Goalkeeper,131,Qatar,3566,['3733f7d3-759c-4cda-9aee-848e0c6f774b'],56,,,,,,,,,,,,,,,,,Qatar,3566,00:35:56.604,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d7e98bf-ca6b-43cc-bbe8-97f22762e0b0,2866,,"[93.1, 39.3]",3857286,81,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,132,Ecuador,3565,['09f96ce1-ada8-40ef-b5a7-15e500dd4c2a'],34,,,,,,,,,,,,,,,,,Ecuador,3565,00:36:34.751,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14d25f1f-b612-4f95-85bf-3fee9705e503,2870,,"[103.6, 56.6]",3857286,81,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jhegson Sebastián Méndez Carabalí,23830.0,Right Defensive Midfield,132,Ecuador,3565,['c0c5bb6a-2629-4294-8225-0d4d199c563d'],37,,,,,,,,,,,,,,,,,Ecuador,3565,00:36:37.204,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f9a1032-c4aa-412d-bda4-29d2c00c7c2b,2875,,"[98.7, 66.9]",3857286,81,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gonzalo Jordy Plata Jiménez,31152.0,Right Wing,132,Ecuador,3565,['af58afb2-4696-4965-9a6d-d98d2c810f34'],44,,,,,,,,,,,,,,,,,Ecuador,3565,00:36:44.489,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddfa0b68-ba44-48ba-a7ad-c907daf8b91c,2878,,"[91.4, 72.4]",3857286,81,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jhegson Sebastián Méndez Carabalí,23830.0,Right Defensive Midfield,132,Ecuador,3565,['e873604e-a4e8-438e-b37e-4b8a1e9fa7ce'],45,,,,,,,,,,,,,,,,,Ecuador,3565,00:36:45.286,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e8d658b-fc18-4e94-9281-1b0eb92358a2,2885,,"[29.6, 65.6]",3857286,82,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Bassam Hisham Al Rawi,124503.0,Right Center Back,134,Qatar,3566,['7ca17c78-0b2e-4e5e-b4d6-3e01f56e0de3'],56,,,,,,,,,,,,,,,,,Qatar,3566,00:37:56.503,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baf85e5b-6581-423d-8e2a-fe9fc4b98eb2,2887,,"[25.3, 49.8]",3857286,82,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Boualem Khoukhi,124493.0,Center Back,134,Qatar,3566,['f795bd32-9a79-4a3f-bcb6-9837909eee23'],58,,,,,,,,,,,,,,,,,Qatar,3566,00:37:58.001,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,19db3821-0536-4c9f-888b-4363f375c6d2,2891,,"[56.7, 57.5]",3857286,83,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Abdulaziz Hatem Mohammed Abdullah,124514.0,Right Center Midfield,134,Qatar,3566,['514458a0-67be-4b0f-93b3-4e3371b2e5f5'],5,,,,,,,,,,,,,,,,,Qatar,3566,00:38:05.235,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888c6882-a52e-4588-a053-f371df20a493,2893,,"[5.4, 34.6]",3857286,83,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hernán Ismael Galíndez,37522.0,Goalkeeper,135,Ecuador,3565,['8c2c6aed-eeae-42eb-ae9b-bc835670225d'],7,,,,,,,,,,,,,,,,,Ecuador,3565,00:38:07.522,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81c3d46a-0cda-49e2-bbd6-d64d49249b5d,2897,,"[57.2, 62.8]",3857286,83,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Jordy Plata Jiménez,31152.0,Right Wing,135,Ecuador,3565,['501a9169-ba1a-4699-bdb0-50d44bba773b'],13,,,,,,,,,,,,,,,,,Ecuador,3565,00:38:13.354,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1e86369-10b2-4de5-879d-5a01c79ca3a1,2901,,"[67.4, 63.0]",3857286,83,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Adoni Cifuentes Charcopa,36148.0,Center Attacking Midfield,135,Ecuador,3565,"['0a5c602f-1f93-447c-a8a8-abe2ab75d47c', '98065d20-1fc1-4f5a-8295-653385e3fde2']",14,,,,,,,,,,,,,,,,,Ecuador,3565,00:38:14.438,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d314ec42-9165-4488-b4ce-af244524f93a,2910,,"[14.4, 16.9]",3857286,83,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Boualem Khoukhi,124493.0,Center Back,137,Qatar,3566,['1145c554-2288-432c-b56b-40dc77cbe2ff'],33,,,,,,,,,,,,,,,,,Qatar,3566,00:38:33.523,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b30ba83-9e0f-4743-a2a1-34258f225b58,2913,,"[16.1, 58.6]",3857286,83,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bassam Hisham Al Rawi,124503.0,Right Center Back,137,Qatar,3566,['4553b644-4d7f-4431-95c8-7e3730ef26d7'],36,,,,,,,,,,,,,,,,,Qatar,3566,00:38:36.696,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094f5837-3406-429f-ae00-0e0aa445522c,2916,,"[46.5, 77.6]",3857286,83,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Miguel Correia,124506.0,Right Wing Back,137,Qatar,3566,['e769ec6e-8e30-4c5d-84a0-6e1580fc4c38'],40,,,,,,,,,,,,,,,,,Qatar,3566,00:38:40.457,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c13d2635-8828-4ab3-b815-f916773c9d58,2919,,"[27.8, 66.9]",3857286,83,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bassam Hisham Al Rawi,124503.0,Right Center Back,137,Qatar,3566,['f5e39959-659f-42c2-a316-91d51cc9c321'],43,,,,,,,,,,,,,,,,,Qatar,3566,00:38:43.737,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b651b441-5a1a-49e0-84f0-fd51cdcc4441,2922,,"[26.1, 43.4]",3857286,83,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Boualem Khoukhi,124493.0,Center Back,137,Qatar,3566,['702add7e-7228-480d-87e6-f9bceb5fedbb'],46,,,,,,,,,,,,,,,,,Qatar,3566,00:38:46.472,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c28330ee-36dd-4726-823c-76d5613c2902,2925,,"[34.3, 13.4]",3857286,83,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Abdelkarim Hassan Al Haj Fadlalla,124494.0,Left Center Back,137,Qatar,3566,['9f0b22dd-e7c7-41a8-8300-d5158d310cf5'],49,,,,,,,,,,,,,,,,,Qatar,3566,00:38:49.919,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,db9d0f6f-d000-4940-8646-51ea29b1966c,2929,,"[57.8, 21.8]",3857286,83,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mohammed Muntari,124901.0,Right Center Forward,137,Qatar,3566,['63be94ae-364b-483b-9fc2-6124e786981d'],53,,,,,,,,,,,,,,,,,Qatar,3566,00:38:53.540,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb1c2018-a9ce-4bf1-b4c2-0cbecc1bb076,2937,,"[93.7, 61.8]",3857286,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michael Steveen Estrada Martínez,34396.0,Center Forward,138,Ecuador,3565,['b6ef563f-d1cd-4753-a184-642ca2bb2e2f'],8,,,,,,,,,,,,,,,,,Ecuador,3565,00:39:08.705,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a81461f9-f803-4dac-9fde-21ca9b5d7343,2940,,"[32.1, 13.6]",3857286,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdelkarim Hassan Al Haj Fadlalla,124494.0,Left Center Back,139,Qatar,3566,"['d426de65-42a9-4da6-a9d4-a78fd92d46d9', 'e0fb50be-6d81-451d-8303-b2f1b1dfac31']",9,,,,,,,,,,,,,,,,,Qatar,3566,00:39:09.929,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c33822bc-e735-4cbb-a251-9f7f57082a70,2943,,"[39.8, 8.3]",3857286,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Homam Alamin Ahmed,124900.0,Left Wing Back,139,Qatar,3566,['05d3c92f-3acf-44da-9c57-895c3635870f'],11,,,,,,,,,,,,,,,,,Qatar,3566,00:39:11.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ec51436-de72-40ba-aa94-2a6eef545821,2947,,"[47.3, 30.5]",3857286,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Boudiaf,124492.0,Center Defensive Midfield,139,Qatar,3566,['b0f8b09f-d33b-4e53-b5a9-64fd802bbfbe'],17,,,,,,,,,,,,,,,,,Qatar,3566,00:39:17.436,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c81bca1e-30f4-418e-b092-a2e51a61246b,2950,,"[62.7, 67.8]",3857286,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Miguel Correia,124506.0,Right Wing Back,139,Qatar,3566,['cd3270f7-9753-47d5-81fd-f18d6d5e6f27'],20,,,,,,,,,,,,,,,,,Qatar,3566,00:39:20.845,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1a608a4-3b2c-4720-93e9-38dc818101d5,2953,,"[56.3, 63.9]",3857286,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdulaziz Hatem Mohammed Abdullah,124514.0,Right Center Midfield,139,Qatar,3566,['1f253f69-fe46-41ad-a6cc-f2b5b4603e1f'],21,,,,,,,,,,,,,,,,,Qatar,3566,00:39:21.591,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7848081a-487f-4c6d-8286-b91b7cf0831a,2956,,"[69.3, 74.8]",3857286,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Miguel Correia,124506.0,Right Wing Back,139,Qatar,3566,['c2ddf934-a6c7-4900-9b69-0d2c79d77189'],23,,,,,,,,,,,,,,,,,Qatar,3566,00:39:23.860,Ball Receipt*,
