50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942587da-0f44-4e68-9716-a937cf597b1f,3180,,"[47.7, 35.2]",3857283,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Youri Tielemans,2954.0,Right Defensive Midfield,140,Belgium,782,['406722a0-f140-4af9-ade7-043c64ce2886'],22,,,,,,,,,,,,,,,,,,Belgium,782,00:37:22.474,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a0f656b-c424-42b4-a734-e185f609d7d3,3183,,"[53.5, 51.3]",3857283,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toby Alderweireld,20005.0,Right Center Back,140,Belgium,782,['7168ed51-593e-47fd-b581-771e6080031f'],25,,,,,,,,,,,,,,,,,,Belgium,782,00:37:25.242,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c7e6a82-8a53-455c-aae6-60bb760f5fc9,3186,,"[50.9, 29.7]",3857283,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Back,140,Belgium,782,['1ece57d7-22e4-4788-97cb-93d7252cd337'],27,,,,,,,,,,,,,,,,,,Belgium,782,00:37:27.701,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662cc3bd-989f-44f6-b5e1-365cde2ee149,3189,,"[71.5, 9.6]",3857283,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,Left Defensive Midfield,140,Belgium,782,['63b993fb-12e3-429e-8a6c-b46ad8e8d703'],30,,,,,,,,,,,,,,,,,,Belgium,782,00:37:30.532,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87764c87-07e5-405f-8892-fbace01e99a5,3193,,"[33.2, 44.6]",3857283,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofyan Amrabat,5234.0,Right Defensive Midfield,141,Morocco,788,['1ef1cde9-86aa-4707-a53b-86aabe4a681b'],35,,,,,,,,,,,,,,,,,,Morocco,788,00:37:35.948,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66427cb1-4723-4f95-8fac-a2421a4c7da7,3196,,"[32.6, 35.0]",3857283,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdelhamid Sabiri,3634.0,Left Defensive Midfield,141,Morocco,788,['7b56af83-4f8d-4ab9-a669-cfc99fb7b0f4'],37,,,,,,,,,,,,,,,,,,Morocco,788,00:37:37.294,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09833cfb-7894-4fe4-b4ae-a0a5b55dba3e,3200,,"[6.9, 39.1]",3857283,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Munir Mohand Mohamedi,5233.0,Goalkeeper,141,Morocco,788,['1981c340-b9d1-4b1a-a13d-c308b8ef9079'],40,,,,,,,,,,,,,,,,,,Morocco,788,00:37:40.095,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b784e78-ddd0-42bc-a054-cf484cbd06f4,3202,,"[69.6, 55.8]",3857283,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abderrazak Hamdallah,59493.0,Center Forward,141,Morocco,788,['7bee7642-6be1-48d0-80dd-5c9171a58252'],44,,,,,,,,,,,,,,,,,,Morocco,788,00:37:44.774,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df6b499a-75b4-482c-bf4d-914f3b0573be,3205,,"[58.0, 56.8]",3857283,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hakim Ziyech,5237.0,Right Wing,141,Morocco,788,['70321ac9-a09d-4214-8ef3-0708923936a0'],48,,,,,,,,,,,,,,,,,,Morocco,788,00:37:48.215,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1bfcc1c-38a7-49e8-acab-ec5352c05a24,3208,,"[66.4, 16.6]",3857283,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leandro Trossard,16559.0,Left Wing,141,Morocco,788,['b99c558a-acc5-4a06-b368-4e6ecb99346f'],49,,,,,,,,,,,,,,,,,,Belgium,782,00:37:49.089,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9992ff80-de50-413b-ac96-851a0477df13,3215,,"[62.7, 19.8]",3857283,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dries Mertens,5630.0,Center Attacking Midfield,142,Belgium,782,['eeabbb33-6d14-49c9-a29a-afb83090a15b'],51,,,,,,,,,,,,,,,,,,Belgium,782,00:37:51.252,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c76e60f4-4877-4a9e-b04f-be56264ef438,3218,,"[56.9, 28.2]",3857283,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Youri Tielemans,2954.0,Right Defensive Midfield,142,Belgium,782,['5433074f-14fc-499f-9d7b-393f525941a5'],53,,,,,,,,,,,,,,,,,,Belgium,782,00:37:53.432,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02ada267-31b2-4bf5-86fb-6ae3fd13ef84,3220,,"[57.6, 21.3]",3857283,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dries Mertens,5630.0,Center Attacking Midfield,142,Belgium,782,['31e8fdb0-3a42-4d57-98ad-4c5d8fb979f6'],54,,,,,,,,,,,,,,,,,,Belgium,782,00:37:54.601,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dea98d9e-454e-4eb3-9bc5-8f8b4b734aa1,3223,,"[44.7, 35.9]",3857283,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Axel Witsel,5642.0,Left Center Back,142,Belgium,782,['bf96d601-3c33-4494-af07-0feb17e4aa14'],55,,,,,,,,,,,,,,,,,,Belgium,782,00:37:55.955,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83b34599-b843-43f6-9c55-0588040a77a6,3226,,"[55.7, 22.8]",3857283,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Back,142,Belgium,782,['a51a1021-8fab-4490-a8b5-9629364de521'],1,,,,,,,,,,,,,,,,,,Belgium,782,00:38:01.847,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfa45516-5bb1-45ab-9beb-a2cc023b321c,3229,,"[73.6, 6.4]",3857283,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,Left Defensive Midfield,142,Belgium,782,['581c7e38-0c91-4b07-bcdf-9e26af881d27'],4,,,,,,,,,,,,,,,,,,Belgium,782,00:38:04.356,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b136cfe1-2571-4127-ac2c-a7b431416fd7,3232,,"[97.4, 26.7]",3857283,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dries Mertens,5630.0,Center Attacking Midfield,142,Belgium,782,['1d696ed3-ce29-484c-99d7-f666406e0981'],8,,,,,,,,,,,,,,,,,,Belgium,782,00:38:08.896,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fe0a67b-bfce-4a4e-b6f9-03ff957b88c2,3235,,"[99.9, 29.9]",3857283,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,142,Belgium,782,"['60bf4cf7-6c6f-41e8-9456-71654a6d3a24', '99bd6271-251b-4666-9342-a77db460ccbc']",9,,,,,,,,,,,,,,,,,,Belgium,782,00:38:09.433,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95661ac2-c018-4847-b5d3-2e334ef8e415,3241,,"[87.1, 52.6]",3857283,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Abderrazak Hamdallah,59493.0,Center Forward,143,Morocco,788,['62700644-70d0-46f5-8002-0ac159cdc9e7'],48,,,,,,,,,,,,,,,,,,Morocco,788,00:38:48.729,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d60f8cfd-4c19-4860-a3fd-335c0f009c63,3253,,"[97.0, 20.3]",3857283,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Abdelhamid Sabiri,3634.0,Left Defensive Midfield,143,Morocco,788,['c6ab4efd-3166-478b-908a-669425802fc3'],58,,,,,,,,,,,,,,,,,,Morocco,788,00:38:58.528,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8267a37-0fd4-4229-a8a6-acbf229532ba,3255,,"[18.2, 59.6]",3857283,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Youri Tielemans,2954.0,Right Defensive Midfield,143,Morocco,788,['dc4dee04-140d-467a-a9d5-735dd17d70e7'],58,,,,,,,,,,,,,,,,,,Belgium,782,00:38:58.997,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5692636-b656-495e-8a13-1c577c98d833,3261,,"[81.6, 14.9]",3857283,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sofyan Amrabat,5234.0,Right Defensive Midfield,143,Morocco,788,['c6e9bb89-5817-4601-abf1-f9ed2d5535d6'],2,,,,,,,,,,,,,,,,,,Morocco,788,00:39:02.703,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c12981b-dce1-4e91-8c61-6c928d4cb5d6,3264,,"[74.9, 3.4]",3857283,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Abdelhamid Sabiri,3634.0,Left Defensive Midfield,143,Morocco,788,['eb4e2549-7ebe-4cd1-bfea-f96478af4808'],7,,,,,,,,,,,,,,,,,,Morocco,788,00:39:07.776,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39946581-4c1c-45b1-af8d-645f965b31d1,3267,,"[45.4, 7.6]",3857283,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nayef Aguerd,12149.0,Left Center Back,143,Morocco,788,['7070085c-023f-4e5a-9564-f8efaba19962'],10,,,,,,,,,,,,,,,,,,Morocco,788,00:39:10.311,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbaf4d38-0495-48ac-be10-2b7d82a4627b,3270,,"[31.5, 45.7]",3857283,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Romain Saïss,5219.0,Center Back,143,Morocco,788,['c2e2b14a-d250-4074-bf04-ac4e246e0001'],13,,,,,,,,,,,,,,,,,,Morocco,788,00:39:13.264,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66bf955e-08ca-4184-966a-0b6272349f5b,3273,,"[29.4, 23.7]",3857283,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nayef Aguerd,12149.0,Left Center Back,143,Morocco,788,['0bb75516-2af9-462e-b712-86d58acbdb79'],17,,,,,,,,,,,,,,,,,,Morocco,788,00:39:17.059,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f21eb1f4-a5ca-4fa0-ab0c-569e278cf6b0,3276,,"[8.8, 33.9]",3857283,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Munir Mohand Mohamedi,5233.0,Goalkeeper,143,Morocco,788,['083e33ff-b4b1-4627-aae2-970a546a3b7c'],19,,,,,,,,,,,,,,,,,,Morocco,788,00:39:19.761,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c675abc-b0cf-467b-9ec5-1e61f3537f8d,3279,,"[63.2, 3.4]",3857283,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Zakaria Aboukhlal,21736.0,Left Wing,143,Morocco,788,['0289a364-4444-43cd-ba17-91a4a3427538'],26,,,,,,,,,,,,,,,,,,Morocco,788,00:39:26.014,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93a826eb-00ea-4448-84f2-7362b3946868,3283,,"[48.6, 7.6]",3857283,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Yahia Attiyat allah,31295.0,Left Wing Back,143,Morocco,788,['19203001-df48-464e-9d4c-951f6c989b0b'],30,,,,,,,,,,,,,,,,,,Morocco,788,00:39:30.214,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187bfb09-064d-4fd2-bdac-4ec7adbce70a,3285,,"[68.7, 6.4]",3857283,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Abderrazak Hamdallah,59493.0,Center Forward,143,Morocco,788,['139390cb-a80b-4ecf-bdc6-c6a30002ef97'],31,,,,,,,,,,,,,,,,,,Morocco,788,00:39:31.900,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db894571-a600-469b-b309-fb7fc8ee92f5,3288,,"[93.3, 16.4]",3857283,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Hakim Ziyech,5237.0,Right Wing,143,Morocco,788,['e7f2114d-f8f1-4918-bd97-fc9534b9588a'],35,,,,,,,,,,,,,,,,,,Morocco,788,00:39:35.227,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcf8560a-4bdc-4d55-a135-33e62d20831d,3291,,"[104.7, 37.6]",3857283,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Abderrazak Hamdallah,59493.0,Center Forward,143,Morocco,788,['eb5c8553-3f94-40a6-9e6c-46d7aa7e247d'],37,,,,,,,,,,,,,,,,,,Morocco,788,00:39:37.999,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e15cd562-4319-418b-bc00-3ac2bd5abf7c,3295,,"[43.7, 41.5]",3857283,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dries Mertens,5630.0,Center Attacking Midfield,144,Belgium,782,['09edd119-d71e-49b2-9a7c-2068d13d7047'],44,,,,,,,,,,,,,,,,,,Belgium,782,00:39:44.325,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388b6018-1b16-4f7e-bc00-11e9f0f2f75c,3297,,"[55.4, 38.7]",3857283,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,144,Belgium,782,['37c44f1f-b4e0-4457-88b3-1b64333453ad'],45,,,,,,,,,,,,,,,,,,Belgium,782,00:39:45.696,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c16ef9f-d336-4218-9c71-2773db85106b,3300,,"[15.4, 21.3]",3857283,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Axel Witsel,5642.0,Left Center Back,145,Belgium,782,['8e846789-4e44-4350-9f00-d4cb34bbfc2c'],56,,,,,,,,,,,,,,,,,,Belgium,782,00:39:56.846,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2aa2dd99-4730-48ee-8ab6-2c08c6c62da3,3303,,"[26.1, 44.9]",3857283,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Toby Alderweireld,20005.0,Right Center Back,145,Belgium,782,['54165df8-7942-448d-9185-1eca4603eb6a'],0,,,,,,,,,,,,,,,,,,Belgium,782,00:40:00.884,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de25617e-f078-4830-a703-dd1341101a2c,3306,,"[32.8, 61.1]",3857283,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin De Bruyne,3089.0,Left Defensive Midfield,145,Belgium,782,['643e417b-ecb7-4f9e-9c61-d0effd069e74'],3,,,,,,,,,,,,,,,,,,Belgium,782,00:40:03.401,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83ad5ea8-0426-4790-8e57-a43ab2f026cd,3309,,"[52.4, 51.3]",3857283,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charles De Ketelaere,32688.0,Right Wing,145,Belgium,782,['8e2a6d03-bbbc-4986-97aa-e3bf08211533'],7,,,,,,,,,,,,,,,,,,Belgium,782,00:40:07.325,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f33319f-0536-476b-ad61-a77d6b321209,3312,,"[81.5, 77.0]",3857283,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Timothy Castagne,6989.0,Right Back,145,Belgium,782,['2651330b-4612-46a4-a380-3facd9e9702d'],10,,,,,,,,,,,,,,,,,,Belgium,782,00:40:10.739,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853d6120-036a-497d-a5f2-71865f01a73a,3315,,"[42.8, 17.3]",3857283,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Zakaria Aboukhlal,21736.0,Left Wing,145,Belgium,782,['a3adb9ac-c173-4047-8225-dbdbd5404195'],12,,,,,,,,,,,,,,,,,,Morocco,788,00:40:12.689,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f27fe11-7bf0-4ab6-991a-71ebe41c8a03,3323,,"[41.1, 74.4]",3857283,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charles De Ketelaere,32688.0,Right Wing,145,Belgium,782,['3a202e2b-cdff-4f01-befd-a12da6e0ceef'],18,,,,,,,,,,,,,,,,,,Belgium,782,00:40:18.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adeebe5d-4ca7-41ed-a155-c874f64ab2d9,3326,,"[50.3, 77.0]",3857283,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin De Bruyne,3089.0,Left Defensive Midfield,145,Belgium,782,['1743a44c-c8e5-480b-94fa-116b2071aa1f'],20,,,,,,,,,,,,,,,,,,Belgium,782,00:40:20.817,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31062a45-aea3-4da5-97d3-4df81a4786df,3331,,"[63.8, 48.1]",3857283,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dries Mertens,5630.0,Center Attacking Midfield,145,Belgium,782,"['5fe70662-0ed0-423a-9ea5-60d49fffab69', '82fef049-43e4-474b-be44-f779ca19e60a']",24,,,,,,,,,,,,,,,,,,Belgium,782,00:40:24.003,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d09d52b0-c3a9-4951-ad42-8a0143e3321e,3334,,"[74.5, 48.1]",3857283,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Romelu Lukaku Menama,3289.0,Center Forward,145,Belgium,782,"['c76c8c19-0232-46f7-ba01-49515311a533', 'eb593473-d25a-4414-9e48-86812d637172']",25,,,,,,,,,,,,,,,,,,Belgium,782,00:40:25.642,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81aa692b-c53c-4203-8943-a854f4dc256c,3343,,"[74.9, 10.9]",3857283,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leandro Trossard,16559.0,Left Wing,145,Belgium,782,['db942dd4-1e3f-4d85-add3-c959346875fd'],30,,,,,,,,,,,,,,,,,,Belgium,782,00:40:30.749,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0900be6-725b-4f85-9c62-1c5c882f44af,3346,,"[67.4, 28.8]",3857283,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Youri Tielemans,2954.0,Right Defensive Midfield,145,Belgium,782,['2f17db96-4d56-4000-b788-100e0ce41201'],34,,,,,,,,,,,,,,,,,,Belgium,782,00:40:34.043,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6dcff19-24d9-429e-9c91-96d20729431b,3349,,"[76.8, 60.1]",3857283,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin De Bruyne,3089.0,Left Defensive Midfield,145,Belgium,782,['e70d40fa-7a9d-4e31-b31e-1403fe976487'],36,,,,,,,,,,,,,,,,,,Belgium,782,00:40:36.432,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcc2f162-8ff1-4ab4-a949-1e5cb5808afd,3352,,"[110.0, 37.0]",3857283,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Romelu Lukaku Menama,3289.0,Center Forward,145,Belgium,782,['9728b157-0e47-46c9-ad64-7eb7a13670a2'],40,,,,,,,,,,,,,,,,,,Belgium,782,00:40:40.134,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2945b2d0-4929-462f-a295-7660e4dfe527,3357,,"[108.1, 55.1]",3857283,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dries Mertens,5630.0,Center Attacking Midfield,145,Belgium,782,['d47d5f73-0575-405e-967c-43d43f479c1e'],47,,,,,,,,,,,,,,,,,,Belgium,782,00:40:47.452,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7acf9244-678f-424c-8e5a-4eaa52b65268,3362,,"[80.0, 75.9]",3857283,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Toby Alderweireld,20005.0,Right Center Back,146,Belgium,782,['da01177b-e868-43f1-a6ce-1ef253ac4495'],56,,,,,,,,,,,,,,,,,,Belgium,782,00:40:56.754,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0046e8f-3b93-405f-83e8-663429d01c51,3364,,"[96.7, 77.4]",3857283,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin De Bruyne,3089.0,Left Defensive Midfield,146,Belgium,782,['7e18ff9d-6c1d-4642-8316-0e0263d39d0c'],58,,,,,,,,,,,,,,,,,,Belgium,782,00:40:58.994,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113c129b-6876-459c-8b0f-0efdc4240c0a,3368,,"[98.9, 60.5]",3857283,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dries Mertens,5630.0,Center Attacking Midfield,146,Belgium,782,['b5b0e6e0-64a7-4aa1-952e-45b9979d5bca'],0,,,,,,,,,,,,,,,,,,Belgium,782,00:41:00.417,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795d7b34-4325-4d64-853e-4d77b76ab5d7,3373,,"[32.1, 20.9]",3857283,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hakim Ziyech,5237.0,Right Wing,147,Morocco,788,['b84c5d49-5fad-44b8-aa10-f5383c39dddc'],2,,,,,,,,,,,,,,,,,,Morocco,788,00:41:02.143,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b3d49e0-f748-4756-887e-7607f510a474,3376,,"[24.9, 18.1]",3857283,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zakaria Aboukhlal,21736.0,Left Wing,147,Morocco,788,['ec4a1532-a184-421b-8a8f-04dbadc1b492'],4,,,,,,,,,,,,,,,,,,Morocco,788,00:41:04.188,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c792d9e3-3898-4707-bcc0-4f7f1d2f8208,3379,,"[21.7, 21.1]",3857283,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nayef Aguerd,12149.0,Left Center Back,147,Morocco,788,['4d8c3e47-5f96-4d18-98b6-f45791eb2a04'],4,,,,,,,,,,,,,,,,,,Morocco,788,00:41:04.998,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e64dc8b3-1f31-4c02-8254-a28ca6a4d797,3382,,"[16.3, 5.3]",3857283,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yahia Attiyat allah,31295.0,Left Wing Back,147,Morocco,788,['f5920604-8d76-4dd8-9dad-d2e22009736f'],6,,,,,,,,,,,,,,,,,,Morocco,788,00:41:06.856,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626cee60-7ffc-4d28-b4e3-f9c7d0924363,3384,,"[62.5, 1.6]",3857283,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hakim Ziyech,5237.0,Right Wing,147,Morocco,788,['eb44bc56-ae37-420b-857f-223038e56160'],9,,,,,,,,,,,,,,,,,,Morocco,788,00:41:09.660,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e938c43a-f075-4910-9d97-9e3c8eb539d7,3388,,"[112.4, 13.4]",3857283,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Abderrazak Hamdallah,59493.0,Center Forward,148,Morocco,788,['dfbfa293-2825-4047-b19f-f7ae194a584e'],49,,,,,,,,,,,,,,,,,,Morocco,788,00:41:49.631,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2aa5003-c69f-4241-a9de-9c3467560eb6,3392,,"[20.8, 18.1]",3857283,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jan Vertonghen,3077.0,Left Back,149,Belgium,782,['c767915a-dcf1-432a-864b-7f5f7dd88e58'],57,,,,,,,,,,,,,,,,,,Belgium,782,00:41:57.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16a897a5-1713-4505-8452-a4df4671b49e,3394,,"[8.8, 38.9]",3857283,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Thibaut Courtois,3509.0,Goalkeeper,149,Belgium,782,['7137fde5-a1c2-4907-b518-83909770a0eb'],59,,,,,,,,,,,,,,,,,,Belgium,782,00:41:59.264,Ball Receipt*,
