ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.363265,,,,,,,,,,,,,,99d6a44f-460e-411b-bb01-11b334605270,460,,,"[43.4, 19.4]",3857254,10,,,,1.7462776,,Right Foot,,,,"[38.4, 47.6]",Ground Pass,,28.639832,,,,Yassine Meriah,5651.0,,,,,,,1,From Throw In,Montassar Omar Talbi,32450.0,Left Center Back,22,Tunisia,777,['87075518-132a-4160-9820-4e08cda7003b'],7,,,,,,,,,,,,,,,,,Tunisia,777,00:10:07.082,Pass,
,,,,,,,,,,,,,,,,1.270814,,,,,,,,,,,,,,df2f19d5-c576-4748-8494-895f1ce85e3e,463,,,"[39.2, 63.9]",3857254,10,,,,1.4288993,,Right Foot,,,,"[41.0, 76.5]",Ground Pass,,12.727922,,,,Dylan Daniel Mahmoud Bronn,5655.0,,,,,,,1,From Throw In,Yassine Meriah,5651.0,Center Back,22,Tunisia,777,['194b436f-ef28-4238-8be2-0aeab9da111f'],10,,,,,,,,,,,,,,,,,Tunisia,777,00:10:10.105,Pass,
,,,,,,,,,,,,,,,,1.15573,,,,,,,,,,,,,,72182d05-35b8-48cd-9c7f-8042a882f406,466,,,"[44.7, 77.2]",3857254,10,,,,0.03173537,,Right Foot,,,,"[57.3, 77.6]",Ground Pass,,12.606348,,,,Mohamed Dräger,9236.0,,,,,,,1,From Throw In,Dylan Daniel Mahmoud Bronn,5655.0,Right Center Back,22,Tunisia,777,['09b123c1-be89-4529-acd8-d4d995b90f42'],12,,,,,,,,,,,,,,,,,Tunisia,777,00:10:12.808,Pass,
,,,,,,,,,,,,,,,,1.026939,,,,,,,,,,,,,,e1f24d00-8583-4301-b3ec-d28963a2dda1,469,,,"[57.3, 77.6]",3857254,10,,,,-3.0866022,,Right Foot,,,,"[46.4, 77.0]",Ground Pass,,10.916501,,,,Dylan Daniel Mahmoud Bronn,5655.0,,,,,,,1,From Throw In,Mohamed Dräger,9236.0,Right Wing Back,22,Tunisia,777,['42d9bc86-f2fc-41a3-a596-5153dc92efa1'],14,,,,,,,,,,,,,,,,,Tunisia,777,00:10:14.034,Pass,
,,,,,,,,,,,,,,,,1.136639,,,,,,,,,,,,,,af120dfc-16fc-4aa8-9ed5-0afbe96ce3bd,472,,,"[45.3, 76.1]",3857254,10,,,,-2.5481157,,Right Foot,,,,"[32.7, 67.6]",Ground Pass,,15.199013,,,,Yassine Meriah,5651.0,,,,,,,1,From Throw In,Dylan Daniel Mahmoud Bronn,5655.0,Right Center Back,22,Tunisia,777,['86c36487-b8c8-4bac-a605-5a7e6cdac1ac'],15,,,,,,,,,,,,,,,,,Tunisia,777,00:10:15.761,Pass,
,,,,,,,,,,,,,,,,0.511069,,,,,,,,,,,,,,be3e8d22-f808-4a6e-94cc-c70b308705f2,475,,,"[32.7, 68.1]",3857254,10,,,,0.0,,Right Foot,,,,"[39.9, 68.1]",Ground Pass,,7.2,,,,Ellyes Joris Skhiri,3767.0,,,,,,,1,From Throw In,Yassine Meriah,5651.0,Center Back,22,Tunisia,777,['7727911e-2772-4d68-b9d5-2912c4725e5c'],18,,,,,,,,,,,,,,,,,Tunisia,777,00:10:18.681,Pass,
,,,,,,,,,,,,,,,,0.891253,,,,,,,,,,,,,,f7bed3dd-8bef-41fb-93ea-ddc9053b6f4f,478,,,"[41.8, 68.1]",3857254,10,,,,-0.2947301,,Right Foot,,,,"[64.2, 61.3]",Ground Pass,,23.409399,,,,Issam Jebali,16352.0,,,,,,,1,From Throw In,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,22,Tunisia,777,['e49c71a9-574e-460c-8cc3-4a22f4ff5cdc'],20,,,,,,,,,,,,,,,,,Tunisia,777,00:10:20.918,Pass,
,,,,,,,,,,,,,,,,1.097954,,,,,,,,,,,,,,09428304-b0f6-4fed-9cb1-a875e24652e8,482,,,"[64.2, 61.3]",3857254,10,,,,-0.07878396,,Left Foot,,,True,"[71.8, 60.7]",Ground Pass,,7.623647,,,,Anis Ben Slimane,35592.0,,,,,,,1,From Throw In,Issam Jebali,16352.0,Center Forward,22,Tunisia,777,"['9bedb00f-a9fd-46aa-9662-774ba2cb9b7e', 'c88398d4-a9c6-4807-9fd0-b85e19056f20']",22,,,,,,,,,,,,,,,,,Tunisia,777,00:10:22.032,Pass,True
,,,,,,,,,,,,,,,,0.651293,,,,,,,,,,,,,,6311bfe8-cc33-4a4b-a2bb-50d765d1e3fb,487,,,"[65.3, 49.6]",3857254,10,,,,-2.2186077,,Right Foot,,,,"[62.5, 45.9]",Ground Pass,,4.6400433,,,,Aïssa Bilal Laïdouni,44955.0,,,,,,,1,From Throw In,Anis Ben Slimane,35592.0,Right Wing,22,Tunisia,777,"['187d6f0e-44d2-4601-83f2-c156fe252780', '52531d48-fc2f-4a96-ba51-72ea6132b89d']",25,,,,,,,,,,,,,,,,,Tunisia,777,00:10:25.286,Pass,True
,,,,,,,,,,,,,,,,1.769019,,,,,,,,,,,,,,6dc3a776-3099-4057-81ff-c4930253cbd9,490,,,"[62.5, 43.3]",3857254,10,,,,-0.9995888,,Left Foot,,,,"[87.5, 4.4]",Ground Pass,,46.240784,,,,Ali Abdi,30681.0,,,,,,,1,From Throw In,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,22,Tunisia,777,['b4a25bf2-906d-4aea-8c84-e47cd589ee5b'],27,,,,,,,,,,,,,,,,,Tunisia,777,00:10:27.148,Pass,
,,,,,,,,,,,,,,,,1.650275,,,,,,,,,,,,,,77631cfc-6d5c-43bd-b474-34dbb6e58586,496,,,"[97.9, 0.1]",3857254,10,,,,1.7366787,,,,,,"[94.2, 22.2]",High Pass,,22.407587,,,,Youssef Msakni,23910.0,,,,,,Throw-in,1,From Throw In,Ali Abdi,30681.0,Left Wing Back,23,Tunisia,777,['50a2fd4e-bd5b-4b06-9b8f-34622057d6f9'],38,,,,,,,,,,,,,,,,,Tunisia,777,00:10:38.953,Pass,
,,,,,,,,,,,,,,,,0.893639,,,,,,,,,,,,,,b00869e0-acbf-475e-81ee-3550e9f75f9a,500,,,"[93.8, 22.2]",3857254,10,,,,3.0115614,,Right Foot,,,,"[80.8, 23.9]",Ground Pass,,13.1106825,,,,Ellyes Joris Skhiri,3767.0,,,,,,,1,From Throw In,Youssef Msakni,23910.0,Left Wing,23,Tunisia,777,['84e6013b-451e-40f5-841e-5076501c5273'],41,,,,,,,,,,,,,,,,,Tunisia,777,00:10:41.593,Pass,
,,,,,,,,,,,,,,,,1.125684,,,,,,,,,,,,,,6ae7f5bd-fa1f-4dd9-a83e-24c3d6c6dc2c,503,,,"[87.9, 27.0]",3857254,10,,,,1.4014926,5fa62889-7bd9-4f7b-9cb7-25a9f9ef23a3,Right Foot,,,,"[91.9, 50.4]",Ground Pass,,23.739418,,,,Mohamed Dräger,9236.0,True,,,,,,1,From Throw In,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,23,Tunisia,777,['09e83dfb-437b-4a8f-8ab6-07cec888fd49'],44,,,,,,,,,,,,,,,,,Tunisia,777,00:10:44.195,Pass,
,,,,,,,,,,,,,,,,0.885131,,,,,,,,,,,,,,4035d977-75ca-46a8-b5e6-b0833acc6618,509,,,"[120.0, 0.1]",3857254,11,,,,1.7485609,daf7895c-4773-422c-b364-0fc3183fc4db,Right Foot,,,,"[114.7, 29.6]",High Pass,True,29.97232,,,,Youssef Msakni,23910.0,True,,,Inswinging,,Corner,1,From Corner,Anis Ben Slimane,35592.0,Right Wing,24,Tunisia,777,['a916cb56-c4bb-46d9-87dc-0c497349f820'],46,,,,,,,,,,,,,,,,,Tunisia,777,00:11:46.934,Pass,
,,,,,,,,,,,,,,,,3.784074,,,,,,,,,,,,,,1bb6543d-3704-4109-ab86-22d11a4f851c,513,,,"[6.0, 44.0]",3857254,12,,,,0.2305356,,Right Foot,,,,"[76.3, 60.5]",High Pass,,72.21039,,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Kasper Schmeichel,3815.0,Goalkeeper,25,Denmark,776,['eb283b98-e22f-483a-b197-e5f1d02a0d75'],14,,,,,,,,,,,,,,,,,Denmark,776,00:12:14.735,Pass,
,,,,,,,,,,,,,,,,1.00068,,,,,,,,,,,,,,49febcb4-a418-465d-845d-8559322128d4,517,,,"[9.9, 37.2]",3857254,12,,,,1.45488,,Right Foot,,,,"[11.6, 51.8]",Ground Pass,,14.698639,,,,Yassine Meriah,5651.0,,,,,,,1,Regular Play,Aymen Dahmen,105943.0,Goalkeeper,26,Tunisia,777,['e8d9152b-a238-430c-bb58-a88c4331d3e5'],26,,,,,,,,,,,,,,,,,Tunisia,777,00:12:26.005,Pass,
,,,,,,,,,,,,,,,,2.116907,,,,,,,,,,,,,,d7e75734-d8c8-4da1-a522-e7b7465ae7f6,520,,,"[11.6, 51.8]",3857254,12,,,,-2.246635,,Right Foot,,,,"[2.7, 40.7]",Ground Pass,,14.227438,,,,Aymen Dahmen,105943.0,,,,,,,1,Regular Play,Yassine Meriah,5651.0,Center Back,26,Tunisia,777,['c7d2e172-c6c4-49fa-ab4b-e2e8fab6bf57'],30,,,,,,,,,,,,,,,,,Tunisia,777,00:12:30.388,Pass,
,,,,,,,,,,,,,,,,2.65691,,,,,,,,,,,,,,85c663da-7918-4305-b52c-b9f975edc1b3,524,,,"[5.3, 35.9]",3857254,12,,,,-0.37197283,,Left Foot,,,,"[49.9, 18.5]",High Pass,,47.874,,Incomplete,,Youssef Msakni,23910.0,,,,,,,1,Regular Play,Aymen Dahmen,105943.0,Goalkeeper,26,Tunisia,777,"['1d551fe6-e3ec-493c-a1fd-e51f8ff7b8a8', '9633a24c-70d6-423a-aa82-2ebfa72ecb55', 'ce93b5c8-f34d-4f18-a203-c7b65557c377']",34,,,,,,,,,,,,,,,,,Tunisia,777,00:12:34.433,Pass,True
,,,,,,,,,,,,,,,,1.137694,,,,,,,,,,,,,,ce93b5c8-f34d-4f18-a203-c7b65557c377,526,,,"[70.2, 61.6]",3857254,12,,,,0.112851806,,Head,,,,"[85.2, 63.3]",Low Pass,,15.096026,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Rasmus Nissen Kristensen,16190.0,Right Wing Back,26,Tunisia,777,"['74920a44-d42a-4ede-af61-8b067275778b', '85c663da-7918-4305-b52c-b9f975edc1b3']",37,,,,,,,,,,,,,,,,,Denmark,776,00:12:37.090,Pass,
,,,,,,,,,,,,,,,,1.755213,,,,,,,,,,,,,,74920a44-d42a-4ede-af61-8b067275778b,527,,,"[34.9, 16.8]",3857254,12,,,,-0.768733,,Head,,,,"[41.0, 10.9]",Low Pass,,8.48646,,,,Ali Abdi,30681.0,,,,,,Recovery,1,Regular Play,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,26,Tunisia,777,"['21fa6c3d-6f0c-472d-a006-694af1378f49', 'ce93b5c8-f34d-4f18-a203-c7b65557c377']",38,,,,,,,,,,,,,,,,,Tunisia,777,00:12:38.228,Pass,
,,,,,,,,,,,,,,,,1.593043,,,,,,,,,,,,,,2326506e-2302-44ba-96cf-836028e7026f,530,,,"[40.2, 4.8]",3857254,12,,,,0.56361717,,Left Foot,,,,"[65.2, 20.6]",Low Pass,,29.574314,,Incomplete,,Aïssa Bilal Laïdouni,44955.0,,,,,,,1,Regular Play,Ali Abdi,30681.0,Left Wing Back,26,Tunisia,777,"['8dbe86a6-f7c2-4db1-8ad1-d2a5d7ebdee6', 'a69c903f-8cac-4b0d-90fb-d4ba471bca6d', 'e262dbcc-7aa6-476d-9531-01e9912eb679']",39,,,,,,,,,,,,,,,,,Tunisia,777,00:12:39.983,Pass,True
,,,,,,,,,,,,,,,,3.220743,,,,,,,,,,,,,,8dbe86a6-f7c2-4db1-8ad1-d2a5d7ebdee6,532,,,"[54.9, 59.5]",3857254,12,,,,-0.04664918,,Right Foot,,,,"[95.6, 57.6]",High Pass,,40.744324,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Simon Thorup Kjær,5534.0,Center Back,26,Tunisia,777,"['2326506e-2302-44ba-96cf-836028e7026f', '4ecddd42-611b-4edd-a1f4-a4de113f819f']",41,,,,,,,,,,,,,,,,,Denmark,776,00:12:41.576,Pass,
,,,,,,,,,,,,,,,,2.627797,,,,,,,,,,,,,,4ecddd42-611b-4edd-a1f4-a4de113f819f,533,,,"[24.5, 22.5]",3857254,12,,,,-0.5656031,,Head,,,,"[47.5, 7.9]",High Pass,,27.242613,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Montassar Omar Talbi,32450.0,Left Center Back,26,Tunisia,777,"['0911b2b0-19f7-4598-afaf-8b2138c0d5b7', '8dbe86a6-f7c2-4db1-8ad1-d2a5d7ebdee6']",44,,,,,,,,,,,,,,,,,Tunisia,777,00:12:44.797,Pass,
,,,,,,,,,,,,,,,,2.15978,,,,,,,,,,,,,,0911b2b0-19f7-4598-afaf-8b2138c0d5b7,534,,,"[72.6, 72.2]",3857254,12,,,,-0.4808873,,Head,,,,"[91.0, 62.6]",High Pass,,20.753796,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Rasmus Nissen Kristensen,16190.0,Right Wing Back,26,Tunisia,777,"['4ecddd42-611b-4edd-a1f4-a4de113f819f', 'f697df13-18b1-42cd-bbae-af095f86c9f4']",47,,,,,,,,,,,,,,,,,Denmark,776,00:12:47.424,Pass,
,,,,,,,,,,,,,,,,3.357289,,,,,,,,,,,,,,e826488d-0004-4845-8f69-8eaf6690614a,536,,,"[27.1, 11.3]",3857254,12,,,,0.76688176,,Left Foot,,,,"[43.6, 27.2]",High Pass,,22.914188,,,,Anis Ben Slimane,35592.0,,,,,,Recovery,1,Regular Play,Ali Abdi,30681.0,Left Wing Back,26,Tunisia,777,['68433799-0858-4c5c-8f59-94e0f7d7be05'],50,,,,,,,,,,,,,,,,,Tunisia,777,00:12:50.151,Pass,
,,,,,,,,,,,,,,,,1.348904,,,,,,,,,,,,,,7d7e872b-540d-429e-9e7c-59bd0c583e98,538,,,"[45.8, 29.6]",3857254,12,,,True,0.84089667,,,,,,"[54.3, 39.1]",Low Pass,,12.747549,,Incomplete,,Issam Jebali,16352.0,,,,,,,1,Regular Play,Anis Ben Slimane,35592.0,Right Wing,26,Tunisia,777,"['289c2104-ad17-451e-98f1-30e98c2bd77b', '70241469-c6f9-4714-8d2d-07957c2fbe4b', '813eb57e-6bd0-4585-a8bd-f4634615b951']",53,,,,,,,,,,,,,,,,,Tunisia,777,00:12:53.909,Pass,True
,,,,,,,,,,,,,,,,1.102833,,,,,,,,,,,,,,70241469-c6f9-4714-8d2d-07957c2fbe4b,541,,,"[65.8, 41.0]",3857254,12,,,,0.21664158,,Head,,,,"[86.7, 45.6]",High Pass,,21.400234,,,,Kasper Dolberg,6302.0,,,,,,Recovery,1,Regular Play,Andreas Christensen,3959.0,Left Center Back,26,Tunisia,777,"['7d7e872b-540d-429e-9e7c-59bd0c583e98', 'e8b86dd7-6612-44df-912e-1fd924d03cf8']",55,,,,,,,,,,,,,,,,,Denmark,776,00:12:55.258,Pass,
,,,,,,,,,,,,,,,,0.858467,,,,,,,,,,,,,,6d1efbd6-b134-4a9e-b678-0fcc38f7a65b,551,,,"[82.2, 64.0]",3857254,13,,,,1.5096482,,Right Foot,,,,"[82.8, 73.8]",Ground Pass,,9.81835,,,,Andreas Skov Olsen,17042.0,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Center Midfield,27,Denmark,776,['ee53d6b8-2cb6-46d3-a767-ceebf6df44e9'],1,,,,,,,,,,,,,,,,,Denmark,776,00:13:01.998,Pass,
,,,,,,,,,,,,,,,,0.226287,,,,,,,,,,,,,,abe8a117-964b-4213-9f20-ee4294e1d31c,555,,,"[85.6, 77.5]",3857254,13,,,,-1.7681919,,Right Foot,,,,"[84.6, 72.5]",Ground Pass,,5.0990195,,Incomplete,,Pierre-Emile Højbjerg,3570.0,,,,,,,1,Regular Play,Andreas Skov Olsen,17042.0,Right Center Forward,27,Denmark,776,"['85967ccd-af48-4023-b17b-3a0eb8a956ad', 'cc22693b-a514-4fe6-846a-6e5a72d41a0a']",3,,,,,,,,,,,,,,,,,Denmark,776,00:13:03.948,Pass,
,,,,,,,,,,,,,,,,0.695076,,,,,,,,,,,,,,c92102e6-dee6-4716-9ae6-d4885743cf90,558,,,"[89.1, 80.0]",3857254,13,,,,-0.2594221,,,,,,"[110.2, 74.4]",Low Pass,,21.830482,,,,Andreas Skov Olsen,17042.0,,,,,,Throw-in,1,From Throw In,Rasmus Nissen Kristensen,16190.0,Right Wing Back,28,Denmark,776,['403a5855-4d1c-4a42-8402-805651212d1c'],21,,,,,,,,,,,,,,,,,Denmark,776,00:13:21.274,Pass,
,,,,,,,,,,,,,,,,1.717761,,,,,,,,,,,,,,cd4a73bc-c413-4471-8b41-af841ff61da8,563,,,"[10.1, 0.1]",3857254,13,,,,0.1679364,,,,,,"[50.8, 7.0]",High Pass,,41.280746,,,,Issam Jebali,16352.0,,,,,,Throw-in,1,From Throw In,Ali Abdi,30681.0,Left Wing Back,29,Tunisia,777,['40f3468d-bf0d-4f76-a987-b9f4d622fa93'],42,,,,,,,,,,,,,,,,,Tunisia,777,00:13:42.562,Pass,
,,,,,,,,,,,,,,,,1.086594,,,,,,,,,,,,,,2615cf53-4a8c-4158-a33b-a5807c02b531,565,,,"[50.8, 7.0]",3857254,13,,,,1.2548261,,Head,,,,"[52.5, 12.2]",Low Pass,,5.470832,,,,Youssef Msakni,23910.0,,,,,,,1,From Throw In,Issam Jebali,16352.0,Center Forward,29,Tunisia,777,['ae868674-d312-4104-bbd9-9e644541b9cc'],44,,,,,,,,,,,,,,,,,Tunisia,777,00:13:44.486,Pass,
,,,,,,,,,,,,,,,,2.931039,,,,,,,,,,,,,,3f2e8bf0-6ad1-47fd-81d7-cc3bb7169832,577,,,"[9.2, 6.7]",3857254,13,,,,0.4135967,,Left Foot,,,,"[53.4, 26.1]",High Pass,,48.270073,,Incomplete,,Issam Jebali,16352.0,,,,,,,1,From Throw In,Yassine Meriah,5651.0,Center Back,29,Tunisia,777,"['0c2759a1-e1ff-49d0-9791-71c08bc1e098', 'a9e83569-5b0e-4c71-835a-2f010c37a0df']",56,,,,,,,,,,,,,,,,,Tunisia,777,00:13:56.653,Pass,
,,,,,,,,,,,,,,,,1.889743,,,,,,,,,,,,,,a9e83569-5b0e-4c71-835a-2f010c37a0df,580,,,"[66.7, 54.0]",3857254,13,,,True,1.0146301,,,,,,"[82.8, 79.9]",High Pass,,30.49623,,Out,,,,,,,,,Recovery,1,From Throw In,Thomas Delaney,5527.0,Center Defensive Midfield,29,Tunisia,777,"['3f2e8bf0-6ad1-47fd-81d7-cc3bb7169832', '5ecece19-5eb8-4f33-9717-eaaf77a04dd8']",59,,,,,,,,,,,,,,,,,Denmark,776,00:13:59.584,Pass,True
,,,,,,,,,,,,,,,,1.381044,,,,,,,,,,,,,,0ac37ea2-01c2-404a-aada-fced5227d7ab,581,,,"[41.0, 0.1]",3857254,14,,,,0.23804636,,,,,,"[68.2, 6.7]",High Pass,,27.989285,,Incomplete,,Youssef Msakni,23910.0,,,,,,Throw-in,1,From Throw In,Ali Abdi,30681.0,Left Wing Back,30,Tunisia,777,"['2cb33876-ff6a-444e-a215-659619daef14', 'f73b8c94-aa5a-43a3-ae1e-834351a972dd']",21,,,,,,,,,,,,,,,,,Tunisia,777,00:14:21.695,Pass,
,,,,,,,,,,,,,,,,1.868481,,,,,,,,,,,,,,f73b8c94-aa5a-43a3-ae1e-834351a972dd,583,,,"[51.9, 73.4]",3857254,14,,,,-0.38810357,,Head,,,,"[70.0, 66.0]",High Pass,,19.554283,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Rasmus Nissen Kristensen,16190.0,Right Wing Back,30,Tunisia,777,"['0ac37ea2-01c2-404a-aada-fced5227d7ab', 'e67a2e49-9341-491b-a02b-21f03b3ff75f']",23,,,,,,,,,,,,,,,,,Denmark,776,00:14:23.076,Pass,
,,,,,,,,,,,,,,,,1.537247,,,,,,,,,,,,,,e67a2e49-9341-491b-a02b-21f03b3ff75f,584,,,"[50.1, 14.1]",3857254,14,,,,0.6119024,,Head,,,,"[55.8, 18.1]",High Pass,,6.963476,,,,Aïssa Bilal Laïdouni,44955.0,,,,,,Recovery,1,From Throw In,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,30,Tunisia,777,"['78bf7c82-2193-4eb6-b122-e240df8d136b', 'f73b8c94-aa5a-43a3-ae1e-834351a972dd']",24,,,,,,,,,,,,,,,,,Tunisia,777,00:14:24.944,Pass,
,,,,,,,,,,,,,,,,1.129143,,,,,,,,,,,,,,d6400b10-77a3-40a4-809a-4bffd80a6ed9,588,,,"[53.4, 20.2]",3857254,14,,,,3.0593047,,Right Foot,,,,"[34.0, 21.8]",High Pass,,19.465868,,,,Montassar Omar Talbi,32450.0,,,,,,,1,From Throw In,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,30,Tunisia,777,"['82140040-1c99-4606-a7a7-6da98ff885e6', 'dbd5dab9-3e64-4307-a55d-65138a76f3e7']",27,,,,,,,,,,,,,,,,,Tunisia,777,00:14:27.474,Pass,True
,,,,,,,,,,,,,,,,2.431838,,,,,,,,,,,,,,833e1697-7a31-415d-b6b9-9c0d5a2ee083,591,,,"[29.9, 26.1]",3857254,14,,,,2.503935,,Left Foot,,,,"[7.9, 42.4]",Ground Pass,,27.380468,,,,Aymen Dahmen,105943.0,,,,,,,1,From Throw In,Montassar Omar Talbi,32450.0,Left Center Back,30,Tunisia,777,['b3176a45-ff10-4712-a544-ea2229830590'],30,,,,,,,,,,,,,,,,,Tunisia,777,00:14:30.965,Pass,
,,,,,,,,,,,,,,,,1.465421,,,,,,,,,,,,,,563fddf6-6ac2-4ff0-a475-a6e5a3839cd9,595,,,"[9.0, 45.7]",3857254,14,,,,1.081944,,Right Foot,,,,"[24.0, 73.9]",Ground Pass,,31.941196,,,,Dylan Daniel Mahmoud Bronn,5655.0,,,,,,,1,From Throw In,Aymen Dahmen,105943.0,Goalkeeper,30,Tunisia,777,"['18f43500-3aa5-4819-bc7d-c038c16b3ef4', '24d92785-3ee3-4451-afb6-52f2114e90aa']",34,,,,,,,,,,,,,,,,,Tunisia,777,00:14:34.528,Pass,True
,,,,,,,,,,,,,,,,1.344253,,,,,,,,,,,,,,bf2d952b-b9ce-47ac-9630-dac823fcb925,599,,,"[24.9, 77.6]",3857254,14,,,,-0.09566667,,Right Foot,,,,"[44.7, 75.7]",High Pass,,19.890953,,Incomplete,,Mohamed Dräger,9236.0,,,,,,,1,From Throw In,Dylan Daniel Mahmoud Bronn,5655.0,Right Center Back,30,Tunisia,777,"['0bde50d5-11ca-44c1-8dde-d2e4ab02a886', '53f1e8b2-a793-4447-8ed4-b16164dd907e', 'd6fe4c78-db3b-43ae-8fdb-1f09a74aacf6']",37,,,,,,,,,,,,,,,,,Tunisia,777,00:14:37.557,Pass,True
,,,,,,,,,,,,,,,,0.604881,,,,,,,,,,,,,,04c0bf09-1008-42f0-99e2-0ee7cc3607c3,603,,,"[82.2, 14.9]",3857254,14,,,,0.61180764,,Right Foot,,,,"[94.6, 23.6]",Ground Pass,,15.147607,,,,Kasper Dolberg,6302.0,,,,,,,1,Regular Play,Joakim Mæhle,16554.0,Left Wing Back,31,Denmark,776,['b64eda58-b293-43ba-8122-fb957a189ab3'],41,,,,,,,,,,,,,,,,,Denmark,776,00:14:41.715,Pass,
,,,,,,,,,,,,,,,,1.910884,,,,,,,,,,,,,,afa15cb0-2b7c-4f8b-836b-31502b5348ab,609,,,"[81.1, 36.2]",3857254,14,,,,1.0756631,,Right Foot,,,,"[86.5, 46.2]",Ground Pass,,11.364858,,,,Rasmus Nissen Kristensen,16190.0,,,,,,Recovery,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Center Midfield,31,Denmark,776,['2faafc15-e91a-4ca0-9257-d807dbfdd20a'],45,,,,,,,,,,,,,,,,,Denmark,776,00:14:45.503,Pass,
,,,,,,,,,,,,,,,,1.008555,,,,,,,,,,,,,,3cf10ae7-eb0c-417e-9f4f-73fe33920745,612,,,"[90.9, 59.7]",3857254,14,,,,0.70682013,,Left Foot,,,,"[104.6, 71.4]",Ground Pass,,18.016104,,,,Andreas Skov Olsen,17042.0,,,,,,,1,Regular Play,Rasmus Nissen Kristensen,16190.0,Right Wing Back,31,Denmark,776,['36d00c6d-286a-4592-8c7e-b9277749aab2'],48,,,,,,,,,,,,,,,,,Denmark,776,00:14:48.549,Pass,
,,,,,,,,,,,,,,,,1.544791,,,,,,,,,,,,,,9f294323-49ee-4226-a31b-1c5af855f9cf,615,,,"[105.2, 71.6]",3857254,14,,,,-0.9663748,,Left Foot,,,,"[114.8, 57.7]",Ground Pass,,16.892899,,,,Rasmus Nissen Kristensen,16190.0,,,,,,,1,Regular Play,Andreas Skov Olsen,17042.0,Right Center Forward,31,Denmark,776,['13990601-bf08-4b5b-b9b1-25ec1ec49fff'],50,,,,,,,,,,,,,,,,,Denmark,776,00:14:50.597,Pass,
,,,,,,,,,,,,,,,,0.014145,,,,,,,,,,,,,,10419e05-ab84-466b-b14a-67a5d3d2ac7d,619,,,"[116.7, 56.2]",3857254,14,,,,-2.067219,,Right Foot,,,,"[115.4, 53.8]",Ground Pass,,2.7294688,,Incomplete,,,,,,,,,,1,Regular Play,Rasmus Nissen Kristensen,16190.0,Right Wing Back,31,Denmark,776,['d375b66a-39d2-44e4-bfd9-fdc613a8ab7e'],52,,,,,,,,,,,,,,,,,Denmark,776,00:14:52.463,Pass,
,,,,,,,,,,,,,,,,1.87506,,,,,,,,,,,,,,360d3a22-2ebe-4be3-950e-510821560b2d,622,,,"[7.0, 36.1]",3857254,15,,,,2.014579,,Left Foot,,,,"[4.1, 42.2]",Ground Pass,,6.7542577,,,,Aymen Dahmen,105943.0,,,,,,Goal Kick,1,From Goal Kick,Montassar Omar Talbi,32450.0,Left Center Back,32,Tunisia,777,['297c83a0-11fe-4ed2-8479-8edb407783b7'],14,,,,,,,,,,,,,,,,,Tunisia,777,00:15:14.878,Pass,
