ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.540855,,,,,,,,,,,,,77d4e29e-d70f-4880-b7c5-02e2777d253a,2725,,,"[80.9, 37.8]",3857287,74,,,,,-2.019236,,Left Foot,,,,"[75.8, 27.2]",Ground Pass,,11.763078,,,Jun-Ho Son,40558.0,,,,,,2,From Goal Kick,Kang-In Lee,22740.0,Right Wing,128,South Korea,791,"['4c865884-3963-4894-ae77-d6025454cb40', '6ed0359f-3418-42e3-8fc6-7685ea54ebae']",31,,,,,,,,,,,,,,,,South Korea,791,00:29:31.195,Pass,True
,,,,,,,,,,,,,,0.485955,,,,,,,,,,,,,110224ab-9de7-4434-bb14-dbd7c57ef36a,2728,,,"[75.9, 27.0]",3857287,74,,,,,-2.1553977,,Right Foot,,,,"[71.4, 20.2]",Ground Pass,,8.15414,,,In-Beom Hwang,23763.0,,,,,,2,From Goal Kick,Jun-Ho Son,40558.0,Center Attacking Midfield,128,South Korea,791,['5382618f-ad9a-48bc-a257-118c97f7e130'],32,,,,,,,,,,,,,,,,South Korea,791,00:29:32.866,Pass,
,,,,,,,,,,,,,,2.008159,,,,,,,,,,,,,57db1e25-05df-4eda-a9d3-4fbcac227365,2732,,,"[69.8, 25.2]",3857287,74,,,,,1.4380413,1d47c57c-2554-4d29-a3a9-1265f686d99d,Right Foot,,,,"[74.1, 57.4]",Ground Pass,,32.485844,,,Kang-In Lee,22740.0,True,,,,,2,From Goal Kick,In-Beom Hwang,23763.0,Right Defensive Midfield,128,South Korea,791,"['88fee8e1-4331-4fcf-a83f-e6016cc07e07', '9b1312b7-9feb-4dcf-b892-8c1c5b276393']",34,,,,,,,,,,,,,,,,South Korea,791,00:29:34.815,Pass,True
,,,,,,,,,,,,,,0.870568,,,,,,,,,,,,,58b19d69-34cf-4908-8b36-73f05fa1dea1,2741,,,"[104.1, 36.0]",3857287,74,,,,,-2.501823,,Left Foot,,,,"[95.5, 29.6]",Ground Pass,,10.720075,,,In-Beom Hwang,23763.0,,,,,,2,From Goal Kick,Gue-Sung Cho,40542.0,Center Forward,128,South Korea,791,"['2d838eac-f325-4ccf-9be4-8083d76d7eca', '90bb63fb-3943-4dc8-a0ab-89f1c3865b61']",44,,,,,,,,,,,,,,,,South Korea,791,00:29:44.279,Pass,True
,,,,,,,,,,,,,,0.618109,,,,,,,,,,,,,0105714e-5c47-4eeb-a919-58e480ac40eb,2745,,,"[95.5, 29.6]",3857287,74,,,,,-0.55378175,,Right Foot,,,,"[108.6, 21.5]",Ground Pass,,15.401948,,,Heung-Min Son,3083.0,,,,,,2,From Goal Kick,In-Beom Hwang,23763.0,Right Defensive Midfield,128,South Korea,791,"['2b91a8a0-d044-4d3e-a8c2-4d4e6d3559a2', 'f6431826-56b6-484c-9536-d9ede82950f0']",45,,,,,,,,,,,,,,,,South Korea,791,00:29:45.189,Pass,True
,,,,,,,,,,,,,,0.392703,,,,,,,,,,,,,9f0780aa-d331-409a-a8ec-317313daa479,2749,,,"[116.8, 23.9]",3857287,74,,,,,1.9428641,,Left Foot,True,True,,"[112.0, 36.2]",Ground Pass,,13.203408,Incomplete,,Gue-Sung Cho,40542.0,,,,,,2,From Goal Kick,Heung-Min Son,3083.0,Left Wing,128,South Korea,791,"['29310999-3c54-442e-b55a-e3aba865028e', '47a81826-7f89-4dab-8eec-bd3e27e39f4b', 'abf2ed13-6742-42e8-aebd-892c47385158']",50,,,,,,,,,,,,,,,,South Korea,791,00:29:50.085,Pass,True
,,,,,,,,,,,,,,2.982912,,,,,,,,,,,,,29310999-3c54-442e-b55a-e3aba865028e,2751,,,"[8.1, 43.9]",3857287,74,,,,,1.5555884,,Right Foot,,,,"[8.5, 70.2]",Ground Pass,,26.303041,Incomplete,,Federico Santiago Valverde Dipetta,6773.0,,,,,Recovery,2,From Goal Kick,Rodrigo Bentancur Colmán,5260.0,Left Defensive Midfield,128,South Korea,791,"['4ed39d6b-0770-4ff4-abf7-1e1a8b211c91', '9f0780aa-d331-409a-a8ec-317313daa479', 'b50fa102-9921-4e84-9a28-84940cc6ec74']",50,,,,,,,,,,,,,,,,Uruguay,783,00:29:50.478,Pass,
,,,,,,,,,,,,,,2.315239,,,,,,,,,,,,,512b22c4-e79c-417b-af06-4b3efee20e88,2758,,,"[6.0, 44.0]",3857287,75,,True,,,-0.45027545,,Right Foot,,,,"[33.1, 30.9]",Ground Pass,,30.100166,,,Matías Vecino Falero,5255.0,,,,,Goal Kick,2,From Goal Kick,Sergio Rochet Álvarez,36710.0,Goalkeeper,129,Uruguay,783,['6232fd6a-996c-40f0-890f-766b54e87a73'],12,,,,,,,,,,,,,,,,Uruguay,783,00:30:12.263,Pass,
,,,,,,,,,,,,,,1.937177,,,,,,,,,,,,,e465ef46-115c-431f-a365-569c4aef97e6,2760,,,"[34.0, 29.4]",3857287,75,,,,,-2.05246,,Right Foot,,,,"[27.1, 16.2]",Ground Pass,,14.8946295,,,José María Giménez de Vargas,5259.0,,,,,,2,From Goal Kick,Matías Vecino Falero,5255.0,Left Midfield,129,Uruguay,783,['2d486200-b517-4d58-9c4c-1031b096168f'],15,,,,,,,,,,,,,,,,Uruguay,783,00:30:15.123,Pass,
,,,,,,,,,,,,,,1.816685,,,,,,,,,,,,,8972045f-8f62-4856-9452-d324e7cb40f7,2763,,,"[34.0, 16.9]",3857287,75,,,,,1.4625257,,Right Foot,,,,"[37.5, 49.1]",Ground Pass,,32.38966,,,Federico Santiago Valverde Dipetta,6773.0,,,,,,2,From Goal Kick,José María Giménez de Vargas,5259.0,Left Center Back,129,Uruguay,783,['07ae3c3a-4328-4d9a-bdc9-ac9ad690f84b'],17,,,,,,,,,,,,,,,,Uruguay,783,00:30:17.753,Pass,
,,,,,,,,,,,,,,1.518315,,,,,,,,,,,,,b32e2e9f-1fed-47be-95d5-12f121c67caf,2766,,,"[38.1, 50.4]",3857287,75,,,,,-1.9057786,,Right Foot,,,,"[32.6, 34.6]",Ground Pass,,16.729914,,,Rodrigo Bentancur Colmán,5260.0,,,,,,2,From Goal Kick,Federico Santiago Valverde Dipetta,6773.0,Right Defensive Midfield,129,Uruguay,783,['822bbb53-5089-48fa-bd69-53fc9ee9d265'],19,,,,,,,,,,,,,,,,Uruguay,783,00:30:19.766,Pass,
,,,,,,,,,,,,,,1.097277,,,,,,,,,,,,,c57dccfa-124d-465a-95db-4292f6a51322,2770,,,"[49.5, 31.8]",3857287,75,,,,,1.5031033,,Right Foot,,,,"[50.7, 49.5]",Ground Pass,,17.740631,,,Federico Santiago Valverde Dipetta,6773.0,,,,,,2,From Goal Kick,Rodrigo Bentancur Colmán,5260.0,Left Defensive Midfield,129,Uruguay,783,['b091e532-5fe8-4075-8d1a-3bf0479f3770'],25,,,,,,,,,,,,,,,,Uruguay,783,00:30:25.519,Pass,
,,,,,,,,,,,,,,4.187861,,,,,,,,,,,,,2b37a6e5-df46-47bd-8442-4663101cad53,2773,,,"[54.3, 50.4]",3857287,75,,,,,0.0,,Right Foot,,,,"[119.9, 50.4]",High Pass,,65.6,Out,,Darwin Gabriel Núñez Ribeiro,32478.0,,,,,,2,From Goal Kick,Federico Santiago Valverde Dipetta,6773.0,Right Defensive Midfield,129,Uruguay,783,['7af107ac-e6ee-4201-87fe-d0c96e558a91'],28,,,,,,,,,,,,,,,,Uruguay,783,00:30:28.866,Pass,
,,,,,,,,,,,,,,5.022326,,,,,,,,,,,,,6a3717e6-78bf-489d-95d5-a6bfdb9fc0a7,2775,,,"[7.0, 36.1]",3857287,75,,,,,-0.28231135,,Right Foot,,,,"[92.5, 11.3]",High Pass,,89.0241,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Seung-Gyu Kim,37641.0,Goalkeeper,130,South Korea,791,['333ade1a-d355-40f3-af3f-57039517509b'],57,,,,,,,,,,,,,,,,South Korea,791,00:30:57.552,Pass,
,,,,,,,,,,,,,,1.408027,,,,,,,,,,,,,c7b2ade6-7bc6-42b5-894f-f8d9b1da1d1e,2777,,,"[92.6, 0.1]",3857287,76,,,,,1.0873493,,,,,,"[105.2, 24.1]",High Pass,,27.106457,,,Gue-Sung Cho,40542.0,,,,,Throw-in,2,From Throw In,Jin-Su Kim,40538.0,Left Back,131,South Korea,791,['3740c7a9-6fec-48b9-ae99-f4a5fcf694fe'],25,,,,,,,,,,,,,,,,South Korea,791,00:31:25.846,Pass,
,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,f37d0ac3-778d-4eec-9a21-1029cd3c2bd4,2780,,,"[104.8, 20.4]",3857287,76,,,,True,2.658467,,,,,,"[98.7, 23.6]",High Pass,,6.8883963,,,Heung-Min Son,3083.0,,,,,,2,From Throw In,Gue-Sung Cho,40542.0,Center Forward,131,South Korea,791,"['a1be2959-e84a-4d93-ab67-b03c7055ca78', 'd15ab2b5-e7e5-482a-a232-61dfee7c86f9']",27,,,,,,,,,,,,,,,,South Korea,791,00:31:27.310,Pass,True
,,,,,,,,,,,,,,0.33381,,,,,,,,,,,,,f50a4b86-46e4-4e5b-a9e0-59465e77ceb1,2784,,,"[96.6, 27.1]",3857287,76,,,,,2.2283247,,Left Foot,,,,"[90.5, 35.0]",Low Pass,,9.980982,Incomplete,,,,,,,,,2,From Throw In,Heung-Min Son,3083.0,Left Wing,131,South Korea,791,"['c72ae872-fca9-4205-a03e-c01ba2a9a31d', 'fb69c5dd-bb47-4164-af93-1ec22ef657c9']",29,,,,,,,,,,,,,,,,South Korea,791,00:31:29.404,Pass,True
,,,,,,,,,,,,,,0.921837,,,,,,,,,,,,,5af215ae-be97-4121-8a22-750023e4bd63,2786,,,"[96.5, 30.2]",3857287,76,,,,,2.8037145,,Right Foot,,,,"[85.4, 34.1]",Low Pass,,11.7652025,,,Jun-Ho Son,40558.0,,,,,Recovery,2,From Throw In,Heung-Min Son,3083.0,Left Wing,131,South Korea,791,['7905d9cb-5ccb-4284-8a7f-a49a86ae863d'],30,,,,,,,,,,,,,,,,South Korea,791,00:31:30.426,Pass,
,,,,,,,,,,,,,,0.655819,,,,,,,,,,,,,0c342232-d47a-4b7f-bc80-4651738be106,2789,,,"[85.4, 34.1]",3857287,76,,,,,0.9857967,,Left Foot,,,,"[90.5, 41.8]",Low Pass,,9.2358,Incomplete,,Kang-In Lee,22740.0,,,,,,2,From Throw In,Jun-Ho Son,40558.0,Right Defensive Midfield,131,South Korea,791,"['5f3f9f70-7654-48f0-9900-064f0c37c9da', 'eaba332d-af4f-40e2-81b4-c1842f8fc04a']",31,,,,,,,,,,,,,,,,South Korea,791,00:31:31.428,Pass,
,,,,,,,,,,,,,,1.371181,,,,,,,,,,,,,8e4cc1e4-96bf-4741-94ed-2ed3fbf7f4f9,2792,,,"[64.2, 45.1]",3857287,76,,,,,-1.3753055,,Right Foot,,,,"[66.2, 35.0]",Low Pass,,10.296116,,,Woo-Young Jung,5618.0,,,,,Recovery,2,From Throw In,Min Jae Kim,43565.0,Right Center Back,131,South Korea,791,['04c0d688-61a3-4188-96d5-8d3f5e70562f'],34,,,,,,,,,,,,,,,,South Korea,791,00:31:34.290,Pass,
,,,,,,,,,,,,,,2.093304,,,,,,,,,,,,,ed62afab-9d6f-45c7-86c3-eadf3615d0f2,2796,,,"[66.3, 36.2]",3857287,76,,,,,-0.5103228,,Right Foot,,,,"[84.7, 25.9]",High Pass,,21.086725,Incomplete,,,,,,,,,2,From Throw In,Woo-Young Jung,5618.0,Left Defensive Midfield,131,South Korea,791,"['51de12e0-bf5d-4504-bc08-e0f4dfafe4ad', 'aee82115-3394-46c1-bcaf-56e53fe1b21e']",35,,,,,,,,,,,,,,,,South Korea,791,00:31:35.701,Pass,True
,,,,,,,,,,,,,,1.692689,,,,,,,,,,,,,aee82115-3394-46c1-bcaf-56e53fe1b21e,2797,,,"[35.4, 54.2]",3857287,76,,,,,-0.24680181,,Head,,,,"[61.2, 47.7]",High Pass,,26.606203,Incomplete,,,,,,,,Recovery,2,From Throw In,José Martín Cáceres Silva,5248.0,Right Back,131,South Korea,791,"['29ac0808-f3d3-4a0f-9fcd-bb964ff9666c', 'ed62afab-9d6f-45c7-86c3-eadf3615d0f2']",37,,,,,,,,,,,,,,,,Uruguay,783,00:31:37.794,Pass,
,,,,,,,,,,,,,,1.939388,,,,,,,,,,,,,29ac0808-f3d3-4a0f-9fcd-bb964ff9666c,2798,,,"[58.9, 32.4]",3857287,76,,,,,1.6869379,,Head,,,,"[56.8, 50.4]",Low Pass,,18.122086,,,Moon-Hwan Kim,40672.0,,,,,Recovery,2,From Throw In,Woo-Young Jung,5618.0,Left Defensive Midfield,131,South Korea,791,"['07be7caf-97a8-47f7-9be2-ec65e70fcbe9', 'aee82115-3394-46c1-bcaf-56e53fe1b21e']",39,,,,,,,,,,,,,,,,South Korea,791,00:31:39.487,Pass,
,,,,,,,,,,,,,,2.934241,,,,,,,,,,,,,a57c7bc1-c952-4c6a-92d1-012bb99fa247,2800,,,"[56.8, 50.4]",3857287,76,,,,,-0.1528598,,Right Foot,,,,"[92.5, 44.9]",High Pass,,36.121185,,,Gue-Sung Cho,40542.0,,,,,,2,From Throw In,Moon-Hwan Kim,40672.0,Right Back,131,South Korea,791,['7ed66abc-e1a2-49e6-be1f-48ee0e3c1b83'],41,,,,,,,,,,,,,,,,South Korea,791,00:31:41.426,Pass,
,,,,,,,,,,,,,,0.994216,,,,,,,,,,,,,819f08a1-5fa2-4153-92a2-fe91aa4f4571,2802,,,"[92.5, 44.9]",3857287,76,,,,True,2.6736531,,,,,,"[83.2, 49.6]",Low Pass,,10.420173,Incomplete,,,,,,,,,2,From Throw In,Gue-Sung Cho,40542.0,Center Forward,131,South Korea,791,"['10db6c56-a856-4365-ad5c-fe05e7d64fd0', '9494ac69-6ace-497b-9f82-1fdd9af3de4e']",44,,,,,,,,,,,,,,,,South Korea,791,00:31:44.401,Pass,True
,,,,,,,,,,,,,,1.138676,,,,,,,,,,,,,552b8a94-5fa5-4b8d-b745-f5a6c55dfbd4,2805,,,"[70.9, 49.1]",3857287,76,,,,,0.9434881,,Left Foot,,,,"[79.6, 61.1]",Low Pass,,14.821943,,,Kang-In Lee,22740.0,,,,,Recovery,2,From Throw In,Moon-Hwan Kim,40672.0,Right Back,131,South Korea,791,['8341e7c2-231a-45b2-8dbc-d8827d5ceca9'],47,,,,,,,,,,,,,,,,South Korea,791,00:31:47.396,Pass,
,,,,,,,,,,,,,,1.566071,,,,,,,,,,,,,354f32ac-974e-4de8-8727-8da5c4241c31,2808,,,"[80.0, 61.1]",3857287,76,,,,,-0.7174756,18eca657-2f0d-43b7-88e0-d7224e82f8af,Left Foot,,,,"[95.7, 47.4]",High Pass,,20.836987,,,Gue-Sung Cho,40542.0,True,,,,,2,From Throw In,Kang-In Lee,22740.0,Right Wing,131,South Korea,791,['47e85eee-6d1d-4857-94d1-1f6b2c1b7504'],48,,,,,,,,,,,,,,,,South Korea,791,00:31:48.588,Pass,
,,,,,,,,,,,,,,1.349837,,,,,,,,,,,,,7ad6584a-1114-4d8d-842b-7c35c3e255ea,2813,,,"[6.0, 36.0]",3857287,77,,True,,,-0.9199514,,Right Foot,,,,"[15.9, 23.0]",Ground Pass,,16.34044,,,José María Giménez de Vargas,5259.0,,,,,Goal Kick,2,From Goal Kick,Sergio Rochet Álvarez,36710.0,Goalkeeper,132,Uruguay,783,['1f200cfb-ee76-4840-9511-55737721ab30'],5,,,,,,,,,,,,,,,,Uruguay,783,00:32:05.057,Pass,
,,,,,,,,,,,,,,4.52444,,,,,,,,,,,,,f7d3d3ea-b309-4b2a-ad54-e93266fcbdde,2815,,,"[15.1, 23.6]",3857287,77,,,,,1.3151072,,Right Foot,,,,"[21.4, 47.7]",Ground Pass,,24.909838,,,Rodrigo Bentancur Colmán,5260.0,,,,,,2,From Goal Kick,José María Giménez de Vargas,5259.0,Left Center Back,132,Uruguay,783,['4f008367-65bf-4a57-881d-0e67ea963c1d'],6,,,,,,,,,,,,,,,,Uruguay,783,00:32:06.602,Pass,
,,,,,,,,,,,,,,2.046035,,,,,,,,,,,,,3ab4330f-d788-4cc5-97e1-063f722a3923,2818,,,"[33.0, 44.8]",3857287,77,,,,,-1.3265696,,Right Foot,,,,"[40.8, 13.5]",Ground Pass,,32.257248,,,José María Giménez de Vargas,5259.0,,,,,,2,From Goal Kick,Rodrigo Bentancur Colmán,5260.0,Left Defensive Midfield,132,Uruguay,783,['6926f554-8c98-4f72-bdd7-aad1f8aa9926'],12,,,,,,,,,,,,,,,,Uruguay,783,00:32:12.421,Pass,
,,,,,,,,,,,,,,1.264573,,,,,,,,,,,,,2fc99045-0a7e-49e8-8af9-896b3c2eab12,2821,,,"[40.4, 20.3]",3857287,77,,,,,2.026358,,Right Foot,,,,"[33.1, 35.2]",Ground Pass,,16.592167,,,Rodrigo Bentancur Colmán,5260.0,,,,,,2,From Goal Kick,José María Giménez de Vargas,5259.0,Left Center Back,132,Uruguay,783,['00b9b83d-1cd3-4018-b957-d0330eb49f3b'],17,,,,,,,,,,,,,,,,Uruguay,783,00:32:17.006,Pass,
,,,,,,,,,,,,,,1.793503,,,,,,,,,,,,,ae2bdd6e-7550-429c-a079-7686766ec5e6,2824,,,"[37.3, 39.3]",3857287,77,,,,,1.1924115,,Right Foot,,,,"[47.0, 63.7]",Ground Pass,,26.25738,,,Diego Roberto Godín Leal,5249.0,,,,,,2,From Goal Kick,Rodrigo Bentancur Colmán,5260.0,Left Defensive Midfield,132,Uruguay,783,['28402586-aad4-41b8-b9e9-4e0356fd0540'],19,,,,,,,,,,,,,,,,Uruguay,783,00:32:19.551,Pass,
,,,,,,,,,,,,,,0.982531,,,,,,,,,,,,,cce7a702-3ad2-4ef3-8aac-bd9e61491a2d,2827,,,"[47.0, 61.6]",3857287,77,,,,,1.0482109,,Right Foot,,,,"[54.2, 74.1]",Ground Pass,,14.425325,,,José Martín Cáceres Silva,5248.0,,,,,,2,From Goal Kick,Diego Roberto Godín Leal,5249.0,Right Center Back,132,Uruguay,783,['aeb398fd-b94c-40d7-9f7d-ea63bd30264b'],25,,,,,,,,,,,,,,,,Uruguay,783,00:32:25.075,Pass,
,,,,,,,,,,,,,,2.616054,,,,,,,,,,,,,70dfed32-87a1-4369-9c65-ecd7753e9a98,2830,,,"[52.6, 72.4]",3857287,77,,,,,-2.44244,,Right Foot,,,,"[19.3, 44.4]",Ground Pass,,43.507355,,,Sergio Rochet Álvarez,36710.0,,,,,,2,From Goal Kick,José Martín Cáceres Silva,5248.0,Right Back,132,Uruguay,783,['e6021301-65e4-409d-a042-de4b6b870d75'],27,,,,,,,,,,,,,,,,Uruguay,783,00:32:27.013,Pass,
,,,,,,,,,,,,,,1.159805,,,,,,,,,,,,,488426c5-365d-49bb-b655-ecef281464be,2833,,,"[21.8, 43.1]",3857287,77,,,,,-1.133943,,Right Foot,,,,"[33.1, 18.9]",Ground Pass,,26.708239,,,José María Giménez de Vargas,5259.0,,,,,,2,From Goal Kick,Sergio Rochet Álvarez,36710.0,Goalkeeper,132,Uruguay,783,['22ada7b0-ec30-4389-af3c-c413904cdd0b'],31,,,,,,,,,,,,,,,,Uruguay,783,00:32:31.375,Pass,
,,,,,,,,,,,,,,3.450373,,,,,,,,,,,,,adfe47ea-0091-4c91-9dad-4be07ca1fb87,2836,,,"[38.7, 19.0]",3857287,77,,,,,0.57620263,,Right Foot,,,,"[99.8, 58.7]",High Pass,,72.864944,Incomplete,,Facundo Pellistri Rebollo,36288.0,,,,,,2,From Goal Kick,José María Giménez de Vargas,5259.0,Left Center Back,132,Uruguay,783,"['5a04aba8-012c-4c26-b64d-74719d149cc0', '6b015ab9-89d7-4fc0-8888-76de82687453']",34,,,,,,,,,,,,,,,,Uruguay,783,00:32:34.918,Pass,
,,,,,,,,,,,,,,2.169218,,,,,,,,,,,,,99723d3f-957a-4c7e-b4c9-c8eb76da0a09,2842,,,"[93.0, 80.0]",3857287,78,,,,,-2.415604,,,,,,"[64.5, 54.7]",Low Pass,,38.109577,,,Diego Roberto Godín Leal,5249.0,,,,,Throw-in,2,From Throw In,José Martín Cáceres Silva,5248.0,Right Back,133,Uruguay,783,['4496ccf5-5f58-46d7-8278-115f0fddb616'],19,,,,,,,,,,,,,,,,Uruguay,783,00:33:19.057,Pass,
,,,,,,,,,,,,,,2.233524,,,,,,,,,,,,,d3ed04f1-d19a-4fcd-8c8b-342f67cffecb,2844,,,"[65.2, 54.3]",3857287,78,,,,,-1.5062311,,Right Foot,,,,"[66.7, 31.1]",Ground Pass,,23.248442,,,José María Giménez de Vargas,5259.0,,,,,,2,From Throw In,Diego Roberto Godín Leal,5249.0,Right Center Back,133,Uruguay,783,['40b77582-d9f3-4e20-aca9-1a6db220d80c'],21,,,,,,,,,,,,,,,,Uruguay,783,00:33:21.226,Pass,
,,,,,,,,,,,,,,1.259664,,,,,,,,,,,,,a066db3b-9653-408b-9918-04ef06142d6a,2847,,,"[68.6, 29.2]",3857287,78,,,,,1.7071137,,Right Foot,,,,"[65.5, 51.8]",Ground Pass,,22.81162,,,Diego Roberto Godín Leal,5249.0,,,,,,2,From Throw In,José María Giménez de Vargas,5259.0,Left Center Back,133,Uruguay,783,['af87987f-b028-4bcd-98a0-e251dfd516e5'],24,,,,,,,,,,,,,,,,Uruguay,783,00:33:24.715,Pass,
,,,,,,,,,,,,,,0.840896,,,,,,,,,,,,,857a3a48-2bbe-482c-802a-cb9de8ff7588,2850,,,"[63.8, 53.8]",3857287,78,,,,,0.6647745,,Right Foot,,,,"[74.9, 62.5]",Ground Pass,,14.103191,,,José Martín Cáceres Silva,5248.0,,,,,,2,From Throw In,Diego Roberto Godín Leal,5249.0,Right Center Back,133,Uruguay,783,['b3c8ba7e-28aa-4013-974b-5517632f1906'],27,,,,,,,,,,,,,,,,Uruguay,783,00:33:27.269,Pass,
,,,,,,,,,,,,,,1.133589,,,,,,,,,,,,,a021101f-320e-4438-b61b-7798ba5034c8,2852,,,"[74.9, 62.9]",3857287,78,,,,,-2.7066257,,Right Foot,,,,"[65.0, 58.3]",Ground Pass,,10.916501,,,Diego Roberto Godín Leal,5249.0,,,,,,2,From Throw In,José Martín Cáceres Silva,5248.0,Right Back,133,Uruguay,783,['236a599b-b1c6-49ec-9378-bd3f02f437e5'],28,,,,,,,,,,,,,,,,Uruguay,783,00:33:28.110,Pass,
,,,,,,,,,,,,,,0.831492,,,,,,,,,,,,,8e0c0114-948f-4475-8192-61b851bc5080,2855,,,"[64.9, 59.3]",3857287,78,,,,,2.1112158,,Right Foot,,,,"[58.6, 69.8]",Ground Pass,,12.244999,,,José Martín Cáceres Silva,5248.0,,,,,,2,From Throw In,Diego Roberto Godín Leal,5249.0,Right Center Back,133,Uruguay,783,['c119bb61-785a-4a07-9936-ca34b3a31dd6'],30,,,,,,,,,,,,,,,,Uruguay,783,00:33:30.551,Pass,
,,,,,,,,,,,,,,2.733117,,,,,,,,,,,,,87ae171d-bac6-43e0-8683-ed1912185a3d,2858,,,"[45.6, 62.6]",3857287,78,,,,,-2.5047915,,Left Foot,,,,"[16.8, 41.3]",Ground Pass,,35.820805,,,Sergio Rochet Álvarez,36710.0,,,,,,2,From Throw In,José Martín Cáceres Silva,5248.0,Right Back,133,Uruguay,783,['936b8cb4-4693-4964-a01d-26475b9b0ada'],33,,,,,,,,,,,,,,,,Uruguay,783,00:33:33.540,Pass,
,,,,,,,,,,,,,,1.123206,,,,,,,,,,,,,3926d796-53b8-41f6-81af-5a5a27a652f5,2861,,,"[19.1, 27.6]",3857287,78,,,,,-0.95449936,,Left Foot,,,,"[25.9, 18.0]",Ground Pass,,11.764353,,,José María Giménez de Vargas,5259.0,,,,,,2,From Throw In,Sergio Rochet Álvarez,36710.0,Goalkeeper,133,Uruguay,783,['6971c026-524b-4704-903d-2fd811efcea9'],38,,,,,,,,,,,,,,,,Uruguay,783,00:33:38.515,Pass,
,,,,,,,,,,,,,,2.449435,,,,,,,,,,,,,d8a3b248-309d-4daa-ba19-86425907c92c,2864,,,"[32.3, 15.2]",3857287,78,,,,,1.4243861,,Left Foot,,,,"[38.7, 58.6]",Ground Pass,,43.86935,,,Diego Roberto Godín Leal,5249.0,,True,,,,2,From Throw In,José María Giménez de Vargas,5259.0,Left Center Back,133,Uruguay,783,['6de00547-127e-43b2-929d-2b6066573053'],43,,,,,,,,,,,,,,,,Uruguay,783,00:33:43.081,Pass,
,,,,,,,,,,,,,,2.574418,,,,,,,,,,,,,03f7bef0-5599-4a4b-959c-fd6aaf568c18,2867,,,"[43.1, 46.7]",3857287,78,,,,,-2.898626,,Right Foot,,,,"[19.7, 40.9]",Ground Pass,,24.10809,,,Sergio Rochet Álvarez,36710.0,,,,,,2,From Throw In,Diego Roberto Godín Leal,5249.0,Right Center Back,133,Uruguay,783,['c8482350-3fff-4881-bf70-ddd4c9d7deee'],51,,,,,,,,,,,,,,,,Uruguay,783,00:33:51.968,Pass,
,,,,,,,,,,,,,,3.076873,,,,,,,,,,,,,405de42d-e646-41a0-be17-0a9885cd1fa6,2870,,,"[18.4, 39.7]",3857287,78,,,,,-0.7669792,,Right Foot,,,,"[57.1, 2.4]",High Pass,,53.749233,,,Darwin Gabriel Núñez Ribeiro,32478.0,,,,,,2,From Throw In,Sergio Rochet Álvarez,36710.0,Goalkeeper,133,Uruguay,783,['64d70b2d-3a83-4d3f-815d-a49103fbfda7'],57,,,,,,,,,,,,,,,,Uruguay,783,00:33:57.503,Pass,
,,,,,,,,,,,,,,2.517831,,,,,,,,,,,,,7e3be229-0372-47d8-8a60-8d30ecdaff02,2872,,,"[57.1, 2.4]",3857287,79,,,,,0.23672196,,Head,,,,"[82.8, 8.6]",High Pass,,26.437284,Incomplete,,Edinson Roberto Cavani Gómez,4319.0,,,,,,2,From Throw In,Darwin Gabriel Núñez Ribeiro,32478.0,Left Center Forward,133,Uruguay,783,"['32ce7a1d-3343-4d18-b81e-c20a7361b846', '8d634123-1464-464d-b4e2-1fe7428d13bc']",0,,,,,,,,,,,,,,,,Uruguay,783,00:34:00.580,Pass,
,,,,,,,,,,,,,,2.385543,,,,,,,,,,,,,b5c673b5-7a0e-4963-b339-fc50b29a0452,2876,,,"[33.5, 73.6]",3857287,79,,,,,0.06753001,,Right Foot,,,,"[74.9, 76.4]",High Pass,,41.49458,Incomplete,,Kang-In Lee,22740.0,,,,,,2,Regular Play,Min Jae Kim,43565.0,Right Center Back,134,South Korea,791,"['1d94986c-409e-4392-9104-334de5bc1245', '296be353-a85a-4fea-ade5-33ad3790b693']",4,,,,,,,,,,,,,,,,South Korea,791,00:34:04.166,Pass,
