50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[42.2, 50.9]",,,,,,,,,,,,,0.967829,,,,,,,,,,,,,,951f8849-8860-4bd7-96ff-14a41e32a1cd,1140,,,"[41.3, 47.4]",3857282,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel James,11252.0,Left Center Forward,50,United States,1839,"['1a534daa-1a08-4615-836b-526caee55243', '23148b47-5fcb-4e92-9a11-076d267c0e20', 'c9f62198-13d1-463b-be74-d3aed0fa2252']",55,,,,,,,,,,,,,,,,Wales,907,00:27:55.129,Carry,True
,,,,"[28.1, 53.6]",,,,,,,,,,,,,1.353395,,,,,,,,,,,,,,9c08ea96-75de-4e0f-87ce-6e69e1b348fc,1145,,,"[27.0, 53.6]",3857282,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matthew Charles Turner,12352.0,Goalkeeper,50,United States,1839,"['bb8d87ad-1a20-44ae-a85a-74383fb62a32', 'e4eece7c-0c20-4b03-ba1e-66e16d787ef3']",0,,,,,,,,,,,,,,,,United States,1839,00:28:00.548,Carry,
,,,,"[38.6, 52.3]",,,,,,,,,,,,,0.646961,,,,,,,,,,,,,,08f918cb-0d62-4136-9bd4-480054d79db9,1148,,,"[38.6, 52.3]",3857282,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Walker Zimmerman,12524.0,Right Center Back,50,United States,1839,"['19410fba-9c2d-4ad8-ac5b-a594eb2192c9', 'b8740c69-4d9e-44e5-b360-5132fa0ce3f7']",3,,,,,,,,,,,,,,,,United States,1839,00:28:03.189,Carry,
,,,,"[55.2, 62.6]",,,,,,,,,,,,,1.377507,,,,,,,,,,,,,,d3b0d49b-784e-4eb9-b1eb-b604e373c8da,1151,,,"[55.2, 62.6]",3857282,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergino Dest,21881.0,Right Back,50,United States,1839,"['10e7f484-0431-40b4-be8c-969170e7e97b', 'c48be474-8acf-42f7-a357-32ca68e0dc90']",5,,,,,,,,,,,,,,,,United States,1839,00:28:05.458,Carry,
,,,,"[64.0, 69.7]",,,,,,,,,,,,,0.927734,,,,,,,,,,,,,,789c7e00-590c-4092-b012-dc89777c8d71,1154,,,"[67.9, 74.4]",3857282,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Timothy Weah,3377.0,Right Wing,50,United States,1839,"['7f165020-5b29-4dc8-a9b1-cd74899d8610', '8e35b2dc-c032-4634-9760-276c351764d0']",8,,,,,,,,,,,,,,,,United States,1839,00:28:08.042,Carry,
,,,,"[33.9, 47.8]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,,ae77f250-bb53-4bf8-9b8a-696a2b189014,1157,,,"[37.5, 51.9]",3857282,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Walker Zimmerman,12524.0,Right Center Back,50,United States,1839,"['47056e6f-8b6d-484e-a9d3-5b1c993fd37f', 'ba0c7ee2-793d-495c-af7c-bfb1b692a5dd']",11,,,,,,,,,,,,,,,,United States,1839,00:28:11.300,Carry,
,,,,"[13.1, 33.5]",,,,,,,,,,,,,0.320892,,,,,,,,,,,,,,85953ce4-6a6c-46f6-b7f8-848a1a2764d8,1160,,,"[13.1, 33.5]",3857282,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matthew Charles Turner,12352.0,Goalkeeper,50,United States,1839,"['77b5f827-833a-485f-a63c-cfa7f0f10077', 'ba1922c2-b1cf-4498-8348-04f335b0659c']",14,,,,,,,,,,,,,,,,United States,1839,00:28:14.023,Carry,
,,,,"[22.1, 51.7]",,,,,,,,,,,,,0.64984,,,,,,,,,,,,,,12833afc-1641-401f-a7ce-70709336879f,1163,,,"[22.1, 51.7]",3857282,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Walker Zimmerman,12524.0,Right Center Back,50,United States,1839,"['b71a9c36-03d0-478d-90c1-2d75873a0874', 'cc9f5c3a-0129-408c-a481-8485f84b7fe4']",15,,,,,,,,,,,,,,,,United States,1839,00:28:15.822,Carry,
,,,,"[80.1, 31.6]",,,,,,,,,,,,,9.175121,,,,,,,,,,,,,,79e59358-c73c-463c-a6ae-aacbc6d1703c,1166,,,"[34.3, 37.6]",3857282,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yunus Dimoara Musah,38792.0,Left Center Midfield,50,United States,1839,"['0593b351-7246-4425-9d6c-0d0edbb8f8c9', '18accdef-1203-444b-bcf2-0a49a9119600', '72a70a55-1b59-4215-81b4-1ceac7ba9c92']",17,,,,,,,,,,,,,,,,United States,1839,00:28:17.570,Carry,True
,,,,"[90.9, 56.6]",,,,,,,,,,,,,1.538892,,,,,,,,,,,,,,075145d8-8085-405f-aa56-1658afb80bc0,1171,,,"[81.6, 59.6]",3857282,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergino Dest,21881.0,Right Back,50,United States,1839,"['7e5a748c-b6bc-4bd9-a5ee-f40bd0d8dc3a', '7f85c4d6-9dc5-459c-abc1-8097673c23c6']",28,,,,,,,,,,,,,,,,United States,1839,00:28:28.342,Carry,
,,,,"[15.7, 49.8]",,,,,,,,,,,,,0.039999,,,,,,,,,,,,,,e3913e4b-6185-4703-974a-3d497dbed6e7,1176,,,"[15.7, 49.8]",3857282,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aaron Ramsey,3517.0,Right Center Midfield,51,Wales,907,"['966a9a01-57f2-49a0-b28f-44b4a4adb076', 'b10d5f4c-7319-428d-acc3-7a7944dfc2a2']",1,,,,,,,,,,,,,,,,Wales,907,00:29:01.981,Carry,
,,,,"[7.3, 29.3]",,,,,,,,,,,,,1.402102,,,,,,,,,,,,,,f364dcd9-e381-406e-8d9a-dae23a2d3c80,1179,,,"[8.8, 30.1]",3857282,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joe Rodon,11250.0,Center Back,51,Wales,907,"['9714897c-3adf-4fae-b2c3-e35a94977387', 'c7a810c7-6f8f-43ab-b24d-aaf691346e3f', 'fa6e752c-f0cf-44d3-8bfd-8afde63393f1']",3,,,,,,,,,,,,,,,,Wales,907,00:29:03.708,Carry,True
,,,,"[82.0, 72.7]",,,,,,,,,,,,,0.919072,,,,,,,,,,,,,,b162c7f9-a067-4a8b-8ea4-539c3277c502,1188,,,"[85.4, 73.5]",3857282,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergino Dest,21881.0,Right Back,52,United States,1839,"['69722b35-97bf-4ae0-b29f-d3e2068bf03f', 'b2cb6964-c87f-41a0-beff-5203a27b803a']",19,,,,,,,,,,,,,,,,United States,1839,00:29:19.616,Carry,
,,,,"[58.9, 68.8]",,,,,,,,,,,,,1.241317,,,,,,,,,,,,,,cce82cfe-c21a-4f59-bff7-e0247ccc01e4,1191,,,"[62.9, 68.4]",3857282,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Walker Zimmerman,12524.0,Right Center Back,52,United States,1839,"['5c0d7837-8845-4b44-a1e1-68917cc08f3a', 'c821bf0a-b279-4a76-8260-81b17c28c40f']",22,,,,,,,,,,,,,,,,United States,1839,00:29:22.528,Carry,
,,,,"[51.2, 49.3]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,,74a39805-a0d4-4622-870c-8a3b29fe723d,1194,,,"[51.2, 49.3]",3857282,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tim Ream,18242.0,Left Center Back,52,United States,1839,"['cda9c3f2-e4c4-4afc-bace-80feb41fe027', 'f54c3f5b-2787-486c-83c6-1019313031e0']",25,,,,,,,,,,,,,,,,United States,1839,00:29:25.400,Carry,
,,,,"[54.6, 65.4]",,,,,,,,,,,,,1.054422,,,,,,,,,,,,,,bd89074b-89a4-43f6-b738-ca99a8110cf1,1197,,,"[54.6, 65.4]",3857282,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Walker Zimmerman,12524.0,Right Center Back,52,United States,1839,"['0a5dfb7a-31da-49dc-9811-825c0bb6ec5d', '44c40120-1066-4afd-aa6d-375472308691']",26,,,,,,,,,,,,,,,,United States,1839,00:29:26.624,Carry,
,,,,"[76.2, 65.2]",,,,,,,,,,,,,0.039999,,,,,,,,,,,,,,e89cc7af-f64f-4f4a-805f-b1ddef4301a3,1200,,,"[76.2, 65.2]",3857282,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Weston McKennie,8526.0,Right Center Midfield,52,United States,1839,"['3aab09eb-a175-41f7-a6f2-3b059c1a540c', '9bfe2607-3e1a-44aa-8868-20ab0aed2cc3']",28,,,,,,,,,,,,,,,,United States,1839,00:29:28.728,Carry,
,,,,"[99.7, 55.5]",,,,,,,,,,,,,3.221113,,,,,,,,,,,,,,4654336a-452c-430b-b1b5-42fd29159971,1203,,,"[81.3, 74.8]",3857282,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergino Dest,21881.0,Right Back,52,United States,1839,"['18451dca-43e3-4dbe-8288-e3b024b566c9', '6a0a363c-1522-49de-8a75-7727b5f9a72a']",29,,,,,,,,,,,,,,,,United States,1839,00:29:29.797,Carry,
,,,,"[27.0, 26.5]",,,,,,,,,,,,,1.931125,,,,,,,,,,,,,,ccef99b7-66ba-4828-8345-f44c6d06c7eb,1208,,,"[24.0, 28.4]",3857282,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neco Williams,34794.0,Left Wing Back,52,United States,1839,"['13a6286f-c5da-45bd-952f-d93c33d43499', '6f6d0f04-f335-4bcb-b5ad-94e9833edf1e', '71d03486-1b76-4c6b-84ea-2765eb5bd074', 'f3185ba3-ec04-4ea1-8930-c73ad9c80047']",34,,,,,,,,,,,,,,,,Wales,907,00:29:34.181,Carry,True
,,,,"[25.1, 40.6]",,,,,,,,,,,,,0.722462,,,,,,,,,,,,,,4de49698-db14-484b-9136-c185c4e19daa,1216,,,"[25.1, 40.6]",3857282,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matthew Charles Turner,12352.0,Goalkeeper,52,United States,1839,"['6cab1150-68d7-4181-b3a6-9caab578fb8c', '6f4647d5-a02a-42b5-9fb3-e62c90fa2c68']",43,,,,,,,,,,,,,,,,United States,1839,00:29:43.033,Carry,
,,,,"[37.5, 35.9]",,,,,,,,,,,,,4.020145,,,,,,,,,,,,,,4996979c-dd17-4b66-b467-95976ea51359,1219,,,"[31.5, 37.2]",3857282,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tim Ream,18242.0,Left Center Back,52,United States,1839,"['5949aecf-4443-40da-927f-dd30c874a570', 'db1a8b16-5658-488c-b372-343f07eba022']",44,,,,,,,,,,,,,,,,United States,1839,00:29:44.577,Carry,
,,,,"[50.5, 16.8]",,,,,,,,,,,,,4.06234,,,,,,,,,,,,,,8791c0e6-d21f-479e-9012-9c6e8779ecff,1222,,,"[50.5, 16.8]",3857282,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yunus Dimoara Musah,38792.0,Left Center Midfield,52,United States,1839,"['305434c5-fa68-4435-b37b-ccb3ff31813f', '47c8b315-f8b4-4337-9ef4-c89f812e6f0b']",50,,,,,,,,,,,,,,,,United States,1839,00:29:50.033,Carry,
,,,,"[46.7, 31.8]",,,,,,,,,,,,,1.148461,,,,,,,,,,,,,,8c2b5d52-0b55-4afd-8bfc-634e78848872,1225,,,"[43.7, 30.5]",3857282,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tim Ream,18242.0,Left Center Back,52,United States,1839,"['8684f236-6b71-4cb8-b8b4-20dcb2b95a16', 'c4c3c3ff-ac83-42da-8955-48b34a8b1d8c']",55,,,,,,,,,,,,,,,,United States,1839,00:29:55.731,Carry,
,,,,"[57.4, 67.5]",,,,,,,,,,,,,2.277075,,,,,,,,,,,,,,37601e0b-fd33-4c99-b548-c1270def853e,1228,,,"[57.4, 67.5]",3857282,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergino Dest,21881.0,Right Back,52,United States,1839,"['0e352086-6c2a-4be6-94f6-e8c04ba4bf82', '9ec8c54d-053a-4e5d-95ea-1010b10ca720']",59,,,,,,,,,,,,,,,,United States,1839,00:29:59.149,Carry,
,,,,"[49.7, 59.4]",,,,,,,,,,,,,2.135,,,,,,,,,,,,,,4bdd82b2-1797-4b17-b49e-df9ed2eb965a,1231,,,"[45.4, 57.0]",3857282,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Walker Zimmerman,12524.0,Right Center Back,52,United States,1839,"['6ff7e60b-9a41-4443-a85b-35aba80c3bfe', 'ba937272-b1ef-4595-acf6-5da859a42d56']",3,,,,,,,,,,,,,,,,United States,1839,00:30:03.431,Carry,
,,,,"[65.1, 72.2]",,,,,,,,,,,,,0.928972,,,,,,,,,,,,,,a287edd7-fa6e-403c-a4c7-88225689e554,1234,,,"[64.7, 72.2]",3857282,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergino Dest,21881.0,Right Back,52,United States,1839,"['6e26d6f6-7c53-474d-ac53-4c04f527d7e6', '72b5c32e-e359-41d3-8bc1-eb89be1a6777']",6,,,,,,,,,,,,,,,,United States,1839,00:30:06.904,Carry,
,,,,"[74.7, 72.2]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,66ea5d11-1e13-44e7-80d1-d7b52f9daf95,1237,,,"[74.7, 72.2]",3857282,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tyler Adams,12751.0,Center Defensive Midfield,52,United States,1839,"['0912e69a-fa68-4945-b9d0-7012966f4cda', '86a13f4b-dc84-4a96-9857-0fafadf4d846']",8,,,,,,,,,,,,,,,,United States,1839,00:30:08.748,Carry,
,,,,"[75.1, 60.9]",,,,,,,,,,,,,1.018959,,,,,,,,,,,,,,040a3a05-d3c1-4e64-9372-1d29019a537d,1240,,,"[75.1, 60.9]",3857282,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergino Dest,21881.0,Right Back,52,United States,1839,"['5fc610dd-3c95-466c-8b05-41a595723c11', '75acbbab-4cf4-4088-862b-cb8c33ad953e']",10,,,,,,,,,,,,,,,,United States,1839,00:30:10.097,Carry,
,,,,"[86.9, 47.8]",,,,,,,,,,,,,0.455879,,,,,,,,,,,,,,810873bb-4783-4419-958b-b3b6c8dab97a,1243,,,"[86.9, 47.8]",3857282,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joshua Sargent,22168.0,Center Forward,52,United States,1839,"['37b8bc4b-6954-4b6f-8ed4-5781a1fbbe45', 'c492d15a-f542-456c-865b-50c12d37de24']",11,,,,,,,,,,,,,,,,United States,1839,00:30:11.849,Carry,
,,,,"[74.3, 53.2]",,,,,,,,,,,,,0.079999,,,,,,,,,,,,,,ffd1de70-2e97-4e80-8689-59f0b1704f53,1246,,,"[74.3, 53.2]",3857282,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Weston McKennie,8526.0,Right Center Midfield,52,United States,1839,"['0178fee6-8bf1-4646-94e5-3bd01b33681c', '8ee9da9d-be59-4e04-8c4a-3274550090bd']",13,,,,,,,,,,,,,,,,United States,1839,00:30:13.508,Carry,
,,,,"[99.1, 16.0]",,,,,,,,,,,,,3.168323,,,,,,,,,,,,,,2117a7a3-4b33-47c4-88c8-74b8aca44fb7,1249,,,"[79.8, 20.5]",3857282,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yunus Dimoara Musah,38792.0,Left Center Midfield,52,United States,1839,"['a7a71df8-f635-4556-80d2-f6f513f8a07b', 'b5e13d24-469f-405d-b231-e11a1e337e68']",14,,,,,,,,,,,,,,,,United States,1839,00:30:14.863,Carry,
,,,,"[107.0, 5.5]",,,,,,,,,,,,,1.476244,,,,,,,,,,,,,,134c40b5-bee8-4fae-ac6f-8bd675a469c7,1252,,,"[107.0, 5.5]",3857282,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonee Robinson,4614.0,Left Back,52,United States,1839,"['b2fe0d75-7491-4ab1-a24a-bba2ad06abb8', 'dc4c733e-72aa-4f87-9a4e-ba97144255a1']",19,,,,,,,,,,,,,,,,United States,1839,00:30:19.250,Carry,
,,,,"[22.5, 51.3]",,,,,,,,,,,,,0.069766,,,,,,,,,,,,,,ae5dc6db-b558-4cfe-aacd-666a7fa608a1,1260,,,"[22.5, 51.3]",3857282,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Right Center Forward,53,Wales,907,"['20d1e957-b72d-4e29-bd1d-59351ef6bacb', 'c44c9989-fb03-416f-8fc8-bf97d35d5f96']",28,,,,,,,,,,,,,,,,Wales,907,00:30:28.633,Carry,
,,,,"[40.3, 4.9]",,,,,,,,,,,,,1.294166,,,,,,,,,,,,,,f18ac12a-fa7b-4d76-8c82-e26644674349,1271,,,"[38.6, 9.1]",3857282,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yunus Dimoara Musah,38792.0,Left Center Midfield,55,United States,1839,"['2feee6cc-5a23-4884-8e9a-fd6e4331530e', '6c2b8802-c25b-4b2f-82bf-5da3dba744e2']",8,,,,,,,,,,,,,,,,United States,1839,00:31:08.583,Carry,
,,,,"[48.6, 10.0]",,,,,,,,,,,,,1.486425,,,,,,,,,,,,,,1c1a6359-9053-4b91-85d1-54e3620afa6a,1275,,,"[51.6, 5.1]",3857282,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Pulisic,8246.0,Left Wing,55,United States,1839,"['1658e213-d514-49d0-9d4b-eafc88395cbb', '2392994a-c231-4f2e-9702-af018fa3672e', 'c3f1acd1-5301-46d5-88ec-15881fe97950']",10,,,,,,,,,,,,,,,,United States,1839,00:31:10.851,Carry,True
,,,,"[27.4, 8.1]",,,,,,,,,,,,,0.79273,,,,,,,,,,,,,,24717b94-67eb-4c90-ae46-9da7fe9a66a6,1278,,,"[27.4, 8.1]",3857282,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tim Ream,18242.0,Left Center Back,55,United States,1839,"['07189c23-7559-48b1-8eed-ed800a18ba6a', '4cddef7d-ac8e-48e5-9d9b-88d7daa8a737']",14,,,,,,,,,,,,,,,,United States,1839,00:31:14.599,Carry,
,,,,"[21.5, 27.7]",,,,,,,,,,,,,1.652114,,,,,,,,,,,,,,c5f5a002-6104-4b40-8ac9-3abc4691c30d,1281,,,"[20.2, 28.0]",3857282,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Walker Zimmerman,12524.0,Right Center Back,55,United States,1839,"['3f922f40-c82d-414e-9506-866f31f619ed', 'd1a05cc3-991e-49d2-a013-76746bb09cca']",16,,,,,,,,,,,,,,,,United States,1839,00:31:16.596,Carry,
,,,,"[33.4, 15.8]",,,,,,,,,,,,,1.188875,,,,,,,,,,,,,,532958a3-b57a-4c8f-bb94-4aaa43400587,1284,,,"[33.4, 15.8]",3857282,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tim Ream,18242.0,Left Center Back,55,United States,1839,"['02149506-2f1d-49d1-b80a-d67903bc0435', '275fca17-6d7e-498c-ab0d-65e37f9a3cb9']",19,,,,,,,,,,,,,,,,United States,1839,00:31:19.570,Carry,
,,,,"[57.2, 17.9]",,,,,,,,,,,,,3.265033,,,,,,,,,,,,,,d2a06e9f-b5c8-498a-b37d-8309c5dfe11e,1287,,,"[49.7, 16.4]",3857282,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Pulisic,8246.0,Left Wing,55,United States,1839,"['479fe1fd-e28b-470e-8213-566475536435', '73fc343d-cc4a-49c7-849f-1a304b859997']",21,,,,,,,,,,,,,,,,United States,1839,00:31:21.792,Carry,
,,,,"[75.8, 19.2]",,,,,,,,,,,,,0.039999,,,,,,,,,,,,,,2ade80cd-85e1-4c57-8872-355542c9d0da,1290,,,"[75.8, 19.2]",3857282,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Weston McKennie,8526.0,Right Center Midfield,55,United States,1839,"['6fee9acb-47b2-4049-8c08-79613dcfe991', 'bf09beae-21d0-47f6-a2d6-d5fe7a4a042c']",26,,,,,,,,,,,,,,,,United States,1839,00:31:26.232,Carry,
,,,,"[85.2, 3.8]",,,,,,,,,,,,,2.536563,,,,,,,,,,,,,,fdd825c9-6cb8-445a-8031-36f90e799a2b,1293,,,"[80.1, 3.8]",3857282,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonee Robinson,4614.0,Left Back,55,United States,1839,"['f3664379-0324-41cf-8641-2ca9d0347c5f', 'fea89fd3-aa26-4896-9432-1aed90bc0818']",27,,,,,,,,,,,,,,,,United States,1839,00:31:27.938,Carry,
,,,,"[85.8, 12.8]",,,,,,,,,,,,,3.175693,,,,,,,,,,,,,,bc10b5ed-163c-4021-b919-39bfe766ea48,1296,,,"[83.7, 10.4]",3857282,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Weston McKennie,8526.0,Right Center Midfield,55,United States,1839,"['98f7145e-fd2b-4549-bff1-48410384cf15', 'cc5ff783-ed39-4ce6-af68-d4027fae05ea']",31,,,,,,,,,,,,,,,,United States,1839,00:31:31.350,Carry,
,,,,"[96.7, 56.0]",,,,,,,,,,,,,4.048351,,,,,,,,,,,,,,ab918801-05eb-44b5-83be-69176815c40b,1299,,,"[94.4, 54.1]",3857282,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Timothy Weah,3377.0,Right Wing,55,United States,1839,"['00d089d8-b7b4-4ddb-9e90-79727570a217', '2275fd14-4b94-4b36-841e-283a809227b7']",35,,,,,,,,,,,,,,,,United States,1839,00:31:35.852,Carry,
,,,,"[106.8, 70.9]",,,,,,,,,,,,,0.798263,,,,,,,,,,,,,,0a45b7ed-e4a7-4b83-952f-d70fe11a9d89,1302,,,"[106.8, 70.9]",3857282,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Back,55,United States,1839,"['67883a9c-d159-42c8-8bda-37aa47d35f1f', 'a927d88f-5a74-4245-9a6f-d806d90a0287']",41,,,,,,,,,,,,,,,,United States,1839,00:31:41.011,Carry,
,,,,"[97.8, 67.3]",,,,,,,,,,,,,0.632481,,,,,,,,,,,,,,fb271671-dd75-4e6a-8afc-99b7cc61ab91,1305,,,"[97.8, 67.3]",3857282,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Timothy Weah,3377.0,Right Wing,55,United States,1839,"['71db3186-c3e7-4803-a4ae-1a3e3a1bbd4d', 'b17e4c40-8007-4b8e-8165-1ca3cad7f7b4']",42,,,,,,,,,,,,,,,,United States,1839,00:31:42.860,Carry,
,,,,"[80.3, 60.5]",,,,,,,,,,,,,1.426092,,,,,,,,,,,,,,b91feab2-d671-4eeb-8463-a8ace70a6f51,1308,,,"[80.3, 60.5]",3857282,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tyler Adams,12751.0,Center Defensive Midfield,55,United States,1839,"['4d5a44d7-52d7-4d6f-968e-f20aa0f43e19', 'cd769a10-f876-404f-b224-72e708d65348']",44,,,,,,,,,,,,,,,,United States,1839,00:31:44.707,Carry,
,,,,"[67.0, 40.1]",,,,,,,,,,,,,4.792431,,,,,,,,,,,,,,d8f1c52c-7a4f-4091-82df-ae290ef3f8ef,1311,,,"[65.5, 39.1]",3857282,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Walker Zimmerman,12524.0,Right Center Back,55,United States,1839,"['c8f4da52-bd9b-4472-b856-51e683717e33', 'dc15766c-7490-40a3-aaaa-96bdfb222956']",47,,,,,,,,,,,,,,,,United States,1839,00:31:47.999,Carry,
,,,,"[69.4, 47.2]",,,,,,,,,,,,,4.247493,,,,,,,,,,,,,,065f03c9-4132-4000-9158-d237ce8f0631,1314,,,"[68.1, 53.8]",3857282,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tyler Adams,12751.0,Center Defensive Midfield,55,United States,1839,"['85616248-ac32-4863-b57c-701da3650604', 'e5413b23-8801-46ff-a0fd-4874a350b763']",53,,,,,,,,,,,,,,,,United States,1839,00:31:53.679,Carry,
,,,,"[72.1, 20.7]",,,,,,,,,,,,,0.998581,,,,,,,,,,,,,,908c23a5-fdc7-4d7b-a396-5d5d68e244ef,1317,,,"[68.1, 20.7]",3857282,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tim Ream,18242.0,Left Center Back,55,United States,1839,"['2ef6a1b3-422a-4f63-9c48-4db683a5a1c1', 'b34bc1a5-9b44-46fc-86c7-e2bd7db8bb63']",59,,,,,,,,,,,,,,,,United States,1839,00:31:59.683,Carry,
,,,,"[79.6, 22.6]",,,,,,,,,,,,,1.605723,,,,,,,,,,,,,,95f7e524-027a-43e6-b5ac-7e0d26302144,1320,,,"[85.6, 18.5]",3857282,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Pulisic,8246.0,Left Wing,55,United States,1839,"['26d0c3c2-f205-4a33-bc93-faf4161c79a9', '6f71cd9c-9bdf-4489-8818-1d47a9b4f062', 'c80c6ff2-d617-4f3f-8f7e-fbf033eb99f1']",1,,,,,,,,,,,,,,,,United States,1839,00:32:01.632,Carry,True
,,,,"[62.7, 36.5]",,,,,,,,,,,,,1.089436,,,,,,,,,,,,,,8a703552-dc0c-46e8-be66-e95501139f1c,1324,,,"[62.7, 36.5]",3857282,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Walker Zimmerman,12524.0,Right Center Back,55,United States,1839,"['22fbf92b-ed49-40c4-b176-9f6cbc219505', '9e259a4b-5e9a-4df2-8a0d-f15bb5984130']",5,,,,,,,,,,,,,,,,United States,1839,00:32:05.126,Carry,
