50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3daed96c-c1f4-46d1-bb9b-e8d0787b2127,1926,,"[54.1, 37.4]",3857269,42,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thiago Emiliano da Silva,3295.0,Right Center Back,76,Brazil,781,['5f131cfb-0d52-44fa-929c-122f5bb4b727'],21,,,,,,,,,,,,,,,,,Brazil,781,00:42:21.894,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,79da8b66-fa24-4a5d-a88e-4111958d088d,1929,,"[65.9, 55.0]",3857269,42,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Éder Gabriel Militão,13620.0,Right Back,76,Brazil,781,['01923fb5-9460-4996-b46e-3c21e6d27491'],24,,,,,,,,,,,,,,,,,Brazil,781,00:42:24.980,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a277a0bd-479d-40f8-947b-49eba51e079d,1932,,"[55.3, 34.9]",3857269,42,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thiago Emiliano da Silva,3295.0,Right Center Back,76,Brazil,781,['26008d2a-0825-42a4-84ec-abb3948386a4'],28,,,,,,,,,,,,,,,,,Brazil,781,00:42:28.022,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,37a5f7f5-976d-4eb0-a9b1-c59e76f56bda,1935,,"[63.6, 17.5]",3857269,42,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Left Center Back,76,Brazil,781,['308fbdea-bece-48fc-addc-133659f68c80'],30,,,,,,,,,,,,,,,,,Brazil,781,00:42:30.931,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fa757e3-212a-4764-a81a-fa82469af6c0,1938,,"[84.9, 15.7]",3857269,42,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Tolentino Coelho de Lima,22600.0,Center Attacking Midfield,76,Brazil,781,['fad17131-bb86-4fe6-8a0e-e3fa8848a8c9'],32,,,,,,,,,,,,,,,,,Brazil,781,00:42:32.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ca1b64c-7fd5-489c-8901-dfc9521694a8,1942,,"[71.7, 14.7]",3857269,42,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Left Center Back,76,Brazil,781,['7523eab1-6854-40bc-991c-42ab2b601729'],35,,,,,,,,,,,,,,,,,Brazil,781,00:42:35.143,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9df1210-99c6-4258-97ca-0a2d6e9d68c4,1945,,"[75.1, 13.1]",3857269,42,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Tolentino Coelho de Lima,22600.0,Center Attacking Midfield,76,Brazil,781,['63a8392b-9ad6-43de-b4d7-a0bb65a89d24'],40,,,,,,,,,,,,,,,,,Brazil,781,00:42:40.147,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a71eec3-60fb-44bd-87e8-c0de79c1fb5b,1948,,"[80.9, 19.1]",3857269,42,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Left Center Back,76,Brazil,781,['e3cf4336-0883-4eed-89c0-ebaecd8e6641'],42,,,,,,,,,,,,,,,,,Brazil,781,00:42:42.440,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7c82a6-2df4-46e7-93e7-1683216ce3e7,1951,,"[81.0, 31.9]",3857269,42,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,76,Brazil,781,['008e617f-5997-4a6c-b5a2-136cc1723c8f'],44,,,,,,,,,,,,,,,,,Brazil,781,00:42:44.421,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,88530b99-8cbf-4964-b3e5-a34ae8d26376,1954,,"[103.9, 30.0]",3857269,42,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Midfield,76,Brazil,781,['4d95299d-c9ad-4e2b-8869-70f66f16ce43'],46,,,,,,,,,,,,,,,,,Brazil,781,00:42:46.413,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,266d124e-deef-48f3-8c59-e926a9e06c25,1956,,"[24.6, 52.9]",3857269,42,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,77,Switzerland,773,['5e015be7-fc1d-459f-9c61-42f07a190e28'],47,,,,,,,,,,,,,,,,,Switzerland,773,00:42:47.743,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df29ed2-5fa6-48b5-87b3-0383e7008b3c,1958,,"[26.7, 39.0]",3857269,42,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ruben Vargas,30401.0,Left Wing,77,Switzerland,773,['43429684-54a4-44b9-b0f9-5d122862b0f5'],49,,,,,,,,,,,,,,,,,Switzerland,773,00:42:49.746,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,79dd71fd-05c2-4fa5-a6e2-7eefb4ac4500,1965,,"[88.6, 37.4]",3857269,42,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frederico Rodrigues Santos,9904.0,Right Defensive Midfield,78,Brazil,781,['4d909668-fd9a-48a6-9aa9-4be39bbe5c8f'],52,,,,,,,,,,,,,,,,,Brazil,781,00:42:52.094,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,288e1b04-d3cf-4859-a8ab-cf7ffa6a1fdb,1969,,"[85.3, 37.2]",3857269,42,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Éder Gabriel Militão,13620.0,Right Back,78,Brazil,781,"['251b62fa-bba6-4748-8a3e-7c244b9b8eb4', '79a2d3df-96a7-4ed1-b107-9dbce2d2dcbd']",53,,,,,,,,,,,,,,,,,Brazil,781,00:42:53.177,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7307bde2-935a-4d3f-8fef-5cbeca896860,1972,,"[61.3, 39.5]",3857269,42,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,78,Brazil,781,['4993db08-21df-49f8-8f72-01a94f98cf3a'],55,,,,,,,,,,,,,,,,,Brazil,781,00:42:55.220,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b42c76b5-a490-4b4f-a512-b1c05bd792d4,1975,,"[76.3, 57.1]",3857269,42,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphael Dias Belloli,10595.0,Right Midfield,78,Brazil,781,['f78a2fec-4db1-4c82-b402-136f426728fd'],57,,,,,,,,,,,,,,,,,Brazil,781,00:42:57.848,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,076baad0-3e52-4495-915e-b05cc0428a38,1978,,"[80.3, 50.6]",3857269,43,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frederico Rodrigues Santos,9904.0,Right Defensive Midfield,78,Brazil,781,['daf49c5b-c779-4bc6-a7a1-33b885d8e775'],0,,,,,,,,,,,,,,,,,Brazil,781,00:43:00.884,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad922096-f0c0-4638-90fc-8d46e82dd7c3,1981,,"[81.9, 61.7]",3857269,43,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphael Dias Belloli,10595.0,Right Midfield,78,Brazil,781,['683781bb-e6e1-4eed-97b3-2b499578dcf5'],2,,,,,,,,,,,,,,,,,Brazil,781,00:43:02.094,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3070b652-00ab-4291-880c-4518947349f3,1984,,"[63.3, 50.7]",3857269,43,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,78,Brazil,781,['7abd6d03-772c-407c-a86a-72cde026469d'],4,,,,,,,,,,,,,,,,,Brazil,781,00:43:04.270,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc1e6c2d-7409-4a65-8c5d-3951f1862998,1987,,"[96.9, 69.6]",3857269,43,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphael Dias Belloli,10595.0,Right Midfield,78,Brazil,781,['58bf7bc2-1432-4ea8-b84a-934fe5d4d6ae'],10,,,,,,,,,,,,,,,,,Brazil,781,00:43:10.962,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7611aecd-e01b-4f45-9c81-8fa59c7c08cf,1990,,"[113.8, 44.4]",3857269,43,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Richarlison de Andrade,3280.0,Center Forward,78,Brazil,781,['ee295555-b23c-489d-b550-41c71b642a3f'],16,,,,,,,,,,,,,,,,,Brazil,781,00:43:16.647,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aca48f30-75ce-4ea1-8876-d7736191b5d5,1993,,"[115.0, 43.5]",3857269,43,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Thiago Emiliano da Silva,3295.0,Right Center Back,79,Brazil,781,['acc7bd5f-f97c-45c6-9f19-d7b97706502e'],40,,,,,,,,,,,,,,,,,Brazil,781,00:43:40.744,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d94dce4a-4f4f-443d-a37a-88d7777ec1e7,2005,,"[118.4, 66.1]",3857269,44,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphael Dias Belloli,10595.0,Right Midfield,81,Switzerland,773,['f492f877-e4f3-43d1-b1e9-8f60146d84b1'],32,,,,,,,,,,,,,,,,,Brazil,781,00:44:32.028,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf3e5e77-bc4f-4776-a229-350345298caa,2007,,"[11.6, 44.0]",3857269,44,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Manuel Obafemi Akanji,5549.0,Right Center Back,82,Switzerland,773,['0c94cc42-e38b-4cfd-84d1-185482dd5688'],54,,,,,,,,,,,,,,,,,Switzerland,773,00:44:54.350,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,60ae444e-0e24-4952-88a0-05edcf9d7b2f,2009,,"[11.8, 35.3]",3857269,44,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nico Elvedi,8814.0,Left Center Back,82,Switzerland,773,['2280e288-a605-434e-8fc9-8ac5c217039b'],58,,,,,,,,,,,,,,,,,Switzerland,773,00:44:58.965,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,df707bb7-9738-432f-b976-3b24267d89f6,2012,,"[21.8, 35.2]",3857269,45,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Granit Xhaka,3500.0,Left Defensive Midfield,82,Switzerland,773,['f05353c4-7ff3-4e1e-9bc9-f4904fc2655f'],1,,,,,,,,,,,,,,,,,Switzerland,773,00:45:01.417,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,28d5445e-2208-4964-96cb-5e2a66b5e7ec,2015,,"[20.9, 26.2]",3857269,45,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nico Elvedi,8814.0,Left Center Back,82,Switzerland,773,['d0da64c1-1803-49aa-9ee0-40c499066e97'],2,,,,,,,,,,,,,,,,,Switzerland,773,00:45:02.930,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fc3ffb4-b762-4439-b6bf-da13feea83eb,2018,,"[40.5, 24.6]",3857269,45,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Remo Freuler,6983.0,Right Defensive Midfield,82,Switzerland,773,['43c5ebc2-ae0b-4f22-bc7b-cbb44abf70b7'],4,,,,,,,,,,,,,,,,,Switzerland,773,00:45:04.274,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e813dcf-45d6-40f2-bfa5-20819bf74bf4,2022,,"[68.1, 5.2]",3857269,45,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ruben Vargas,30401.0,Left Wing,82,Switzerland,773,['72412c03-0405-4063-8ce8-68d96dec391c'],6,,,,,,,,,,,,,,,,,Switzerland,773,00:45:06.835,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,89ee1aeb-e87e-4155-b41b-7e2bb8b35448,2025,,"[79.9, 24.1]",3857269,45,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Remo Freuler,6983.0,Right Defensive Midfield,82,Switzerland,773,['718b015e-26b4-4efb-9d73-cc7a65648658'],10,,,,,,,,,,,,,,,,,Switzerland,773,00:45:10.265,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6ff603b-39b4-4892-beba-08dbae92b007,2028,,"[111.2, 14.0]",3857269,45,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Breel-Donald Embolo,5545.0,Center Forward,82,Switzerland,773,['cfc153a2-ddc3-413c-88f7-2cbd8352c72e'],13,,,,,,,,,,,,,,,,,Switzerland,773,00:45:13.045,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf18dfdb-1271-4f45-b7e0-dbe5b2abde35,2033,,"[115.4, 28.1]",3857269,45,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Manuel Obafemi Akanji,5549.0,Right Center Back,83,Switzerland,773,['581da18e-6e93-4c9e-8cd6-b911d0aa803a'],52,,,,,,,,,,,,,,,,,Switzerland,773,00:45:52.287,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3217dc95-4100-47fd-ad9d-bc81cbee61ab,2045,,"[46.9, 40.3]",3857269,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,84,Brazil,781,['8aca58a3-ee0a-4432-965c-66063a5e53ee'],1,,,,,,,,,,,,,,,,,Brazil,781,00:00:01.506,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,24b58856-fe37-465e-a135-0717f3bc4fa9,2048,,"[47.3, 26.6]",3857269,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rodrygo Silva de Goes,25104.0,Center Attacking Midfield,84,Brazil,781,['f7098f77-8a99-4d83-b9ce-54690114a2e2'],2,,,,,,,,,,,,,,,,,Brazil,781,00:00:02.879,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b50cd291-d299-42aa-bac3-8549cab79536,2051,,"[51.4, 14.1]",3857269,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alex Sandro Lobo Silva,6945.0,Left Back,84,Brazil,781,['36bd0fcc-5b44-4810-aa61-e67bb6efc8bb'],5,,,,,,,,,,,,,,,,,Brazil,781,00:00:05.237,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,69e7e411-1629-4491-971e-b1006a217934,2054,,"[50.4, 30.5]",3857269,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,84,Brazil,781,['6b896f09-7cad-4557-8236-bba05c07e197'],7,,,,,,,,,,,,,,,,,Brazil,781,00:00:07.438,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e21f8b3b-f3be-463a-9a90-7d2ab3c7d87f,2057,,"[39.7, 45.1]",3857269,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,84,Brazil,781,['f373f27b-01c6-4be8-a398-5feed5a236a2'],10,,,,,,,,,,,,,,,,,Brazil,781,00:00:10.398,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,45dc2a16-cf62-4bab-ab7a-9257fbb3ad5b,2060,,"[44.3, 33.0]",3857269,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Thiago Emiliano da Silva,3295.0,Left Center Back,84,Brazil,781,['5d8d48ea-cffa-4449-ba70-2247ef1500ed'],14,,,,,,,,,,,,,,,,,Brazil,781,00:00:14.640,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7913ed9-e9f2-4520-be8e-86201c8909e8,2063,,"[55.2, 12.6]",3857269,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alex Sandro Lobo Silva,6945.0,Left Back,84,Brazil,781,['c47ba924-8814-4a41-bcc7-4043caddaa60'],16,,,,,,,,,,,,,,,,,Brazil,781,00:00:16.574,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7d5fb47-00a7-4281-9739-96f15f712947,2066,,"[46.8, 20.5]",3857269,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Thiago Emiliano da Silva,3295.0,Left Center Back,84,Brazil,781,['c8b74953-c776-4f71-ad7c-89e21ac6061f'],19,,,,,,,,,,,,,,,,,Brazil,781,00:00:19.351,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,37783b24-02da-4a2c-92ef-306af657f98b,2069,,"[58.7, 12.8]",3857269,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alex Sandro Lobo Silva,6945.0,Left Back,84,Brazil,781,['e7888677-92fc-4188-a1be-70bbfc9a140e'],23,,,,,,,,,,,,,,,,,Brazil,781,00:00:23.232,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,989c85e8-886b-4568-95bf-f70bec85d9da,2072,,"[45.5, 31.8]",3857269,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,84,Brazil,781,['ece0ebae-9947-4667-9183-6b91f11b8012'],25,,,,,,,,,,,,,,,,,Brazil,781,00:00:25.974,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,58c2d5f1-ed1a-42ad-a202-1e79e6efbba9,2075,,"[61.4, 63.0]",3857269,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Éder Gabriel Militão,13620.0,Right Back,84,Brazil,781,['8f88ee16-fc02-411a-be5e-43df26df9265'],37,,,,,,,,,,,,,,,,,Brazil,781,00:00:37.775,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ff3e15e-8fb0-4036-8dc5-017c05690db1,2078,,"[50.5, 52.3]",3857269,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,84,Brazil,781,['4a8c7f81-0679-44a6-be76-4239fc9d8b20'],41,,,,,,,,,,,,,,,,,Brazil,781,00:00:41.510,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b2e0e2d-3640-4ac6-9b3b-10dd89810069,2081,,"[45.5, 64.5]",3857269,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Éder Gabriel Militão,13620.0,Right Back,84,Brazil,781,['9bd201b4-0074-4ac3-b5dc-eb7a4198b3b2'],44,,,,,,,,,,,,,,,,,Brazil,781,00:00:44.758,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ca1e94e-5e49-4b1f-bf06-69d43daa9302,2084,,"[18.4, 46.4]",3857269,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alisson Ramsés Becker,5547.0,Goalkeeper,84,Brazil,781,['e06c7734-5eec-4a2c-acf1-5e8c3c5b4b6b'],47,,,,,,,,,,,,,,,,,Brazil,781,00:00:47.036,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bebf2c4-0eca-4ba1-b8cc-fed40b5208a1,2087,,"[25.0, 30.3]",3857269,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Thiago Emiliano da Silva,3295.0,Left Center Back,84,Brazil,781,['7c271e6a-7695-4e2f-9589-a268f9432b19'],51,,,,,,,,,,,,,,,,,Brazil,781,00:00:51.956,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,70cdd45c-6e59-4037-bec3-3181621160c5,2090,,"[39.5, 6.5]",3857269,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alex Sandro Lobo Silva,6945.0,Left Back,84,Brazil,781,['48ab72fd-8795-4ddc-9964-3c29acd1a8b1'],54,,,,,,,,,,,,,,,,,Brazil,781,00:00:54.971,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,15d911cd-9f87-442c-a67e-d841d2bc8d8f,2093,,"[97.8, 11.9]",3857269,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Midfield,84,Brazil,781,['743baa1f-b9be-437a-bc2b-30570c72f304'],59,,,,,,,,,,,,,,,,,Brazil,781,00:00:59.481,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3178c85-9894-4b89-a732-0586726a26f1,2095,,"[10.8, 46.3]",3857269,46,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yann Sommer,5550.0,Goalkeeper,85,Switzerland,773,['5ab13ef9-fe4b-4bd0-949a-6feb8267aa4e'],25,,,,,,,,,,,,,,,,,Switzerland,773,00:01:25.397,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,318bc576-80bf-4b2c-acc6-19228e8b272b,2098,,"[18.2, 61.7]",3857269,46,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Manuel Obafemi Akanji,5549.0,Right Center Back,85,Switzerland,773,['10b8356d-8d53-44fb-b858-8490d2c997d2'],26,,,,,,,,,,,,,,,,,Switzerland,773,00:01:26.746,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,84bf092f-960b-4605-ac8b-f6c213c299cc,2101,,"[53.1, 49.7]",3857269,46,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Remo Freuler,6983.0,Right Defensive Midfield,85,Switzerland,773,['bc30e596-d4bf-4179-9612-04db060066ee'],30,,,,,,,,,,,,,,,,,Switzerland,773,00:01:30.755,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,01db750f-f63d-449e-bb3e-36a69d61d3dd,2106,,"[103.7, 13.0]",3857269,46,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Richarlison de Andrade,3280.0,Center Forward,85,Switzerland,773,['05129b03-d464-4dea-b001-ff60f07e9a06'],35,,,,,,,,,,,,,,,,,Brazil,781,00:01:35.763,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,63f59bfa-d207-4221-bdc4-400a9e21f468,2109,,"[109.8, 40.2]",3857269,46,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Midfield,85,Switzerland,773,['d6835c33-57c1-45ef-b524-ab0b226a6a79'],40,,,,,,,,,,,,,,,,,Brazil,781,00:01:40.078,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,867b55e9-be71-4b30-9e0b-6828a916beab,2115,,"[40.5, 27.6]",3857269,46,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nico Elvedi,8814.0,Left Center Back,86,Switzerland,773,['8ff75cff-6771-4a1d-8bef-e73c6217b79f'],57,,,,,,,,,,,,,,,,,Switzerland,773,00:01:57.327,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5562d0ed-94d5-4036-961a-da278dec1b6d,2118,,"[19.5, 37.6]",3857269,47,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yann Sommer,5550.0,Goalkeeper,86,Switzerland,773,['087282fc-18aa-4fe8-acfd-c069c1c54df9'],1,,,,,,,,,,,,,,,,,Switzerland,773,00:02:01.335,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf22837c-426b-493b-9cd9-31b667e329b0,2121,,"[26.9, 22.5]",3857269,47,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nico Elvedi,8814.0,Left Center Back,86,Switzerland,773,['566b47c8-5408-49d8-b855-55dc920a1cf3'],2,,,,,,,,,,,,,,,,,Switzerland,773,00:02:02.872,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,33e8e721-f62b-4e10-9648-a3b989ff7f3b,2124,,"[37.5, 28.3]",3857269,47,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,86,Switzerland,773,['a5237f6f-3b7b-43e5-ae73-ffb24b931246'],6,,,,,,,,,,,,,,,,,Switzerland,773,00:02:06.632,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,79b76618-90f9-4000-b43f-d26d53608b11,2127,,"[34.1, 50.4]",3857269,47,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Manuel Obafemi Akanji,5549.0,Right Center Back,86,Switzerland,773,['3128e7de-80f2-46a5-8c04-5828cf9dd80d'],8,,,,,,,,,,,,,,,,,Switzerland,773,00:02:08.533,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c8af4ad-21fa-4bb7-a295-6b9e370dba95,2130,,"[48.9, 52.2]",3857269,47,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Djibril Sow,16026.0,Center Attacking Midfield,86,Switzerland,773,['becc3d6f-415d-48a8-9b43-dd5785921410'],11,,,,,,,,,,,,,,,,,Switzerland,773,00:02:11.248,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f74316d-8308-4b87-818e-62255ab880ff,2133,,"[43.1, 43.7]",3857269,47,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,86,Switzerland,773,['616032d7-3f7c-4ad7-bb8a-0c1ffa24171d'],12,,,,,,,,,,,,,,,,,Switzerland,773,00:02:12.331,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f845f351-f0b6-48f5-ba91-c68932b217c0,2136,,"[53.6, 44.0]",3857269,47,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Breel-Donald Embolo,5545.0,Center Forward,86,Switzerland,773,['c571dddb-98a1-4bd8-a76a-dc65a1dc76f6'],13,,,,,,,,,,,,,,,,,Switzerland,773,00:02:13.661,Ball Receipt*,
