50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830551eb-29f8-4beb-8fcb-75527cc4e5c7,839,,"[46.4, 39.2]",3857268,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leander Dendoncker,6331.0,Right Center Back,50,Belgium,782,['7f412d9e-49a1-45ba-9ed2-29959b2f3983'],49,,,,,,,,,,,,,,,,,Belgium,782,00:24:49.817,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fbdae0d-ab2c-4a1e-a52a-943c269fa9f8,842,,"[47.2, 26.7]",3857268,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Toby Alderweireld,20005.0,Center Back,50,Belgium,782,['06a172ad-dc66-4791-b7a9-3156075a0a54'],52,,,,,,,,,,,,,,,,,Belgium,782,00:24:52.076,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc5642db-1616-4ca8-b8c7-ffd19de803f1,845,,"[58.2, 3.8]",3857268,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jan Vertonghen,3077.0,Left Center Back,50,Belgium,782,['f70a7020-5c7c-48ef-8ced-c9f518a1ffc5'],54,,,,,,,,,,,,,,,,,Belgium,782,00:24:54.459,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411b0b2a-ab41-45c5-b8fe-8c56c400a20a,848,,"[68.6, 1.7]",3857268,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yannick Ferreira Carrasco,5633.0,Left Wing Back,50,Belgium,782,['373ce4fc-dbd7-4aa3-b667-3a83c85351e2'],55,,,,,,,,,,,,,,,,,Belgium,782,00:24:55.924,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45209fb9-5890-403f-a076-f2c2d56767e1,852,,"[72.2, 10.8]",3857268,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eden Hazard,3621.0,Left Attacking Midfield,50,Belgium,782,['ab6188ea-381a-4366-89ca-ae26c1be4ee3'],57,,,,,,,,,,,,,,,,,Belgium,782,00:24:57.506,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43b8348a-7640-485c-ab00-0b0bb228045e,856,,"[58.1, 36.9]",3857268,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toby Alderweireld,20005.0,Center Back,51,Belgium,782,['94c0f154-5a34-4107-af40-e482a58a8340'],17,,,,,,,,,,,,,,,,,Belgium,782,00:25:17.199,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10ce61d1-350c-4e3d-ae11-97b8333d3e4c,858,,"[104.0, 60.0]",3857268,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Timothy Castagne,6989.0,Right Wing Back,51,Belgium,782,['ec2643e3-f89f-4ce6-9e22-52e5d76c97d2'],19,,,,,,,,,,,,,,,,,Belgium,782,00:25:19.729,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c007770-cdc9-41d3-8c3d-a71c606fd0d5,862,,"[14.8, 67.7]",3857268,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Steven de Sousa Vitoria,11846.0,Center Back,52,Canada,1833,['b8c1e0b6-f465-40be-9be0-ea918fb11c8c'],37,,,,,,,,,,,,,,,,,Canada,1833,00:25:37.162,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38274808-be9d-4919-a67d-ad7f91ed59b2,865,,"[53.9, 77.0]",3857268,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Tajon Buchanan,24024.0,Right Attacking Midfield,52,Canada,1833,['cb422338-c0b7-4aeb-a3b6-306a259eb5ba'],45,,,,,,,,,,,,,,,,,Canada,1833,00:25:45.506,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3e9f143-466e-4388-aebe-d8ca40dad093,869,,"[40.9, 77.3]",3857268,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alistair Johnston,44703.0,Right Center Back,52,Canada,1833,['de312408-413c-4ee7-8f3c-cd987ec7cd86'],48,,,,,,,,,,,,,,,,,Canada,1833,00:25:48.757,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669a6eec-c1a7-4ca6-acb2-c01d4d7cfe64,871,,"[63.9, 64.8]",3857268,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Richie Laryea,16120.0,Right Wing Back,52,Canada,1833,['df5973a3-182a-4c3e-9a42-942acf2b4b92'],52,,,,,,,,,,,,,,,,,Canada,1833,00:25:52.092,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2bdb161-136d-4013-b711-3331a8d559a4,876,,"[48.6, 64.0]",3857268,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Atiba Hutchinson,31684.0,Right Defensive Midfield,52,Canada,1833,['043e86fe-274d-4258-95f7-aa0835d1af94'],54,,,,,,,,,,,,,,,,,Canada,1833,00:25:54.794,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de129de0-1004-40c9-9955-cb325567d9cf,879,,"[47.6, 43.2]",3857268,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,52,Canada,1833,['c776a3de-0c5e-4eec-b294-7190dfcd4772'],57,,,,,,,,,,,,,,,,,Canada,1833,00:25:57.145,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14b33dca-dbed-440d-a0f3-05ab34571dfc,882,,"[66.9, 19.1]",3857268,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alphonso Davies,12365.0,Left Wing Back,52,Canada,1833,['59b4b3e2-5cf0-4ee4-9ece-0d9ca6dabf51'],0,,,,,,,,,,,,,,,,,Canada,1833,00:26:00.125,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5465ce41-2522-497c-9a58-42d72326de10,886,,"[94.0, 26.0]",3857268,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,David Junior Hoilett,9922.0,Left Attacking Midfield,52,Canada,1833,['6e21de12-00d9-4c8d-95de-d5286b4e0b27'],5,,,,,,,,,,,,,,,,,Canada,1833,00:26:05.386,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9512b9c7-bc04-4df9-a0eb-9ed7a5e30fe7,889,,"[91.4, 30.1]",3857268,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alphonso Davies,12365.0,Left Wing Back,52,Canada,1833,['57bce14f-1ae1-40ba-a690-addb41ca038f'],6,,,,,,,,,,,,,,,,,Canada,1833,00:26:06.580,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955baeb1-a17a-451f-a9b9-ecdab1d01652,892,,"[98.1, 44.7]",3857268,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Atiba Hutchinson,31684.0,Right Defensive Midfield,52,Canada,1833,['a3780558-0275-4fb4-a738-a917abf23979'],9,,,,,,,,,,,,,,,,,Canada,1833,00:26:09.156,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc214f5f-ae8e-46a7-8c85-775e5008877f,896,,"[11.4, 59.7]",3857268,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Timothy Castagne,6989.0,Right Wing Back,53,Belgium,782,['8d64caea-5006-42fb-aca3-0da41a3d9c83'],23,,,,,,,,,,,,,,,,,Belgium,782,00:26:23.154,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49e96e1f-f82a-4508-aa4a-02dd135642ce,901,,"[14.0, 52.2]",3857268,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toby Alderweireld,20005.0,Center Back,54,Belgium,782,['0a7783f9-bb0d-4a0c-a88d-575b48fee95d'],45,,,,,,,,,,,,,,,,,Belgium,782,00:26:45.369,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045b909a-128e-4d98-9dc2-ad5fa3727f90,903,,"[12.2, 33.0]",3857268,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jan Vertonghen,3077.0,Left Center Back,54,Belgium,782,['c7789a57-cdaa-4eed-9bb4-280b6979305a'],47,,,,,,,,,,,,,,,,,Belgium,782,00:26:47.856,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04d12f43-a149-4e0f-bd8a-2c7bb28caaae,906,,"[19.8, 43.5]",3857268,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toby Alderweireld,20005.0,Center Back,54,Belgium,782,['80423deb-1ee8-4be2-972b-cef34257d829'],50,,,,,,,,,,,,,,,,,Belgium,782,00:26:50.639,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faa65e3b-311e-4f82-8a37-c923e44e19a0,909,,"[22.9, 62.4]",3857268,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leander Dendoncker,6331.0,Right Center Back,54,Belgium,782,['8a21f465-9065-49f3-9308-fe6ddeefa2bd'],55,,,,,,,,,,,,,,,,,Belgium,782,00:26:55.913,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c1e3a22-4787-4f46-a071-ae8fb1de7e10,912,,"[35.4, 75.0]",3857268,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Timothy Castagne,6989.0,Right Wing Back,54,Belgium,782,['bc344c01-271e-42a1-8aee-5ace0e306a20'],57,,,,,,,,,,,,,,,,,Belgium,782,00:26:57.680,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b4c1683-65bf-4375-b085-48394fdecefb,916,,"[31.1, 65.3]",3857268,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Axel Witsel,5642.0,Left Defensive Midfield,54,Belgium,782,"['109c51ab-ec9d-42b2-8b58-d0be081760f2', '6a916fe5-cd8b-4466-9270-23a5897a6d8c']",0,,,,,,,,,,,,,,,,,Belgium,782,00:27:00.002,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed91a661-6132-44d6-9b0a-6006c675fd43,920,,"[20.6, 49.5]",3857268,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toby Alderweireld,20005.0,Center Back,55,Belgium,782,['7bc6d922-b218-41e9-87a5-12b40b034664'],30,,,,,,,,,,,,,,,,,Belgium,782,00:27:30.949,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a6a8653-20cc-49e3-9955-3e9be494e64f,923,,"[20.9, 22.7]",3857268,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jan Vertonghen,3077.0,Left Center Back,55,Belgium,782,['23ecef24-dfe0-4ab1-a54c-e7ba9b467011'],32,,,,,,,,,,,,,,,,,Belgium,782,00:27:32.670,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af24da73-5fe3-4f28-97e7-24efe32459b4,926,,"[16.5, 37.8]",3857268,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toby Alderweireld,20005.0,Center Back,55,Belgium,782,['5bfcdee4-c1ec-460e-99ec-bb08fb9101dc'],35,,,,,,,,,,,,,,,,,Belgium,782,00:27:35.465,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6069e1e-4f12-4522-b5c2-a66e65a15650,929,,"[85.6, 56.1]",3857268,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Michy Batshuayi Tunga,3457.0,Center Forward,55,Belgium,782,['e814603e-d623-48a2-9c5d-d559ee579e4c'],40,,,,,,,,,,,,,,,,,Belgium,782,00:27:40.501,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d309e2a8-a0eb-450c-a75d-3f26b10bea84,936,,"[92.3, 63.8]",3857268,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Michy Batshuayi Tunga,3457.0,Center Forward,55,Belgium,782,"['98a0b1c7-9ab1-465b-9473-acd6b3ec0620', 'e1539fc7-0833-43fc-ba25-51feb22d8011']",46,,,,,,,,,,,,,,,,,Belgium,782,00:27:46.181,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932112e1-a242-4068-a790-dce9c1169d32,941,,"[27.3, 15.7]",3857268,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,56,Canada,1833,['a4ca4daa-7687-4cfc-a8c1-fdcbc474e211'],48,,,,,,,,,,,,,,,,,Canada,1833,00:27:48.080,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36837226-f74e-43a1-bb77-cedbec405a75,947,,"[41.4, 5.1]",3857268,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alphonso Davies,12365.0,Left Wing Back,56,Canada,1833,['ed4da9db-4553-4034-a759-db06fcf1ff24'],54,,,,,,,,,,,,,,,,,Canada,1833,00:27:54.893,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bce2a37-7af9-44af-9481-e09933745f94,951,,"[10.0, 11.8]",3857268,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kamal Miller,23828.0,Left Center Back,56,Canada,1833,['714c6531-76c8-47cb-91f0-b960174ff8cd'],1,,,,,,,,,,,,,,,,,Canada,1833,00:28:01.553,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e418fab4-f0aa-4fec-83ba-721ef5d5736d,954,,"[2.8, 31.8]",3857268,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Milan Borjan,15958.0,Goalkeeper,56,Canada,1833,['285d8799-a9a0-4a2f-9c6c-7e8f85fcc5b3'],3,,,,,,,,,,,,,,,,,Canada,1833,00:28:03.597,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e67f89d1-eb3d-406a-8daa-7abbf729aba1,957,,"[32.0, 77.0]",3857268,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alistair Johnston,44703.0,Right Center Back,56,Canada,1833,['4f1a1df9-5181-45bc-875a-5f9d5a42623a'],8,,,,,,,,,,,,,,,,,Canada,1833,00:28:08.111,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d4d1e8b-b812-4ca3-9233-ffdccab907c9,960,,"[50.9, 72.9]",3857268,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan David,23640.0,Center Forward,56,Canada,1833,['67735b86-24e4-4297-8221-0a2376313ab8'],11,,,,,,,,,,,,,,,,,Canada,1833,00:28:11.317,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562dd82b-e0aa-4b67-bc9d-9c39f4864547,963,,"[82.2, 76.8]",3857268,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Richie Laryea,16120.0,Right Wing Back,56,Canada,1833,['3a1504fb-bdd1-4284-8b6c-de40eed0b048'],15,,,,,,,,,,,,,,,,,Canada,1833,00:28:15.293,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a986f436-7fc7-46a0-851a-f1890e34babd,967,,"[108.9, 42.6]",3857268,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Junior Hoilett,9922.0,Left Attacking Midfield,56,Canada,1833,['7bf3d7d0-dc06-4b34-84a1-9c224e60c7c9'],21,,,,,,,,,,,,,,,,,Canada,1833,00:28:21.410,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1975482-a232-4253-adf0-1661396fc3de,971,,"[85.1, 64.0]",3857268,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,56,Canada,1833,['bf2b737c-8570-4854-965d-1fee4fb5ece8'],30,,,,,,,,,,,,,,,,,Canada,1833,00:28:30.431,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc6ea00a-684f-4036-b5f7-453ea03dc7f9,973,,"[92.3, 67.3]",3857268,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan David,23640.0,Center Forward,56,Canada,1833,['7d3416d2-0a28-405e-9857-ddfc9ef556d2'],31,,,,,,,,,,,,,,,,,Canada,1833,00:28:31.028,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b9d4470-26b7-4fe8-8a1b-4ed496d15ba1,976,,"[85.3, 68.4]",3857268,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,56,Canada,1833,['51a15675-0d97-4c74-b223-606ab03d82c1'],31,,,,,,,,,,,,,,,,,Canada,1833,00:28:31.666,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8dcaa8b2-cce7-45fd-b8cc-14cbcb1cda1f,979,,"[100.8, 58.2]",3857268,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Richie Laryea,16120.0,Right Wing Back,56,Canada,1833,['ea0ab464-5e7f-4840-87ed-8ce800f3ed74'],33,,,,,,,,,,,,,,,,,Canada,1833,00:28:33.532,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9b8bc46-5b89-49ab-bad1-3bb6f16aeb17,983,,"[95.6, 59.0]",3857268,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan David,23640.0,Center Forward,56,Canada,1833,"['050c4d00-129d-4bae-8abb-1e6609368c9f', '53406de2-31d1-4f87-b902-03ea03954c35']",34,,,,,,,,,,,,,,,,,Canada,1833,00:28:34.447,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c7156b5-cfba-4bd7-90b2-76f5b4d36672,987,,"[31.3, 21.3]",3857268,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eden Hazard,3621.0,Left Attacking Midfield,56,Canada,1833,['6ab86d35-3b01-40e9-97c4-744e35dd4f31'],37,,,,,,,,,,,,,,,,,Belgium,782,00:28:37.235,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aab8e66a-6014-447a-857f-4c2513170505,991,,"[105.6, 56.3]",3857268,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Richie Laryea,16120.0,Right Wing Back,56,Canada,1833,['b1376347-2129-4e98-ad15-2425fc6ec99d'],38,,,,,,,,,,,,,,,,,Canada,1833,00:28:38.860,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed81dfa3-ee9d-4320-9fc6-5b8886e9aaaa,994,,"[113.4, 36.5]",3857268,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tajon Buchanan,24024.0,Right Attacking Midfield,56,Canada,1833,['ab12588a-176e-46c7-9268-0f07aef49e3e'],40,,,,,,,,,,,,,,,,,Canada,1833,00:28:40.231,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb587d79-746f-4ce9-b416-082a6a93b960,1000,,"[35.6, 15.2]",3857268,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kamal Miller,23828.0,Left Center Back,56,Canada,1833,['5028a883-b0cd-4dd7-b00e-a876563ae66a'],50,,,,,,,,,,,,,,,,,Canada,1833,00:28:50.119,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edd24132-e7c7-402f-b3e5-cad5d5d01d78,1003,,"[20.4, 35.2]",3857268,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Milan Borjan,15958.0,Goalkeeper,56,Canada,1833,['d723f8c9-e540-40dd-9c93-eed741d787e1'],52,,,,,,,,,,,,,,,,,Canada,1833,00:28:52.059,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bdad2de-c7b3-4466-92bb-c089c88e4490,1006,,"[27.6, 58.5]",3857268,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven de Sousa Vitoria,11846.0,Center Back,56,Canada,1833,['faddc758-6c00-435e-8bf3-cea428049eb8'],54,,,,,,,,,,,,,,,,,Canada,1833,00:28:54.793,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a25a7743-b8f8-4f02-a685-43e484f294e9,1009,,"[15.4, 41.0]",3857268,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Milan Borjan,15958.0,Goalkeeper,56,Canada,1833,['a4221010-b42b-44f9-a4f1-e62203f21643'],57,,,,,,,,,,,,,,,,,Canada,1833,00:28:57.663,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2391d8a-a388-42b7-bf98-a0712c79e2ef,1012,,"[20.4, 66.5]",3857268,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven de Sousa Vitoria,11846.0,Center Back,56,Canada,1833,['5795ea68-9851-4a3e-a588-edb263ef3b78'],59,,,,,,,,,,,,,,,,,Canada,1833,00:28:59.749,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b3f9cc1-589c-4dbc-9f5c-6d591cd7b196,1015,,"[42.3, 77.1]",3857268,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alistair Johnston,44703.0,Right Center Back,56,Canada,1833,['88b2c533-9ecf-446d-b625-54c75821f5ea'],3,,,,,,,,,,,,,,,,,Canada,1833,00:29:03.115,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4b8ae02-8c73-4bbe-a2ad-0f13817333eb,1018,,"[64.7, 78.4]",3857268,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tajon Buchanan,24024.0,Right Attacking Midfield,56,Canada,1833,['02ec645f-dec2-4563-b08b-cda99ef45911'],5,,,,,,,,,,,,,,,,,Canada,1833,00:29:05.798,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b746337-1cac-451c-b8c8-c888c2ae9d02,1020,,"[61.4, 73.8]",3857268,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alistair Johnston,44703.0,Right Center Back,56,Canada,1833,['29ec1c82-b95e-4d8e-a8dd-16bd6bcbebf6'],6,,,,,,,,,,,,,,,,,Canada,1833,00:29:06.308,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e528d1b-87a3-43c3-a091-c099e2310b7c,1023,,"[110.0, 60.6]",3857268,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Richie Laryea,16120.0,Right Wing Back,56,Canada,1833,['bf6f8666-2518-4bce-8f12-e7f624f3f10e'],13,,,,,,,,,,,,,,,,,Canada,1833,00:29:13.705,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f31c075d-a33c-4052-bca4-182f2790b1dd,1026,,"[108.1, 57.6]",3857268,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alistair Johnston,44703.0,Right Center Back,56,Canada,1833,['3644a7d8-f316-4b71-b9c0-3b0b66120053'],15,,,,,,,,,,,,,,,,,Canada,1833,00:29:15.990,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe050902-2c23-44d5-b149-134ece9c28bb,1036,,"[99.2, 56.0]",3857268,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tajon Buchanan,24024.0,Right Attacking Midfield,56,Canada,1833,['ebc4d4e6-05bd-49ee-9649-83bda408854d'],27,,,,,,,,,,,,,,,,,Canada,1833,00:29:27.249,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cbb99de-d6bc-4c3c-a8e6-d29158730841,1040,,"[70.3, 77.3]",3857268,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Atiba Hutchinson,31684.0,Right Defensive Midfield,56,Canada,1833,['627a67e8-7354-4b43-a8cb-9d6cc4cf8237'],32,,,,,,,,,,,,,,,,,Canada,1833,00:29:32.199,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac8186a5-e9bc-4ec7-8172-2274972d9689,1043,,"[38.3, 59.0]",3857268,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kamal Miller,23828.0,Left Center Back,56,Canada,1833,['9594aeff-a586-4d9a-9c1d-79d1c86de4dd'],36,,,,,,,,,,,,,,,,,Canada,1833,00:29:36.415,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641ce5ac-5e8a-46c2-a833-d22672b8adb2,1046,,"[40.1, 29.5]",3857268,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,56,Canada,1833,['1be0fdfd-05d4-4fe3-b18f-60bfad59d7a2'],40,,,,,,,,,,,,,,,,,Canada,1833,00:29:40.108,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1569ec6-222a-4b0e-b6cb-a021b4957c04,1049,,"[63.7, 18.7]",3857268,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alphonso Davies,12365.0,Left Wing Back,56,Canada,1833,['0b3e9196-b058-4b99-84e3-1ff783d8f702'],42,,,,,,,,,,,,,,,,,Canada,1833,00:29:42.691,Ball Receipt*,
