50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.883572,,,,,,,,,,,,e3f3ed7c-e331-463d-9319-f366f9de6535,1856,,,"[82.0, 66.2]",3857258,44,,,,-1.8265108,,Left Foot,,,"[70.0, 20.3]",,Ground Pass,,47.442703,,,Alex Sandro Lobo Silva,6945.0,,,True,,,,1,Regular Play,Raphael Dias Belloli,10595.0,Right Wing,88,Brazil,781,['9d695dee-1425-47cd-8f39-9669488ca963'],52,,,,,,,,,,,,,,,,,Brazil,781,00:44:52.428,Pass,
,,,,,,,,,,,,,,,,,,1.565783,,,,,,,,,,,,546f7556-3c68-4b92-af52-99887c8dae69,1859,,,"[78.3, 11.7]",3857258,44,,,,-0.44185928,,Right Foot,,,"[95.0, 3.8]",,Ground Pass,,18.474306,,,Vinícius José Paixão de Oliveira Júnior,18395.0,,,,,,,1,Regular Play,Alex Sandro Lobo Silva,6945.0,Left Back,88,Brazil,781,['d3916727-6dfa-4e0e-a063-ccc787697a58'],57,,,,,,,,,,,,,,,,,Brazil,781,00:44:57.962,Pass,
,,,,,,,,,,,,,,,,,,0.664647,,,,,,,,,,,,482236eb-65e1-47b6-a44c-f1327de11891,1862,,,"[105.7, 10.0]",3857258,45,,,,1.6159633,,Right Foot,,,"[104.9, 27.7]",,Ground Pass,,17.71807,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,Regular Play,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,88,Brazil,781,"['ed4e0b69-bc28-4ee4-b304-827a3cbce8ec', 'f83377d8-1b97-4855-97bd-290d05bf8808']",2,,,,,,,,,,,,,,,,,Brazil,781,00:45:02.109,Pass,
,,,,,,,,,,,,,,,,,,0.858595,,,,,,,,,,,,f83377d8-1b97-4855-97bd-290d05bf8808,1864,,,"[15.2, 52.4]",3857258,45,,,,1.240499,,Right Foot,,,"[17.6, 59.4]",,Ground Pass,,7.4,,,Saša Lukić,6687.0,,,,,,Interception,1,Regular Play,Nemanja Gudelj,16489.0,Left Defensive Midfield,88,Brazil,781,"['482236eb-65e1-47b6-a44c-f1327de11891', '4d2e8e53-fc89-4ec8-b783-d6eaf5c8025e']",2,,,,,,,,,,,,,,,,,Serbia,786,00:45:02.774,Pass,
,,,,,,,,,,,,,,,,,,2.025727,,,,,,,,,,,,db4afcac-96a8-4183-9c0d-9df400d0ea8b,1871,,,"[32.8, 80.0]",3857258,45,,,,-0.2536741,,,,,"[62.5, 72.3]",,High Pass,,30.681917,Incomplete,,,,,,,,,Throw-in,1,From Throw In,Andrija Živković,6318.0,Right Wing Back,89,Serbia,786,['61eff345-e4aa-494a-9275-6f66520de011'],39,,,,,,,,,,,,,,,,,Serbia,786,00:45:39.393,Pass,
,,,,,,,,,,,,,,,,,,0.556401,,,,,,,,,,,,93d9bbe7-ee50-4e22-ba4e-2c64620d75de,1874,,,"[58.0, 9.8]",3857258,45,,,,0.75092906,,Right Foot,,,"[65.5, 16.8]",,Ground Pass,,10.259142,,,Lucas Tolentino Coelho de Lima,22600.0,,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Left Center Back,90,Brazil,781,['358106bb-0a34-4369-a5ab-eabca3caf679'],42,,,,,,,,,,,,,,,,,Brazil,781,00:45:42.242,Pass,
,,,,,,,,,,,,,,,,,,0.435493,,,,,,,,,,,,04cbf6be-c9e9-4f72-bc70-86a46af5d049,1877,,,"[65.5, 16.8]",3857258,45,,,,-1.1324598,,Left Foot,,,"[68.5, 10.4]",,Ground Pass,,7.0682387,,,Carlos Henrique Casimiro,5539.0,,,,,,,1,Regular Play,Lucas Tolentino Coelho de Lima,22600.0,Right Defensive Midfield,90,Brazil,781,['41167fc7-a816-45b2-a33d-c517be48410b'],42,,,,,,,,,,,,,,,,,Brazil,781,00:45:42.958,Pass,
,,,,,,,,,,,,,,,,,,1.806591,,,,,,,,,,,,e5057090-8b94-4746-ab5a-891149534e9c,1880,,,"[68.5, 10.4]",3857258,45,,,,2.3561945,,Left Foot,,,"[48.8, 30.1]",,Ground Pass,,27.860006,,,Marcos Aoás Corrêa,4372.0,,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,90,Brazil,781,['98d5ec7b-7d11-4043-8bd1-29af812821f4'],43,,,,,,,,,,,,,,,,,Brazil,781,00:45:43.594,Pass,
,,,,,,,,,,,,,,,,,,1.587658,,,,,,,,,,,,87dfd061-e217-4654-ba2b-5e5826a33c67,1883,,,"[54.8, 43.6]",3857258,45,,,,2.1434627,,Left Foot,,,"[45.0, 58.8]",,Ground Pass,,18.085354,,,Danilo Luiz da Silva,3063.0,,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,90,Brazil,781,['575aef01-736f-469e-8e2f-3837e51c285c'],48,,,,,,,,,,,,,,,,,Brazil,781,00:45:48.463,Pass,
,,,,,,,,,,,,,,,,,,1.6647,,,,,,,,,,,,98dd5802-700c-4cb3-8463-ece211d3323b,1886,,,"[43.9, 54.9]",3857258,45,,,,-1.7619808,,Right Foot,,,"[37.9, 23.9]",,Ground Pass,,31.575306,,,Thiago Emiliano da Silva,3295.0,,,,,,,1,Regular Play,Danilo Luiz da Silva,3063.0,Right Back,90,Brazil,781,['9edec6e7-ac61-4bf6-aa40-dab0a1858df6'],51,,,,,,,,,,,,,,,,,Brazil,781,00:45:51.076,Pass,
,,,,,,,,,,,,,,,,,,1.451054,,,,,,,,,,,,d2096944-62a5-4359-bb0b-0971dedc080d,1889,,,"[37.7, 19.8]",3857258,45,,,,-0.9612627,,Right Foot,,,"[49.5, 2.9]",,Ground Pass,,20.611889,,,Alex Sandro Lobo Silva,6945.0,,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Left Center Back,90,Brazil,781,['0aa5ad80-1a3a-424a-a865-4a5a6b94f467'],53,,,,,,,,,,,,,,,,,Brazil,781,00:45:53.263,Pass,
,,,,,,,,,,,,,,,,,,1.136047,,,,,,,,,,,,0139e547-7067-4fe8-88fd-b99817013538,1892,,,"[66.4, 2.3]",3857258,45,,,,1.7460628,,Left Foot,,,"[64.7, 11.9]",,Ground Pass,,9.749359,,,Carlos Henrique Casimiro,5539.0,,,,,,,1,Regular Play,Alex Sandro Lobo Silva,6945.0,Left Back,90,Brazil,781,['83c8d112-cb8a-44a2-a341-228d16c3ed0a'],57,,,,,,,,,,,,,,,,,Brazil,781,00:45:57.913,Pass,
,,,,,,,,,,,,,,,,,,1.446695,,,,,,,,,,,,8ded8ba6-e46b-4ebb-911e-2354104fa356,1895,,,"[63.6, 13.0]",3857258,46,,,,2.2634382,,Right Foot,,,"[48.0, 31.8]",,Ground Pass,,24.429491,,,Thiago Emiliano da Silva,3295.0,,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,90,Brazil,781,,0,,,,,,,,,,,,,,,,,Brazil,781,00:46:00.499,Pass,
,,,,,,,,,,,,,,,,,,0.786049,,,,,,,,,,,,cec0c614-4dc2-4d11-b65e-dd7a3a4057a0,1900,,,"[60.0, 40.0]",3857258,45,,,,-2.6158242,,Right Foot,,,"[51.9, 35.3]",,Ground Pass,,9.364828,,,Nemanja Gudelj,16489.0,,,,,,Kick Off,2,From Kick Off,Aleksandar Mitrović,4269.0,Center Forward,91,Serbia,786,['401c04f7-dc77-4b66-b084-73233f4c8b39'],0,,,,,,,,,,,,,,,,,Serbia,786,00:00:00.221,Pass,
,,,,,,,,,,,,,,,,,,0.865043,,,,,,,,,,,,8ad5abc9-a73d-4b69-952c-6af93483da0a,1903,,,"[54.2, 35.3]",3857258,45,,,,2.2763646,,Right Foot,,,"[47.3, 43.4]",,Ground Pass,,10.640489,,,Saša Lukić,6687.0,,,,,,,2,From Kick Off,Nemanja Gudelj,16489.0,Left Defensive Midfield,91,Serbia,786,['e0c2859e-d817-4437-aae8-7cadbb50f772'],1,,,,,,,,,,,,,,,,,Serbia,786,00:00:01.576,Pass,
,,,,,,,,,,,,,,,,,,1.112094,,,,,,,,,,,,f7e3dd61-8d32-460a-a5dc-879a037a6ab1,1906,,,"[47.3, 44.5]",3857258,45,,,,2.2296023,,Left Foot,,,"[35.3, 60.0]",,Ground Pass,,19.602295,,,Nikola Milenković,5603.0,,,,,,,2,From Kick Off,Saša Lukić,6687.0,Right Defensive Midfield,91,Serbia,786,['33085bc8-20de-4185-aef9-25c01bc8b8d1'],3,,,,,,,,,,,,,,,,,Serbia,786,00:00:03.919,Pass,
,,,,,,,,,,,,,,,,,,1.269369,,,,,,,,,,,,1705ffd3-4d03-43e0-b540-c6bc0d5bd82d,1909,,,"[35.3, 60.0]",3857258,45,,,,-1.7918434,,Right Foot,,,"[31.3, 42.2]",,Ground Pass,,18.243902,,,Milos Veljkovic,6321.0,,,,,,,2,From Kick Off,Nikola Milenković,5603.0,Right Center Back,91,Serbia,786,['d26aa586-d888-46d5-a7cb-4174408a1bf1'],5,,,,,,,,,,,,,,,,,Serbia,786,00:00:05.211,Pass,
,,,,,,,,,,,,,,,,,,1.017803,,,,,,,,,,,,bc5c5190-0278-4e94-a5e8-e88ffe3f3c6a,1912,,,"[31.3, 42.2]",3857258,45,,,,1.3756379,,Right Foot,,,"[34.7, 59.4]",,Ground Pass,,17.532825,,,Nikola Milenković,5603.0,,,,,,,2,From Kick Off,Milos Veljkovic,6321.0,Center Back,91,Serbia,786,['2faf548a-0737-4551-929f-6485521c4fec'],6,,,,,,,,,,,,,,,,,Serbia,786,00:00:06.908,Pass,
,,,,,,,,,,,,,,,,,,0.962816,,,,,,,,,,,,3e2cd112-1bd5-4ad2-962c-15b28133bc25,1915,,,"[34.7, 65.1]",3857258,45,,,,-0.98279375,,Right Foot,,,"[39.3, 58.2]",,Ground Pass,,8.292768,,,Saša Lukić,6687.0,,,,,,,2,From Kick Off,Nikola Milenković,5603.0,Right Center Back,91,Serbia,786,['fd2045f0-c946-4bed-949c-ebcb2259c93c'],8,,,,,,,,,,,,,,,,,Serbia,786,00:00:08.591,Pass,
,,,,,,,,,,,,,,,,,,0.659343,,,,,,,,,,,,0b89e3b0-dd1b-4c54-9e04-a9f787e70727,1918,,,"[40.5, 58.5]",3857258,45,,,,2.4506495,,Right Foot,,,"[35.3, 62.8]",,Ground Pass,,6.747592,,,Nikola Milenković,5603.0,,,,,,,2,From Kick Off,Saša Lukić,6687.0,Right Defensive Midfield,91,Serbia,786,['827e79ac-fef6-4a62-807a-f326ec1fb65f'],10,,,,,,,,,,,,,,,,,Serbia,786,00:00:10.192,Pass,
,,,,,,,,,,,,,,,,,,2.518947,,,,,,,,,,,,597fc57d-71c5-4cba-b8fc-3fff19d3b614,1920,,,"[37.0, 64.0]",3857258,45,,,,-1.822219,,Right Foot,,,"[26.7, 23.9]",,Ground Pass,,41.40169,,,Nemanja Gudelj,16489.0,,,True,,,,2,From Kick Off,Nikola Milenković,5603.0,Right Center Back,91,Serbia,786,['9d4f3cba-aff9-4546-abe1-fadc640ba0d1'],10,,,,,,,,,,,,,,,,,Serbia,786,00:00:10.852,Pass,
,,,,,,,,,,,,,,,,,,1.101697,,,,,,,,,,,,ee8accdc-0fbc-4939-9abb-32e5cfb8687b,1923,,,"[25.8, 25.0]",3857258,45,,,,-1.1538181,,Right Foot,,,"[32.4, 10.1]",,Ground Pass,,16.296318,,,Strahinja Pavlović,27719.0,,,,,,,2,From Kick Off,Nemanja Gudelj,16489.0,Left Defensive Midfield,91,Serbia,786,['cf213ccd-5b8c-4945-a4c4-cd69147e0f9a'],15,,,,,,,,,,,,,,,,,Serbia,786,00:00:15.022,Pass,
,,,,,,,,,,,,,,,,,,1.148871,,,,,,,,,,,,36055e7a-fb05-424c-b871-1d08dd25c8de,1926,,,"[31.6, 6.1]",3857258,45,,,,1.9974238,,Left Foot,,,"[28.1, 13.8]",,Ground Pass,,8.458132,,,Nemanja Gudelj,16489.0,,,,,,,2,From Kick Off,Strahinja Pavlović,27719.0,Left Center Back,91,Serbia,786,['41b43d6c-01a5-4c1e-8b2b-a6e2d0a481e5'],16,,,,,,,,,,,,,,,,,Serbia,786,00:00:16.899,Pass,
,,,,,,,,,,,,,,,,,,1.88168,,,,,,,,,,,,f5691770-c747-4c64-aa56-0f5f94a0f336,1929,,,"[27.8, 18.1]",3857258,45,,,,1.4990634,,Left Foot,,,"[29.0, 34.8]",,Ground Pass,,16.74306,,,Milos Veljkovic,6321.0,,,,,,,2,From Kick Off,Nemanja Gudelj,16489.0,Left Defensive Midfield,91,Serbia,786,['3a38af76-dfe9-441a-88be-cdbcb78e0784'],19,,,,,,,,,,,,,,,,,Serbia,786,00:00:19.836,Pass,
,,,,,,,,,,,,,,,,,,1.395805,,,,,,,,,,,,1e137caf-29d5-4f3d-a6bd-7b440c946f5c,1932,,,"[34.7, 42.2]",3857258,45,,,,1.4229469,,Left Foot,,,"[38.2, 65.7]",,Ground Pass,,23.759209,,,Nikola Milenković,5603.0,,,,,,,2,From Kick Off,Milos Veljkovic,6321.0,Center Back,91,Serbia,786,['eda56f26-5cdb-4761-ae4f-c62374eac32e'],22,,,,,,,,,,,,,,,,,Serbia,786,00:00:22.702,Pass,
,,,,,,,,,,,,,,,,,,1.48125,,,,,,,,,,,,2d8e8ac0-94f8-4c75-96fe-d97d40af237a,1935,,,"[44.5, 66.3]",3857258,45,,,,-2.7562163,,Right Foot,,,"[23.3, 57.7]",,Ground Pass,,22.877937,,,Milos Veljkovic,6321.0,,,,,,,2,From Kick Off,Nikola Milenković,5603.0,Right Center Back,91,Serbia,786,['59656292-ef00-4f57-8e79-0b2877f18c7b'],26,,,,,,,,,,,,,,,,,Serbia,786,00:00:26.172,Pass,
,,,,,,,,,,,,,,,,,,1.590735,,,,,,,,,,,,9fc27149-48e7-4f75-8cf3-bcfb60b0855f,1939,,,"[12.0, 55.3]",3857258,45,,,,-1.91531,,Left Foot,,,"[5.9, 38.3]",,Ground Pass,,18.061285,,,Vanja Milinković Savić,20600.0,,,,,,,2,From Kick Off,Milos Veljkovic,6321.0,Center Back,91,Serbia,786,"['d0765b54-ed2d-48d0-b02d-4b7f88f8c22d', 'd602c5cd-9b99-44ab-bb32-c9302dbb7093']",28,,,,,,,,,,,,,,,,,Serbia,786,00:00:28.517,Pass,True
,,,,,,,,,,,,,,,,,,1.052745,,,,,,,,,,,,3cea7ac3-6954-4288-9002-53b019ad4472,1943,,,"[10.0, 31.7]",3857258,45,,,,-0.5984189,,Left Foot,,,"[21.0, 24.2]",,Ground Pass,,13.313527,,,Nemanja Gudelj,16489.0,,,,,,,2,From Kick Off,Vanja Milinković Savić,20600.0,Goalkeeper,91,Serbia,786,"['ca0487e9-4683-4fa7-8786-3c5b02db414d', 'f69ccfba-cf88-4687-b425-451b2a9d454a']",32,,,,,,,,,,,,,,,,,Serbia,786,00:00:32.211,Pass,True
,,,,,,,,,,,,,,,,,,0.131639,,,,,,,,,,,,b8496aa5-431b-4ab4-bf37-667277bfd2f5,1954,,,"[109.6, 13.8]",3857258,45,,,,1.0687062,,Left Foot,,,"[112.4, 18.9]",,Low Pass,,5.818075,Incomplete,,,,,,,,,,2,Regular Play,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,92,Brazil,781,['02090857-7860-4508-83ee-56e29d190fa3'],42,,,,,,,,,,,,,,,,,Brazil,781,00:00:42.066,Pass,
,,,,,,,,,,,,,,,,,,1.096592,,,,,,,,,,,,898a4488-ba94-4e9a-b248-f0f3e7df86ee,1956,,,"[101.4, 0.1]",3857258,45,,,,2.6001453,,,,,"[87.1, 8.7]",,Low Pass,,16.686821,,,Carlos Henrique Casimiro,5539.0,,,,,,Throw-in,2,From Throw In,Alex Sandro Lobo Silva,6945.0,Left Back,93,Brazil,781,['4cb26a1d-c5f6-4c9a-9c5e-970bf554afe7'],56,,,,,,,,,,,,,,,,,Brazil,781,00:00:56.010,Pass,
,,,,,,,,,,,,,,,,,,2.998379,,,,,,,,,,,,5adab480-1a69-4c79-a30d-88451573edd8,1959,,,"[86.0, 11.3]",3857258,45,,,,1.6094618,,Right Foot,,,"[84.0, 63.0]",,High Pass,,51.73867,,,Danilo Luiz da Silva,3063.0,,,True,,,,2,From Throw In,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,93,Brazil,781,['4c90d9f3-9037-40e7-ac64-4a4a0143d6c8'],59,,,,,,,,,,,,,,,,,Brazil,781,00:00:59.306,Pass,
,,,,,,,,,,,,,,,,,,2.101403,,,,,,,,,,,,c22040f7-ac50-4214-b2fc-dfd95524fdca,1962,,,"[84.0, 63.8]",3857258,46,,,,-3.017903,,Right Foot,,,"[65.5, 61.5]",,Ground Pass,,18.642426,,,Marcos Aoás Corrêa,4372.0,,,,,,,2,From Throw In,Danilo Luiz da Silva,3063.0,Right Back,93,Brazil,781,['a3f1bcc9-1b11-4d6b-aeb7-96498177145a'],2,,,,,,,,,,,,,,,,,Brazil,781,00:01:02.425,Pass,
,,,,,,,,,,,,,,,,,,1.681315,,,,,,,,,,,,d3a45999-a5c8-418c-9673-7a720d6c36ea,1965,,,"[58.6, 64.3]",3857258,46,,,,-2.0613432,,Left Foot,,,"[44.5, 37.9]",,Ground Pass,,29.929417,,,Thiago Emiliano da Silva,3295.0,,,,,,,2,From Throw In,Marcos Aoás Corrêa,4372.0,Right Center Back,93,Brazil,781,['8c9a6a4b-6d5b-43e7-8270-d1a2ec1dc754'],5,,,,,,,,,,,,,,,,,Brazil,781,00:01:05.720,Pass,
,,,,,,,,,,,,,,,,,,1.350186,,,,,,,,,,,,812cfb02-cc3c-4f4e-869f-19235efcc64f,1968,,,"[54.2, 41.3]",3857258,46,,,,0.96087945,,Right Foot,,,"[65.8, 57.9]",,Ground Pass,,20.25142,,,Danilo Luiz da Silva,3063.0,,,,,,,2,From Throw In,Thiago Emiliano da Silva,3295.0,Left Center Back,93,Brazil,781,['79e6976a-4649-44e8-a65e-b8f657153f8d'],13,,,,,,,,,,,,,,,,,Brazil,781,00:01:13.361,Pass,
,,,,,,,,,,,,,,,,,,0.965995,,,,,,,,,,,,2669bd44-7e1e-495b-bbfc-4665e258bba2,1971,,,"[74.2, 68.7]",3857258,46,,,,0.4603903,,Right Foot,,,"[86.5, 74.8]",,Ground Pass,,13.72953,,,Raphael Dias Belloli,10595.0,,,,,,,2,From Throw In,Danilo Luiz da Silva,3063.0,Right Back,93,Brazil,781,['18a7e5ee-9663-47da-b8fc-17d5345a4bb8'],16,,,,,,,,,,,,,,,,,Brazil,781,00:01:16.751,Pass,
,,,,,,,,,,,,,,,,,,0.677327,,,,,,,,,,,,3ca31caa-76bb-47bb-bbbf-f685c1f0fc83,1975,,,"[86.0, 77.1]",3857258,46,,,,-2.8367896,,Left Foot,,,"[77.1, 74.3]",,Ground Pass,,9.330059,,,Danilo Luiz da Silva,3063.0,,,,,,,2,From Throw In,Raphael Dias Belloli,10595.0,Right Wing,93,Brazil,781,"['573fff55-bee7-4154-984b-78d6b594f810', 'ed859034-c1e2-4909-ac20-e2fa315dfc57']",18,,,,,,,,,,,,,,,,,Brazil,781,00:01:18.837,Pass,True
,,,,,,,,,,,,,,,,,,1.01719,,,,,,,,,,,,9a087f3e-211c-42b1-a64c-8648914dce52,1978,,,"[77.1, 74.3]",3857258,46,,,,-1.6760964,,Right Foot,,,"[75.8, 62.0]",,Ground Pass,,12.368508,,,Carlos Henrique Casimiro,5539.0,,,,,,,2,From Throw In,Danilo Luiz da Silva,3063.0,Right Back,93,Brazil,781,['2e25b93e-5661-4613-be64-4e841fc3462e'],20,,,,,,,,,,,,,,,,,Brazil,781,00:01:20.504,Pass,
,,,,,,,,,,,,,,,,,,2.238683,,,,,,,,,,,,bdeaf55d-efa0-4b3a-a3fa-766a838b46e5,1981,,,"[74.8, 58.4]",3857258,46,,,,2.8320231,,Right Foot,,,"[47.6, 67.1]",,Low Pass,,28.557486,,,Marcos Aoás Corrêa,4372.0,,,,,,,2,From Throw In,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,93,Brazil,781,['879872e9-5f0a-4d58-b2f9-0061f44c541e'],21,,,,,,,,,,,,,,,,,Brazil,781,00:01:21.642,Pass,
,,,,,,,,,,,,,,,,,,2.329698,,,,,,,,,,,,fea37b88-7260-4506-8516-ba117f75fbce,1984,,,"[58.1, 54.8]",3857258,46,,,,-1.7798193,,Right Foot,,,"[52.5, 28.4]",,Ground Pass,,26.987404,,,Thiago Emiliano da Silva,3295.0,,,,,,,2,From Throw In,Marcos Aoás Corrêa,4372.0,Right Center Back,93,Brazil,781,['a38291a8-4b3a-4b64-86d4-5d8a3d087a2d'],29,,,,,,,,,,,,,,,,,Brazil,781,00:01:29.280,Pass,
,,,,,,,,,,,,,,,,,,1.109808,,,,,,,,,,,,fce334c2-800c-4090-b21b-ecb07d6add36,1987,,,"[44.5, 27.9]",3857258,46,,,,1.4574906,,Right Foot,,,"[47.8, 56.9]",,Ground Pass,,29.187155,,,Marcos Aoás Corrêa,4372.0,,,,,,,2,From Throw In,Thiago Emiliano da Silva,3295.0,Left Center Back,93,Brazil,781,['abff20c4-2c97-4f57-be40-7a46a86c1259'],33,,,,,,,,,,,,,,,,,Brazil,781,00:01:33.459,Pass,
,,,,,,,,,,,,,,,,,,1.079714,,,,,,,,,,,,3145b40b-8fbb-407a-afa8-b0b6cfa5f223,1990,,,"[41.2, 58.4]",3857258,46,,,,-0.7311038,,Right Foot,,,"[50.9, 49.7]",,Ground Pass,,13.029965,,,Carlos Henrique Casimiro,5539.0,,,,,,,2,From Throw In,Marcos Aoás Corrêa,4372.0,Right Center Back,93,Brazil,781,['0604d426-3bcd-486d-ad7e-f85c43a0f1c0'],36,,,,,,,,,,,,,,,,,Brazil,781,00:01:36.489,Pass,
,,,,,,,,,,,,,,,,,,1.445964,,,,,,,,,,,,434e5573-10a7-481e-ac00-56bd05adfa2f,1993,,,"[50.9, 49.7]",3857258,46,,,,0.6752925,,Right Foot,,,"[73.0, 67.4]",,Low Pass,,28.314308,Incomplete,,Raphael Dias Belloli,10595.0,,,,,,,2,From Throw In,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,93,Brazil,781,"['42a18455-d474-4660-8487-8527f6049f93', '59560311-a93c-40db-abbf-8437ea2480ef']",37,,,,,,,,,,,,,,,,,Brazil,781,00:01:37.669,Pass,
,,,,,,,,,,,,,,,,,,2.074234,,,,,,,,,,,,7e3f729f-c482-4d1f-a7f6-395891d781a8,1997,,,"[40.7, 8.3]",3857258,46,,,,2.4720526,,Right Foot,,,"[14.8, 28.8]",,Ground Pass,,33.031197,,,Vanja Milinković Savić,20600.0,,,,,,,2,Regular Play,Strahinja Pavlović,27719.0,Left Center Back,94,Serbia,786,['e4824c60-47c6-4d26-a369-2677e809993d'],41,,,,,,,,,,,,,,,,,Serbia,786,00:01:41.058,Pass,
,,,,,,,,,,,,,,,,,,3.626776,,,,,,,,,,,,932706d2-9a96-43b9-83f3-d2781506012f,2000,,,"[14.8, 30.4]",3857258,46,,,,-0.08471874,,Left Foot,,,"[72.5, 25.5]",,High Pass,,57.907684,Incomplete,,Sergej Milinković-Savić,5589.0,,,,,,,2,Regular Play,Vanja Milinković Savić,20600.0,Goalkeeper,94,Serbia,786,"['c0b87825-db6d-424c-823e-243666d2bffa', 'c9c67605-d401-4586-adff-e01e1b986bf4']",43,,,,,,,,,,,,,,,,,Serbia,786,00:01:43.272,Pass,
,,,,,,,,,,,,,,,,,,1.581563,,,,,,,,,,,,66a5c657-20f4-4896-9a63-acfabd231bf7,2004,,,"[66.6, 20.9]",3857258,46,,,,-1.5260501,,Right Foot,,,"[66.9, 14.2]",,Low Pass,,6.706713,,,Filip Mladenović,7993.0,,,,,,Interception,2,Regular Play,Nemanja Gudelj,16489.0,Left Defensive Midfield,94,Serbia,786,['cb909257-b652-41c1-ad40-d64eb92afdb7'],48,,,,,,,,,,,,,,,,,Serbia,786,00:01:48.962,Pass,
,,,,,,,,,,,,,,,,,,0.838945,,,,,,,,,,,,a2e6c30b-4a18-49e9-bcaf-92efa3716d1b,2008,,,"[61.5, 13.7]",3857258,46,,,,0.82067764,,Left Foot,,,"[65.6, 18.1]",,Low Pass,,6.01415,,,Sergej Milinković-Savić,5589.0,,,,,,,2,Regular Play,Filip Mladenović,7993.0,Left Wing Back,94,Serbia,786,['de513ad2-78cb-43d4-8029-ec65edb7bfb2'],51,,,,,,,,,,,,,,,,,Serbia,786,00:01:51.150,Pass,
,,,,,,,,,,,,,,,,,,0.154137,,,,,,,,,,,,16669a9b-2bd5-4ba4-af4e-61c2e48e36b5,2011,,,"[63.3, 24.2]",3857258,46,,,,0.7328151,,Right Foot,,,"[65.3, 26.0]",,Low Pass,,2.6907248,Incomplete,,,,,,,,,,2,Regular Play,Sergej Milinković-Savić,5589.0,Left Attacking Midfield,94,Serbia,786,['773466ef-b973-43a6-a974-37a62bf32480'],53,,,,,,,,,,,,,,,,,Serbia,786,00:01:53.158,Pass,
,,,,,,,,,,,,,,,,,,1.767864,,,,,,,,,,,,f9b57070-dfc7-4477-9016-46b26a340773,2018,,,"[26.9, 34.0]",3857258,46,,,,-0.73751146,,Right Foot,,,"[43.3, 19.1]",,Ground Pass,,22.157843,,,Nemanja Gudelj,16489.0,,,,,,Recovery,2,Regular Play,Nikola Milenković,5603.0,Right Center Back,94,Serbia,786,['a6248b85-6e3b-45c9-bc25-e3b748ce4774'],59,,,,,,,,,,,,,,,,,Serbia,786,00:01:59.649,Pass,
,,,,,,,,,,,,,,,,,,1.073578,,,,,,,,,,,,565ae913-3656-4612-b177-e74ae563c072,2022,,,"[42.0, 18.9]",3857258,47,,,,2.4375596,,Right Foot,,,"[29.4, 29.6]",,High Pass,,16.530275,,,Sergej Milinković-Savić,5589.0,,,,,,,2,Regular Play,Nemanja Gudelj,16489.0,Left Defensive Midfield,94,Serbia,786,['4559e8e8-f84c-4a38-9f14-806e920cf4c4'],1,,,,,,,,,,,,,,,,,Serbia,786,00:02:01.654,Pass,
,,,,,,,,,,,,,,,,,,2.303062,,,,,,,,,,,,92377595-f02c-4579-b4ad-6f9b354d68c9,2026,,,"[34.1, 29.4]",3857258,47,,,,0.99840903,,Right Foot,,,"[62.0, 72.7]",,High Pass,,51.510193,,,Andrija Živković,6318.0,,,True,,,,2,Regular Play,Sergej Milinković-Savić,5589.0,Left Attacking Midfield,94,Serbia,786,['6a80a7ab-ad5e-4170-b4be-c5e5cf06a40f'],4,,,,,,,,,,,,,,,,,Serbia,786,00:02:04.889,Pass,
