50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666f1569-baa0-498e-8997-d1d0cc43f505,2416,,,"[4.1, 60.5]",3857259,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nikola Milenković,5603.0,Right Center Back,134,Serbia,786,['548d677e-98e1-44b2-95c8-e5adbca43730'],14,,,,,,,,,,,,,,,,,,Serbia,786,00:26:14.959,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6810e229-1302-4750-aedf-4e6ba4bda495,2419,,,"[41.2, 46.2]",3857259,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Mitrović,4269.0,Center Forward,134,Serbia,786,['b05613a7-837c-4f06-ab8a-005bcf3e4640'],18,,,,,,,,,,,,,,,,,,Serbia,786,00:26:18.505,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17cc2b8f-c4b2-4e34-8d44-f5fc5b5cb465,2421,,,"[41.5, 30.2]",3857259,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dušan Tadić,3831.0,Right Attacking Midfield,134,Serbia,786,['2ebf5855-e6eb-4c59-b313-362a4808dfde'],19,,,,,,,,,,,,,,,,,,Serbia,786,00:26:19.745,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27328519-fbd6-4478-8217-a8f523b2d92a,2424,,,"[37.6, 38.1]",3857259,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saša Lukić,6687.0,Right Defensive Midfield,134,Serbia,786,['221e06a8-d2c4-4903-a609-bd89c8c9d2cd'],21,,,,,,,,,,,,,,,,,,Serbia,786,00:26:21.286,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5295fd09-2f4d-4a7a-a62c-2cccafeb5243,2427,,,"[33.1, 46.9]",3857259,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Milos Veljkovic,6321.0,Center Back,134,Serbia,786,['4d1dd5db-4b46-46c7-b538-5f02ec382d65'],23,,,,,,,,,,,,,,,,,,Serbia,786,00:26:23.262,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,042ba890-55cb-4586-9245-2182bd9ff24e,2430,,,"[45.5, 25.7]",3857259,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dušan Tadić,3831.0,Right Attacking Midfield,134,Serbia,786,['947f35ba-8c2e-46f9-85b0-87c61cb0cbd1'],24,,,,,,,,,,,,,,,,,,Serbia,786,00:26:24.583,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cacd9de-016a-4705-8ea5-1f59c31b4895,2433,,,"[91.3, 75.7]",3857259,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrija Živković,6318.0,Right Wing Back,134,Serbia,786,['f010311a-150f-499b-85bf-0d94d026a637'],33,,,,,,,,,,,,,,,,,,Serbia,786,00:26:33.581,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d821146-5a16-4682-88f3-fe16c9ec69a6,2435,,,"[51.2, 4.4]",3857259,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vincent Paté Aboubakar,11174.0,Center Attacking Midfield,135,Cameroon,2722,['86f32203-78a9-44cf-b14f-f4d63e2dc9c3'],56,,,,,,,,,,,,,,,,,,Cameroon,2722,00:26:56.373,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73258b15-03cb-499e-b763-a92d4c26d7d3,2437,,,"[78.6, 77.9]",3857259,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrija Živković,6318.0,Right Wing Back,136,Serbia,786,['e2fcc7c9-7e8c-4010-bf20-c43e12a2c0ab'],58,,,,,,,,,,,,,,,,,,Serbia,786,00:26:58.198,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408c3ecf-4e0d-417b-b830-4902f96f5340,2440,,,"[77.0, 73.1]",3857259,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saša Lukić,6687.0,Right Defensive Midfield,136,Serbia,786,['191b2d7f-7485-4f02-8d66-5ad55a905e62'],59,,,,,,,,,,,,,,,,,,Serbia,786,00:26:59.147,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1afb12ff-6a45-4a60-ae5e-7d728162f7bb,2444,,,"[79.3, 69.1]",3857259,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nemanja Maksimović,6901.0,Left Defensive Midfield,136,Serbia,786,['44dcf3a0-6bdd-4e6f-b655-da1c4c3748a9'],0,,,,,,,,,,,,,,,,,,Serbia,786,00:27:00.928,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1599bcf-f73f-4c14-b451-3641eed806f6,2448,,,"[47.2, 9.8]",3857259,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vincent Paté Aboubakar,11174.0,Center Attacking Midfield,137,Cameroon,2722,['7479d79c-a123-45b8-aea1-995cc3d18a38'],2,,,,,,,,,,,,,,,,,,Cameroon,2722,00:27:02.633,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f00340b-c812-4116-967d-9efb85ddab2b,2450,,,"[50.5, 2.7]",3857259,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bryan Mbeumo,4935.0,Left Wing,137,Cameroon,2722,['87f30d8e-4b3d-49ad-b9b7-8122e5d610cc'],4,,,,,,,,,,,,,,,,,,Cameroon,2722,00:27:04.696,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b039fa54-7b71-461b-815e-e9c792e48ec7,2452,,,"[57.9, 11.8]",3857259,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vincent Paté Aboubakar,11174.0,Center Attacking Midfield,137,Cameroon,2722,['883ef493-a598-4b68-ab94-8889cf61da39'],6,,,,,,,,,,,,,,,,,,Cameroon,2722,00:27:06.721,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4895d41-5575-4398-9c77-fe5a64697d8c,2458,,,"[39.3, 48.3]",3857259,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Mitrović,10477.0,Left Center Back,138,Serbia,786,['60f25b9e-550c-4069-8dcf-f73ee601f606'],10,,,,,,,,,,,,,,,,,,Serbia,786,00:27:10.756,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112d93e6-b832-4e72-a01d-4a32da83829b,2461,,,"[34.1, 58.6]",3857259,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Milos Veljkovic,6321.0,Center Back,138,Serbia,786,['a601e446-ca69-40f1-8cac-247558650a40'],14,,,,,,,,,,,,,,,,,,Serbia,786,00:27:14.781,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497a394e-a498-4a41-baeb-79564e94f5a4,2464,,,"[66.7, 47.4]",3857259,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dušan Tadić,3831.0,Right Attacking Midfield,138,Serbia,786,['d4b2aed7-bb57-4179-bce7-844fcb8c0cec'],18,,,,,,,,,,,,,,,,,,Serbia,786,00:27:18.071,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27a674c3-3ff7-4fed-adac-13389ce55800,2467,,,"[96.5, 23.6]",3857259,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Kostić,5591.0,Left Wing Back,138,Serbia,786,['8cbb748e-1c59-4999-ab74-ef1cb9d58d7d'],22,,,,,,,,,,,,,,,,,,Serbia,786,00:27:22.540,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17bf8e94-133c-481c-be86-506628c97d50,2470,,,"[106.5, 38.8]",3857259,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Mitrović,4269.0,Center Forward,138,Serbia,786,['f05f5b41-cd68-4c47-b72c-3fc58f401955'],27,,,,,,,,,,,,,,,,,,Serbia,786,00:27:27.405,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd723bb8-9aa7-48a7-9c5b-b4ce91e347af,2475,,,"[33.9, 9.1]",3857259,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bryan Mbeumo,4935.0,Left Wing,139,Cameroon,2722,['19f3faf8-5b66-4afc-b390-0b5d2266fa8b'],30,,,,,,,,,,,,,,,,,,Cameroon,2722,00:27:30.994,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe3679da-0aa0-4f8d-9d2c-d3335e25cef9,2478,,,"[49.6, 16.5]",3857259,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vincent Paté Aboubakar,11174.0,Center Attacking Midfield,139,Cameroon,2722,['82b4f394-4299-4f09-a275-9a61b09a3d79'],35,,,,,,,,,,,,,,,,,,Cameroon,2722,00:27:35.728,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e48858f-c55f-4a02-b7d5-ec328e480414,2482,,,"[110.1, 43.8]",3857259,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aleksandar Mitrović,4269.0,Center Forward,140,Serbia,786,['4f6afdd9-000b-45ce-80e6-ee8606111699'],22,,,,,,,,,,,,,,,,,,Serbia,786,00:28:22.175,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c75fd8be-f212-466f-87c0-8f8e879fc6bd,2485,,,"[35.0, 72.0]",3857259,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ngoran Suiru Fai Collins,16346.0,Right Back,141,Cameroon,2722,['1cd20a16-169d-4405-92bf-3fda85e88964'],28,,,,,,,,,,,,,,,,,,Cameroon,2722,00:28:28.229,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5b0e029-8cce-42ff-af64-ee7a2cb015a7,2487,,,"[76.5, 73.2]",3857259,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Christian Mougang Bassogog,46903.0,Right Wing,141,Cameroon,2722,['d5d10eff-a09f-468a-9c81-f14e5c0ef5c4'],31,,,,,,,,,,,,,,,,,,Cameroon,2722,00:28:31.846,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d75e38e4-02d4-41e9-a71d-615959c5be69,2496,,,"[86.7, 40.6]",3857259,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,André-Frank Zambo Anguissa,3141.0,Left Defensive Midfield,141,Cameroon,2722,['3bb0dff2-781c-420b-83fd-5c09f9895fff'],42,,,,,,,,,,,,,,,,,,Cameroon,2722,00:28:42.758,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7eb991f3-fdae-4e2c-b4ac-3c14e8c70ce7,2499,,,"[75.5, 40.3]",3857259,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gaël Ondoua,28966.0,Right Defensive Midfield,141,Cameroon,2722,['7dfa99f8-d961-494d-a387-cc121c52769a'],43,,,,,,,,,,,,,,,,,,Cameroon,2722,00:28:43.967,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a60a69fa-036b-40af-a794-5dcaf19d7577,2502,,,"[80.3, 73.2]",3857259,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ngoran Suiru Fai Collins,16346.0,Right Back,141,Cameroon,2722,['7d35f901-e8ac-4989-9e8a-89f246f60396'],46,,,,,,,,,,,,,,,,,,Cameroon,2722,00:28:46.420,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b5f27b4-20e3-48b5-8fe8-1de98e636903,2505,,,"[98.2, 65.4]",3857259,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,André-Frank Zambo Anguissa,3141.0,Left Defensive Midfield,141,Cameroon,2722,['b7af1a55-3453-4116-aba9-54c4b1c562b8'],50,,,,,,,,,,,,,,,,,,Cameroon,2722,00:28:50.214,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609ac09f-b97d-4f8e-91c9-1840b832a170,2509,,,"[114.6, 71.6]",3857259,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Christian Mougang Bassogog,46903.0,Right Wing,141,Cameroon,2722,['7dff2d3a-3bb3-4e28-b0df-ee3aaf60359f'],55,,,,,,,,,,,,,,,,,,Cameroon,2722,00:28:55.374,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1740aa8-1436-4637-b943-6ebeb82b18ce,2515,,,"[91.7, 73.9]",3857259,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ngoran Suiru Fai Collins,16346.0,Right Back,141,Cameroon,2722,['d06206b2-b532-4349-8c1a-47a91f3b60bf'],1,,,,,,,,,,,,,,,,,,Cameroon,2722,00:29:01.199,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77a99806-19ef-4b4b-9544-5519d89eb144,2518,,,"[86.0, 59.9]",3857259,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gaël Ondoua,28966.0,Right Defensive Midfield,141,Cameroon,2722,['8979abe4-7149-4e2b-9136-68f1910fd6b4'],3,,,,,,,,,,,,,,,,,,Cameroon,2722,00:29:03.514,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,065d14d6-6bc1-4e32-8326-5e0dfff7d22f,2522,,,"[98.4, 72.5]",3857259,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,André-Frank Zambo Anguissa,3141.0,Left Defensive Midfield,141,Cameroon,2722,['a7fd40dc-199e-42bd-a9cb-fc8fc72865aa'],5,,,,,,,,,,,,,,,,,,Cameroon,2722,00:29:05.440,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e6fd5f3-29e3-4225-8f1a-35fe72b6be1f,2527,,,"[91.5, 34.9]",3857259,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Nouhou Tolo,13454.0,Left Back,141,Cameroon,2722,['1075ce4a-3784-454d-8fe5-8c8e90b15cae'],13,,,,,,,,,,,,,,,,,,Cameroon,2722,00:29:13.450,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657426b6-2e05-4109-a8f9-a68d901f1505,2531,,,"[98.9, 32.7]",3857259,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Vincent Paté Aboubakar,11174.0,Center Attacking Midfield,141,Cameroon,2722,['d9fdd4a5-3583-4f30-bd8b-d7096a31dc6c'],14,,,,,,,,,,,,,,,,,,Cameroon,2722,00:29:14.365,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ba2a11a-23a9-448e-9cf8-d4235288f3f4,2536,,,"[41.9, 24.3]",3857259,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stefan Mitrović,10477.0,Left Center Back,142,Serbia,786,['22cc5db1-05bc-4b18-b6bb-7c6a54491e79'],6,,,,,,,,,,,,,,,,,,Serbia,786,00:30:06.635,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260f2778-84b8-4a0b-a6a0-4deb46fcca13,2538,,,"[51.5, 30.2]",3857259,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Saša Lukić,6687.0,Right Defensive Midfield,142,Serbia,786,['538d2bbc-bccb-45bf-bf1c-99a174c9519b'],8,,,,,,,,,,,,,,,,,,Serbia,786,00:30:08.514,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6c68c0f-0157-4b5d-85cf-dfc13ead44df,2540,,,"[64.8, 46.9]",3857259,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dušan Tadić,3831.0,Right Attacking Midfield,142,Serbia,786,['f7da932d-bb7c-4312-b2da-c60002febb2d'],10,,,,,,,,,,,,,,,,,,Serbia,786,00:30:10.442,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8225f5d3-4c3e-4b32-926e-b6b2dbd5a272,2543,,,"[53.8, 68.1]",3857259,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nikola Milenković,5603.0,Right Center Back,142,Serbia,786,['cdd71724-cf0e-4371-ae46-fadcfd6207c1'],13,,,,,,,,,,,,,,,,,,Serbia,786,00:30:13.853,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668e98c6-62c2-4eed-814a-b0b010b08d9f,2546,,,"[48.6, 61.9]",3857259,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Milos Veljkovic,6321.0,Center Back,142,Serbia,786,['8cf90d88-1014-4dff-ac7b-a6b2c0def6d2'],15,,,,,,,,,,,,,,,,,,Serbia,786,00:30:15.731,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2185585-f395-4823-a7d7-945c8a028b4d,2549,,,"[67.7, 39.5]",3857259,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergej Milinković-Savić,5589.0,Left Attacking Midfield,142,Serbia,786,['091845fc-96e8-44c9-b0a1-a3860f35f8f4'],18,,,,,,,,,,,,,,,,,,Serbia,786,00:30:18.866,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c57047d9-765d-4a74-a93f-68998f65688c,2552,,,"[91.7, 43.8]",3857259,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dušan Tadić,3831.0,Right Attacking Midfield,142,Serbia,786,['4f4fb1e1-9568-412b-8c30-354e04c00b31'],22,,,,,,,,,,,,,,,,,,Serbia,786,00:30:22.263,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49067ea0-36ea-43d8-88cc-8cf9168bb3ec,2556,,,"[73.9, 39.9]",3857259,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jean-Eric Maxim Choupo-Moting,3499.0,Center Forward,142,Serbia,786,['d1b1b5c9-0f8d-484e-8d99-b0eccfbb334e'],39,,,,,,,,,,,,,,,,,,Cameroon,2722,00:30:39.085,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8416fcd-c5d7-4770-85ff-6b199657dfdf,2562,,,"[43.6, 46.4]",3857259,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Saša Lukić,6687.0,Right Defensive Midfield,142,Serbia,786,['510a035a-3870-4561-ba00-04f92e505012'],42,,,,,,,,,,,,,,,,,,Serbia,786,00:30:42.391,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdfad5d2-edbd-4c4c-90a9-f50c69f3a265,2565,,,"[36.9, 56.7]",3857259,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrija Živković,6318.0,Right Wing Back,142,Serbia,786,['e271fb9b-724e-452b-bef3-232b7cdba358'],43,,,,,,,,,,,,,,,,,,Serbia,786,00:30:43.275,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17455a6d-941a-4c34-a6e4-9c0a2d608827,2568,,,"[110.1, 55.7]",3857259,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aleksandar Mitrović,4269.0,Center Forward,142,Serbia,786,['8e35257d-d874-468c-b561-d02805aaeeb1'],51,,,,,,,,,,,,,,,,,,Serbia,786,00:30:51.835,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b7e0e10-c8a0-4137-b420-2b12374f1fe5,2573,,,"[108.2, 30.9]",3857259,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dušan Tadić,3831.0,Right Attacking Midfield,142,Serbia,786,['22e79bde-03ab-4b44-98e8-db6287c803b5'],56,,,,,,,,,,,,,,,,,,Serbia,786,00:30:56.677,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce76e2c8-ad93-448f-8d24-9471a466bdde,2577,,,"[111.0, 36.2]",3857259,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergej Milinković-Savić,5589.0,Left Attacking Midfield,142,Serbia,786,['53126502-c89c-47eb-a349-42166201b9f1'],58,,,,,,,,,,,,,,,,,,Serbia,786,00:30:58.475,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6a6a428-37e9-4e06-9a1e-d705a18e3a3b,2582,,,"[17.2, 40.3]",3857259,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaël Ondoua,28966.0,Right Defensive Midfield,143,Cameroon,2722,['f05242ab-4813-4c69-9dae-3143b6b5dd82'],1,,,,,,,,,,,,,,,,,,Cameroon,2722,00:31:01.550,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86d76200-d227-45e2-bddf-9962b5e6e639,2585,,,"[25.8, 47.0]",3857259,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André-Frank Zambo Anguissa,3141.0,Left Defensive Midfield,143,Cameroon,2722,['feea7bf8-c7bf-486e-8a08-c3742763e51c'],2,,,,,,,,,,,,,,,,,,Cameroon,2722,00:31:02.525,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60e98b29-7fe3-461d-8167-b745b4a1ca85,2589,,,"[50.5, 36.5]",3857259,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Center Forward,143,Cameroon,2722,"['161d30fd-50b9-4136-acff-2c5da63923ba', 'fa288a6d-4585-425a-895a-6a90c78ccf55']",5,,,,,,,,,,,,,,,,,,Cameroon,2722,00:31:05.703,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca3c369f-c5c4-447b-a54c-d529c200f532,2599,,,"[103.2, 58.2]",3857259,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Mougang Bassogog,46903.0,Right Wing,143,Cameroon,2722,['c3575030-4944-4776-a675-c7f5337d74ea'],15,,,,,,,,,,,,,,,,,,Cameroon,2722,00:31:15.149,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff85ebc9-f069-47b3-8484-98be557d7817,2603,,,"[101.5, 45.6]",3857259,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Center Forward,143,Cameroon,2722,['f5ea471d-3a96-4691-ab68-6f0b95ac12e8'],21,,,,,,,,,,,,,,,,,,Cameroon,2722,00:31:21.252,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff15ad4-ffe1-4dd2-bc2a-c626d3d62a23,2609,,,"[26.5, 40.9]",3857259,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dušan Tadić,3831.0,Right Attacking Midfield,144,Serbia,786,['0254d32c-d50d-4528-a139-3b779116af86'],25,,,,,,,,,,,,,,,,,,Serbia,786,00:31:25.519,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6514d39f-00a8-41c4-95bd-76d42774afc7,2612,,,"[53.6, 39.3]",3857259,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergej Milinković-Savić,5589.0,Left Attacking Midfield,144,Serbia,786,['759e876c-92f1-4a35-b6d4-db7f9978b268'],30,,,,,,,,,,,,,,,,,,Serbia,786,00:31:30.203,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e5672c2-a74c-42aa-a1de-cc5656641230,2621,,,"[60.5, 45.2]",3857259,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrija Živković,6318.0,Right Wing Back,144,Serbia,786,['d73ad25b-3df3-4de7-8d30-a51a28141aa6'],32,,,,,,,,,,,,,,,,,,Serbia,786,00:31:32.749,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37130969-4e0a-47c6-a9be-4571841461a6,2624,,,"[62.9, 34.5]",3857259,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dušan Tadić,3831.0,Right Attacking Midfield,144,Serbia,786,['191addd6-7124-4826-bdaa-123fcec31541'],34,,,,,,,,,,,,,,,,,,Serbia,786,00:31:34.468,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36c3baa4-aa23-4447-8dc7-963359a8ea4b,2627,,,"[70.8, 13.5]",3857259,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Kostić,5591.0,Left Wing Back,144,Serbia,786,['0c0f6e29-fd57-4a2e-a17d-dcbb3896bb43'],38,,,,,,,,,,,,,,,,,,Serbia,786,00:31:38.444,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102b6264-556d-4f78-b7c2-905b28892132,2631,,,"[57.9, 26.7]",3857259,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saša Lukić,6687.0,Right Defensive Midfield,144,Serbia,786,['f2bb5cb9-eb97-4531-883d-32d86148a252'],42,,,,,,,,,,,,,,,,,,Serbia,786,00:31:42.357,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f04418c-b7c9-4684-9595-82cf52443998,2634,,,"[75.1, 42.1]",3857259,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergej Milinković-Savić,5589.0,Left Attacking Midfield,144,Serbia,786,['ea3d6c25-b223-4436-9b8e-d5ef59b557ef'],45,,,,,,,,,,,,,,,,,,Serbia,786,00:31:45.198,Ball Receipt*,
