50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[43.5, 24.5]",,,,,,,,,,,,,1.476039,,,,,,,,,,,,,849a81ca-8b49-445b-a654-e426204ee13d,1377,,,"[40.7, 29.7]",3857301,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdou Diallo,8553.0,Left Center Back,70,Senegal,787,"['716758c3-c507-4ffe-a349-c409dbd42f84', 'bb68a997-24ff-4bd3-9f91-88b52b401d52']",48,,,,,,,,,,,,,,,,,,Senegal,787,00:39:48.365,Carry,
,,,,,"[56.7, 5.7]",,,,,,,,,,,,,1.194403,,,,,,,,,,,,,0659e20d-8ae9-4b55-be7a-3b3b369e182d,1380,,,"[56.3, 2.7]",3857301,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ismail Jakobs,32915.0,Left Back,70,Senegal,787,"['b428825b-d28e-413f-9185-010c00ff53f7', 'ba9260f2-2ad1-4ca0-89d0-37e044daba52']",51,,,,,,,,,,,,,,,,,,Senegal,787,00:39:51.640,Carry,
,,,,,"[62.5, 14.5]",,,,,,,,,,,,,5.475,,,,,,,,,,,,,cb8a9a35-94ca-4374-a65c-59a2c903b5e7,1383,,,"[45.0, 18.1]",3857301,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdou Diallo,8553.0,Left Center Back,70,Senegal,787,"['6b2915d5-512e-4ac8-ae54-5c589f1923dc', '8c1f3909-4ed1-4124-a47a-9d0625b4d7d0']",55,,,,,,,,,,,,,,,,,,Senegal,787,00:39:55.107,Carry,
,,,,,"[72.8, 1.6]",,,,,,,,,,,,,2.187662,,,,,,,,,,,,,e5a76fc1-a605-4639-b643-26b16e08b4a3,1386,,,"[67.0, 3.1]",3857301,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ismail Jakobs,32915.0,Left Back,70,Senegal,787,"['35938c5d-8e5d-4d8a-8a72-2331ee7534ea', 'ea3326b4-8bc1-46c2-a82e-fcd1089dc73c']",1,,,,,,,,,,,,,,,,,,Senegal,787,00:40:01.950,Carry,
,,,,,"[68.1, 13.0]",,,,,,,,,,,,,3.48358,,,,,,,,,,,,,c465867f-6e9d-4f3f-a8e7-6da153dc27bc,1389,,,"[57.0, 11.9]",3857301,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdou Diallo,8553.0,Left Center Back,70,Senegal,787,"['1b08cfd7-07e7-4e15-ab02-a70e64e92723', '2bbc423f-3fd8-4aaa-9355-ab5efc14af71']",5,,,,,,,,,,,,,,,,,,Senegal,787,00:40:05.825,Carry,
,,,,,"[80.5, 21.1]",,,,,,,,,,,,,0.670775,,,,,,,,,,,,,21f06b4d-42ca-42fb-893f-cb88060e8bb6,1393,,,"[79.4, 21.5]",3857301,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Boulaye Dia,20611.0,Center Attacking Midfield,70,Senegal,787,"['521e42b7-e459-48ab-8b82-5f5bf9d1b55e', 'a97a3513-3f0b-43fa-af0b-0aa71d8690c8', 'e9ecef37-9b45-48ca-9437-6ee7d3b90b7f']",10,,,,,,,,,,,,,,,,,,Senegal,787,00:40:10.155,Carry,True
,,,,,"[65.9, 17.3]",,,,,,,,,,,,,0.709559,,,,,,,,,,,,,411d4094-6ec4-49e2-b0eb-2abd937478cd,1396,,,"[65.9, 19.2]",3857301,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdou Diallo,8553.0,Left Center Back,70,Senegal,787,"['c681b669-0d43-45a2-9610-8e5386d0950a', 'e812b3d7-d314-4bfc-b508-c2f284c46cb1']",11,,,,,,,,,,,,,,,,,,Senegal,787,00:40:11.836,Carry,
,,,,,"[90.1, 9.1]",,,,,,,,,,,,,3.43712,,,,,,,,,,,,,1d622fcc-0de3-4bc9-8806-1b6911508422,1399,,,"[89.0, 2.1]",3857301,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Krépin Diatta,20758.0,Left Wing,70,Senegal,787,"['359531fd-b7a0-4a67-96d3-603261b93644', '97e340b5-98a0-4907-b5fa-80cd686a4ee0']",14,,,,,,,,,,,,,,,,,,Senegal,787,00:40:14.217,Carry,
,,,,,"[45.6, 54.9]",,,,,,,,,,,,,0.64,,,,,,,,,,,,,dd4400f9-2042-43f5-9cbf-ff4ce2bd896b,1413,,,"[47.5, 54.5]",3857301,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Karim Boudiaf,124492.0,Right Center Midfield,71,Qatar,3566,"['07fb5ff6-8106-40ae-9bd6-96a489d60984', 'd92fc3ff-ba59-4119-a89d-4fe009657357']",39,,,,,,,,,,,,,,,,,,Qatar,3566,00:41:39.282,Carry,
,,,,,"[31.9, 27.5]",,,,,,,,,,,,,0.617899,,,,,,,,,,,,,f2e98a06-576f-4ae2-abc2-f769f8296561,1416,,,"[32.1, 30.1]",3857301,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Boualem Khoukhi,124493.0,Center Back,71,Qatar,3566,"['58527638-9891-4023-b813-587975f1768b', '9657456b-a668-4eed-85de-c5d4eaa2fd4d']",41,,,,,,,,,,,,,,,,,,Qatar,3566,00:41:41.312,Carry,
,,,,,"[17.2, 3.4]",,,,,,,,,,,,,0.310294,,,,,,,,,,,,,87606ad4-8f9e-46c3-a5aa-321400e78a05,1419,,,"[16.5, 5.1]",3857301,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Abdelkarim Hassan Al Haj Fadlalla,124494.0,Left Center Back,71,Qatar,3566,"['9168908e-3015-4213-bfa2-50a256a4b20a', 'e8c3ab0c-38a3-428b-a92b-3e53d41ed006']",45,,,,,,,,,,,,,,,,,,Qatar,3566,00:41:45.635,Carry,
,,,,,"[35.4, 68.8]",,,,,,,,,,,,,1.311848,,,,,,,,,,,,,c2072b0d-3c17-462f-9c99-094caa51a7f0,1427,,,"[39.4, 72.9]",3857301,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kalidou Koulibaly,5675.0,Right Center Back,72,Senegal,787,"['55d3b450-2d73-4e46-8aa5-7a5665c2cadb', 'b088d1f2-276a-49ac-98da-4b883a29c20d']",25,,,,,,,,,,,,,,,,,,Senegal,787,00:42:25.421,Carry,
,,,,,"[38.1, 27.7]",,,,,,,,,,,,,5.778503,,,,,,,,,,,,,70c1b2d7-c9c1-4feb-9e28-c68d448a1c3e,1430,,,"[27.0, 41.9]",3857301,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abdou Diallo,8553.0,Left Center Back,72,Senegal,787,"['b57dfbf3-89f7-45a0-be89-c91d2f1574ba', 'e6c7e338-a92b-454c-bbed-9047e2655cd3']",28,,,,,,,,,,,,,,,,,,Senegal,787,00:42:28.813,Carry,
,,,,,"[74.3, 3.4]",,,,,,,,,,,,,1.507715,,,,,,,,,,,,,ca0ad9b2-966a-4d54-82bd-c82d302157ac,1433,,,"[67.7, 3.6]",3857301,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ismail Jakobs,32915.0,Left Back,72,Senegal,787,"['ae558c0c-c422-4839-b377-3ea088b6670c', 'd7bd8c10-ad20-4474-8425-9cec098fd6eb']",36,,,,,,,,,,,,,,,,,,Senegal,787,00:42:36.283,Carry,
,,,,,"[50.8, 25.8]",,,,,,,,,,,,,3.695521,,,,,,,,,,,,,ab264ef2-a05c-4be9-997e-7701f3d1e854,1442,,,"[49.5, 23.0]",3857301,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abdou Diallo,8553.0,Left Center Back,72,Senegal,787,"['341a41a0-93ed-42fd-ba17-724b76a050fc', '4eaab5a2-ec3b-4fdd-84fa-c49a100a74d3']",45,,,,,,,,,,,,,,,,,,Senegal,787,00:42:45.008,Carry,
,,,,,"[50.3, 54.3]",,,,,,,,,,,,,1.066305,,,,,,,,,,,,,5679aa96-f2bd-40d7-bc1d-58868a637646,1445,,,"[50.3, 48.9]",3857301,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kalidou Koulibaly,5675.0,Right Center Back,72,Senegal,787,"['13798859-8dfe-419c-8ac8-325bc0404101', 'ac3f754f-0e63-4a4d-8387-307c0f5ef2f9']",50,,,,,,,,,,,,,,,,,,Senegal,787,00:42:50.216,Carry,
,,,,,"[73.4, 72.4]",,,,,,,,,,,,,1.576318,,,,,,,,,,,,,5b36c678-b96a-4e33-b55e-20b30c96de1b,1448,,,"[62.7, 74.6]",3857301,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Youssouf Sabaly,3404.0,Right Back,72,Senegal,787,"['43133e98-6e1d-4b7f-9bc8-f402ddaa343b', '9de4ed32-603d-44d7-8b65-a0e89024e044']",52,,,,,,,,,,,,,,,,,,Senegal,787,00:42:52.932,Carry,
,,,,,"[21.4, 14.1]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,4ca9052d-b474-4646-82c9-b6a1bf50c532,1453,,,"[21.4, 15.1]",3857301,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Abdelkarim Hassan Al Haj Fadlalla,124494.0,Left Center Back,73,Qatar,3566,"['0020a576-3bd7-48ca-b2a3-87a16d40807f', 'e571ca2f-fa58-498c-bf93-1f49c664ed5f']",19,,,,,,,,,,,,,,,,,,Qatar,3566,00:43:19.088,Carry,
,,,,,"[15.9, 29.7]",,,,,,,,,,,,,1.509751,,,,,,,,,,,,,16fd9ebb-80a6-4802-8414-66961b77ca29,1456,,,"[17.4, 28.2]",3857301,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Boualem Khoukhi,124493.0,Center Back,73,Qatar,3566,"['26439f3d-4538-4740-a35e-653dcf94b5d2', 'b56e1036-642d-4720-9ae5-674a7f08d4fb']",20,,,,,,,,,,,,,,,,,,Qatar,3566,00:43:20.560,Carry,
,,,,,"[18.0, 48.3]",,,,,,,,,,,,,1.76,,,,,,,,,,,,,7a99974a-28ab-43fd-9982-b356d0107d83,1459,,,"[18.0, 48.3]",3857301,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Assim Omer Al Haj Madibo,124500.0,Center Defensive Midfield,73,Qatar,3566,"['905d65e2-9b52-4922-9a17-6167cad8db12', 'c8b52964-1499-455c-bc80-1323fc4c1b5e']",23,,,,,,,,,,,,,,,,,,Qatar,3566,00:43:23.086,Carry,
,,,,,"[18.7, 30.3]",,,,,,,,,,,,,0.570686,,,,,,,,,,,,,cbd86113-94c7-47bc-b560-f9a1b72a953c,1462,,,"[18.0, 32.0]",3857301,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Boualem Khoukhi,124493.0,Center Back,73,Qatar,3566,"['02856008-c249-4e66-a2dc-1ffc63c4683f', '5c4050ef-8286-49b2-a73b-d646290e3f81']",26,,,,,,,,,,,,,,,,,,Qatar,3566,00:43:26.120,Carry,
,,,,,"[21.2, 5.3]",,,,,,,,,,,,,0.990027,,,,,,,,,,,,,69e6815b-be53-4b8a-9eed-c2e24c7b7c1a,1465,,,"[23.4, 8.1]",3857301,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Abdelkarim Hassan Al Haj Fadlalla,124494.0,Left Center Back,73,Qatar,3566,"['0220a284-e456-4779-b137-0a1ac1887433', '98fb867d-f435-4fd2-88f0-c1ef10418769', 'dbe17c2b-744d-4cfa-b22d-1c00368772e6']",28,,,,,,,,,,,,,,,,,,Qatar,3566,00:43:28.081,Carry,True
,,,,,"[16.7, 14.9]",,,,,,,,,,,,,1.875972,,,,,,,,,,,,,6c56624a-ec77-42a5-bfe3-afed6d19b1b7,1471,,,"[15.7, 8.3]",3857301,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abdelkarim Hassan Al Haj Fadlalla,124494.0,Left Center Back,74,Qatar,3566,"['03565304-61cf-4cc7-bfe3-c8c3ad56a96f', '2331625c-a2d1-4af6-ad3e-2c4609ee4e65']",37,,,,,,,,,,,,,,,,,,Qatar,3566,00:43:37.008,Carry,
,,,,,"[6.9, 45.1]",,,,,,,,,,,,,1.499908,,,,,,,,,,,,,85c3e556-3564-485e-a698-3718f45c7bd3,1475,,,"[6.9, 44.7]",3857301,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Meshaal Aissa Barsham,124510.0,Goalkeeper,74,Qatar,3566,"['939f6940-8f29-442f-8114-269f4842171d', 'af5d382f-56a4-43d9-9a4c-95d38d3b2428', 'bb6be2ce-f0a0-426d-b1cc-01af8397f55a']",40,,,,,,,,,,,,,,,,,,Qatar,3566,00:43:40.519,Carry,True
,,,,,"[47.5, 77.4]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,b336c822-5f24-44a3-8932-66ca17b6b84e,1478,,,"[47.5, 77.4]",3857301,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ismaeel Mohammad Mohammad,124899.0,Right Wing Back,74,Qatar,3566,"['0124bdaa-f627-4cec-b094-44c3a7f73c19', '5a1d552b-f27c-48ca-9338-179ea4728713']",44,,,,,,,,,,,,,,,,,,Qatar,3566,00:43:44.952,Carry,
,,,,,"[43.7, 6.1]",,,,,,,,,,,,,2.217579,,,,,,,,,,,,,6698f332-3ae0-4ef0-ad84-4a3ccd993472,1486,,,"[43.5, 5.1]",3857301,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abdou Diallo,8553.0,Left Center Back,75,Senegal,787,"['232807b7-7246-4c3c-befd-4fcc2fba214d', 'd9508f91-112f-49f8-a945-5004900944fc']",55,,,,,,,,,,,,,,,,,,Senegal,787,00:44:55.481,Carry,
,,,,,"[37.7, 11.7]",,,,,,,,,,,,,1.079386,,,,,,,,,,,,,94a28607-81a6-4887-b003-029516fea8da,1491,,,"[42.0, 8.7]",3857301,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abdou Diallo,8553.0,Left Center Back,75,Senegal,787,"['bfed1cde-4519-42a8-95e0-7b71bcbafe2b', 'e64dd8d7-ee1e-4a3c-b4c1-a86bc0c72951']",1,,,,,,,,,,,,,,,,,,Senegal,787,00:45:01.624,Carry,
,,,,,"[11.2, 41.6]",,,,,,,,,,,,,1.609422,,,,,,,,,,,,,a5b33006-def9-4b26-9c11-988276bf5b3e,1494,,,"[15.2, 41.0]",3857301,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edouard Mendy,7379.0,Goalkeeper,75,Senegal,787,"['17786efb-5337-4cb8-bc3f-26f34b49dd33', 'c214e97c-037e-427a-810f-851590f699b5']",4,,,,,,,,,,,,,,,,,,Senegal,787,00:45:04.735,Carry,
,,,,,"[18.7, 70.5]",,,,,,,,,,,,,3.558561,,,,,,,,,,,,,4731cd41-0ec0-4d85-a0d8-f941637b3f9f,1497,,,"[17.4, 65.8]",3857301,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kalidou Koulibaly,5675.0,Right Center Back,75,Senegal,787,"['275ec632-a7a7-4378-aab2-c10f65cf6e75', 'a43ffb12-0f2a-4d00-9cc0-172576e05299', 'e5835071-f875-4734-afd8-5e158686fae0']",7,,,,,,,,,,,,,,,,,,Senegal,787,00:45:07.603,Carry,True
,,,,,"[62.7, 60.5]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,357a0b13-7096-4872-a948-72645977840b,1506,,,"[63.2, 60.0]",3857301,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ismaïla Sarr,2941.0,Right Wing,75,Senegal,787,"['147884b0-b067-4c07-aeee-0c954d9655e7', '6668eb7c-986d-40cb-a714-3f4f05f6ba9e']",17,,,,,,,,,,,,,,,,,,Senegal,787,00:45:17.585,Carry,
,,,,,"[74.3, 28.8]",,,,,,,,,,,,,0.060995,,,,,,,,,,,,,ca0d56de-ba33-4e79-b828-5df7c637e084,1511,,,"[74.3, 28.4]",3857301,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Akram Hassan Afif,40784.0,Left Center Forward,76,Qatar,3566,"['470ef1dc-8104-40e5-8fc1-f56b8cfa1b10', '60dd6424-bc7e-4f96-8a79-ed3832a574a4', 'ffce221e-2210-49b7-b2c1-db6668ec78a5']",20,,,,,,,,,,,,,,,,,,Qatar,3566,00:45:20.433,Carry,True
,,,,,"[73.0, 10.6]",,,,,,,,,,,,,7.19225,,,,,,,,,,,,,33eae980-51be-414b-8857-11f22e4f99b7,1514,,,"[74.3, 28.8]",3857301,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Akram Hassan Afif,40784.0,Left Center Forward,76,Qatar,3566,"['470ef1dc-8104-40e5-8fc1-f56b8cfa1b10', '4e708ec0-b8f5-47f0-b849-4c5d3b550664', '5839f46c-c405-43f1-84fd-7c675a6890b5', '60dd6424-bc7e-4f96-8a79-ed3832a574a4']",20,,,,,,,,,,,,,,,,,,Qatar,3566,00:45:20.494,Carry,True
,,,,,"[47.1, 8.5]",,,,,,,,,,,,,1.570442,,,,,,,,,,,,,1f59b11b-8445-4b35-a358-745c63b04788,1518,,,"[52.2, 8.3]",3857301,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdelkarim Hassan Al Haj Fadlalla,124494.0,Left Center Back,76,Qatar,3566,"['314525ab-c59b-4faa-9725-efaa3fc555dd', '5da477ec-8390-4995-9c56-70a27d4ff3df', '7e3d1ea0-4a54-4c20-b85c-706d240de6be']",29,,,,,,,,,,,,,,,,,,Qatar,3566,00:45:29.999,Carry,True
,,,,,"[55.2, 47.2]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,5c6b37b0-7257-4ee8-8fb9-ae4acdbd64c5,1523,,,"[55.4, 48.9]",3857301,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Boudiaf,124492.0,Right Center Midfield,76,Qatar,3566,"['0a6f683d-d48a-4f11-898d-a308ab0d5f8d', '6877bcb9-a34e-4983-8fee-827119a8da22', 'c68f08fb-2c38-429e-8f4c-cb5f3c66fde4']",33,,,,,,,,,,,,,,,,,,Qatar,3566,00:45:33.210,Carry,True
,,,,,"[74.3, 2.3]",,,,,,,,,,,,,2.890372,,,,,,,,,,,,,01539d96-0f87-4104-bf2b-d46efaa089a5,1526,,,"[56.3, 10.8]",3857301,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ismail Jakobs,32915.0,Left Back,76,Qatar,3566,"['21e326ac-9c31-4d32-a284-bef0a39a4321', '8959a465-856b-4af3-a588-28c8ec03e93a']",35,,,,,,,,,,,,,,,,,,Senegal,787,00:45:35.544,Carry,
,,,,,"[90.5, 9.3]",,,,,,,,,,,,,0.279255,,,,,,,,,,,,,c759981e-d5e8-4864-8884-ca0452d329ff,1530,,,"[88.8, 8.7]",3857301,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Krépin Diatta,20758.0,Left Wing,76,Qatar,3566,"['38f55108-b70a-4163-b552-fc3b70d659ff', '47e05d57-dc6f-4d6f-ad75-bb18c6f8b332', '57b6983e-f76a-4b8e-aab9-358f84c5f490']",40,,,,,,,,,,,,,,,,,,Senegal,787,00:45:40.008,Carry,True
,,,,,"[32.3, 77.6]",,,,,,,,,,,,,1.245643,,,,,,,,,,,,,3b01ac98-67e5-4b96-83ef-c2ff737a2615,1533,,,"[29.6, 70.8]",3857301,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Miguel Correia,124506.0,Right Center Back,76,Qatar,3566,"['60a914c2-a45c-4c84-8f91-9a704d11584a', '8c535b38-28ba-4a01-b453-8232f9fe0562']",40,,,,,,,,,,,,,,,,,,Qatar,3566,00:45:40.287,Carry,
,,,,,"[44.8, 8.3]",,,,,,,,,,,,,3.511248,,,,,,,,,,,,,2ea6aaf0-49ef-471c-b3d9-00ea577eefa4,1538,,,"[44.6, 12.6]",3857301,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdou Diallo,8553.0,Left Center Back,77,Senegal,787,"['60b8c5ed-2c70-4062-96c3-048e7b69ed0b', '8c8726ef-52fb-4213-8a09-5e77c0bc660f']",45,,,,,,,,,,,,,,,,,,Senegal,787,00:45:45.543,Carry,
,,,,,"[55.5, 4.0]",,,,,,,,,,,,,0.561307,,,,,,,,,,,,,6c7bdcea-7aa0-48c7-b71d-75b7bf335bc9,1541,,,"[52.5, 4.0]",3857301,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Left Defensive Midfield,77,Senegal,787,"['469ab439-8c7d-4959-95c8-4db7863e98cc', '57666623-392c-450b-9af9-8ce1e1b227a0']",50,,,,,,,,,,,,,,,,,,Senegal,787,00:45:50.113,Carry,
,,,,,"[83.9, 10.0]",,,,,,,,,,,,,3.539819,,,,,,,,,,,,,c29f0fe0-fddd-4a63-b1dd-43d513519335,1544,,,"[80.1, 2.3]",3857301,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Krépin Diatta,20758.0,Left Wing,77,Senegal,787,"['54cfb09a-791f-4532-8b4d-1e76c81440cc', '54e0ee66-a212-48d3-8d37-d05e03160b18', 'a4c23632-bb00-40e2-bede-644516302564']",51,,,,,,,,,,,,,,,,,,Senegal,787,00:45:51.999,Carry,True
,,,,,"[22.1, 63.7]",,,,,,,,,,,,,0.773538,,,,,,,,,,,,,48b8563e-a013-4a12-b479-4f564e481391,1550,,,"[23.6, 61.6]",3857301,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Boudiaf,124492.0,Right Center Midfield,78,Qatar,3566,"['7f1db2d6-f314-4050-b487-3be2c590b887', 'cb0bc4b9-1841-4356-a472-f3f86abeded4']",57,,,,,,,,,,,,,,,,,,Qatar,3566,00:45:57.666,Carry,
,,,,,"[22.1, 53.2]",,,,,,,,,,,,,1.710877,,,,,,,,,,,,,afb159a1-6ab2-4087-8e6a-111672eecaed,1553,,,"[18.0, 51.9]",3857301,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Boualem Khoukhi,124493.0,Center Back,78,Qatar,3566,"['904fb704-0a48-457c-a469-913ddf6424d8', 'ac224ca3-adc0-48af-b959-096570e1cd95']",59,,,,,,,,,,,,,,,,,,Qatar,3566,00:45:59.116,Carry,
,,,,,"[36.8, 54.9]",,,,,,,,,,,,,0.719507,,,,,,,,,,,,,9e929dd9-02bd-4db9-b7ab-48f02e616386,1556,,,"[33.2, 55.1]",3857301,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Assim Omer Al Haj Madibo,124500.0,Center Defensive Midfield,78,Qatar,3566,"['04917992-7771-4616-b9bb-b2153e42b8e4', '74b64418-5f40-4305-9c1e-b3a1f40447ec']",1,,,,,,,,,,,,,,,,,,Qatar,3566,00:46:01.606,Carry,
,,,,,"[50.1, 33.3]",,,,,,,,,,,,,0.003294,,,,,,,,,,,,,d5574a3c-d2e3-46bc-bca5-073378c09a09,1568,,,"[49.9, 34.4]",3857301,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Right Defensive Midfield,79,Senegal,787,"['46c5dda5-0cc0-4194-a7af-a6c7a11b0dcc', 'be46c6b2-d23e-45ce-ad74-dcee199198e3']",21,,,,,,,,,,,,,,,,,,Senegal,787,00:46:21.155,Carry,
,,,,,"[34.1, 39.1]",,,,,,,,,,,,,1.030486,,,,,,,,,,,,,e761b726-76b0-403e-a9e1-a34db5cffc03,1571,,,"[34.7, 35.7]",3857301,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kalidou Koulibaly,5675.0,Right Center Back,79,Senegal,787,"['720416ba-27fa-4485-bc0d-b743f3587387', 'ccbe3f40-d573-4cfa-be68-a4e716ca57e1']",22,,,,,,,,,,,,,,,,,,Senegal,787,00:46:22.489,Carry,
,,,,,"[35.6, 62.8]",,,,,,,,,,,,,0.033558,,,,,,,,,,,,,1686fc1a-c111-4c29-969d-bfc2988ef21b,1575,,,"[35.4, 54.3]",3857301,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youssouf Sabaly,3404.0,Right Back,79,Senegal,787,"['0146d6ce-044a-4773-9d77-9ec4c03175e3', '63126553-fafb-4d8c-a465-56e1ff2acc05', 'c0f1fe8f-b361-4ab5-836f-4d165224013a']",25,,,,,,,,,,,,,,,,,,Senegal,787,00:46:25.850,Carry,True
,,,,,"[86.0, 72.4]",,,,,,,,,,,,,0.496875,,,,,,,,,,,,,c4808521-1f6f-418d-8611-b7d12ede3ae9,1585,,,"[86.3, 72.9]",3857301,47,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Boulaye Dia,20611.0,Center Attacking Midfield,81,Senegal,787,"['0de8420e-5537-49b6-9c03-6df3a165ae35', '297f5c96-2414-43fc-930c-55e23d6c819b', '2b4974b9-8616-48c8-9f1a-01b5f2c413b8']",30,,,,,,,,,,,,,,,,,,Senegal,787,00:47:30.096,Carry,True
,,,,,"[79.8, 75.2]",,,,,,,,,,,,,0.006939001,,,,,,,,,,,,,726674f5-6d30-4496-ac8f-d98128106768,1589,,,"[80.9, 74.2]",3857301,47,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Youssouf Sabaly,3404.0,Right Back,81,Senegal,787,"['339dd173-a7a7-466c-a258-186ac0c73b64', '39bdfbbe-3ac3-490d-991d-3c4633774f87']",31,,,,,,,,,,,,,,,,,,Senegal,787,00:47:31.162,Carry,
,,,,,"[35.1, 4.0]",,,,,,,,,,,,,1.619526,,,,,,,,,,,,,92b46d74-857b-4d15-9ce4-efbc46c7a860,1593,,,"[34.1, 3.2]",3857301,47,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Homam Alamin Ahmed,124900.0,Left Wing Back,81,Senegal,787,"['073b33ff-a5b0-4d1e-a1a7-114ffecc0a74', 'babf493f-f1db-4970-9c33-54ff3c150704', 'db201171-8b5b-4ebf-9b3d-cf2878e1bb1b']",31,,,,,,,,,,,,,,,,,,Qatar,3566,00:47:31.835,Carry,True
,,,,,"[36.6, 56.0]",,,,,,,,,,,,,3.998496,,,,,,,,,,,,,38630d28-4c39-4bea-8052-7160aff90bac,1598,,,"[31.9, 56.0]",3857301,47,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abdou Diallo,8553.0,Left Center Back,81,Senegal,787,"['00c8277d-088b-4d5f-94bd-94a49de49bc1', '46189912-7151-4687-bc43-9979a72a14ef', 'e0b37b58-9fff-4343-94a5-e093a697369d']",38,,,,,,,,,,,,,,,,,,Senegal,787,00:47:38.107,Carry,True
