50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c8dbad07-528e-4ada-b98c-18b9b9440c2e,3648,,,"[90.8, 43.1]",3869219,97,,,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Ivan Perišić,5474.0,Left Wing,170,Japan,778,,17,,,,,,,,,,,,,,,,,Croatia,785,00:07:17.395,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fd72488b-12ef-42c7-a0c1-470b6347f4e0,3664,,,"[37.2, 33.9]",3869219,98,,,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,Ivan Perišić,5474.0,Left Wing,171,Japan,778,['c22339cd-12b7-4505-96b3-221665d4cde4'],50,,,,,,,,,,,,,,,,,Croatia,785,00:08:50.708,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,057c54f1-ea4b-4263-86a3-7ca8db23aa67,3714,,,"[11.8, 45.8]",3869219,100,,,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Hiroki Sakai,3530.0,Right Wing Back,174,Croatia,785,['23c0f102-912d-4b11-93b7-08f61a961924'],24,,,,,,,,,,,,,,,,,Japan,778,00:10:24.543,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1ec73941-7c71-49d5-8b4c-23d27e47334d,3718,,,"[22.8, 48.2]",3869219,100,,,True,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Junya Ito,23527.0,Right Wing,174,Croatia,785,['9373957f-01f1-44d3-a2af-6a412ae43caf'],26,,,,,,,,,,,,,,,,,Japan,778,00:10:26.931,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c266d9f6-62a9-4d20-8a9c-6e98e66e57c3,3747,,,"[46.0, 76.0]",3869219,102,,,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Junya Ito,23527.0,Right Wing,177,Croatia,785,['80d588ce-22da-4e33-9e62-05902789d811'],8,,,,,,,,,,,,,,,,,Japan,778,00:12:08.966,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c9ec1587-40c0-425a-bf3e-1a8cda2323cb,3846,,,"[18.2, 43.2]",3869219,104,,,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Marcelo Brozović,5469.0,Center Defensive Midfield,180,Japan,778,['142a9ff0-352e-46d8-9bef-e8c1372b8f37'],9,,,,,,,,,,,,,,,,,Croatia,785,00:14:09.828,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3244ecbe-f759-4560-af70-1acd1dc0a449,3855,,,"[15.9, 39.7]",3869219,104,,,True,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Mario Pašalić,11603.0,Right Wing,180,Japan,778,['f68691b4-7768-4512-9505-335fcb58785c'],20,,,,,,,,,,,,,,,,,Croatia,785,00:14:20.375,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0f025ba7-062d-4d8b-85bb-bd0eba9cacba,4043,,,"[82.1, 1.4]",3869219,106,,,True,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Nikola Vlašić,3441.0,Left Center Midfield,192,Japan,778,['78ea907e-e330-4893-9c51-8ade9bc4e72b'],59,,,,,,,,,,,,,,,,,Croatia,785,00:01:59.858,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7a120d88-e479-437d-9b46-47fd361ba975,4111,,,"[76.3, 74.4]",3869219,108,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Maya Yoshida,3300.0,Center Back,196,Croatia,785,['43071425-9fbe-4c0c-b3e6-cf1206922078'],59,,,,,,,,,,,,,,,,,Japan,778,00:03:59.324,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9ca039f7-7e67-47b9-9462-350a14094e98,4161,,,"[58.6, 55.6]",3869219,110,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Mario Pašalić,11603.0,Right Wing,199,Croatia,785,['6dec1285-b6b5-4268-b7c3-f5f106c7b62d'],24,,,,,,,,,,,,,,,,,Croatia,785,00:05:24.895,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2654a812-71e9-4fd9-9bbd-2f96cf26b79a,4162,,,"[61.7, 55.6]",3869219,110,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Mario Pašalić,11603.0,Right Wing,199,Croatia,785,,25,,,,,,,,,,,,,,,,,Croatia,785,00:05:25.385,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,936f3c39-8f11-465c-8922-e9b2f137c6cb,4175,,,"[27.6, 45.4]",3869219,110,,,True,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Junya Ito,23527.0,Right Wing,199,Croatia,785,['1a57d4a9-f778-47a6-86c1-41eac154cbfe'],36,,,,,,,,,,,,,,,,,Japan,778,00:05:36.841,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,08674c89-b0fe-44eb-a827-47195090876f,4206,,,"[29.7, 9.4]",3869219,111,,,True,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Ao Tanaka,37208.0,Left Defensive Midfield,201,Croatia,785,['28d02b53-b4e4-4f99-8603-abcd82eddaf4'],52,,,,,,,,,,,,,,,,,Japan,778,00:06:52.168,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fee3187c-43bb-46cc-8a37-489ce2607e80,4269,,,"[10.2, 3.9]",3869219,113,,,True,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Kaoru Mitoma,37211.0,Left Wing Back,202,Croatia,785,['57ca8b00-14bd-4af1-bb7b-b0932fbb3f6f'],19,,,,,,,,,,,,,,,,,Japan,778,00:08:19.530,Block,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,5b903da8-07a8-4178-b39a-a92f18de1acb,4318,,,"[15.9, 33.3]",3869219,114,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Nikola Vlašić,3441.0,Left Center Midfield,217,Japan,778,,25,,,,,,,,,,,,,,,,,Croatia,785,00:09:25.552,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,90974077-9634-4acf-860a-10f1a748b5ff,4485,,,"[19.1, 67.8]",3869219,118,,,True,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Ao Tanaka,37208.0,Left Defensive Midfield,223,Croatia,785,['e7c0d2a8-7c77-4473-9d5e-91c0766af9b5'],37,,,,,,,,,,,,,,,,,Japan,778,00:13:37.456,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,92dcc29b-a77d-445c-9589-f9117a077f34,4525,,,"[9.2, 53.1]",3869219,120,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Takehiro Tomiyasu,23730.0,Right Center Back,224,Croatia,785,['69de8840-7050-44c6-a13a-aac71b5f6cef'],10,,,,,,,,,,,,,,,,,Japan,778,00:15:10.610,Block,
,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6934ab7f-48be-4818-8433-c44efea1fc05,47,,,"[68.8, 5.0]",3869219,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daizen Maeda,30628.0,Center Forward,3,Japan,778,['46a932de-255e-40f4-a07c-0217536bf50c'],55,,,,,,,,,,,,,,,,,Japan,778,00:00:55.455,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,70733168-0f64-4248-8e6a-e595907ed3e4,99,,,"[76.4, 32.0]",3869219,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Bruno Petković,7693.0,Center Forward,7,Croatia,785,,9,,,,,,,,,,,,,,,,,Croatia,785,00:03:09.091,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e0b2ce27-8e29-485d-a6ef-190cf16baf56,126,,,"[91.8, 17.1]",3869219,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrej Kramarić,5460.0,Right Wing,8,Croatia,785,['d18061e6-1f33-4c43-a8f8-c33eb584ba93'],57,,,,,,,,,,,,,,,,,Croatia,785,00:03:57.485,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,004eb974-5804-4475-89fa-63171b36c03d,131,,,"[45.5, 4.9]",3869219,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joško Gvardiol,33018.0,Left Center Back,8,Croatia,785,,4,,,,,,,,,,,,,,,,,Croatia,785,00:04:04.705,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4ca8101b-caaa-4c07-963c-5649548fe032,209,,,"[9.2, 63.0]",3869219,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maya Yoshida,3300.0,Center Back,8,Croatia,785,"['dc65e176-e98f-4418-ab17-4ec4d791f3f9', 'ec91dad1-d42a-40a8-b7ab-d1bb18b3ccfa']",12,,,,,,,,,,,,,,,,,Japan,778,00:05:12.362,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,67260c08-1d2e-41b5-97e5-187d27351f07,213,,,"[93.5, 7.6]",3869219,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,8,Croatia,785,,17,,,,,,,,,,,,,,,,,Croatia,785,00:05:17.591,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fe8c56d1-3560-444a-8007-fa740f3261e5,220,,,"[21.8, 65.3]",3869219,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ritsu Doan,8361.0,Right Wing,8,Croatia,785,['1cd4c20b-e6ac-4b9a-9038-062d06bc109c'],20,,,,,,,,,,,,,,,,,Japan,778,00:05:20.878,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9256c9bd-e928-49fb-b678-f659541974a7,273,,,"[12.6, 71.8]",3869219,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Takehiro Tomiyasu,23730.0,Right Center Back,12,Croatia,785,"['19d6181f-207a-4e38-97e3-6a2e9f6f7f46', '40234664-bf79-4a18-9420-d90111a0dba8']",27,,,,,,,,,,,,,,,,,Japan,778,00:07:27.086,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6583b19a-ebdd-498e-8530-902a27034678,278,,,"[111.7, 18.8]",3869219,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ivan Perišić,5474.0,Left Wing,12,Croatia,785,['d5d072aa-1d25-4817-91d6-5f18997f99b3'],29,,,,,,,,,,,,,,,,,Croatia,785,00:07:29.417,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6cf92490-ee90-44ab-9a70-9e377b3a9c65,283,,,"[112.9, 39.9]",3869219,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrej Kramarić,5460.0,Right Wing,12,Croatia,785,['7e575732-f762-4b0b-806c-480738a905b3'],33,,,,,,,,,,,,,,,,,Croatia,785,00:07:33.484,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,07c41a03-7060-4146-9d08-e8e8db9490d7,289,,,"[3.0, 40.9]",3869219,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shūichi Gonda,25719.0,Goalkeeper,13,Japan,778,,36,,,,,,,,,,,,,,,,,Japan,778,00:07:36.601,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fcd50996-965a-4dbf-a14f-14653775b9f1,311,,,"[3.4, 49.8]",3869219,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dominik Livaković,16531.0,Goalkeeper,14,Croatia,785,['f66924d7-0a26-45b2-8cdc-1af89838dfc2'],26,,,,,,,,,,,,,,,,,Croatia,785,00:08:26.013,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,278e32d5-b377-4b11-98f9-88c6de6f7eef,397,,,"[15.1, 34.8]",3869219,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dominik Livaković,16531.0,Goalkeeper,18,Croatia,785,,28,,,,,,,,,,,,,,,,,Croatia,785,00:10:28.505,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2e1c3e83-0782-4068-8f29-9b25c4fd47e7,422,,,"[72.7, 71.7]",3869219,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,18,Croatia,785,,54,,,,,,,,,,,,,,,,,Croatia,785,00:10:54.198,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6e2f78cf-c475-4518-bde2-c3d0b0cede66,446,,,"[15.6, 33.4]",3869219,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yuto Nagatomo,5690.0,Left Wing Back,19,Japan,778,['aa4a47b6-3de1-4a47-a23f-1dac5b3e5fbf'],11,,,,,,,,,,,,,,,,,Japan,778,00:11:11.510,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0648772f-0746-444c-b8f6-aae30661fbe4,505,,,"[81.8, 70.9]",3869219,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Takehiro Tomiyasu,23730.0,Right Center Back,20,Croatia,785,,48,,,,,,,,,,,,,,,,,Japan,778,00:12:48.768,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1848e930-1100-439e-807d-36177c74fa9b,532,,,"[16.8, 23.5]",3869219,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borna Barišić,11127.0,Left Back,22,Croatia,785,,16,,,,,,,,,,,,,,,,,Croatia,785,00:13:16.426,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,788965fc-5323-48e4-a832-29ca7770735b,610,,,"[74.4, 77.7]",3869219,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,22,Croatia,785,,36,,,,,,,,,,,,,,,,,Croatia,785,00:14:36.946,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,490bd68a-6f03-461d-a81d-5b7de5ea33f5,630,,,"[61.5, 6.1]",3869219,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Perišić,5474.0,Left Wing,22,Croatia,785,['fb081ba0-865e-493e-8f95-e6245e40f088'],6,,,,,,,,,,,,,,,,,Croatia,785,00:15:06.985,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,67eb8454-658a-42b8-9fcb-9784a3168c95,655,,,"[1.3, 50.8]",3869219,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Shūichi Gonda,25719.0,Goalkeeper,23,Japan,778,,51,,,,,,,,,,,,,,,,,Japan,778,00:15:51.651,Ball Recovery,
,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,72e2a0da-1d69-4e2e-ace4-80ad54331dcf,692,,,"[113.1, 57.9]",3869219,16,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ritsu Doan,8361.0,Right Wing,23,Japan,778,['21d17cfb-0738-421b-bd79-bde7177fecbb'],31,,,,,,,,,,,,,,,,,Japan,778,00:16:31.932,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c47a0502-6eae-4674-819b-b92667bdb93c,760,,,"[33.7, 72.2]",3869219,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Takehiro Tomiyasu,23730.0,Right Center Back,28,Japan,778,,2,,,,,,,,,,,,,,,,,Japan,778,00:19:02.587,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9615225d-d738-49b7-a482-a196c262537a,776,,,"[61.5, 41.2]",3869219,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dejan Lovren,3471.0,Right Center Back,28,Japan,778,['097be1d5-5857-448a-a6bf-b6a942aebe28'],16,,,,,,,,,,,,,,,,,Croatia,785,00:19:16.193,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,47c2bc16-0060-468a-a0b1-44ffc1d892f6,859,,,"[50.1, 34.0]",3869219,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wataru Endo,23721.0,Right Defensive Midfield,34,Japan,778,,24,,,,,,,,,,,,,,,,,Japan,778,00:21:24.900,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ea75a4e3-1245-4418-a5cd-193358fd33fc,909,,,"[100.7, 42.1]",3869219,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joško Gvardiol,33018.0,Left Center Back,35,Croatia,785,,47,,,,,,,,,,,,,,,,,Croatia,785,00:23:47.587,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0cf96c5f-66bf-495d-846b-7a441bdfeedc,941,,,"[16.2, 27.3]",3869219,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dominik Livaković,16531.0,Goalkeeper,37,Croatia,785,['daaa2bc9-94dc-4695-9105-46150b0347ce'],24,,,,,,,,,,,,,,,,,Croatia,785,00:24:24.920,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f0c78ae0-50b6-48f4-a03e-07566b31d89b,973,,,"[4.7, 44.6]",3869219,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shūichi Gonda,25719.0,Goalkeeper,37,Croatia,785,,14,,,,,,,,,,,,,,,,,Japan,778,00:25:14.227,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9ecfad7f-1ee9-493a-a20c-0f6c89f20ab1,1007,,,"[34.3, 11.6]",3869219,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yuto Nagatomo,5690.0,Left Wing Back,38,Croatia,785,['cc1a73c8-b466-4fed-8605-645e80e36dce'],18,,,,,,,,,,,,,,,,,Japan,778,00:26:18.838,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4e4860a5-c7f4-48e0-8a37-4ae17349a01f,1069,,,"[59.0, 11.6]",3869219,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joško Gvardiol,33018.0,Left Center Back,38,Croatia,785,['39964e5f-0d5f-45a3-8509-a4c69b10e660'],19,,,,,,,,,,,,,,,,,Croatia,785,00:27:19.929,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f34752d4-65fb-470c-8837-e3964a3790ae,1176,,,"[98.1, 12.6]",3869219,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yuto Nagatomo,5690.0,Left Wing Back,41,Japan,778,,6,,,,,,,,,,,,,,,,,Japan,778,00:30:06.091,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,aace90ed-5aa3-49cc-b374-0731fcfe85f8,1180,,,"[2.8, 57.0]",3869219,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dominik Livaković,16531.0,Goalkeeper,42,Croatia,785,['a5b353c4-2547-403f-a646-391668498375'],18,,,,,,,,,,,,,,,,,Croatia,785,00:30:18.675,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,234866ee-4650-43ee-8a00-ee1712b3e71e,1229,,,"[72.4, 43.7]",3869219,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,42,Croatia,785,['b52749a1-14d4-4f29-ba36-aaa5e9d42e02'],9,,,,,,,,,,,,,,,,,Croatia,785,00:31:09.985,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fe510ec2-821e-46bd-8256-b15b3a098118,1292,,,"[31.6, 5.7]",3869219,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yuto Nagatomo,5690.0,Left Wing Back,43,Japan,778,['e2912be3-e48d-4600-b7fa-802accdc0979'],2,,,,,,,,,,,,,,,,,Japan,778,00:32:02.695,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d1083d7e-b1eb-4abe-9f68-eacdc40cd0fe,1353,,,"[89.7, 56.6]",3869219,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ritsu Doan,8361.0,Right Wing,45,Japan,778,['68792a3a-4619-4223-a705-029354909491'],0,,,,,,,,,,,,,,,,,Japan,778,00:33:00.879,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9bd9a8bd-982b-4906-9f2f-0ea1f49d4c38,1468,,,"[12.8, 18.5]",3869219,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dejan Lovren,3471.0,Right Center Back,48,Japan,778,,7,,,,,,,,,,,,,,,,,Croatia,785,00:35:07.659,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1bf9bda8-c39e-441f-a3c0-6b66c6e8b3a5,1477,,,"[24.7, 20.2]",3869219,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joško Gvardiol,33018.0,Left Center Back,48,Japan,778,,12,,,,,,,,,,,,,,,,,Croatia,785,00:35:12.858,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a412d49b-10cb-44c5-81ea-fc6c17472d8d,1485,,,"[46.4, 35.3]",3869219,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yuto Nagatomo,5690.0,Left Wing Back,48,Japan,778,,19,,,,,,,,,,,,,,,,,Japan,778,00:35:19.682,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3dc10989-946b-459d-8d22-365948326082,1513,,,"[44.1, 24.0]",3869219,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,49,Croatia,785,,46,,,,,,,,,,,,,,,,,Croatia,785,00:35:46.010,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7c6bdac3-c4b6-4b10-afcb-d6e22b1a0fdb,1585,,,"[80.2, 41.6]",3869219,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ritsu Doan,8361.0,Right Wing,52,Japan,778,['5d613f77-9e46-4c24-94fa-bcbdeb659494'],52,,,,,,,,,,,,,,,,,Japan,778,00:36:52.457,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d045f86b-065f-46cd-9d04-b3da8e2e6c00,1660,,,"[35.3, 19.8]",3869219,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Junya Ito,23527.0,Right Wing Back,55,Japan,778,['9393f7e6-4733-44ad-9d32-29dd84e7e658'],38,,,,,,,,,,,,,,,,,Japan,778,00:39:38.601,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a352d45f-9d30-43bc-bddf-c1bfb89b4a16,1672,,,"[111.2, 4.7]",3869219,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hidemasa Morita,37221.0,Left Defensive Midfield,55,Japan,778,['5c927296-4532-4366-9d21-344237ae4c3b'],54,,,,,,,,,,,,,,,,,Japan,778,00:39:54.571,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ad7a0699-51ac-4bde-900f-49ddc323d2f4,1750,,,"[113.1, 43.6]",3869219,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daizen Maeda,30628.0,Center Forward,60,Japan,778,['751790cc-4751-40cb-8cac-39a6dea51eb6'],54,,,,,,,,,,,,,,,,,Japan,778,00:42:54.782,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,58baa9e3-7600-494d-8738-9604e9e85c98,1791,,,"[75.6, 36.9]",3869219,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Joško Gvardiol,33018.0,Left Center Back,61,Croatia,785,,59,,,,,,,,,,,,,,,,,Croatia,785,00:44:59.801,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0d7d0fa1-9e8f-4178-82a1-b28574df34eb,1826,,,"[14.8, 75.9]",3869219,46,,True,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dejan Lovren,3471.0,Right Center Back,64,Croatia,785,['69f4611f-b64a-432e-b2ff-efdba7c8f1a6'],8,,,,,,,,,,,,,,,,,Croatia,785,00:46:08.872,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,78ebbf53-94fa-499e-8459-e330ad6d8be3,1909,,,"[69.0, 51.0]",3869219,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Hidemasa Morita,37221.0,Left Defensive Midfield,70,Japan,778,,21,,,,,,,,,,,,,,,,,Japan,778,00:00:21.017,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cdfebd46-ed17-4473-8554-82c9afbc567c,1925,,,"[41.3, 67.3]",3869219,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Maya Yoshida,3300.0,Center Back,71,Croatia,785,['442deae7-89cf-4b42-9cae-dcfc3ef72685'],51,,,,,,,,,,,,,,,,,Japan,778,00:00:51.432,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ba36136e-e753-4b05-9e85-c084f9de7018,1953,,,"[14.4, 35.6]",3869219,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daichi Kamada,9411.0,Left Wing,72,Croatia,785,['4d8220b7-4868-41b0-b796-1a3d968cea7c'],32,,,,,,,,,,,,,,,,,Japan,778,00:01:32.574,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9dc8dfd2-e858-4b0e-a214-d13fc410eef5,1992,,,"[44.9, 23.8]",3869219,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daichi Kamada,9411.0,Left Wing,72,Croatia,785,,8,,,,,,,,,,,,,,,,,Japan,778,00:02:08.565,Ball Recovery,
