50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,43661a7d-78fa-481e-8d8d-016873cc9c2a,4118,,"[78.3, 49.2]",3857255,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Back,125,Spain,772,['ceba3488-a812-488d-a9b6-f6c60518bb94'],20,,,,,,,,,,,,,,,,,,Spain,772,00:43:20.630,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5bf86de6-ea8b-4b96-be08-989cbabeee1a,4121,,"[97.9, 71.6]",3857255,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Asensio Willemsen,5719.0,Right Wing,125,Spain,772,['1fa0b229-c75a-4ff0-8dae-2329d84f3d3e'],23,,,,,,,,,,,,,,,,,,Spain,772,00:43:23.026,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,531fbafb-2d6f-4b56-8039-1152678ea50c,4133,,"[77.7, 20.2]",3857255,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro González López,30486.0,Left Center Midfield,125,Spain,772,['71f5bdd8-fefc-47f2-bcc0-d4ef8c415b7e'],35,,,,,,,,,,,,,,,,,,Spain,772,00:43:35.199,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,759f450b-0d4a-4f84-88fa-401544a670e0,4136,,"[85.9, 5.7]",3857255,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,125,Spain,772,['df2b5b55-484a-448d-aecc-a4fe03b8504e'],36,,,,,,,,,,,,,,,,,,Spain,772,00:43:36.899,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4b29337a-00ad-4930-ae3b-829abc921c75,4143,,"[75.0, 47.3]",3857255,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Back,125,Spain,772,['f1b8a0c7-8fb9-4fbd-b338-80c424c9ad03'],43,,,,,,,,,,,,,,,,,,Spain,772,00:43:43.953,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0029cf9c-9f7f-4f52-8abb-ebef6b92a5e4,4146,,"[94.8, 70.6]",3857255,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Asensio Willemsen,5719.0,Right Wing,125,Spain,772,['741365f3-2c80-49a0-b5ae-eaa52bd760bc'],46,,,,,,,,,,,,,,,,,,Spain,772,00:43:46.660,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b606b210-8db9-4cf0-a136-633dbd34b857,4155,,"[86.7, 12.1]",3857255,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro González López,30486.0,Left Center Midfield,125,Spain,772,['b33a17aa-fa85-4a45-8518-ebd45a145600'],0,,,,,,,,,,,,,,,,,,Spain,772,00:44:00.648,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f15e9709-30bc-4905-8ed7-ec6ec26d0711,4158,,"[81.9, 45.9]",3857255,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Back,125,Spain,772,['198f1804-ec63-403a-b607-7da53c0e3012'],3,,,,,,,,,,,,,,,,,,Spain,772,00:44:03.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e559336b-f6ca-4c33-be01-1cbfae9cd7a3,4162,,"[97.5, 52.5]",3857255,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Olmo Carvajal,16532.0,Right Center Midfield,125,Spain,772,['44c3d57f-17be-4382-9e83-b755f04d721f'],6,,,,,,,,,,,,,,,,,,Spain,772,00:44:06.197,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,512b23e5-fcbe-412b-aecb-bf4ce09a6609,4165,,"[103.8, 42.5]",3857255,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ferrán Torres García,6748.0,Center Forward,125,Spain,772,['59576f29-000c-4f3d-8753-a329e17c79e3'],7,,,,,,,,,,,,,,,,,,Spain,772,00:44:07.030,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a78a0648-1b3a-4b79-a755-21b0b1991090,4167,,"[111.0, 52.0]",3857255,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Olmo Carvajal,16532.0,Right Center Midfield,125,Spain,772,['e30937b5-df3b-4e14-b4ff-41eabf36a87b'],8,,,,,,,,,,,,,,,,,,Spain,772,00:44:08.324,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,cbf67d92-8b4f-4135-9220-58d472ce2d66,4171,,"[97.9, 77.2]",3857255,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Takuma Asano,8949.0,Center Forward,126,Japan,778,['6b1ff3ed-9b9a-48af-80ea-a6751ca9cdbd'],35,,,,,,,,,,,,,,,,,,Japan,778,00:44:35.959,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0f2cc988-4b28-4740-9fa3-91c3aa253895,4176,,"[5.1, 9.2]",3857255,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,128,Spain,772,['8c734bb7-24a3-48b5-b0e8-7f26ce593360'],1,,,,,,,,,,,,,,,,,,Spain,772,00:45:01.529,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b7513755-8b39-4715-9e0a-231cfdff168d,4180,,"[3.2, 37.0]",3857255,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Unai Simón Mendibil,11748.0,Goalkeeper,128,Spain,772,['7cfa2138-2cb6-4568-8058-ef2842425043'],4,,,,,,,,,,,,,,,,,,Spain,772,00:45:04.116,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0478398b-f71d-44c6-aaf0-565ecfa489d1,4185,,"[16.7, 4.7]",3857255,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,128,Spain,772,"['c9e27456-a023-4f27-95b8-f561d8cf642e', 'e1621d55-5894-4331-8d5e-1f6dd8b6fabf']",7,,,,,,,,,,,,,,,,,,Spain,772,00:45:07.333,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,33383b7f-d5bb-44db-b599-8b55be36ac9b,4188,,"[28.8, 5.0]",3857255,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro González López,30486.0,Left Center Midfield,128,Spain,772,"['659f87a1-02df-4a76-998b-f7bb2d4b0030', 'e1621d55-5894-4331-8d5e-1f6dd8b6fabf']",8,,,,,,,,,,,,,,,,,,Spain,772,00:45:08.346,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,100b88e3-943c-4cd7-a83c-988e60f23330,4191,,"[15.2, 21.5]",3857255,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pau Francisco Torres,6892.0,Left Center Back,129,Spain,772,['a6f625e0-89e2-4a9f-a257-dfe7a5d11a3f'],17,,,,,,,,,,,,,,,,,,Spain,772,00:45:17.831,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c61a5ae7-7db6-4dca-b02d-3ef3f4189eed,4194,,"[32.6, 43.3]",3857255,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Back,129,Spain,772,['0f96417d-2730-4576-b4ef-9822bcb9b88a'],21,,,,,,,,,,,,,,,,,,Spain,772,00:45:21.225,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,89a4ec72-9c93-4ffd-b919-f9960b8e5d9a,4197,,"[76.2, 71.7]",3857255,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,129,Spain,772,['c8024897-58cd-47fb-9e11-79dbfe3ed0fc'],30,,,,,,,,,,,,,,,,,,Spain,772,00:45:30.090,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,42ac535d-0047-49af-ad35-60ca55a35b7f,4200,,"[91.2, 48.6]",3857255,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ferrán Torres García,6748.0,Center Forward,129,Spain,772,['619730d2-26ba-4718-af54-dcc16ded0fd9'],31,,,,,,,,,,,,,,,,,,Spain,772,00:45:31.810,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,991473f7-90f6-4b0e-b733-0053816b5a73,4203,,"[72.0, 67.7]",3857255,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Back,130,Spain,772,['b4e601fd-671d-4ef8-be0a-8c7e33f9fb47'],40,,,,,,,,,,,,,,,,,,Spain,772,00:45:40.843,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5eda852f-8dab-414e-bbd5-72a30092fc73,4206,,"[73.5, 37.2]",3857255,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pau Francisco Torres,6892.0,Left Center Back,130,Spain,772,['2604fa65-a6d1-4f72-9418-cd3050f3afb1'],43,,,,,,,,,,,,,,,,,,Spain,772,00:45:43.515,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ed6d16b5-3172-4123-ac42-8291e766f327,4209,,"[92.2, 22.8]",3857255,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro González López,30486.0,Left Center Midfield,130,Spain,772,['4f926654-6568-494b-a836-cb87786feae8'],46,,,,,,,,,,,,,,,,,,Spain,772,00:45:46.546,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4837bdb9-8392-4cc4-b48f-000615cb6f21,4213,,"[74.2, 24.9]",3857255,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pau Francisco Torres,6892.0,Left Center Back,130,Spain,772,['bc531a1a-a6aa-42c4-818b-a4e48d8748d7'],48,,,,,,,,,,,,,,,,,,Spain,772,00:45:48.594,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,bfd4172a-8c65-4ec8-bc1c-4204bd23b9af,4216,,"[81.5, 43.6]",3857255,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Back,130,Spain,772,['fafb99ee-9dc3-4fe8-bf3c-36754007ee7b'],52,,,,,,,,,,,,,,,,,,Spain,772,00:45:52.745,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6f4b24f9-2ddb-4461-847c-aaa3e7dd975e,4219,,"[98.3, 74.6]",3857255,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Asensio Willemsen,5719.0,Right Wing,130,Spain,772,['09508016-3188-43da-ba0d-582e8f7cac07'],55,,,,,,,,,,,,,,,,,,Spain,772,00:45:55.870,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6cd7db1c-0b4e-48a5-b632-8aba97c28a16,4222,,"[81.7, 35.4]",3857255,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pau Francisco Torres,6892.0,Left Center Back,130,Spain,772,['542b2ed7-bb03-419c-aac2-54d9ed565185'],1,,,,,,,,,,,,,,,,,,Spain,772,00:46:01.343,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c1cd2d16-7eb1-41b6-9855-4119f66cb459,4225,,"[97.9, 4.3]",3857255,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anssumane Fati,30756.0,Left Wing,130,Spain,772,['3c7e8bca-ac4b-4c7b-8c58-edfc82774754'],4,,,,,,,,,,,,,,,,,,Spain,772,00:46:04.876,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,fc6c36dc-cea2-419b-a354-6c3e292f03eb,4229,,"[107.7, 14.8]",3857255,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro González López,30486.0,Left Center Midfield,130,Spain,772,"['2ef7f303-8fa1-44a3-9f33-3a3284523461', '62af441d-d527-4b53-b4b1-e21c5ce26340']",10,,,,,,,,,,,,,,,,,,Spain,772,00:46:10.220,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,41db5d89-29ce-40cf-9e39-73c02197f4cc,4232,,"[106.7, 21.7]",3857255,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anssumane Fati,30756.0,Left Wing,130,Spain,772,['6e4d138b-a558-4f05-8ae7-249fe77ba1f9'],12,,,,,,,,,,,,,,,,,,Spain,772,00:46:12.892,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,75fe0a9d-ed0b-49bd-85d9-b81ce153b476,4235,,"[84.3, 65.1]",3857255,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Takuma Asano,8949.0,Center Forward,130,Spain,772,['ac674b66-1d80-4d2e-b102-5d66702fb433'],34,,,,,,,,,,,,,,,,,,Japan,778,00:46:34.428,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,1a5d4726-e490-4861-8343-14b80dc8e801,4237,,"[56.8, 16.3]",3857255,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anssumane Fati,30756.0,Left Wing,130,Spain,772,['6fb6e29e-3d5b-4e62-b64a-6426e20c3f40'],37,,,,,,,,,,,,,,,,,,Spain,772,00:46:37.139,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,df38a28e-8a1a-4322-ae3e-f23139df80b7,4240,,"[74.5, 60.9]",3857255,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Takuma Asano,8949.0,Center Forward,130,Spain,772,['c997c4c5-c4e7-437d-b787-1f713fcd1861'],38,,,,,,,,,,,,,,,,,,Japan,778,00:46:38.972,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,fb5cc21a-c7ce-48e2-8b6e-6bb1e1064c1e,4243,,"[40.6, 9.1]",3857255,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,130,Spain,772,['ab411eea-973a-4cb1-8b53-31ab54d47519'],39,,,,,,,,,,,,,,,,,,Spain,772,00:46:39.846,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ce99bcfb-20ec-4396-867a-7e4bff1a4940,4245,,"[33.0, 17.3]",3857255,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pau Francisco Torres,6892.0,Left Center Back,130,Spain,772,['7912e74a-df33-4974-9d88-2cc149878792'],40,,,,,,,,,,,,,,,,,,Spain,772,00:46:40.998,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,38956835-199a-4105-bd45-a16d4ad09df4,4248,,"[50.5, 58.5]",3857255,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,130,Spain,772,['a8932c33-19fb-463b-9426-b2f97f89bc7c'],46,,,,,,,,,,,,,,,,,,Spain,772,00:46:46.605,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,68fd9a23-d37e-4c2d-807e-76e8a3d84460,4251,,"[76.3, 78.0]",3857255,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Asensio Willemsen,5719.0,Right Wing,130,Spain,772,['27eae350-6672-4318-b6a6-9abec8230260'],50,,,,,,,,,,,,,,,,,,Spain,772,00:46:50.007,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,237a4c6e-1d19-4099-9daf-5b6ad4641398,4255,,"[60.2, 5.3]",3857255,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Junya Ito,23527.0,Left Wing,131,Japan,778,['97afb3aa-5f3a-477e-83cf-8c738ea7b643'],14,,,,,,,,,,,,,,,,,,Japan,778,00:47:14.418,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b6d71031-29a1-4d14-ac64-a6e7d74bf1d2,4258,,"[71.5, 3.0]",3857255,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kaoru Mitoma,37211.0,Left Wing Back,131,Japan,778,['e632b8d5-82c1-4783-bd95-be17f92ac38a'],17,,,,,,,,,,,,,,,,,,Japan,778,00:47:17.488,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6ca8981c-3010-48f7-bc30-e2cdbe939e81,4262,,"[37.4, 48.5]",3857255,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pau Francisco Torres,6892.0,Left Center Back,132,Spain,772,['1e540bd9-9f86-4a7f-b913-414dbe1f430c'],25,,,,,,,,,,,,,,,,,,Spain,772,00:47:25.347,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c7144f7f-3e61-45ae-8d7d-697728bd9b5e,4264,,"[55.9, 39.3]",3857255,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,132,Spain,772,['31ef7ebc-b218-401c-b907-0b00356ca574'],33,,,,,,,,,,,,,,,,,,Spain,772,00:47:33.102,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d9cbd7f5-0a11-4d99-ba39-9b67c21ec519,4267,,"[73.8, 65.6]",3857255,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,132,Spain,772,['2eb1d309-8eac-4aa6-a0bb-e8a1ef0a0151'],35,,,,,,,,,,,,,,,,,,Spain,772,00:47:35.920,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,97107746-f950-4db2-8216-e45a192b2501,4270,,"[88.0, 74.4]",3857255,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Asensio Willemsen,5719.0,Right Wing,132,Spain,772,['0194b04c-e42e-4af9-b7ef-26da56f78ecf'],38,,,,,,,,,,,,,,,,,,Spain,772,00:47:38.013,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4f9ab128-61b2-413b-89dd-79b04cb44fdb,4273,,"[76.7, 71.4]",3857255,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,132,Spain,772,['18886ea9-fe12-4dfd-9736-11621c029781'],39,,,,,,,,,,,,,,,,,,Spain,772,00:47:39.918,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,42663469-9dda-4c18-9483-b92437fcab34,4276,,"[68.7, 51.9]",3857255,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Back,132,Spain,772,['04fd4dcf-84f8-447f-ac42-2244b3086a16'],41,,,,,,,,,,,,,,,,,,Spain,772,00:47:41.755,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,88e3aaf3-dce8-434d-84ce-e2333a42120c,4279,,"[74.6, 23.6]",3857255,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro González López,30486.0,Left Center Midfield,132,Spain,772,['643a6087-0f5c-47a3-874f-dbcfc19114a7'],44,,,,,,,,,,,,,,,,,,Spain,772,00:47:44.309,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7d6425fb-8335-4be6-8893-5b7f0397159c,4282,,"[84.7, 2.4]",3857255,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,132,Spain,772,['4027a37c-c7d1-47a4-b841-182f458668fe'],48,,,,,,,,,,,,,,,,,,Spain,772,00:47:48.180,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7f36feff-e570-4deb-9d6f-3d5fb130fd2e,4286,,"[72.7, 14.4]",3857255,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro González López,30486.0,Left Center Midfield,132,Spain,772,['b2dedb56-6c8a-4894-94d3-4526a38d1645'],50,,,,,,,,,,,,,,,,,,Spain,772,00:47:50.422,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,fb3f52cb-f782-4dd9-8016-80f9ca979a93,4289,,"[73.1, 52.8]",3857255,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Back,132,Spain,772,['a170b072-6eb2-4a5d-bb4a-8c660d5cd50d'],53,,,,,,,,,,,,,,,,,,Spain,772,00:47:53.156,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0ae8f140-1eb2-4878-98df-8ec973366d46,4292,,"[87.8, 65.6]",3857255,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,132,Spain,772,['156a18a8-8f1e-4f98-a4f7-d0b4c880c737'],55,,,,,,,,,,,,,,,,,,Spain,772,00:47:55.668,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,62114a24-59b6-4fe3-af61-eda90449a238,4295,,"[94.6, 74.6]",3857255,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Asensio Willemsen,5719.0,Right Wing,132,Spain,772,['bed94eb8-b83f-4958-95c6-49e3a9e9039d'],59,,,,,,,,,,,,,,,,,,Spain,772,00:47:59.905,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4187996e-f7cd-4416-aa6e-a3f635ac678c,4298,,"[81.1, 35.2]",3857255,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pau Francisco Torres,6892.0,Left Center Back,132,Spain,772,['2ac3d957-154b-40a9-92c5-1dfc5f2203bb'],3,,,,,,,,,,,,,,,,,,Spain,772,00:48:03.706,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,259c96de-4471-4ed1-bf72-d3b555aceb33,4301,,"[101.7, 39.4]",3857255,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ferrán Torres García,6748.0,Center Forward,132,Spain,772,['87b88dcf-1665-4ac4-bb70-b8c5cec7ef3d'],5,,,,,,,,,,,,,,,,,,Spain,772,00:48:05.940,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,fcf9c0d1-1360-4c6d-86a5-e89b031a3d11,4306,,"[63.9, 32.3]",3857255,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Back,133,Spain,772,['e6bc5921-7b6b-4ce8-b5a9-d60865488e7c'],33,,,,,,,,,,,,,,,,,,Spain,772,00:48:33.709,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8f0148d6-f25e-4524-99e3-06ad7c8f64ef,4309,,"[85.3, 69.6]",3857255,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Asensio Willemsen,5719.0,Right Wing,133,Spain,772,"['52742333-693f-423d-b964-9ceb7cf856de', 'b250e609-c9d3-40d1-9fcb-1ae973bde5d2']",36,,,,,,,,,,,,,,,,,,Spain,772,00:48:36.504,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,623a8f90-a007-40f0-a16c-fa1ade74a93a,4311,,"[93.0, 50.6]",3857255,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Olmo Carvajal,16532.0,Right Center Midfield,133,Spain,772,['cfed7492-74e2-4b06-be66-f1ddbec1480d'],37,,,,,,,,,,,,,,,,,,Spain,772,00:48:37.474,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,74b0afcb-9ede-4e87-bef5-629f0fbebf42,4314,,"[74.5, 22.3]",3857255,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Takuma Asano,8949.0,Center Forward,133,Spain,772,['69f32f53-63f9-462a-9840-3778e2aa99e9'],41,,,,,,,,,,,,,,,,,,Japan,778,00:48:41.871,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f95b6fdb-99f5-45b9-ad7c-6dc36d32f31b,4318,,"[11.2, 44.6]",3857255,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Unai Simón Mendibil,11748.0,Goalkeeper,133,Spain,772,['1d044cf6-4408-4364-9f56-80c4a43782af'],45,,,,,,,,,,,,,,,,,,Spain,772,00:48:45.587,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,48a71ef2-f421-4574-a9b6-ffad6d9a8c5e,4321,,"[32.7, 24.7]",3857255,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pau Francisco Torres,6892.0,Left Center Back,133,Spain,772,['491f045c-3530-40fb-a3c4-bb98fada39c0'],48,,,,,,,,,,,,,,,,,,Spain,772,00:48:48.777,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,fb99e0b6-2143-4855-a29c-e73416c40a2c,4324,,"[51.1, 8.9]",3857255,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro González López,30486.0,Left Center Midfield,133,Spain,772,['9b601c37-a7ac-49a7-96db-71cc2e6b42b5'],53,,,,,,,,,,,,,,,,,,Spain,772,00:48:53.081,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,34498b13-76ea-4f84-a2ef-00571836fddf,4327,,"[55.7, 52.8]",3857255,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Back,133,Spain,772,['a29f2fa8-ecc8-4e0a-ae59-990c7314e509'],58,,,,,,,,,,,,,,,,,,Spain,772,00:48:58.472,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a2125964-2e36-446d-bad5-3a9591ba9a20,4330,,"[72.9, 64.3]",3857255,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,133,Spain,772,['32c6e7fd-d0c4-4a64-985f-ed193b70e674'],59,,,,,,,,,,,,,,,,,,Spain,772,00:48:59.910,Ball Receipt*,
