50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27a1a316-b2d1-4f94-91c3-cd15d89cbc81,26,,,"[57.6, 69.1]",3857298,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,João Pedro Cavaco Cancelo,7005.0,Right Back,2,Portugal,780,['1033b6fd-c4ea-4eee-856c-0974aa869e97'],17,,,,,,,,,,,,,,,,,Portugal,780,00:00:17.155,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ec5198c-d15d-4fec-834d-4a16c391c587,28,,,"[51.6, 62.1]",3857298,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Center Midfield,2,Portugal,780,['7d40c698-6440-4a0e-b49a-227b0b16d0c1'],17,,,,,,,,,,,,,,,,,Portugal,780,00:00:17.998,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43cb9674-d94c-4449-b6be-f17abaf52bf7,31,,,"[31.6, 57.0]",3857298,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rúben Santos Gato Alves Dias,5206.0,Right Center Back,2,Portugal,780,['ff95b805-f829-4beb-a463-80a5d6700309'],20,,,,,,,,,,,,,,,,,Portugal,780,00:00:20.133,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369635b4-f0c2-4b49-84ad-0835e11792e7,34,,,"[34.1, 40.8]",3857298,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rúben Diogo Da Silva Neves,9927.0,Center Defensive Midfield,2,Portugal,780,['7c580429-ddad-47a9-af0c-c31fe6034721'],22,,,,,,,,,,,,,,,,,Portugal,780,00:00:22.408,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716a199-79e6-4388-8bd3-a12852b7ccb4,38,,,"[28.8, 55.8]",3857298,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rúben Santos Gato Alves Dias,5206.0,Right Center Back,2,Portugal,780,['a4c2bc72-d92a-41b9-be4b-ed0122431ae5'],24,,,,,,,,,,,,,,,,,Portugal,780,00:00:24.261,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546ace4f-858e-45a4-88a1-45370e7905f1,41,,,"[34.1, 70.1]",3857298,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Center Midfield,2,Portugal,780,['057cc494-048e-4176-8a81-cebb90aa0850'],25,,,,,,,,,,,,,,,,,Portugal,780,00:00:25.993,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662244fd-ef8a-43ab-8566-57839a70eec0,44,,,"[15.6, 65.9]",3857298,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rúben Santos Gato Alves Dias,5206.0,Right Center Back,2,Portugal,780,['a6c6853b-0f96-4ab1-be96-068bc43b9db7'],29,,,,,,,,,,,,,,,,,Portugal,780,00:00:29.201,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36fc0818-5125-43da-a908-08a17dfa9b26,47,,,"[20.4, 25.7]",3857298,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,Left Center Back,2,Portugal,780,['04df5c95-61dc-4f21-9f92-2725fc05d470'],32,,,,,,,,,,,,,,,,,Portugal,780,00:00:32.375,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddea2978-0f90-45d7-a548-e460b45aca90,50,,,"[28.8, 5.3]",3857298,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Raphaël Adelino José Guerreiro,5209.0,Left Back,2,Portugal,780,['bde87fae-9675-4db9-a778-fb2eed4639e8'],34,,,,,,,,,,,,,,,,,Portugal,780,00:00:34.497,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a2fcc66-3b06-4135-8de5-b7eda4d1b7a8,53,,,"[41.2, 1.7]",3857298,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,João Félix Sequeira,12041.0,Left Wing,2,Portugal,780,['a4ac3a54-d38a-4cc4-8f43-a431e477f27a'],36,,,,,,,,,,,,,,,,,Portugal,780,00:00:36.400,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29eeed40-2428-45dc-a827-21bd4b06bda6,55,,,"[24.0, 17.5]",3857298,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,Left Center Back,2,Portugal,780,['11511fb4-efa6-4380-914c-d801beec63e5'],37,,,,,,,,,,,,,,,,,Portugal,780,00:00:37.921,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d85f7c7-bda3-4449-a7a0-a09eec4988fe,58,,,"[3.0, 37.5]",3857298,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Diogo Meireles Costa,32975.0,Goalkeeper,2,Portugal,780,['1aa099f0-6248-460b-8741-530a645beea5'],41,,,,,,,,,,,,,,,,,Portugal,780,00:00:41.070,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01c36160-e3ad-41ee-8688-a2b3dc64aaae,61,,,"[18.5, 43.2]",3857298,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Center Midfield,2,Portugal,780,['e0ca0e6e-7d40-4e8e-a260-43d7752ccd8f'],45,,,,,,,,,,,,,,,,,Portugal,780,00:00:45.340,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb7d79c3-d415-4338-9bb7-4683df81a7b4,64,,,"[12.3, 13.3]",3857298,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,Left Center Back,2,Portugal,780,['79ea15ff-6d69-49f2-bea3-fad1ec047535'],49,,,,,,,,,,,,,,,,,Portugal,780,00:00:49.268,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cfdb4b9-47b5-466d-9d5e-d196e2d09e65,68,,,"[10.6, 22.9]",3857298,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Center Midfield,2,Portugal,780,['19f069c4-41a3-4b0d-9e50-a11e9b0f844f'],52,,,,,,,,,,,,,,,,,Portugal,780,00:00:52.554,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9de197b6-245b-4227-a30a-2994345a243f,71,,,"[24.1, 53.2]",3857298,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rúben Santos Gato Alves Dias,5206.0,Right Center Back,2,Portugal,780,['f9ae1406-62f6-4a38-a825-9e088510a113'],57,,,,,,,,,,,,,,,,,Portugal,780,00:00:57.480,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82a38176-8391-49c7-ae1d-2a2133a5d68b,74,,,"[50.3, 74.2]",3857298,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,João Pedro Cavaco Cancelo,7005.0,Right Back,2,Portugal,780,['a8386ca3-df24-4662-af11-a53a2c31cae2'],1,,,,,,,,,,,,,,,,,Portugal,780,00:01:01.882,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d29d4b3-a709-43e7-a42a-9d29045b087b,77,,,"[32.7, 60.3]",3857298,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rúben Santos Gato Alves Dias,5206.0,Right Center Back,2,Portugal,780,['485ea2ce-8ae1-4007-9683-44d6c3add016'],5,,,,,,,,,,,,,,,,,Portugal,780,00:01:05.379,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8fcef4b-8ca4-4a9b-b0c7-ce4962540c0c,80,,,"[40.7, 14.7]",3857298,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Otávio Edmilson da Silva Monteiro,11184.0,Left Center Midfield,2,Portugal,780,['5cdc62e5-f5ba-43d2-b02b-f6999af1da43'],9,,,,,,,,,,,,,,,,,Portugal,780,00:01:09.308,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e4d4df8-4f78-4e28-a9f0-0749ed2ddf23,83,,,"[49.9, 13.4]",3857298,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,João Félix Sequeira,12041.0,Left Wing,2,Portugal,780,['a70c5412-a12f-4314-9350-b1bbef18b714'],13,,,,,,,,,,,,,,,,,Portugal,780,00:01:13.431,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,095ac5d4-0523-4e69-a19a-550979d40b15,86,,,"[52.4, 24.3]",3857298,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Center Midfield,2,Portugal,780,['75fbfc06-c8e3-43fc-9dc4-ff3569c7d0e1'],17,,,,,,,,,,,,,,,,,Portugal,780,00:01:17.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8984508-8269-4a16-9027-6e21e191f4b8,88,,,"[45.5, 18.5]",3857298,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,João Félix Sequeira,12041.0,Left Wing,2,Portugal,780,['72dede80-458d-458c-a633-b6c06808f8e0'],18,,,,,,,,,,,,,,,,,Portugal,780,00:01:18.475,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a325be87-0126-4f96-8c5f-bc0dc38eb3c2,92,,,"[37.5, 22.0]",3857298,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,Left Center Back,2,Portugal,780,['9c3312f4-0cfa-4a01-9836-5235783904ac'],21,,,,,,,,,,,,,,,,,Portugal,780,00:01:21.309,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1271e840-b3bd-4516-b072-cada820b45e0,95,,,"[34.0, 29.9]",3857298,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rúben Diogo Da Silva Neves,9927.0,Center Defensive Midfield,2,Portugal,780,['70a726c5-3423-4e05-bfb6-f4d1543b73ac'],23,,,,,,,,,,,,,,,,,Portugal,780,00:01:23.091,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e58c5316-1ee3-4d06-a538-17a581267f93,98,,,"[55.5, 52.4]",3857298,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,2,Portugal,780,['d85f0bf0-3315-41b2-9acd-909c903dcc37'],26,,,,,,,,,,,,,,,,,Portugal,780,00:01:26.503,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a2eea19-0f9c-4a35-a585-8848275b493d,106,,,"[96.4, 24.3]",3857298,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iñaki Williams Arthuer,6393.0,Left Center Forward,4,Ghana,4885,['fb8d01f5-df4b-4750-81ad-57bdde3681a0'],4,,,,,,,,,,,,,,,,,Ghana,4885,00:02:04.554,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b704fea-ca9a-4376-8861-1fdb21ebf255,112,,,"[69.9, 6.9]",3857298,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mohamed Salisu,30519.0,Left Center Back,4,Ghana,4885,['1c0f1c88-ae02-4a09-9b20-d957e091c3f4'],10,,,,,,,,,,,,,,,,,Ghana,4885,00:02:10.292,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7a36e17-f285-4d01-bebf-565602fe6154,115,,,"[43.5, 16.6]",3857298,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alexander Djiku,2989.0,Center Back,4,Ghana,4885,['9f3f92fc-0ac0-4220-ae79-e79a413b6813'],13,,,,,,,,,,,,,,,,,Ghana,4885,00:02:13.009,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180006e8-61e0-4fbc-bd2e-a0128fae6d0c,118,,,"[14.1, 44.0]",3857298,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lawrence Ati-Zigi,8108.0,Goalkeeper,4,Ghana,4885,['2255bb83-f521-4db3-9249-92fc7e65b71e'],16,,,,,,,,,,,,,,,,,Ghana,4885,00:02:16.751,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bd5c21e-a02d-4a40-8627-3839283f1363,121,,,"[66.0, 39.8]",3857298,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iñaki Williams Arthuer,6393.0,Left Center Forward,4,Ghana,4885,['4da560ab-4d54-4648-85db-dcd61cf8bc12'],26,,,,,,,,,,,,,,,,,Ghana,4885,00:02:26.195,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6501c852-c068-488f-96fb-6c00e9feaba3,123,,,"[20.9, 27.2]",3857298,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danilo Luís Hélio Pereira,13621.0,Left Center Back,5,Portugal,780,['2eb40ed7-65f0-4b1f-9eef-9cf4b1f6492d'],27,,,,,,,,,,,,,,,,,Portugal,780,00:02:27.304,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bd09bb6-6e70-4ec9-acee-950586f23126,126,,,"[29.5, 30.3]",3857298,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Diogo Da Silva Neves,9927.0,Center Defensive Midfield,5,Portugal,780,['df686a40-5b54-49fc-984e-688d0543c6e8'],30,,,,,,,,,,,,,,,,,Portugal,780,00:02:30.496,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86280827-e69a-4aa1-b12b-494e170d3cd5,129,,,"[36.0, 59.4]",3857298,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Right Center Back,5,Portugal,780,['ad7b26c8-32e4-47f0-b9bf-40006155bbbf'],33,,,,,,,,,,,,,,,,,Portugal,780,00:02:33.259,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b059863-2580-41a3-94b7-b7602357998e,132,,,"[55.5, 73.2]",3857298,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Pedro Cavaco Cancelo,7005.0,Right Back,5,Portugal,780,['ea8eea72-20ec-4957-a4df-7ab4ca8dc7c0'],36,,,,,,,,,,,,,,,,,Portugal,780,00:02:36.298,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8edbb8f-2c4d-4c2d-9dfd-a48d0e14accd,136,,,"[37.4, 68.2]",3857298,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Right Center Back,5,Portugal,780,['dbeab633-58df-46b6-8074-8ffa1f072e64'],37,,,,,,,,,,,,,,,,,Portugal,780,00:02:37.317,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ad60f41-6aa0-4ff8-9f1b-61a9d8a7a13a,140,,,"[40.3, 24.7]",3857298,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danilo Luís Hélio Pereira,13621.0,Left Center Back,6,Portugal,780,['413e9046-2894-4eb3-ba20-bd0812a608b7'],53,,,,,,,,,,,,,,,,,Portugal,780,00:02:53.817,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69fcbb9d-9a7d-4f12-9962-62b4f4d8d41e,142,,,"[51.6, 12.4]",3857298,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Otávio Edmilson da Silva Monteiro,11184.0,Left Center Midfield,6,Portugal,780,['b66ef1ca-c4ea-4a2f-8f98-2b2ab589c255'],56,,,,,,,,,,,,,,,,,Portugal,780,00:02:56.337,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7d1f796-2811-44d8-8b2a-57b1f9040e62,145,,,"[68.9, 1.7]",3857298,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raphaël Adelino José Guerreiro,5209.0,Left Back,6,Portugal,780,['289b3fcf-6f54-4de0-9b9a-a08e1da7e814'],59,,,,,,,,,,,,,,,,,Portugal,780,00:02:59.606,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17f70a7f-6a2e-4edf-a8a8-12a00b6b78fc,147,,,"[45.5, 8.7]",3857298,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danilo Luís Hélio Pereira,13621.0,Left Center Back,6,Portugal,780,['c0c4cba4-4185-4369-9478-1cc21c8df7dc'],0,,,,,,,,,,,,,,,,,Portugal,780,00:03:00.943,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd7909f0-94c8-44fd-9ab7-bad6c65cf8fc,150,,,"[31.7, 58.4]",3857298,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rúben Santos Gato Alves Dias,5206.0,Right Center Back,6,Portugal,780,['aa645f8e-0398-47b5-a06b-6b7f9423a13a'],8,,,,,,,,,,,,,,,,,Portugal,780,00:03:08.061,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa41eff-4d8e-4060-acb4-2a6eda4f264e,153,,,"[51.9, 65.9]",3857298,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Center Midfield,6,Portugal,780,['fb414339-b8b6-4249-9762-f971f0ce3900'],10,,,,,,,,,,,,,,,,,Portugal,780,00:03:10.406,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64eb7747-8244-4dbe-a195-5b389a04a2b5,157,,,"[39.9, 20.9]",3857298,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danilo Luís Hélio Pereira,13621.0,Left Center Back,6,Portugal,780,['73743e89-f363-4986-83e3-f459c471a73b'],14,,,,,,,,,,,,,,,,,Portugal,780,00:03:14.003,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17f9b4de-2d05-419b-bd06-94074269b6e1,160,,,"[55.7, 25.2]",3857298,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rúben Diogo Da Silva Neves,9927.0,Center Defensive Midfield,6,Portugal,780,['73c57619-974b-4115-abb3-636de81defd6'],20,,,,,,,,,,,,,,,,,Portugal,780,00:03:20.196,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2faf96f1-a3a9-41a6-b1e0-f38ca7c7c676,163,,,"[54.9, 9.3]",3857298,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danilo Luís Hélio Pereira,13621.0,Left Center Back,6,Portugal,780,['fbee4341-8138-47bf-88c8-e376c9069d01'],22,,,,,,,,,,,,,,,,,Portugal,780,00:03:22.181,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3f5f3d1-0891-4547-96d4-38c55fbaa169,168,,,"[117.4, 6.7]",3857298,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raphaël Adelino José Guerreiro,5209.0,Left Back,6,Portugal,780,"['7fb762aa-e3d6-4d6f-a1d7-5e5e3caa9f42', 'aa920a77-6219-4204-8908-737322c898e1']",28,,,,,,,,,,,,,,,,,Portugal,780,00:03:28.631,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dae3417b-b922-4f04-bcd2-76e28da73b26,178,,,"[7.7, 60.8]",3857298,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Amartey,3709.0,Right Center Back,8,Ghana,4885,['9c38f2fc-33f5-4345-bc85-f1d8ffd9c491'],34,,,,,,,,,,,,,,,,,Ghana,4885,00:04:34.604,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e65c5364-88cf-411b-9c85-233ac1a34ed8,182,,,"[51.5, 70.5]",3857298,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,André Ayew Pelé,3347.0,Right Center Forward,8,Ghana,4885,"['08df63c5-aa74-4bbe-942a-326039bdc058', 'ee4a078f-c77d-4801-b3a7-ab780a9e6ccf']",37,,,,,,,,,,,,,,,,,Ghana,4885,00:04:37.865,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47e72819-4c36-4b32-ae07-d3da781585f8,186,,,"[46.6, 79.2]",3857298,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alidu Seidu,45047.0,Right Wing Back,8,Ghana,4885,['c6dbc02a-95a2-4ea6-8622-cc0d02390f26'],41,,,,,,,,,,,,,,,,,Ghana,4885,00:04:41.769,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e2d1d94-6c36-4ea9-8f5f-4776b9a6018b,191,,,"[44.0, 76.0]",3857298,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Teye Partey,6383.0,Right Center Midfield,9,Ghana,4885,['a60c6485-6afe-4958-9ff7-2bdb9bd68abc'],58,,,,,,,,,,,,,,,,,Ghana,4885,00:04:58.059,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4107e671-1f6b-4d36-9107-e50f6db04c83,194,,,"[46.4, 79.2]",3857298,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alidu Seidu,45047.0,Right Wing Back,9,Ghana,4885,['f5e3047e-4042-48d9-8320-abaf2b82e049'],58,,,,,,,,,,,,,,,,,Ghana,4885,00:04:58.861,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7cd9219-f80e-4808-b0b6-b3b6e6c085a7,206,,,"[82.1, 3.9]",3857298,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Center Midfield,10,Portugal,780,"['4b3a2a75-da1b-4164-9d68-ad532e67e9c1', '531a23b0-67d4-4abf-826b-00955701c989']",1,,,,,,,,,,,,,,,,,Portugal,780,00:05:01.375,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877bd847-52fe-4e3d-9bac-dc296f79c029,209,,,"[78.9, 7.1]",3857298,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Center Midfield,11,Portugal,780,['0876da24-8ef9-4eeb-b574-1074f9e4fe09'],10,,,,,,,,,,,,,,,,,Portugal,780,00:05:10.192,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbd73794-b742-4036-9518-11b5842672a2,211,,,"[81.0, 1.2]",3857298,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raphaël Adelino José Guerreiro,5209.0,Left Back,11,Portugal,780,['ff740d81-4e0c-4139-a045-c2b652666180'],10,,,,,,,,,,,,,,,,,Portugal,780,00:05:10.995,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,87e79b5b-af83-4df1-bf36-b5d4684d55a7,213,,,"[85.1, 8.9]",3857298,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Otávio Edmilson da Silva Monteiro,11184.0,Left Center Midfield,11,Portugal,780,['6b6d6720-abc8-49c5-a866-d45083affa83'],11,,,,,,,,,,,,,,,,,Portugal,780,00:05:11.587,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53a2a30b-c6e7-48ee-91b9-151123650d87,218,,,"[23.9, 73.6]",3857298,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Amartey,3709.0,Right Center Back,11,Portugal,780,"['26f6fbef-cc82-4dcf-b49e-a20d2d1c8333', '69c8da05-9148-4b8b-9dbd-89d9122a8452']",14,,,,,,,,,,,,,,,,,Ghana,4885,00:05:14.442,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,24a82724-6ba5-4e9d-be8e-52ba9602464e,221,,,"[43.5, 53.0]",3857298,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohammed Kudus,17033.0,Left Center Midfield,11,Portugal,780,['ee621330-7fa3-45c9-8def-58ba5d1e7f79'],17,,,,,,,,,,,,,,,,,Ghana,4885,00:05:17.823,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9dba8e4-2758-48f3-963a-97d5bf2eebd6,226,,,"[84.5, 49.7]",3857298,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno Miguel Borges Fernandes,5204.0,Right Wing,11,Portugal,780,['14ccc67e-0fe9-41b0-b21a-71e653ba674b'],20,,,,,,,,,,,,,,,,,Portugal,780,00:05:20.319,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b4b822f-5f5e-4b71-b34a-41eff25946cb,229,,,"[70.0, 52.0]",3857298,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rúben Diogo Da Silva Neves,9927.0,Center Defensive Midfield,11,Portugal,780,['f5aad9fc-00cd-49c8-bb4e-fd211e617323'],23,,,,,,,,,,,,,,,,,Portugal,780,00:05:23.192,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4cb0f19-4134-422b-ace8-09feef5d2e62,232,,,"[72.4, 65.6]",3857298,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno Miguel Borges Fernandes,5204.0,Right Wing,11,Portugal,780,['a4a2d130-2747-479a-aa78-1b6a72f2714c'],24,,,,,,,,,,,,,,,,,Portugal,780,00:05:24.838,Ball Receipt*,
