50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fed7a3c5-f469-4a2e-aa93-d8c70e73173c,2852,,"[56.9, 43.4]",3857257,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bailey Wright,22371.0,Right Center Back,148,Australia,792,['28725af3-7544-4a39-8a20-d8d9dca73b00'],24,,,,,,,,,,,,,,,,,Australia,792,00:30:24.604,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53659f92-fbfa-41e4-9973-9fb02663deec,2855,,"[110.8, 72.0]",3857257,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Keanu Baccus,33488.0,Right Wing,148,Australia,792,['54d9f28d-a3e9-4f15-a96b-611fe5ee9557'],31,,,,,,,,,,,,,,,,,Australia,792,00:30:31.039,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28dcacad-2eba-4263-9f9b-686af895f7a7,2858,,"[97.1, 73.8]",3857257,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aaron Mooy,3281.0,Right Defensive Midfield,148,Australia,792,['47b008db-b455-4fbc-a080-bfb6e58edeb7'],35,,,,,,,,,,,,,,,,,Australia,792,00:30:35.066,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df4d766b-8e21-4803-909f-2f720b6d7042,2863,,"[95.0, 21.5]",3857257,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mathew Leckie,5481.0,Left Wing,148,Australia,792,['a953e6d0-38f3-4057-b71e-a665678992fb'],39,,,,,,,,,,,,,,,,,Australia,792,00:30:39.973,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c61ee411-79bc-43de-996c-0e0c21ef89aa,2867,,"[86.9, 5.6]",3857257,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aziz Eraltay Behich,5479.0,Left Wing Back,148,Australia,792,['568d9bf3-f8c4-4a06-8f5f-2d3d35b0aea1'],45,,,,,,,,,,,,,,,,,Australia,792,00:30:45.067,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0b40c0b-8445-42d6-98b0-1d12796d4835,2873,,"[102.8, 14.9]",3857257,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mitchell Thomas Duke,33492.0,Center Forward,148,Australia,792,['791dde86-4074-4962-bbc8-b3b25538da1f'],49,,,,,,,,,,,,,,,,,Australia,792,00:30:49.085,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34deb94e-ea22-47de-a250-520c56ff3083,2879,,"[33.6, 15.7]",3857257,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesper Lindstrøm,27569.0,Left Midfield,149,Denmark,776,['3d41ff17-053b-4fe1-be55-3e3c278f5d6b'],54,,,,,,,,,,,,,,,,,Denmark,776,00:30:54.338,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e58bb61-f06e-4a33-8595-0a40690f210e,2882,,"[68.5, 5.4]",3857257,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Skov,16294.0,Left Back,149,Denmark,776,['f8242f96-ba61-45fe-bae2-1ca60fbcc2da'],58,,,,,,,,,,,,,,,,,Denmark,776,00:30:58.527,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3dd14cb9-ae08-440a-a57e-b7a00562236f,2885,,"[45.6, 5.8]",3857257,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Left Defensive Midfield,149,Denmark,776,['e438448d-b8d2-4cd3-ac3c-0e7f3567e1f4'],1,,,,,,,,,,,,,,,,,Denmark,776,00:31:01.831,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56adfced-b9c7-4b5d-a9b6-7d23f07938e3,2888,,"[45.6, 14.3]",3857257,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,149,Denmark,776,['b214ae04-b32c-4e61-9257-0c6f3d36d582'],3,,,,,,,,,,,,,,,,,Denmark,776,00:31:03.771,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f031713a-3fb7-4102-90a8-035ce3876d16,2892,,"[43.6, 10.9]",3857257,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Left Defensive Midfield,149,Denmark,776,['41ce3b3f-711d-4161-affd-db341d9e8409'],6,,,,,,,,,,,,,,,,,Denmark,776,00:31:06.475,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b28647ea-e08f-433c-8f20-f837b4b8574f,2896,,"[45.3, 26.3]",3857257,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Christensen,3959.0,Left Center Back,149,Denmark,776,['8273f715-bbbc-4459-8a6a-341f4e3a5aad'],10,,,,,,,,,,,,,,,,,Denmark,776,00:31:10.895,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02374fe5-cc12-47db-8562-1207821c7032,2899,,"[51.6, 26.5]",3857257,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Left Defensive Midfield,149,Denmark,776,['8bb26557-4dca-4613-9611-050d2bfd7134'],15,,,,,,,,,,,,,,,,,Denmark,776,00:31:15.000,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ba1674e-9ba6-46f5-aa0f-6c6eab83da29,2902,,"[94.7, 64.8]",3857257,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexander Hartmann Bah,24547.0,Right Back,149,Denmark,776,['10f02932-8697-4b1a-a32b-852d0518a2fe'],22,,,,,,,,,,,,,,,,,Denmark,776,00:31:22.373,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13fffc95-d14c-43cc-a02c-9f3063b61a1f,2905,,"[99.9, 51.9]",3857257,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Evald Cornelius,5732.0,Right Center Forward,149,Denmark,776,['44fbd17e-0d5e-4668-9bf6-b22d72400d4d'],23,,,,,,,,,,,,,,,,,Denmark,776,00:31:23.513,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01385cad-1c76-4c3b-8547-7626dc37ce77,2908,,"[99.4, 54.5]",3857257,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexander Hartmann Bah,24547.0,Right Back,149,Denmark,776,['a43ddb7a-aa2d-4be2-807e-d61f5bc83f84'],24,,,,,,,,,,,,,,,,,Denmark,776,00:31:24.115,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1db11f4-0e39-4376-b2d8-5ebd1cd0f29b,2916,,"[76.7, 19.9]",3857257,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mitchell Thomas Duke,33492.0,Center Forward,151,Australia,792,['a6bbd188-cbf8-4edc-aa57-0cfb3b3b8266'],48,,,,,,,,,,,,,,,,,Australia,792,00:31:48.166,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2c14693-86fb-48d6-b9f4-4f9f36ee1125,2918,,"[63.2, 55.8]",3857257,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Andreas Evald Cornelius,5732.0,Right Center Forward,151,Australia,792,['9dc180e7-6471-43db-ae96-aa72afa4e89f'],49,,,,,,,,,,,,,,,,,Denmark,776,00:31:49.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92958d7e-9c27-455f-988e-5775a14703fb,2920,,"[52.0, 11.3]",3857257,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Aziz Eraltay Behich,5479.0,Left Wing Back,152,Australia,792,['9e0d133e-cdae-4943-add9-1f2d5a9acef6'],51,,,,,,,,,,,,,,,,,Australia,792,00:31:51.557,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8e201b1-e049-4c95-b7c0-20f1a5f5774f,2924,,"[86.5, 11.9]",3857257,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mitchell Thomas Duke,33492.0,Center Forward,152,Australia,792,['57a9f1dd-7965-4627-9749-0a692aa443b1'],55,,,,,,,,,,,,,,,,,Australia,792,00:31:55.454,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,71a86e7f-dc06-4914-9aa5-bd6e40d40f77,2926,,"[33.1, 67.7]",3857257,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Alexander Hartmann Bah,24547.0,Right Back,152,Australia,792,['58146784-940e-4144-8f1a-1cf0b0ad70ec'],56,,,,,,,,,,,,,,,,,Denmark,776,00:31:56.818,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f056026-e557-4a07-905c-f353ef267767,2933,,"[87.4, 9.2]",3857257,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jackson Irvine,5490.0,Left Defensive Midfield,153,Australia,792,['2d8d95a0-d5bd-46cc-983d-b4ebadc31388'],19,,,,,,,,,,,,,,,,,Australia,792,00:32:19.982,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab613e9e-ed45-4b73-a6a3-881d12bb4789,2937,,"[92.2, 3.8]",3857257,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aziz Eraltay Behich,5479.0,Left Wing Back,153,Australia,792,['a73217b1-1b83-4d3d-91f5-8746db1cbab0'],20,,,,,,,,,,,,,,,,,Australia,792,00:32:20.728,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859a440b-ab50-47f3-a4be-01dc1ef1c772,2940,,"[87.4, 7.9]",3857257,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jackson Irvine,5490.0,Left Defensive Midfield,153,Australia,792,['3a9e34c5-e096-4557-9a06-c7a64ae9c6b7'],21,,,,,,,,,,,,,,,,,Australia,792,00:32:21.209,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23bab127-f283-4200-bcac-8f9b970e3292,2944,,"[91.9, 4.7]",3857257,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aziz Eraltay Behich,5479.0,Left Wing Back,153,Australia,792,['d8680a82-4013-470e-9d45-cff6b9d53361'],24,,,,,,,,,,,,,,,,,Australia,792,00:32:24.034,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4c50b76-ba0e-4d9a-8487-ddc55a38507a,2947,,"[88.2, 10.9]",3857257,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jackson Irvine,5490.0,Left Defensive Midfield,153,Australia,792,['b003a632-652c-4b33-ad79-31d341979961'],25,,,,,,,,,,,,,,,,,Australia,792,00:32:25.091,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cda42547-a80f-421c-a206-58939074c325,2951,,"[105.1, 5.1]",3857257,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mathew Leckie,5481.0,Left Wing,153,Australia,792,['cd18db26-827a-4b98-a970-bf38afec787c'],29,,,,,,,,,,,,,,,,,Australia,792,00:32:29.370,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80f1c42d-67c7-439d-b3de-68837ff41c8b,2954,,"[94.5, 20.3]",3857257,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jackson Irvine,5490.0,Left Defensive Midfield,153,Australia,792,['9d217456-1129-4e0d-8b34-560fba0b6fef'],37,,,,,,,,,,,,,,,,,Australia,792,00:32:37.930,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a70b07f-609e-4af9-aece-00110b3d0541,2956,,"[102.4, 8.7]",3857257,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aziz Eraltay Behich,5479.0,Left Wing Back,153,Australia,792,['ffa785e7-a657-44f8-bba4-32574aded640'],39,,,,,,,,,,,,,,,,,Australia,792,00:32:39.346,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b9640f2-66fd-405b-a8f9-7ceaad56a9a0,2963,,"[27.1, 53.7]",3857257,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Left Defensive Midfield,154,Denmark,776,['545e97ac-6c73-479d-97cd-9b17d892ca2f'],45,,,,,,,,,,,,,,,,,Denmark,776,00:32:45.345,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5a1cbae-0477-4b01-a0fa-bb15057ffc92,2966,,"[38.5, 75.0]",3857257,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexander Hartmann Bah,24547.0,Right Back,154,Denmark,776,['11e191c8-8126-40b0-a244-1cdcaa1c3337'],49,,,,,,,,,,,,,,,,,Denmark,776,00:32:49.682,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc57ba6c-e679-4ee8-93cf-e9e97e236fbe,2969,,"[35.5, 61.0]",3857257,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Left Defensive Midfield,154,Denmark,776,['58199ef1-88c7-49d4-84f5-bcbdc725454d'],50,,,,,,,,,,,,,,,,,Denmark,776,00:32:50.658,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b93bef0-216f-46d0-827b-ad70ff4ccf65,2974,,"[39.9, 76.7]",3857257,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexander Hartmann Bah,24547.0,Right Back,154,Denmark,776,"['6d08af62-6c7d-4e30-acff-ec2cec9070e2', 'fcf9d9c6-e03b-4ba3-a8bc-b1e8060c0794']",52,,,,,,,,,,,,,,,,,Denmark,776,00:32:52.229,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8944a68a-86d9-4a1e-82a3-414ef379f089,2980,,"[42.2, 71.4]",3857257,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Left Defensive Midfield,154,Denmark,776,['9f7af785-f06c-4f05-b73a-8dd8bb0c1199'],53,,,,,,,,,,,,,,,,,Denmark,776,00:32:53.052,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b619879c-2ee5-4118-9c92-f9bffb2a9a2e,2983,,"[81.4, 5.8]",3857257,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Skov,16294.0,Left Back,154,Denmark,776,['a39e8c54-d521-43db-8b55-ce1cedc57dcf'],1,,,,,,,,,,,,,,,,,Denmark,776,00:33:01.706,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f415b7f9-8797-41a0-b71d-6de49519e2e7,2989,,"[14.2, 59.1]",3857257,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bailey Wright,22371.0,Right Center Back,154,Denmark,776,['852317c6-56e6-41fe-bb74-403c54be2a47'],6,,,,,,,,,,,,,,,,,Australia,792,00:33:06.708,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,acf42848-b8ae-4c49-9cef-c426d2feb208,2992,,"[71.4, 75.4]",3857257,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keanu Baccus,33488.0,Right Wing,154,Denmark,776,['6ee848b7-8144-4801-abd0-88424669d027'],12,,,,,,,,,,,,,,,,,Australia,792,00:33:12.802,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf5141eb-fe34-4a4b-bc58-a8d06e7f0231,2997,,"[8.6, 27.4]",3857257,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,154,Denmark,776,['a08441f6-4eda-473d-bfa6-a6551174e944'],16,,,,,,,,,,,,,,,,,Denmark,776,00:33:16.677,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b3f85ef-00e2-4a46-bebb-dbc93b92f62e,3000,,"[22.2, 30.9]",3857257,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joachim Andersen,8247.0,Right Center Back,154,Denmark,776,['0d300730-dc89-41ba-80e3-2c95076d505a'],19,,,,,,,,,,,,,,,,,Denmark,776,00:33:19.584,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce961a15-8b94-4a35-b588-b246576fb9e2,3003,,"[92.4, 27.3]",3857257,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesper Lindstrøm,27569.0,Left Midfield,154,Denmark,776,['4c86ab53-5dab-410f-8dc7-9bb05a5ebbd1'],28,,,,,,,,,,,,,,,,,Denmark,776,00:33:28.763,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a902b252-5e53-4271-84ac-1d5739f6b0b5,3006,,"[96.4, 13.1]",3857257,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Skov,16294.0,Left Back,154,Denmark,776,['51eafe1a-33dd-4ad6-b24f-c8aa1eb43fdd'],31,,,,,,,,,,,,,,,,,Denmark,776,00:33:31.447,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39f85713-3f64-4c4a-ac3c-32ea8640776d,3009,,"[80.9, 21.0]",3857257,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,154,Denmark,776,['fb904858-5cfc-4a05-a066-4d9702be140f'],34,,,,,,,,,,,,,,,,,Denmark,776,00:33:34.773,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51872d44-f558-4afa-829a-6aa331ff1aa6,3013,,"[86.6, 7.4]",3857257,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Skov,16294.0,Left Back,154,Denmark,776,['5c3f3cdf-b271-478c-a1f4-11ab6faa425d'],38,,,,,,,,,,,,,,,,,Denmark,776,00:33:38.024,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36775ac5-5781-46f2-8b66-1da6315c9ccd,3016,,"[74.6, 10.7]",3857257,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,154,Denmark,776,['689544a0-b0e4-4dde-9862-914e5211754d'],40,,,,,,,,,,,,,,,,,Denmark,776,00:33:40.878,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f83536e0-b2ee-4e3e-8a53-aa4e6eb1c33c,3019,,"[69.8, 54.1]",3857257,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joachim Andersen,8247.0,Right Center Back,154,Denmark,776,['35148425-8ac0-49ca-b0d2-be321c8cf0d3'],43,,,,,,,,,,,,,,,,,Denmark,776,00:33:43.702,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db3965c4-fcda-4d16-a6a8-4fc2a9171f99,3022,,"[99.1, 74.6]",3857257,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexander Hartmann Bah,24547.0,Right Back,154,Denmark,776,['69e915a8-a518-4470-97f5-41eebe1ea5d8'],46,,,,,,,,,,,,,,,,,Denmark,776,00:33:46.589,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1758b5c-f1be-4185-958c-0a98aaa09412,3026,,"[45.9, 75.4]",3857257,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mitchell Thomas Duke,33492.0,Center Forward,155,Australia,792,['4d9862b9-6e67-4943-8b9d-596243e8140d'],23,,,,,,,,,,,,,,,,,Australia,792,00:34:23.636,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,86ed8063-c9ea-4354-8b53-ae41cabba806,3029,,"[51.4, 72.7]",3857257,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Keanu Baccus,33488.0,Right Wing,155,Australia,792,['2fc51654-c70a-4d2f-99d0-47a5495ca04d'],25,,,,,,,,,,,,,,,,,Australia,792,00:34:25.720,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc505e3d-6fff-4a93-91de-3f6c282458fd,3033,,"[70.0, 24.4]",3857257,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mathew Leckie,5481.0,Left Wing,155,Australia,792,['af6cd090-f997-4002-b69a-cbb3e9ee557d'],34,,,,,,,,,,,,,,,,,Australia,792,00:34:34.121,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34f1b9d9-9114-467f-a5c5-c081fb3eaae8,3035,,"[32.7, 61.7]",3857257,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joachim Andersen,8247.0,Right Center Back,156,Denmark,776,['aa8cde1f-4b2b-4b5f-86a9-7424c20d90d6'],39,,,,,,,,,,,,,,,,,Denmark,776,00:34:39.571,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f3b14d2-ac99-4c5f-8870-2c2af1f0e62f,3037,,"[86.2, 19.8]",3857257,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andreas Evald Cornelius,5732.0,Right Center Forward,156,Denmark,776,['4bf30546-03af-45ca-8e67-a5896dc8341b'],44,,,,,,,,,,,,,,,,,Denmark,776,00:34:44.256,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e4ef529-2b92-4fd1-a9ce-0be6fed04882,3041,,"[57.9, 67.0]",3857257,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Keanu Baccus,33488.0,Right Wing,156,Denmark,776,['a88a71d4-4eec-4351-9bba-82354a54a0c6'],53,,,,,,,,,,,,,,,,,Australia,792,00:34:53.553,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32fa1448-35f9-4638-a66d-e2f8bc96ded1,3045,,"[52.8, 53.3]",3857257,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joachim Andersen,8247.0,Right Center Back,156,Denmark,776,['bc473bd8-9a9d-4025-8975-40e389b8e130'],1,,,,,,,,,,,,,,,,,Denmark,776,00:35:01.380,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,43c25f9a-a6d4-446b-88f0-87f9ea0387a4,3048,,"[44.8, 15.3]",3857257,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andreas Christensen,3959.0,Left Center Back,156,Denmark,776,['1b809e24-3462-4b03-bfa6-269dcb2c91ed'],4,,,,,,,,,,,,,,,,,Denmark,776,00:35:04.639,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,01b290cd-0ca0-4fd5-b988-2fc37aab3178,3050,,"[102.1, 73.6]",3857257,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Keanu Baccus,33488.0,Right Wing,157,Australia,792,['dc39d043-9029-4d23-b7ed-b7796067892d'],39,,,,,,,,,,,,,,,,,Australia,792,00:35:39.436,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13553a42-5c5e-43e7-8ff8-aca9431a1438,3055,,"[13.6, 11.8]",3857257,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Christensen,3959.0,Left Center Back,158,Denmark,776,['0674545a-22f3-4d27-a3a8-d298f879bc10'],43,,,,,,,,,,,,,,,,,Denmark,776,00:35:43.313,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5be22e0c-620e-45f0-8868-175bf965f8ed,3057,,"[21.7, 11.8]",3857257,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Left Defensive Midfield,158,Denmark,776,['baa78ff5-d573-4ee2-afa4-9325054a598d'],44,,,,,,,,,,,,,,,,,Denmark,776,00:35:44.074,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e89aea98-40f9-498f-bf1f-51cfb2eaf6d1,3061,,"[28.2, 4.0]",3857257,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Skov,16294.0,Left Back,158,Denmark,776,['55a51f7a-d0ff-4bbc-a1a0-51454108dba7'],47,,,,,,,,,,,,,,,,,Denmark,776,00:35:47.258,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15d8049e-353a-4c67-afb0-1b1627fcf3f3,3064,,"[16.0, 13.8]",3857257,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Christensen,3959.0,Left Center Back,158,Denmark,776,['18f0c61a-b62a-4782-9ce0-f78f52b68076'],48,,,,,,,,,,,,,,,,,Denmark,776,00:35:48.355,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5d7ef50-697e-4e8b-95a7-7d4f0e24a25e,3067,,"[22.2, 26.3]",3857257,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,158,Denmark,776,['f34c6abe-3305-4abd-9ac3-ae67afb322ac'],52,,,,,,,,,,,,,,,,,Denmark,776,00:35:52.611,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858a53f4-1ec6-4d65-813e-31ff5ecc4b47,3070,,"[56.2, 69.7]",3857257,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexander Hartmann Bah,24547.0,Right Back,158,Denmark,776,['6c0a5412-d929-4e1b-860b-0e9a22be8bc1'],56,,,,,,,,,,,,,,,,,Denmark,776,00:35:56.737,Ball Receipt*,
