ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8a6b78c5-b82f-4204-88ae-69b8b3057df6,1,,,,3869151,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Argentina,779,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 6909, 'name': 'Damián Emiliano Martínez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 23}, {'player': {'id': 29201, 'name': 'Nahuel Molina Lucero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 26}, {'player': {'id': 20572, 'name': 'Cristian Gabriel Romero'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 13}, {'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 19}, {'player': {'id': 19597, 'name': 'Marcos Javier Acuña'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 8}, {'player': {'id': 38718, 'name': 'Enzo Fernandez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 7797, 'name': 'Rodrigo Javier De Paul'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 27886, 'name': 'Alexis Mac Allister'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 20}, {'player': {'id': 29560, 'name': 'Julián Álvarez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 9}, {'player': {'id': 7006, 'name': 'Alejandro Darío Gómez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 17}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]}",Argentina,779,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9b58cb10-893b-46aa-9d29-d3c0b6a75008,2,,,,3869151,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Argentina,779,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 3240, 'name': 'Mathew Ryan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 15957, 'name': 'Miloš Degenek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 22293, 'name': 'Harry Souttar'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 19}, {'player': {'id': 33495, 'name': 'Kye Rowles'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 5479, 'name': 'Aziz Eraltay Behich'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 16}, {'player': {'id': 33488, 'name': 'Keanu Baccus'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 26}, {'player': {'id': 3281, 'name': 'Aaron Mooy'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 13}, {'player': {'id': 5481, 'name': 'Mathew Leckie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 7}, {'player': {'id': 33477, 'name': 'Riley McGree'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 14}, {'player': {'id': 33492, 'name': 'Mitchell Thomas Duke'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 15}, {'player': {'id': 5490, 'name': 'Jackson Irvine'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 22}]}",Australia,792,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6e1c1251-d7da-4146-ad8f-171db13c4d12,3,,,,3869151,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Argentina,779,['f4a40a71-15ba-42eb-b4d7-616b16737c41'],0,,,,,,,,,,,,,,,,,Argentina,779,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f4a40a71-15ba-42eb-b4d7-616b16737c41,4,,,,3869151,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Argentina,779,['6e1c1251-d7da-4146-ad8f-171db13c4d12'],0,,,,,,,,,,,,,,,,,Australia,792,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a3038f35-02b8-4d0b-9a2e-a4b808a7505a,2158,,,,3869151,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,70,Australia,792,['af0df87f-f717-4b61-92eb-2f9264bfa254'],0,,,,,,,,,,,,,,,,,Australia,792,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,af0df87f-f717-4b61-92eb-2f9264bfa254,2159,,,,3869151,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,70,Australia,792,['a3038f35-02b8-4d0b-9a2e-a4b808a7505a'],0,,,,,,,,,,,,,,,,,Argentina,779,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,1.737388,,,,,,,,,,,,,152a4753-1727-4bd7-94e3-9e81dac7b4c9,5,,,"[61.0, 40.1]",3869151,0,,,,,2.8234608,,Right Foot,,,"[36.1, 48.3]",,Ground Pass,26.215454,,,,Kye Rowles,33495.0,,,,,Kick Off,1,From Kick Off,Jackson Irvine,5490.0,Left Center Forward,2,Australia,792,['74076d5f-4968-440a-bd1a-95e1d59a1d2e'],0,,,,,,,,,,,,,,,,,Australia,792,00:00:00.485,Pass,
,,,,,,,,,,,,,,,3.221387,,,,,,,,,,,,,3d3f51d2-129d-4e5f-8feb-c14d9c9135ad,8,,,"[42.6, 46.8]",3869151,0,,,,,0.60179484,,Left Foot,,,"[85.7, 76.4]",,High Pass,52.285465,,,,Mathew Leckie,5481.0,,,,,,1,From Kick Off,Kye Rowles,33495.0,Left Center Back,2,Australia,792,['10e0eac4-5778-4236-a5fa-a08eaaf4b51f'],4,,,,,,,,,,,,,,,,,Australia,792,00:00:04.720,Pass,
,,,,,,,,,,,,,,,1.673593,,,,,,,,,,,,,26918828-2403-44f3-a07a-27dfa6bbda7b,11,,,"[86.8, 76.7]",3869151,0,,,,True,-0.46718118,,,,,"[98.1, 71.0]",,High Pass,12.656223,,,,Mitchell Thomas Duke,33492.0,,,,,,1,From Kick Off,Mathew Leckie,5481.0,Right Midfield,2,Australia,792,"['4937109c-95af-4b24-9b81-e64d9e058a0f', 'abd8ca30-d6bb-4814-8fb6-56658885e028']",7,,,,,,,,,,,,,,,,,Australia,792,00:00:07.941,Pass,True
,,,,,,,,,,,,,,,0.609851,,,,,,,,,,,,,d941a0dc-82d1-452f-8b63-427b384ecd68,15,,,"[96.4, 78.3]",3869151,0,,,,,-3.1026514,,Left Foot,,,"[88.7, 78.0]",,Low Pass,7.705842,,,,Mathew Leckie,5481.0,,,,,,1,From Kick Off,Mitchell Thomas Duke,33492.0,Right Center Forward,2,Australia,792,['dbbe2015-5275-4942-84e2-ba64ec6386a4'],10,,,,,,,,,,,,,,,,,Australia,792,00:00:10.246,Pass,
,,,,,,,,,,,,,,,1.53308,,,,,,,,,,,,,667558a5-e690-452d-9ba2-36e77cd445a4,17,,,"[87.3, 78.0]",3869151,0,,,,,-0.56774753,,Right Foot,,,"[100.0, 69.9]",,Ground Pass,15.0632,,,,Jackson Irvine,5490.0,,,,,,1,From Kick Off,Mathew Leckie,5481.0,Right Midfield,2,Australia,792,['36e79662-96ae-468b-956b-8d1a2404dfb4'],10,,,,,,,,,,,,,,,,,Australia,792,00:00:10.856,Pass,
,,,,,,,,,,,,,,,1.607039,,,,,,,,,,,,,69e59614-2a95-41d2-8358-1a96e37e72d9,24,,,"[109.9, 80.0]",3869151,0,,,,,-1.4857308,,,,,"[112.1, 54.2]",,High Pass,25.89363,,Incomplete,,Mitchell Thomas Duke,33492.0,,,,,Throw-in,1,From Throw In,Miloš Degenek,15957.0,Right Back,3,Australia,792,"['3d36902b-b360-4b51-8d45-8349227d10d9', '83f92866-9f73-4fb7-8141-b905f5a87a50']",36,,,,,,,,,,,,,,,,,Australia,792,00:00:36.734,Pass,
,,,,,,,,,,,,,,,1.556177,,,,,,,,,,,,,3d36902b-b360-4b51-8d45-8349227d10d9,26,,,"[8.0, 25.9]",3869151,0,,,,,-0.12750956,,Head,,,"[27.5, 23.4]",,Low Pass,19.659603,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Interception,1,Regular Play,Enzo Fernandez,38718.0,Center Defensive Midfield,4,Argentina,779,"['69e59614-2a95-41d2-8358-1a96e37e72d9', '858b8de5-8183-4d9a-a3ae-de1270433416']",38,,,,,,,,,,,,,,,,,Argentina,779,00:00:38.342,Pass,
,,,,,,,,,,,,,,,1.511546,,,,,,,,,,,,,de401bb5-dd0f-4cb5-b0dc-958f487a28af,29,,,"[27.2, 21.5]",3869151,0,,,,,-1.2315037,,Left Foot,,,"[30.2, 13.0]",,High Pass,9.013878,,,,Alejandro Darío Gómez,7006.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,4,Argentina,779,"['2cf22ead-0f07-4df7-9816-7a4083f3e9f6', '9f10180c-bcaa-438d-b142-b9e86b8c90a4']",39,,,,,,,,,,,,,,,,,Argentina,779,00:00:39.898,Pass,True
,,,,,,,,,,,,,,,1.365154,,,,,,,,,,,,,aa236156-a5f4-4a47-9b1e-70f77cf15492,33,,,"[35.2, 10.5]",3869151,0,,,,,-2.3900797,,Right Foot,,,"[29.1, 4.8]",,Ground Pass,8.348653,,,,Marcos Javier Acuña,19597.0,,,,,,1,Regular Play,Alejandro Darío Gómez,7006.0,Left Wing,4,Argentina,779,['21ed45b1-433e-426b-8950-9cc5fca41beb'],44,,,,,,,,,,,,,,,,,Argentina,779,00:00:44.047,Pass,
,,,,,,,,,,,,,,,0.814876,,,,,,,,,,,,,0033e752-d348-40df-b752-2912fb400240,37,,,"[26.4, 2.1]",3869151,0,,,,,2.1617706,,Right Foot,,,"[16.0, 17.6]",,Ground Pass,18.665745,,,,Nicolás Hernán Otamendi,3090.0,,,,,,1,Regular Play,Marcos Javier Acuña,19597.0,Left Back,4,Argentina,779,"['5f864b77-013f-4416-bb6b-ab5b97851e38', 'b7361dd2-8367-4454-bad7-30c62317fd1f']",45,,,,,,,,,,,,,,,,,Argentina,779,00:00:45.532,Pass,True
,,,,,,,,,,,,,,,1.355531,,,,,,,,,,,,,e0f396d0-7a4c-46f1-9e89-e95e8217cd6d,40,,,"[14.1, 18.0]",3869151,0,,,,,1.5707964,,Right Foot,,,"[14.1, 44.5]",,Ground Pass,26.5,,,,Cristian Gabriel Romero,20572.0,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Left Center Back,4,Argentina,779,['199e2eca-89dc-4f9e-8972-7c74389cfa31'],47,,,,,,,,,,,,,,,,,Argentina,779,00:00:47.806,Pass,
,,,,,,,,,,,,,,,1.657326,,,,,,,,,,,,,e979739b-be4d-4325-a6b1-55d50a262ad2,43,,,"[15.5, 49.7]",3869151,0,,,,,1.4822434,,Left Foot,,,"[17.4, 71.1]",,Ground Pass,21.48418,,,,Nahuel Molina Lucero,29201.0,,,,,,1,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,4,Argentina,779,['ae6d648e-2e56-4b15-8700-4d775ec479de'],51,,,,,,,,,,,,,,,,,Argentina,779,00:00:51.109,Pass,
,,,,,,,,,,,,,,,0.990008,,,,,,,,,,,,,fa693ef6-d947-4d04-8fc8-8943599672f0,46,,,"[17.5, 70.8]",3869151,0,,,,,0.21786053,,Right Foot,,,"[30.6, 73.7]",,Ground Pass,13.417153,,,,Rodrigo Javier De Paul,7797.0,,,,,,1,Regular Play,Nahuel Molina Lucero,29201.0,Right Back,4,Argentina,779,['12a763ee-c9f3-40bf-b989-2f5d8e193593'],53,,,,,,,,,,,,,,,,,Argentina,779,00:00:53.815,Pass,
,,,,,,,,,,,,,,,1.473177,,,,,,,,,,,,,6ddab114-508d-49b6-be77-7ef698342ee7,49,,,"[31.0, 74.5]",3869151,0,,,,,0.015324471,,No Touch,,,"[57.1, 74.9]",,Ground Pass,26.103065,True,,,Julián Álvarez,29560.0,,,,,,1,Regular Play,Rodrigo Javier De Paul,7797.0,Right Center Midfield,4,Argentina,779,['219773c0-180d-4cff-b4e5-945856087e70'],54,,,,,,,,,,,,,,,,,Argentina,779,00:00:54.845,Pass,
,,,,,,,,,,,,,,,2.848042,,,,,,,,,,,,,6289f8db-46c6-4708-ab48-2c96de255916,54,,,"[64.3, 0.1]",3869151,1,,True,,,2.740681,,,,,"[40.0, 10.4]",,Low Pass,26.392801,,,,Kye Rowles,33495.0,,,,,Throw-in,1,From Throw In,Aziz Eraltay Behich,5479.0,Left Back,5,Australia,792,['92bc2e1f-f23a-412e-a612-a729cc9cf408'],1,,,,,,,,,,,,,,,,,Australia,792,00:01:01.505,Pass,
,,,,,,,,,,,,,,,2.196442,,,,,,,,,,,,,7718a8af-50c1-480a-af42-e6659db88d32,56,,,"[33.4, 15.0]",3869151,1,,,,,1.9078873,,Left Foot,,,"[25.9, 36.4]",,Ground Pass,22.676199,,,,Harry Souttar,22293.0,,,,,,1,From Throw In,Kye Rowles,33495.0,Left Center Back,5,Australia,792,['4063e87b-1630-4e5f-8814-3eeaccf302d3'],5,,,,,,,,,,,,,,,,,Australia,792,00:01:05.250,Pass,
,,,,,,,,,,,,,,,2.203431,,,,,,,,,,,,,bcc86602-1356-46b6-9036-0ef572ab0749,59,,,"[26.5, 42.1]",3869151,1,,,,,2.8927178,,Left Foot,,,"[8.4, 46.7]",,Ground Pass,18.675385,,,,Mathew Ryan,3240.0,,,,,,1,From Throw In,Harry Souttar,22293.0,Right Center Back,5,Australia,792,['292d7114-f42b-49b0-8168-5f2530c9c5fc'],8,,,,,,,,,,,,,,,,,Australia,792,00:01:08.547,Pass,
,,,,,,,,,,,,,,,2.4538,,,,,,,,,,,,,5d1a6523-1999-44ef-996c-c4b510f1a410,62,,,"[9.5, 46.7]",3869151,1,,,,,-0.8389417,,Right Foot,,,"[45.7, 6.4]",,High Pass,54.171303,,,,Aziz Eraltay Behich,5479.0,,True,,,,1,From Throw In,Mathew Ryan,3240.0,Goalkeeper,5,Australia,792,['d5bc0cf1-2e44-4b61-bb27-baa23fbfc9a2'],11,,,,,,,,,,,,,,,,,Australia,792,00:01:11.874,Pass,
,,,,,,,,,,,,,,,1.149737,,,,,,,,,,,,,f12837cd-e4c2-40d9-88b9-c3cb0e7f41af,64,,,"[45.4, 6.4]",3869151,1,,,,,0.16896181,,Head,,,"[62.4, 9.3]",,High Pass,17.245579,,Incomplete,,Riley McGree,33477.0,,,,,,1,From Throw In,Aziz Eraltay Behich,5479.0,Left Back,5,Australia,792,"['d114dd3e-96ef-4dea-bd63-d8db4bfbf614', 'e0cf4d71-ae30-4bd2-bf4c-47b4b4a46f94']",14,,,,,,,,,,,,,,,,,Australia,792,00:01:14.328,Pass,
,,,,,,,,,,,,,,,2.225739,,,,,,,,,,,,,d326ba1f-6cca-44e8-95ec-440205493846,68,,,"[46.1, 71.6]",3869151,1,,,,,-0.70464927,,Right Foot,,,"[64.8, 55.7]",,High Pass,24.545876,,Incomplete,,,,,,,,,1,Regular Play,Nahuel Molina Lucero,29201.0,Right Back,6,Argentina,779,['ca39323c-1bc8-46c5-97df-162d9e4520ae'],17,,,,,,,,,,,,,,,,,Argentina,779,00:01:17.208,Pass,
,,,,,,,,,,,,,,,2.70005,,,,,,,,,,,,,ca39323c-1bc8-46c5-97df-162d9e4520ae,69,,,"[55.3, 24.4]",3869151,1,,,,,-1.4150434,,Right Foot,,,"[59.1, 0.2]",,High Pass,24.49653,,Out,,Aziz Eraltay Behich,5479.0,,,,,Recovery,1,Regular Play,Aaron Mooy,3281.0,Left Defensive Midfield,6,Argentina,779,"['2152ad7e-78d0-47e4-acba-2cfd970b5db5', 'd326ba1f-6cca-44e8-95ec-440205493846']",19,,,,,,,,,,,,,,,,,Australia,792,00:01:19.434,Pass,
,,,,,,,,,,,,,,,1.349559,,,,,,,,,,,,,690b7cc9-c47c-4e2c-86e6-787bd5787522,71,,,"[63.7, 80.0]",3869151,1,,,,,-2.6647007,,,,,"[51.7, 73.8]",,Low Pass,13.507035,,,,Nahuel Molina Lucero,29201.0,,,,,Throw-in,1,From Throw In,Rodrigo Javier De Paul,7797.0,Right Center Midfield,7,Argentina,779,['5c25dc50-c31e-4581-af36-1f80da5fd6d8'],26,,,,,,,,,,,,,,,,,Argentina,779,00:01:26.858,Pass,
,,,,,,,,,,,,,,,1.425633,,,,,,,,,,,,,afeee971-4ae3-49b6-b9b8-5bba2c66b0ed,74,,,"[43.9, 71.1]",3869151,1,,,,,-2.4733033,,Right Foot,,,"[32.5, 62.1]",,Ground Pass,14.524462,,,,Cristian Gabriel Romero,20572.0,,,,,,1,From Throw In,Nahuel Molina Lucero,29201.0,Right Back,7,Argentina,779,['eba6c655-9386-4d88-bdd9-fc178469ea10'],30,,,,,,,,,,,,,,,,,Argentina,779,00:01:30.152,Pass,
,,,,,,,,,,,,,,,1.668837,,,,,,,,,,,,,e8606773-a53b-43c1-8ed0-d7c42346890b,77,,,"[31.7, 55.7]",3869151,1,,,,,-1.6986662,,Right Foot,,,"[27.2, 20.7]",,Ground Pass,35.2881,,,,Nicolás Hernán Otamendi,3090.0,,,,,,1,From Throw In,Cristian Gabriel Romero,20572.0,Right Center Back,7,Argentina,779,['c6263ac1-7276-4374-a37c-12a02840cad0'],33,,,,,,,,,,,,,,,,,Argentina,779,00:01:33.471,Pass,
,,,,,,,,,,,,,,,1.739546,,,,,,,,,,,,,0a6db4d3-6908-4980-88e3-6c6c72ef8558,80,,,"[39.6, 21.8]",3869151,1,,,,,1.6019146,,Right Foot,,,"[38.8, 47.5]",,Ground Pass,25.712448,,,,Cristian Gabriel Romero,20572.0,,,,,,1,From Throw In,Nicolás Hernán Otamendi,3090.0,Left Center Back,7,Argentina,779,['ff31a958-997e-4aa3-990e-d7229518ea2b'],40,,,,,,,,,,,,,,,,,Argentina,779,00:01:40.291,Pass,
,,,,,,,,,,,,,,,1.046301,,,,,,,,,,,,,9dba1251-2a60-46cd-8f7a-aac1ca75b846,83,,,"[40.9, 61.0]",3869151,1,,,,,1.2608099,,Right Foot,,,"[45.0, 73.8]",,Ground Pass,13.44061,,,,Nahuel Molina Lucero,29201.0,,,,,,1,From Throw In,Cristian Gabriel Romero,20572.0,Right Center Back,7,Argentina,779,['14abde88-6877-4ac4-b679-fc4df946b3f3'],43,,,,,,,,,,,,,,,,,Argentina,779,00:01:43.383,Pass,
,,,,,,,,,,,,,,,1.025035,,,,,,,,,,,,,1ffeeba4-e519-4f05-8934-f71645ef5cc6,87,,,"[46.1, 73.0]",3869151,1,,,,,-2.6559706,,Right Foot,,,"[31.7, 65.4]",,Ground Pass,16.282505,,,,Cristian Gabriel Romero,20572.0,,,,,,1,From Throw In,Nahuel Molina Lucero,29201.0,Right Back,7,Argentina,779,"['0ad47c1f-fd0b-4ed7-8e93-88069eb3ee47', 'e5682042-3860-43b0-9a82-e827a790b5aa']",46,,,,,,,,,,,,,,,,,Argentina,779,00:01:46.389,Pass,True
,,,,,,,,,,,,,,,1.672297,,,,,,,,,,,,,8fa3ec2b-1b96-44a8-b7c8-902cc46a953c,90,,,"[32.9, 59.1]",3869151,1,,,,,-2.3282688,,Right Foot,,,"[15.5, 40.7]",,Ground Pass,25.324297,,,,Damián Emiliano Martínez,6909.0,,,,,,1,From Throw In,Cristian Gabriel Romero,20572.0,Right Center Back,7,Argentina,779,['4ae9b288-490d-4bab-9aab-e88df818f171'],49,,,,,,,,,,,,,,,,,Argentina,779,00:01:49.470,Pass,
,,,,,,,,,,,,,,,1.348013,,,,,,,,,,,,,231ee41c-3ea9-47b6-95d1-735375f8ef4c,93,,,"[15.6, 37.6]",3869151,1,,,,,-1.359703,,Right Foot,,,"[19.8, 18.0]",,Ground Pass,20.044949,,,,Nicolás Hernán Otamendi,3090.0,,,,,,1,From Throw In,Damián Emiliano Martínez,6909.0,Goalkeeper,7,Argentina,779,['969c699e-93e6-4477-9044-665b7da3bda5'],51,,,,,,,,,,,,,,,,,Argentina,779,00:01:51.965,Pass,
,,,,,,,,,,,,,,,1.132754,,,,,,,,,,,,,4d09dcef-3fd1-4d7e-b768-dd0120227d03,96,,,"[25.0, 14.6]",3869151,1,,,,,-1.0539776,,Right Foot,,,"[32.9, 0.7]",,Ground Pass,15.988121,,,,Marcos Javier Acuña,19597.0,,,,,,1,From Throw In,Nicolás Hernán Otamendi,3090.0,Left Center Back,7,Argentina,779,['39166a1e-f05d-4101-b002-4572a378a538'],54,,,,,,,,,,,,,,,,,Argentina,779,00:01:54.356,Pass,
,,,,,,,,,,,,,,,0.217735,,,,,,,,,,,,,7d8d3219-da33-4eeb-9631-c48f5a5687b7,99,,,"[32.9, 2.1]",3869151,1,,,,,-0.15660188,,Left Foot,,,"[34.8, 1.8]",,Low Pass,1.9235384,,Incomplete,,Alexis Mac Allister,27886.0,,,,,,1,From Throw In,Marcos Javier Acuña,19597.0,Left Back,7,Argentina,779,"['0b966407-a04c-4591-9564-0c22678e084b', '797396cf-378f-42df-8149-028715960a9e']",56,,,,,,,,,,,,,,,,,Argentina,779,00:01:56.213,Pass,
,,,,,,,,,,,,,,,0.981662,,,,,,,,,,,,,13b1e719-c553-4251-9a48-ce3c34962c6f,102,,,"[35.2, 4.0]",3869151,1,,,,,0.02438541,,Head,,,"[43.4, 4.2]",,Low Pass,8.202438,,,,Alejandro Darío Gómez,7006.0,,,,,Recovery,1,From Throw In,Marcos Javier Acuña,19597.0,Left Back,7,Argentina,779,['a4ce4cbb-96cb-4c3e-b75e-3ca5d83eab47'],58,,,,,,,,,,,,,,,,,Argentina,779,00:01:58.211,Pass,
,,,,,,,,,,,,,,,0.996074,,,,,,,,,,,,,89d2331e-42ba-4782-a81b-b5b84f33eab3,106,,,"[44.2, 5.9]",3869151,1,,,,,2.7076392,,Right Foot,,,"[40.1, 7.8]",,High Pass,4.5188494,,,,Marcos Javier Acuña,19597.0,,,,,,1,From Throw In,Alejandro Darío Gómez,7006.0,Left Wing,7,Argentina,779,"['406ad3a1-9912-40f0-8e27-5ebe8960ca45', '62687bbf-da93-4841-9e56-d0283d2692ab']",59,,,,,,,,,,,,,,,,,Argentina,779,00:01:59.678,Pass,True
,,,,,,,,,,,,,,,1.480629,,,,,,,,,,,,,f3dd33a1-6a1c-4f33-b1b7-8a519882a4e2,108,,,"[40.1, 8.1]",3869151,2,,,,,0.43395337,,Head,,,"[48.3, 11.9]",,Low Pass,9.037699,,,,Alexis Mac Allister,27886.0,,,,,,1,From Throw In,Marcos Javier Acuña,19597.0,Left Back,7,Argentina,779,['2813380b-5cac-4e1f-9d2c-38d333c35355'],0,,,,,,,,,,,,,,,,,Argentina,779,00:02:00.674,Pass,
,,,,,,,,,,,,,,,0.928782,,,,,,,,,,,,,9675f86c-d85c-465d-bb94-c1cc5ba4c920,112,,,"[54.7, 22.3]",3869151,2,,,,,1.3567356,,Right Foot,,,"[57.7, 36.1]",,Ground Pass,14.122323,,,,Rodrigo Javier De Paul,7797.0,,,,,,1,From Throw In,Alexis Mac Allister,27886.0,Left Center Midfield,7,Argentina,779,"['f1bef3a5-25a1-44b6-84d4-8e08d554453d', 'f7fd2767-f429-47b1-a38e-af0dddac79b1']",2,,,,,,,,,,,,,,,,,Argentina,779,00:02:02.803,Pass,True
,,,,,,,,,,,,,,,0.2451,,,,,,,,,,,,,1c5324e4-d1c2-4f1e-ba26-b3a8c5ed6730,116,,,"[53.9, 35.7]",3869151,2,,,,,1.8766752,,Right Foot,,,"[53.3, 37.6]",,Ground Pass,1.9924859,,Incomplete,,Nahuel Molina Lucero,29201.0,,,,,,1,From Throw In,Rodrigo Javier De Paul,7797.0,Right Center Midfield,7,Argentina,779,"['450a02f0-deaf-4e83-8df7-6f69f9e7d60e', '575af2b0-e69f-45c2-9891-051f31c283c2', '6f41b48d-3249-4cee-9ecf-4f743c1cf7dd']",6,,,,,,,,,,,,,,,,,Argentina,779,00:02:06.422,Pass,True
,,,,,,,,,,,,,,,1.349499,,,,,,,,,,,,,32b2b812-bd06-4822-9702-55ccef39c8f3,119,,,"[35.2, 53.8]",3869151,2,,,,,0.9768236,,Right Foot,,,"[45.6, 69.2]",,Ground Pass,18.582788,,,,Nahuel Molina Lucero,29201.0,,,,,Recovery,1,From Throw In,Cristian Gabriel Romero,20572.0,Right Center Back,7,Argentina,779,['f1e273cf-da98-4476-a10a-8b3063f1f3a2'],7,,,,,,,,,,,,,,,,,Argentina,779,00:02:07.630,Pass,
,,,,,,,,,,,,,,,1.102198,,,,,,,,,,,,,fb6cf797-9762-4f72-9bab-3d2e6dc7cbfe,122,,,"[46.4, 70.3]",3869151,2,,,,,-1.5366216,,Right Foot,,,"[46.8, 58.6]",,Ground Pass,11.706836,,,,Rodrigo Javier De Paul,7797.0,,,,,,1,From Throw In,Nahuel Molina Lucero,29201.0,Right Back,7,Argentina,779,['f58b5880-b5f9-4442-a2a1-66c120633812'],10,,,,,,,,,,,,,,,,,Argentina,779,00:02:10.235,Pass,
,,,,,,,,,,,,,,,1.176516,,,,,,,,,,,,,4bc3e70a-fc32-43c2-b03f-2829818d3c6c,125,,,"[47.5, 51.9]",3869151,2,,,,,-1.9006767,,Right Foot,,,"[41.2, 33.5]",,Low Pass,19.44865,,,,Nicolás Hernán Otamendi,3090.0,,,,,,1,From Throw In,Rodrigo Javier De Paul,7797.0,Right Center Midfield,7,Argentina,779,['74ffa872-ab6d-4082-9d13-511c309d9812'],12,,,,,,,,,,,,,,,,,Argentina,779,00:02:12.917,Pass,
,,,,,,,,,,,,,,,1.035587,,,,,,,,,,,,,492883a1-e86c-47dc-89cd-0866a360751a,128,,,"[47.2, 25.3]",3869151,2,,,,,-1.3638041,,Right Foot,,,"[51.4, 5.3]",,Ground Pass,20.436243,,,,Marcos Javier Acuña,19597.0,,,,,,1,From Throw In,Nicolás Hernán Otamendi,3090.0,Left Center Back,7,Argentina,779,['5f558b23-10cb-40da-a967-7980ccd96c92'],16,,,,,,,,,,,,,,,,,Argentina,779,00:02:16.053,Pass,
