bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.634147,,,,,,,,,,,,bce87caa-a85c-4397-8e74-1a893237749b,2908,,,"[93.6, 71.8]",3857256,88,,,,3.066902,,Right Foot,,,,"[78.9, 72.9]",,Ground Pass,14.741099,,,,Silvan Widmer,7796.0,,,,,,2,From Free Kick,Edimilson Fernandes,3913.0,Right Wing,185,Switzerland,773,['59952098-be3d-4cee-ac89-9c149ea3195f'],15,,,,,,,,,,,,,,,,,,,Switzerland,773,00:43:15.100,Pass,
,,,,,,,,,,,,,,,,0.971404,,,,,,,,,,,,2f7bb7af-28d9-4982-a510-b1a55ec7d59c,2911,,,"[78.9, 73.1]",3857256,88,,,,0.25326577,,Right Foot,,,,"[87.4, 75.3]",,Ground Pass,8.780091,,,,Edimilson Fernandes,3913.0,,,,,,2,From Free Kick,Silvan Widmer,7796.0,Right Back,185,Switzerland,773,['eb87c6ef-e927-4008-8016-86a1cce02a10'],18,,,,,,,,,,,,,,,,,,,Switzerland,773,00:43:18.462,Pass,
,,,,,,,,,,,,,,,,1.120324,,,,,,,,,,,,03c8f1ec-5ad8-42c7-aa4d-6fbd2dc4760b,2914,,,"[87.6, 75.3]",3857256,88,,,,-2.9147937,,Right Foot,,,,"[74.6, 72.3]",,Ground Pass,13.341664,,,,Silvan Widmer,7796.0,,,,,,2,From Free Kick,Edimilson Fernandes,3913.0,Right Wing,185,Switzerland,773,['52b82f15-bec8-4f4a-b042-de0c9df2061a'],19,,,,,,,,,,,,,,,,,,,Switzerland,773,00:43:19.847,Pass,
,,,,,,,,,,,,,,,,0.944503,,,,,,,,,,,,ad4aabcf-6734-4cd5-97cc-cf40ebee54f3,2917,,,"[62.1, 70.1]",3857256,88,,,,3.012682,,Right Foot,,,,"[51.3, 71.5]",,Ground Pass,10.890363,,,,Fabian Lukas Schär,5537.0,,,,,,2,From Free Kick,Silvan Widmer,7796.0,Right Back,185,Switzerland,773,['3d2ece2b-2719-4e71-abcf-5bb0bf96d30f'],23,,,,,,,,,,,,,,,,,,,Switzerland,773,00:43:23.255,Pass,
,,,,,,,,,,,,,,,,1.596684,,,,,,,,,,,,4473b9ee-2b1e-429b-9557-f1b83740cd56,2920,,,"[63.2, 71.2]",3857256,88,,,,-0.21591195,,Right Foot,,,,"[90.1, 65.3]",,High Pass,27.539427,,Incomplete,,Edimilson Fernandes,3913.0,,,,,,2,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,185,Switzerland,773,"['c1392d34-ff20-4668-9385-a417daf9f222', 'eca59980-e006-43c5-8351-1702166ea583']",25,,,,,,,,,,,,,,,,,,,Switzerland,773,00:43:25.867,Pass,
,,,,,,,,,,,,,,,,1.5057,,,,,,,,,,,,c1392d34-ff20-4668-9385-a417daf9f222,2922,,,"[30.0, 14.8]",3857256,88,,,,-1.2085694,,Head,,,,"[33.6, 5.3]",,Low Pass,10.159232,,,,Filip Kostić,5591.0,,,,,Recovery,2,From Free Kick,Strahinja Pavlović,27719.0,Left Center Back,185,Switzerland,773,"['4473b9ee-2b1e-429b-9557-f1b83740cd56', 'bed9fab7-f66a-4c09-a2c9-108c161ccabd']",27,,,,,,,,,,,,,,,,,,,Serbia,786,00:43:27.463,Pass,
,,,,,,,,,,,,,,,,3.288412,,,,,,,,,,,,02ed02c0-56fd-489f-858d-05141aed1d8d,2925,,,"[33.6, 5.3]",3857256,88,,,,0.24111767,,Left Foot,,,,"[70.2, 14.3]",,High Pass,37.690315,,Incomplete,,Aleksandar Mitrović,4269.0,,,,,,2,From Free Kick,Filip Kostić,5591.0,Left Wing Back,185,Switzerland,773,"['1832024f-79ee-42c2-a3d0-f9ec4cc10c9a', '8117755e-e677-40a4-9b25-146afbc21492']",29,,,,,,,,,,,,,,,,,,,Serbia,786,00:43:29.020,Pass,
,,,,,,,,,,,,,,,,1.35991,,,,,,,,,,,,1832024f-79ee-42c2-a3d0-f9ec4cc10c9a,2928,,,"[49.9, 65.8]",3857256,88,,,True,-1.2132305,,,,,,"[56.7, 47.6]",,Low Pass,19.428844,,,,Granit Xhaka,3500.0,,,,,Recovery,2,From Free Kick,Silvan Widmer,7796.0,Right Back,185,Switzerland,773,"['02ed02c0-56fd-489f-858d-05141aed1d8d', '758b4800-4b24-4c07-83b2-28b0fbcc1c4f', 'e04f071c-7a9b-4fe1-b9a4-3f433b917bdf']",32,,,,,,,,,,,,,,,,,,,Switzerland,773,00:43:32.308,Pass,True
,,,,,,,,,,,,,,,,1.524563,,,,,,,,,,,,40cf4a43-fb5b-4c6f-b7fc-356c64a2b024,2931,,,"[54.2, 33.0]",3857256,88,,,,1.3536067,,Left Foot,,,,"[62.1, 68.8]",,Ground Pass,36.66129,,,,Denis Lemi Zakaria Lako Lado,5538.0,,,,,,2,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,185,Switzerland,773,['24cfef59-4233-4c8b-b163-752e115175f5'],37,,,,,,,,,,,,,,,,,,,Switzerland,773,00:43:37.880,Pass,
,,,,,,,,,,,,,,,,0.798958,,,,,,,,,,,,3a93c4f9-9ffb-4ecb-9541-ca071bb2e06e,2934,,,"[63.2, 65.8]",3857256,88,,,,-0.34769285,,Right Foot,,,,"[78.1, 60.4]",,Ground Pass,15.848344,,,,Breel-Donald Embolo,5545.0,,,,,,2,From Free Kick,Denis Lemi Zakaria Lako Lado,5538.0,Right Defensive Midfield,185,Switzerland,773,['c3446c50-27ea-4478-908b-0bac45b17375'],41,,,,,,,,,,,,,,,,,,,Switzerland,773,00:43:41.582,Pass,
,,,,,,,,,,,,,,,,1.902392,,,,,,,,,,,,6419cb53-0831-4b2d-bc4b-d4abea02b5b3,2942,,,"[78.7, 50.3]",3857256,88,,,,-0.9225362,a8953e7b-69b5-4d68-922a-a3cf2ce6ca0f,Left Foot,,,,"[99.0, 23.5]",,Ground Pass,33.62038,,,,Christian Fassnacht,16022.0,True,,Through Ball,True,,2,From Free Kick,Edimilson Fernandes,3913.0,Right Wing,185,Switzerland,773,['8fb6a368-b5ee-464c-8799-7bbcebab7faa'],45,,,,,,,,,,,,,,,,,,,Switzerland,773,00:43:45.153,Pass,
,,,,,,,,,,,,,,,,1.384107,,,,,,,,,,,,5bd0de15-345d-4149-80cf-d8b451381109,2950,,,"[22.2, 53.1]",3857256,88,,,,0.66861355,,Left Foot,,,,"[32.2, 61.0]",,Ground Pass,12.744019,,,,Nemanja Radonjić,5833.0,,,,,,2,Regular Play,Saša Lukić,6687.0,Left Defensive Midfield,186,Serbia,786,['94eafaed-9755-48bd-9b60-a2ea0e7c14e1'],52,,,,,,,,,,,,,,,,,,,Serbia,786,00:43:52.308,Pass,
,,,,,,,,,,,,,,,,1.614581,,,,,,,,,,,,80c31bc1-50ce-4384-8c8d-d71dbb8f3a94,2956,,,"[56.1, 65.6]",3857256,89,True,,,-1.0481832,,Right Foot,,,,"[68.6, 43.9]",,Ground Pass,25.042763,,,,Filip Đuričić,7117.0,,,,,Free Kick,2,From Free Kick,Saša Lukić,6687.0,Left Defensive Midfield,187,Serbia,786,['e5421b58-0c2a-4c9b-90be-5df611044bc4'],20,,,,,,,,,,,,,,,,,,,Serbia,786,00:44:20.850,Pass,
,,,,,,,,,,,,,,,,1.127359,,,,,,,,,,,,f656d6d4-79eb-41f4-bde1-e6486e3da2ac,2958,,,"[68.0, 42.5]",3857256,89,,,,-2.2020223,,Right Foot,,,,"[55.5, 25.4]",,Ground Pass,21.181595,,,,Nemanja Gudelj,16489.0,,,,,,2,From Free Kick,Filip Đuričić,7117.0,Center Attacking Midfield,187,Serbia,786,['c053df83-60b1-4605-a897-c1aa7c685dc6'],23,,,,,,,,,,,,,,,,,,,Serbia,786,00:44:23.312,Pass,
,,,,,,,,,,,,,,,,0.869883,,,,,,,,,,,,36650a62-8342-475f-9a84-d324d894bc60,2962,,,"[63.1, 25.4]",3857256,89,,,,-2.3386524,,Right Foot,,,,"[54.7, 16.7]",,Ground Pass,12.093387,,,,Strahinja Pavlović,27719.0,,,,,,2,From Free Kick,Nemanja Gudelj,16489.0,Center Back,187,Serbia,786,['80fe79f1-28ec-4f54-80d1-65cdfd75c71e'],25,,,,,,,,,,,,,,,,,,,Serbia,786,00:44:25.821,Pass,
,,,,,,,,,,,,,,,,2.209936,,,,,,,,,,,,25afc273-3e01-4b20-b86c-1ecea812104a,2965,,,"[52.8, 17.0]",3857256,89,,,,2.2431414,,Right Foot,,,,"[32.5, 42.5]",,Ground Pass,32.59356,,,,Vanja Milinković Savić,20600.0,,,,,,2,From Free Kick,Strahinja Pavlović,27719.0,Left Center Back,187,Serbia,786,['3a519869-ca94-4d75-967f-941246d5641d'],27,,,,,,,,,,,,,,,,,,,Serbia,786,00:44:27.700,Pass,
,,,,,,,,,,,,,,,,2.6004,,,,,,,,,,,,c60cade9-e0a3-4fe3-99b5-af8974a01b3a,2968,,,"[43.3, 34.9]",3857256,89,,,,0.6213096,,Right Foot,,,,"[96.8, 73.2]",,High Pass,65.7962,,,,Nemanja Radonjić,5833.0,,,,,,2,From Free Kick,Vanja Milinković Savić,20600.0,Goalkeeper,187,Serbia,786,['b49876ff-8e77-437c-a654-e59cbb583083'],31,,,,,,,,,,,,,,,,,,,Serbia,786,00:44:31.980,Pass,
,,,,,,,,,,,,,,,,0.272202,,,,,,,,,,,,66232b9b-4cd4-46c4-99f2-171121a67199,2972,,,"[110.6, 69.7]",3857256,89,,,,-1.4141945,,Right Foot,,,,"[110.9, 67.8]",,Low Pass,1.9235384,,Incomplete,,,,,,,,,2,From Free Kick,Nemanja Radonjić,5833.0,Right Wing Back,187,Serbia,786,"['1fc67189-4a35-4719-9188-ab61c78510fe', '3efbcf43-d1f1-4db3-a92a-081494c19bcb']",46,,,,,,,,,,,,,,,,,,,Serbia,786,00:44:46.198,Pass,True
,,,,,,,,,,,,,,,,1.107547,,,,,,,,,,,,f2d50336-53d1-4e25-9e57-6ad8d76af369,2974,,,"[105.5, 80.0]",3857256,89,,,,-1.6362764,,,,,,"[104.7, 67.8]",,Low Pass,12.226201,,,,Filip Đuričić,7117.0,,,,,Throw-in,2,From Throw In,Nemanja Radonjić,5833.0,Right Wing Back,188,Serbia,786,['bf1e406e-a0bd-4d26-964e-4fed53f8c37e'],56,,,,,,,,,,,,,,,,,,,Serbia,786,00:44:56.183,Pass,
,,,,,,,,,,,,,,,,0.788035,,,,,,,,,,,,5d460749-0c56-43b7-aff9-b23afceaa19e,2977,,,"[104.7, 67.8]",3857256,89,,,,1.1284221,,Right Foot,,,,"[107.4, 73.5]",,Ground Pass,6.307139,,Incomplete,,Nemanja Radonjić,5833.0,,,,,,2,From Throw In,Filip Đuričić,7117.0,Center Attacking Midfield,188,Serbia,786,"['81884c5f-29af-4bb3-bfa8-c37af7b39bf0', '98e2750e-f389-4c75-882d-fd7780d0e83c']",57,,,,,,,,,,,,,,,,,,,Serbia,786,00:44:57.507,Pass,
,,,,,,,,,,,,,,,,0.967672,,,,,,,,,,,,c471a2e4-bda8-4c1f-86cc-f1ddc9b80af9,2980,,,"[71.6, 56.9]",3857256,90,,,,-1.2529217,,Head,,,,"[76.7, 41.4]",,Low Pass,16.317474,,,,Strahinja Pavlović,27719.0,,,,,Recovery,2,From Throw In,Nemanja Gudelj,16489.0,Center Back,188,Serbia,786,['938c545d-2692-4b93-93af-442f0cb78346'],0,,,,,,,,,,,,,,,,,,,Serbia,786,00:45:00.771,Pass,
,,,,,,,,,,,,,,,,1.271538,,,,,,,,,,,,727ec0e8-0bc0-41d6-b620-70e00a49febd,2983,,,"[87.0, 27.3]",3857256,90,,,,-1.2555816,,Left Foot,,,,"[93.0, 8.9]",,Ground Pass,19.353552,,,,Filip Kostić,5591.0,,,,,,2,From Throw In,Strahinja Pavlović,27719.0,Left Center Back,188,Serbia,786,['a47346a5-44a7-4c23-b2d2-d7efb8a426f0'],5,,,,,,,,,,,,,,,,,,,Serbia,786,00:45:05.855,Pass,
,,,,,,,,,,,,,,,,1.260765,,,,,,,,,,,,78e060d8-27fe-43d4-af01-4cc6f8c5452e,2986,,,"[94.9, 10.5]",3857256,90,,,,1.0778412,,Left Foot,True,,,"[107.9, 34.7]",,High Pass,27.47071,,Incomplete,,,,,,,,,2,From Throw In,Filip Kostić,5591.0,Left Wing Back,188,Serbia,786,['335a7b10-e0b0-4846-9328-405e36b5f0c2'],8,,,,,,,,,,,,,,,,,,,Serbia,786,00:45:08.445,Pass,
,,,,,,,,,,,,,,,,0.963003,,,,,,,,,,,,8dc06e16-0616-4f14-98e9-ed6b62ff5085,2990,,,"[63.7, 17.8]",3857256,90,,,,0.57790196,,Right Foot,,,,"[72.9, 23.8]",,Low Pass,10.983624,,,,Strahinja Pavlović,27719.0,,,,,Recovery,2,From Throw In,Nemanja Gudelj,16489.0,Center Back,188,Serbia,786,['d6a7005b-0c34-4609-8fbe-59029d561fbf'],13,,,,,,,,,,,,,,,,,,,Serbia,786,00:45:13.483,Pass,
,,,,,,,,,,,,,,,,1.387673,,,,,,,,,,,,fe22a1ed-79a2-4f40-beae-1e18ddcea32b,2993,,,"[77.5, 25.2]",3857256,90,,,,1.6566066,,Left Foot,,,,"[75.1, 53.1]",,Ground Pass,28.003036,,,,Saša Lukić,6687.0,,,,,,2,From Throw In,Strahinja Pavlović,27719.0,Left Center Back,188,Serbia,786,['bf90c5e1-d2d3-4259-a707-75727f6fd4c0'],17,,,,,,,,,,,,,,,,,,,Serbia,786,00:45:17.243,Pass,
,,,,,,,,,,,,,,,,1.162842,,,,,,,,,,,,ad877618-b0e4-4710-8d06-24111a8ca8f6,2996,,,"[75.1, 55.5]",3857256,90,,,,-1.2793396,,Right Foot,,,,"[81.1, 35.5]",,Ground Pass,20.880613,,,,Strahinja Pavlović,27719.0,,,,,,2,From Throw In,Saša Lukić,6687.0,Left Defensive Midfield,188,Serbia,786,['84e2c3a4-8b82-4541-8523-0911fd0ab05a'],20,,,,,,,,,,,,,,,,,,,Serbia,786,00:45:20.716,Pass,
,,,,,,,,,,,,,,,,1.675192,,,,,,,,,,,,5769b8ee-55c1-46b8-b26a-594170a655a2,2999,,,"[81.1, 35.5]",3857256,90,,,,1.5851494,,Left Foot,,,,"[80.8, 56.4]",,Ground Pass,20.902153,,,,Saša Lukić,6687.0,,,,,,2,From Throw In,Strahinja Pavlović,27719.0,Left Center Back,188,Serbia,786,['1ca0f12a-0181-4734-9cff-648162f56910'],23,,,,,,,,,,,,,,,,,,,Serbia,786,00:45:23.300,Pass,
,,,,,,,,,,,,,,,,2.37844,,,,,,,,,,,,11e61d8e-69f6-4c63-9235-a768fd90fcc8,3002,,,"[85.1, 61.0]",3857256,90,,,,-0.9779293,,Right Foot,,,,"[107.4, 27.9]",,High Pass,39.91115,,,,Aleksandar Mitrović,4269.0,,,,,,2,From Throw In,Saša Lukić,6687.0,Left Defensive Midfield,188,Serbia,786,['3aeb156b-a8fc-48b3-8f26-db262f6d424c'],26,,,,,,,,,,,,,,,,,,,Serbia,786,00:45:26.652,Pass,
,,,,,,,,,,,,,,,,2.37684,,,,,,,,,,,,6569b535-67aa-4183-b6f7-9c5238d4cf54,3005,,,"[107.4, 28.7]",3857256,90,,,True,2.756729,,,,,,"[99.5, 31.9]",,High Pass,8.523497,,Incomplete,,,,,,,,,2,From Throw In,Aleksandar Mitrović,4269.0,Left Center Forward,188,Serbia,786,"['bd74fede-8279-4d50-a4f8-11b3ef72048f', 'ce9d7e69-44f0-4c9f-837a-ada1f98701ed']",29,,,,,,,,,,,,,,,,,,,Serbia,786,00:45:29.030,Pass,True
,,,,,,,,,,,,,,,,1.401368,,,,,,,,,,,,36693b8a-7095-4e55-960e-73e2ed6135b8,3008,,,"[21.4, 52.2]",3857256,90,,,,0.09295171,,Right Foot,,,,"[45.0, 54.4]",,Ground Pass,23.70232,,,,Breel-Donald Embolo,5545.0,,,,,,2,Regular Play,Edimilson Fernandes,3913.0,Right Wing,189,Switzerland,773,['0ebefdaf-77ec-4a21-9c08-d54f24a53105'],31,,,,,,,,,,,,,,,,,,,Switzerland,773,00:45:31.943,Pass,
,,,,,,,,,,,,,,,,1.130238,,,,,,,,,,,,b67d82e6-251f-4028-ad1d-6f9a7dbd945b,3013,,,"[43.9, 49.2]",3857256,90,,,,-1.056559,,Left Foot,,,,"[52.6, 33.8]",,Ground Pass,17.687567,,,,Granit Xhaka,3500.0,,,,,,2,Regular Play,Breel-Donald Embolo,5545.0,Center Forward,189,Switzerland,773,['458e4c4a-6f92-4c18-a0db-eac0f751a07c'],37,,,,,,,,,,,,,,,,,,,Switzerland,773,00:45:37.738,Pass,
,,,,,,,,,,,,,,,,2.964114,,,,,,,,,,,,26a9ea2e-96d6-479c-b7d1-7cb61b40907a,3016,,,"[54.5, 32.4]",3857256,90,,,,-0.45957845,,Left Foot,,,,"[93.9, 12.9]",,Ground Pass,43.96146,,,,Christian Fassnacht,16022.0,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,189,Switzerland,773,['ec2906bb-8387-4b5e-b915-4135571267e9'],39,,,,,,,,,,,,,,,,,,,Switzerland,773,00:45:39.855,Pass,
,,,,,,,,,,,,,,,,1.521068,,,,,,,,,,,,653aff3a-1fb4-43c2-b194-19b791e9eeb9,3020,,,"[111.8, 18.6]",3857256,90,,,,-2.878412,,Right Foot,,,,"[92.5, 13.4]",,Ground Pass,19.988247,,,,Granit Xhaka,3500.0,,,,,,2,Regular Play,Christian Fassnacht,16022.0,Left Wing,189,Switzerland,773,['ce3352dd-e1b1-4c5b-b6d5-e56f40515b04'],49,,,,,,,,,,,,,,,,,,,Switzerland,773,00:45:49.589,Pass,
,,,,,,,,,,,,,,,,2.187132,,,,,,,,,,,,2ee00876-31d7-4585-aca8-b5debc2d15a4,3023,,,"[96.0, 9.1]",3857256,90,,,,2.921099,,Right Foot,,,,"[67.0, 15.6]",,Ground Pass,29.719522,,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,189,Switzerland,773,['58743ae6-ebc6-4109-b07e-cdaded7e4b1d'],53,,,,,,,,,,,,,,,,,,,Switzerland,773,00:45:53.698,Pass,
,,,,,,,,,,,,,,,,1.389936,,,,,,,,,,,,94741316-799b-43b9-a9c0-e383c2165205,3026,,,"[67.0, 17.0]",3857256,90,,,,2.426784,,Left Foot,,,,"[56.4, 26.2]",,Ground Pass,14.035668,,,,Manuel Obafemi Akanji,5549.0,,,,,,2,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,189,Switzerland,773,['ec470629-158b-4509-94d7-2d580e4387a6'],57,,,,,,,,,,,,,,,,,,,Switzerland,773,00:45:57.311,Pass,
,,,,,,,,,,,,,,,,1.582221,,,,,,,,,,,,4ae376db-39c8-4adc-82bb-06161037174d,3029,,,"[56.1, 32.7]",3857256,91,,,,0.9769213,,Right Foot,,,,"[74.6, 60.1]",,Ground Pass,33.060703,,,,Silvan Widmer,7796.0,,,,,,2,Regular Play,Manuel Obafemi Akanji,5549.0,Left Center Back,189,Switzerland,773,['fd01a32c-07bc-4c27-82a5-75f50f465e3b'],0,,,,,,,,,,,,,,,,,,,Switzerland,773,00:46:00.837,Pass,
,,,,,,,,,,,,,,,,1.136636,,,,,,,,,,,,5a333d90-0ee4-4017-bbf0-4381361558bf,3032,,,"[74.6, 63.6]",3857256,91,,,,0.8960554,,Right Foot,,,,"[82.2, 73.1]",,Ground Pass,12.165936,,,,Edimilson Fernandes,3913.0,,,,,,2,Regular Play,Silvan Widmer,7796.0,Right Back,189,Switzerland,773,['91b8ff37-6f64-43c5-b550-0f9272052b23'],3,,,,,,,,,,,,,,,,,,,Switzerland,773,00:46:03.688,Pass,
,,,,,,,,,,,,,,,,1.894576,,,,,,,,,,,,a6121f85-b47a-4506-8e53-d6fc788d71d4,3035,,,"[82.2, 72.9]",3857256,91,,,,-2.9202783,,Right Foot,,,,"[66.2, 69.3]",,Ground Pass,16.4,,,,Silvan Widmer,7796.0,,,,,,2,Regular Play,Edimilson Fernandes,3913.0,Right Wing,189,Switzerland,773,['e004af30-2570-449c-a653-eff49c71f3a0'],5,,,,,,,,,,,,,,,,,,,Switzerland,773,00:46:05.585,Pass,
,,,,,,,,,,,,,,,,2.59311,,,,,,,,,,,,7c5cb570-7e2f-4b25-bcd0-e3f0730ecf63,3038,,,"[64.3, 71.0]",3857256,91,,,,-0.19546692,,Left Foot,,,,"[104.2, 63.1]",,High Pass,40.67456,,,,Breel-Donald Embolo,5545.0,,,,,,2,Regular Play,Silvan Widmer,7796.0,Right Back,189,Switzerland,773,['3656ee74-f1fb-4deb-92b1-83809774a1cb'],7,,,,,,,,,,,,,,,,,,,Switzerland,773,00:46:07.703,Pass,
,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,06d3087a-3459-4ba9-9622-5bf0226bf200,3042,,,"[116.1, 71.8]",3857256,91,,,,2.5809057,,Left Foot,,,,"[111.8, 74.5]",,Ground Pass,5.0774007,,,,Edimilson Fernandes,3913.0,,,,,,2,Regular Play,Breel-Donald Embolo,5545.0,Center Forward,189,Switzerland,773,"['32d2908b-07a0-4fb0-8d5b-254d6e11bb6e', '343caff0-e31d-40ff-a4d8-4aabe2c1e471']",16,,,,,,,,,,,,,,,,,,,Switzerland,773,00:46:16.480,Pass,True
,,,,,,,,,,,,,,,,0.109157,,,,,,,,,,,,d35f6038-c3d0-4861-9934-7ee25e20f9d8,3046,,,"[110.1, 75.6]",3857256,91,,,,-0.348771,,Right Foot,,,,"[112.3, 74.8]",,Ground Pass,2.34094,,Incomplete,,Breel-Donald Embolo,5545.0,,,,,,2,Regular Play,Edimilson Fernandes,3913.0,Right Wing,189,Switzerland,773,"['3fed3424-20f4-4b36-9dea-b4b90b6c98c5', '85910c76-20f9-4ef5-894a-c4aa10fc22c3', 'f481a758-5186-460c-9d06-3d5427f1a686']",20,,,,,,,,,,,,,,,,,,,Switzerland,773,00:46:20.445,Pass,True
,,,,,,,,,,,,,,,,0.1878,,,,,,,,,,,,20cc1e28-e781-4d42-ae9f-2814b7ccf0c3,3056,,,"[11.3, 6.7]",3857256,91,,,,-0.11065722,,Left Foot,,,,"[14.0, 6.4]",,Low Pass,2.7166154,,Incomplete,,,,,,,,,2,Regular Play,Filip Kostić,5591.0,Left Wing Back,190,Serbia,786,['11ea9930-f885-446a-a3f0-5b6bf44f8756'],22,,,,,,,,,,,,,,,,,,,Serbia,786,00:46:22.691,Pass,
,,,,,,,,,,,,,,,,3.486828,,,,,,,,,,,,1d1aad01-d155-4e55-be93-76a2dc536948,3058,,,"[15.7, 0.1]",3857256,91,,,,1.6541846,,,,,,"[12.9, 33.6]",,Low Pass,33.61681,,,,Vanja Milinković Savić,20600.0,,,,,Throw-in,2,From Throw In,Filip Kostić,5591.0,Left Wing Back,191,Serbia,786,['454dc23e-f46c-4c43-8c52-be817b7068c2'],28,,,,,,,,,,,,,,,,,,,Serbia,786,00:46:28.707,Pass,
,,,,,,,,,,,,,,,,4.163356,,,,,,,,,,,,09281c6e-ba6a-45f2-a9f2-0986517eb602,3061,,,"[39.3, 59.6]",3857256,91,,,,-0.386457,,Right Foot,,,,"[100.0, 34.9]",,High Pass,65.53304,,Incomplete,,Nikola Milenković,5603.0,,,,,,2,From Throw In,Vanja Milinković Savić,20600.0,Goalkeeper,191,Serbia,786,"['f96de758-2e1e-4950-91a7-56ad000077bf', 'f9ad106c-8bb7-4d50-bc82-cbc9d30ca31b']",38,,,,,,,,,,,,,,,,,,,Serbia,786,00:46:38.794,Pass,
,,,,,,,,,,,,,,,,2.11477,,,,,,,,,,,,f96de758-2e1e-4950-91a7-56ad000077bf,3064,,,"[20.1, 45.2]",3857256,91,,,True,-1.3897036,,,,,,"[21.4, 38.1]",,High Pass,7.218033,,,,Granit Xhaka,3500.0,,,,,Recovery,2,From Throw In,Manuel Obafemi Akanji,5549.0,Left Center Back,191,Serbia,786,"['09281c6e-ba6a-45f2-a9f2-0986517eb602', 'bd516632-80f7-4f0f-9238-2b4390b6ddf0', 'e28ce99e-44c8-4c0f-9a74-39fc5737a3e5']",42,,,,,,,,,,,,,,,,,,,Switzerland,773,00:46:42.957,Pass,True
,,,,,,,,,,,,,,,,1.665706,,,,,,,,,,,,f156bbc0-1afb-4c92-849f-3bb23da49d91,3066,,,"[20.1, 35.4]",3857256,91,,,True,-0.7055682,,,,,,"[25.5, 30.8]",,High Pass,7.093659,,Incomplete,,,,,,,,,2,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,191,Serbia,786,"['bdeff9b2-29e3-4682-bf2e-ef1a68dd9795', 'dc53d18b-8e9d-482d-bf03-229183ae744e']",45,,,,,,,,,,,,,,,,,,,Switzerland,773,00:46:45.135,Pass,True
,,,,,,,,,,,,,,,,1.370451,,,,,,,,,,,,bdeff9b2-29e3-4682-bf2e-ef1a68dd9795,3068,,,"[94.6, 49.3]",3857256,91,,,,2.1051917,,Head,,,,"[85.9, 64.0]",,High Pass,17.08157,,,,Nemanja Radonjić,5833.0,,,,,Recovery,2,From Throw In,Nemanja Maksimović,6901.0,Right Defensive Midfield,191,Serbia,786,"['d088057d-2235-4229-b816-dc91ebf747f1', 'f156bbc0-1afb-4c92-849f-3bb23da49d91']",46,,,,,,,,,,,,,,,,,,,Serbia,786,00:46:46.801,Pass,
,,,,,,,,,,,,,,,,1.338398,,,,,,,,,,,,afe0fe3d-4c8e-44c4-9f1b-04c223b685ea,3071,,,"[85.9, 64.0]",3857256,91,,,,-0.9026409,e7ede913-f7f7-48b7-92d3-b88295a117d7,Right Foot,True,,,"[105.0, 39.8]",,High Pass,30.829369,,,,Luka Jović,6319.0,True,,,,,2,From Throw In,Nemanja Radonjić,5833.0,Right Wing Back,191,Serbia,786,['d6474dd1-c403-45e6-8450-13f7c122d154'],49,,,,,,,,,,,,,,,,,,,Serbia,786,00:46:49.544,Pass,
,,,,,,,,,,,,,,,,3.899201,,,,,,,,,,,,33ea2de7-b9c3-4338-bd1f-514449867fd9,3076,,,"[6.0, 44.0]",3857256,92,,,,0.15140046,,Right Foot,,,,"[72.2, 54.1]",,High Pass,66.966034,,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Gregor Kobel,17974.0,Goalkeeper,192,Switzerland,773,['b723abe1-6181-4491-8a65-d51c7e660986'],46,,,,,,,,,,,,,,,,,,,Switzerland,773,00:47:46.077,Pass,
