ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,1.287639,,,,,,,,,,,47c05611-3060-4486-8a48-bb749239934c,977,,"[11.9, 55.6]",3869254,23,,,,0.124354996,,Right Foot,,,"[31.1, 58.0]",,Ground Pass,,19.349419,,,Otávio Edmilson da Silva Monteiro,11184.0,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,47,Portugal,780,['466d1ebd-9ef9-4ba4-89ee-8650ea6d804e'],33,,,,,,,,,,,,,,,,,,Portugal,780,00:23:33.785,Pass,
,,,,,,,,,,,,,1.970502,,,,,,,,,,,18dad0f3-c9da-4a5d-95b8-da7a02973045,986,,"[54.0, 80.0]",3869254,25,,,,-0.48724204,,,,,"[80.8, 65.8]",,High Pass,,30.329523,Incomplete,,Gonçalo Matias Ramos,38803.0,,,,,Throw-in,1,From Throw In,José Diogo Dalot Teixeira,16028.0,Right Back,48,Portugal,780,"['4c5ecab9-1bd3-4d0a-ae57-1347a776d71c', '822045d3-a2b4-4312-8e5c-acd595adba6e']",12,,,,,,,,,,,,,,,,,,Portugal,780,00:25:12.454,Pass,
,,,,,,,,,,,,,1.509762,,,,,,,,,,,4c5ecab9-1bd3-4d0a-ae57-1347a776d71c,988,,"[39.3, 14.3]",3869254,25,,,,-0.45215386,,Head,,,"[53.3, 7.5]",,Low Pass,,15.564061,Incomplete,,,,,,,,Recovery,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,48,Portugal,780,"['18dad0f3-c9da-4a5d-95b8-da7a02973045', '9bad7cf2-70cd-48ab-a93c-4762b62b59d5']",14,,,,,,,,,,,,,,,,,,Switzerland,773,00:25:14.425,Pass,
,,,,,,,,,,,,,0.9749,,,,,,,,,,,76921949-0c04-44c6-a45d-a24e12eaedf4,991,,"[69.2, 71.0]",3869254,25,,,,-0.06994939,,Right Foot,,,"[84.9, 69.9]",,High Pass,,15.738488,Pass Offside,,Gonçalo Matias Ramos,38803.0,,,,,,1,From Throw In,José Diogo Dalot Teixeira,16028.0,Right Back,48,Portugal,780,['21b668e4-881e-45b7-84cf-800f26055bfd'],16,,,,,,,,,,,,,,,,,,Portugal,780,00:25:16.909,Pass,
,,,,,,,,,,,,,1.215378,,,,,,,,,,,5de8a9d0-a35a-4717-8a46-35b75518a3d7,994,,"[37.4, 13.5]",3869254,25,,,,0.5667292,,Left Foot,,,"[51.7, 22.6]",,Ground Pass,,16.949926,,,Xherdan Shaqiri,3533.0,,,,,Free Kick,1,From Free Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,49,Switzerland,773,['d2a58c1d-f5aa-42d5-838c-6a6f4b19d8c8'],41,,,,,,,,,,,,,,,,,,Switzerland,773,00:25:41.226,Pass,
,,,,,,,,,,,,,1.266264,,,,,,,,,,,6218b336-d81e-4f1d-8b50-6324f69e36e4,997,,"[51.7, 47.0]",3869254,25,,,,2.693754,,Left Foot,,,"[41.5, 51.9]",,Ground Pass,,11.315918,,,Manuel Obafemi Akanji,5549.0,,,,,,1,From Free Kick,Xherdan Shaqiri,3533.0,Left Center Forward,49,Switzerland,773,['0ed0aa5b-3070-4742-8518-887b75dafa76'],46,,,,,,,,,,,,,,,,,,Switzerland,773,00:25:46.678,Pass,
,,,,,,,,,,,,,0.908561,,,,,,,,,,,231ead4c-34a6-40d3-934f-f25554217484,1001,,"[52.5, 67.3]",3869254,25,,,,-0.014562078,,Right Foot,,,"[73.1, 67.0]",,Ground Pass,,20.602184,,,Xherdan Shaqiri,3533.0,,,,,,1,From Free Kick,Manuel Obafemi Akanji,5549.0,Right Center Back,49,Switzerland,773,"['0fd04c95-3bde-435c-a4f2-23b46241541f', 'ad958b8a-37df-47fe-967c-95f714a86592']",54,,,,,,,,,,,,,,,,,,Switzerland,773,00:25:54.868,Pass,True
,,,,,,,,,,,,,0.86721,,,,,,,,,,,5b873146-ac56-48de-b6ea-72570729ad82,1004,,"[72.8, 74.6]",3869254,25,,,,0.53439546,,Right Foot,,,"[77.7, 77.5]",,Ground Pass,,5.6938562,,,Djibril Sow,16026.0,,,,,,1,From Free Kick,Xherdan Shaqiri,3533.0,Left Center Forward,49,Switzerland,773,['3a04b968-4a42-4f67-a69a-b89598d82926'],57,,,,,,,,,,,,,,,,,,Switzerland,773,00:25:57.049,Pass,
,,,,,,,,,,,,,1.865626,,,,,,,,,,,3b785343-94bb-49cd-85f2-338f2f787a92,1007,,"[76.3, 62.9]",3869254,26,,,,-2.3860707,,Right Foot,,,"[53.9, 41.8]",,Ground Pass,,30.772877,,,Fabian Lukas Schär,5537.0,,,,,,1,From Free Kick,Djibril Sow,16026.0,Right Center Midfield,49,Switzerland,773,['798b1ddf-c87e-4a33-934f-248dcc6639f3'],1,,,,,,,,,,,,,,,,,,Switzerland,773,00:26:01.555,Pass,
,,,,,,,,,,,,,1.199582,,,,,,,,,,,5a31dc13-265e-473e-9e3c-e565cec58712,1010,,"[54.4, 41.8]",3869254,26,,,,-1.4393014,,Right Foot,,,"[58.5, 10.8]",,Ground Pass,,31.269953,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,1,From Free Kick,Fabian Lukas Schär,5537.0,Center Back,49,Switzerland,773,['6c619d78-50e0-4fc4-9802-0d79155482ea'],4,,,,,,,,,,,,,,,,,,Switzerland,773,00:26:04.761,Pass,
,,,,,,,,,,,,,1.207754,,,,,,,,,,,326424de-7c8e-4a44-87e3-02f5ebca6474,1013,,"[60.4, 10.0]",3869254,26,,,,-0.58981746,,Left Foot,,,"[73.1, 1.5]",,Ground Pass,,15.282016,,,Ruben Vargas,30401.0,,,,,,1,From Free Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,49,Switzerland,773,['b054a356-c2cb-42ca-a509-057502300195'],7,,,,,,,,,,,,,,,,,,Switzerland,773,00:26:07.415,Pass,
,,,,,,,,,,,,,0.763841,,,,,,,,,,,b516cdb6-5109-40a9-adb6-a815587bc222,1020,,"[10.8, 70.7]",3869254,26,,,,-2.019139,,Left Foot,,,"[7.0, 62.8]",,Ground Pass,,8.766413,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,1,From Free Kick,José Diogo Dalot Teixeira,16028.0,Right Back,49,Switzerland,773,['3d13b762-d2e1-4d70-8705-592ed1ddd6bb'],16,,,,,,,,,,,,,,,,,,Portugal,780,00:26:16.234,Pass,
,,,,,,,,,,,,,2.881957,,,,,,,,,,,f3e74f72-132e-4994-815c-f0d97f9a1843,1022,,"[7.3, 62.9]",3869254,26,,,,0.62302613,,Right Foot,,,"[31.1, 80.0]",,High Pass,,29.306143,Out,,,,,,,,,1,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,49,Switzerland,773,,16,,,,,,,,,,,,,,,,,,Portugal,780,00:26:16.998,Pass,
,,,,,,,,,,,,,1.631664,,,,,,,,,,,968b0e09-1119-4e4d-926d-a8b83c09ba1c,1023,,"[89.4, 0.1]",3869254,26,True,,,2.9513004,,,,,"[65.0, 4.8]",,Low Pass,,24.848541,,,Granit Xhaka,3500.0,,,,,Throw-in,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,50,Switzerland,773,['faf9b5c3-703b-40b7-b499-bd37a0715576'],33,,,,,,,,,,,,,,,,,,Switzerland,773,00:26:33.225,Pass,
,,,,,,,,,,,,,0.811932,,,,,,,,,,,b6a95278-35fd-449f-a408-3557d7d08ebd,1025,,"[57.7, 6.1]",3869254,26,,,,-0.36798093,,Left Foot,,,"[66.0, 2.9]",,Ground Pass,,8.895505,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,1,From Throw In,Granit Xhaka,3500.0,Center Defensive Midfield,50,Switzerland,773,['54d8db9e-0a36-4e05-a17b-f94e71bcd298'],38,,,,,,,,,,,,,,,,,,Switzerland,773,00:26:38.436,Pass,
,,,,,,,,,,,,,1.372384,,,,,,,,,,,9f3ed80e-0652-473d-893c-cc9d06baae1c,1029,,"[64.8, 3.0]",3869254,26,,,,0.055498507,,Left Foot,,,"[77.4, 3.7]",,Ground Pass,,12.61943,,,Ruben Vargas,30401.0,,,,,,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,50,Switzerland,773,['3ea5b849-ecd1-474e-862b-8ff41e666fae'],40,,,,,,,,,,,,,,,,,,Switzerland,773,00:26:40.140,Pass,
,,,,,,,,,,,,,1.766644,,,,,,,,,,,b4910fa7-c8aa-43ce-b18a-062e0cae292e,1033,,"[72.8, 2.9]",3869254,26,,,,2.6026907,,Right Foot,,,"[43.7, 20.3]",,Low Pass,,33.905308,,,Fabian Lukas Schär,5537.0,,,,,,1,From Throw In,Ruben Vargas,30401.0,Left Wing Back,50,Switzerland,773,['ecd7eea3-ebc5-40e9-af7f-c96665d3c367'],43,,,,,,,,,,,,,,,,,,Switzerland,773,00:26:43.237,Pass,
,,,,,,,,,,,,,1.763692,,,,,,,,,,,e89f7b87-328b-4c24-a3a2-bdf29b49e712,1036,,"[43.1, 24.0]",3869254,26,,,,1.4833907,,Right Foot,,,"[44.8, 43.4]",,Ground Pass,,19.474342,,,Manuel Obafemi Akanji,5549.0,,,,,,1,From Throw In,Fabian Lukas Schär,5537.0,Center Back,50,Switzerland,773,['02ea9fce-bb29-4024-9ae7-570f2b803eb5'],46,,,,,,,,,,,,,,,,,,Switzerland,773,00:26:46.309,Pass,
,,,,,,,,,,,,,1.676679,,,,,,,,,,,a69cb785-ba59-4334-b693-0a683da14456,1039,,"[53.6, 55.3]",3869254,26,,,,0.21508239,,Right Foot,,,"[86.1, 62.4]",,High Pass,,33.2665,Incomplete,,Xherdan Shaqiri,3533.0,,,,,,1,From Throw In,Manuel Obafemi Akanji,5549.0,Right Center Back,50,Switzerland,773,"['72e9f46b-967b-40a6-8a86-94c88109c73a', 'fd36d074-6ba6-450b-9c91-46833cf50db6']",51,,,,,,,,,,,,,,,,,,Switzerland,773,00:26:51.825,Pass,
,,,,,,,,,,,,,0.999041,,,,,,,,,,,72e9f46b-967b-40a6-8a86-94c88109c73a,1041,,"[34.0, 17.7]",3869254,26,,,,0.18534794,,Head,,,"[50.0, 20.7]",,Low Pass,,16.27882,,,João Félix Sequeira,12041.0,,,,,Interception,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,51,Portugal,780,"['a69cb785-ba59-4334-b693-0a683da14456', 'd904a738-e7f0-412c-aed8-df78695c9677']",53,,,,,,,,,,,,,,,,,,Portugal,780,00:26:53.502,Pass,
,,,,,,,,,,,,,0.581853,,,,,,,,,,,5958dc82-e0fa-4051-894c-a5a1cce8b419,1043,,"[43.5, 19.1]",3869254,26,,,,2.7100196,,Right Foot,,,"[35.9, 22.6]",,Low Pass,,8.367198,,,Otávio Edmilson da Silva Monteiro,11184.0,,,,,,1,Regular Play,João Félix Sequeira,12041.0,Left Wing,51,Portugal,780,['ae86bc74-f588-45a7-8c2a-edcafdab33bb'],54,,,,,,,,,,,,,,,,,,Portugal,780,00:26:54.501,Pass,
,,,,,,,,,,,,,0.781194,,,,,,,,,,,481b803e-b267-403e-b2a6-0a3824529dec,1046,,"[38.6, 23.7]",3869254,26,,,,0.21008882,,Right Foot,,,"[52.2, 26.6]",,Ground Pass,,13.905754,,,Gonçalo Matias Ramos,38803.0,,,,,,1,Regular Play,Otávio Edmilson da Silva Monteiro,11184.0,Left Center Midfield,51,Portugal,780,['e1018470-6da7-4341-92e6-99f30b99ce4f'],55,,,,,,,,,,,,,,,,,,Portugal,780,00:26:55.545,Pass,
,,,,,,,,,,,,,0.843672,,,,,,,,,,,df8dd64d-535f-4547-ac66-36d95380bea5,1049,,"[52.2, 26.6]",3869254,26,,,,-2.3250935,,Right Foot,,,"[41.3, 15.0]",,Ground Pass,,15.917601,,,João Félix Sequeira,12041.0,,,,,,1,Regular Play,Gonçalo Matias Ramos,38803.0,Center Forward,51,Portugal,780,['58ed5b56-462f-4b69-9c40-135def6d47b1'],56,,,,,,,,,,,,,,,,,,Portugal,780,00:26:56.520,Pass,
,,,,,,,,,,,,,1.414515,,,,,,,,,,,6cd4d8af-4537-4019-a57b-f402db3df2b6,1052,,"[37.0, 14.2]",3869254,27,,,,2.223643,,Right Foot,,,"[29.2, 24.4]",,Ground Pass,,12.840561,,,Rúben Santos Gato Alves Dias,5206.0,,,,,,1,Regular Play,João Félix Sequeira,12041.0,Left Wing,51,Portugal,780,['a879a910-329e-482c-aa66-575d8054762f'],1,,,,,,,,,,,,,,,,,,Portugal,780,00:27:01.988,Pass,
,,,,,,,,,,,,,1.378989,,,,,,,,,,,a55df496-9010-4a73-a0fe-2a54ca16a90e,1055,,"[27.6, 30.4]",3869254,27,,,,0.93296623,,Right Foot,,,"[40.2, 47.4]",,Ground Pass,,21.16034,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,1,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,51,Portugal,780,['bed09e8a-cbf5-423e-8c1d-83fda6771165'],7,,,,,,,,,,,,,,,,,,Portugal,780,00:27:07.659,Pass,
,,,,,,,,,,,,,1.977627,,,,,,,,,,,aca651d9-39ca-49f7-92f6-69aa0b80a5a8,1058,,"[40.2, 47.4]",3869254,27,,,,-3.0370033,,Left Foot,,,"[4.0, 43.6]",,Ground Pass,,36.398903,,,Diogo Meireles Costa,32975.0,,,,,,1,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Center Midfield,51,Portugal,780,['2b4cc35a-09e3-48db-836c-ec58428ca8f9'],10,,,,,,,,,,,,,,,,,,Portugal,780,00:27:10.018,Pass,
,,,,,,,,,,,,,6.918109,,,,,,,,,,,75fab78b-54b9-4fa2-8006-0e654619cc91,1062,,"[8.1, 49.0]",3869254,27,,,,-0.39257783,,Right Foot,,,"[94.8, 13.1]",,High Pass,,93.83869,Incomplete,,Gonçalo Matias Ramos,38803.0,,,,,,1,Regular Play,Diogo Meireles Costa,32975.0,Goalkeeper,51,Portugal,780,"['593f7237-7e1a-4f43-bd16-8bd48cafb057', '74edbb73-3ebc-4912-be07-af4d25dbf457', 'dc327483-6c06-4b61-a3c7-a6448de46935']",13,,,,,,,,,,,,,,,,,,Portugal,780,00:27:13.607,Pass,True
,,,,,,,,,,,,,1.924897,,,,,,,,,,,74edbb73-3ebc-4912-be07-af4d25dbf457,1065,,"[25.3, 67.0]",3869254,27,,,,-2.2167544,,Left Foot,,,"[10.6, 47.5]",,Ground Pass,,24.420074,,,Yann Sommer,5550.0,,,,,Recovery,1,Regular Play,Edimilson Fernandes,3913.0,Right Wing Back,52,Switzerland,773,"['28d86f14-db71-459d-a837-26f752bb2510', '75fab78b-54b9-4fa2-8006-0e654619cc91', 'bc8422c4-a93f-4865-bd32-9c49d960c178']",20,,,,,,,,,,,,,,,,,,Switzerland,773,00:27:20.525,Pass,True
,,,,,,,,,,,,,1.039016,,,,,,,,,,,71626f7e-4da9-40a8-98a2-9eeec8a15ea5,1068,,"[10.6, 47.5]",3869254,27,,,,0.35190383,,Right Foot,,,"[23.4, 52.2]",,Ground Pass,,13.635615,,,Manuel Obafemi Akanji,5549.0,,,,,,1,Regular Play,Yann Sommer,5550.0,Goalkeeper,52,Switzerland,773,['216ca090-cfc5-470e-b3e2-da33f6d2664e'],23,,,,,,,,,,,,,,,,,,Switzerland,773,00:27:23.195,Pass,
,,,,,,,,,,,,,0.975068,,,,,,,,,,,c6ec3d0c-e7b7-4f73-8249-cb9ad96d48f5,1071,,"[23.4, 52.2]",3869254,27,,,,-1.5058472,,Right Foot,,,"[24.2, 39.9]",,Ground Pass,,12.325989,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Manuel Obafemi Akanji,5549.0,Right Center Back,52,Switzerland,773,['09be3729-0d34-4122-91f8-9a108b02071e'],25,,,,,,,,,,,,,,,,,,Switzerland,773,00:27:25.629,Pass,
,,,,,,,,,,,,,1.379364,,,,,,,,,,,58cc31d4-b746-408b-ad8a-fba4c96a9cf0,1074,,"[43.1, 36.1]",3869254,27,,,,-1.3860424,,Left Foot,,,"[48.8, 5.6]",,Ground Pass,,31.028051,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Center Defensive Midfield,52,Switzerland,773,['8f9ee15e-5681-4a99-b67d-1217cf1a2508'],32,,,,,,,,,,,,,,,,,,Switzerland,773,00:27:32.404,Pass,
,,,,,,,,,,,,,1.180097,,,,,,,,,,,46f904c7-65e1-4b64-a609-825a44b4e45d,1077,,"[48.8, 5.6]",3869254,27,,,,0.12819928,,Left Foot,,,"[74.4, 8.9]",,Ground Pass,,25.81182,,,Remo Freuler,6983.0,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,52,Switzerland,773,['b2386f66-ee82-4be7-acd9-21ae90521d2d'],35,,,,,,,,,,,,,,,,,,Switzerland,773,00:27:35.180,Pass,
,,,,,,,,,,,,,0.519559,,,,,,,,,,,196efa25-f989-4258-b7cc-454c130a02a9,1082,,"[46.5, 72.3]",3869254,27,,,,-0.8279257,,Left Foot,,,"[51.0, 67.4]",,Ground Pass,,6.652819,,,William Silva de Carvalho,5214.0,,,,,Recovery,1,Regular Play,José Diogo Dalot Teixeira,16028.0,Right Back,53,Portugal,780,['2f22770f-44d5-407c-82aa-c923b637bb08'],37,,,,,,,,,,,,,,,,,,Portugal,780,00:27:37.120,Pass,
,,,,,,,,,,,,,0.987864,,,,,,,,,,,2744aa3a-39d9-4d11-8c4e-654e8d1dc7cd,1085,,"[51.1, 60.9]",3869254,27,,,,-1.6459967,,Right Foot,,,"[50.0, 46.3]",,Ground Pass,,14.641379,,,Otávio Edmilson da Silva Monteiro,11184.0,,,,,,1,Regular Play,William Silva de Carvalho,5214.0,Center Defensive Midfield,53,Portugal,780,['98daf275-2469-4a41-ae45-5771bf942e5a'],38,,,,,,,,,,,,,,,,,,Portugal,780,00:27:38.912,Pass,
,,,,,,,,,,,,,3.570389,,,,,,,,,,,40daf30e-6ff0-4491-a1a7-478558660b32,1089,,"[63.0, 53.4]",3869254,27,,,,-0.4610857,,Right Foot,,,"[109.9, 30.1]",,High Pass,,52.368885,Incomplete,,,,,,,,,1,Regular Play,Otávio Edmilson da Silva Monteiro,11184.0,Left Center Midfield,53,Portugal,780,['0a54d307-2e5b-4bc9-83ab-569c5dc817cf'],43,,,,,,,,,,,,,,,,,,Portugal,780,00:27:43.081,Pass,
,,,,,,,,,,,,,1.979215,,,,,,,,,,,912d1810-0bb1-46dd-a8fe-e70fd4d1b6ff,1092,,"[9.9, 50.3]",3869254,27,,,,0.5380442,,Keeper Arm,,,"[34.7, 65.1]",,Ground Pass,,28.880444,,,Edimilson Fernandes,3913.0,,,,,,1,Regular Play,Yann Sommer,5550.0,Goalkeeper,54,Switzerland,773,['a09eb6dd-689f-42bf-bc13-fd8d2636cc91'],48,,,,,,,,,,,,,,,,,,Switzerland,773,00:27:48.060,Pass,
,,,,,,,,,,,,,1.511439,,,,,,,,,,,d2afcca7-8f89-4735-9e97-4fb812e8d88c,1095,,"[40.1, 62.4]",3869254,27,,,,-2.7907732,,Right Foot,,,"[16.6, 53.8]",,Ground Pass,,25.024189,,,Manuel Obafemi Akanji,5549.0,,,,,,1,Regular Play,Edimilson Fernandes,3913.0,Right Wing Back,54,Switzerland,773,['42c7568e-5af3-41c3-b1e7-fee13f572bdb'],52,,,,,,,,,,,,,,,,,,Switzerland,773,00:27:52.674,Pass,
,,,,,,,,,,,,,1.293601,,,,,,,,,,,f9cb5d24-6eee-451a-983d-ef7d6ff8cc7f,1098,,"[15.5, 51.6]",3869254,27,,,,-1.6561912,,Right Foot,,,"[13.3, 25.9]",,Ground Pass,,25.793991,,,Fabian Lukas Schär,5537.0,,,,,,1,Regular Play,Manuel Obafemi Akanji,5549.0,Right Center Back,54,Switzerland,773,['aa5cc672-e05e-47aa-b1be-56df434cc551'],57,,,,,,,,,,,,,,,,,,Switzerland,773,00:27:57.526,Pass,
,,,,,,,,,,,,,1.811085,,,,,,,,,,,6e6294d5-b323-4fc2-a4a1-8ea5577fb421,1101,,"[13.3, 25.9]",3869254,28,,,,1.9765818,,Left Foot,,,"[7.5, 39.4]",,Ground Pass,,14.693195,,,Yann Sommer,5550.0,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Center Back,54,Switzerland,773,['7454de2d-c04b-4da3-b61a-382d62641e62'],4,,,,,,,,,,,,,,,,,,Switzerland,773,00:28:04.174,Pass,
,,,,,,,,,,,,,1.78042,,,,,,,,,,,189b240c-3b40-41de-865e-c8710fb5ece2,1104,,"[14.9, 45.1]",3869254,28,,,,-0.09445494,,Right Foot,,,"[52.9, 41.5]",,Low Pass,,38.170147,,,Breel-Donald Embolo,5545.0,,,,,,1,Regular Play,Yann Sommer,5550.0,Goalkeeper,54,Switzerland,773,['dbb21a7a-562d-4cfb-9955-07b77a73cae3'],10,,,,,,,,,,,,,,,,,,Switzerland,773,00:28:10.958,Pass,
,,,,,,,,,,,,,0.959448,,,,,,,,,,,5d6791e6-e42d-4708-abb9-acedfc819876,1114,,"[120.0, 80.0]",3869254,30,,,,-1.6687276,,Left Foot,,,"[117.2, 51.5]",,High Pass,True,28.637213,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Xherdan Shaqiri,3533.0,Left Center Forward,56,Switzerland,773,['7adb908b-8838-47eb-a177-9931a529c49d'],15,,,,,,,,,,,,,,,,,,Switzerland,773,00:30:15.842,Pass,
,,,,,,,,,,,,,1.923227,,,,,,,,,,,d0a986b6-26eb-4d1b-8dab-a9d76567b664,1117,,"[86.0, 50.3]",3869254,30,,,,-0.045082215,,Right Foot,,,"[99.3, 49.7]",,High Pass,,13.313527,Pass Offside,,Breel-Donald Embolo,5545.0,,,,,Recovery,1,From Corner,Remo Freuler,6983.0,Left Center Midfield,56,Switzerland,773,['2f9d495d-70a2-494a-9c20-5ebf9e705afc'],20,,,,,,,,,,,,,,,,,,Switzerland,773,00:30:20.408,Pass,
,,,,,,,,,,,,,0.713112,,,,,,,,,,,df49c97b-aa2f-43cf-a0e9-97e23b61010c,1119,,"[20.8, 30.4]",3869254,30,True,,,-0.8577355,,Left Foot,,,"[24.0, 26.7]",,Ground Pass,,4.89183,,,Diogo Meireles Costa,32975.0,,,,,Free Kick,1,From Free Kick,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,57,Portugal,780,['81b0a28e-6638-48eb-843f-29a114117583'],44,,,,,,,,,,,,,,,,,,Portugal,780,00:30:44.972,Pass,
,,,,,,,,,,,,,3.534332,,,,,,,,,,,204429d9-1d57-4114-a6ed-4b2ec5a177f7,1121,,"[14.1, 36.4]",3869254,30,,,,-0.17457989,,Right Foot,,,"[75.9, 25.5]",,High Pass,,62.753883,Incomplete,,Gonçalo Matias Ramos,38803.0,,,,,,1,From Free Kick,Diogo Meireles Costa,32975.0,Goalkeeper,57,Portugal,780,"['8a3bfcdd-ce5a-46a7-8fb5-22a7dea6a132', '9a57bf98-35f1-409c-8506-bb75493ae80e']",46,,,,,,,,,,,,,,,,,,Portugal,780,00:30:46.714,Pass,
,,,,,,,,,,,,,1.061563,,,,,,,,,,,8a3bfcdd-ce5a-46a7-8fb5-22a7dea6a132,1123,,"[44.2, 54.6]",3869254,30,,,True,1.0349851,,,,,"[48.0, 61.0]",,Low Pass,,7.4431176,Incomplete,,Edimilson Fernandes,3913.0,,,,,Recovery,1,From Free Kick,Fabian Lukas Schär,5537.0,Center Back,57,Portugal,780,"['204429d9-1d57-4114-a6ed-4b2ec5a177f7', '5fb4bb1a-7486-4f88-9041-d03472879e39', '60ebee1e-2c2d-4f79-99f4-3866bd887bcc', 'bd29eb1d-d75c-4dd6-9513-1777e1c36900']",50,,,,,,,,,,,,,,,,,,Switzerland,773,00:30:50.249,Pass,True
,,,,,,,,,,,,,1.207939,,,,,,,,,,,4d6c2155-6916-4feb-8768-f4faf4416954,1128,,"[73.2, 17.7]",3869254,30,,,,2.2841544,,Right Foot,,,"[68.7, 22.9]",,High Pass,,6.8767724,,,Otávio Edmilson da Silva Monteiro,11184.0,,,,,,1,From Free Kick,Bruno Miguel Borges Fernandes,5204.0,Right Wing,57,Portugal,780,['5db60092-2b88-4772-8a1b-0752f6846d0a'],52,,,,,,,,,,,,,,,,,,Portugal,780,00:30:52.074,Pass,
,,,,,,,,,,,,,0.872064,,,,,,,,,,,9666c4e0-dc6d-4197-ab8d-859b68dd7b20,1130,,"[68.4, 22.9]",3869254,30,,,,-1.8726065,,Right Foot,,,"[65.1, 12.3]",,Ground Pass,,11.101802,,,Raphaël Adelino José Guerreiro,5209.0,,,,,,1,From Free Kick,Otávio Edmilson da Silva Monteiro,11184.0,Left Center Midfield,57,Portugal,780,['a2d393a4-2a58-47cd-8f9c-baed9bb5d078'],53,,,,,,,,,,,,,,,,,,Portugal,780,00:30:53.282,Pass,
,,,,,,,,,,,,,0.495982,,,,,,,,,,,d9b4bf15-e993-4753-8cab-ff233a2c3ad7,1133,,"[73.7, 10.1]",3869254,30,,,,-1.735945,,Left Foot,,,"[73.2, 7.1]",,Ground Pass,,3.0413814,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,1,From Free Kick,Raphaël Adelino José Guerreiro,5209.0,Left Back,57,Portugal,780,['fed9a9d1-f8c8-407c-97de-1ee4fb33c516'],56,,,,,,,,,,,,,,,,,,Portugal,780,00:30:56.164,Pass,
,,,,,,,,,,,,,2.990358,,,,,,,,,,,0f6c42d6-35f8-41f8-a046-41d13b310fed,1137,,"[73.2, 7.1]",3869254,30,,,,1.6617303,,Right Foot,,,"[67.2, 72.9]",,High Pass,,66.07299,,,José Diogo Dalot Teixeira,16028.0,,True,,,,1,From Free Kick,Bruno Miguel Borges Fernandes,5204.0,Right Wing,57,Portugal,780,"['01596086-7ddb-4afb-822b-f65dbc40bbcc', '1b81466a-6a1e-4daa-94be-3b061699a7e7']",57,,,,,,,,,,,,,,,,,,Portugal,780,00:30:57.616,Pass,True
,,,,,,,,,,,,,1.093541,,,,,,,,,,,304b6f90-3ee2-4936-a2be-d5b805be4b97,1139,,"[68.4, 71.5]",3869254,31,,,,-2.4881663,,Right Foot,,,"[55.6, 61.7]",,Low Pass,,16.120794,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,1,From Free Kick,José Diogo Dalot Teixeira,16028.0,Right Back,57,Portugal,780,['f9b7b82f-b03f-4eb2-a780-2ccfe551aab4'],0,,,,,,,,,,,,,,,,,,Portugal,780,00:31:00.606,Pass,
