50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.937941,,,,,,,,,,,,,558df42e-d7b7-4c18-8a6c-4f8b01776aa0,3348,,,"[26.4, 19.4]",3857263,88,,,,,2.3222454,,Right Foot,,,,"[13.6, 33.1]",,Ground Pass,,18.749134,,,,Unai Simón Mendibil,11748.0,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,179,Spain,772,['025b1792-9468-446b-9918-91efcc95bb2a'],16,,,,,,,,,,,,,,,,,Spain,772,00:43:16.664,Pass,
,,,,,,,,,,,,,,,,,,1.125256,,,,,,,,,,,,,f01e8b91-7b6d-44fa-9b0e-47cf97b2918e,3351,,,"[12.7, 34.2]",3857263,88,,,,,1.2304144,,Left Foot,,,,"[19.5, 53.4]",,Ground Pass,,20.368603,,,,Rodrigo Hernández Cascante,6765.0,,,,,,2,Regular Play,Unai Simón Mendibil,11748.0,Goalkeeper,179,Spain,772,['919d3c55-7800-409c-90bd-b8ec6c7e9219'],19,,,,,,,,,,,,,,,,,Spain,772,00:43:19.928,Pass,
,,,,,,,,,,,,,,,,,,1.298778,,,,,,,,,,,,,9e9a62f6-53e7-4452-b947-bb8747ec0db9,3354,,,"[19.9, 55.6]",3857263,88,,,,,-0.9520207,,Right Foot,,,,"[38.2, 29.9]",,Ground Pass,,31.549643,,,,Pedro González López,30486.0,,,,,,2,Regular Play,Rodrigo Hernández Cascante,6765.0,Right Center Back,179,Spain,772,['f8d0469c-ff4e-4c01-bbf8-d7892f395606'],22,,,,,,,,,,,,,,,,,Spain,772,00:43:22.773,Pass,
,,,,,,,,,,,,,,,,,,1.103121,,,,,,,,,,,,,6d5f3f4f-3467-4726-91db-2317a14ba583,3357,,,"[41.6, 24.2]",3857263,88,,,,,-0.96113646,,Right Foot,,,,"[54.8, 5.3]",,Ground Pass,,23.0532,,,,Alejandro Balde Martínez,39161.0,,,,,,2,Regular Play,Pedro González López,30486.0,Left Center Midfield,179,Spain,772,['353c8bb6-e66e-4e93-a272-60ad2d5101bc'],26,,,,,,,,,,,,,,,,,Spain,772,00:43:26.985,Pass,
,,,,,,,,,,,,,,,,,,0.792358,,,,,,,,,,,,,3f7e40d7-5405-433a-9d55-8daee5f1569b,3360,,,"[63.9, 6.6]",3857263,88,,,,,1.849096,,Left Foot,,,,"[60.7, 17.8]",,Ground Pass,,11.648176,,,,Pedro González López,30486.0,,,,,,2,Regular Play,Alejandro Balde Martínez,39161.0,Left Back,179,Spain,772,['78009437-8027-4827-8bfd-5f0225e6d3ae'],30,,,,,,,,,,,,,,,,,Spain,772,00:43:30.614,Pass,
,,,,,,,,,,,,,,,,,,0.912943,,,,,,,,,,,,,367f90a6-b35b-4093-8d59-856e3a12465d,3363,,,"[61.6, 18.8]",3857263,88,,,,,-1.5344487,,Right Foot,,,,"[62.0, 7.8]",,Ground Pass,,11.00727,,,,Alejandro Balde Martínez,39161.0,,,,,,2,Regular Play,Pedro González López,30486.0,Left Center Midfield,179,Spain,772,['5456726b-9c9c-4ed7-b436-7eaba5ecb886'],31,,,,,,,,,,,,,,,,,Spain,772,00:43:31.823,Pass,
,,,,,,,,,,,,,,,,,,1.574568,,,,,,,,,,,,,13bf215a-de7b-4d6c-8961-a40cd32133fa,3365,,,"[62.0, 7.8]",3857263,88,,,,,2.6363745,,Right Foot,,,,"[39.4, 20.3]",,Ground Pass,,25.826536,,,,Aymeric Laporte,4353.0,,,,,,2,Regular Play,Alejandro Balde Martínez,39161.0,Left Back,179,Spain,772,['6b104fe5-18b1-4c55-9a63-c3409cdaa290'],32,,,,,,,,,,,,,,,,,Spain,772,00:43:32.735,Pass,
,,,,,,,,,,,,,,,,,,0.950631,,,,,,,,,,,,,a6a454ab-27ff-48bc-860f-062424d8ee7f,3368,,,"[40.3, 21.0]",3857263,88,,,,,1.5300026,,Left Foot,,,,"[41.3, 45.5]",,Ground Pass,,24.5204,,,,Rodrigo Hernández Cascante,6765.0,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,179,Spain,772,['bc5e267e-81ac-4c3a-9bda-366a905592cd'],35,,,,,,,,,,,,,,,,,Spain,772,00:43:35.318,Pass,
,,,,,,,,,,,,,,,,,,1.28072,,,,,,,,,,,,,27dafecf-37f5-491c-bef0-1b727b25d876,3371,,,"[39.8, 44.3]",3857263,88,,,,,-1.6113832,,Right Foot,,,,"[39.0, 24.6]",,Ground Pass,,19.716236,,,,Aymeric Laporte,4353.0,,,,,,2,Regular Play,Rodrigo Hernández Cascante,6765.0,Right Center Back,179,Spain,772,['73963131-b507-49c9-9a58-a39a61eb0c12'],37,,,,,,,,,,,,,,,,,Spain,772,00:43:37.451,Pass,
,,,,,,,,,,,,,,,,,,0.975603,,,,,,,,,,,,,a321f70d-38ac-4f78-b61b-769c97cb0ae9,3374,,,"[39.4, 23.3]",3857263,88,,,,,-0.7059199,,Right Foot,,,,"[51.6, 12.9]",,Ground Pass,,16.03122,,,,Pedro González López,30486.0,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,179,Spain,772,['9fa47dd3-9435-491d-8eb8-b7baa6931cc3'],40,,,,,,,,,,,,,,,,,Spain,772,00:43:40.103,Pass,
,,,,,,,,,,,,,,,,,,1.265889,,,,,,,,,,,,,4223d25a-10e9-4bac-9f98-3e905639a6bd,3377,,,"[58.3, 19.8]",3857263,88,,,,,2.1346185,,Right Foot,,,,"[44.2, 42.1]",,Ground Pass,,26.383707,,,,Rodrigo Hernández Cascante,6765.0,,,,,,2,Regular Play,Pedro González López,30486.0,Left Center Midfield,179,Spain,772,['4a474acd-3bc5-4b02-b235-5fe0c120db9e'],43,,,,,,,,,,,,,,,,,Spain,772,00:43:43.878,Pass,
,,,,,,,,,,,,,,,,,,0.894595,,,,,,,,,,,,,f94ae129-8ec7-4f32-ac4b-84ae99aab7c2,3380,,,"[50.7, 50.9]",3857263,88,,,,,0.4690143,,Right Foot,,,,"[73.0, 62.2]",,Ground Pass,,24.9996,,,,Nicholas Williams Arthuer,68574.0,,,,,,2,Regular Play,Rodrigo Hernández Cascante,6765.0,Right Center Back,179,Spain,772,['4f7284cc-9747-41e4-a303-6eea5b379c8e'],50,,,,,,,,,,,,,,,,,Spain,772,00:43:50.090,Pass,
,,,,,,,,,,,,,,,,,,1.477812,,,,,,,,,,,,,eadf5565-5f54-45a8-bf26-f5edc35c9710,3384,,,"[78.4, 60.6]",3857263,88,,,,,-0.1563489,,Right Foot,,,,"[98.7, 57.4]",,Low Pass,,20.550669,,,,Álvaro Borja Morata Martín,3477.0,,,Through Ball,True,,2,Regular Play,Nicholas Williams Arthuer,68574.0,Right Wing,179,Spain,772,"['5a0e0459-cb2b-4c6e-b2ce-cb2d84180e8b', 'f8a46bc2-b3ae-4dce-b232-e8996419e119']",52,,,,,,,,,,,,,,,,,Spain,772,00:43:52.572,Pass,True
,,,,,,,,,,,,,,,,,,0.961888,,,,,,,,,,,,,3d171ef6-37aa-4151-90c9-b43ba8f6bc84,3390,,,"[120.0, 80.0]",3857263,89,,,,,-2.8706458,,Right Foot,,,,"[112.8, 78.0]",,Ground Pass,,7.4726167,,,,Nicholas Williams Arthuer,68574.0,,,,,Corner,2,From Corner,Daniel Olmo Carvajal,16532.0,Left Wing,180,Spain,772,['5f66f46a-feb2-4099-9c53-9715b51543fd'],26,,,,,,,,,,,,,,,,,Spain,772,00:44:26.879,Pass,
,,,,,,,,,,,,,,,,,,1.353289,,,,,,,,,,,,,96622524-6209-443f-8dcf-d2f502073ca8,3393,,,"[111.9, 75.7]",3857263,89,,,,,-2.5708795,,Right Foot,,,,"[95.7, 65.3]",,Ground Pass,,19.250975,,,,Pedro González López,30486.0,,,,,,2,From Corner,Nicholas Williams Arthuer,68574.0,Right Wing,180,Spain,772,['9e4b3fb8-9cc6-439d-acb9-755ef6518d70'],29,,,,,,,,,,,,,,,,,Spain,772,00:44:29.390,Pass,
,,,,,,,,,,,,,,,,,,1.172671,,,,,,,,,,,,,0e42816f-e784-408d-8be6-2850ac36561d,3396,,,"[95.7, 65.6]",3857263,89,,,,,1.0343609,,Right Foot,,,,"[102.3, 76.7]",,Ground Pass,,12.913946,,,,Nicholas Williams Arthuer,68574.0,,,,,,2,From Corner,Pedro González López,30486.0,Left Center Midfield,180,Spain,772,['a73a0500-dde2-4a41-8736-08d72c07892b'],31,,,,,,,,,,,,,,,,,Spain,772,00:44:31.532,Pass,
,,,,,,,,,,,,,,,,,,0.908837,,,,,,,,,,,,,9de587b0-c0a2-4c87-b14a-ac7bcb860b2c,3400,,,"[100.0, 78.4]",3857263,89,,,,,-2.6740692,,Left Foot,,,,"[89.7, 73.2]",,Ground Pass,,11.5381975,,,,Pedro González López,30486.0,,,,,,2,From Corner,Nicholas Williams Arthuer,68574.0,Right Wing,180,Spain,772,"['9fe2810d-58b6-4281-8ab3-23da6efed8f6', 'ce132ba1-9ac4-41d8-b36a-aec593e0eb34']",37,,,,,,,,,,,,,,,,,Spain,772,00:44:37.636,Pass,True
,,,,,,,,,,,,,,,,,,1.025261,,,,,,,,,,,,,aeb23c86-a3ad-4e9b-9891-112f597e520a,3404,,,"[93.4, 52.5]",3857263,89,,,,,0.56810474,,Left Foot,,,,"[102.8, 58.5]",,Ground Pass,,11.151682,,,,Daniel Olmo Carvajal,16532.0,,,,,,2,From Corner,Pedro González López,30486.0,Left Center Midfield,180,Spain,772,['8260b5b6-eb84-49fe-af1e-484ea44c63c8'],40,,,,,,,,,,,,,,,,,Spain,772,00:44:40.996,Pass,
,,,,,,,,,,,,,,,,,,0.111822,,,,,,,,,,,,,1629c48e-2522-40f0-a9a0-f9e1941fe712,3413,,,"[8.7, 5.0]",3857263,89,,,,,0.1746722,,Left Foot,,,,"[12.1, 5.6]",,High Pass,,3.4525354,,Incomplete,,,,,,,,,2,From Corner,Joshua Kimmich,5579.0,Right Defensive Midfield,180,Spain,772,['1795d539-37d3-40d1-936d-b6fdba62c680'],46,,,,,,,,,,,,,,,,,Germany,770,00:44:46.696,Pass,
,,,,,,,,,,,,,,,,,,2.358468,,,,,,,,,,,,,4e001069-233c-4ff3-bde2-b3526f5066e0,3417,,,"[72.8, 71.3]",3857263,89,,,,,-1.9586605,,Right Foot,,,,"[62.3, 45.6]",,Ground Pass,,27.762205,,,,Alejandro Balde Martínez,39161.0,,,,,,2,From Corner,Daniel Carvajal Ramos,5721.0,Right Back,180,Spain,772,['e108201d-17b1-436e-98b8-a4590d21dfda'],50,,,,,,,,,,,,,,,,,Spain,772,00:44:50.997,Pass,
,,,,,,,,,,,,,,,,,,1.105767,,,,,,,,,,,,,e9b272b8-c0f3-4f89-a76a-e8a9c0497ad3,3420,,,"[64.2, 41.4]",3857263,89,,,,,2.098459,,Left Foot,,,,"[55.4, 56.5]",,Ground Pass,,17.477127,,,,Rodrigo Hernández Cascante,6765.0,,,,,,2,From Corner,Alejandro Balde Martínez,39161.0,Left Back,180,Spain,772,['8b90c0a8-d039-4896-a8fa-5111e413b7ca'],54,,,,,,,,,,,,,,,,,Spain,772,00:44:54.765,Pass,
,,,,,,,,,,,,,,,,,,1.849625,,,,,,,,,,,,,869c2f45-6fcf-44c4-873c-81f2dfddd8e4,3423,,,"[57.3, 52.9]",3857263,89,,,,,-1.8771973,,Right Foot,,,,"[48.6, 25.4]",,Ground Pass,,28.84337,,,,Aymeric Laporte,4353.0,,,,,,2,From Corner,Rodrigo Hernández Cascante,6765.0,Right Center Back,180,Spain,772,['40dc1ff1-3e00-4fbd-ac8d-c2839d1eb64e'],59,,,,,,,,,,,,,,,,,Spain,772,00:44:59.827,Pass,
,,,,,,,,,,,,,,,,,,1.363581,,,,,,,,,,,,,87607ecc-077c-4578-9a3c-ccd00ed9dfb2,3426,,,"[49.7, 22.9]",3857263,90,,,,,-1.225877,,Right Foot,,,,"[55.7, 6.2]",,Ground Pass,,17.74514,,,,Alejandro Balde Martínez,39161.0,,,,,,2,From Corner,Aymeric Laporte,4353.0,Left Center Back,180,Spain,772,['767f8b42-b92a-4350-8019-ce868d667c00'],2,,,,,,,,,,,,,,,,,Spain,772,00:45:02.160,Pass,
,,,,,,,,,,,,,,,,,,1.323246,,,,,,,,,,,,,0ed10731-9db7-4c24-bd8f-883d1821a3b4,3429,,,"[50.1, 6.6]",3857263,90,,,,,2.6894388,,Left Foot,,,,"[25.6, 18.5]",,Ground Pass,,27.237106,,,,Aymeric Laporte,4353.0,,,,,,2,From Corner,Alejandro Balde Martínez,39161.0,Left Back,180,Spain,772,['9fc4bce7-78d1-49e8-96bc-1157fb7a6880'],6,,,,,,,,,,,,,,,,,Spain,772,00:45:06.042,Pass,
,,,,,,,,,,,,,,,,,,1.658369,,,,,,,,,,,,,c4e78a5e-0f5d-431b-bd83-de3af2cd20f2,3432,,,"[21.5, 17.8]",3857263,90,,,,,1.4324807,,Right Foot,,,,"[26.4, 53.0]",,Ground Pass,,35.539413,,,,Rodrigo Hernández Cascante,6765.0,,,,,,2,From Corner,Aymeric Laporte,4353.0,Left Center Back,180,Spain,772,['a6ae9763-a2fe-45f6-9d83-8b75a88d8343'],8,,,,,,,,,,,,,,,,,Spain,772,00:45:08.864,Pass,
,,,,,,,,,,,,,,,,,,1.651839,,,,,,,,,,,,,f7f2f614-3dd7-40fd-a622-271b55928760,3435,,,"[26.4, 53.2]",3857263,90,,,,,0.8869,,Right Foot,,,,"[45.8, 77.0]",,Ground Pass,,30.705048,,,,Daniel Carvajal Ramos,5721.0,,,,,,2,From Corner,Rodrigo Hernández Cascante,6765.0,Right Center Back,180,Spain,772,['ab0f931b-6ecc-4681-bf14-bfa6a7852c3f'],12,,,,,,,,,,,,,,,,,Spain,772,00:45:12.522,Pass,
,,,,,,,,,,,,,,,,,,0.575676,,,,,,,,,,,,,43c9a185-ac9e-4935-bb7d-a37ef620296e,3439,,,"[46.3, 76.6]",3857263,90,,,,,-1.8221241,,Right Foot,,,,"[44.4, 69.2]",,Ground Pass,,7.640026,,,,Jorge Resurrección Merodio,5199.0,,,,,,2,From Corner,Daniel Carvajal Ramos,5721.0,Right Back,180,Spain,772,"['368c5633-c329-4788-a6d7-23bcf78cc27a', '686ec76d-a86f-43c3-9c54-0297e0125034']",15,,,,,,,,,,,,,,,,,Spain,772,00:45:15.260,Pass,True
,,,,,,,,,,,,,,,,,,1.204518,,,,,,,,,,,,,127d8e6f-9415-454d-aada-3b47de51cd96,3442,,,"[44.4, 62.2]",3857263,90,,,,,2.905684,,Right Foot,,,,"[34.0, 64.7]",,Ground Pass,,10.696261,,,,Rodrigo Hernández Cascante,6765.0,,,,,,2,From Corner,Jorge Resurrección Merodio,5199.0,Right Center Midfield,180,Spain,772,['82db3c1e-a2f3-4996-b864-22c9f5942eb1'],19,,,,,,,,,,,,,,,,,Spain,772,00:45:19.386,Pass,
,,,,,,,,,,,,,,,,,,1.452211,,,,,,,,,,,,,bc965f58-3d32-42a6-8a6b-fbc6f0c4d4c4,3445,,,"[33.7, 64.7]",3857263,90,,,,,-1.6010901,,Right Foot,,,,"[32.5, 25.1]",,Ground Pass,,39.61818,,,,Aymeric Laporte,4353.0,,,,,,2,From Corner,Rodrigo Hernández Cascante,6765.0,Right Center Back,180,Spain,772,['b76b9691-1e55-4d6f-b33b-cedfdac8eb5f'],21,,,,,,,,,,,,,,,,,Spain,772,00:45:21.755,Pass,
,,,,,,,,,,,,,,,,,,1.452839,,,,,,,,,,,,,61123829-0597-48b6-9c8f-76d21a4deb2c,3448,,,"[32.5, 23.5]",3857263,90,,,,,1.5552213,,Left Foot,,,,"[33.0, 55.6]",,Ground Pass,,32.103893,,,,Rodrigo Hernández Cascante,6765.0,,,,,,2,From Corner,Aymeric Laporte,4353.0,Left Center Back,180,Spain,772,['ba46dedf-31b9-4a54-8cfb-c4717f236fe5'],24,,,,,,,,,,,,,,,,,Spain,772,00:45:24.275,Pass,
,,,,,,,,,,,,,,,,,,1.47213,,,,,,,,,,,,,dd0bcd21-db01-4605-9a06-2cc8196ae155,3451,,,"[41.5, 59.0]",3857263,90,,,,,-1.6345396,,Right Foot,,,,"[39.7, 30.8]",,Ground Pass,,28.25739,,,,Aymeric Laporte,4353.0,,,,,,2,From Corner,Rodrigo Hernández Cascante,6765.0,Right Center Back,180,Spain,772,['2bb36543-2397-4ee2-9c04-149fc812827a'],30,,,,,,,,,,,,,,,,,Spain,772,00:45:30.458,Pass,
,,,,,,,,,,,,,,,,,,1.120165,,,,,,,,,,,,,42e462d9-226b-4067-bcc9-c0a1196e59f2,3454,,,"[41.0, 31.1]",3857263,90,,,,,1.6501274,,Left Foot,,,,"[39.1, 55.0]",,Ground Pass,,23.975405,,,,Rodrigo Hernández Cascante,6765.0,,,,,,2,From Corner,Aymeric Laporte,4353.0,Left Center Back,180,Spain,772,['afd48363-494b-4192-b9af-17666efd615f'],34,,,,,,,,,,,,,,,,,Spain,772,00:45:34.401,Pass,
,,,,,,,,,,,,,,,,,,1.220403,,,,,,,,,,,,,5f48f664-bb3d-4fd6-b9a9-95330f376595,3457,,,"[40.1, 56.5]",3857263,90,,,,,0.9272952,,Right Foot,,,,"[54.5, 75.7]",,Ground Pass,,24.0,,,,Daniel Carvajal Ramos,5721.0,,,,,,2,From Corner,Rodrigo Hernández Cascante,6765.0,Right Center Back,180,Spain,772,['61411e7a-1145-45b0-b039-1d2b8399d785'],36,,,,,,,,,,,,,,,,,Spain,772,00:45:36.659,Pass,
,,,,,,,,,,,,,,,,,,0.099202,,,,,,,,,,,,,20573a54-b0d4-4427-9267-f4d48fa7b9ae,3460,,,"[54.5, 75.7]",3857263,90,,,,,0.071307465,,Right Foot,,,,"[57.3, 75.9]",,Ground Pass,,2.8071337,,Incomplete,,Nicholas Williams Arthuer,68574.0,,,,,,2,From Corner,Daniel Carvajal Ramos,5721.0,Right Back,180,Spain,772,"['ca3db589-854c-4665-b293-306d17768628', 'eca58295-5b29-4877-850f-ed6240ee971d']",38,,,,,,,,,,,,,,,,,Spain,772,00:45:38.092,Pass,
,,,,,,,,,,,,,,,,,,1.221966,,,,,,,,,,,,,6a98de01-5547-418f-8d23-4babab1a3728,3463,,,"[61.4, 80.0]",3857263,90,,,,,-1.0907568,,,,,,"[67.7, 67.9]",,Low Pass,,13.641848,,,,Jorge Resurrección Merodio,5199.0,,,,,Throw-in,2,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,181,Spain,772,['391239cb-403a-4f74-8539-4f6f47142547'],53,,,,,,,,,,,,,,,,,Spain,772,00:45:53.886,Pass,
,,,,,,,,,,,,,,,,,,2.973759,,,,,,,,,,,,,52614975-7316-4c7c-a08a-5bec7a6abd4c,3466,,,"[67.1, 67.9]",3857263,90,,,,,-2.2776527,,Right Foot,,,,"[47.2, 44.6]",,Low Pass,,30.641476,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Throw In,Jorge Resurrección Merodio,5199.0,Right Center Midfield,181,Spain,772,['5e2e59c6-1588-4878-af2e-8e34c8841918'],55,,,,,,,,,,,,,,,,,Spain,772,00:45:55.373,Pass,
,,,,,,,,,,,,,,,,,,2.042023,,,,,,,,,,,,,eb3b93ad-a8b4-44ff-8373-8aab883138bf,3468,,,"[46.3, 43.1]",3857263,90,,,,,-1.0449191,,Left Foot,,,,"[61.1, 17.6]",,Ground Pass,,29.483725,,,,Alejandro Balde Martínez,39161.0,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,181,Spain,772,['9ddcaa3a-6c3f-4acb-8586-d33a0ffee41a'],58,,,,,,,,,,,,,,,,,Spain,772,00:45:58.346,Pass,
,,,,,,,,,,,,,,,,,,1.167587,,,,,,,,,,,,,94b0aec2-9a05-4c50-81f2-c3a2a0aba6f6,3471,,,"[61.6, 17.8]",3857263,91,,,,,-0.7287213,,Left Foot,,,,"[76.5, 4.5]",,Ground Pass,,19.97248,,,,Daniel Olmo Carvajal,16532.0,,,,,,2,From Throw In,Alejandro Balde Martínez,39161.0,Left Back,181,Spain,772,['70e22476-1a71-4226-aad1-20caf43a0b4a'],1,,,,,,,,,,,,,,,,,Spain,772,00:46:01.375,Pass,
,,,,,,,,,,,,,,,,,,1.699314,,,,,,,,,,,,,92494d84-b852-4395-940a-806919d61ff1,3475,,,"[71.8, 5.0]",3857263,91,,,,,2.5892549,,Right Foot,,,,"[47.3, 20.1]",,Ground Pass,,28.779507,,,,Aymeric Laporte,4353.0,,,,,,2,From Throw In,Daniel Olmo Carvajal,16532.0,Left Wing,181,Spain,772,"['8d9de1f5-5b2d-4246-9a32-55a9c13f25a3', 'a134e237-0f9d-4453-bea9-0960029486d8']",4,,,,,,,,,,,,,,,,,Spain,772,00:46:04.394,Pass,True
,,,,,,,,,,,,,,,,,,0.612327,,,,,,,,,,,,,31033dc1-f819-4aa9-aa69-6a08b7a78662,3478,,,"[49.1, 19.4]",3857263,91,,,,,0.14601226,,Right Foot,,,,"[62.7, 21.4]",,Ground Pass,,13.746272,,,,Pedro González López,30486.0,,,,,,2,From Throw In,Aymeric Laporte,4353.0,Left Center Back,181,Spain,772,['739d4a7a-a4c5-416e-9571-dce4585c2623'],8,,,,,,,,,,,,,,,,,Spain,772,00:46:08.463,Pass,
,,,,,,,,,,,,,,,,,,1.227932,,,,,,,,,,,,,81a7488d-0ee5-4e17-9be9-9b183e4f14bd,3481,,,"[57.5, 22.3]",3857263,91,,,,,2.1532843,,Right Foot,,,,"[49.2, 34.9]",,Ground Pass,,15.088075,,,,Rodrigo Hernández Cascante,6765.0,,,,,,2,From Throw In,Pedro González López,30486.0,Left Center Midfield,181,Spain,772,['e7a5bedd-02d5-438c-8990-22c44131b339'],9,,,,,,,,,,,,,,,,,Spain,772,00:46:09.884,Pass,
,,,,,,,,,,,,,,,,,,1.295041,,,,,,,,,,,,,49fc68a6-18b4-480e-845a-c41f35c0ad65,3484,,,"[47.5, 33.1]",3857263,91,,,,,1.439542,,Right Foot,,,,"[51.5, 63.4]",,Ground Pass,,30.562885,,,,Jorge Resurrección Merodio,5199.0,,,,,,2,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Back,181,Spain,772,['99b334c9-6c38-40f5-bbc0-0bea3e67a3ef'],11,,,,,,,,,,,,,,,,,Spain,772,00:46:11.930,Pass,
,,,,,,,,,,,,,,,,,,1.478214,,,,,,,,,,,,,edd5a9bb-35fa-4551-9380-66b049ee06c7,3487,,,"[55.7, 69.4]",3857263,91,,,,,0.3412467,,Right Foot,,,,"[77.1, 77.0]",,Ground Pass,,22.709469,,,,Daniel Carvajal Ramos,5721.0,,,,,,2,From Throw In,Jorge Resurrección Merodio,5199.0,Right Center Midfield,181,Spain,772,['41db6960-10ca-4084-a0bc-e181964ae074'],15,,,,,,,,,,,,,,,,,Spain,772,00:46:15.271,Pass,
,,,,,,,,,,,,,,,,,,0.801967,,,,,,,,,,,,,6a25daed-0ee3-48e5-baa5-85faa549f653,3490,,,"[81.8, 77.9]",3857263,91,,,,,-0.9615203,,Right Foot,,,,"[91.5, 64.0]",,Ground Pass,,16.949926,,,,Nicholas Williams Arthuer,68574.0,,,,,,2,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,181,Spain,772,['4093ba4d-e422-4cd2-bb83-4155eeecafe2'],17,,,,,,,,,,,,,,,,,Spain,772,00:46:17.674,Pass,
,,,,,,,,,,,,,,,,,,1.843548,,,,,,,,,,,,,2a81eef8-7b01-4a4a-af4b-2192505a468f,3493,,,"[90.2, 59.9]",3857263,91,,,,,-1.2646695,,Right Foot,,,,"[96.3, 40.6]",,Ground Pass,,20.241047,,Incomplete,,Pedro González López,30486.0,,,,,,2,From Throw In,Nicholas Williams Arthuer,68574.0,Right Wing,181,Spain,772,"['66222c3d-41ad-489f-be42-dbe79c26c8ee', 'f8714f09-c9af-491b-b162-f35f0663c02a']",20,,,,,,,,,,,,,,,,,Spain,772,00:46:20.238,Pass,
,,,,,,,,,,,,,,,,,,1.661846,,,,,,,,,,,,,39ff35a0-6ed9-4f55-8621-62196bd1b5d8,3496,,,"[73.9, 72.6]",3857263,91,,,,,-1.2870022,,Head,,,,"[77.4, 60.6]",,High Pass,,12.5,,Incomplete,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,2,From Throw In,Jorge Resurrección Merodio,5199.0,Right Center Midfield,181,Spain,772,"['d34847b1-7658-4db4-9ef0-2065d112a631', 'e6e57a74-7b12-4188-9d54-c32ef08e736a']",24,,,,,,,,,,,,,,,,,Spain,772,00:46:24.299,Pass,
,,,,,,,,,,,,,,,,,,2.217947,,,,,,,,,,,,,fed88207-1298-47d6-afbe-279dc185feae,3499,,,"[53.7, 11.3]",3857263,91,,,,,1.6012954,,Right Foot,,,,"[52.8, 40.8]",,Low Pass,,29.513725,,,,Leroy Sané,3053.0,,,,,Recovery,2,Regular Play,Niclas Füllkrug,8546.0,Center Forward,182,Germany,770,['04b014c8-cc2a-4937-a330-3572c5ead0f0'],26,,,,,,,,,,,,,,,,,Germany,770,00:46:26.841,Pass,
,,,,,,,,,,,,,,,,,,0.957084,,,,,,,,,,,,,bf05f852-d780-4c12-aa2e-539b8805ead4,3502,,,"[63.1, 42.7]",3857263,91,,,,,-1.4758446,,Left Foot,,,,"[64.3, 30.1]",,Ground Pass,,12.657014,,,,Joshua Kimmich,5579.0,,,,,,2,Regular Play,Leroy Sané,3053.0,Right Wing,182,Germany,770,['61dc8d68-9287-4b57-8200-a29952e480b2'],31,,,,,,,,,,,,,,,,,Germany,770,00:46:31.461,Pass,
,,,,,,,,,,,,,,,,,,1.569396,,,,,,,,,,,,,ab5fd99f-9874-411e-aed1-20af29f2e555,3508,,,"[71.0, 21.0]",3857263,91,,,,,-0.6606668,,Right Foot,,,,"[89.4, 6.7]",,Ground Pass,,23.303432,,,,Niclas Füllkrug,8546.0,,,,,,2,Regular Play,Joshua Kimmich,5579.0,Right Defensive Midfield,182,Germany,770,['f9fcb144-e199-4663-a186-17d09e13ad5b'],33,,,,,,,,,,,,,,,,,Germany,770,00:46:33.651,Pass,
