50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572a5e75-1e06-497b-a556-d3a296d992b5,1805,,,"[46.6, 65.0]",3857274,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jhegson Sebastián Méndez Carabalí,23830.0,Right Defensive Midfield,75,Ecuador,3565,['8be4c821-02da-45e4-a58a-fb7a49e1f8b7'],54,,,,,,,,,,,,,,,,,,Ecuador,3565,00:43:54.643,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feff8635-b167-415e-9269-3d56cc61656a,1808,,,"[45.6, 47.4]",3857274,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,75,Ecuador,3565,['c4964fb0-bbff-412a-9838-d1c4ed381828'],58,,,,,,,,,,,,,,,,,,Ecuador,3565,00:43:58.701,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26741c4a-b228-44d8-8273-243c0e4d0cfc,1811,,,"[62.8, 24.7]",3857274,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Enner Remberto Valencia Lastra,28559.0,Left Attacking Midfield,75,Ecuador,3565,['2ee25287-88b0-4949-916e-05486d2b4873'],0,,,,,,,,,,,,,,,,,,Ecuador,3565,00:44:00.697,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462b1e69-6ff1-49ec-88d9-9904f4facf03,1814,,,"[45.9, 23.3]",3857274,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Piero Martín Hincapié Reyna,38004.0,Left Center Back,75,Ecuador,3565,['0149146c-a8ea-4d85-ad67-18e6eafb5231'],2,,,,,,,,,,,,,,,,,,Ecuador,3565,00:44:02.716,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bab05641-fff9-4991-8f2d-9cadae996e89,1817,,,"[50.6, 33.5]",3857274,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,75,Ecuador,3565,['9e4098bb-f13e-4290-848d-dc0e297ad024'],4,,,,,,,,,,,,,,,,,,Ecuador,3565,00:44:04.541,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d997dca2-1f47-4533-8043-1d60953e2221,1820,,,"[63.2, 28.1]",3857274,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Gonzalo Jordy Plata Jiménez,31152.0,Right Attacking Midfield,75,Ecuador,3565,['b2196f2a-5c11-484e-a870-85286f03f243'],8,,,,,,,,,,,,,,,,,,Ecuador,3565,00:44:08.724,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d73ad8e-4f2b-41c2-aef7-90e1d03dad29,1823,,,"[74.2, 30.7]",3857274,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Michael Steveen Estrada Martínez,34396.0,Center Forward,75,Ecuador,3565,['60d6e4c7-86e2-4282-85b7-fc8edf1c8933'],14,,,,,,,,,,,,,,,,,,Ecuador,3565,00:44:14.157,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f08e4187-2767-464e-97e7-1703bcd40e73,1826,,,"[86.0, 13.8]",3857274,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Enner Remberto Valencia Lastra,28559.0,Left Attacking Midfield,75,Ecuador,3565,['decd721f-60a0-4a2f-830e-98503f1e2183'],16,,,,,,,,,,,,,,,,,,Ecuador,3565,00:44:16.332,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea16efc0-6707-485c-b60e-cca1b01539a6,1830,,,"[79.9, 21.4]",3857274,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Pervis Josué Estupiñán Tenorio,24085.0,Left Wing Back,75,Ecuador,3565,['88d639bc-3b8d-4f8a-af99-843e9dd00e13'],19,,,,,,,,,,,,,,,,,,Ecuador,3565,00:44:19.084,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b8fd9ba-c0f5-43ae-a508-87ec65d13bcb,1834,,,"[91.9, 22.1]",3857274,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Gonzalo Jordy Plata Jiménez,31152.0,Right Attacking Midfield,75,Ecuador,3565,"['43ab03c3-6026-413e-b925-1fa96308b334', '9546692f-ce9e-4be3-8f48-71680ac73937']",21,,,,,,,,,,,,,,,,,,Ecuador,3565,00:44:21.243,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e797ff6f-0805-401b-98e3-3de9e95fd5f1,1843,,,"[21.6, 74.9]",3857274,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Jurriën David Norman Timber,21809.0,Right Center Back,76,Netherlands,941,['999df666-0f78-4b30-8668-8cb7c7d793e5'],26,,,,,,,,,,,,,,,,,,Netherlands,941,00:44:26.247,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3263294b-89fe-4a3e-8d54-9e56f635c524,1845,,,"[43.0, 72.0]",3857274,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Denzel Dumfries,8125.0,Right Wing Back,76,Netherlands,941,['f372e72e-2e71-4347-a795-b8126dfefa7a'],29,,,,,,,,,,,,,,,,,,Netherlands,941,00:44:29.685,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35498642-90fc-4e4d-a642-041e30247646,1849,,,"[76.5, 61.8]",3857274,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Steven Bergwijn,8259.0,Left Center Forward,76,Netherlands,941,"['4d1df539-04fd-45d6-a3b2-ac86c9d099da', '5fdeb5c8-24e9-4774-83c0-f7a1b20d60d5']",32,,,,,,,,,,,,,,,,,,Netherlands,941,00:44:32.785,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475dc48c-a6cd-4214-b2b4-76a60cc86a03,1852,,,"[80.7, 66.3]",3857274,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Denzel Dumfries,8125.0,Right Wing Back,76,Netherlands,941,['5346a389-f1ab-4d54-966b-d07289c1cabf'],34,,,,,,,,,,,,,,,,,,Netherlands,941,00:44:34.958,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160ecbb0-9001-4415-8f21-228ceb18d33b,1857,,,"[20.8, 22.9]",3857274,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Felix Eduardo Torres Caicedo,30111.0,Center Back,77,Ecuador,3565,['fe1b32c7-ce94-42ad-b29b-788d0f0da940'],45,,,,,,,,,,,,,,,,,,Ecuador,3565,00:44:45.012,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbd69d3f-a695-43e2-ab47-b38c36aa7033,1860,,,"[32.5, 7.3]",3857274,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jhegson Sebastián Méndez Carabalí,23830.0,Right Defensive Midfield,77,Ecuador,3565,['dbc40385-3cbd-4204-a4c5-22200ecb757b'],51,,,,,,,,,,,,,,,,,,Ecuador,3565,00:44:51.595,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68e20255-cf2a-4d56-b0e1-efc1961a14b0,1863,,,"[23.5, 34.3]",3857274,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Felix Eduardo Torres Caicedo,30111.0,Center Back,77,Ecuador,3565,['99bbd94f-e354-4f85-93a0-4fee8c92e1dc'],56,,,,,,,,,,,,,,,,,,Ecuador,3565,00:44:56.391,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23f9b4e6-3b7b-482f-b530-fa92651e18cf,1866,,,"[45.9, 13.3]",3857274,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jhegson Sebastián Méndez Carabalí,23830.0,Right Defensive Midfield,77,Ecuador,3565,['f7b33201-aaf1-4019-94cd-8bf14bf475e2'],3,,,,,,,,,,,,,,,,,,Ecuador,3565,00:45:03.318,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09ae9b9a-8e8a-4527-aa7c-ef5753084016,1869,,,"[94.0, 12.8]",3857274,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pervis Josué Estupiñán Tenorio,24085.0,Left Wing Back,77,Ecuador,3565,['bf0e76de-6dbb-4e1c-ad0f-1a09edbbad18'],6,,,,,,,,,,,,,,,,,,Ecuador,3565,00:45:06.888,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,37ddbe5c-642b-4327-8eaa-10397054e0ac,1872,,,"[111.7, 38.5]",3857274,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Enner Remberto Valencia Lastra,28559.0,Left Attacking Midfield,77,Ecuador,3565,['6f9d7ea9-9f72-4868-a5ea-319006ea3205'],11,,,,,,,,,,,,,,,,,,Ecuador,3565,00:45:11.197,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a23ba21-318b-4f28-900b-d5f37a1ca01a,1878,,,"[45.7, 54.4]",3857274,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Steven Bergwijn,8259.0,Left Center Forward,78,Netherlands,941,"['388e28e4-8d16-42e7-ad84-e1b1cf5bb7e8', '8030baae-a4f6-471c-aca1-cf1933532ae4']",16,,,,,,,,,,,,,,,,,,Netherlands,941,00:45:16.918,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64ddef72-bcbf-4a59-ac26-464336bf3f25,1883,,,"[31.7, 21.3]",3857274,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nathan Aké,3306.0,Left Center Back,79,Netherlands,941,['4b298236-850f-4308-b393-63c7e60f085b'],41,,,,,,,,,,,,,,,,,,Netherlands,941,00:45:41.460,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884dd394-d6b8-445c-ad33-f1c37f06a0a9,1885,,,"[37.1, 3.7]",3857274,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daley Blind,3311.0,Left Wing Back,79,Netherlands,941,['477fb12c-66d9-4b65-b6cd-43b1860a51e9'],43,,,,,,,,,,,,,,,,,,Netherlands,941,00:45:43.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6ab948f-80f8-4f32-8c98-105971396b05,1888,,,"[25.7, 17.5]",3857274,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nathan Aké,3306.0,Left Center Back,79,Netherlands,941,['aad553e9-e41d-44da-8099-3beac36fda5c'],46,,,,,,,,,,,,,,,,,,Netherlands,941,00:45:46.454,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dca36a8-c099-48a1-82a5-41bbdf36b1f4,1891,,,"[33.1, 2.7]",3857274,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daley Blind,3311.0,Left Wing Back,79,Netherlands,941,['65de0ea5-9dd3-4dac-b515-7053c464af60'],50,,,,,,,,,,,,,,,,,,Netherlands,941,00:45:50.252,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3389611-7221-4783-b235-9c6289cb8f99,1895,,,"[18.4, 12.7]",3857274,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nathan Aké,3306.0,Left Center Back,79,Netherlands,941,['7190d8a2-2c99-48b0-ac2b-d14ee6f64907'],53,,,,,,,,,,,,,,,,,,Netherlands,941,00:45:53.252,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e6f4c8a-8d0d-4ad3-98c0-0211b5a41ba0,1898,,,"[4.0, 33.8]",3857274,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andries Noppert,8326.0,Goalkeeper,79,Netherlands,941,['aca13654-f729-46fa-a6fd-6c810c4e54c3'],55,,,,,,,,,,,,,,,,,,Netherlands,941,00:45:55.725,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6590b3b7-e528-4490-b323-b7b776f85558,1901,,,"[34.0, 70.8]",3857274,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jurriën David Norman Timber,21809.0,Right Center Back,79,Netherlands,941,['8b264fd7-6d12-485f-9557-0bd0e31f70fb'],59,,,,,,,,,,,,,,,,,,Netherlands,941,00:45:59.536,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b971747d-d898-4f22-88a9-28133afe9743,1910,,,"[110.2, 47.9]",3857274,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Enner Remberto Valencia Lastra,28559.0,Left Attacking Midfield,81,Ecuador,3565,['10d2d7c9-48cc-4d5c-baf6-f20f0d02b8c4'],49,,,,,,,,,,,,,,,,,,Ecuador,3565,00:46:49.195,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,013941ab-841e-459d-81aa-a7c7d0a7bffe,1916,,,"[115.9, 47.4]",3857274,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,82,Ecuador,3565,['edb80e09-3439-46f0-9170-cbbb13180350'],47,,,,,,,,,,,,,,,,,,Ecuador,3565,00:47:47.195,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0c1c0a6-91d5-4613-a291-67c4d34aeeef,1933,,,"[47.7, 40.6]",3857274,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Frenkie de Jong,8118.0,Left Defensive Midfield,84,Netherlands,941,['14285897-cf54-446f-bfbf-e763a742a889'],1,,,,,,,,,,,,,,,,,,Netherlands,941,00:00:01.410,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c921aabc-eee5-4bd2-b791-f72aeb5ff9f1,1936,,,"[31.1, 40.9]",3857274,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Virgil van Dijk,3669.0,Center Back,84,Netherlands,941,['dd41841c-201a-4ede-a67e-42929415132c'],6,,,,,,,,,,,,,,,,,,Netherlands,941,00:00:06.472,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0b3a581-e59c-412e-bc17-54b16366c17d,1939,,,"[31.7, 68.3]",3857274,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jurriën David Norman Timber,21809.0,Right Center Back,84,Netherlands,941,['fa856802-93fa-4709-8f73-25d647f6b39d'],8,,,,,,,,,,,,,,,,,,Netherlands,941,00:00:08.976,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593f797f-963a-49c8-8e20-b56afcd7bcd4,1942,,,"[3.4, 47.7]",3857274,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andries Noppert,8326.0,Goalkeeper,84,Netherlands,941,['7549b88d-1669-460a-bc24-e2c891aec73a'],13,,,,,,,,,,,,,,,,,,Netherlands,941,00:00:13.577,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,74675aba-f0aa-4bf8-be49-20bce0be96ab,1946,,,"[64.5, 62.9]",3857274,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Cody Mathès Gakpo,20750.0,Right Center Forward,84,Netherlands,941,['a7a0aa50-8691-46c1-8a2e-a133b8a825f0'],17,,,,,,,,,,,,,,,,,,Netherlands,941,00:00:17.997,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6189db9-9587-4534-b879-a341a8102a6d,1949,,,"[82.7, 11.8]",3857274,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Enner Remberto Valencia Lastra,28559.0,Left Attacking Midfield,84,Netherlands,941,['98b7c12f-68bd-4758-b574-36062fea5d07'],21,,,,,,,,,,,,,,,,,,Ecuador,3565,00:00:21.478,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ff6a6a7-8613-447c-99b4-a208e3b009c7,1955,,,"[86.8, 4.2]",3857274,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,85,Ecuador,3565,['e77d39a3-3f9f-4d9a-b739-c0799bfedd49'],32,,,,,,,,,,,,,,,,,,Ecuador,3565,00:00:32.059,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0f32d3d-10d2-4803-b7e1-55c04769cb04,1957,,,"[86.8, 0.1]",3857274,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pervis Josué Estupiñán Tenorio,24085.0,Left Wing Back,85,Ecuador,3565,['455cba7b-a705-4c3b-a33a-d40541706ce5'],32,,,,,,,,,,,,,,,,,,Ecuador,3565,00:00:32.905,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41571491-09ed-41c3-b9b0-90fc3550888b,1961,,,"[91.4, 6.6]",3857274,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gonzalo Jordy Plata Jiménez,31152.0,Right Attacking Midfield,85,Ecuador,3565,"['2cfc2321-22ee-465d-bcbc-bafed4e4489c', '43b433f6-5da9-438d-91b4-fce037fc1fa9']",34,,,,,,,,,,,,,,,,,,Ecuador,3565,00:00:34.793,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d499ac3-d49d-42e7-96a2-fd4b2301ac93,1964,,,"[99.3, 6.6]",3857274,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Enner Remberto Valencia Lastra,28559.0,Left Attacking Midfield,85,Ecuador,3565,['bc087632-902b-4475-aec3-2847306ea7b6'],37,,,,,,,,,,,,,,,,,,Ecuador,3565,00:00:37.345,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f895841-0d0a-452a-a2b3-6a4dd9cf607d,1968,,,"[23.8, 77.8]",3857274,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Denzel Dumfries,8125.0,Right Wing Back,85,Ecuador,3565,['5a268ebc-538f-4248-9d67-cbeee4cd40dc'],38,,,,,,,,,,,,,,,,,,Netherlands,941,00:00:38.697,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1d00fac-8e5b-4e0c-8591-5f7fe590f297,1973,,,"[86.3, 6.4]",3857274,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,86,Ecuador,3565,['cd7a88f3-b4c4-453a-b910-efda41014813'],58,,,,,,,,,,,,,,,,,,Ecuador,3565,00:00:58.770,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d3497c4-5684-44a0-a60d-e814176b7602,1976,,,"[90.6, 1.8]",3857274,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pervis Josué Estupiñán Tenorio,24085.0,Left Wing Back,86,Ecuador,3565,['a691c8d2-d9ac-4702-b5b7-51bcb5c9a446'],59,,,,,,,,,,,,,,,,,,Ecuador,3565,00:00:59.575,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48aa87c3-1bf9-4d67-aa7e-47a048d74783,1981,,,"[20.0, 76.2]",3857274,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frenkie de Jong,8118.0,Left Defensive Midfield,86,Ecuador,3565,['4bf31331-e6e9-4337-87b2-15cc6d7025e1'],2,,,,,,,,,,,,,,,,,,Netherlands,941,00:01:02.822,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,91992324-9e64-40d0-8e4b-712566f87343,1983,,,"[47.4, 62.3]",3857274,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Davy Klaassen,4318.0,Center Attacking Midfield,86,Ecuador,3565,['a82d56f9-fa0e-49ce-bd52-818b95cbf52b'],4,,,,,,,,,,,,,,,,,,Netherlands,941,00:01:04.256,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e37418c-debb-494b-9b5a-b1d6cdf34e50,1986,,,"[90.1, 20.5]",3857274,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Angelo Smit Preciado Quiñónez,37737.0,Right Wing Back,86,Ecuador,3565,"['c4aef3cc-0714-4bc0-bc61-239fd75053ac', 'ea22367f-18bd-49b4-b07b-071e93095c03']",5,,,,,,,,,,,,,,,,,,Ecuador,3565,00:01:05.262,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c20c812-53b4-44b0-a1cf-715804bacee7,1988,,,"[91.2, 14.8]",3857274,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jhegson Sebastián Méndez Carabalí,23830.0,Right Defensive Midfield,86,Ecuador,3565,['1cb249ef-1a90-4f0f-9774-55435c6a09f7'],5,,,,,,,,,,,,,,,,,,Ecuador,3565,00:01:05.524,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24b41cae-808f-46eb-a876-d4587095d3ec,1995,,,"[75.1, 21.0]",3857274,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jhegson Sebastián Méndez Carabalí,23830.0,Right Defensive Midfield,88,Ecuador,3565,['f596914d-0c14-49f3-b0ca-02cffa9e13ea'],23,,,,,,,,,,,,,,,,,,Ecuador,3565,00:01:23.236,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce6e0611-d4ba-456f-8170-446dce57f389,1997,,,"[82.7, 18.0]",3857274,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,89,Netherlands,941,['5d419405-27fe-4c83-ab01-9966395338e2'],24,,,,,,,,,,,,,,,,,,Ecuador,3565,00:01:24.188,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102f4b2a-16bc-4f5c-876f-cf5b17244050,1999,,,"[72.2, 20.5]",3857274,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jhegson Sebastián Méndez Carabalí,23830.0,Right Defensive Midfield,89,Netherlands,941,['8efa9665-824e-4805-8a52-a893204f2cf7'],25,,,,,,,,,,,,,,,,,,Ecuador,3565,00:01:25.058,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84b5b68a-a71e-4e27-8972-4ef5d07cdbd0,2002,,,"[51.8, 25.6]",3857274,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felix Eduardo Torres Caicedo,30111.0,Center Back,89,Netherlands,941,['e6a42f7d-3e27-45df-9b7e-f0444848a538'],26,,,,,,,,,,,,,,,,,,Ecuador,3565,00:01:26.593,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5b2ae36-fc55-4054-acca-e3022fce5975,2005,,,"[69.7, 9.1]",3857274,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,89,Netherlands,941,['c5d44d18-1f0d-4b65-9de6-81a79d8846fb'],32,,,,,,,,,,,,,,,,,,Ecuador,3565,00:01:32.492,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cdc1737-2e86-41e9-89c2-a8d3001725a8,2009,,,"[77.9, 0.1]",3857274,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enner Remberto Valencia Lastra,28559.0,Left Attacking Midfield,89,Netherlands,941,['be61d333-bc08-45d4-bfa7-a60906372635'],33,,,,,,,,,,,,,,,,,,Ecuador,3565,00:01:33.397,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be33ac76-4d26-4df5-a73e-f8f8b9d32c45,2013,,,"[99.0, 40.3]",3857274,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Michael Steveen Estrada Martínez,34396.0,Center Forward,90,Ecuador,3565,['43f8eecc-9370-4fc3-87b1-4f9847095e50'],2,,,,,,,,,,,,,,,,,,Ecuador,3565,00:02:02.559,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45cdfa27-b04c-4d22-9d7b-7d22b4fca544,2016,,,"[73.8, 49.5]",3857274,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gonzalo Jordy Plata Jiménez,31152.0,Right Attacking Midfield,90,Ecuador,3565,['d38a6f05-df6c-45e0-8a46-1850a55d9503'],5,,,,,,,,,,,,,,,,,,Ecuador,3565,00:02:05.558,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbc85c17-4c0d-4885-bc01-4d5bbcefff30,2019,,,"[94.9, 17.2]",3857274,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pervis Josué Estupiñán Tenorio,24085.0,Left Wing Back,90,Ecuador,3565,['d8721eaa-5953-4a90-8aeb-bae49b672d5e'],10,,,,,,,,,,,,,,,,,,Ecuador,3565,00:02:10.592,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd42fe98-6496-4219-88c0-130ad0b54410,2023,,,"[18.1, 27.1]",3857274,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Nathan Aké,3306.0,Left Center Back,91,Netherlands,941,['fe45a266-b8c1-4c4e-9bf0-d20b8ed9ce70'],16,,,,,,,,,,,,,,,,,,Netherlands,941,00:02:16.689,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c21ad34-f695-4217-947e-389e6d2b96de,2026,,,"[26.5, 7.8]",3857274,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Daley Blind,3311.0,Left Wing Back,91,Netherlands,941,['bd84c60a-5278-4d35-aad2-79611e360059'],19,,,,,,,,,,,,,,,,,,Netherlands,941,00:02:19.810,Ball Receipt*,
