50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.7, 36.4]",,Set,,Shot Faced,708cc0b8-b320-4714-b9e1-c3b04415dc57,133,,,"[1.7, 36.4]",3857299,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lawrence Ati-Zigi,8108.0,Goalkeeper,11,South Korea,791,['02725c70-6aa3-48f9-89d3-228ae5a93e01'],49,,,,,,,,,,,,,,,,,Ghana,4885,00:03:49.451,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[2.5, 39.9]",,Set,,Shot Faced,92039f41-9961-45e2-a6dd-51155acbd50a,217,,,"[2.5, 39.9]",3857299,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lawrence Ati-Zigi,8108.0,Goalkeeper,18,South Korea,791,['dac555f3-6e2d-483b-88ae-52370e517766'],14,,,,,,,,,,,,,,,,,Ghana,4885,00:07:14.360,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.1, 38.9]",,Set,,Shot Faced,b067ca96-cfa3-436b-a90e-8083e86a302e,221,,,"[1.1, 38.9]",3857299,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lawrence Ati-Zigi,8108.0,Goalkeeper,19,South Korea,791,['9eeca7bd-8756-4863-a175-8cd110289daa'],50,,,,,,,,,,,,,,,,,Ghana,4885,00:07:50.187,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.6, 39.4]",,Set,,Shot Faced,483265c3-432b-4984-8dfc-1eaa138b1114,229,,,"[1.6, 39.4]",3857299,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lawrence Ati-Zigi,8108.0,Goalkeeper,19,South Korea,791,['47aeebf5-3a95-4fa4-8a1c-013df3aa6d7e'],54,,,,,,,,,,,,,,,,,Ghana,4885,00:07:54.638,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[0.9, 42.0]",,Set,,Shot Faced,84869edb-db17-4614-93da-2d7f03f90bf7,562,,,"[0.9, 42.0]",3857299,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lawrence Ati-Zigi,8108.0,Goalkeeper,29,South Korea,791,['09ec7786-638f-4e09-9d9b-dd812bd00265'],11,,,,,,,,,,,,,,,,,Ghana,4885,00:17:11.148,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,Right Foot,,Clear,,,Keeper Sweeper,03c24ddc-6ef1-4e0c-9c81-de4370d53347,729,,,"[20.6, 29.5]",3857299,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lawrence Ati-Zigi,8108.0,Goalkeeper,36,South Korea,791,"['34f40319-9006-433b-95d0-dede8034d8c3', '99a0a700-e06b-449a-8d53-f7ad3c6f1572']",4,,,,,,,,,,,,,,,,,Ghana,4885,00:22:04.490,Goal Keeper,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,No Touch,Set,Standing,Goal Conceded,cb17f0a5-5ac3-4145-9489-56a3ffffff1f,784,,,"[1.4, 41.6]",3857299,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Seung-Gyu Kim,37641.0,Goalkeeper,38,Ghana,4885,['936f693d-d4ff-4c9c-8e0c-aceb418ffe10'],44,,,,,,,,,,,,,,,,,South Korea,791,00:23:44.416,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,Claim,,,Keeper Sweeper,3c280a4c-ff19-4374-bad3-306df5a1ed14,845,,,"[6.4, 54.8]",3857299,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lawrence Ati-Zigi,8108.0,Goalkeeper,43,Ghana,4885,['72af61fb-8822-4853-a1af-d1653ff31524'],51,,,,,,,,,,,,,,,,,Ghana,4885,00:27:51.333,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,No Touch,Set,Standing,Goal Conceded,d4029e60-463d-4373-aaad-2a43fb262a6e,1148,,,"[1.5, 39.3]",3857299,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Seung-Gyu Kim,37641.0,Goalkeeper,51,Ghana,4885,['1260764d-4ab3-4147-b8c1-7eca8619faaf'],49,,,,,,,,,,,,,,,,,South Korea,791,00:33:49.962,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.2, 40.4]",,Set,,Shot Faced,4d75e3be-de6f-49d2-9eb2-919c63b16378,1612,,,"[1.2, 40.4]",3857299,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lawrence Ati-Zigi,8108.0,Goalkeeper,66,South Korea,791,['3f388811-4bca-49e1-ac49-7ae81ccf70f4'],51,,,,,,,,,,,,,,,,,Ghana,4885,00:44:51.147,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.1, 43.0]",,Moving,,Shot Faced,21f4fbbb-6fb9-409d-9a3c-8ba6381a85f4,1720,,,"[1.1, 43.0]",3857299,49,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Seung-Gyu Kim,37641.0,Goalkeeper,75,Ghana,4885,['ded29fbb-1369-46d6-bd7c-b2f5c30bb5bb'],30,,,,,,,,,,,,,,,,,South Korea,791,00:49:30.591,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[2.0, 38.3]",,Set,,Shot Faced,20c20cef-1d2f-4422-b5e4-4d9c952c6e2f,1986,,,"[2.0, 38.3]",3857299,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seung-Gyu Kim,37641.0,Goalkeeper,83,Ghana,4885,['f7942434-5cc6-448f-9e12-c5308726c1ab'],39,,,,,,,,,,,,,,,,,South Korea,791,00:04:39.644,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,Both Hands,,In Play Safe,Set,Diving,Shot Saved,dee184f9-adec-4818-a974-46a13977e32d,2052,,,"[1.0, 42.4]",3857299,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lawrence Ati-Zigi,8108.0,Goalkeeper,85,South Korea,791,['2827424c-db46-4bc5-8085-5f39189c8271'],4,,,,,,,,,,,,,,,,,Ghana,4885,00:07:04.424,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,Left Hand,,Touched In,Set,Standing,Goal Conceded,f8c57e25-e551-400e-bf69-b317b47e6d71,2206,,,"[1.4, 41.0]",3857299,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lawrence Ati-Zigi,8108.0,Goalkeeper,95,South Korea,791,['a5f141b4-e4fc-4f28-b0d6-f56f6f7de6fa'],20,,,,,,,,,,,,,,,,,Ghana,4885,00:12:20.047,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,Right Hand,,Touched In,Set,Standing,Goal Conceded,dbf595b2-b718-4820-82b6-b9db357066a5,2278,,,"[0.7, 38.5]",3857299,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lawrence Ati-Zigi,8108.0,Goalkeeper,99,South Korea,791,['c2e00134-206f-43c6-8062-00282d8ac4ec'],7,,,,,,,,,,,,,,,,,Ghana,4885,00:15:07.565,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.6, 43.0]",,Set,,Shot Faced,77e5115e-e4b1-4513-8f0d-aa6c1ace7aa1,2467,,,"[1.6, 43.0]",3857299,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Seung-Gyu Kim,37641.0,Goalkeeper,113,Ghana,4885,['2e92d729-1b24-4b36-83aa-f5e8b38c0b69'],51,,,,,,,,,,,,,,,,,South Korea,791,00:22:51.086,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,Right Hand,,Touched In,Set,Diving,Goal Conceded,82ea1627-717e-4aec-be1b-17a6511446a5,2470,,,"[2.4, 38.4]",3857299,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Seung-Gyu Kim,37641.0,Goalkeeper,113,Ghana,4885,['2584ac65-10b8-4f8e-821c-9538e7915167'],52,,,,,,,,,,,,,,,,,South Korea,791,00:22:52.885,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,Left Hand,,Touched Out,Set,Diving,Shot Saved,e8c6098b-b9e1-43af-b9b1-3dded4f3d874,2618,,,"[1.0, 40.3]",3857299,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lawrence Ati-Zigi,8108.0,Goalkeeper,122,South Korea,791,['c68ca19f-556f-418f-8065-596babeda1bc'],36,,,,,,,,,,,,,,,,,Ghana,4885,00:29:36.057,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.3, 42.1]",,Set,,Shot Faced,ccd2e01b-8984-4fa4-ac31-e10a2c14d171,2633,,,"[1.3, 42.1]",3857299,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lawrence Ati-Zigi,8108.0,Goalkeeper,123,South Korea,791,['caf01dc0-43ac-47dd-af6e-0fe488fb6e47'],15,,,,,,,,,,,,,,,,,Ghana,4885,00:30:15.513,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.4, 36.1]",,Set,,Shot Faced,664dc0c6-6555-49f9-a9c1-029cd4cec7b3,2656,,,"[1.4, 36.1]",3857299,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lawrence Ati-Zigi,8108.0,Goalkeeper,123,South Korea,791,['b6834775-0d6b-4d01-99f6-db6d0277bad0'],38,,,,,,,,,,,,,,,,,Ghana,4885,00:30:38.465,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.9, 42.0]",,Set,,Shot Faced,ba3e6344-708b-48c7-a720-15bd69e2231a,2660,,,"[1.9, 42.0]",3857299,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lawrence Ati-Zigi,8108.0,Goalkeeper,123,South Korea,791,['2f8589c2-7e7a-4e97-bba7-dd71c4725d11'],41,,,,,,,,,,,,,,,,,Ghana,4885,00:30:41.389,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[0.9, 40.2]",,Set,,Shot Faced,3a72b825-f833-49e0-88ba-32f66c69dba4,2834,,,"[0.9, 40.2]",3857299,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Seung-Gyu Kim,37641.0,Goalkeeper,134,Ghana,4885,['06da399b-a0e2-45b4-a4cd-6c687963c894'],31,,,,,,,,,,,,,,,,,South Korea,791,00:37:31.717,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.5, 43.6]",,Set,,Shot Faced,f8e38556-58a7-4a74-97af-daa5b49af43b,2862,,,"[1.5, 43.6]",3857299,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lawrence Ati-Zigi,8108.0,Goalkeeper,135,South Korea,791,['79c3f7e9-3683-4b39-8471-fa40c2de1e31'],16,,,,,,,,,,,,,,,,,Ghana,4885,00:38:16.958,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.4, 42.1]",,Set,,Shot Faced,558bc15d-7ca8-4c76-9e3d-3b8c41ce4d60,2926,,,"[1.4, 42.1]",3857299,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lawrence Ati-Zigi,8108.0,Goalkeeper,140,South Korea,791,['235d712d-76cb-4bd7-a2b4-f4d272da294c'],37,,,,,,,,,,,,,,,,,Ghana,4885,00:40:37.761,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.3, 42.6]",,Set,,Shot Faced,1a323b9a-1a3c-44b8-8a3e-74245173952d,3005,,,"[1.3, 42.6]",3857299,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lawrence Ati-Zigi,8108.0,Goalkeeper,144,South Korea,791,['b54bf303-b0c8-49cf-b823-c1c665c28526'],10,,,,,,,,,,,,,,,,,Ghana,4885,00:45:10.883,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[3.6, 41.4]",,Set,,Shot Faced,afda0f4d-dbf3-4f49-b072-416b45e28c0b,3010,,,"[3.6, 41.4]",3857299,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lawrence Ati-Zigi,8108.0,Goalkeeper,144,South Korea,791,['4d5a5da9-998a-493a-b93e-194f6e718aab'],13,,,,,,,,,,,,,,,,,Ghana,4885,00:45:13.315,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,Both Hands,,Success,Set,Standing,Shot Saved,930f6ed1-c372-4bcc-85b9-aaba133c46c0,3056,,,"[1.3, 37.1]",3857299,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lawrence Ati-Zigi,8108.0,Goalkeeper,144,South Korea,791,['93eb5f2c-6db5-4faa-895b-32be4135d95d'],54,,,,,,,,,,,,,,,,,Ghana,4885,00:45:54.782,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,Both Hands,,Touched Out,Set,Standing,Shot Saved,c8aa94ba-1302-4aff-a298-aed98669f6cb,3153,,,"[1.3, 44.3]",3857299,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lawrence Ati-Zigi,8108.0,Goalkeeper,149,South Korea,791,['04d0281b-f743-4750-9e48-abcb36029bd8'],56,,,,,,,,,,,,,,,,,Ghana,4885,00:48:56.888,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.3, 41.3]",,Set,,Shot Faced,7eac7c72-4b1c-4e7e-bd6d-81c4cbb783cb,3313,,,"[1.3, 41.3]",3857299,99,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lawrence Ati-Zigi,8108.0,Goalkeeper,155,South Korea,791,['15bb181c-8e19-4503-a489-9bee333b49c3'],47,,,,,,,,,,,,,,,,,Ghana,4885,00:54:47.107,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.2, 38.9]",,Set,,Shot Faced,65413ea6-5e6d-42f3-bb35-0ee60337d243,3344,,,"[1.2, 38.9]",3857299,100,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lawrence Ati-Zigi,8108.0,Goalkeeper,157,South Korea,791,['e5d1f451-f518-486a-8e71-114f447f7768'],49,,,,,,,,,,,,,,,,,Ghana,4885,00:55:49.860,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c6d136fe-47cb-486a-9191-5eb08190d3dd,189,,,"[33.2, 40.7]",3857299,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,In-Beom Hwang,23763.0,Left Defensive Midfield,15,Ghana,4885,['659da516-de7a-4421-b5b3-e4fcc399bdf4'],30,,,,,,,,,,,,,,,,,South Korea,791,00:05:30.821,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0977d6ae-60fd-4ea7-833d-5eb4e5e0afe0,356,,,"[12.4, 67.1]",3857299,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jordan Ayew,3450.0,Left Wing,23,South Korea,791,"['2de21e0f-25be-496f-a07f-af3ea80a9f6d', '7b25d256-f8c5-42e5-b5e1-69a6175b2e23']",33,,,,,,,,,,,,,,,,,Ghana,4885,00:11:33.427,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4aa02d90-cda4-4012-b6e4-10986e82c414,681,,,"[14.9, 2.9]",3857299,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Heung-Min Son,3083.0,Left Wing,33,Ghana,4885,"['5ca228ca-f3c4-405b-9493-d4fc14a619fc', 'a67bf4e0-fd58-42c7-a03e-e26019d20b9f']",49,,,,,,,,,,,,,,,,,South Korea,791,00:19:49.773,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0adfcbd3-c735-4e21-800b-dd1efe5b072c,1237,,,"[38.6, 57.8]",3857299,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,In-Beom Hwang,23763.0,Left Defensive Midfield,53,Ghana,4885,"['a691a47a-06b6-4241-b2fb-ef679bd9ddd6', 'e4ce2080-105f-4c89-9f98-dd42958e1012']",30,,,,,,,,,,,,,,,,,South Korea,791,00:36:30.493,Dribbled Past,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,df243438-4bf1-457c-91b9-02e6b8d3e1c6,1998,,,"[80.8, 76.2]",3857299,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sang-Ho Na,41711.0,Right Wing,84,South Korea,791,"['6f6509d3-675a-4111-8927-5c58c6ad6ca9', 'ad1a63a1-12f4-4434-b4b8-dc59773aa473']",17,,,,,,,,,,,,,,,,,South Korea,791,00:06:17.598,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1f136bb6-1c55-4081-a775-1901ee842d2e,2059,,,"[102.2, 5.4]",3857299,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gue-Sung Cho,40542.0,Center Forward,86,Ghana,4885,"['2d1bd04c-b3cc-4882-9cc3-9b1174f5934f', '4fc07e13-1cd3-4110-adb9-6d0fbcf178c0']",34,,,,,,,,,,,,,,,,,South Korea,791,00:07:34.538,Dribbled Past,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,2436dbc8-f5db-4462-a34e-02743cd08c88,2213,,,"[69.1, 30.3]",3857299,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ayew,3450.0,Left Wing,97,South Korea,791,"['6f0693d0-5bc6-4da3-a56d-752b8f321185', '8a0e3acf-b9ef-44b8-b4dd-1dd74882ca2e', '8a1ea1d8-c0ad-435a-9d42-e5c808333f0f']",6,,,,,,,,,,,,,,,,,Ghana,4885,00:13:06.026,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,76df76bf-444d-48b6-82f1-9a6bbf7884a1,2512,,,"[78.5, 76.6]",3857299,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moon-Hwan Kim,40672.0,Right Back,116,Ghana,4885,"['6ac1eed1-c8ac-4fc3-ad0f-a4d13e29b2ba', '8c575ec0-1542-4709-a1d7-76192bb79fdb']",12,,,,,,,,,,,,,,,,,South Korea,791,00:25:12.307,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b2490444-2fa6-47bb-89d8-9a0328f48b78,3066,,,"[82.9, 4.5]",3857299,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel-Kofi Kyereh,28616.0,Left Attacking Midfield,146,South Korea,791,"['bd26fc87-c1d9-45f4-97a1-8d9d019877e6', 'd5b3910a-f82b-4c96-ac7b-e594eab396a6']",57,,,,,,,,,,,,,,,,,Ghana,4885,00:46:57.830,Dribbled Past,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,20270421-810a-4c2f-9a5c-7cba4d51a3c2,3075,,,"[49.8, 75.3]",3857299,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gue-Sung Cho,40542.0,Center Forward,147,Ghana,4885,"['042a9e27-ef5c-4553-97c1-c3e3c1a5b388', '09663c45-5071-4774-ae7d-deb0242cf37d', '4cb23dae-7380-4c2f-9e57-eba6d164f26c']",3,,,,,,,,,,,,,,,,,South Korea,791,00:47:03.055,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,34f03d24-9f0a-4692-b0d1-938aac26ce8d,206,,,"[111.0, 21.4]",3857299,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jin-Su Kim,40538.0,Left Back,17,South Korea,791,,32,,,,,,,,,,,,,,,,,South Korea,791,00:06:32.590,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4ca4cc92-4101-4aac-b7ea-7bf4c463c39d,237,,,"[25.6, 21.8]",3857299,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Tariq Lamptey,33602.0,Right Back,19,South Korea,791,,58,,,,,,,,,,,,,,,,,Ghana,4885,00:07:58.621,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9e93032e-7be4-4d30-af9f-1b523eb62d8b,650,,,"[81.6, 17.3]",3857299,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Heung-Min Son,3083.0,Left Wing,31,South Korea,791,,10,,,,,,,,,,,,,,,,,South Korea,791,00:19:10.170,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8c7e4806-d26b-4979-a5f0-cdc7f546aa22,1014,,,"[103.7, 56.2]",3857299,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iñaki Williams Arthuer,6393.0,Center Forward,48,Ghana,4885,,4,,,,,,,,,,,,,,,,,Ghana,4885,00:31:04.401,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,69a10fdc-5082-45df-a909-4364dc81c1b0,1050,,,"[111.4, 55.9]",3857299,31,,True,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Woo-Yeong Jeong,22067.0,Center Attacking Midfield,50,South Korea,791,,56,,,,,,,,,,,,,,,,,South Korea,791,00:31:56.073,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c748d400-21b2-45ad-a13c-167bfa4b1b66,1340,,,"[50.8, 6.9]",3857299,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Ayew,3450.0,Left Wing,57,South Korea,791,,7,,,,,,,,,,,,,,,,,Ghana,4885,00:39:07.357,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0c4e0c4e-2213-4ab3-a676-4e9092aa4e9b,1435,,,"[51.9, 27.5]",3857299,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,André Ayew Pelé,3347.0,Center Attacking Midfield,60,Ghana,4885,,8,,,,,,,,,,,,,,,,,Ghana,4885,00:41:08.798,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b94448bd-9787-4c9a-baf3-3b55f4d1b40f,1640,,,"[5.9, 71.9]",3857299,46,,True,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moon-Hwan Kim,40672.0,Right Back,69,Ghana,4885,['79e99a94-4e69-4dcd-a64f-a6bf6fb06ded'],28,,,,,,,,,,,,,,,,,South Korea,791,00:46:28.887,Miscontrol,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c8909285-c46a-487a-b914-c436189ac602,1659,,,"[73.1, 2.8]",3857299,47,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,In-Beom Hwang,23763.0,Left Defensive Midfield,71,South Korea,791,['b44a55f2-07ea-4a89-abed-071a70c6f176'],27,,,,,,,,,,,,,,,,,South Korea,791,00:47:27.030,Miscontrol,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,718452b8-fbb6-4344-afa3-e7c64125f1a3,2001,,,"[43.7, 5.1]",3857299,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordan Ayew,3450.0,Left Wing,84,South Korea,791,,18,,,,,,,,,,,,,,,,,Ghana,4885,00:06:18.224,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,509a1091-2af8-4338-bfac-78728e6a0c56,2123,,,"[96.0, 51.7]",3857299,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,In-Beom Hwang,23763.0,Left Defensive Midfield,88,South Korea,791,,46,,,,,,,,,,,,,,,,,South Korea,791,00:08:46.759,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8506467b-486c-4fec-93db-073c66373109,2339,,,"[76.0, 54.5]",3857299,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ayew,3450.0,Left Wing,103,Ghana,4885,,5,,,,,,,,,,,,,,,,,Ghana,4885,00:18:05.611,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8d6040a9-d5bc-4172-8bbf-2fb5789606b7,2399,,,"[34.1, 14.9]",3857299,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Salis Abdul Samed,31029.0,Left Defensive Midfield,108,South Korea,791,,17,,,,,,,,,,,,,,,,,Ghana,4885,00:21:17.036,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5f3f9570-94cc-4c5f-a0f4-070603d501d8,2405,,,"[88.1, 78.3]",3857299,66,,True,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,In-Beom Hwang,23763.0,Left Defensive Midfield,108,South Korea,791,,21,,,,,,,,,,,,,,,,,South Korea,791,00:21:21.062,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c676ffab-28fc-450e-810c-11f38600d26b,2571,,,"[86.4, 74.1]",3857299,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moon-Hwan Kim,40672.0,Right Back,118,South Korea,791,,42,,,,,,,,,,,,,,,,,South Korea,791,00:26:42.816,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,68f6b6f0-3c2d-4e06-855c-258751416f01,2579,,,"[3.5, 1.4]",3857299,71,,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gideon Mensah,23615.0,Left Back,118,South Korea,791,['6e07ca90-2246-45e9-ae84-3e5419307201'],48,,,,,,,,,,,,,,,,,Ghana,4885,00:26:48.581,Miscontrol,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d62734ad-ff53-40d1-9a29-50479e30e56b,2824,,,"[100.4, 44.2]",3857299,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel-Kofi Kyereh,28616.0,Center Attacking Midfield,133,Ghana,4885,,22,,,,,,,,,,,,,,,,,Ghana,4885,00:36:22.675,Miscontrol,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,992e30a9-5891-4a72-ae78-e62f4b41559a,2858,,,"[106.4, 39.7]",3857299,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Heung-Min Son,3083.0,Left Wing,135,South Korea,791,['e69ec6ab-38c5-428b-ba67-c749683669a3'],14,,,,,,,,,,,,,,,,,South Korea,791,00:38:14.051,Miscontrol,True
