50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[64.4, 35.0]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,8aa728f8-0836-4234-ad8b-0f3dfd15d1c4,714,,,"[64.4, 35.0]",3857288,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Mooy,3281.0,Left Defensive Midfield,38,Australia,792,"['c0063c23-2d47-4bf1-a58f-d9ffcff267b9', 'dc3cc280-ef15-480c-8c85-847b23cc53ce']",19,,,,,,,,,,,,,,,,Australia,792,00:18:19.423,Carry,
,,,,"[86.0, 31.6]",,,,,,,,,,,,,2.128221,,,,,,,,,,,,,5f83ef47-34dc-4e99-bd7e-5ae40f5a707b,717,,,"[82.0, 29.2]",3857288,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riley McGree,33477.0,Left Center Forward,38,Australia,792,"['7d646d15-b923-41f5-a7b3-7391c0670d06', 'a42d1a29-8375-4ef6-834f-f87fc8d1de47', 'b2c8cd6d-7c1d-465c-91c8-dc36fae8c472']",19,,,,,,,,,,,,,,,,Australia,792,00:18:19.739,Carry,True
,,,,"[97.6, 7.6]",,,,,,,,,,,,,1.885896,,,,,,,,,,,,,d6e62cb3-4ce7-4b70-ba5f-db79c472dd88,722,,,"[92.0, 9.6]",3857288,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Craig Goodwin,8346.0,Left Midfield,38,Australia,792,"['410b3062-40dc-4078-9efa-0f6c527ae215', '6067e3af-664f-4cf0-b24c-bc4a46986b23']",23,,,,,,,,,,,,,,,,Australia,792,00:18:23.149,Carry,
,,,,"[33.2, 32.0]",,,,,,,,,,,,,0.476407,,,,,,,,,,,,,6c62a5c1-0235-45aa-bf0d-baa9467a7185,729,,,"[33.6, 29.7]",3857288,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youssef Msakni,23910.0,Left Attacking Midfield,38,Australia,792,"['919f827a-c6e3-4751-9c7f-356f0b6886d3', 'b827c09e-9233-4740-8eb4-13efb26d413b', 'e6779c13-f213-4e37-bf3c-3aa4dcab7064']",30,,,,,,,,,,,,,,,,Tunisia,777,00:18:30.849,Carry,True
,,,,"[79.4, 73.1]",,,,,,,,,,,,,2.027151,,,,,,,,,,,,,145b5692-28dc-4574-aa4e-58d04d2dc6fa,736,,,"[77.5, 71.6]",3857288,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fran Karačić,28370.0,Right Back,38,Australia,792,"['7a8761f7-9ce7-4271-98e0-8daade151256', 'f18fca30-77d1-4f5e-9e71-f78b84fca27e']",33,,,,,,,,,,,,,,,,Australia,792,00:18:33.983,Carry,
,,,,"[33.2, 23.9]",,,,,,,,,,,,,2.326629,,,,,,,,,,,,,1a63ed0c-6591-46e4-a83d-e61b20179290,739,,,"[28.1, 22.0]",3857288,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,39,Tunisia,777,"['3ad516e1-2103-49b8-ba74-d8af188bf8c9', 'cb03494f-3b95-4964-89f6-1c7624e6eb03']",36,,,,,,,,,,,,,,,,Tunisia,777,00:18:36.713,Carry,
,,,,"[38.8, 26.7]",,,,,,,,,,,,,1.216585,,,,,,,,,,,,,d6b24e0b-9058-4681-bffd-399b82dc41e8,742,,,"[40.3, 21.8]",3857288,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youssef Msakni,23910.0,Left Attacking Midfield,39,Tunisia,777,"['031266eb-0e8e-4fdb-a8da-f61a797a365d', 'e2e8a65e-2008-4b5f-bec5-e596a5fb9aa9']",40,,,,,,,,,,,,,,,,Tunisia,777,00:18:40.009,Carry,
,,,,"[50.5, 54.3]",,,,,,,,,,,,,0.468374,,,,,,,,,,,,,dd4dc1ca-ae20-419b-ae8d-e5970f9c67fb,745,,,"[50.5, 54.3]",3857288,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Naïm Sliti,3557.0,Right Attacking Midfield,39,Tunisia,777,"['6278fcec-810e-43b6-9439-21affd16b8ec', 'd92ed505-36db-45a2-b863-679045c439fb']",42,,,,,,,,,,,,,,,,Tunisia,777,00:18:42.610,Carry,
,,,,"[70.8, 49.6]",,,,,,,,,,,,,1.638405,,,,,,,,,,,,,e76c6fd1-7afb-4d88-8337-1b5d1aadf0bc,748,,,"[56.7, 42.9]",3857288,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,39,Tunisia,777,"['5eab04b8-968e-4356-9bbd-d1518b82c97b', 'bff64614-86cb-4604-949b-b53011625505']",43,,,,,,,,,,,,,,,,Tunisia,777,00:18:43.971,Carry,
,,,,"[110.0, 60.1]",,,,,,,,,,,,,0.139651,,,,,,,,,,,,,a64e276c-e21c-4dfb-a627-a976c3e1a2bf,751,,,"[110.0, 60.1]",3857288,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Issam Jebali,16352.0,Center Forward,39,Tunisia,777,"['36261292-1d85-48c7-b1fc-3f538bba417c', '6867ba8d-aa82-4293-8fbb-eb146fa11478']",49,,,,,,,,,,,,,,,,Tunisia,777,00:18:49.024,Carry,
,,,,"[117.0, 48.9]",,,,,,,,,,,,,1.365347,,,,,,,,,,,,,186ef915-4950-49d3-973a-12cd94873002,754,,,"[106.1, 43.2]",3857288,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youssef Msakni,23910.0,Left Attacking Midfield,39,Tunisia,777,"['3f8ba43c-8cbc-471f-8d36-a7e662259b62', '4b397f71-b95b-4858-aa8c-814a81675798', 'd7dd7754-7e38-403d-a54f-ae336d30dbd7']",50,,,,,,,,,,,,,,,,Tunisia,777,00:18:50.228,Carry,True
,,,,"[63.8, 74.2]",,,,,,,,,,,,,0.599696,,,,,,,,,,,,,6aef86b1-7b59-4e4f-8c0f-6a4226ca18a2,774,,,"[63.4, 71.6]",3857288,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,41,Tunisia,777,"['116cb4cc-3385-419f-8c7c-16cbf448e4a9', '80ec5347-4c67-45f9-8688-625c764e2d4c', 'a5f901cf-c935-44e7-80d7-b74683c99031']",33,,,,,,,,,,,,,,,,Tunisia,777,00:19:33.658,Carry,True
,,,,"[85.8, 53.2]",,,,,,,,,,,,,3.564558,,,,,,,,,,,,,5358a066-9729-400b-823b-2656fa967bc2,785,,,"[73.8, 72.3]",3857288,19,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Naïm Sliti,3557.0,Right Attacking Midfield,42,Tunisia,777,"['13a95b8e-b0c9-4db4-a090-0633939a6216', 'f07c1652-7dd6-4ed0-a610-44a362157394']",51,,,,,,,,,,,,,,,,Tunisia,777,00:19:51.447,Carry,
,,,,"[87.7, 16.9]",,,,,,,,,,,,,1.083854,,,,,,,,,,,,,731313c0-3cf3-4c3b-a9a1-cde96e107a00,791,,,"[88.6, 18.8]",3857288,19,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ali Abdi,30681.0,Left Wing Back,42,Tunisia,777,"['aac87c16-3039-48c3-aafa-18200a353d48', 'e637be4f-5421-49a0-9486-cd7d5fb86c75']",58,,,,,,,,,,,,,,,,Tunisia,777,00:19:58.811,Carry,
,,,,"[94.2, 10.9]",,,,,,,,,,,,,0.688111,,,,,,,,,,,,,58e8b09c-4c1d-4ba8-973e-c046e5243d5b,797,,,"[93.3, 10.6]",3857288,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,43,Tunisia,777,"['29aa68ab-205b-49bb-9a17-b9fd5bce32b0', '47e36fdf-1f0f-483a-98b1-256bf2908645']",9,,,,,,,,,,,,,,,,Tunisia,777,00:20:09.364,Carry,
,,,,"[94.8, 3.6]",,,,,,,,,,,,,0.582665,,,,,,,,,,,,,a0b48e01-4b8d-4a5d-9c28-2bffcb005a42,800,,,"[94.8, 3.6]",3857288,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ali Abdi,30681.0,Left Wing Back,43,Tunisia,777,"['b878916a-5d2d-4b91-b69a-b0e236232dc2', 'f1f8d33e-0705-4451-ac7d-24a1f842d826']",10,,,,,,,,,,,,,,,,Tunisia,777,00:20:10.884,Carry,
,,,,"[100.6, 4.9]",,,,,,,,,,,,,0.587797,,,,,,,,,,,,,ac5b624c-0901-4698-ba06-aca4584791f3,804,,,"[104.6, 4.2]",3857288,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Naïm Sliti,3557.0,Right Attacking Midfield,43,Tunisia,777,"['3594fe73-d630-4312-bd5c-a18529756984', '517cb91c-c1f5-4c2d-b92b-115d91b63047', 'b4703152-e8eb-488d-96b1-04adb47909da']",12,,,,,,,,,,,,,,,,Tunisia,777,00:20:12.485,Carry,True
,,,,"[22.5, 76.1]",,,,,,,,,,,,,1.734165,,,,,,,,,,,,,9fc41c57-7721-4112-b30d-03a65aede44f,807,,,"[14.4, 76.9]",3857288,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fran Karačić,28370.0,Right Back,43,Tunisia,777,"['2bc9568a-0f60-475d-a8a5-2e0981111c48', '36a2bd8a-e895-4cf6-954b-4bd206971ee1', '3bdb4cb3-5616-4123-a500-66bad163dac0']",13,,,,,,,,,,,,,,,,Australia,792,00:20:13.873,Carry,True
,,,,"[86.7, 25.2]",,,,,,,,,,,,,0.879808,,,,,,,,,,,,,7e0d5ab6-1950-4a64-b497-2e1b4a327ae5,812,,,"[86.5, 22.0]",3857288,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,43,Tunisia,777,"['10353e77-9414-4446-9188-97ff2de7dcc5', '7b76477e-90f5-4ef8-a2e9-538a3500400b']",16,,,,,,,,,,,,,,,,Tunisia,777,00:20:16.726,Carry,
,,,,"[92.0, 42.5]",,,,,,,,,,,,,1.392436,,,,,,,,,,,,,cf7e8dd8-2fda-40f9-9224-640a4f928224,815,,,"[88.0, 41.7]",3857288,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed Dräger,9236.0,Right Wing Back,43,Tunisia,777,"['05226107-b7ad-4adb-95ad-89dbabc619c7', '079ee5e7-8f88-419b-874f-08f5f6d45c07']",18,,,,,,,,,,,,,,,,Tunisia,777,00:20:18.748,Carry,
,,,,"[32.6, 32.9]",,,,,,,,,,,,,1.923478,,,,,,,,,,,,,0dd37867-91e6-42e2-a071-fada3288b2a6,830,,,"[34.5, 39.9]",3857288,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kye Rowles,33495.0,Left Center Back,47,Australia,792,"['0dac4353-38dd-40a2-a4a5-10387cd436cb', '93d0e50b-ef72-4e7c-894e-04da687a46f1']",25,,,,,,,,,,,,,,,,Australia,792,00:22:25.093,Carry,
,,,,"[44.8, 2.7]",,,,,,,,,,,,,0.057542,,,,,,,,,,,,,b3492770-c6cf-4218-892c-0dab2618229f,833,,,"[45.0, 2.7]",3857288,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aziz Eraltay Behich,5479.0,Left Back,47,Australia,792,"['8099b850-f9d8-42c1-b9a1-57960b3907bc', 'aad54c8a-da35-4f98-be32-c548f1a54e44']",29,,,,,,,,,,,,,,,,Australia,792,00:22:29.357,Carry,
,,,,"[24.0, 9.3]",,,,,,,,,,,,,0.779688,,,,,,,,,,,,,12049060-a13e-4b3b-9eb4-84cd33c1a981,836,,,"[24.0, 9.3]",3857288,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kye Rowles,33495.0,Left Center Back,47,Australia,792,"['597b202f-5500-4556-9b59-a2ff3385bea2', 'd33c55a8-c530-43ac-b0d1-9b2c1e7b18ce']",31,,,,,,,,,,,,,,,,Australia,792,00:22:31.515,Carry,
,,,,"[10.1, 37.8]",,,,,,,,,,,,,1.788324,,,,,,,,,,,,,76db99c7-d760-4737-a266-041a0108a89c,839,,,"[10.1, 33.7]",3857288,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mathew Ryan,3240.0,Goalkeeper,47,Australia,792,"['5029ef8c-2db4-4c74-879e-92f38420bb11', 'caa6a6a3-054e-4be3-b3ce-d5e47e0860a9']",34,,,,,,,,,,,,,,,,Australia,792,00:22:34.467,Carry,
,,,,"[13.3, 55.8]",,,,,,,,,,,,,1.685802,,,,,,,,,,,,,69eddc8a-c7cc-4a95-80e9-1e8ea7a2d6a5,842,,,"[10.5, 55.3]",3857288,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harry Souttar,22293.0,Right Center Back,47,Australia,792,"['77ed4eaf-977c-45f6-9bb1-f22cd08228b4', 'b4231f46-e722-49ef-9efa-6db3e9c011b6']",37,,,,,,,,,,,,,,,,Australia,792,00:22:37.543,Carry,
,,,,"[56.3, 49.1]",,,,,,,,,,,,,0.094922,,,,,,,,,,,,,9a4495ce-185d-43bd-a297-4f03312ad1bb,845,,,"[56.3, 49.6]",3857288,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mitchell Thomas Duke,33492.0,Right Center Forward,47,Australia,792,"['da6935de-23a0-4020-b457-d4d72ab04573', 'ea8f9575-2672-45c8-a6a6-2eb9abe95158']",41,,,,,,,,,,,,,,,,Australia,792,00:22:41.293,Carry,
,,,,"[56.1, 29.0]",,,,,,,,,,,,,1.384743,,,,,,,,,,,,,677218fa-9874-4b6d-be4e-2f89b30a64a7,848,,,"[55.7, 38.6]",3857288,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Riley McGree,33477.0,Left Center Forward,47,Australia,792,"['2af796a0-6e8a-43c8-8440-d9575ab0cbd1', '7ac365aa-f5f8-4df1-af80-160b52ab586d']",42,,,,,,,,,,,,,,,,Australia,792,00:22:42.369,Carry,
,,,,"[98.4, 4.1]",,,,,,,,,,,,,3.317019,,,,,,,,,,,,,c0f3084b-a36d-49d1-9452-09d503a5047c,851,,,"[80.3, 2.9]",3857288,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Craig Goodwin,8346.0,Left Midfield,47,Australia,792,"['091c7fa0-425f-4c49-892f-5016a203b473', '37c8e67e-8f63-4c9e-b567-26bbe97d5970']",46,,,,,,,,,,,,,,,,Australia,792,00:22:46.032,Carry,
,,,,"[45.6, 47.9]",,,,,,,,,,,,,6.423496,,,,,,,,,,,,,394cbd65-7837-4333-9be5-c98704ddf61d,862,,,"[38.5, 42.1]",3857288,24,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Yassine Meriah,5651.0,Center Back,48,Tunisia,777,"['270e39db-be50-4238-b1e0-6102235f7651', '8c405ef7-acab-4cc8-a12d-f572995d3f1c']",16,,,,,,,,,,,,,,,,Tunisia,777,00:24:16.102,Carry,
,,,,"[98.9, 56.9]",,,,,,,,,,,,,0.33263502,,,,,,,,,,,,,a93a6300-b957-4384-8e6d-e408a4810cef,865,,,"[98.0, 56.9]",3857288,24,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Issam Jebali,16352.0,Center Forward,48,Tunisia,777,"['24e85014-88e8-4892-92ba-01f1a626592f', '7e0d8afd-1b0d-48c7-8553-55e1ec3b253a', '829fe8d3-6113-451a-8459-144378d27c80']",25,,,,,,,,,,,,,,,,Tunisia,777,00:24:25.336,Carry,True
,,,,"[102.1, 1.9]",,,,,,,,,,,,,1.414461,,,,,,,,,,,,,27655b14-3ea6-4ba1-9ee2-5530f56926cc,873,,,"[97.8, 1.6]",3857288,25,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Craig Goodwin,8346.0,Left Midfield,49,Australia,792,"['64680e24-9b35-4b8c-89bf-33d276a4c42f', '7b7aa268-471c-4a5b-8bb6-db901715077f', 'f27d3d37-cdda-4a5f-96a9-f1f204c5696f']",14,,,,,,,,,,,,,,,,Australia,792,00:25:14.612,Carry,True
,,,,"[12.0, 66.0]",,,,,,,,,,,,,0.828817,,,,,,,,,,,,,24bb931d-f7fa-4aaf-aca0-0034be1f4771,883,,,"[11.6, 60.9]",3857288,26,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mohamed Dräger,9236.0,Right Wing Back,50,Australia,792,"['0023d57b-ae32-47e7-8e5f-6dbcfacf15ea', 'c3e92b7b-343f-4ed3-a4dc-6b3cbc49a20e']",9,,,,,,,,,,,,,,,,Tunisia,777,00:26:09.348,Carry,
,,,,"[9.5, 33.5]",,,,,,,,,,,,,10.105075,,,,,,,,,,,,,e4736d46-5410-49c1-ad8d-32df718462c7,886,,,"[21.5, 17.9]",3857288,26,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mathew Ryan,3240.0,Goalkeeper,50,Australia,792,"['12e65fac-188f-4faf-b516-ef648c4a5ebf', '547fff54-38c4-4282-897e-c87d83ad8afc']",16,,,,,,,,,,,,,,,,Australia,792,00:26:16.218,Carry,
,,,,"[39.8, 3.1]",,,,,,,,,,,,,3.82952,,,,,,,,,,,,,24fdea19-f1f3-49a5-bd82-d3c2cd8da1de,889,,,"[33.4, 2.9]",3857288,26,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aziz Eraltay Behich,5479.0,Left Back,50,Australia,792,"['0b62c69d-8bfd-47b9-8bce-d55705be9162', '82fdfe5f-7437-4300-b78c-16c9c55fa5e3']",28,,,,,,,,,,,,,,,,Australia,792,00:26:28.829,Carry,
,,,,"[14.6, 35.4]",,,,,,,,,,,,,2.926473,,,,,,,,,,,,,c0525181-a1ba-4c7f-91ac-a8a214c36d02,892,,,"[12.5, 32.9]",3857288,26,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mathew Ryan,3240.0,Goalkeeper,50,Australia,792,"['0867844f-22d3-4ee9-9cd5-ce935db58304', 'effeeed2-08be-4c36-aa4b-ea258eeb9df5']",34,,,,,,,,,,,,,,,,Australia,792,00:26:34.590,Carry,
,,,,"[27.0, 5.9]",,,,,,,,,,,,,1.339719,,,,,,,,,,,,,ab02e72b-52f8-4ca1-86c6-4d2252d32314,899,,,"[27.2, 6.2]",3857288,27,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Montassar Omar Talbi,32450.0,Left Center Back,51,Tunisia,777,"['25ea5536-df81-484f-beaa-481bcb96c276', '3f19993a-a24b-4cb8-9576-19013b100474', 'c548a362-0ee0-4c39-aeed-160c3a912ee2']",2,,,,,,,,,,,,,,,,Tunisia,777,00:27:02.445,Carry,True
,,,,"[62.5, 7.2]",,,,,,,,,,,,,0.347357,,,,,,,,,,,,,f9633d2d-a4cf-43c3-b4d6-e89a273e6e28,906,,,"[63.6, 7.4]",3857288,27,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Youssef Msakni,23910.0,Left Attacking Midfield,52,Tunisia,777,"['3da40c2e-1479-40b0-a20c-979d11999797', 'b21bae25-748b-490b-978a-da61dcfd367d', 'f6895689-15a9-48ab-a040-54ec1967fc7e']",10,,,,,,,,,,,,,,,,Tunisia,777,00:27:10.884,Carry,True
,,,,"[70.2, 8.1]",,,,,,,,,,,,,2.932056,,,,,,,,,,,,,c5b2f7f3-5972-4a96-8cef-34929f51c2fe,915,,,"[63.8, 8.3]",3857288,27,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,53,Tunisia,777,"['6c893d3e-f716-4fde-8890-ece7524ab759', 'c8a3bf81-fb64-4afe-b3f0-1e16a16c0295', 'd7a39f60-eb03-47fb-b94e-de63c075c241']",57,,,,,,,,,,,,,,,,Tunisia,777,00:27:57.508,Carry,True
,,,,"[44.1, 19.4]",,,,,,,,,,,,,2.078237,,,,,,,,,,,,,fddb831d-ded9-499f-bddc-333110c52bbf,921,,,"[49.9, 15.6]",3857288,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Montassar Omar Talbi,32450.0,Left Center Back,54,Tunisia,777,"['288155c1-dd4c-4d0e-b72a-76ac19e07830', 'e921cfab-5564-4be4-84ac-859f304aacb4']",11,,,,,,,,,,,,,,,,Tunisia,777,00:28:11.914,Carry,
,,,,"[15.4, 51.3]",,,,,,,,,,,,,1.7164,,,,,,,,,,,,,95d3beba-8fe2-48f4-8c6c-11a34e72d923,924,,,"[12.7, 47.4]",3857288,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aymen Dahmen,105943.0,Goalkeeper,54,Tunisia,777,"['2aa266ed-9fa2-4a98-ac28-105c1b5437b0', '73ebd456-52cb-4b96-8aa0-b0ad651bfa6b', '7e33b0ca-ceec-4c4a-8dc4-328deb7933c2']",17,,,,,,,,,,,,,,,,Tunisia,777,00:28:17.444,Carry,True
,,,,"[50.1, 5.3]",,,,,,,,,,,,,3.081363,,,,,,,,,,,,,3b49b304-ac50-4b44-aaf4-11c9cbba4a23,934,,,"[47.3, 3.6]",3857288,28,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Mooy,3281.0,Left Defensive Midfield,55,Australia,792,"['2082d18c-751d-4510-832b-00ca7279f77e', '2438971e-876c-4cb6-935b-b61439e45037', 'bdee98e3-79c1-4a0a-b5d0-38c83554a2aa']",25,,,,,,,,,,,,,,,,Australia,792,00:28:25.097,Carry,True
,,,,"[45.6, 69.5]",,,,,,,,,,,,,1.504807,,,,,,,,,,,,,6bda45c7-b2d9-4d84-a927-9c1eaaa31f27,940,,,"[45.8, 69.5]",3857288,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yassine Meriah,5651.0,Center Back,56,Tunisia,777,"['1f237d9d-ac44-4f7e-a076-500fb5495622', '6021cad1-ea6a-4a54-b56b-503a67e9fbeb']",37,,,,,,,,,,,,,,,,Tunisia,777,00:28:37.794,Carry,
,,,,"[43.0, 71.0]",,,,,,,,,,,,,1.831916,,,,,,,,,,,,,ef8d7d6b-a5ac-4773-ac94-40a7cff835a8,945,,,"[42.0, 72.3]",3857288,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yassine Meriah,5651.0,Center Back,56,Tunisia,777,"['56356b58-310f-42e0-850b-93fbe2226085', 'e31ef083-1536-4027-844d-28e99fb3c38d']",41,,,,,,,,,,,,,,,,Tunisia,777,00:28:41.590,Carry,
,,,,"[62.9, 54.9]",,,,,,,,,,,,,0.785508,,,,,,,,,,,,,6803c318-1645-4913-8920-3f976f1dc858,948,,,"[57.8, 54.5]",3857288,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,56,Tunisia,777,"['429a6a57-3392-4f06-b83a-762003b1e670', 'a5824b35-2cc1-4914-9e2b-859a734d8360', 'e884a973-e2eb-48c1-b435-3ab9f97898aa']",44,,,,,,,,,,,,,,,,Tunisia,777,00:28:44.715,Carry,True
,,,,"[68.5, 58.1]",,,,,,,,,,,,,2.760436,,,,,,,,,,,,,299ec49d-30e0-4082-972a-425a6f3d1e70,952,,,"[74.7, 55.1]",3857288,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Naïm Sliti,3557.0,Right Attacking Midfield,56,Tunisia,777,"['0eedb7c7-4d4d-4ef3-81a0-44bec2c1e81b', '1590b55e-bd0b-487e-9629-e1cc3e3c60aa', '3f41b225-9f6f-4b3c-a8b0-f63dbdef779d']",46,,,,,,,,,,,,,,,,Tunisia,777,00:28:46.104,Carry,True
,,,,"[57.8, 75.7]",,,,,,,,,,,,,1.027984,,,,,,,,,,,,,ba893083-16fb-4fb8-8b10-2a844445236d,956,,,"[57.8, 75.9]",3857288,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dylan Daniel Mahmoud Bronn,5655.0,Right Center Back,56,Tunisia,777,"['a233ad7c-8004-40a9-83c4-16a3f53d3ac4', 'c1f8ccdc-54b0-4e26-81c3-7b96cbbb7d54']",50,,,,,,,,,,,,,,,,Tunisia,777,00:28:50.398,Carry,
,,,,"[51.4, 56.0]",,,,,,,,,,,,,4.162857,,,,,,,,,,,,,79e701ed-bb02-4dc1-9833-7ce98505460c,959,,,"[45.2, 52.1]",3857288,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yassine Meriah,5651.0,Center Back,56,Tunisia,777,"['2288bdb8-a348-46cb-8d88-e0d3d0b70a0f', 'cef2251d-23a2-4185-829e-90ce34f355f0']",53,,,,,,,,,,,,,,,,Tunisia,777,00:28:53.039,Carry,
,,,,"[52.4, 76.1]",,,,,,,,,,,,,1.363127,,,,,,,,,,,,,25327ad4-bbab-48f1-b550-608a69554fb6,962,,,"[51.2, 76.5]",3857288,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dylan Daniel Mahmoud Bronn,5655.0,Right Center Back,56,Tunisia,777,"['153c6c3e-1aad-4381-98b1-df40183d0f14', 'edd9bdea-f241-4a7e-b236-5f7584647a32']",58,,,,,,,,,,,,,,,,Tunisia,777,00:28:58.400,Carry,
,,,,"[15.0, 57.1]",,,,,,,,,,,,,0.865566,,,,,,,,,,,,,f247ab96-d645-46ed-b118-318ea3f377e6,972,,,"[20.1, 56.0]",3857288,29,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dylan Daniel Mahmoud Bronn,5655.0,Right Center Back,57,Australia,792,"['789f8f18-697f-4050-8092-a029aeb855d5', 'b49600a7-e66f-48d4-8119-d30f3adeb6fb']",44,,,,,,,,,,,,,,,,Tunisia,777,00:29:44.484,Carry,
,,,,"[81.3, 2.1]",,,,,,,,,,,,,3.380046,,,,,,,,,,,,,6cd9f26b-2161-42e2-9e38-81c8eb85737f,978,,,"[74.9, 13.0]",3857288,29,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aaron Mooy,3281.0,Left Defensive Midfield,57,Australia,792,"['1f16d853-cb6d-4442-8c91-ea3359da9d08', '38ea5e30-3cfa-4b49-8ed9-957542d0335a', 'faa30ab5-f03e-49bb-9119-06bcfd53b5b3']",48,,,,,,,,,,,,,,,,Australia,792,00:29:48.258,Carry,True
