50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05af6c15-2952-4814-8b13-af3f678b73b2,1482,,,"[74.1, 58.3]",3857297,53,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Arkadiusz Milik,5665.0,Left Midfield,87,Poland,789,['1e994f9b-b938-493e-b305-88794c7e0d22'],13,,,,,,,,,,,,,,,,,Poland,789,00:53:13.199,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164f95eb-a2bf-4c58-9c19-0c31389c4d64,1485,,,"[75.6, 71.9]",3857297,53,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Przemysław Frankowski,7979.0,Right Midfield,87,Poland,789,['9664a381-ef5e-42e7-aace-e3f1b019d745'],15,,,,,,,,,,,,,,,,,Poland,789,00:53:15.263,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0788f449-4b20-403e-a4e3-52f527261396,1487,,,"[70.9, 61.9]",3857297,53,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Arkadiusz Milik,5665.0,Left Midfield,87,Poland,789,['6e2bbc53-c662-4b1e-b086-3b618979e9ed'],16,,,,,,,,,,,,,,,,,Poland,789,00:53:16.181,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2761d65a-6a00-4ef7-8b4c-f5644c8c76a0,1489,,,"[56.9, 72.9]",3857297,53,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Matty Cash,4734.0,Right Back,87,Poland,789,['ea47c582-ca46-470f-af5a-ebdd060f9843'],17,,,,,,,,,,,,,,,,,Poland,789,00:53:17.667,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591f509a-64e3-4781-a3b0-2f12931e8162,1491,,,"[64.0, 76.5]",3857297,53,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Przemysław Frankowski,7979.0,Right Midfield,87,Poland,789,['8ee65879-9934-4590-bd1c-d84ed2e9e2de'],18,,,,,,,,,,,,,,,,,Poland,789,00:53:18.541,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3156736b-3260-49f8-84e0-0f6e131bdd14,1495,,,"[9.7, 54.7]",3857297,53,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Wojciech Szczęsny,5669.0,Goalkeeper,87,Poland,789,['470a1bc3-4937-41b5-b5ff-7c217d3b579b'],23,,,,,,,,,,,,,,,,,Poland,789,00:53:23.741,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87388a6d-1c12-456a-903d-3caeff2e97a0,1498,,,"[66.3, 51.1]",3857297,53,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Arkadiusz Milik,5665.0,Left Midfield,87,Poland,789,['737d3148-c1d2-4f0d-b0c3-1cb5fa8eb973'],28,,,,,,,,,,,,,,,,,Poland,789,00:53:28.959,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603507da-dfeb-48dd-8ba5-2013c9b60c5d,1502,,,"[44.9, 28.7]",3857297,53,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ali Albulayhi,5715.0,Left Center Back,87,Poland,789,['4e51217e-a5a9-4cd0-a23e-16456b365fc7'],32,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:53:32.475,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196de006-8f42-4caa-9594-25091277c2bd,1504,,,"[49.9, 30.0]",3857297,53,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Abdulelah Saad Hameed Al-Malki,56755.0,Left Defensive Midfield,87,Poland,789,['187089d1-ef39-4bee-bf5c-f5c462818166'],33,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:53:33.281,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89f96f41-c2ad-4d76-9003-15c3c35d01ff,1506,,,"[74.5, 57.0]",3857297,53,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Arkadiusz Milik,5665.0,Left Midfield,87,Poland,789,['81c62f0f-2e30-4b0e-b146-acd4ffb658f3'],33,,,,,,,,,,,,,,,,,Poland,789,00:53:33.878,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e49777b2-3ab8-41d0-bb5d-15af3021ef45,1510,,,"[81.0, 77.8]",3857297,53,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Przemysław Frankowski,7979.0,Right Midfield,87,Poland,789,['55a665d3-c9b7-4a5f-b37d-4d438ac7ece7'],36,,,,,,,,,,,,,,,,,Poland,789,00:53:36.383,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3dff9660-3bb5-4b9d-9150-896831776c22,1517,,,"[30.4, 74.9]",3857297,53,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Saud Abdullah Abdul Hamid,51710.0,Right Back,88,Saudi Arabia,799,['d192c319-b378-46ae-be25-39ea9f5b904c'],48,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:53:48.887,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f3a0665-8419-4cd2-a430-4f8375bc0d7e,1520,,,"[86.3, 77.6]",3857297,53,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Firas Tariq Nasser Al Albirakan,51099.0,Right Wing,88,Saudi Arabia,799,['503c2e2c-4bfd-4cd8-83a1-06a57a734931'],52,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:53:52.811,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00a49a31-8b98-429d-a11f-9cafe44e97ba,1524,,,"[83.5, 60.8]",3857297,53,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mohammed Kanoo,5713.0,Right Defensive Midfield,88,Saudi Arabia,799,['71e93e4c-cf63-41c7-910e-ed72582c709a'],59,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:53:59.298,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5aa8268-d3c1-45ae-bf7d-136439f937bf,1527,,,"[78.8, 41.2]",3857297,54,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Abdulelah Saad Hameed Al-Malki,56755.0,Left Defensive Midfield,88,Saudi Arabia,799,['a77f834c-aa46-41f4-9b90-780ca1278322'],2,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:54:02.224,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0747e21c-907c-4f68-9a4b-b2c056d02b3e,1530,,,"[89.4, 62.3]",3857297,54,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Sami Khalil Al Naji,51632.0,Center Attacking Midfield,88,Saudi Arabia,799,['30b3b04e-266a-4ee3-971e-d112c5d99d20'],4,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:54:04.964,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f6a38d5-24e5-4bdc-85ca-5ff92c17dcba,1533,,,"[104.4, 73.5]",3857297,54,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Saud Abdullah Abdul Hamid,51710.0,Right Back,88,Saudi Arabia,799,['6873f54c-4e42-4938-92a3-a27ac9469254'],7,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:54:07.805,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56d65225-28be-4178-82d4-4168ab3a8aaf,1536,,,"[112.2, 43.6]",3857297,54,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Saleh Khalid Al Shehri,51469.0,Center Forward,88,Saudi Arabia,799,['ca481867-9738-4e8c-88c5-9305468f4b92'],9,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:54:09.476,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234ec984-edb8-47e5-9e48-8d3c097f6f29,1542,,,"[73.8, 74.2]",3857297,54,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mohammed Kanoo,5713.0,Right Defensive Midfield,88,Saudi Arabia,799,['703ee57d-3354-4fba-8ccb-b414a7d12c7f'],18,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:54:18.564,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1604fdf9-61b6-49ae-8e6a-9658543d2b44,1546,,,"[92.1, 77.9]",3857297,54,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Saud Abdullah Abdul Hamid,51710.0,Right Back,88,Saudi Arabia,799,['eb1bfdb8-a6e8-44db-91aa-13c64907fa97'],25,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:54:25.606,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319d34f3-feec-4e26-99e2-54f52955682b,1549,,,"[87.4, 70.5]",3857297,54,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mohammed Kanoo,5713.0,Right Defensive Midfield,88,Saudi Arabia,799,['f0390271-07bd-4c2d-9714-43958710118c'],28,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:54:28.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c363c3df-acc4-4225-ab90-c17137377ee8,1552,,,"[99.6, 61.7]",3857297,54,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Firas Tariq Nasser Al Albirakan,51099.0,Right Wing,88,Saudi Arabia,799,['1a9cfe61-6c9c-4794-bd98-896e651b16cb'],29,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:54:29.523,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a768d04b-f6d7-45d1-97f2-8978dfc36711,1555,,,"[93.2, 77.4]",3857297,54,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Saud Abdullah Abdul Hamid,51710.0,Right Back,88,Saudi Arabia,799,['0dad9960-82f2-4a57-8e7d-3d916d7587a7'],31,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:54:31.159,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36ffa74d-dacd-46cd-91fe-2403eec3f93f,1558,,,"[90.4, 64.9]",3857297,54,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mohammed Kanoo,5713.0,Right Defensive Midfield,88,Saudi Arabia,799,['27f0c97c-97fd-4907-896b-2c42513ee3c2'],32,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:54:32.679,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f6c656a-a732-46c0-924e-21f0ae401a31,1561,,,"[94.5, 73.1]",3857297,54,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Saud Abdullah Abdul Hamid,51710.0,Right Back,88,Saudi Arabia,799,['e1d774c2-bfee-4722-8462-d2e2d8124e39'],35,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:54:35.663,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7badf75-76f4-4ea4-b933-c82e9fdda62b,1564,,,"[111.4, 73.8]",3857297,54,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Firas Tariq Nasser Al Albirakan,51099.0,Right Wing,88,Saudi Arabia,799,['97754506-1f5a-4ebc-a824-0f5e5d9471c8'],38,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:54:38.598,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9243a16-d3d8-4dd5-b3b9-8f4fefa9286b,1568,,,"[100.4, 78.1]",3857297,54,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Saud Abdullah Abdul Hamid,51710.0,Right Back,88,Saudi Arabia,799,['8d812a62-0c91-4bc9-80c3-1aece955d8f2'],42,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:54:42.220,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918dfe1e-9c08-46a2-a28b-340a7aa1b585,1571,,,"[93.0, 61.7]",3857297,54,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mohammed Kanoo,5713.0,Right Defensive Midfield,88,Saudi Arabia,799,['611a3d4a-ce40-4eda-ac5b-cc38808b8e23'],43,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:54:43.561,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f31aec3e-b559-42c3-aeee-0da8a303175f,1574,,,"[91.5, 51.0]",3857297,54,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Salem Mohammed Al Dawsari,5187.0,Left Wing,88,Saudi Arabia,799,['ea529aca-eb51-4334-8340-9fa2c3f3ea21'],45,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:54:45.323,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301a8fde-b403-440e-9651-b7630b65eb87,1577,,,"[31.2, 19.3]",3857297,54,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Piotr Zieliński,5660.0,Center Attacking Midfield,89,Poland,789,['d1b0dd77-5780-4ee0-95c2-6888ce74f236'],47,,,,,,,,,,,,,,,,,Poland,789,00:54:47.085,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e196ab92-4508-4935-a516-91be61e3ade7,1580,,,"[83.6, 52.7]",3857297,54,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Robert Lewandowski,5668.0,Center Forward,89,Poland,789,['eba2eeb6-f952-45fd-9eca-beb04997ed81'],52,,,,,,,,,,,,,,,,,Poland,789,00:54:52.043,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a31a7c10-4125-47d9-b95a-e9c59ac17007,1584,,,"[8.6, 42.3]",3857297,54,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohammed Khalil Al Owais,5714.0,Goalkeeper,90,Saudi Arabia,799,['bfebea57-65f1-4595-a7ad-d954dee71917'],55,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:54:55.994,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f8f1622-7709-40b3-a91a-e1fd3c0f8245,1594,,,"[50.6, 43.9]",3857297,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Nawaf Shaker Al Abid,54144.0,Center Attacking Midfield,91,Saudi Arabia,799,['014966f1-e406-4dcb-8448-6ed66c07c354'],1,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:00:01.258,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fb137f7-30a6-469d-8570-4b6caf35c4af,1597,,,"[45.8, 39.2]",3857297,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mohammed Kanoo,5713.0,Right Defensive Midfield,91,Saudi Arabia,799,['3b085a0d-44a4-4388-a79c-fd951da35bff'],2,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:00:02.566,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ecda137-5746-41fb-9382-fa97935c0868,1599,,,"[38.1, 65.7]",3857297,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mohammed Al Burayk,5191.0,Left Back,91,Saudi Arabia,799,['ab311b9e-9a22-409e-a997-e6bbea77083c'],4,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:00:04.344,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37a079ec-bbeb-4998-895c-076e861b47da,1602,,,"[45.7, 53.8]",3857297,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Nawaf Shaker Al Abid,54144.0,Center Attacking Midfield,91,Saudi Arabia,799,['ade04cbf-3be2-43ab-b7e8-375deaad3158'],5,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:00:05.883,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2dcaec41-0569-4926-abea-d74449a15680,1604,,,"[22.6, 53.5]",3857297,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Abdulelah Al Amri,51094.0,Right Center Back,91,Saudi Arabia,799,['a18fab39-c7be-4f50-9d01-d79f24324c25'],7,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:00:07.731,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3923ac51-9574-4aa5-a609-afbc91ba5404,1608,,,"[97.9, 59.5]",3857297,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Saleh Khalid Al Shehri,51469.0,Center Forward,91,Saudi Arabia,799,['337a1f5e-57f7-4684-8ce9-388f632a2480'],16,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:00:16.349,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78f3f85a-2980-4d61-9d88-c024304b1ab1,1610,,,"[6.6, 41.8]",3857297,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Wojciech Szczęsny,5669.0,Goalkeeper,92,Poland,789,['b0f90068-53a7-4f78-b7fc-646399f6faca'],35,,,,,,,,,,,,,,,,,Poland,789,00:00:35.224,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999ea8d5-9b8c-4840-88ef-a2b110e8db48,1613,,,"[65.5, 68.9]",3857297,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Arkadiusz Milik,5665.0,Left Midfield,92,Poland,789,['da4464bc-593c-4e50-a5db-1043afa4ddaa'],41,,,,,,,,,,,,,,,,,Poland,789,00:00:41.949,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0264851d-182f-4edd-b1d2-22e456a1fe64,1616,,,"[79.5, 12.6]",3857297,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nawaf Shaker Al Abid,54144.0,Center Attacking Midfield,93,Saudi Arabia,799,['189ed7fa-35c4-49af-8df2-0b532d2d0c55'],43,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:00:43.396,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0335812e-86df-4fa3-874c-47a5a666f29f,1619,,,"[75.4, 13.2]",3857297,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Salem Mohammed Al Dawsari,5187.0,Left Wing,93,Saudi Arabia,799,['ca51ce05-2633-48e3-aeb8-39cb3eb8b815'],43,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:00:43.973,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ceb873e-b9f2-4388-9541-b82e7a87979d,1623,,,"[87.1, 52.3]",3857297,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Firas Tariq Nasser Al Albirakan,51099.0,Right Wing,93,Saudi Arabia,799,['104260d0-bf86-4afe-bbdb-e9f998a8177f'],48,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:00:48.254,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff900345-5f4d-4ee7-bfb8-9558d329bee7,1626,,,"[86.4, 45.3]",3857297,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohammed Kanoo,5713.0,Right Defensive Midfield,93,Saudi Arabia,799,['bef69542-578b-43d0-b597-068591a824bc'],52,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:00:52.477,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708e4972-6859-47f8-bea0-0b1c5f31ada7,1629,,,"[91.5, 70.3]",3857297,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohammed Al Burayk,5191.0,Right Back,93,Saudi Arabia,799,['6f0fbb51-6174-4dd5-88d5-c9074909c025'],54,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:00:54.345,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cebe1a26-50d2-4ffe-863e-1ef96a2367d8,1632,,,"[80.4, 68.7]",3857297,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohammed Kanoo,5713.0,Right Defensive Midfield,93,Saudi Arabia,799,['cb9b68a7-7913-4dd8-b84f-973d85b2eda6'],58,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:00:58.688,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81764363-6e71-4a84-b99f-5eb4d9be226f,1635,,,"[81.4, 50.6]",3857297,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdulelah Saad Hameed Al-Malki,56755.0,Left Defensive Midfield,93,Saudi Arabia,799,['073dd735-4515-4aa5-80d3-5090e38e0b3e'],0,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:01:00.635,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2650b77-f2a8-4888-b65c-d7dd91b6bcd7,1638,,,"[80.4, 4.2]",3857297,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saud Abdullah Abdul Hamid,51710.0,Left Back,93,Saudi Arabia,799,['974067da-4427-4147-8865-157147858165'],4,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:01:04.129,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a497fd6-a6e5-47ba-83c5-3449be233349,1641,,,"[94.4, 3.3]",3857297,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Salem Mohammed Al Dawsari,5187.0,Left Wing,93,Saudi Arabia,799,['e0ce108c-609f-4071-a2d8-03ce7dba6e4e'],6,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:01:06.192,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e98a0d38-3e4d-4f7f-aed9-bc204296a499,1644,,,"[91.8, 11.5]",3857297,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nawaf Shaker Al Abid,54144.0,Center Attacking Midfield,93,Saudi Arabia,799,['2f894c94-d5e5-4802-a99f-f8caef6c40f6'],8,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:01:08.847,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744c6976-f3d4-4085-8dbe-452c0583eeed,1647,,,"[85.9, 3.6]",3857297,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Salem Mohammed Al Dawsari,5187.0,Left Wing,93,Saudi Arabia,799,['50930ff5-e154-4672-962d-375ebf7a0f03'],10,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:01:10.716,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,049b1296-b778-407e-8b51-2e7a6b474043,1650,,,"[97.9, 10.6]",3857297,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nawaf Shaker Al Abid,54144.0,Center Attacking Midfield,93,Saudi Arabia,799,['f42a8424-3970-4c2e-b30a-6957a3edc457'],15,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:01:15.164,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e420e98-20e1-47cc-a489-09d581f73dd6,1656,,,"[112.6, 46.6]",3857297,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Abdulelah Al Amri,51094.0,Right Center Back,94,Saudi Arabia,799,['24ed5abc-2192-459d-b427-396313a8ae84'],46,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:01:46.559,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577413d4-2ce3-4f2d-b78e-ce342b10b7f2,1669,,,"[86.5, 68.7]",3857297,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mohammed Al Burayk,5191.0,Right Back,95,Saudi Arabia,799,['8bdc5b90-c4ce-4805-b7a4-6aaf18247ba9'],49,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:02:49.079,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3af072b2-3bf8-4266-aec2-97af623f955a,1672,,,"[93.4, 74.2]",3857297,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nawaf Shaker Al Abid,54144.0,Center Attacking Midfield,95,Saudi Arabia,799,['1b17c016-aa65-4d55-ad1d-b43ad03a226d'],50,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:02:50.726,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02d661d0-3974-43d8-b8a2-f29656b25196,1676,,,"[88.3, 65.7]",3857297,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mohammed Al Burayk,5191.0,Right Back,95,Saudi Arabia,799,['fc580c94-85d1-4162-95d9-95f274b56f68'],52,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:02:52.508,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4bfa0bd-8bbb-45de-a2ed-55d40d3fe3c4,1679,,,"[102.4, 74.6]",3857297,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mohammed Kanoo,5713.0,Right Defensive Midfield,95,Saudi Arabia,799,['6e805b4b-d224-49a3-a776-798de1e91585'],55,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:02:55.689,Ball Receipt*,
