bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,c94f0569-4343-447f-b166-3bc99c57f91a,1335,,,"[40.9, 38.4]",3869684,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luka Modrić,5463.0,Right Defensive Midfield,65,Croatia,785,['a3453fed-94ce-4012-990f-00522f3d6ad1'],43,,,,,,,,,,,,,,,,,Croatia,785,00:36:43.588,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,08aba19c-8af3-4065-a847-0b9357e1999d,1338,,,"[45.0, 29.5]",3869684,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mateo Kovačić,5456.0,Left Defensive Midfield,65,Croatia,785,['6918c5f6-590b-4c69-9650-4264e28b587e'],45,,,,,,,,,,,,,,,,,Croatia,785,00:36:45.772,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2c5a1817-cc75-4bee-a725-93a4c9060e4b,1340,,,"[81.6, 4.2]",3869684,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ivan Perišić,5474.0,Left Back,65,Croatia,785,['12f4b8bf-63b0-4f2f-b94e-5dc68e7f98b3'],49,,,,,,,,,,,,,,,,,Croatia,785,00:36:49.278,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9dd8d19a-16a3-4f5b-9cdf-0ff4c99b65c0,1342,,,"[67.9, 9.3]",3869684,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mateo Kovačić,5456.0,Left Defensive Midfield,65,Croatia,785,['1cd107cb-6e5d-4a25-abae-fba9cdf9137f'],54,,,,,,,,,,,,,,,,,Croatia,785,00:36:54.330,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,878bdbdd-cd15-41ac-a5fc-4bd4b8cdfb25,1345,,,"[70.9, 19.2]",3869684,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luka Modrić,5463.0,Right Defensive Midfield,65,Croatia,785,['7860d4dc-cdad-487e-a3aa-35ef27120e8d'],56,,,,,,,,,,,,,,,,,Croatia,785,00:36:56.689,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1ae27f5a-51b8-47ea-a90d-162427ad59a0,1347,,,"[65.5, 14.1]",3869684,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mateo Kovačić,5456.0,Left Defensive Midfield,65,Croatia,785,['41aeeaea-e0e7-4874-8fbd-641d09ae6220'],57,,,,,,,,,,,,,,,,,Croatia,785,00:36:57.544,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,48c4dc97-af2b-4852-b25e-d348c8d753e5,1350,,,"[57.4, 43.1]",3869684,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Josip Šutalo,37148.0,Right Center Back,65,Croatia,785,['d2e059db-3522-4b83-b362-c877c452996e'],0,,,,,,,,,,,,,,,,,Croatia,785,00:37:00.556,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e9dffb4a-3f31-466a-9526-48946051ceb7,1353,,,"[54.4, 38.6]",3869684,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luka Modrić,5463.0,Right Defensive Midfield,65,Croatia,785,['1cbb9864-8845-4de0-ba4c-0090de0fcd10'],5,,,,,,,,,,,,,,,,,Croatia,785,00:37:05.157,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d20def90-59b2-4638-89ec-eabbe748d179,1356,,,"[57.4, 22.0]",3869684,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joško Gvardiol,33018.0,Left Center Back,65,Croatia,785,['33fb2480-b41b-4cb9-8d67-4aa0ed78d1d0'],7,,,,,,,,,,,,,,,,,Croatia,785,00:37:07.393,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,48b90b4f-d796-4937-a9d0-afbdb3a1e850,1359,,,"[68.7, 23.2]",3869684,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mateo Kovačić,5456.0,Left Defensive Midfield,65,Croatia,785,['0fc68ad2-030a-4b0a-a547-810dd966b161'],10,,,,,,,,,,,,,,,,,Croatia,785,00:37:10.754,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3725d2b5-46e1-458d-b536-8ea8685de10b,1363,,,"[54.0, 46.6]",3869684,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Josip Šutalo,37148.0,Right Center Back,65,Croatia,785,['b639ce8a-6b2d-40fa-bdf4-9a2587d5d063'],13,,,,,,,,,,,,,,,,,Croatia,785,00:37:13.100,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,10fdf48f-cc29-4c16-9e33-4b01ec238db9,1366,,,"[79.2, 58.5]",3869684,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lovro Majer,28914.0,Right Wing,65,Croatia,785,['71a21252-f085-402b-9fed-0328eb0fe656'],14,,,,,,,,,,,,,,,,,Croatia,785,00:37:14.829,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6708f7d1-a8c8-4d90-a97d-e1ad5d93e31b,1370,,,"[47.8, 68.2]",3869684,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Josip Šutalo,37148.0,Right Center Back,66,Croatia,785,"['1e999fda-5ab8-46d7-a42e-5cb371ebe44a', '261d5e57-9cd7-48ab-8cd6-07e226313d04']",25,,,,,,,,,,,,,,,,,Croatia,785,00:37:25.841,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,6ad571a7-4f13-45cc-9897-c89ab56007db,1372,,,"[13.5, 30.7]",3869684,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dominik Livaković,16531.0,Goalkeeper,66,Croatia,785,['f2a76b3d-c54d-42ff-96ac-bdf59a15c3f6'],28,,,,,,,,,,,,,,,,,Croatia,785,00:37:28.947,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,96566062-ef6c-4238-9d9d-6ede422fa55e,1374,,,"[31.3, 27.3]",3869684,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joško Gvardiol,33018.0,Left Center Back,66,Croatia,785,['a6eec794-4991-4ab2-bd27-66620c57e83b'],32,,,,,,,,,,,,,,,,,Croatia,785,00:37:32.425,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f3f6ac38-1b86-41f0-888b-d96dc935f0dd,1376,,,"[38.3, 53.4]",3869684,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Josip Šutalo,37148.0,Right Center Back,66,Croatia,785,['8942d1a5-5ba6-4f7a-87fe-bd9f7afee6e2'],35,,,,,,,,,,,,,,,,,Croatia,785,00:37:35.474,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f051dad7-d9eb-436c-8390-3ed843a70423,1379,,,"[43.9, 59.4]",3869684,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luka Modrić,5463.0,Right Defensive Midfield,66,Croatia,785,['cf31cecd-7f64-4234-bd99-a27b8bddacc9'],37,,,,,,,,,,,,,,,,,Croatia,785,00:37:37.158,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,aebd2ce8-e280-400c-9feb-50b3af585bf4,1383,,,"[32.6, 26.0]",3869684,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joško Gvardiol,33018.0,Left Center Back,66,Croatia,785,['89c9c153-3219-4a92-93b7-5a44684e10af'],42,,,,,,,,,,,,,,,,,Croatia,785,00:37:42.013,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4b93fe9d-5dea-4f8f-8cb2-f928238eff02,1386,,,"[55.9, 36.7]",3869684,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mateo Kovačić,5456.0,Left Defensive Midfield,66,Croatia,785,['9cba87a7-fe33-4296-b4ca-7df214c6f650'],45,,,,,,,,,,,,,,,,,Croatia,785,00:37:45.556,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5d345ad4-8f5e-4d5b-aaa2-54deec746bf7,1389,,,"[117.3, 8.5]",3869684,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Perišić,5474.0,Left Back,66,Croatia,785,['9d368c35-ca6f-4bf8-8e3b-839f94384d40'],51,,,,,,,,,,,,,,,,,Croatia,785,00:37:51.511,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6d6bae4c-5ccc-4c9d-a0f8-974f772dbe87,1394,,,"[81.3, 9.6]",3869684,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mateo Kovačić,5456.0,Left Defensive Midfield,67,Croatia,785,['0c9581bf-61b5-4a61-87e1-ec8c94e4f592'],1,,,,,,,,,,,,,,,,,Croatia,785,00:38:01.494,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7aebd944-8596-4a6b-a751-85a6e803a40f,1397,,,"[74.7, 15.3]",3869684,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luka Modrić,5463.0,Right Defensive Midfield,67,Croatia,785,['63dfc1ad-c867-42ae-b380-e33cf503e857'],5,,,,,,,,,,,,,,,,,Croatia,785,00:38:05.068,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e09811f4-ec85-4553-875e-f62cf09ee3b5,1400,,,"[80.5, 5.7]",3869684,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mateo Kovačić,5456.0,Left Defensive Midfield,67,Croatia,785,['2eee383b-e09c-4ccf-880c-a71ebdd197c9'],8,,,,,,,,,,,,,,,,,Croatia,785,00:38:08.684,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b486ffe9-aa16-43ef-9d94-b9dd7eb5cc9d,1403,,,"[68.9, 20.3]",3869684,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joško Gvardiol,33018.0,Left Center Back,67,Croatia,785,['06822e55-2498-4aad-8d31-e3098e37d66a'],12,,,,,,,,,,,,,,,,,Croatia,785,00:38:12.004,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0c1d89b7-3933-4df6-89fe-88a7b96d6cc1,1406,,,"[73.9, 14.5]",3869684,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mateo Kovačić,5456.0,Left Defensive Midfield,67,Croatia,785,['8bb2f7d7-4470-4bf7-84c7-82ab3c4cff63'],14,,,,,,,,,,,,,,,,,Croatia,785,00:38:14.926,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e7601a40-dde1-4341-998e-99454a9eab08,1410,,,"[92.7, 20.5]",3869684,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mislav Oršić,16527.0,Left Wing,67,Croatia,785,"['3b767351-247e-411a-9095-66c6f46a3e68', '56353e60-cfff-411d-87eb-7eab45f114d0']",16,,,,,,,,,,,,,,,,,Croatia,785,00:38:16.767,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,570446c2-49d7-4886-9b0e-714ba02f1f0b,1414,,,"[112.6, 19.8]",3869684,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luka Modrić,5463.0,Right Defensive Midfield,67,Croatia,785,['22c6a615-937b-44c9-81f8-f6e9f3090202'],19,,,,,,,,,,,,,,,,,Croatia,785,00:38:19.693,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,bcbaf747-8ef2-4a10-a41c-6e91730282d3,1423,,,"[74.1, 14.1]",3869684,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mateo Kovačić,5456.0,Left Defensive Midfield,67,Croatia,785,['b086026d-7782-4e14-b819-e23b5cea7ff1'],30,,,,,,,,,,,,,,,,,Croatia,785,00:38:30.397,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4ba3b709-bb34-4db5-aaeb-f941b168f4e9,1427,,,"[94.6, 74.2]",3869684,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lovro Majer,28914.0,Right Wing,67,Croatia,785,['4d7f989b-48da-4104-acaf-f69d32890df0'],37,,,,,,,,,,,,,,,,,Croatia,785,00:38:37.598,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a3eafbe1-4c15-424e-9ba4-9bdcad8c0fc4,1431,,,"[111.1, 63.0]",3869684,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Josip Stanišić,49337.0,Right Back,67,Croatia,785,"['f477d5bc-52f1-4f88-bb08-ae7ab2e12893', 'ffbffc3d-48fa-4cbe-9f1f-583705d9b871']",40,,,,,,,,,,,,,,,,,Croatia,785,00:38:40.010,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,c00492b3-8da2-4337-a245-f9792d7a1045,1437,,,"[62.9, 16.6]",3869684,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sofiane Boufal,3625.0,Left Wing,68,Morocco,788,['1fd1599f-3674-404e-b6f8-1e01eb300115'],15,,,,,,,,,,,,,,,,,Morocco,788,00:39:15.489,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2b92bdc2-e72f-433f-bd4f-5f8e108e2d94,1439,,,"[75.1, 19.8]",3869684,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Youssef En-Nesyri,6301.0,Center Forward,68,Morocco,788,['17746976-3557-4934-9bd0-1187476d8514'],16,,,,,,,,,,,,,,,,,Morocco,788,00:39:16.985,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b9df1b4f-3d99-4632-92e6-6af80146cbff,1442,,,"[69.1, 19.4]",3869684,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sofiane Boufal,3625.0,Left Wing,68,Morocco,788,['e4dab956-dd99-475b-b4f2-2a01ec15568c'],18,,,,,,,,,,,,,,,,,Morocco,788,00:39:18.869,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2b7c7272-c31f-4983-930c-00205618e809,1445,,,"[75.3, 7.9]",3869684,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Bilal El Khannous,156734.0,Right Center Midfield,68,Morocco,788,['76192264-b304-49f8-8e99-0d6511d0a951'],21,,,,,,,,,,,,,,,,,Morocco,788,00:39:21.994,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,370aec0a-3104-42cb-a154-3fbc4c1cce81,1448,,,"[74.9, 32.0]",3869684,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Abdelhamid Sabiri,3634.0,Left Center Midfield,68,Morocco,788,['7220740f-2c75-4262-85ba-d482bd8ca02b'],26,,,,,,,,,,,,,,,,,Morocco,788,00:39:26.561,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c711dc00-f408-4927-b7be-3b9b019b3143,1451,,,"[86.9, 76.1]",3869684,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Achraf Hakimi Mouh,5245.0,Right Back,68,Morocco,788,['0224a6ab-9f1a-4249-95b6-4dd4698bc2f1'],30,,,,,,,,,,,,,,,,,Morocco,788,00:39:30.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0ec56c21-e8f5-4272-b25d-db615bcb5724,1455,,,"[77.5, 70.8]",3869684,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Hakim Ziyech,5237.0,Right Wing,68,Morocco,788,['75d065bd-7b8f-4837-a7c1-062ea1fc7f7a'],33,,,,,,,,,,,,,,,,,Morocco,788,00:39:33.417,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,15c98ec7-7789-4d27-bdad-a13679782115,1465,,,"[33.9, 14.7]",3869684,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mateo Kovačić,5456.0,Left Defensive Midfield,69,Croatia,785,['bfa8c479-931c-4023-93b6-01a7b64de1bf'],2,,,,,,,,,,,,,,,,,Croatia,785,00:40:02.823,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1a8aad97-9e86-49ca-885f-909a59df41ae,1467,,,"[34.1, 23.7]",3869684,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joško Gvardiol,33018.0,Left Center Back,69,Croatia,785,['6b9869bc-3be2-4463-95b0-21f6589e4545'],6,,,,,,,,,,,,,,,,,Croatia,785,00:40:06.725,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,67398a4b-a808-4a90-8fbf-de03f24c19eb,1470,,,"[45.6, 15.5]",3869684,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mateo Kovačić,5456.0,Left Defensive Midfield,69,Croatia,785,['6069878e-64de-4842-8fec-41e524b3f812'],8,,,,,,,,,,,,,,,,,Croatia,785,00:40:08.857,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,33cca8d7-4427-4ef8-81e8-7c25cd054ee5,1480,,,"[48.6, 59.8]",3869684,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Josip Šutalo,37148.0,Right Center Back,69,Croatia,785,['a47be4df-7b1c-4bd9-9f2a-abba2609cd5a'],14,,,,,,,,,,,,,,,,,Croatia,785,00:40:14.218,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2c65b8ed-1492-4657-844b-26c127efbfb5,1483,,,"[74.1, 61.5]",3869684,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Josip Stanišić,49337.0,Right Back,69,Croatia,785,['cca8d5ea-ff5c-4737-8935-c73cc0f474f0'],16,,,,,,,,,,,,,,,,,Croatia,785,00:40:16.976,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6df3005d-813a-46fd-9ec1-9ed018b61728,1487,,,"[69.8, 74.2]",3869684,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lovro Majer,28914.0,Right Wing,69,Croatia,785,"['2e491df6-eb17-4d70-9519-595b0fd16729', '88f10b79-2ed0-4c31-aa04-b0b9d2e0023a']",18,,,,,,,,,,,,,,,,,Croatia,785,00:40:18.137,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,e3384e4f-fa8b-4392-ad44-338aa7074151,1490,,,"[52.3, 69.0]",3869684,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Josip Šutalo,37148.0,Right Center Back,69,Croatia,785,['7741fb4b-eab3-4272-a60e-b0835678ef54'],20,,,,,,,,,,,,,,,,,Croatia,785,00:40:20.238,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,de53e2ba-0dd8-4edc-a743-7cf177c92d0c,1493,,,"[44.0, 40.4]",3869684,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joško Gvardiol,33018.0,Left Center Back,69,Croatia,785,['673b6874-b6d9-41ef-b4b9-c804a4613cb5'],22,,,,,,,,,,,,,,,,,Croatia,785,00:40:22.562,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7243eb45-c95c-4836-b2d4-883122973bd7,1496,,,"[50.8, 58.0]",3869684,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Josip Šutalo,37148.0,Right Center Back,69,Croatia,785,['3c22f34b-7594-4795-b968-926bc3cc0f57'],26,,,,,,,,,,,,,,,,,Croatia,785,00:40:26.375,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3d55923f-5240-45d5-8478-012463b0b150,1499,,,"[93.5, 4.4]",3869684,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mislav Oršić,16527.0,Left Wing,69,Croatia,785,['2b7b4bfb-11b9-43fd-884f-1c9aed7cd3b3'],30,,,,,,,,,,,,,,,,,Croatia,785,00:40:30.851,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7d6b558f-87f9-487b-b86d-dd03ef0702c1,1504,,,"[41.3, 66.3]",3869684,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hakim Ziyech,5237.0,Right Wing,70,Morocco,788,['296f4b42-fa51-4100-86b7-50b6cec142ae'],46,,,,,,,,,,,,,,,,,Morocco,788,00:40:46.703,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,94d23619-8acd-40bf-83ee-4211302b49f4,1508,,,"[27.2, 39.7]",3869684,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Achraf Dari,139016.0,Left Center Back,70,Morocco,788,['275f1fda-38e6-492c-9246-894876e35539'],49,,,,,,,,,,,,,,,,,Morocco,788,00:40:49.772,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5b1b6ee1-ebe4-4057-85b1-99bd1ea14324,1511,,,"[40.3, 11.1]",3869684,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yahia Attiyat allah,31295.0,Left Back,70,Morocco,788,['90149063-1131-41c0-93b6-0af31e9d9415'],51,,,,,,,,,,,,,,,,,Morocco,788,00:40:51.855,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,fe542100-2e47-4082-8637-3d701cc51cdc,1514,,,"[80.5, 19.6]",3869684,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sofiane Boufal,3625.0,Left Wing,70,Morocco,788,['c2ca0235-433c-4533-9adc-388885b34f5d'],57,,,,,,,,,,,,,,,,,Morocco,788,00:40:57.365,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,51428397-6969-471b-8150-3ba1e1e03494,1516,,,"[22.9, 55.8]",3869684,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josip Šutalo,37148.0,Right Center Back,71,Croatia,785,['51c9da86-dd76-428e-a293-b3a49add3e59'],59,,,,,,,,,,,,,,,,,Croatia,785,00:40:59.326,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2497409a-dd6e-47a9-8b0a-c97562e02287,1519,,,"[37.7, 49.6]",3869684,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Defensive Midfield,71,Croatia,785,['4c519e7d-f97b-4a09-aaa8-7e96a31758eb'],2,,,,,,,,,,,,,,,,,Croatia,785,00:41:02.668,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0ac62fa5-b6c4-4f60-a09e-794aec9ad9e4,1522,,,"[27.4, 34.6]",3869684,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joško Gvardiol,33018.0,Left Center Back,71,Croatia,785,['e3665e27-0f5e-4f63-9e35-63101ea9a05d'],4,,,,,,,,,,,,,,,,,Croatia,785,00:41:04.217,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,06a55f91-c1f9-437a-b691-1d968c6ac6b8,1525,,,"[52.0, 28.2]",3869684,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mateo Kovačić,5456.0,Left Defensive Midfield,71,Croatia,785,['6667e417-d54e-45e0-b435-90e53204534d'],9,,,,,,,,,,,,,,,,,Croatia,785,00:41:09.843,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,74319683-f72e-49ad-9e2f-f56d1a826292,1528,,,"[72.1, 29.7]",3869684,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lovro Majer,28914.0,Right Wing,71,Croatia,785,['c32781f6-c78b-46b3-8da1-d6dc8b334893'],13,,,,,,,,,,,,,,,,,Croatia,785,00:41:13.369,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a1ccecb2-b851-482e-8bb5-8ef6f7c614a6,1532,,,"[57.2, 13.2]",3869684,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joško Gvardiol,33018.0,Left Center Back,71,Croatia,785,['bf4f08f9-8202-4359-88a3-02a3f8cb19f8'],17,,,,,,,,,,,,,,,,,Croatia,785,00:41:17.431,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1d7f67eb-0802-42b8-9f7d-29d9521c9ab7,1535,,,"[75.6, 13.8]",3869684,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrej Kramarić,5460.0,Center Attacking Midfield,71,Croatia,785,['a57f8766-5015-4a2f-9c81-e6df5562ae8c'],18,,,,,,,,,,,,,,,,,Croatia,785,00:41:18.392,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1a31e5be-9778-4725-a284-2d0bf54cd713,1540,,,"[64.9, 14.5]",3869684,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Perišić,5474.0,Left Back,71,Croatia,785,"['1575f28a-75d9-472f-b0e6-57e7d1bd0a8d', '2c39d507-1715-4bad-b1e9-bc32e9a5ef78']",21,,,,,,,,,,,,,,,,,Croatia,785,00:41:21.012,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,300ae877-56fd-46ce-a77f-89c4e2414721,1543,,,"[56.7, 16.4]",3869684,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mateo Kovačić,5456.0,Left Defensive Midfield,71,Croatia,785,['4e6588fb-165a-4428-a50f-09867668eae4'],21,,,,,,,,,,,,,,,,,Croatia,785,00:41:21.869,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,243251db-a157-4f9a-b6a0-77bde0c1023a,1546,,,"[58.0, 6.4]",3869684,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joško Gvardiol,33018.0,Left Center Back,71,Croatia,785,['458a4a4c-3c71-4d4b-b05c-057d75b8f908'],24,,,,,,,,,,,,,,,,,Croatia,785,00:41:24.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a6ad5f32-bdf7-4381-be00-c3a320c0af89,1549,,,"[100.0, 26.5]",3869684,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marko Livaja,22041.0,Center Forward,71,Croatia,785,['b168fa2d-eadc-4bfd-a4f1-5635ab98bc49'],27,,,,,,,,,,,,,,,,,Croatia,785,00:41:27.933,Ball Receipt*,
