50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.048798,,,,,,,,,,,edec8e36-1026-4140-a9ac-529f453c0558,908,,,"[47.0, 3.7]",3857266,17,,,,0.055885803,,Left Foot,,,"[61.3, 4.5]",,Ground Pass,,14.32236,,,Kylian Mbappé Lottin,3009.0,,,,,,,1,Regular Play,Theo Bernard François Hernández,6704.0,Left Back,28,France,771,"['29824dc1-2e01-4598-9f60-640f190d165d', '5212b03a-432a-4abc-8311-de9a413df28f']",54,,,,,,,,,,,,,,,,,,France,771,00:17:54.686,Pass,True
,,,,,,,,,,,,,,,,,,,0.940311,,,,,,,,,,,3e996d27-b574-4db0-9b8e-4fe4644dc599,911,,,"[61.3, 4.5]",3857266,17,,,,1.5096482,,Right Foot,,,"[61.6, 9.4]",,Ground Pass,,4.909175,,,Theo Bernard François Hernández,6704.0,,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,28,France,771,['7695c0e1-7289-4002-9d98-a124fabed63f'],55,,,,,,,,,,,,,,,,,,France,771,00:17:55.814,Pass,
,,,,,,,,,,,,,,,,,,,0.791242,,,,,,,,,,,f53e8e42-c419-44f9-b911-d0030292cdf9,917,,,"[19.3, 38.8]",3857266,18,,,,-0.050976206,,Left Foot,,,"[29.1, 38.3]",,Ground Pass,,9.812747,,,Christian Dannemann Eriksen,3043.0,,,,,,Recovery,1,Regular Play,Victor Nelsson,17043.0,Left Center Back,29,Denmark,776,['ed163afc-e886-4280-988e-4aca1d1cc951'],0,,,,,,,,,,,,,,,,,,Denmark,776,00:18:00.746,Pass,
,,,,,,,,,,,,,,,,,,,0.860449,,,,,,,,,,,8f792bc4-f41d-4c95-ab4b-d87726d08cc7,920,,,"[29.1, 38.3]",3857266,18,,,,-0.020267494,,Left Foot,,,"[43.9, 38.0]",,Ground Pass,,14.8030405,,,Mikkel Damsgaard,24443.0,,,,,,,1,Regular Play,Christian Dannemann Eriksen,3043.0,Left Defensive Midfield,29,Denmark,776,['63380f76-5a95-41ee-a8fc-20d230b382a8'],2,,,,,,,,,,,,,,,,,,Denmark,776,00:18:02.479,Pass,
,,,,,,,,,,,,,,,,,,,0.98141,,,,,,,,,,,6f0bd385-9f0d-4c6f-8152-4b1d5870ca7e,923,,,"[40.4, 38.0]",3857266,18,,,,-1.3134726,,Right Foot,,,"[43.4, 26.6]",,Ground Pass,,11.78813,,,Christian Dannemann Eriksen,3043.0,,,,,,,1,Regular Play,Mikkel Damsgaard,24443.0,Left Wing,29,Denmark,776,['a87b6bb6-3730-49e0-abd5-958ebf6e91f6'],4,,,,,,,,,,,,,,,,,,Denmark,776,00:18:04.278,Pass,
,,,,,,,,,,,,,,,,,,,1.126401,,,,,,,,,,,4386f7cb-8fca-48c0-b95b-08c86a5cd65e,927,,,"[46.1, 25.2]",3857266,18,,,,-2.7644496,,Right Foot,,,"[30.7, 19.1]",,Ground Pass,,16.564117,,,Joakim Mæhle,16554.0,,,,,,,1,Regular Play,Christian Dannemann Eriksen,3043.0,Left Defensive Midfield,29,Denmark,776,['e15005a3-cb26-4374-bc47-b86fdebc0297'],5,,,,,,,,,,,,,,,,,,Denmark,776,00:18:05.967,Pass,
,,,,,,,,,,,,,,,,,,,1.36226,,,,,,,,,,,f45ad9d4-e8eb-46f4-b893-2ce02223c90e,930,,,"[30.7, 19.1]",3857266,18,,,,1.1095759,,Right Foot,,,"[38.9, 35.6]",,Ground Pass,,18.425255,,,Pierre-Emile Højbjerg,3570.0,,,,,,,1,Regular Play,Joakim Mæhle,16554.0,Left Wing Back,29,Denmark,776,['1adb7158-6579-4935-8489-d0fc3621e73a'],8,,,,,,,,,,,,,,,,,,Denmark,776,00:18:08.183,Pass,
,,,,,,,,,,,,,,,,,,,0.994953,,,,,,,,,,,4d0f8cc4-cc2d-479e-8a0a-bcfef52d64f1,933,,,"[39.3, 35.6]",3857266,18,,,,-3.0440016,,Right Foot,,,"[25.0, 34.2]",,Ground Pass,,14.368368,,,Victor Nelsson,17043.0,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,29,Denmark,776,['e4189191-88bc-45d1-9be3-84d474c83442'],9,,,,,,,,,,,,,,,,,,Denmark,776,00:18:09.586,Pass,
,,,,,,,,,,,,,,,,,,,1.270651,,,,,,,,,,,7a334d29-9764-4388-b219-ce43d5555c2f,936,,,"[25.6, 32.8]",3857266,18,,,,1.3390795,,Right Foot,,,"[27.7, 41.7]",,Ground Pass,,9.144397,,,Andreas Christensen,3959.0,,,,,,,1,Regular Play,Victor Nelsson,17043.0,Left Center Back,29,Denmark,776,['fd73e74f-d6b1-4323-af10-981df3b4e543'],11,,,,,,,,,,,,,,,,,,Denmark,776,00:18:11.570,Pass,
,,,,,,,,,,,,,,,,,,,0.648045,,,,,,,,,,,c30ce7ca-b57c-4fd9-b9eb-ec82f3c4684b,939,,,"[27.7, 41.7]",3857266,18,,,,0.8339038,,Right Foot,,,"[32.6, 47.1]",,Ground Pass,,7.291776,,,Pierre-Emile Højbjerg,3570.0,,,,,,,1,Regular Play,Andreas Christensen,3959.0,Center Back,29,Denmark,776,['4ea3264a-d08a-48a9-a25d-d5630c4b0d81'],14,,,,,,,,,,,,,,,,,,Denmark,776,00:18:14.165,Pass,
,,,,,,,,,,,,,,,,,,,0.572427,,,,,,,,,,,e4bbdf5b-1d65-49ac-8958-d13293d2d68f,943,,,"[39.6, 60.2]",3857266,18,,,,2.726518,,Right Foot,,,"[33.7, 62.8]",,Ground Pass,,6.44748,,,Joachim Andersen,8247.0,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,29,Denmark,776,['063296a3-9e13-419f-b777-3b637ae59eaf'],18,,,,,,,,,,,,,,,,,,Denmark,776,00:18:18.591,Pass,
,,,,,,,,,,,,,,,,,,,1.041589,,,,,,,,,,,59180900-25af-49e8-a592-6a7e0825ae13,946,,,"[33.7, 62.8]",3857266,18,,,,-1.4940244,,Right Foot,,,"[34.7, 49.8]",,Ground Pass,,13.038404,,,Andreas Christensen,3959.0,,,,,,,1,Regular Play,Joachim Andersen,8247.0,Right Center Back,29,Denmark,776,['4b4be205-4710-4a01-8bc6-06ed32b8bbb7'],19,,,,,,,,,,,,,,,,,,Denmark,776,00:18:19.810,Pass,
,,,,,,,,,,,,,,,,,,,1.984788,,,,,,,,,,,6149d7b2-5579-47d2-a527-838f3e008202,949,,,"[34.7, 49.8]",3857266,18,,,,-1.313754,,Right Foot,,,"[39.3, 32.3]",,Ground Pass,,18.094475,,,Victor Nelsson,17043.0,,,,,,,1,Regular Play,Andreas Christensen,3959.0,Center Back,29,Denmark,776,['4cb53182-45e4-435c-b5d1-89fa27f4a9b4'],21,,,,,,,,,,,,,,,,,,Denmark,776,00:18:21.902,Pass,
,,,,,,,,,,,,,,,,,,,1.17532,,,,,,,,,,,a94431cc-263d-4a05-84d2-05e394dcc914,952,,,"[47.2, 18.3]",3857266,18,,,,-0.551655,,Right Foot,,,"[68.0, 5.5]",,Ground Pass,,24.42294,,,Joakim Mæhle,16554.0,,,,,,,1,Regular Play,Victor Nelsson,17043.0,Left Center Back,29,Denmark,776,['72f5ecaa-604b-4257-b94c-43352cf1852e'],26,,,,,,,,,,,,,,,,,,Denmark,776,00:18:26.653,Pass,
,,,,,,,,,,,,,,,,,,,2.058211,,,,,,,,,,,36efd994-e491-4be3-9d62-abc006241de4,955,,,"[68.0, 5.5]",3857266,18,,,,2.547251,,Left Foot,,,"[53.5, 15.3]",,Ground Pass,,17.501143,,,Victor Nelsson,17043.0,,,,,,,1,Regular Play,Joakim Mæhle,16554.0,Left Wing Back,29,Denmark,776,['971e6948-3f87-4201-9d84-9fa93fd50d11'],27,,,,,,,,,,,,,,,,,,Denmark,776,00:18:27.908,Pass,
,,,,,,,,,,,,,,,,,,,1.414257,,,,,,,,,,,b700f0e6-1f48-4aeb-a3ee-59707a106efa,958,,,"[54.3, 16.9]",3857266,18,,,,1.7377665,,Left Foot,,,"[51.3, 34.7]",,Ground Pass,,18.051039,,,Andreas Christensen,3959.0,,,,,,,1,Regular Play,Victor Nelsson,17043.0,Left Center Back,29,Denmark,776,['1aaf7ec3-dd4c-4780-a98c-33e51765fe3a'],31,,,,,,,,,,,,,,,,,,Denmark,776,00:18:31.438,Pass,
,,,,,,,,,,,,,,,,,,,1.677175,,,,,,,,,,,ad3ae79e-4f96-450f-b519-83ee06b78838,961,,,"[65.6, 39.1]",3857266,18,,,,-1.6289318,,Right Foot,,,"[64.5, 20.2]",,Ground Pass,,18.931984,,,Victor Nelsson,17043.0,,,,,,,1,Regular Play,Andreas Christensen,3959.0,Center Back,29,Denmark,776,['be1295d9-5654-4f23-a19b-f7d9a0359838'],37,,,,,,,,,,,,,,,,,,Denmark,776,00:18:37.418,Pass,
,,,,,,,,,,,,,,,,,,,1.261043,,,,,,,,,,,884f33bf-ab3a-4f4c-8765-c66c281363ac,964,,,"[64.5, 20.2]",3857266,18,,,,-0.45690235,,Right Foot,,,"[88.3, 8.5]",,Ground Pass,,26.52037,,,Joakim Mæhle,16554.0,,,,,,,1,Regular Play,Victor Nelsson,17043.0,Left Center Back,29,Denmark,776,['b52f26b6-3c95-4728-9646-9c66a3008a71'],39,,,,,,,,,,,,,,,,,,Denmark,776,00:18:39.506,Pass,
,,,,,,,,,,,,,,,,,,,1.712822,,,,,,,,,,,f856d470-33ed-42fe-9b35-239458492d04,970,,,"[101.5, 0.1]",3857266,18,,,,1.7492068,,,,,"[99.3, 12.3]",,Low Pass,,12.396773,,,Mikkel Damsgaard,24443.0,,,,,,Throw-in,1,From Throw In,Joakim Mæhle,16554.0,Left Wing Back,30,Denmark,776,['bd9dbd6a-2945-4ae9-b014-49048ebdde58'],48,,,,,,,,,,,,,,,,,,Denmark,776,00:18:48.422,Pass,
,,,,,,,,,,,,,,,,,,,1.697275,,,,,,,,,,,20718564-bce0-4d1d-8639-952867466607,974,,,"[98.5, 14.2]",3857266,18,,,,0.80801874,,Right Foot,,,"[109.3, 25.5]",,Ground Pass,,15.631059,,,Andreas Evald Cornelius,5732.0,,,,,,,1,From Throw In,Mikkel Damsgaard,24443.0,Left Wing,30,Denmark,776,"['3f42fe9e-cc8c-4ea4-b414-b42f158be0da', '5fbf4447-e7de-450f-9d38-1f74fcfcc909']",51,,,,,,,,,,,,,,,,,,Denmark,776,00:18:51.144,Pass,True
,,,,,,,,,,,,,,,,,,,0.710411,,,,,,,,,,,a5b0e594-7dfa-490b-81dc-e5c890fdc0d6,979,,,"[113.9, 25.9]",3857266,18,,,,-1.7858112,,Right Foot,,,"[112.0, 17.2]",,Ground Pass,,8.905055,,,Joakim Mæhle,16554.0,,,,,,,1,From Throw In,Andreas Evald Cornelius,5732.0,Center Forward,30,Denmark,776,"['5a742067-0b97-4c57-9ce9-c4e803f73b4b', '85e74ef5-9842-4382-a974-c25be455898f', '96d8bfe5-e69d-4cd3-b1ba-60b31b2705f2']",54,,,,,,,,,,,,,,,,,,Denmark,776,00:18:54.273,Pass,True
,,,,,,,,,,,,,,,,,,,1.90429,,,,,,,,,,,35dd82a4-3ee6-4632-ba70-ecbb0282fa13,981,,,"[112.0, 16.1]",3857266,18,,,,1.9304434,,Right Foot,,,"[107.3, 28.6]",,Ground Pass,,13.3544,Incomplete,,Mikkel Damsgaard,24443.0,,,,,,,1,From Throw In,Joakim Mæhle,16554.0,Left Wing Back,30,Denmark,776,"['182f8d0d-50d6-4929-8fb0-eca6e315e089', 'a14b7935-09aa-45f5-85dd-182646b87123']",54,,,,,,,,,,,,,,,,,,Denmark,776,00:18:54.984,Pass,
,,,,,,,,,,,,,,,,,,,0.939468,,,,,,,,,,,a14b7935-09aa-45f5-85dd-182646b87123,984,,,"[12.8, 51.5]",3857266,18,,,,-2.2655346,,Right Foot,,,"[11.8, 50.3]",,Ground Pass,,1.56205,,,Antoine Griezmann,5487.0,,,,,,Recovery,1,From Counter,Raphaël Varane,5485.0,Right Center Back,31,France,771,"['2e81daaa-4541-407b-b40f-bedee3ae7e9a', '35dd82a4-3ee6-4632-ba70-ecbb0282fa13']",56,,,,,,,,,,,,,,,,,,France,771,00:18:56.888,Pass,
,,,,,,,,,,,,,,,,,,,2.505078,,,,,,,,,,,abeae0b3-feae-4526-88db-9c5668264b3b,987,,,"[48.5, 56.1]",3857266,19,,,,-0.4479421,,Left Foot,,,"[79.3, 41.3]",,Ground Pass,,34.171333,Unknown,,Kylian Mbappé Lottin,3009.0,,,,Through Ball,True,,1,From Counter,Antoine Griezmann,5487.0,Center Attacking Midfield,31,France,771,['ebd5309f-d8e8-494b-adf3-56a42f277d22'],0,,,,,,,,,,,,,,,,,,France,771,00:19:00.669,Pass,
,,,,,,,,,,,,,,,,,,,1.91264,,,,,,,,,,,5b78a632-3f50-4aed-8feb-866a530b31b8,992,,,"[81.2, 44.5]",3857266,20,,,,0.85075945,,Left Foot,,,"[106.9, 73.8]",,High Pass,,38.974094,,,Ousmane Dembélé,5477.0,,,,,,Free Kick,1,From Free Kick,Antoine Griezmann,5487.0,Center Attacking Midfield,32,France,771,['74c59e2f-b107-4e7c-a4d1-1d03bb08521e'],13,,,,,,,,,,,,,,,,,,France,771,00:20:13.609,Pass,
,,,,,,,,,,,,,,,,,,,0.998712,,,,,,,,,,,be945291-62d3-4751-af94-195066a8d4c4,995,,,"[103.4, 73.3]",3857266,20,,,,-1.3833672,1f3a4095-aec4-4475-8b87-ba40ba707855,Left Foot,True,,"[108.9, 44.3]",,High Pass,,29.516945,,,Adrien Rabiot,3026.0,True,,,,,,1,From Free Kick,Ousmane Dembélé,5477.0,Right Wing,32,France,771,['128f8faa-731e-4541-9ec3-9ccdcd7c86cb'],17,,,,,,,,,,,,,,,,,,France,771,00:20:17.965,Pass,
,,,,,,,,,,,,,,,,,,,4.034623,,,,,,,,,,,1a035c22-11a8-4ef8-9fbf-256ec78da497,1001,,,"[23.9, 76.7]",3857266,20,,,,-0.032004133,,Right Foot,,,"[77.0, 75.0]",,Ground Pass,,53.127205,Incomplete,,,,,,,,,,1,Regular Play,Rasmus Nissen Kristensen,16190.0,Right Wing Back,33,Denmark,776,['70b2b222-5945-4445-9220-a15deeb4996c'],28,,,,,,,,,,,,,,,,,,Denmark,776,00:20:28.037,Pass,
,,,,,,,,,,,,,,,,,,,1.053447,,,,,,,,,,,3c39ec8a-8b8a-42d7-bd9a-a37f53643a4c,1004,,,"[42.4, 9.1]",3857266,20,,,,0.5380442,,Left Foot,,,"[54.8, 16.5]",,Ground Pass,,14.440222,,,Aurélien Djani Tchouaméni,10481.0,,,,,,,1,Regular Play,Dayotchanculle Upamecano,8519.0,Left Center Back,34,France,771,['aa84b8ae-93b9-48b2-b457-183e2465ebe7'],33,,,,,,,,,,,,,,,,,,France,771,00:20:33.266,Pass,
,,,,,,,,,,,,,,,,,,,1.365914,,,,,,,,,,,5160faa9-f453-4eaf-9fbb-0453c5635aea,1007,,,"[66.6, 10.2]",3857266,20,,,,-1.2184876,,Right Foot,,,"[69.1, 3.4]",,Ground Pass,,7.2449985,,,Theo Bernard François Hernández,6704.0,,,,,,,1,Regular Play,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,34,France,771,['6227bbc6-1d48-4c71-b99c-ce5aae86d1d0'],36,,,,,,,,,,,,,,,,,,France,771,00:20:36.637,Pass,
,,,,,,,,,,,,,,,,,,,0.903467,,,,,,,,,,,4b456ead-d095-4699-b0a5-a05441d0a431,1010,,,"[69.1, 3.4]",3857266,20,,,,-0.1061568,,Right Foot,,,"[81.3, 2.1]",,Ground Pass,,12.269067,,,Kylian Mbappé Lottin,3009.0,,,,,,,1,Regular Play,Theo Bernard François Hernández,6704.0,Left Back,34,France,771,['3c5c3a51-d0ff-4af6-ae32-c83adca9c072'],38,,,,,,,,,,,,,,,,,,France,771,00:20:38.312,Pass,
,,,,,,,,,,,,,,,,,,,1.232838,,,,,,,,,,,f9a957bd-abac-4a32-9666-daaf4065507b,1013,,,"[82.7, 1.1]",3857266,20,,,,3.0429044,,Right Foot,,,"[72.6, 2.1]",,Ground Pass,,10.1493845,,,Theo Bernard François Hernández,6704.0,,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,34,France,771,['ed654433-7da6-42b9-85e8-0a7518c1aa81'],41,,,,,,,,,,,,,,,,,,France,771,00:20:41.668,Pass,
,,,,,,,,,,,,,,,,,,,0.613234,,,,,,,,,,,af9b58cc-6e11-4472-86ff-fff05f35ff7b,1016,,,"[72.6, 2.1]",3857266,20,,,,2.0344439,,Left Foot,,,"[70.7, 5.9]",,Ground Pass,,4.248529,,,Aurélien Djani Tchouaméni,10481.0,,,,,,,1,Regular Play,Theo Bernard François Hernández,6704.0,Left Back,34,France,771,['7e22b817-9d84-45a2-8cb6-fb9a3ec60012'],43,,,,,,,,,,,,,,,,,,France,771,00:20:43.654,Pass,
,,,,,,,,,,,,,,,,,,,2.061699,,,,,,,,,,,ea3c84b3-7f45-4214-9fcf-e298edf293ea,1019,,,"[67.7, 25.6]",3857266,20,,,,1.9790733,,Right Foot,,,"[60.0, 43.4]",,Ground Pass,,19.394072,,,Raphaël Varane,5485.0,,,,,,,1,Regular Play,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,34,France,771,['60212dba-27a8-465d-bbe0-beb347a95eee'],46,,,,,,,,,,,,,,,,,,France,771,00:20:46.121,Pass,
,,,,,,,,,,,,,,,,,,,1.16258,,,,,,,,,,,0fe94a13-672b-4114-96ed-5301b6ef6cb9,1022,,,"[68.8, 49.7]",3857266,20,,,,-1.8894981,,Left Foot,,,"[62.3, 30.0]",,Ground Pass,,20.744638,,,Dayotchanculle Upamecano,8519.0,,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,34,France,771,['058227e3-bdd4-4017-8294-8085dc31f016'],52,,,,,,,,,,,,,,,,,,France,771,00:20:52.383,Pass,
,,,,,,,,,,,,,,,,,,,1.248944,,,,,,,,,,,a573a0f0-bfbf-423c-a907-a5a4427b8c9e,1025,,,"[62.4, 26.2]",3857266,20,,,,-1.1810243,,Right Foot,,,"[72.3, 2.1]",,Ground Pass,,26.054174,,,Theo Bernard François Hernández,6704.0,,,,,,,1,Regular Play,Dayotchanculle Upamecano,8519.0,Left Center Back,34,France,771,['61aab29d-c3c8-4f00-a560-cc13dcf52ff5'],54,,,,,,,,,,,,,,,,,,France,771,00:20:54.622,Pass,
,,,,,,,,,,,,,,,,,,,1.283371,,,,,,,,,,,164b2c9a-7c2c-43ee-9993-5ab0fa97d912,1030,,,"[59.7, 2.6]",3857266,20,,,,2.6127112,,Left Foot,,,"[44.3, 11.6]",,Low Pass,,17.83704,,,Dayotchanculle Upamecano,8519.0,,,,,,,1,Regular Play,Theo Bernard François Hernández,6704.0,Left Back,34,France,771,"['4ae1112f-321a-4cbf-a738-158a00befb15', '7b7466d7-af0e-44c1-b7d0-a44398572c4d']",58,,,,,,,,,,,,,,,,,,France,771,00:20:58.212,Pass,True
,,,,,,,,,,,,,,,,,,,1.129519,,,,,,,,,,,abca824f-ecd7-408a-81d3-6ffbab778d6c,1033,,,"[46.1, 16.2]",3857266,21,,,,-0.65962875,,Right Foot,,,"[51.0, 12.4]",,Ground Pass,,6.2008066,,,Aurélien Djani Tchouaméni,10481.0,,,,,,,1,Regular Play,Dayotchanculle Upamecano,8519.0,Left Center Back,34,France,771,['67398c5e-208e-453d-a9b5-a9fca3fc11a7'],9,,,,,,,,,,,,,,,,,,France,771,00:21:09.012,Pass,
,,,,,,,,,,,,,,,,,,,0.839174,,,,,,,,,,,938ac5c3-d88f-4207-b6a2-745133b75ea8,1036,,,"[53.4, 9.1]",3857266,21,,,,-0.3582307,,Right Foot,,,"[73.7, 1.5]",,Ground Pass,,21.676023,,,Theo Bernard François Hernández,6704.0,,,,,,,1,Regular Play,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,34,France,771,['0535e7e3-1c2b-4414-91ad-70068a72a977'],11,,,,,,,,,,,,,,,,,,France,771,00:21:11.958,Pass,
,,,,,,,,,,,,,,,,,,,0.720414,,,,,,,,,,,033706ad-e199-4979-b082-9b8ee9f4bb12,1039,,,"[72.3, 3.7]",3857266,21,,,,3.1124747,,Left Foot,,,"[62.0, 4.0]",,Ground Pass,,10.304368,Incomplete,,Aurélien Djani Tchouaméni,10481.0,,,,,,,1,Regular Play,Theo Bernard François Hernández,6704.0,Left Back,34,France,771,"['3b27e653-5ff3-4058-bb22-350ba25e7b7e', 'b8be90f5-89b1-4b19-9bd5-d610117ed8d1']",13,,,,,,,,,,,,,,,,,,France,771,00:21:13.634,Pass,
,,,,,,,,,,,,,,,,,,,0.587599,,,,,,,,,,,a365f8a8-f7e4-4b44-9155-146d6cbfedbc,1047,,,"[62.3, 4.8]",3857266,21,,,,0.30667633,,Right Foot,,,"[68.3, 6.7]",,Ground Pass,,6.293648,,,Theo Bernard François Hernández,6704.0,,,,,,,1,Regular Play,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,34,France,771,"['04c3ed8b-c175-44e2-a623-dad065bbb471', '9c4c44f4-8b47-4fab-98ef-449548c81668']",17,,,,,,,,,,,,,,,,,,France,771,00:21:17.351,Pass,True
,,,,,,,,,,,,,,,,,,,0.896234,,,,,,,,,,,3475e0fa-1c11-4067-919f-83c691791fd4,1050,,,"[70.2, 8.6]",3857266,21,,,,1.1117569,,Left Foot,,,"[74.5, 17.3]",,Ground Pass,,9.7046385,,,Kylian Mbappé Lottin,3009.0,,,,,,,1,Regular Play,Theo Bernard François Hernández,6704.0,Left Back,34,France,771,['4da608e7-9086-4a1d-8ba4-615077f1cd0e'],18,,,,,,,,,,,,,,,,,,France,771,00:21:18.648,Pass,
,,,,,,,,,,,,,,,,,,,1.676254,,,,,,,,,,,9356fe1e-085e-4e77-a396-ccd71c392bf9,1054,,,"[77.0, 23.7]",3857266,21,,,,0.9652517,,Right Foot,,,"[98.6, 54.9]",,High Pass,,37.94733,Incomplete,,Ousmane Dembélé,5477.0,,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,34,France,771,"['548e928f-a1ed-4d08-a3f0-e47f0920dd20', '5ae5b90d-0ef6-43b5-9d1b-1f60dd768237', 'c4b21171-cc8b-4d4f-a987-d6bd26daae6d']",21,,,,,,,,,,,,,,,,,,France,771,00:21:21.535,Pass,True
,,,,,,,,,,,,,True,,,,,,1.729734,,,,,,,,,,,c4b21171-cc8b-4d4f-a987-d6bd26daae6d,1056,,,"[21.5, 25.2]",3857266,21,,,,0.37382072,,Head,,,"[39.6, 32.3]",,High Pass,,19.442736,,,Mikkel Damsgaard,24443.0,,,,,,Interception,1,From Counter,Joakim Mæhle,16554.0,Left Wing Back,35,Denmark,776,"['505dbe45-f09a-42f8-97cc-1deaf038aa99', '9356fe1e-085e-4e77-a396-ccd71c392bf9']",23,,,,,,,,,,,,,,,,,,Denmark,776,00:21:23.211,Pass,
,,,,,,,,,,,,,,,,,,,0.637367,,,,,,,,,,,3021b8bc-93fe-4831-9baf-5985b272360c,1062,,,"[39.3, 29.0]",3857266,21,True,,,1.6790669,,Right Foot,,,"[38.8, 33.6]",,Ground Pass,,4.6270943,,,Andreas Christensen,3959.0,,,,,,Free Kick,1,From Free Kick,Christian Dannemann Eriksen,3043.0,Left Defensive Midfield,36,Denmark,776,['af5476ba-caac-4e5a-b499-046a7aca480b'],51,,,,,,,,,,,,,,,,,,Denmark,776,00:21:51.241,Pass,
,,,,,,,,,,,,,,,,,,,1.045296,,,,,,,,,,,831246aa-e21e-41de-bfb7-88615663adaa,1064,,,"[38.8, 33.6]",3857266,21,,,,-1.1037064,,Right Foot,,,"[50.5, 10.4]",,Ground Pass,,25.983263,,,Christian Dannemann Eriksen,3043.0,,,,,,,1,From Free Kick,Andreas Christensen,3959.0,Center Back,36,Denmark,776,['ab31d737-aea3-4441-a4b0-12027f6a8efd'],51,,,,,,,,,,,,,,,,,,Denmark,776,00:21:51.878,Pass,
,,,,,,,,,,,,,,,,,,,1.429267,,,,,,,,,,,c7cf7e21-a8e8-4f44-bb51-3010d1a8dc07,1067,,,"[50.8, 12.0]",3857266,21,,,,2.436237,,Left Foot,,,"[40.7, 20.6]",,Ground Pass,,13.265368,,,Victor Nelsson,17043.0,,,,,,,1,From Free Kick,Christian Dannemann Eriksen,3043.0,Left Defensive Midfield,36,Denmark,776,['1790a086-130e-4acb-92fe-85ec2dbf50b5'],55,,,,,,,,,,,,,,,,,,Denmark,776,00:21:55.009,Pass,
,,,,,,,,,,,,,,,,,,,1.102821,,,,,,,,,,,3531c4a2-ac0b-4252-8f24-9486ba6a053c,1070,,,"[39.7, 24.0]",3857266,21,,,,1.7228396,,Right Foot,,,"[37.8, 36.4]",,Ground Pass,,12.54472,,,Andreas Christensen,3959.0,,,,,,,1,From Free Kick,Victor Nelsson,17043.0,Left Center Back,36,Denmark,776,['659cecc0-4e7f-4a20-9b8b-6e6d6491c7a3'],57,,,,,,,,,,,,,,,,,,Denmark,776,00:21:57.413,Pass,
,,,,,,,,,,,,,,,,,,,1.278929,,,,,,,,,,,71ba2800-8aa5-49ef-933e-75c94e95cc1f,1073,,,"[42.0, 44.4]",3857266,22,,,,-0.45597512,,Right Foot,,,"[57.7, 36.7]",,Ground Pass,,17.486567,,,Mikkel Damsgaard,24443.0,,,,,,,1,From Free Kick,Andreas Christensen,3959.0,Center Back,36,Denmark,776,['00b6e54e-f05a-4d2c-b9ff-aa7d6611cc54'],1,,,,,,,,,,,,,,,,,,Denmark,776,00:22:01.376,Pass,
,,,,,,,,,,,,,,,,,,,0.948379,,,,,,,,,,,8c9b03ef-6638-4692-97f4-d56fb63ee20a,1076,,,"[57.7, 36.7]",3857266,22,,,,2.5639167,,Right Foot,,,"[44.2, 45.5]",,Ground Pass,,16.1149,,,Andreas Christensen,3959.0,,,,,,,1,From Free Kick,Mikkel Damsgaard,24443.0,Left Wing,36,Denmark,776,['034510e9-0952-44ac-a1cd-0078bf9b8722'],2,,,,,,,,,,,,,,,,,,Denmark,776,00:22:02.716,Pass,
