ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac9ca1f2-5677-40fc-9498-349a1e075fe6,1281,,"[49.8, 49.8]",3857267,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carlos Armando Gruezo Arboleda,12583.0,Center Defensive Midfield,71,Ecuador,3565,['6093b0fe-857a-47fb-84be-82461c80c4d0'],20,,,,,,,,,,,,,,,,,Ecuador,3565,00:45:20.411,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca8bf10a-171c-4549-bf4a-dfa9fc06a832,1283,,"[44.3, 12.3]",3857267,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Pervis Josué Estupiñán Tenorio,24085.0,Left Back,71,Ecuador,3565,['e3e9d39e-c359-4627-82e6-8c975a032097'],23,,,,,,,,,,,,,,,,,Ecuador,3565,00:45:23.134,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ec19cd2-ef95-4b11-b0be-140a81544de9,1286,,"[26.5, 21.6]",3857267,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Piero Martín Hincapié Reyna,38004.0,Left Center Back,71,Ecuador,3565,['1197025b-97f2-42c0-943d-e4e5a9b61af0'],26,,,,,,,,,,,,,,,,,Ecuador,3565,00:45:26.563,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8088ef4-b9b7-41b4-b063-7541198a060d,1289,,"[10.5, 38.3]",3857267,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Hernán Ismael Galíndez,37522.0,Goalkeeper,71,Ecuador,3565,['7ce3b6e2-0ea8-4ec1-9ca5-ad9b561e3e8c'],29,,,,,,,,,,,,,,,,,Ecuador,3565,00:45:29.325,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593d2aae-65bc-48c2-bf86-bf8e96cf796d,1292,,"[95.9, 30.2]",3857267,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Enner Remberto Valencia Lastra,28559.0,Left Wing,71,Ecuador,3565,['a6dfc25b-8248-4290-8e48-e6c19745b1f7'],35,,,,,,,,,,,,,,,,,Ecuador,3565,00:45:35.614,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13015777-bc18-412e-b90b-e8c6719c0e79,1295,,"[33.1, 51.2]",3857267,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Center Attacking Midfield,72,Senegal,787,['b36d7aa5-b4d2-425b-a999-a5da3f3d6ece'],36,,,,,,,,,,,,,,,,,Senegal,787,00:45:36.762,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afca8fe5-c4b9-4542-b20f-1ca003ce85b3,1297,,"[22.3, 66.9]",3857267,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youssouf Sabaly,3404.0,Right Back,72,Senegal,787,['90a394b7-d296-447d-a3a8-55c24eb6003e'],38,,,,,,,,,,,,,,,,,Senegal,787,00:45:38.814,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daed9df6-c79c-4f1b-a0ed-eecc31fd851c,1300,,"[89.9, 13.1]",3857267,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enner Remberto Valencia Lastra,28559.0,Left Wing,72,Senegal,787,['df758874-f255-4468-a18a-6a4c6caf2287'],44,,,,,,,,,,,,,,,,,Ecuador,3565,00:45:44.363,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f34765b-6178-4112-b17a-304a45b4233a,1305,,"[33.6, 36.4]",3857267,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Armando Gruezo Arboleda,12583.0,Center Defensive Midfield,73,Ecuador,3565,['cd5cfdd3-d400-4f06-aefd-a59abc41baf1'],2,,,,,,,,,,,,,,,,,Ecuador,3565,00:46:02.558,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8a0364b-19c5-4dc8-b146-f7b8477be234,1307,,"[57.1, 36.2]",3857267,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moisés Isaac Caicedo Corozo,37726.0,Left Center Midfield,73,Ecuador,3565,['e4a7c645-cff1-4483-97c8-e71b1e6bf34c'],7,,,,,,,,,,,,,,,,,Ecuador,3565,00:46:07.838,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb6fd0ed-b533-4915-9919-c6da32cc4d1c,1309,,"[39.1, 44.4]",3857267,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Armando Gruezo Arboleda,12583.0,Center Defensive Midfield,73,Ecuador,3565,['84c2c541-0bfe-4feb-ad26-3e7244da43c8'],9,,,,,,,,,,,,,,,,,Ecuador,3565,00:46:09.444,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b15d68dd-c00d-46b5-be88-69daa3b37061,1312,,"[55.6, 77.2]",3857267,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Angelo Smit Preciado Quiñónez,37737.0,Right Back,73,Ecuador,3565,['e199fda8-f4e5-47b9-bae9-4e5413fd64f4'],14,,,,,,,,,,,,,,,,,Ecuador,3565,00:46:14.324,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1bb68ca-6a89-4638-937b-12ca77ccb452,1319,,"[38.5, 77.1]",3857267,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Felix Eduardo Torres Caicedo,30111.0,Right Center Back,73,Ecuador,3565,['735d76b5-9d52-44d4-9a7d-f7e3ac33ef05'],19,,,,,,,,,,,,,,,,,Ecuador,3565,00:46:19.205,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df419bf-735e-4442-bc11-c246e0e4a872,1327,,"[94.9, 5.1]",3857267,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ismail Jakobs,32915.0,Left Back,74,Senegal,787,['e93589f2-90a6-4759-bb27-e7b0166142f9'],26,,,,,,,,,,,,,,,,,Senegal,787,00:46:26.912,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39735380-03ae-47f3-9ae9-8c3d496c505d,1330,,"[108.4, 51.5]",3857267,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iliman Ndiaye,80484.0,Right Wing,74,Senegal,787,['9125c200-a3c6-485d-bf2b-fca8ab5a61af'],29,,,,,,,,,,,,,,,,,Senegal,787,00:46:29.558,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53d5c7ae-f9a9-47e5-a6bf-04f061414d70,1337,,"[109.8, 40.7]",3857267,47,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Abdou Diallo,8553.0,Left Center Back,75,Senegal,787,['e225d4b9-b1b0-48b9-b1cb-7104ad412457'],14,,,,,,,,,,,,,,,,,Senegal,787,00:47:14.612,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37976dab-9822-4e89-85a2-bf3ab6c3e083,1342,,"[104.6, 70.7]",3857267,47,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Idrissa Gana Gueye,3436.0,Center Attacking Midfield,76,Senegal,787,"['0597888a-dbef-4152-97c2-f64fed36fddc', '5c4064a2-4d98-45ec-8368-100dd6877e8c']",46,,,,,,,,,,,,,,,,,Senegal,787,00:47:46.693,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c2c2a9d-4739-42b0-87e0-30bc19fc1778,1345,,"[110.9, 73.8]",3857267,47,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Youssouf Sabaly,3404.0,Right Back,76,Senegal,787,['6b953d1d-1584-4025-b61a-6c01b7585d2f'],47,,,,,,,,,,,,,,,,,Senegal,787,00:47:47.712,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29f291be-3e79-405c-85e2-8654c3e3e0fb,1358,,"[91.0, 23.7]",3857267,49,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Idrissa Gana Gueye,3436.0,Center Attacking Midfield,79,Senegal,787,['6bc65915-a2e1-421b-a0fd-fb02c08b3e53'],42,,,,,,,,,,,,,,,,,Senegal,787,00:49:42.646,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6aec221e-48a6-4a52-85e2-99d1f721a5e6,1368,,"[108.0, 55.5]",3857267,49,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iliman Ndiaye,80484.0,Right Wing,79,Senegal,787,['90de9115-98f6-455d-a3bc-03a88fa94d0f'],50,,,,,,,,,,,,,,,,,Senegal,787,00:49:50.517,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2129ecc3-6bb3-4f38-80f1-108e6a09b15f,1371,,"[107.6, 70.9]",3857267,49,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Youssouf Sabaly,3404.0,Right Back,79,Senegal,787,['ac057a46-ac04-400f-879c-81f267933069'],53,,,,,,,,,,,,,,,,,Senegal,787,00:49:53.888,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa3ff5d6-2c91-440e-82b8-b38da91af8c3,1374,,"[52.7, 71.4]",3857267,50,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Enner Remberto Valencia Lastra,28559.0,Left Wing,80,Ecuador,3565,['031897df-a2d4-4b47-b201-704a5e2609f8'],13,,,,,,,,,,,,,,,,,Ecuador,3565,00:50:13.571,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a0bb6b2-4b91-429b-b038-d34d8bca8bff,1377,,"[82.7, 3.7]",3857267,50,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ismaïla Sarr,2941.0,Left Wing,81,Senegal,787,"['0d937ce7-d8b5-45df-9789-7a1ec79f3c20', 'c755741d-eb3f-4f4f-99a2-6a668cfa9b64']",14,,,,,,,,,,,,,,,,,Senegal,787,00:50:14.681,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf451303-e319-4451-b415-b7f3c84b6520,1380,,"[86.5, 9.8]",3857267,50,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Center Attacking Midfield,81,Senegal,787,['60cb3110-aec9-4ae7-9fc9-5c7d551de397'],15,,,,,,,,,,,,,,,,,Senegal,787,00:50:15.482,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7db80a7e-2787-4350-a38d-84f22f14289a,1384,,"[80.5, 15.5]",3857267,50,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pape Gueye,21026.0,Left Defensive Midfield,81,Senegal,787,['7ea52d72-934b-499f-9710-9a4eb3da0391'],19,,,,,,,,,,,,,,,,,Senegal,787,00:50:19.662,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506fb8a1-47df-4860-9d6e-3bfdd29b9fd9,1387,,"[88.7, 2.7]",3857267,50,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ismail Jakobs,32915.0,Left Back,81,Senegal,787,['f38c749c-6fe4-4d24-be13-2e753f62e8a9'],21,,,,,,,,,,,,,,,,,Senegal,787,00:50:21.953,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d96a494c-05c7-48da-94e9-dc84b3196e5f,1391,,"[76.6, 66.4]",3857267,51,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Michael Steveen Estrada Martínez,34396.0,Center Forward,82,Ecuador,3565,['a63bcaef-f470-416a-8073-5fc5da768fb2'],0,,,,,,,,,,,,,,,,,Ecuador,3565,00:51:00.480,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b878a445-93b6-4895-823a-beda09e4883d,1400,,"[36.8, 52.9]",3857267,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Abdou Diallo,8553.0,Left Center Back,83,Senegal,787,['de3873a4-9311-425b-ae82-69c00aa67677'],3,,,,,,,,,,,,,,,,,Senegal,787,00:00:03.142,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de8ef86f-0b7d-43c4-b288-710114aca728,1403,,"[85.2, 7.9]",3857267,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ismaïla Sarr,2941.0,Left Wing,83,Senegal,787,['63346dd5-18a8-405a-9fb4-15731cb3bb71'],8,,,,,,,,,,,,,,,,,Senegal,787,00:00:08.075,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24101059-d7d9-4d1f-84ee-55c958189042,1406,,"[99.8, 13.5]",3857267,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ismaïla Sarr,2941.0,Left Wing,84,Senegal,787,['b96fbc40-f472-4596-a12a-7c0f89b790fa'],17,,,,,,,,,,,,,,,,,Senegal,787,00:00:17.093,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4f73fd3-f3dc-4f34-bfdd-92491b9e32d3,1410,,"[49.5, 45.5]",3857267,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Enner Remberto Valencia Lastra,28559.0,Left Center Forward,84,Senegal,787,['27645c5a-dae3-4ab4-b1bc-cfc652292ea0'],21,,,,,,,,,,,,,,,,,Ecuador,3565,00:00:21.012,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf5d136f-3909-45bc-8fcc-77c454f9b7fc,1418,,"[112.0, 71.9]",3857267,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iliman Ndiaye,80484.0,Right Wing,84,Senegal,787,['d07bd6df-bec3-4a0c-a905-eb3db5339e40'],30,,,,,,,,,,,,,,,,,Senegal,787,00:00:30.000,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfd92b73-f0c1-4dd9-9c1b-4350f3fce815,1420,,"[11.5, 25.4]",3857267,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Piero Martín Hincapié Reyna,38004.0,Left Center Back,85,Ecuador,3565,['ac9482cc-54b9-4f77-a3da-fdebd600a39d'],40,,,,,,,,,,,,,,,,,Ecuador,3565,00:00:40.621,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdae8043-33d6-46a1-a37e-497c592de2dd,1422,,"[11.5, 45.9]",3857267,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Felix Eduardo Torres Caicedo,30111.0,Right Center Back,85,Ecuador,3565,['0486e311-8351-4273-8470-3de49ce01c78'],42,,,,,,,,,,,,,,,,,Ecuador,3565,00:00:42.591,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbf68c95-a334-474b-ac1f-14764a2337ae,1425,,"[28.7, 74.7]",3857267,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Angelo Smit Preciado Quiñónez,37737.0,Right Back,85,Ecuador,3565,['e3fd4dc5-40af-4e28-9826-adb31d1135bc'],45,,,,,,,,,,,,,,,,,Ecuador,3565,00:00:45.901,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a411e84c-55d6-460e-bf79-d479f42c878b,1428,,"[51.6, 65.6]",3857267,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gonzalo Jordy Plata Jiménez,31152.0,Right Midfield,85,Ecuador,3565,['7397759f-9ca6-4b9b-9b29-3f01ab0d7f8f'],48,,,,,,,,,,,,,,,,,Ecuador,3565,00:00:48.268,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50ef53bd-58b0-40ad-9aa3-8af1967d73e9,1431,,"[49.3, 73.5]",3857267,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Angelo Smit Preciado Quiñónez,37737.0,Right Back,85,Ecuador,3565,['97b0bf67-340f-473d-88de-c3df373a0d72'],49,,,,,,,,,,,,,,,,,Ecuador,3565,00:00:49.619,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c839252b-bdf9-4519-9320-7b6ed93c5dd0,1435,,"[62.7, 69.6]",3857267,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Michael Steveen Estrada Martínez,34396.0,Right Center Forward,85,Ecuador,3565,['3e3ab5f1-4639-4c3d-ad3c-00440e18395a'],51,,,,,,,,,,,,,,,,,Ecuador,3565,00:00:51.699,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14022548-953c-4d3c-83c3-4b9a27804bc2,1448,,"[61.1, 41.8]",3857267,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Piero Martín Hincapié Reyna,38004.0,Left Center Back,86,Ecuador,3565,['a0f97dfb-c072-4194-8463-c9f2947bb31b'],10,,,,,,,,,,,,,,,,,Ecuador,3565,00:02:10.568,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fde109a-496c-4a4f-8275-0eeaf785ea6d,1452,,"[49.7, 24.7]",3857267,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pervis Josué Estupiñán Tenorio,24085.0,Left Back,86,Ecuador,3565,['b44a3af3-7b7b-4031-ab98-62a54b5b41c8'],13,,,,,,,,,,,,,,,,,Ecuador,3565,00:02:13.158,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f05ea571-164e-4826-9c7c-03cbd03ddea4,1455,,"[16.5, 44.3]",3857267,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hernán Ismael Galíndez,37522.0,Goalkeeper,86,Ecuador,3565,['9a291aed-7d89-476f-b07f-2c4f83bed102'],18,,,,,,,,,,,,,,,,,Ecuador,3565,00:02:18.329,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2148e83-d19b-44a7-8f85-8b685e094227,1458,,"[91.3, 17.7]",3857267,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jeremy Leonel Sarmiento Morante,40211.0,Left Midfield,86,Ecuador,3565,['62f38b61-b4da-43de-9420-ec47eadbfe3a'],24,,,,,,,,,,,,,,,,,Ecuador,3565,00:02:24.758,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e98a374b-f1f6-4604-abc8-7f277263bb13,1461,,"[83.4, 7.3]",3857267,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,87,Ecuador,3565,['767c0e68-73f3-4da0-a0aa-9f0a63c8c42c'],37,,,,,,,,,,,,,,,,,Ecuador,3565,00:02:37.045,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dc809cb-4551-4486-b2c0-d197f10f9dd6,1464,,"[86.4, 2.8]",3857267,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pervis Josué Estupiñán Tenorio,24085.0,Left Back,87,Ecuador,3565,['76afc1e9-8935-48e9-b9cf-a95e698dddd7'],38,,,,,,,,,,,,,,,,,Ecuador,3565,00:02:38.644,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66381320-95d7-4ef6-83b8-7550b73dffad,1466,,"[62.0, 4.9]",3857267,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Piero Martín Hincapié Reyna,38004.0,Left Center Back,87,Ecuador,3565,['7daf3ec9-a1d8-4165-8b2d-34895c16ec0e'],41,,,,,,,,,,,,,,,,,Ecuador,3565,00:02:41.484,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47cbfacf-27f6-47e9-8e68-f94dc6a69e41,1469,,"[51.0, 45.6]",3857267,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Felix Eduardo Torres Caicedo,30111.0,Right Center Back,87,Ecuador,3565,['bcdabd01-f881-4b5d-970b-ccf0e86432a5'],44,,,,,,,,,,,,,,,,,Ecuador,3565,00:02:44.593,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49fc5a59-4e67-4c56-abb3-7d31464e5198,1472,,"[56.5, 13.0]",3857267,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Piero Martín Hincapié Reyna,38004.0,Left Center Back,87,Ecuador,3565,['4247fe94-0ac5-4c12-9f65-2618d50c9b44'],49,,,,,,,,,,,,,,,,,Ecuador,3565,00:02:49.727,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8894e8f-0c6b-4cc4-8e57-72a1d49de473,1475,,"[73.7, 16.3]",3857267,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jeremy Leonel Sarmiento Morante,40211.0,Left Midfield,87,Ecuador,3565,['b7e4b481-9eb6-4fba-afe2-ee1788735328'],51,,,,,,,,,,,,,,,,,Ecuador,3565,00:02:51.123,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964d3eef-ce44-4331-83e1-e5b6e0929221,1479,,"[58.3, 19.5]",3857267,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Piero Martín Hincapié Reyna,38004.0,Left Center Back,87,Ecuador,3565,['d92e1db2-c6a6-4d7d-af1d-7031c912b9a1'],55,,,,,,,,,,,,,,,,,Ecuador,3565,00:02:55.572,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402cac65-ff7a-4653-9b1b-b26323a1e1b5,1482,,"[64.8, 18.8]",3857267,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,87,Ecuador,3565,['60d5367e-ba6b-40c7-91a8-667c84ad4a1b'],57,,,,,,,,,,,,,,,,,Ecuador,3565,00:02:57.252,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0eed2e03-ee51-428e-9d13-4c428bdf3fad,1484,,"[51.4, 20.5]",3857267,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Piero Martín Hincapié Reyna,38004.0,Left Center Back,87,Ecuador,3565,['abfa7673-273d-4389-977e-495b30fa36a6'],58,,,,,,,,,,,,,,,,,Ecuador,3565,00:02:58.452,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b0b42a8-083d-452b-8eee-2bdec0b8948a,1487,,"[40.1, 53.3]",3857267,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Felix Eduardo Torres Caicedo,30111.0,Right Center Back,87,Ecuador,3565,['e1abb927-34ff-4b64-b20c-0727bbabceb1'],1,,,,,,,,,,,,,,,,,Ecuador,3565,00:03:01.608,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c800c9c1-718d-4379-b085-e66e56fb617b,1490,,"[74.7, 76.9]",3857267,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Angelo Smit Preciado Quiñónez,37737.0,Right Back,87,Ecuador,3565,['eab7e00d-635d-44e6-9e85-74fff650b448'],4,,,,,,,,,,,,,,,,,Ecuador,3565,00:03:04.834,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63798bf7-1d63-4c46-a66f-fe25b12668db,1493,,"[93.4, 55.6]",3857267,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michael Steveen Estrada Martínez,34396.0,Right Center Forward,87,Ecuador,3565,['a246d1fb-b891-4332-b61b-f3533c93704f'],7,,,,,,,,,,,,,,,,,Ecuador,3565,00:03:07.575,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6650c3a1-fe4d-4579-b860-784a656822e2,1496,,"[91.8, 59.8]",3857267,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gonzalo Jordy Plata Jiménez,31152.0,Right Midfield,87,Ecuador,3565,['ffaccef1-37ec-4186-b75a-7ce19b1e8d31'],8,,,,,,,,,,,,,,,,,Ecuador,3565,00:03:08.082,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a222c86b-a355-4b35-994a-5e3f08421a9f,1498,,"[95.4, 56.2]",3857267,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michael Steveen Estrada Martínez,34396.0,Right Center Forward,87,Ecuador,3565,['53efd968-af47-41c7-be07-c339f9486d1c'],8,,,,,,,,,,,,,,,,,Ecuador,3565,00:03:08.513,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cfe37a0-4956-4037-923f-a08345a7bb4f,1504,,"[88.9, 73.5]",3857267,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Angelo Smit Preciado Quiñónez,37737.0,Right Back,87,Ecuador,3565,['b7ed70cf-4cdd-414b-bdca-4490c37beb97'],12,,,,,,,,,,,,,,,,,Ecuador,3565,00:03:12.443,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01c4d491-89fd-43dc-92cd-e17551e1e2d7,1507,,"[79.8, 68.3]",3857267,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Adoni Cifuentes Charcopa,36148.0,Right Defensive Midfield,87,Ecuador,3565,['d74e26c5-f1a5-4a0e-98aa-b56946f48b02'],14,,,,,,,,,,,,,,,,,Ecuador,3565,00:03:14.878,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14c086db-179c-452b-86db-d84519f4a0cd,1512,,"[78.9, 57.0]",3857267,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,87,Ecuador,3565,"['3e35d0e7-b405-406b-9394-32eeee900c02', '45aec0c0-021d-47db-8cb8-17975335467d']",16,,,,,,,,,,,,,,,,,Ecuador,3565,00:03:16.362,Ball Receipt*,True
