ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2b385c4-57ee-4f97-8b42-91cbbf963355,3114,,"[59.8, 60.2]",3857291,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joel Nathaniel Campbell Samuels,5581.0,Center Forward,99,Costa Rica,795,['03b1c5f6-b29e-46cd-a24e-c13670b798b8'],12,,,,,,,,,,,,,,,,Costa Rica,795,00:21:12.635,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bdeb0e9-d66c-4f77-ba62-30e3e086fcb2,3118,,"[25.0, 49.7]",3857291,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kendall Jamaal Waston Manley,6328.0,Right Center Back,99,Costa Rica,795,['77142bab-2c9e-480d-ba37-58ae9de489c5'],19,,,,,,,,,,,,,,,,Costa Rica,795,00:21:19.414,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e41f49f-df6d-4693-a90f-c69e069d9bd1,3120,,"[31.8, 73.4]",3857291,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keysher Fuller Spence,130185.0,Right Wing Back,99,Costa Rica,795,['2c735d90-da7f-4122-8bbe-caf36b379735'],20,,,,,,,,,,,,,,,,Costa Rica,795,00:21:20.604,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be604c35-714e-43a3-a8fa-3ae87d0e8b53,3123,,"[43.5, 56.2]",3857291,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar Esau Duarte Gaitán,5598.0,Center Back,99,Costa Rica,795,['0d4ad0a6-dc90-4402-b43b-b5c7b4b45340'],23,,,,,,,,,,,,,,,,Costa Rica,795,00:21:23.040,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5108bf4-f8e9-4c7f-8e49-8472af7a11ef,3126,,"[48.1, 49.6]",3857291,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joel Nathaniel Campbell Samuels,5581.0,Center Forward,99,Costa Rica,795,['f93ce6c4-1214-4919-b8a6-9f2bf3bfe3bc'],23,,,,,,,,,,,,,,,,Costa Rica,795,00:21:23.544,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84c10f8c-3e7d-453d-ad0b-53aa1d010297,3133,,"[78.3, 8.8]",3857291,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bryan Oviedo,5836.0,Left Wing Back,99,Costa Rica,795,['4ffe835f-5267-4168-b7e1-94cd5cd434e5'],29,,,,,,,,,,,,,,,,Costa Rica,795,00:21:29.616,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240b5543-2098-47cd-91f9-6afc0abf5f3e,3135,,"[37.9, 37.5]",3857291,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jorge Resurrección Merodio,5199.0,Center Defensive Midfield,100,Spain,772,['3ce4c0bd-809d-4b48-a1bb-b7d838a6b89a'],43,,,,,,,,,,,,,,,,Spain,772,00:21:43.795,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d368d9b-2bd5-4b0e-ba7c-dbd6c9396c7d,3137,,"[32.7, 23.5]",3857291,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,100,Spain,772,['5736ff37-84cd-4a78-96bb-124aeb3c28b2'],45,,,,,,,,,,,,,,,,Spain,772,00:21:45.704,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a02dc279-31e4-48ae-85df-505ab39c5ca6,3140,,"[64.6, 16.4]",3857291,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Soler Barragán,6583.0,Left Center Midfield,100,Spain,772,['bc67169b-c071-4ee2-a23a-967049042681'],53,,,,,,,,,,,,,,,,Spain,772,00:21:53.995,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4be9cf4d-e252-40d3-9d60-cf4fdc4a61c5,3143,,"[45.6, 14.7]",3857291,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,100,Spain,772,['0b685698-ea0d-4ad3-b17a-8670852bab14'],57,,,,,,,,,,,,,,,,Spain,772,00:21:57.100,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca0298f5-32f7-4498-9b1f-a9732b6af8d4,3147,,"[97.3, 9.9]",3857291,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Olmo Carvajal,16532.0,Left Wing,100,Spain,772,['3d680a20-6e22-49f5-be13-cdf6f4c79710'],3,,,,,,,,,,,,,,,,Spain,772,00:22:03.244,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b84c87ff-551f-4c13-a5e7-95e10d1e3fe6,3152,,"[82.9, 23.4]",3857291,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Soler Barragán,6583.0,Left Center Midfield,100,Spain,772,['ab84d66b-e036-4c54-81b9-2db4e97f5a6c'],8,,,,,,,,,,,,,,,,Spain,772,00:22:08.482,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568d49d3-55f6-4af8-a66a-48e031c0c426,3155,,"[86.5, 51.5]",3857291,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pablo Martín Páez Gavira,133353.0,Right Center Midfield,100,Spain,772,['76702dd8-c5be-4d4e-90fd-38c8e212e702'],10,,,,,,,,,,,,,,,,Spain,772,00:22:10.159,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66c4c5b2-e935-4f91-b084-4f96c4b1d548,3160,,"[24.6, 29.8]",3857291,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bryan Ruiz González,5592.0,Left Wing,101,Costa Rica,795,['0515d210-2287-49fa-9b95-4eb33d7e0b93'],14,,,,,,,,,,,,,,,,Costa Rica,795,00:22:14.442,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61cdeee0-1eee-4620-a50a-5624de827f5f,3164,,"[30.5, 23.9]",3857291,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Javier Calvo Quesada,5600.0,Left Center Back,101,Costa Rica,795,['6de7c6e6-c405-47b7-971d-02c710a76cdb'],16,,,,,,,,,,,,,,,,Costa Rica,795,00:22:16.537,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c7978e9-f1fb-4d26-a62f-f05e91f52e6e,3172,,"[62.3, 42.6]",3857291,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rodrigo Hernández Cascante,6765.0,Right Center Back,102,Spain,772,['5ff7a78e-369d-435f-99a4-9f08d6b63eea'],38,,,,,,,,,,,,,,,,Spain,772,00:23:38.440,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff4d0be3-7a32-4288-a17b-0cb94a368d3b,3174,,"[61.2, 30.9]",3857291,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,102,Spain,772,['1f854ad8-2387-474a-8422-38fbf50b44f0'],40,,,,,,,,,,,,,,,,Spain,772,00:23:40.879,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1f1dc8f-2e4b-4c93-a0d4-077bb6918f92,3177,,"[86.5, 4.7]",3857291,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alejandro Balde Martínez,39161.0,Left Back,102,Spain,772,['b945eac0-73a1-4003-a3cf-6ffa8308c14a'],45,,,,,,,,,,,,,,,,Spain,772,00:23:45.450,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2623256-b72f-4a9a-8eb1-5681c677272d,3180,,"[112.0, 12.8]",3857291,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Olmo Carvajal,16532.0,Left Wing,102,Spain,772,['54d35650-bccf-4cf8-8c30-37e05906e278'],48,,,,,,,,,,,,,,,,Spain,772,00:23:48.177,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545f3d20-7952-4285-b7c4-30c49ee9d51b,3184,,"[106.2, 6.7]",3857291,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alejandro Balde Martínez,39161.0,Left Back,102,Spain,772,['909f009e-7398-4af4-8b61-6a6a8829afa7'],51,,,,,,,,,,,,,,,,Spain,772,00:23:51.434,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef17f336-e96d-4daa-92fd-c6c7c0fa2478,3187,,"[87.0, 23.0]",3857291,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jorge Resurrección Merodio,5199.0,Center Defensive Midfield,102,Spain,772,['bd5ab736-fbd3-4fd8-89e3-47364c962788'],54,,,,,,,,,,,,,,,,Spain,772,00:23:54.466,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb8e5446-2d13-494d-bfba-aa80aa4e8d5d,3190,,"[83.8, 14.4]",3857291,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Soler Barragán,6583.0,Left Center Midfield,102,Spain,772,['bb2b2b94-cd47-45ea-98c9-a555a69f3a14'],55,,,,,,,,,,,,,,,,Spain,772,00:23:55.696,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56852228-828f-456a-9a6f-43a4943c0b76,3194,,"[81.7, 65.9]",3857291,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,César Azpilicueta Tanco,3957.0,Right Back,102,Spain,772,['039a7e46-96b4-4b62-a885-e4f153c529b6'],59,,,,,,,,,,,,,,,,Spain,772,00:23:59.853,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9f58ad6-d968-4f9d-b19a-f8517f87de6f,3197,,"[110.3, 29.3]",3857291,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Olmo Carvajal,16532.0,Left Wing,102,Spain,772,['8b5c2f67-5c2b-4c4a-8859-ffe5e09f2d96'],3,,,,,,,,,,,,,,,,Spain,772,00:24:03.668,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1aea1291-1b5c-4666-9c49-aa4e3cf89ca4,3201,,"[78.1, 5.3]",3857291,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Joel Nathaniel Campbell Samuels,5581.0,Center Forward,103,Costa Rica,795,['3dedd587-1b3f-4109-b094-5dcb273c44cf'],12,,,,,,,,,,,,,,,,Costa Rica,795,00:24:12.487,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31089a9a-b91b-46eb-928a-11c2df849678,3208,,"[9.7, 46.0]",3857291,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Unai Simón Mendibil,11748.0,Goalkeeper,104,Spain,772,['5474073a-0f6e-49a3-bede-870f13b3137f'],17,,,,,,,,,,,,,,,,Spain,772,00:24:17.714,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440192ff-8a20-49ff-a251-5d2cbad96782,3211,,"[28.2, 11.0]",3857291,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Balde Martínez,39161.0,Left Back,104,Spain,772,['f1c0c63f-b5fc-4375-8c29-ea8cb7d8572c'],21,,,,,,,,,,,,,,,,Spain,772,00:24:21.022,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6707761-575d-4d01-b396-78505b51d238,3214,,"[54.6, 4.9]",3857291,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Soler Barragán,6583.0,Left Center Midfield,104,Spain,772,['de179cae-60c5-44ff-b51d-d6d9c8b54f98'],24,,,,,,,,,,,,,,,,Spain,772,00:24:24.888,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cc2a55c-8f25-489c-9f20-be715de345e8,3217,,"[54.9, 23.0]",3857291,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Center Defensive Midfield,104,Spain,772,['fc546d77-14cd-4154-bf03-73d12d6db821'],27,,,,,,,,,,,,,,,,Spain,772,00:24:27.745,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2688c69a-28e2-44b0-a9f5-896fbcf49458,3220,,"[58.9, 45.1]",3857291,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Martín Páez Gavira,133353.0,Right Center Midfield,104,Spain,772,['1c3514b0-6730-4f3b-8957-71b1f5b8dfd7'],30,,,,,,,,,,,,,,,,Spain,772,00:24:30.016,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57d49645-84bd-455a-8702-39c6cae87d9b,3223,,"[43.1, 47.8]",3857291,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Hernández Cascante,6765.0,Right Center Back,104,Spain,772,['03aea094-95b5-4c3a-abc1-6a55f15778f8'],32,,,,,,,,,,,,,,,,Spain,772,00:24:32.455,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90701509-4813-4b78-8d1a-1c10b4e21f14,3225,,"[43.3, 22.3]",3857291,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,104,Spain,772,['4bff68ec-25c1-40e6-830b-ac5001fa2792'],34,,,,,,,,,,,,,,,,Spain,772,00:24:34.631,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b6cf68b-9352-48f3-b7e7-3d0f2f7b3c92,3235,,"[59.8, 71.8]",3857291,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alvaro José Zamora Mata,184468.0,Right Wing,104,Spain,772,"['71a1eea4-bd15-489e-b5f1-2befe680e9ef', 'af6cea24-c7dd-4e84-ac60-c167fa6e405b']",46,,,,,,,,,,,,,,,,Costa Rica,795,00:24:46.240,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5149073-0218-4653-9298-51ddabe2bf9a,3247,,"[68.6, 27.3]",3857291,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Borja Morata Martín,3477.0,Center Forward,104,Spain,772,['fada0068-5223-4ea6-be7e-46f2ae750713'],51,,,,,,,,,,,,,,,,Spain,772,00:24:51.114,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ef539a6-9bd9-4164-993e-731a983366ec,3250,,"[83.1, 46.0]",3857291,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicholas Williams Arthuer,68574.0,Right Wing,104,Spain,772,['3137ca57-4811-4bdd-a53d-b54e4e2d1529'],53,,,,,,,,,,,,,,,,Spain,772,00:24:53.462,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3e48377-2eee-4438-b442-96b6da435141,3252,,"[36.5, 51.7]",3857291,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar Esau Duarte Gaitán,5598.0,Center Back,105,Costa Rica,795,['e48463d3-30c2-4117-9bd3-bd3321471351'],54,,,,,,,,,,,,,,,,Costa Rica,795,00:24:54.659,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fecbf4a2-abbb-44b3-84bc-903c763df50a,3254,,"[29.5, 13.1]",3857291,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bryan Oviedo,5836.0,Left Wing Back,105,Costa Rica,795,['c2283d01-0cd1-4578-b429-9d71bbe2b943'],57,,,,,,,,,,,,,,,,Costa Rica,795,00:24:57.035,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42087b94-2825-417c-9d98-4782341995f0,3258,,"[47.8, 6.3]",3857291,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joel Nathaniel Campbell Samuels,5581.0,Center Forward,105,Costa Rica,795,"['58a167b2-3ae5-41ed-8ed0-8547a0a68573', 'ad6a80e0-89dd-4ddd-b3b4-e88f5acca4f3']",0,,,,,,,,,,,,,,,,Costa Rica,795,00:25:00.936,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560f6581-aa06-41db-a1ce-200ae9f2aa30,3262,,"[56.9, 57.3]",3857291,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Hernández Cascante,6765.0,Right Center Back,106,Spain,772,['6318eef4-f5b4-4e51-a5da-94d5e9d825f8'],4,,,,,,,,,,,,,,,,Spain,772,00:25:04.936,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efa43840-4c11-4575-ac30-72418ec56620,3266,,"[49.5, 44.9]",3857291,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,106,Spain,772,['adf53cc4-cf0c-426f-8261-b8a6bab6cd7a'],13,,,,,,,,,,,,,,,,Spain,772,00:25:13.582,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006a8d57-aa96-4a5d-a871-2adbef0ab1b9,3268,,"[55.8, 58.3]",3857291,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Martín Páez Gavira,133353.0,Right Center Midfield,106,Spain,772,['ae7a6c8b-42ff-479f-8a38-4c519a34a27d'],14,,,,,,,,,,,,,,,,Spain,772,00:25:14.601,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77eaf099-9778-406c-ada7-064d40c3ca07,3271,,"[56.4, 73.6]",3857291,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,106,Spain,772,['8cd8e5ca-b49c-414e-966f-1f76e3f54ed1'],16,,,,,,,,,,,,,,,,Spain,772,00:25:16.228,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2f7a754-57b7-4f50-a08d-126bd49f6886,3274,,"[64.4, 64.1]",3857291,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Martín Páez Gavira,133353.0,Right Center Midfield,106,Spain,772,['395051f6-efd2-41bd-b1c2-cf4909905cee'],18,,,,,,,,,,,,,,,,Spain,772,00:25:18.021,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9649367e-ec14-457a-a691-09428f21e81b,3277,,"[61.6, 52.1]",3857291,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Hernández Cascante,6765.0,Right Center Back,106,Spain,772,['6a197081-f0d5-473f-ae87-a85ca393daa2'],20,,,,,,,,,,,,,,,,Spain,772,00:25:20.643,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8717eb37-b412-4d2d-b703-ae0a24e649c4,3280,,"[46.1, 63.2]",3857291,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Center Defensive Midfield,106,Spain,772,['06645a36-e6bb-43d7-9cad-16f3488a580b'],21,,,,,,,,,,,,,,,,Spain,772,00:25:21.639,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdcfac6e-5541-4693-a007-82ea7caa5b4a,3283,,"[41.8, 30.4]",3857291,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,106,Spain,772,['0d97e71b-661b-42cc-8ace-6fc765e51d6e'],24,,,,,,,,,,,,,,,,Spain,772,00:25:24.549,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c97c4249-b164-46e7-a115-2db015b6d17d,3286,,"[50.8, 5.2]",3857291,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Balde Martínez,39161.0,Left Back,106,Spain,772,['c6c9af42-32b1-48c2-8265-3dde51104d77'],27,,,,,,,,,,,,,,,,Spain,772,00:25:27.601,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49d1d2a0-197c-4c8f-ab84-3be50668ec7a,3290,,"[67.1, 4.0]",3857291,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Olmo Carvajal,16532.0,Left Wing,106,Spain,772,"['8e0dab52-7348-4a28-a1d0-23c7598acc62', 'b0d807e8-837c-4dfa-80cd-eecc0e9a2cd6']",30,,,,,,,,,,,,,,,,Spain,772,00:25:30.869,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2e3abcf-19bc-409d-9e75-4a3717e3f42a,3293,,"[49.7, 3.8]",3857291,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Balde Martínez,39161.0,Left Back,106,Spain,772,['e91765e9-a802-41fa-9245-9574145578c2'],32,,,,,,,,,,,,,,,,Spain,772,00:25:32.031,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504a3c22-a0a4-474e-aec8-1467c5553f1a,3296,,"[34.1, 9.4]",3857291,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,106,Spain,772,['1a91189c-810f-4e12-bbaa-470ea9ad08a5'],33,,,,,,,,,,,,,,,,Spain,772,00:25:33.676,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff8d1dd8-ea31-4850-b14b-116e4d8e534c,3299,,"[12.9, 33.8]",3857291,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Unai Simón Mendibil,11748.0,Goalkeeper,106,Spain,772,['4e7bd58a-6227-453f-ae03-83784b34128e'],38,,,,,,,,,,,,,,,,Spain,772,00:25:38.864,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca7383ad-efeb-442e-85e8-e47518838936,3302,,"[22.3, 9.2]",3857291,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,106,Spain,772,['4d448bd2-c698-46e7-8d7c-2f629e7c50ab'],43,,,,,,,,,,,,,,,,Spain,772,00:25:43.751,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33035fd9-d185-4f61-8bd6-f653933449ac,3305,,"[51.0, 10.4]",3857291,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Soler Barragán,6583.0,Left Center Midfield,106,Spain,772,['1fe0f4f1-183c-49f2-a50d-96c690b3febe'],54,,,,,,,,,,,,,,,,Spain,772,00:25:54.288,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b99fc895-094a-4256-9d27-c3c3ea18c7eb,3308,,"[57.8, 23.5]",3857291,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Borja Morata Martín,3477.0,Center Forward,106,Spain,772,['230ec38f-9fc8-4849-8449-2f439b1376a6'],55,,,,,,,,,,,,,,,,Spain,772,00:25:55.929,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2a950c9-e48a-406d-aa0f-0ca1d34e34a2,3312,,"[65.0, 76.1]",3857291,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alvaro José Zamora Mata,184468.0,Right Wing,107,Costa Rica,795,['3b891246-9900-40dd-aa3c-ac346b853d0b'],57,,,,,,,,,,,,,,,,Costa Rica,795,00:25:57.962,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381d7ba-ca4d-42d0-89ac-1343c95d6a75,3316,,"[66.2, 68.9]",3857291,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar Esau Duarte Gaitán,5598.0,Center Back,107,Costa Rica,795,['e2b2b7d1-e173-408f-a2a5-2c23a920743a'],59,,,,,,,,,,,,,,,,Costa Rica,795,00:25:59.541,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aad2cbf6-b394-4a12-8724-a10d03261141,3318,,"[68.8, 78.1]",3857291,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alvaro José Zamora Mata,184468.0,Right Wing,107,Costa Rica,795,['1170b812-1f97-4225-bbd1-d7ff489da1db'],1,,,,,,,,,,,,,,,,Costa Rica,795,00:26:01.721,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8336a476-4814-406c-b036-e2091d0f472f,3321,,"[35.4, 9.4]",3857291,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge Resurrección Merodio,5199.0,Center Defensive Midfield,108,Spain,772,['0ffea93e-a8d7-43fd-aa9b-de60609d5c57'],35,,,,,,,,,,,,,,,,Spain,772,00:26:35.844,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0301c1b2-776d-4eb5-8ba7-9b256362c768,3324,,"[33.8, 65.3]",3857291,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,César Azpilicueta Tanco,3957.0,Right Back,108,Spain,772,['c2176bd3-bac2-489f-8237-03a5f0ab83c8'],39,,,,,,,,,,,,,,,,Spain,772,00:26:39.817,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796eeca5-ee4e-4483-ab3d-4d2835484edb,3327,,"[47.6, 49.2]",3857291,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge Resurrección Merodio,5199.0,Center Defensive Midfield,108,Spain,772,['3af24012-6504-4964-a50b-1c801dcc3cfe'],44,,,,,,,,,,,,,,,,Spain,772,00:26:44.748,Ball Receipt*,
