50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a49a08e-8458-4887-a359-f4d18a046273,3480,,,"[28.5, 67.2]",3869519,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Josip Juranović,29163.0,Right Back,155,Croatia,785,['32c4cd7c-d7c1-4014-afb6-5d716dbcb8ad'],8,,,,,,,,,,,,,,,,,Croatia,785,00:42:08.433,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7122d67-5e6e-4abf-a5b8-f2fc7410b006,3482,,,"[37.4, 61.5]",3869519,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lovro Majer,28914.0,Right Defensive Midfield,155,Croatia,785,['c6062621-80ed-4155-8fa1-229ecc5cdc22'],11,,,,,,,,,,,,,,,,,Croatia,785,00:42:11.013,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fad107fe-6c8d-4425-a02d-519d0176242f,3485,,,"[63.4, 4.7]",3869519,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Perišić,5474.0,Left Back,155,Croatia,785,['e01940fc-3ce5-422e-a303-39ff3b998324'],20,,,,,,,,,,,,,,,,,Croatia,785,00:42:20.297,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd5f8d76-43fb-4da9-b3b6-8c1bb6a305c0,3490,,,"[20.3, 9.5]",3869519,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joško Gvardiol,33018.0,Left Center Back,155,Croatia,785,['a79fee7c-86b0-4b3f-8471-f7da349935c4'],33,,,,,,,,,,,,,,,,,Croatia,785,00:42:33.251,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10995cc5-b34c-40b2-84e1-adc301695312,3493,,,"[37.4, 37.1]",3869519,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dejan Lovren,3471.0,Right Center Back,155,Croatia,785,['a23bc3e7-c23c-4f73-92c9-0f8e0cd86ad9'],38,,,,,,,,,,,,,,,,,Croatia,785,00:42:38.066,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb5fb9a5-7a6f-48d5-b3f0-0443a8b02c71,3496,,,"[62.5, 54.5]",3869519,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lovro Majer,28914.0,Right Defensive Midfield,155,Croatia,785,['f744295a-d227-4862-83b0-3ae445de89dc'],40,,,,,,,,,,,,,,,,,Croatia,785,00:42:40.732,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f334dc3-ad55-4258-9e92-65627ade70b3,3505,,,"[44.2, 28.0]",3869519,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enzo Fernandez,38718.0,Center Defensive Midfield,156,Argentina,779,['955b0101-50f3-456e-ae22-ed3566f1d975'],48,,,,,,,,,,,,,,,,,Argentina,779,00:42:48.010,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dee4980-d838-457f-b42a-5b984cb1198c,3507,,,"[47.0, 36.5]",3869519,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Center Midfield,156,Argentina,779,['6ee43982-4cf6-42a9-a7e6-7a6f022d1836'],48,,,,,,,,,,,,,,,,,Argentina,779,00:42:48.739,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d27e3838-1b52-45b1-beae-22af85801873,3510,,,"[56.7, 30.0]",3869519,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paulo Bruno Exequiel Dybala,5743.0,Left Center Forward,156,Argentina,779,['1c2b9aee-719a-4aef-a29a-bd67f3ee6b79'],49,,,,,,,,,,,,,,,,,Argentina,779,00:42:49.945,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a860cf46-ff0f-444d-a30c-13d7021c9290,3512,,,"[64.1, 42.5]",3869519,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Center Midfield,156,Argentina,779,['c981b299-0b35-421f-8aa4-aaa9a17f6b04'],51,,,,,,,,,,,,,,,,,Argentina,779,00:42:51.197,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e458808e-7b74-41e7-8ee7-9a000e5e48ae,3515,,,"[80.3, 57.2]",3869519,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,156,Argentina,779,['e4e511ee-d528-4b09-80dc-fe8ec434ac95'],52,,,,,,,,,,,,,,,,,Argentina,779,00:42:52.700,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b742747-5a38-4e04-a4cf-3602b724c3c4,3520,,,"[32.1, 21.2]",3869519,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dejan Lovren,3471.0,Right Center Back,157,Croatia,785,"['56883c9e-7534-4748-8445-4ee57276d34c', 'a3b5a73a-24e5-43a1-a020-9051cfb8267b']",8,,,,,,,,,,,,,,,,,Croatia,785,00:43:08.538,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cdd6d60-aa43-42d0-90c2-a9b92a863287,3523,,,"[38.2, 14.5]",3869519,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lovro Majer,28914.0,Right Defensive Midfield,157,Croatia,785,['02ba3d3d-3792-4f1f-a585-915a4a6a9bae'],10,,,,,,,,,,,,,,,,,Croatia,785,00:43:10.041,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c54b3f9b-9d92-4880-bdc6-a1f30c9b92a1,3525,,,"[22.7, 13.6]",3869519,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joško Gvardiol,33018.0,Left Center Back,157,Croatia,785,['bdc7e9a8-b74b-4b52-8f01-2c11efa87207'],11,,,,,,,,,,,,,,,,,Croatia,785,00:43:11.701,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f4eab45-353c-431c-99de-fbd46b1a6215,3529,,,"[33.6, 5.9]",3869519,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Perišić,5474.0,Left Back,157,Croatia,785,"['8d6dadf4-c646-4774-9a9e-121c07213866', 'b0ada1f1-c3bb-4517-af2b-2de35961cc79']",13,,,,,,,,,,,,,,,,,Croatia,785,00:43:13.713,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27411a11-81ae-444c-ad54-3ad1be4867f4,3532,,,"[32.1, 21.7]",3869519,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lovro Majer,28914.0,Right Defensive Midfield,157,Croatia,785,['c88db6c3-4848-4ee9-8ca3-19833af50378'],14,,,,,,,,,,,,,,,,,Croatia,785,00:43:14.510,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99611a9c-7e55-41d0-a7da-80543984c119,3535,,,"[40.6, 23.4]",3869519,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mateo Kovačić,5456.0,Left Defensive Midfield,157,Croatia,785,['fbc3b89a-5d0d-41d8-9151-41572b155e5a'],15,,,,,,,,,,,,,,,,,Croatia,785,00:43:15.370,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f81a3a4-a018-483b-a3b7-442cae3f43e7,3539,,,"[63.7, 18.1]",3869519,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bruno Petković,7693.0,Center Forward,157,Croatia,785,['cccb15a2-d24a-496c-a445-1cb0034d3c1e'],18,,,,,,,,,,,,,,,,,Croatia,785,00:43:18.185,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02568deb-34fd-4f19-b57f-96500cef66a0,3546,,,"[80.8, 19.3]",3869519,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mateo Kovačić,5456.0,Left Defensive Midfield,157,Croatia,785,['2ba84cb4-6aca-4456-963a-4774c80cc189'],20,,,,,,,,,,,,,,,,,Croatia,785,00:43:20.874,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968de4f0-40c9-41be-a9b3-173c5237f530,3550,,,"[85.6, 29.9]",3869519,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lovro Majer,28914.0,Right Defensive Midfield,157,Croatia,785,['bd284836-929c-43a9-9edd-dc65ea8ac798'],22,,,,,,,,,,,,,,,,,Croatia,785,00:43:22.499,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a6f8ce2-3262-4c5f-9ac1-5044cf7bcefd,3555,,,"[99.5, 72.6]",3869519,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Paulo Bruno Exequiel Dybala,5743.0,Left Center Forward,159,Argentina,779,['6d3dc8c7-35c9-4abd-a837-36c6aae36756'],59,,,,,,,,,,,,,,,,,Argentina,779,00:43:59.233,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba4b6e9b-1f10-4283-807c-57a7b1d0161a,3559,,,"[68.5, 77.4]",3869519,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Marcos Foyth,21081.0,Right Wing Back,160,Argentina,779,['a0a4deee-56ae-4191-bd62-b1ae5f94bc13'],3,,,,,,,,,,,,,,,,,Argentina,779,00:44:03.741,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6d3d012-b0a3-4273-bdd2-56ae12135779,3562,,,"[58.3, 67.8]",3869519,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,161,Argentina,779,['9cd0761a-c25f-48b3-9b1d-5eb646cbaedc'],5,,,,,,,,,,,,,,,,,Argentina,779,00:44:05.537,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b317c35a-65ca-4b88-ba3d-f6c0a9f42144,3564,,,"[70.2, 65.3]",3869519,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,162,Argentina,779,['d70e542a-3c4e-4324-879f-88f6cfd975ed'],6,,,,,,,,,,,,,,,,,Argentina,779,00:44:06.192,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00ad6f6d-cb19-4318-a14e-2487bc40b93a,3566,,,"[68.9, 76.4]",3869519,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Center Midfield,163,Argentina,779,['f50d43bf-6163-4656-835a-84b3f2a47e00'],7,,,,,,,,,,,,,,,,,Argentina,779,00:44:07.163,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55bf2633-3415-4bb9-80b2-6ded94cbd145,3569,,,"[57.2, 68.5]",3869519,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,164,Argentina,779,['f21597dd-fd15-40e7-860e-ddcef349d832'],8,,,,,,,,,,,,,,,,,Argentina,779,00:44:08.273,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fd88461-1b03-4e91-b171-29497852be92,3571,,,"[65.6, 65.3]",3869519,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,165,Argentina,779,['09227f0f-6489-4e43-a3aa-62fa3c7ca1f9'],8,,,,,,,,,,,,,,,,,Argentina,779,00:44:08.795,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a17ea03-b86c-4578-96b3-34fe119b84f4,3574,,,"[51.1, 60.5]",3869519,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enzo Fernandez,38718.0,Center Defensive Midfield,166,Argentina,779,['eb03825e-d832-4e19-b35f-b78a6ee54608'],10,,,,,,,,,,,,,,,,,Argentina,779,00:44:10.115,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6f07b1a-10d4-42ab-9842-378211910f2b,3577,,,"[43.4, 43.0]",3869519,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Hernán Otamendi,3090.0,Center Back,167,Argentina,779,['3deaa620-2847-4ad7-af18-a1cfccb6e373'],11,,,,,,,,,,,,,,,,,Argentina,779,00:44:11.969,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d697a5f2-d48d-494e-a987-4e2fe21b53b4,3580,,,"[47.8, 24.7]",3869519,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lisandro Martínez,27768.0,Left Center Back,168,Argentina,779,['01775d4f-2e81-456a-ab6f-54c53451da43'],13,,,,,,,,,,,,,,,,,Argentina,779,00:44:13.932,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2861b00-3d10-46ff-94ba-6efea940579d,3587,,,"[58.4, 23.5]",3869519,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Martín Correa,6377.0,Left Center Midfield,169,Argentina,779,['f99e3c3d-5306-4441-9c46-a1c15a5a4f7d'],17,,,,,,,,,,,,,,,,,Argentina,779,00:44:17.949,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba3940c9-b13e-432d-b2c8-27e57d48a2ae,3590,,,"[73.0, 6.8]",3869519,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Alejandro Tagliafico,5507.0,Left Wing Back,170,Argentina,779,['9f9f0f36-c55e-47a6-9f8c-3240ed967139'],20,,,,,,,,,,,,,,,,,Argentina,779,00:44:20.580,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2adbc30e-2cec-43d6-9559-06f1a2d3ca27,3594,,,"[75.5, 16.2]",3869519,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Martín Correa,6377.0,Left Center Midfield,171,Argentina,779,"['05035614-28d5-45e3-b9ff-99ec74491d63', '20b6a0e3-3033-45c9-9380-597040af78c4']",22,,,,,,,,,,,,,,,,,Argentina,779,00:44:22.031,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62ede178-6abc-4cf4-835f-2872b2fef194,3599,,,"[64.4, 37.4]",3869519,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Exequiel Alejandro Palacios,28268.0,Right Center Midfield,172,Argentina,779,['65a82a24-5470-4c2c-bf23-781ad530c419'],35,,,,,,,,,,,,,,,,,Argentina,779,00:44:35.961,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cbee7a6-c9d3-4255-b43b-423b20150192,3601,,,"[67.0, 23.2]",3869519,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Enzo Fernandez,38718.0,Center Defensive Midfield,172,Argentina,779,['161f942c-24f6-4110-a7c3-c81b8cd4ccad'],38,,,,,,,,,,,,,,,,,Argentina,779,00:44:38.584,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26e68a01-e8da-4a6c-8902-b18cc4c822e7,3603,,,"[66.1, 41.3]",3869519,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Exequiel Alejandro Palacios,28268.0,Right Center Midfield,172,Argentina,779,['c1561ae1-c4ef-400a-9ab9-336e8cd18caf'],40,,,,,,,,,,,,,,,,,Argentina,779,00:44:40.292,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4dcf8b0-fad1-40d2-8af7-fe53bc9f0954,3606,,,"[84.3, 56.9]",3869519,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,172,Argentina,779,['1d3edfa0-b681-4a55-8902-88375f72a83a'],44,,,,,,,,,,,,,,,,,Argentina,779,00:44:44.588,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96ee9aba-6f0f-4184-9f34-a32bef0607d9,3609,,,"[76.2, 52.8]",3869519,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ángel Martín Correa,6377.0,Left Center Midfield,172,Argentina,779,['cbc76605-5e8d-4209-a836-295b3a90a8b0'],46,,,,,,,,,,,,,,,,,Argentina,779,00:44:46.529,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35d243d8-24ba-47e4-b83d-442f6b991f9c,3611,,,"[74.7, 54.0]",3869519,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,172,Argentina,779,['64440b77-5f31-4094-96db-40298b858d8d'],46,,,,,,,,,,,,,,,,,Argentina,779,00:44:46.981,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f34d5b0-0e76-481d-94ff-a82c9d90f85f,3614,,,"[92.8, 32.4]",3869519,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ángel Martín Correa,6377.0,Left Center Midfield,172,Argentina,779,['29c94976-5647-4f22-97c9-f69fb64fbdee'],50,,,,,,,,,,,,,,,,,Argentina,779,00:44:50.691,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79703883-a2fd-4e3f-bca0-e144909529b8,3618,,,"[30.4, 47.2]",3869519,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nikola Vlašić,3441.0,Right Wing,173,Croatia,785,['b148878a-3de4-47e8-a356-d99680229f9b'],52,,,,,,,,,,,,,,,,,Croatia,785,00:44:52.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ee44526-aa2e-481c-9be0-5ead9923c24f,3622,,,"[32.6, 51.4]",3869519,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lovro Majer,28914.0,Right Defensive Midfield,173,Croatia,785,['572172eb-59b6-41a8-b358-ede7b45ad405'],53,,,,,,,,,,,,,,,,,Croatia,785,00:44:53.941,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520a0650-b19f-4dd5-8f1c-218077dd33e7,3626,,,"[50.0, 29.7]",3869519,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marko Livaja,22041.0,Center Attacking Midfield,173,Croatia,785,['c6fc24a7-8c82-4cb0-b727-60a823e8d4be'],56,,,,,,,,,,,,,,,,,Croatia,785,00:44:56.671,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa037c53-7617-4cf7-ad16-c3bd3a31f7a6,3629,,,"[84.9, 3.4]",3869519,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mislav Oršić,16527.0,Left Wing,173,Croatia,785,['118ba8ca-15c6-47df-a1ce-d6c568a1dfef'],0,,,,,,,,,,,,,,,,,Croatia,785,00:45:00.235,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f31f9b1-0ee1-456e-abb2-7b069e0e9406,3633,,,"[46.3, 77.6]",3869519,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Paulo Bruno Exequiel Dybala,5743.0,Left Center Forward,174,Argentina,779,['89c62e5f-6735-4cab-9a17-3b6e7fdc8244'],23,,,,,,,,,,,,,,,,,Argentina,779,00:45:23.168,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501860ee-842a-4bb8-9583-10d0d88b3b98,3636,,,"[39.3, 75.4]",3869519,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Marcos Foyth,21081.0,Right Wing Back,174,Argentina,779,['96c0a5da-523e-4fd2-a83e-afaf06f9c3de'],24,,,,,,,,,,,,,,,,,Argentina,779,00:45:24.476,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d78e43a6-1ea3-42d7-ab49-6c23cc485335,3640,,,"[99.1, 20.8]",3869519,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bruno Petković,7693.0,Center Forward,175,Croatia,785,['2e6167e1-2dc5-46b9-a311-f79c3b7d3332'],38,,,,,,,,,,,,,,,,,Croatia,785,00:45:38.614,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0e08b05-07c6-4061-8773-d117915294fc,3646,,,"[74.0, 49.7]",3869519,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Josip Juranović,29163.0,Right Back,175,Croatia,785,['b46f4646-5afb-4b0e-a411-f826bc43356f'],42,,,,,,,,,,,,,,,,,Croatia,785,00:45:42.923,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d21afd21-ea91-40bc-965c-dc2f314fe1f1,3649,,,"[89.4, 58.6]",3869519,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nikola Vlašić,3441.0,Right Wing,175,Croatia,785,['2a33782f-2c81-49db-975a-97f27899e1ff'],45,,,,,,,,,,,,,,,,,Croatia,785,00:45:45.643,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ba1db4d-16e3-431f-970b-a04719e481fc,3653,,,"[81.2, 54.2]",3869519,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lovro Majer,28914.0,Right Defensive Midfield,175,Croatia,785,['3266a7ec-e051-4322-afa4-ae7501f18088'],50,,,,,,,,,,,,,,,,,Croatia,785,00:45:50.125,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,527774fe-3e2e-4ee8-ac96-1815a0efd34e,3658,,,"[90.4, 67.0]",3869519,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Paulo Bruno Exequiel Dybala,5743.0,Left Center Forward,176,Argentina,779,['398263f8-2101-4c86-8094-862c0b114f83'],23,,,,,,,,,,,,,,,,,Argentina,779,00:46:23.968,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79e22ee6-2a98-4120-ba80-31659a7c90bb,3660,,,"[9.7, 24.9]",3869519,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominik Livaković,16531.0,Goalkeeper,177,Croatia,785,['c4eb3da1-eb6d-42c2-ae67-c4c1a853e310'],26,,,,,,,,,,,,,,,,,Croatia,785,00:46:26.469,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5de10beb-82c0-44e5-b159-a88c67c4574b,3663,,,"[13.4, 24.9]",3869519,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joško Gvardiol,33018.0,Left Center Back,177,Croatia,785,['0f392a60-14c6-4c37-8dcc-590e9efa84a5'],28,,,,,,,,,,,,,,,,,Croatia,785,00:46:28.356,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fe04ae5-21a1-4deb-b776-1fd92f493555,3666,,,"[24.7, 48.0]",3869519,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dejan Lovren,3471.0,Right Center Back,177,Croatia,785,['aff1edd5-b6aa-4947-8744-4e965e43f186'],30,,,,,,,,,,,,,,,,,Croatia,785,00:46:30.551,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7126598-659b-4c88-ac1b-da3763651e45,3669,,,"[39.1, 58.6]",3869519,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josip Juranović,29163.0,Right Back,177,Croatia,785,['4c700150-c64e-440a-8e3d-8fb56733e52d'],33,,,,,,,,,,,,,,,,,Croatia,785,00:46:33.140,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,042ad028-78a8-42d2-8b76-604e9a249fb8,3672,,,"[45.9, 54.7]",3869519,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lovro Majer,28914.0,Right Defensive Midfield,177,Croatia,785,['04088999-5df0-45f8-89c6-690b8dc7bf35'],34,,,,,,,,,,,,,,,,,Croatia,785,00:46:34.710,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040f98d7-2211-4d4b-8039-c20194b36933,3675,,,"[56.9, 63.1]",3869519,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josip Juranović,29163.0,Right Back,177,Croatia,785,['ec87f506-1631-410f-877a-26b14598ee7c'],39,,,,,,,,,,,,,,,,,Croatia,785,00:46:39.649,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4da9fd55-a50e-4b2f-b572-2691c5e9cc4a,3678,,,"[51.6, 57.8]",3869519,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lovro Majer,28914.0,Right Defensive Midfield,177,Croatia,785,['e8e58640-9461-4769-83de-a234a0936481'],40,,,,,,,,,,,,,,,,,Croatia,785,00:46:40.628,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,97dec7c9-29c7-465c-b94f-298170d69281,3682,,,"[69.0, 59.8]",3869519,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marko Livaja,22041.0,Center Attacking Midfield,177,Croatia,785,['0e2c7f3e-d6db-4e57-abeb-4d74877be195'],43,,,,,,,,,,,,,,,,,Croatia,785,00:46:43.390,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,641b8813-817f-456a-a952-15f557a172e8,3684,,,"[58.9, 18.1]",3869519,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paulo Bruno Exequiel Dybala,5743.0,Left Center Forward,177,Croatia,785,['0182e19d-8f8a-42ae-af8e-f8113638e791'],44,,,,,,,,,,,,,,,,,Argentina,779,00:46:44.580,Ball Receipt*,
