bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6b29d40-710e-4767-926c-ec8306444952,539,,,"[67.2, 22.1]",3857270,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,29,Portugal,780,['9aca6f14-fdba-4a3d-905e-60a89cb0d3a2'],38,,,,,,,,,,,,,,,,,,Portugal,780,00:14:38.195,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0313c0c-979b-4fcb-877e-a7be6bf166b1,542,,,"[55.1, 38.2]",3857270,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,29,Portugal,780,['7b556bd6-48e1-4066-9e7d-93ad7b60ad3a'],40,,,,,,,,,,,,,,,,,,Portugal,780,00:14:40.762,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12313c4c-b8f8-4031-80e1-f57b48aa41fc,546,,,"[58.6, 72.4]",3857270,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Center Midfield,29,Portugal,780,['a31a79e4-7942-4860-99e2-ffc7da35e994'],43,,,,,,,,,,,,,,,,,,Portugal,780,00:14:43.489,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04e86631-5508-4f14-828e-7c28129597a5,549,,,"[80.4, 76.8]",3857270,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,João Pedro Cavaco Cancelo,7005.0,Right Back,29,Portugal,780,['743ab935-5623-40ac-b3a3-d23650ba1330'],48,,,,,,,,,,,,,,,,,,Portugal,780,00:14:48.009,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6caf0a4d-ede2-4fbd-b912-4aacc7a1d40c,552,,,"[92.0, 77.7]",3857270,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Center Midfield,29,Portugal,780,['0afe4fc2-ee1a-4abc-8461-ac8e0bb02498'],50,,,,,,,,,,,,,,,,,,Portugal,780,00:14:50.714,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef11a415-040c-45f1-b4ba-af61e13b08ba,556,,,"[83.7, 71.8]",3857270,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Center Midfield,31,Portugal,780,['d79ffe05-81de-4440-8a56-b03d975b7f4e'],12,,,,,,,,,,,,,,,,,,Portugal,780,00:15:12.653,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a1019e5-1fe0-489c-a032-91b0a4a90ce3,560,,,"[80.0, 76.8]",3857270,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Center Attacking Midfield,31,Portugal,780,['a59cd0d1-e697-4499-a06f-d38d98ab65bc'],13,,,,,,,,,,,,,,,,,,Portugal,780,00:15:13.757,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c0e0fb3-cbe0-4e34-82a4-8b7907372439,563,,,"[82.0, 74.4]",3857270,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Center Midfield,31,Portugal,780,['d316627b-bb60-4ee7-a950-443a7d02c9de'],14,,,,,,,,,,,,,,,,,,Portugal,780,00:15:14.247,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022e55f3-c527-419b-80e9-b0003d0cd8dd,566,,,"[84.8, 76.9]",3857270,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Center Attacking Midfield,31,Portugal,780,['cffb878f-bb2d-423b-9859-5dd690c0869d'],14,,,,,,,,,,,,,,,,,,Portugal,780,00:15:14.709,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7e35d8c-3bf8-4bdb-a155-8fac8e67719e,573,,,"[74.9, 72.2]",3857270,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Diogo Da Silva Neves,9927.0,Center Defensive Midfield,31,Portugal,780,['6d3386e7-f239-4ab8-b0be-49233edb2ecc'],17,,,,,,,,,,,,,,,,,,Portugal,780,00:15:17.172,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22185b5c-c013-4fd8-ac4e-7133726bf43b,579,,,"[25.1, 44.6]",3857270,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,32,Uruguay,783,['769e38fe-6109-4a6d-9235-02e70535c485'],21,,,,,,,,,,,,,,,,,,Uruguay,783,00:15:21.728,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ccbc2ca-80fa-4f94-b7ad-000724098810,582,,,"[40.1, 27.3]",3857270,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Left Center Midfield,32,Uruguay,783,['ee7a7549-9132-440d-a809-58ca5b6df09b'],24,,,,,,,,,,,,,,,,,,Uruguay,783,00:15:24.282,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe2fdfbe-6420-48be-adbe-dacb281180bd,587,,,"[83.1, 45.3]",3857270,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Center Midfield,33,Portugal,780,['15c078da-677f-4e5d-804c-844fc644142c'],27,,,,,,,,,,,,,,,,,,Portugal,780,00:15:27.610,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c332b36-38fc-431c-9dd4-54a4cf0f02ef,590,,,"[100.5, 25.7]",3857270,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Félix Sequeira,12041.0,Left Center Forward,33,Portugal,780,['9e1cd010-aaaa-4b7f-b03d-6afa976b03ac'],29,,,,,,,,,,,,,,,,,,Portugal,780,00:15:29.335,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c06a7639-d2b8-4b5c-b5bc-dec760fc06ba,596,,,"[91.0, 20.8]",3857270,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Nuno Mendes,41092.0,Left Back,34,Portugal,780,['67ab9bce-d0df-4041-bc97-5db048dd4982'],29,,,,,,,,,,,,,,,,,,Portugal,780,00:16:29.856,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9e1d1c8-e75a-4bee-ae37-49f2861e79c1,605,,,"[113.8, 74.2]",3857270,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rúben Diogo Da Silva Neves,9927.0,Center Defensive Midfield,36,Portugal,780,['3b605bc5-23b0-4443-8600-57ee51581883'],12,,,,,,,,,,,,,,,,,,Portugal,780,00:18:12.830,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ac88393-c4cd-4802-b132-96875c6cd2f5,611,,,"[29.9, 73.4]",3857270,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edinson Roberto Cavani Gómez,4319.0,Left Center Forward,38,Uruguay,783,['786111d7-f9e4-4523-a290-41e10a2c02d9'],11,,,,,,,,,,,,,,,,,,Uruguay,783,00:19:11.932,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903382b6-a319-4fe5-bcdf-652b1d5f319e,615,,,"[22.0, 74.3]",3857270,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Guillermo Varela Olivera,5264.0,Right Wing Back,38,Uruguay,783,['d4b10cce-d411-4c98-8114-cb19fadd0632'],13,,,,,,,,,,,,,,,,,,Uruguay,783,00:19:13.378,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7639b60-770f-4403-a722-8b440ac93f93,620,,,"[69.8, 29.0]",3857270,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Diogo Da Silva Neves,9927.0,Center Defensive Midfield,39,Portugal,780,['40aaa3cb-26ce-4219-9509-5896f06f0bf2'],16,,,,,,,,,,,,,,,,,,Portugal,780,00:19:16.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ae47d6a-85ab-415a-af0d-5d79c0ce9234,623,,,"[63.4, 48.6]",3857270,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Pedro Cavaco Cancelo,7005.0,Right Back,39,Portugal,780,['2e96ed4b-5dd9-4e89-bf27-26e69b795700'],18,,,,,,,,,,,,,,,,,,Portugal,780,00:19:18.725,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8163d8e5-9b2f-42bd-80ff-755ce21e941b,626,,,"[57.0, 19.6]",3857270,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,39,Portugal,780,['dcfe7bb6-08e8-42e4-98ce-188099a65355'],21,,,,,,,,,,,,,,,,,,Portugal,780,00:19:21.438,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6f9dc49-6439-4fcc-a911-9acc070f319e,629,,,"[74.2, 12.2]",3857270,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nuno Mendes,41092.0,Left Back,39,Portugal,780,['813c0d01-8fa7-451a-9b0f-54d8dcd3d408'],24,,,,,,,,,,,,,,,,,,Portugal,780,00:19:24.500,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09c6a718-6307-40f0-a5a9-44bb2fc4d9e1,632,,,"[79.8, 30.8]",3857270,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Diogo Da Silva Neves,9927.0,Center Defensive Midfield,39,Portugal,780,['7d1a1f99-95ab-40be-9aa8-71dee9ee8e6c'],28,,,,,,,,,,,,,,,,,,Portugal,780,00:19:28.518,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc39cb57-2034-4da4-ab1e-4d4e6b476c41,635,,,"[86.1, 69.1]",3857270,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Pedro Cavaco Cancelo,7005.0,Right Back,39,Portugal,780,['d4a71f36-a30e-470e-b98d-7a09c5ac5efc'],30,,,,,,,,,,,,,,,,,,Portugal,780,00:19:30.951,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6ea0477-399e-415d-88dd-020797e42f42,638,,,"[86.7, 51.2]",3857270,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Diogo Da Silva Neves,9927.0,Center Defensive Midfield,39,Portugal,780,['5ae5b83c-96f1-4a5b-8a1f-e2b12d826122'],34,,,,,,,,,,,,,,,,,,Portugal,780,00:19:34.118,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327b264e-ba0d-4ad7-a2be-bcb007566f3e,641,,,"[89.9, 13.3]",3857270,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nuno Mendes,41092.0,Left Back,39,Portugal,780,['99dcb249-cc83-4841-8366-b3fe9c770e4d'],36,,,,,,,,,,,,,,,,,,Portugal,780,00:19:36.692,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21ae8712-5d03-4936-a32e-d5dc8247e395,648,,,"[104.7, 64.5]",3857270,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Center Attacking Midfield,39,Portugal,780,['ca7657c7-76f6-413d-a5e1-36133ededbde'],44,,,,,,,,,,,,,,,,,,Portugal,780,00:19:44.473,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f80e22e-223c-4ffe-ba27-e40a916fec50,660,,,"[48.1, 69.9]",3857270,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Left Center Forward,40,Uruguay,783,['276a95a2-8dd7-49a6-b32f-e3a1d238bf78'],55,,,,,,,,,,,,,,,,,,Uruguay,783,00:19:55.515,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16475681-4164-4168-9074-d53ce790d3eb,663,,,"[83.8, 33.8]",3857270,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Darwin Gabriel Núñez Ribeiro,32478.0,Right Center Forward,40,Uruguay,783,['9f0f7f67-ea8a-412a-9f64-5030553aba77'],57,,,,,,,,,,,,,,,,,,Uruguay,783,00:19:57.769,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce0f2216-f336-4334-9cdd-bf879b46fc3f,670,,,"[43.1, 7.3]",3857270,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Center Forward,41,Portugal,780,['3abdc43d-41d9-40b1-a717-c692aa02527a'],31,,,,,,,,,,,,,,,,,,Portugal,780,00:20:31.775,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb8c30e4-25fc-4c21-a8b3-4071feead13a,672,,,"[32.3, 6.7]",3857270,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nuno Mendes,41092.0,Left Back,41,Portugal,780,['89d64ad4-10d4-4493-85d9-518c2156f1dd'],32,,,,,,,,,,,,,,,,,,Portugal,780,00:20:32.796,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e71c1293-2ea2-4cc5-afa3-59f55553b8d0,674,,,"[42.2, 11.3]",3857270,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Center Forward,41,Portugal,780,['9cf16de2-592f-4351-9e31-5e4eec5a7902'],33,,,,,,,,,,,,,,,,,,Portugal,780,00:20:33.518,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1dee4e5-3c7b-4c18-941e-d60eaf945fcd,677,,,"[47.5, 7.3]",3857270,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nuno Mendes,41092.0,Left Back,41,Portugal,780,['90395244-e466-43fe-b53f-ceb705940deb'],34,,,,,,,,,,,,,,,,,,Portugal,780,00:20:34.608,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1282a541-819d-44fb-967e-54e3900139a6,685,,,"[53.5, 36.3]",3857270,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Center Midfield,41,Portugal,780,['b4c3d985-4f12-4ed8-8c45-d51b9da9b9b9'],40,,,,,,,,,,,,,,,,,,Portugal,780,00:20:40.892,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460ea47-50f1-4f47-8963-bc11548397d4,688,,,"[39.8, 41.8]",3857270,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,41,Portugal,780,['2618bb29-7c8f-4bcd-af92-5ff1188cdc83'],41,,,,,,,,,,,,,,,,,,Portugal,780,00:20:41.776,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b5498d8-b4da-4595-bf20-9095089adddb,691,,,"[38.0, 63.4]",3857270,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,João Pedro Cavaco Cancelo,7005.0,Right Back,41,Portugal,780,['45abc0a7-8045-4399-984f-ca8f1786fd89'],43,,,,,,,,,,,,,,,,,,Portugal,780,00:20:43.727,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710349d-99c1-42a2-90c2-00638da8492a,694,,,"[6.7, 39.3]",3857270,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diogo Meireles Costa,32975.0,Goalkeeper,41,Portugal,780,['faf4d3c9-0156-47e3-a880-3b31a273fb48'],46,,,,,,,,,,,,,,,,,,Portugal,780,00:20:46.892,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8489ef16-54d1-4f7e-9a78-b3b5bf69909a,697,,,"[20.8, 14.1]",3857270,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,41,Portugal,780,['60a4bfd7-b736-41ba-8476-8ce2651d4ff5'],49,,,,,,,,,,,,,,,,,,Portugal,780,00:20:49.931,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46467748-9c52-4514-941d-e6871725e837,700,,,"[10.5, 42.8]",3857270,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diogo Meireles Costa,32975.0,Goalkeeper,41,Portugal,780,['cfd56aba-8304-45fa-90b5-87e4a6871bb3'],58,,,,,,,,,,,,,,,,,,Portugal,780,00:20:58.124,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eec5fcce-4f08-431a-940c-e3fca42ff4ef,703,,,"[17.2, 47.9]",3857270,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Center Midfield,41,Portugal,780,['b1ce0088-e024-43d3-aa78-59733a52f790'],59,,,,,,,,,,,,,,,,,,Portugal,780,00:20:59.371,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219b4f98-0e8b-4021-9d13-6eb5026c938e,706,,,"[17.8, 72.4]",3857270,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,41,Portugal,780,['23ebef41-21f0-42ad-aa40-c7cc2e81dc3f'],2,,,,,,,,,,,,,,,,,,Portugal,780,00:21:02.463,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fa7a87c-ea07-4caa-8e1f-76a5e32804cc,709,,,"[5.2, 43.8]",3857270,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diogo Meireles Costa,32975.0,Goalkeeper,41,Portugal,780,['c2a80ffc-2e65-459a-977a-5e7d84025e76'],5,,,,,,,,,,,,,,,,,,Portugal,780,00:21:05.688,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4705ef11-8973-4ad9-bc41-0dfafe91462f,712,,,"[14.6, 15.1]",3857270,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,41,Portugal,780,['a82b6d0e-bef4-47fb-bd4f-f14f3f9101f6'],8,,,,,,,,,,,,,,,,,,Portugal,780,00:21:08.587,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3cbe2b0-c682-40a4-bc41-ffad3a7ac059,720,,,"[14.8, 37.7]",3857270,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Rochet Álvarez,36710.0,Goalkeeper,42,Uruguay,783,"['61c98280-5de8-4355-8d8d-2c4416d6d2f5', '89d317d0-1550-4030-8534-d9c001e8e9e0']",20,,,,,,,,,,,,,,,,,,Uruguay,783,00:21:20.059,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3013c34e-7558-436c-bc41-f85fe795a563,725,,,"[60.7, 7.3]",3857270,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathías Olivera Miramontes,7104.0,Left Wing Back,42,Uruguay,783,['09005dfe-b669-41fc-b107-c7330a5c3dd5'],25,,,,,,,,,,,,,,,,,,Uruguay,783,00:21:25.549,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e3879ee-7a09-419c-9f62-38eebe9fd855,728,,,"[59.1, 14.5]",3857270,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Left Center Midfield,42,Uruguay,783,['a663246e-f42c-4bf8-8d03-ad1d01959173'],26,,,,,,,,,,,,,,,,,,Uruguay,783,00:21:26.874,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddf44a29-1243-4c2b-ad85-903d09783337,735,,,"[41.8, 65.4]",3857270,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Diogo Da Silva Neves,9927.0,Center Defensive Midfield,43,Portugal,780,['dd71a167-c3f7-4093-a270-0ee45bd75b7b'],30,,,,,,,,,,,,,,,,,,Portugal,780,00:21:30.917,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b86d5c10-781e-49c0-b9ec-ba238cb7917a,738,,,"[46.9, 58.5]",3857270,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,William Silva de Carvalho,5214.0,Left Center Midfield,43,Portugal,780,['45e6e8a5-444e-4106-9f96-f47a0ad3d23d'],32,,,,,,,,,,,,,,,,,,Portugal,780,00:21:32.329,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9893b3b-3959-4e11-af74-19a45db58a92,741,,,"[64.3, 45.1]",3857270,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Center Forward,43,Portugal,780,['8269034a-bfea-4ef0-a5b4-9fc3cacb2251'],34,,,,,,,,,,,,,,,,,,Portugal,780,00:21:34.553,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f6aa9f0-cac7-427e-a79f-86eb199830da,743,,,"[56.8, 45.7]",3857270,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,William Silva de Carvalho,5214.0,Left Center Midfield,43,Portugal,780,['d742c1db-38e8-4420-98ee-b76e354b9f2b'],35,,,,,,,,,,,,,,,,,,Portugal,780,00:21:35.301,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621a7556-d80b-4c56-95b0-7a1800f1422c,746,,,"[75.3, 32.2]",3857270,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Félix Sequeira,12041.0,Left Center Forward,43,Portugal,780,['529919b4-0f3c-4a1a-9a6d-aca88c6e04d1'],37,,,,,,,,,,,,,,,,,,Portugal,780,00:21:37.510,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8de7b9be-343e-4fc2-b5e0-c869a60cd270,749,,,"[63.9, 41.4]",3857270,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,William Silva de Carvalho,5214.0,Left Center Midfield,43,Portugal,780,['ba7e6323-77a4-4ce0-ba35-1408a098bfe5'],38,,,,,,,,,,,,,,,,,,Portugal,780,00:21:38.203,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f107d3-20ac-4830-9e21-81aab6abc08b,752,,,"[71.4, 17.5]",3857270,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nuno Mendes,41092.0,Left Back,43,Portugal,780,['9f871a85-619c-4074-b2e2-7d99ed8635a6'],39,,,,,,,,,,,,,,,,,,Portugal,780,00:21:39.871,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5f54b97-35ac-4791-9daa-2b16270ee742,755,,,"[68.5, 24.3]",3857270,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,William Silva de Carvalho,5214.0,Left Center Midfield,43,Portugal,780,['c99a55f7-cfce-4918-a49a-b80542818ae2'],41,,,,,,,,,,,,,,,,,,Portugal,780,00:21:41.035,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4ab423d-fc59-43d4-9e99-23a272bcaee2,759,,,"[74.5, 39.3]",3857270,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Center Forward,43,Portugal,780,['a0175667-381b-4d0d-945c-9122faed1102'],42,,,,,,,,,,,,,,,,,,Portugal,780,00:21:42.781,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206bbf8f-eb5e-4e0e-8894-8c03db09c335,761,,,"[64.9, 44.6]",3857270,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Diogo Da Silva Neves,9927.0,Center Defensive Midfield,43,Portugal,780,['b112486f-961a-432d-afb7-d630b908d3e5'],43,,,,,,,,,,,,,,,,,,Portugal,780,00:21:43.712,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5a97af4-0053-46e9-92b8-9186f69aa1dd,763,,,"[78.2, 71.3]",3857270,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Center Midfield,43,Portugal,780,['b2bb54b7-cb15-4297-bbb4-53114a6f07ee'],45,,,,,,,,,,,,,,,,,,Portugal,780,00:21:45.810,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4276574d-6392-4e8f-bc5c-e295cabf212c,766,,,"[92.8, 57.2]",3857270,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,William Silva de Carvalho,5214.0,Left Center Midfield,43,Portugal,780,['c73cb132-165c-478a-a3e4-0791f2b06ea5'],50,,,,,,,,,,,,,,,,,,Portugal,780,00:21:50.712,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7af3be78-63bf-4dd4-a5f4-9cbebb17e991,771,,,"[86.9, 59.9]",3857270,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Center Attacking Midfield,43,Portugal,780,['1311399a-2163-4dbe-a964-f38b8b038c7e'],56,,,,,,,,,,,,,,,,,,Portugal,780,00:21:56.026,Ball Receipt*,
