50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61623568-203e-43d4-9564-9155bbd1ca8d,677,,,"[74.2, 1.8]",3869253,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,27,Brazil,781,['e05d9872-59ad-447a-89e5-e895a7879790'],31,,,,,,,,,,,,,,,,,Brazil,781,00:18:31.531,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5bca198-712e-4687-aa59-8ec999c03245,680,,,"[71.2, 10.8]",3869253,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danilo Luiz da Silva,3063.0,Left Back,27,Brazil,781,['191fbfdf-0216-4111-b99b-70f049f5363c'],33,,,,,,,,,,,,,,,,,Brazil,781,00:18:33.779,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23a76b39-038d-4bbf-ab12-234ee1298b12,683,,,"[54.5, 9.7]",3869253,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Left Center Back,27,Brazil,781,['0b6e2f6a-fc6e-4d37-bf2b-43ca2fad45d3'],35,,,,,,,,,,,,,,,,,Brazil,781,00:18:35.083,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229887d7-47ce-4ca6-880c-79bbfaceb09a,686,,,"[63.3, 11.6]",3869253,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danilo Luiz da Silva,3063.0,Left Back,27,Brazil,781,['708e6582-2c9d-4ead-b5f4-cc8c7701d409'],41,,,,,,,,,,,,,,,,,Brazil,781,00:18:41.372,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346962b8-b547-400d-ad2b-9914127e9498,689,,,"[72.3, 20.9]",3869253,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,27,Brazil,781,['b27ee319-7791-429f-b242-995aa1bb62d0'],42,,,,,,,,,,,,,,,,,Brazil,781,00:18:42.841,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2a62790-f474-4a70-ac6c-ef5e595db2f2,691,,,"[76.4, 5.6]",3869253,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Center Attacking Midfield,27,Brazil,781,['95c7660b-9860-44b2-8633-ff8a048784e8'],43,,,,,,,,,,,,,,,,,Brazil,781,00:18:43.972,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87c32cdc-5d77-4b16-a1e4-3c3f5e046a9d,694,,,"[63.5, 11.8]",3869253,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danilo Luiz da Silva,3063.0,Left Back,27,Brazil,781,['50377fce-1403-4260-a670-e6327cd56651'],45,,,,,,,,,,,,,,,,,Brazil,781,00:18:45.580,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02575e1c-ae94-4793-b474-04766d5e2247,697,,,"[48.4, 39.5]",3869253,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,27,Brazil,781,['3478b5de-55b9-4f0c-a9fe-4fb34b5417ae'],47,,,,,,,,,,,,,,,,,Brazil,781,00:18:47.963,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d367560c-4683-4e46-8ebc-480e53bd2b52,701,,,"[78.6, 77.6]",3869253,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Tolentino Coelho de Lima,22600.0,Right Defensive Midfield,27,Brazil,781,['e8c6a443-eba4-47d3-8a22-2361ba2e0bb2'],53,,,,,,,,,,,,,,,,,Brazil,781,00:18:53.152,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdb3400c-35c4-433d-ae0f-779af1bf62de,703,,,"[17.1, 13.7]",3869253,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Young-Gwon Kim,5604.0,Left Center Back,28,South Korea,791,['7e70c2e2-c419-441e-872c-3a6ad47075f9'],4,,,,,,,,,,,,,,,,,South Korea,791,00:19:04.158,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f68f6934-31fe-453b-b8f7-faa10b841618,706,,,"[15.2, 60.9]",3869253,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Min Jae Kim,43565.0,Right Center Back,28,South Korea,791,['363db04a-1517-4003-b65e-71af75d214fd'],8,,,,,,,,,,,,,,,,,South Korea,791,00:19:08.359,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56d814e1-16b7-40af-9ff8-d7bdeabd2655,709,,,"[38.3, 60.9]",3869253,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jae-Sung Lee,5623.0,Right Midfield,28,South Korea,791,['549f770c-ffac-4dbd-a054-bb0f4e36eff2'],11,,,,,,,,,,,,,,,,,South Korea,791,00:19:11.414,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85c5811a-16c3-4e09-ba2e-70c0ce666946,712,,,"[30.1, 30.2]",3869253,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Young-Gwon Kim,5604.0,Left Center Back,28,South Korea,791,['4ed40e71-6be3-44e8-a450-d77c5e644203'],16,,,,,,,,,,,,,,,,,South Korea,791,00:19:16.685,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ef3c8d4-6453-44a9-a90e-df14a86cd83d,715,,,"[40.2, 35.4]",3869253,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Woo-Young Jung,5618.0,Right Defensive Midfield,28,South Korea,791,['b7d2a17d-7d38-4448-9bb3-d21291a8eda7'],19,,,,,,,,,,,,,,,,,South Korea,791,00:19:19.625,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5223bf8b-08b6-480e-a990-0ae77fe18e6d,718,,,"[51.2, 5.3]",3869253,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jin-Su Kim,40538.0,Left Back,28,South Korea,791,['7ca22821-6a6c-43d0-a98e-792446e3b115'],24,,,,,,,,,,,,,,,,,South Korea,791,00:19:24.477,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9673be4a-50c5-41ec-8ce3-bca0c7d4fa06,722,,,"[67.2, 12.3]",3869253,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Heung-Min Son,3083.0,Left Center Forward,28,South Korea,791,"['5ca90c73-7557-4c16-bec9-5904cdf24963', '68849a32-4c20-4f76-ac91-9ed00ceadc12']",26,,,,,,,,,,,,,,,,,South Korea,791,00:19:26.032,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05ac1234-67fa-4218-bdf2-7140167e460f,726,,,"[65.0, 14.8]",3869253,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hee-Chan Hwang,5620.0,Left Midfield,28,South Korea,791,"['22debbd6-15a8-4ab1-91cd-319e04826140', '78248b7e-783c-4f32-94aa-b98b5555a18d']",27,,,,,,,,,,,,,,,,,South Korea,791,00:19:27.486,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c71ce68-e06b-46bb-8107-c5f4e8ce52e4,734,,,"[73.9, 34.6]",3869253,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,28,South Korea,791,['5ab5a274-fa8c-4bf5-8bf4-fcae8aa2168e'],32,,,,,,,,,,,,,,,,,Brazil,781,00:19:32.458,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d87a6a4b-6dcb-4ed7-86f5-1061ab0e92e2,740,,,"[38.7, 44.4]",3869253,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,In-Beom Hwang,23763.0,Left Defensive Midfield,28,South Korea,791,['0efb5d3f-c13d-4309-b579-678116d0d0dc'],37,,,,,,,,,,,,,,,,,South Korea,791,00:19:37.605,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9a07185-c490-4687-9455-7bbbd697c9a3,748,,,"[54.6, 37.3]",3869253,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Heung-Min Son,3083.0,Left Center Forward,28,South Korea,791,['e8f41a8d-4a4f-4938-8129-3a8c7906814b'],40,,,,,,,,,,,,,,,,,South Korea,791,00:19:40.155,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cfbf254-e0e6-4bc8-8013-113a15f526b4,750,,,"[58.8, 69.9]",3869253,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jae-Sung Lee,5623.0,Right Midfield,28,South Korea,791,['34e48c71-11f1-43cc-9214-e14c051038b1'],42,,,,,,,,,,,,,,,,,South Korea,791,00:19:42.514,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91df9d08-3258-421f-8887-ec0b1b19a7d0,753,,,"[84.8, 26.3]",3869253,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hee-Chan Hwang,5620.0,Left Midfield,28,South Korea,791,['c0f0d739-0c7b-4101-9d4f-488abf96b6ce'],50,,,,,,,,,,,,,,,,,South Korea,791,00:19:50.549,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89077d45-2bac-4d87-a28d-193a462dade5,760,,,"[44.7, 34.3]",3869253,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Center Attacking Midfield,28,South Korea,791,"['3c09082d-712f-4a1d-9099-fb37a68385ae', 'a1c59c80-bd30-4cf0-8801-fe31c73105a5']",57,,,,,,,,,,,,,,,,,Brazil,781,00:19:57.320,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db13d101-8b9e-4ff2-bd60-5389ab422fa0,764,,,"[58.2, 35.7]",3869253,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Woo-Young Jung,5618.0,Right Defensive Midfield,28,South Korea,791,['80d2148c-ed11-403d-a596-d0ab31f2b4e6'],0,,,,,,,,,,,,,,,,,South Korea,791,00:20:00.435,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3847cd47-1ae3-42d8-aa9b-9a1bf6c6bb29,767,,,"[65.9, 45.0]",3869253,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moon-Hwan Kim,40672.0,Right Back,28,South Korea,791,['4411b286-30f2-4e07-aff5-cb66e753d692'],1,,,,,,,,,,,,,,,,,South Korea,791,00:20:01.964,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271f0a75-add4-4a00-8283-65b765b1d530,770,,,"[75.8, 66.8]",3869253,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jae-Sung Lee,5623.0,Right Midfield,28,South Korea,791,['a0f7e186-af2b-4bbb-9c8c-e96b0f6d95df'],5,,,,,,,,,,,,,,,,,South Korea,791,00:20:05.431,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53e29345-e0b8-4045-9878-d96aba203592,774,,,"[96.5, 77.5]",3869253,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moon-Hwan Kim,40672.0,Right Back,28,South Korea,791,['016ea926-28cb-43d2-9328-830459c6b832'],11,,,,,,,,,,,,,,,,,South Korea,791,00:20:11.381,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cb166d2-b8f3-4b15-a460-900bae18bd89,777,,,"[79.1, 74.5]",3869253,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Woo-Young Jung,5618.0,Right Defensive Midfield,28,South Korea,791,['71b619de-3cb2-468d-9c87-65f636c5ee69'],14,,,,,,,,,,,,,,,,,South Korea,791,00:20:14.843,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9750ea45-7c69-48df-9a30-4d841c315e55,780,,,"[68.7, 29.9]",3869253,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Young-Gwon Kim,5604.0,Left Center Back,28,South Korea,791,['df32c4bf-5412-4624-882c-7760e7d7b9e5'],20,,,,,,,,,,,,,,,,,South Korea,791,00:20:20.651,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08a15210-3649-48a9-8433-0f356c206a9c,784,,,"[94.1, 4.7]",3869253,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hee-Chan Hwang,5620.0,Left Midfield,28,South Korea,791,"['18fb72ed-b359-4203-b870-e0c392eb6647', '68b02d8a-e25c-4a38-9798-c72d6b2dc389']",24,,,,,,,,,,,,,,,,,South Korea,791,00:20:24.179,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab1e9f66-1087-4716-b1b5-43a5ca4efe41,787,,,"[98.7, 14.8]",3869253,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jin-Su Kim,40538.0,Left Back,28,South Korea,791,['68ceded5-9f9f-4c5a-bc74-c56677002638'],27,,,,,,,,,,,,,,,,,South Korea,791,00:20:27.176,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27730fd8-67f9-457e-9a97-f6203d6d3a0e,792,,,"[13.1, 56.0]",3869253,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marcos Aoás Corrêa,4372.0,Right Center Back,29,Brazil,781,['b94dee13-c4e5-4112-97d9-1891eb998c4a'],5,,,,,,,,,,,,,,,,,Brazil,781,00:21:05.403,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8ce551e-c8f0-4d28-884c-ac42b74f4250,796,,,"[11.8, 30.5]",3869253,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Thiago Emiliano da Silva,3295.0,Left Center Back,29,Brazil,781,['8415caed-487b-4322-862c-05b53b9fbf33'],9,,,,,,,,,,,,,,,,,Brazil,781,00:21:09.638,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5afd6de4-b2a3-4220-aba7-ca11b9ebd7a4,799,,,"[28.0, 12.6]",3869253,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Danilo Luiz da Silva,3063.0,Left Back,29,Brazil,781,['1dea14c0-27dc-432b-b8f4-f51cd2a0e2b5'],19,,,,,,,,,,,,,,,,,Brazil,781,00:21:19.002,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4bff33b-e99f-4991-b6d2-c0c57aa7a61e,801,,,"[20.2, 22.3]",3869253,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Thiago Emiliano da Silva,3295.0,Left Center Back,29,Brazil,781,['c61596e7-840e-43c6-9e40-53c55a53e97d'],20,,,,,,,,,,,,,,,,,Brazil,781,00:21:20.100,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a3f3b56-fa4b-457c-8c18-8c38d8a279dd,804,,,"[37.8, 28.9]",3869253,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,29,Brazil,781,['c18661f4-9e01-48ad-9024-12ff7694ed00'],23,,,,,,,,,,,,,,,,,Brazil,781,00:21:23.929,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3320f37a-b857-4930-ab48-37b27f486f96,808,,,"[55.3, 56.2]",3869253,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lucas Tolentino Coelho de Lima,22600.0,Right Defensive Midfield,29,Brazil,781,['de2fd299-f01b-48b3-b177-b33eb64e9144'],26,,,,,,,,,,,,,,,,,Brazil,781,00:21:26.663,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8de309e8-6229-48bf-a008-d548d77d5e00,810,,,"[65.5, 68.6]",3869253,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Raphael Dias Belloli,10595.0,Right Wing,29,Brazil,781,['2b2ee8b8-64d4-4248-87d1-d8c171d6050c'],28,,,,,,,,,,,,,,,,,Brazil,781,00:21:28.894,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddc6390c-df07-41a9-93d8-9586760b67a5,813,,,"[77.5, 74.8]",3869253,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lucas Tolentino Coelho de Lima,22600.0,Right Defensive Midfield,29,Brazil,781,['91d041c3-8d8d-4773-97a3-c5d2d177a68e'],33,,,,,,,,,,,,,,,,,Brazil,781,00:21:33.491,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34e08f22-0871-4324-aaf6-ab8a0a0ae8b8,816,,,"[53.6, 68.6]",3869253,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Éder Gabriel Militão,13620.0,Right Back,29,Brazil,781,['ee6fd119-bafd-431f-a778-96a02330fa1d'],36,,,,,,,,,,,,,,,,,Brazil,781,00:21:36.400,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e9471a8-012d-4f34-a145-1acd7a90affc,819,,,"[61.9, 73.8]",3869253,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lucas Tolentino Coelho de Lima,22600.0,Right Defensive Midfield,29,Brazil,781,['0272ce9d-3948-453a-9a5c-3813e394c3c4'],38,,,,,,,,,,,,,,,,,Brazil,781,00:21:38.512,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b46b250b-282e-41b8-9c8a-8a082bec11c3,823,,,"[70.9, 57.8]",3869253,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,29,Brazil,781,"['1b688dd6-90cc-4000-a022-a5572078bf00', '7afdcab0-bc7f-4646-bf85-7c63b2c109ba']",41,,,,,,,,,,,,,,,,,Brazil,781,00:21:41.026,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d712082e-3601-427a-8f31-7897d95e5c13,825,,,"[54.3, 73.4]",3869253,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lucas Tolentino Coelho de Lima,22600.0,Right Defensive Midfield,29,Brazil,781,['eebc25ec-b7a9-41a2-ac6b-f1271892d68f'],42,,,,,,,,,,,,,,,,,Brazil,781,00:21:42.107,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfc019da-c21c-4f71-bef9-b6719ceb76a8,828,,,"[95.5, 11.0]",3869253,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gue-Sung Cho,40542.0,Right Center Forward,30,South Korea,791,['75d33d56-b964-464c-abeb-a2a6fab600a8'],6,,,,,,,,,,,,,,,,,South Korea,791,00:22:06.542,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4264a3cb-5410-46fb-9cb6-7edf36049b35,833,,,"[98.7, 3.8]",3869253,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hee-Chan Hwang,5620.0,Left Midfield,30,South Korea,791,['02009054-b3ca-4f1b-a30e-f2f81167ba0a'],9,,,,,,,,,,,,,,,,,South Korea,791,00:22:09.807,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba931734-4563-4619-8d53-62f8bf3175ce,836,,,"[110.8, 11.0]",3869253,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gue-Sung Cho,40542.0,Right Center Forward,30,South Korea,791,['958858e6-1572-4ec6-bc19-84796fc179e0'],11,,,,,,,,,,,,,,,,,South Korea,791,00:22:11.758,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29feaae7-f2e8-49a0-a0d0-08ffcceaf5f4,840,,,"[105.4, 4.2]",3869253,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hee-Chan Hwang,5620.0,Left Midfield,30,South Korea,791,['ff7f5199-f81b-4c66-926f-0007c337cd13'],13,,,,,,,,,,,,,,,,,South Korea,791,00:22:13.664,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2cec481-a30b-44ba-9071-aa42903fe6e3,843,,,"[9.3, 62.2]",3869253,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,30,South Korea,791,['8c7754cc-6cbb-4dfc-a9f2-b9bcc67c2593'],16,,,,,,,,,,,,,,,,,Brazil,781,00:22:16.189,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46f67a03-0f5f-400c-b849-2f6e27b13351,846,,,"[34.9, 49.1]",3869253,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Tolentino Coelho de Lima,22600.0,Right Defensive Midfield,30,South Korea,791,['94a74651-8522-46bf-b5d0-998ae280e6fb'],18,,,,,,,,,,,,,,,,,Brazil,781,00:22:18.626,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8080583-7f25-46b0-bda3-3472609cf998,850,,,"[102.1, 26.3]",3869253,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gue-Sung Cho,40542.0,Right Center Forward,30,South Korea,791,['5ba188ff-d926-438b-89a1-86937c89fd08'],20,,,,,,,,,,,,,,,,,South Korea,791,00:22:20.349,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6dc7213-56de-4d2c-88ab-2df59a9c186f,853,,,"[65.0, 22.3]",3869253,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Young-Gwon Kim,5604.0,Left Center Back,30,South Korea,791,['4b4356f7-f056-463a-a0e5-b2ea4b1d7820'],24,,,,,,,,,,,,,,,,,South Korea,791,00:22:24.064,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7acf63d9-2758-466f-b6ed-3f2bd82df32a,855,,,"[84.2, 25.7]",3869253,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Heung-Min Son,3083.0,Left Center Forward,30,South Korea,791,['2587de77-1441-452e-bd61-0beb185dc020'],26,,,,,,,,,,,,,,,,,South Korea,791,00:22:26.704,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68e1162e-8710-4cb7-815d-6d71c437495c,859,,,"[35.0, 62.6]",3869253,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Éder Gabriel Militão,13620.0,Right Back,31,Brazil,781,['7a6acac0-c3ee-455b-9086-8cb9fe88a030'],39,,,,,,,,,,,,,,,,,Brazil,781,00:22:39.874,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665b532e-2ff6-41a0-896c-2a8966136044,861,,,"[30.8, 51.6]",3869253,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcos Aoás Corrêa,4372.0,Right Center Back,31,Brazil,781,['5ce50be1-a93e-47be-963f-844acbf39cb7'],43,,,,,,,,,,,,,,,,,Brazil,781,00:22:43.464,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9381025b-5174-45f5-9bde-37aab5de9278,864,,,"[37.2, 25.8]",3869253,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thiago Emiliano da Silva,3295.0,Left Center Back,31,Brazil,781,['d3fb0b71-520b-4a22-9710-bd5d063e7272'],47,,,,,,,,,,,,,,,,,Brazil,781,00:22:47.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d80908b-b655-4657-8b22-6121ada3da25,867,,,"[45.2, 4.4]",3869253,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danilo Luiz da Silva,3063.0,Left Back,31,Brazil,781,['3482ee31-39c9-4cc7-9a28-bb6d8815e4dc'],49,,,,,,,,,,,,,,,,,Brazil,781,00:22:49.948,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3e0981b-3769-4941-859b-8283ff44efd9,870,,,"[40.0, 14.9]",3869253,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thiago Emiliano da Silva,3295.0,Left Center Back,31,Brazil,781,['a24a4bf2-97e6-4295-8f92-38b28f4dd664'],52,,,,,,,,,,,,,,,,,Brazil,781,00:22:52.503,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61c079b4-d3c4-4ad9-ad5f-f78af9219a54,873,,,"[49.8, 4.0]",3869253,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danilo Luiz da Silva,3063.0,Left Back,31,Brazil,781,['5ba8d74d-ff38-42df-ae01-aef49c521640'],56,,,,,,,,,,,,,,,,,Brazil,781,00:22:56.092,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a637970e-1a41-4986-8ddb-ba648edea0e0,876,,,"[65.5, 1.2]",3869253,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,31,Brazil,781,['457b8f90-18f1-4152-93fd-263a91c89f9c'],57,,,,,,,,,,,,,,,,,Brazil,781,00:22:57.617,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40265114-e82d-4ec2-90f4-30001f1f7fec,879,,,"[44.7, 1.4]",3869253,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danilo Luiz da Silva,3063.0,Left Back,31,Brazil,781,['8bdae060-3aa6-43cc-b91f-ef705ffe72e4'],59,,,,,,,,,,,,,,,,,Brazil,781,00:22:59.788,Ball Receipt*,
