ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9f332ff-b485-4ce1-9091-8f2ba4fd4ecc,2931,,"[22.7, 7.6]",3857271,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric Dier,10956.0,Left Center Back,126,England,768,['bc02f40a-de68-44a6-bde4-1f1d4ba1e0fb'],50,,,,,,,,,,,,,,,,,,,England,768,00:37:50.806,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2da0ec1-e6a4-4d5f-83a9-ee78f583c836,2934,,"[43.7, 20.3]",3857271,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philip Foden,4354.0,Center Attacking Midfield,126,England,768,['a0689c43-d664-4772-a2a9-40ab906cf7b1'],52,,,,,,,,,,,,,,,,,,,England,768,00:37:52.743,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ac95791-486f-4a43-aa6d-5bd68514e121,2937,,"[98.2, 73.9]",3857271,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcus Rashford,3318.0,Right Wing,126,England,768,['24079ede-622e-4655-b9af-0ecc9c66273e'],59,,,,,,,,,,,,,,,,,,,England,768,00:37:59.533,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35c3831e-20e1-423a-8654-74ec27bf7b3b,2952,,"[91.5, 21.2]",3857271,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luke Shaw,3382.0,Left Back,126,England,768,['ba786885-cfd9-4842-aaf3-8b9070df508e'],10,,,,,,,,,,,,,,,,,,,England,768,00:38:10.607,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b3d9e62-0c3d-448c-98a3-9c5a43bab162,2955,,"[94.4, 29.3]",3857271,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philip Foden,4354.0,Center Attacking Midfield,126,England,768,['fbc26041-3943-4f52-a2f4-2dc14fe52741'],13,,,,,,,,,,,,,,,,,,,England,768,00:38:13.234,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f109f617-9f33-4145-ae38-e6d2f618aad1,2958,,"[107.9, 32.4]",3857271,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Callum Wilson,3616.0,Center Forward,126,England,768,['57b4a7bc-7e32-463a-aa79-48d338b002f7'],14,,,,,,,,,,,,,,,,,,,England,768,00:38:14.794,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ede8705-b027-4ec4-ab8c-20bcaf2b0572,2961,,"[113.4, 46.6]",3857271,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,John Stones,3244.0,Right Center Back,127,England,768,['339eb433-59f3-4a63-90f5-05305e8f4d03'],51,,,,,,,,,,,,,,,,,,,England,768,00:38:51.918,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4981f1d2-50a5-47cf-bbaf-fea0d0abe923,2965,,"[71.0, 56.0]",3857271,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sardar Azmoun,5224.0,Left Center Forward,128,Iran,797,['8b60ed65-d0d3-419f-8537-e3f88964011f'],25,,,,,,,,,,,,,,,,,,,Iran,797,00:39:25.574,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d8329e8-c321-4587-a2b7-8e369d8c455a,2971,,"[36.9, 11.9]",3857271,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric Dier,10956.0,Left Center Back,129,England,768,['cd09d5b3-5d26-4440-adda-64a96add5186'],32,,,,,,,,,,,,,,,,,,,England,768,00:39:32.670,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28a3e26f-f9f2-491f-83fe-26529b12ab33,2974,,"[45.2, 5.1]",3857271,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luke Shaw,3382.0,Left Back,129,England,768,['827167e3-6e3c-487e-855b-da97d4a87602'],33,,,,,,,,,,,,,,,,,,,England,768,00:39:33.666,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1071e9b-1361-47e3-83d1-89fff36a9deb,2977,,"[57.0, 9.4]",3857271,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philip Foden,4354.0,Center Attacking Midfield,129,England,768,['06382c63-38d7-4f00-929e-10e42fcb1f75'],35,,,,,,,,,,,,,,,,,,,England,768,00:39:35.447,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5d86915-7ff7-44b5-b255-4a48651fda28,2981,,"[55.8, 4.9]",3857271,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luke Shaw,3382.0,Left Back,129,England,768,"['806cd451-b402-4fb3-b742-7eba22b0b76c', 'f8872198-91c7-42df-95e8-ef3ebfdf6d3d']",36,,,,,,,,,,,,,,,,,,,England,768,00:39:36.554,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d69e6c56-54a0-497f-8f0b-83140cc20dbc,2983,,"[76.4, 22.3]",3857271,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Callum Wilson,3616.0,Center Forward,129,England,768,['f91059a9-45b7-4506-a356-a769ea5fcf22'],37,,,,,,,,,,,,,,,,,,,England,768,00:39:37.516,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1504a2c-e356-4b6f-b7b8-6b16d2951375,2988,,"[67.2, 65.5]",3857271,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mehdi Taremi,5226.0,Right Center Forward,129,England,768,['107f0ae9-f0a1-4f2e-9f42-d4869e1a7b6d'],40,,,,,,,,,,,,,,,,,,,Iran,797,00:39:40.103,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a41083b-fd41-4fa6-830c-d62868b8b48d,2991,,"[60.8, 12.4]",3857271,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luke Shaw,3382.0,Left Back,129,England,768,"['4cb340cf-6bd5-4547-9d70-459457cd31da', '7dff8307-f07c-4d90-84d2-1c7cc5235bf0']",40,,,,,,,,,,,,,,,,,,,England,768,00:39:40.946,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b14a03d3-c17a-4db8-bac3-fc4ccb55115b,2995,,"[73.9, 14.2]",3857271,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jack Grealish,9638.0,Left Wing,129,England,768,"['3ef3658f-c840-4f97-8c8a-23895dc2fcd0', '9cb3901e-933a-464b-97d7-901d7a9d6d9b']",42,,,,,,,,,,,,,,,,,,,England,768,00:39:42.859,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9902f72-e90c-4a7f-9fad-bd8a50fdf144,2998,,"[76.6, 44.4]",3857271,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcus Rashford,3318.0,Right Wing,129,England,768,['fe3ffa8c-66b6-4410-8a10-f372c6174ee3'],48,,,,,,,,,,,,,,,,,,,England,768,00:39:48.009,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54728063-510e-44be-bc79-753d238ed5c9,3001,,"[64.6, 41.7]",3857271,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jude Bellingham,30714.0,Right Defensive Midfield,129,England,768,['ad51ef42-3cf0-4d24-bc24-b776e37ec8df'],49,,,,,,,,,,,,,,,,,,,England,768,00:39:49.027,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ec13ce5-412b-4b8f-b098-64476660368b,3004,,"[64.2, 60.9]",3857271,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kieran Trippier,3308.0,Right Back,129,England,768,['b44cd960-6693-4946-ab20-c6a3c18d8906'],51,,,,,,,,,,,,,,,,,,,England,768,00:39:51.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37dc4252-04ef-4b11-a029-6bba3ce3cbf8,3006,,"[63.7, 54.1]",3857271,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jude Bellingham,30714.0,Right Defensive Midfield,129,England,768,['1a70d294-cc5a-4092-8487-b66b125a0c2a'],51,,,,,,,,,,,,,,,,,,,England,768,00:39:51.966,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83527841-a359-410a-94b7-a7ca9a0271b2,3009,,"[80.2, 50.0]",3857271,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcus Rashford,3318.0,Right Wing,129,England,768,['740892e1-ce3c-419c-826c-b38323b7eeda'],54,,,,,,,,,,,,,,,,,,,England,768,00:39:54.256,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13db4915-53f5-4c1f-86a5-bc70f456b26e,3014,,"[107.9, 58.1]",3857271,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Callum Wilson,3616.0,Center Forward,129,England,768,['e49164dc-8c4b-425a-8762-43217f782208'],59,,,,,,,,,,,,,,,,,,,England,768,00:39:59.535,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d122f12c-21d6-4d23-89b5-440a656e7c0f,3017,,"[83.8, 50.5]",3857271,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Declan Rice,3943.0,Left Defensive Midfield,130,England,768,['55c75178-f4c9-4fc6-a84b-f8363d436967'],19,,,,,,,,,,,,,,,,,,,England,768,00:40:19.018,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66e91afa-10e5-493a-b7b5-4926dcbf9f83,3020,,"[85.4, 39.2]",3857271,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jack Grealish,9638.0,Left Wing,130,England,768,['ed72f1ec-7ef3-40b7-94ea-52829d049798'],20,,,,,,,,,,,,,,,,,,,England,768,00:40:20.199,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb0c2c36-aae9-49ea-910d-fbde4e95617e,3023,,"[78.6, 62.7]",3857271,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kieran Trippier,3308.0,Right Back,130,England,768,['80770817-971a-48cc-92ef-4b36e687089d'],27,,,,,,,,,,,,,,,,,,,England,768,00:40:27.142,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12a4594a-7cbe-495b-8094-5130cebfadc6,3025,,"[76.8, 53.0]",3857271,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jude Bellingham,30714.0,Right Defensive Midfield,130,England,768,['77d619b9-7bcd-4a73-adf8-530ae80e229f'],27,,,,,,,,,,,,,,,,,,,England,768,00:40:27.725,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83746d4f-0eaf-41ff-9cf8-245a7b7214cb,3028,,"[92.8, 73.0]",3857271,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcus Rashford,3318.0,Right Wing,130,England,768,['f1189f1f-5502-4265-aeae-bd4e7869b47b'],29,,,,,,,,,,,,,,,,,,,England,768,00:40:29.907,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eebe717-399e-437b-97eb-5de1be2b5e7d,3031,,"[105.0, 70.1]",3857271,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philip Foden,4354.0,Center Attacking Midfield,130,England,768,['864de827-a0fa-42a2-a818-be98df58977d'],32,,,,,,,,,,,,,,,,,,,England,768,00:40:32.457,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2833e591-983d-4b42-9f29-c77b20b5ce7f,3035,,"[98.5, 76.4]",3857271,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcus Rashford,3318.0,Right Wing,130,England,768,['f0ca70f7-ef4c-44e5-9d8a-ad9b17957a8b'],35,,,,,,,,,,,,,,,,,,,England,768,00:40:35.054,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90a4ccae-9f82-4e24-ad27-84e868a0bd8c,3038,,"[98.2, 71.0]",3857271,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philip Foden,4354.0,Center Attacking Midfield,130,England,768,['01894d1b-821b-4188-ae04-9e12ec79603f'],36,,,,,,,,,,,,,,,,,,,England,768,00:40:36.722,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100482d3-6559-4c08-9e08-dea63b559420,3041,,"[92.8, 65.4]",3857271,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jack Grealish,9638.0,Left Wing,130,England,768,['a3eb9949-a7ea-45dd-ad39-be3bd4e5791a'],38,,,,,,,,,,,,,,,,,,,England,768,00:40:38.375,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55f54046-844d-4481-bacf-175d30085fbc,3045,,"[79.8, 73.0]",3857271,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kieran Trippier,3308.0,Right Back,130,England,768,['3178f7cd-7acf-4898-9a94-dffe64fd7440'],41,,,,,,,,,,,,,,,,,,,England,768,00:40:41.949,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db5d7bee-e73b-4720-9479-79bc2f0ef68a,3047,,"[90.6, 65.6]",3857271,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philip Foden,4354.0,Center Attacking Midfield,130,England,768,['f931417d-bd36-43f2-bb1e-16768121a5ce'],42,,,,,,,,,,,,,,,,,,,England,768,00:40:42.784,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf8a86b1-f12b-423d-b42c-80a989387bde,3049,,"[91.9, 69.9]",3857271,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcus Rashford,3318.0,Right Wing,130,England,768,['14a9c766-9138-4e20-8081-6f96db546779'],43,,,,,,,,,,,,,,,,,,,England,768,00:40:43.701,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f45ba88-8db4-4035-b4e4-8de439a6da33,3052,,"[105.7, 68.3]",3857271,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jack Grealish,9638.0,Left Wing,130,England,768,['30a344ea-d89c-4dac-8413-7399f059fb9b'],46,,,,,,,,,,,,,,,,,,,England,768,00:40:46.547,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d363c719-3f00-46d7-871e-a9eee12073f1,3054,,"[105.9, 56.6]",3857271,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philip Foden,4354.0,Center Attacking Midfield,130,England,768,['66dfcfaa-4afc-49b1-832d-997367476626'],47,,,,,,,,,,,,,,,,,,,England,768,00:40:47.498,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3899b1fe-d00c-4ffe-9ae7-c137e28ffc97,3056,,"[102.8, 53.9]",3857271,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcus Rashford,3318.0,Right Wing,130,England,768,['7f603976-afcb-48af-bb0e-29acb65b6d64'],48,,,,,,,,,,,,,,,,,,,England,768,00:40:48.768,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6d1d830-4788-43c7-adb1-baa26b44465d,3062,,"[96.4, 36.9]",3857271,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcus Rashford,3318.0,Right Wing,130,England,768,['e192d3f0-1cb4-46f1-918f-78e3da4fa5b7'],51,,,,,,,,,,,,,,,,,,,England,768,00:40:51.738,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91966a47-0fa0-41ef-935c-d5477a8f92cf,3067,,"[80.7, 30.4]",3857271,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Declan Rice,3943.0,Left Defensive Midfield,130,England,768,"['534f38a1-f356-45ba-a414-75e7b90ee9d1', '651f3fac-c4ab-4978-916d-6d05065bb2e2']",53,,,,,,,,,,,,,,,,,,,England,768,00:40:53.854,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b6ac5aa-465f-4b96-b25b-f5123d4caecb,3074,,"[90.0, 6.4]",3857271,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ali Gholizadeh,23874.0,Left Center Midfield,131,Iran,797,['10a85d83-65cd-4cd1-9e45-9d4d511e9bef'],1,,,,,,,,,,,,,,,,,,,Iran,797,00:41:01.824,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554f891d-856a-4eeb-b123-9630d53a9b25,3077,,"[99.0, 22.2]",3857271,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sardar Azmoun,5224.0,Left Center Forward,131,Iran,797,['93781e1f-5364-4119-8b48-4e864345d5dc'],4,,,,,,,,,,,,,,,,,,,Iran,797,00:41:04.044,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3aba7781-37bd-460c-88d5-0c13dbde8d1b,3085,,"[93.1, 7.5]",3857271,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sardar Azmoun,5224.0,Left Center Forward,132,Iran,797,['295c4f3c-9482-4ccd-93a7-1fe094d06eae'],10,,,,,,,,,,,,,,,,,,,Iran,797,00:41:10.685,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3a9bfbf-e576-45da-993e-68b09558c4a5,3089,,"[87.9, 2.3]",3857271,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ali Gholizadeh,23874.0,Left Center Midfield,132,Iran,797,['87cebdfd-620f-404e-bf1d-5541df7ca2e5'],15,,,,,,,,,,,,,,,,,,,Iran,797,00:41:15.482,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9682570-67e2-445a-b373-d2dcbe604bd5,3097,,"[72.8, 71.9]",3857271,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Callum Wilson,3616.0,Center Forward,132,Iran,797,['78e1fc22-0e10-4624-ab39-31ad88254731'],19,,,,,,,,,,,,,,,,,,,England,768,00:41:19.847,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81672136-983b-44d9-8700-d69b09234307,3099,,"[26.4, 28.7]",3857271,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seyed Hossein Hosseini,125823.0,Goalkeeper,132,Iran,797,['7356b629-9bf0-48e0-87e8-9de383e35f17'],23,,,,,,,,,,,,,,,,,,,Iran,797,00:41:23.001,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669f764d-c1b8-4d2c-aee2-f07d897a0ae1,3102,,"[67.2, 3.7]",3857271,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ali Gholizadeh,23874.0,Left Center Midfield,132,Iran,797,['2b1b9fde-1835-4e05-89d8-b0642ee14181'],25,,,,,,,,,,,,,,,,,,,Iran,797,00:41:25.424,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533c526a-b848-4769-86be-6414030384da,3104,,"[36.7, 61.8]",3857271,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Stones,3244.0,Right Center Back,133,England,768,['1640e369-4fa3-4061-9056-b240205114fa'],39,,,,,,,,,,,,,,,,,,,England,768,00:41:39.078,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdfaae96-800f-4494-80ca-37de05fe1f4d,3107,,"[43.4, 28.6]",3857271,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric Dier,10956.0,Left Center Back,133,England,768,['6f625bbd-7dcb-4ac2-a5ab-393cf7b78f82'],44,,,,,,,,,,,,,,,,,,,England,768,00:41:44.289,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e7adb26-e684-419e-811e-13f98e3d38e7,3110,,"[57.0, 10.6]",3857271,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luke Shaw,3382.0,Left Back,133,England,768,['85325567-6071-4c7f-b819-1a389154cd48'],45,,,,,,,,,,,,,,,,,,,England,768,00:41:45.522,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb68f991-5a0d-4bf4-85af-45084250563a,3113,,"[57.0, 25.9]",3857271,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Declan Rice,3943.0,Left Defensive Midfield,133,England,768,['575d8e99-0e8b-4d0d-9472-cf11f77b8475'],50,,,,,,,,,,,,,,,,,,,England,768,00:41:50.711,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86e8b15a-9453-413a-8682-ec637e8a9a78,3117,,"[43.9, 47.8]",3857271,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Stones,3244.0,Right Center Back,133,England,768,['f078369d-0727-47ab-9488-f08ca3731f69'],52,,,,,,,,,,,,,,,,,,,England,768,00:41:52.855,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b03c4df2-68d6-42ca-b3f5-c20a21825388,3120,,"[46.1, 61.5]",3857271,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kieran Trippier,3308.0,Right Back,133,England,768,['4c8f285f-12be-42ad-bcf6-4ff84b0330be'],55,,,,,,,,,,,,,,,,,,,England,768,00:41:55.495,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2b6909d-5e83-4dab-8904-f514c7fdfa70,3123,,"[38.9, 54.3]",3857271,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Stones,3244.0,Right Center Back,133,England,768,['dd3b78e5-3bad-425f-950d-671174098afe'],56,,,,,,,,,,,,,,,,,,,England,768,00:41:56.420,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123a382d-a226-4dc6-975e-c4ef73ae20bb,3126,,"[60.6, 9.4]",3857271,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luke Shaw,3382.0,Left Back,133,England,768,['2e2416f3-4b19-48aa-a553-efc963a5e144'],0,,,,,,,,,,,,,,,,,,,England,768,00:42:00.009,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867e1faa-0d8b-4d11-b650-6217434668bc,3129,,"[102.8, 35.4]",3857271,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Callum Wilson,3616.0,Center Forward,133,England,768,['fae43baf-2d3d-475d-ae41-b97f920df2ac'],4,,,,,,,,,,,,,,,,,,,England,768,00:42:04.353,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43b7d100-83ac-4416-a80d-a1b8704739be,3133,,"[20.3, 65.7]",3857271,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mohammad Hossein Kanani Zadegan,124175.0,Right Center Back,134,Iran,797,['ec2dfb6f-c5ab-40ca-a9d4-64553ea46c50'],8,,,,,,,,,,,,,,,,,,,Iran,797,00:42:08.285,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b27e185e-c491-4401-b837-03161b1badfe,3137,,"[44.4, 70.7]",3857271,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mehdi Torabi,124161.0,Right Center Midfield,134,Iran,797,['58262bfb-93f3-4445-8d67-f1b53e95d96c'],11,,,,,,,,,,,,,,,,,,,Iran,797,00:42:11.105,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,055eac71-af12-403c-99fd-6a742bd1e5ba,3142,,"[7.0, 44.1]",3857271,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Seyed Hossein Hosseini,125823.0,Goalkeeper,134,Iran,797,"['218568a9-ef4c-4871-8afb-af22cd0493c5', 'c625c2d9-6d86-4767-87e4-8004a447c844']",15,,,,,,,,,,,,,,,,,,,Iran,797,00:42:15.715,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c81d57e-afd3-4880-b665-2e554cbfd3e3,3145,,"[50.3, 45.6]",3857271,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Sardar Azmoun,5224.0,Left Center Forward,134,Iran,797,['98e866c9-c5e4-4eae-92ed-116e1650ac7c'],19,,,,,,,,,,,,,,,,,,,Iran,797,00:42:19.641,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988184bb-a8e4-49c9-a2d1-29f5051b4a22,3147,,"[65.3, 27.5]",3857271,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jude Bellingham,30714.0,Right Defensive Midfield,135,England,768,['4be580b7-148d-4f2e-8ef0-6f80d0ec6214'],37,,,,,,,,,,,,,,,,,,,England,768,00:42:37.137,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c734e6f-f550-49ef-bb82-6820b51dbcd3,3149,,"[70.1, 7.2]",3857271,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luke Shaw,3382.0,Left Back,135,England,768,['1a282bd1-625f-44ee-9c8c-386c493edaba'],38,,,,,,,,,,,,,,,,,,,England,768,00:42:38.251,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9724eada-0762-4773-82ce-4dc014ff0295,3152,,"[63.3, 15.7]",3857271,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jude Bellingham,30714.0,Right Defensive Midfield,135,England,768,['e7f00865-88b8-4317-893e-fa95b1e92a8c'],39,,,,,,,,,,,,,,,,,,,England,768,00:42:39.691,Ball Receipt*,
