50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.5336,,,,,,,,,,,,,,,4b46a2ff-ddfd-4103-bab7-8f3086a2c792,1290,,,"[82.0, 25.4]",3869321,29,,,,,1.0317523,,Right Foot,,,"[88.4, 36.1]",,Ground Pass,,12.467959,,,,Nicolás Hernán Otamendi,3090.0,,,,,,1,Regular Play,Alexis Mac Allister,27886.0,Left Center Midfield,49,Argentina,779,['6858cc21-0e3b-4eaf-92b0-bb9593f17db8'],38,,,,,,,,,,,,,,,,,,Argentina,779,00:29:38.283,Pass,
,,,,,,,,,,,,,,,,,,0.922259,,,,,,,,,,,,,,,759e52e4-2aad-4df3-a649-aa673ba4cf25,1293,,,"[90.4, 33.1]",3869321,29,,,,,-2.202487,,Right Foot,,,"[84.4, 24.9]",,Ground Pass,,10.160708,,,,Alexis Mac Allister,27886.0,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Center Back,49,Argentina,779,['21310b3e-103c-44b6-b7e6-2fa7fc23544c'],40,,,,,,,,,,,,,,,,,,Argentina,779,00:29:40.511,Pass,
,,,,,,,,,,,,,,,,,,1.063475,,,,,,,,,,,,,,,f65cb98b-57b7-4335-8528-5a740faea697,1296,,,"[84.6, 25.4]",3869321,29,,,,,2.0612574,,Right Foot,,,"[79.1, 35.7]",,Ground Pass,,11.676472,,,,Rodrigo Javier De Paul,7797.0,,,,,,1,Regular Play,Alexis Mac Allister,27886.0,Left Center Midfield,49,Argentina,779,['93a6d8de-cc41-4e2f-8a70-63d950decbf4'],42,,,,,,,,,,,,,,,,,,Argentina,779,00:29:42.357,Pass,
,,,,,,,,,,,,,,,,,,1.771101,,,,,,,,,,,,,,,7daa2d34-5a5b-4ce7-8b76-c81e03f2f991,1299,,,"[76.9, 36.9]",3869321,29,,,,,1.5831796,,Right Foot,,,"[76.5, 69.2]",,Ground Pass,,32.302475,,,,Cristian Gabriel Romero,20572.0,,,,,,1,Regular Play,Rodrigo Javier De Paul,7797.0,Right Center Midfield,49,Argentina,779,['7d162665-c106-4bc5-aa1c-2a03cf438deb'],45,,,,,,,,,,,,,,,,,,Argentina,779,00:29:45.592,Pass,
,,,,,,,,,,,,,,,,,,1.387289,,,,,,,,,,,,,,,3cc3a8a3-df9c-4143-942c-080817b09919,1302,,,"[81.5, 74.3]",3869321,29,,,,,-1.987235,,Right Foot,,,"[74.6, 58.7]",,Ground Pass,,17.057842,,,,Rodrigo Javier De Paul,7797.0,,,,,,1,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,49,Argentina,779,['b6900d5a-918f-4db9-b08b-ef8a4017ca35'],49,,,,,,,,,,,,,,,,,,Argentina,779,00:29:49.325,Pass,
,,,,,,,,,,,,,,,,,,0.440388,,,,,,,,,,,,,,,9a256dbb-a1e2-49bc-a642-e049c132af1b,1306,,,"[74.9, 51.7]",3869321,29,,,,,1.8058085,,Right Foot,,,"[73.2, 58.8]",,Ground Pass,,7.300685,,,,Rodrigo Javier De Paul,7797.0,,,,,Recovery,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,49,Argentina,779,['38067ffd-d0e2-479c-9b30-5e7b6d629e44'],52,,,,,,,,,,,,,,,,,,Argentina,779,00:29:52.506,Pass,
,,,,,,,,,,,,,,,,,,1.63227,,,,,,,,,,,,,,,062e4e78-8874-49af-b8a8-07096d9f8b3d,1309,,,"[68.6, 50.7]",3869321,29,,,,,-1.9739989,,Right Foot,,,"[62.5, 36.4]",,Ground Pass,,15.546704,,,,Nicolás Hernán Otamendi,3090.0,,,,,,1,Regular Play,Rodrigo Javier De Paul,7797.0,Right Center Midfield,49,Argentina,779,['2245f2dd-9fc5-4c93-b403-ee8a3303c5e9'],56,,,,,,,,,,,,,,,,,,Argentina,779,00:29:56.720,Pass,
,,,,,,,,,,,,,,,,,,0.845861,,,,,,,,,,,,,,,b01d11fc-7f74-4102-9438-abd4619d6be1,1312,,,"[62.5, 36.4]",3869321,29,,,,,1.5707964,,Left Foot,,,"[62.5, 46.8]",,Ground Pass,,10.4,,,,Enzo Fernandez,38718.0,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Center Back,49,Argentina,779,['d6d5e454-22b2-426f-91ae-b41637f4e9d0'],59,,,,,,,,,,,,,,,,,,Argentina,779,00:29:59.544,Pass,
,,,,,,,,,,,,,,,,,,1.126868,,,,,,,,,,,,,,,64628ce5-139f-45fc-ab63-af072b891f1e,1315,,,"[70.0, 58.5]",3869321,30,,,,,1.2698761,,Right Foot,,,"[76.3, 78.8]",,Ground Pass,,21.255117,,,,Cristian Gabriel Romero,20572.0,,,,,,1,Regular Play,Enzo Fernandez,38718.0,Center Defensive Midfield,49,Argentina,779,['9ab62085-275a-47c4-a7aa-6a97a4c1cda8'],3,,,,,,,,,,,,,,,,,,Argentina,779,00:30:03.969,Pass,
,,,,,,,,,,,,,,,,,,1.52035,,,,,,,,,,,,,,,63fdb305-02d0-477a-80f2-96784dd31d07,1318,,,"[77.7, 77.0]",3869321,30,,,,,-2.7976236,,Right Foot,,,"[64.3, 72.2]",,Ground Pass,,14.233763,,,,Rodrigo Javier De Paul,7797.0,,,,,,1,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,49,Argentina,779,['62aac9ad-ec37-4357-b0a2-53bc044e6470'],6,,,,,,,,,,,,,,,,,,Argentina,779,00:30:06.730,Pass,
,,,,,,,,,,,,,,,,,,1.567025,,,,,,,,,,,,,,,372523ad-4800-4ce4-b0cb-71e2925babbd,1321,,,"[69.8, 65.3]",3869321,30,,,,,-2.3662276,,Right Foot,,,"[54.7, 50.5]",,Ground Pass,,21.143557,,,,Nicolás Hernán Otamendi,3090.0,,,,,,1,Regular Play,Rodrigo Javier De Paul,7797.0,Right Center Midfield,49,Argentina,779,['403475ca-77cf-4930-9241-a5f5da048bad'],11,,,,,,,,,,,,,,,,,,Argentina,779,00:30:11.253,Pass,
,,,,,,,,,,,,,,,,,,0.813666,,,,,,,,,,,,,,,33ef95b0-4a55-41f3-a4f6-b1d5b9401039,1324,,,"[66.7, 45.2]",3869321,30,,,,,-0.71323454,,Right Foot,,,"[75.6, 37.5]",,Ground Pass,,11.768602,,,,Alexis Mac Allister,27886.0,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Center Back,49,Argentina,779,['56e62121-7671-4676-81c8-a4a263b483fb'],15,,,,,,,,,,,,,,,,,,Argentina,779,00:30:15.807,Pass,
,,,,,,,,,,,,,,,,,,3.42051,,,,,,,,,,,,,,,466ae0ea-7df6-4bd8-9e81-b6a4e0e7f1cf,1327,,,"[75.6, 37.5]",3869321,30,,,,,-1.7596542,,Left Foot,,,"[68.7, 1.4]",,Ground Pass,,36.7535,,Out,,Lisandro Martínez,27768.0,,,,,,1,Regular Play,Alexis Mac Allister,27886.0,Left Center Midfield,49,Argentina,779,['c8403d2f-4c32-4f27-8e34-39438057e88f'],16,,,,,,,,,,,,,,,,,,Argentina,779,00:30:16.621,Pass,
,,,,,,,,,,,,,,,,,,1.270151,,,,,,,,,,,,,,,27909174-baa4-48ff-9772-ed19d9968422,1329,,,"[67.3, 80.0]",3869321,31,,,,,-0.9179497,,,,,"[85.5, 56.2]",,High Pass,,29.961308,,,,Memphis Depay,2988.0,,,,,Throw-in,1,From Throw In,Denzel Dumfries,8125.0,Right Wing Back,50,Netherlands,941,['ddab0593-fa2d-4694-97da-cf687d12a36d'],7,,,,,,,,,,,,,,,,,,Netherlands,941,00:31:07.687,Pass,
,,,,,,,,,,,,,,,,,,1.381511,,,,,,,,,,,,,,,909871bf-09d1-48e7-a12c-a2d2c68af378,1336,,,"[28.3, 37.1]",3869321,31,,,,,0.4117462,,Right Foot,,,"[44.1, 44.0]",,Ground Pass,,17.24094,,,,Enzo Fernandez,38718.0,,,,,,1,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,51,Argentina,779,['5ae5b746-0514-43aa-819f-975e093681f0'],11,,,,,,,,,,,,,,,,,,Argentina,779,00:31:11.968,Pass,
,,,,,,,,,,,,,,,,,,1.657082,,,,,,,,,,,,,,,621865cc-f16f-4f4d-9127-f00cfcd27b27,1340,,,"[57.8, 60.2]",3869321,31,,,,,0.7798427,,Right Foot,,,"[75.9, 78.1]",,Ground Pass,,25.456238,,,,Nahuel Molina Lucero,29201.0,,,,,,1,Regular Play,Enzo Fernandez,38718.0,Center Defensive Midfield,51,Argentina,779,"['31d49b1a-1424-4e7a-adc6-0eeed006d78a', '35e384ea-42c1-4652-8aca-cdbb727ffda0']",16,,,,,,,,,,,,,,,,,,Argentina,779,00:31:16.327,Pass,True
,,,,,,,,,,,,,,,,,,0.942874,,,,,,,,,,,,,,,39e964cd-9737-44da-af13-a8414ab90f3b,1343,,,"[77.9, 77.1]",3869321,31,,,,,-3.0878808,,Right Foot,,,"[68.6, 76.6]",,Ground Pass,,9.313431,,,,Enzo Fernandez,38718.0,,,,,,1,Regular Play,Nahuel Molina Lucero,29201.0,Right Wing Back,51,Argentina,779,['9b3daff7-f47d-40db-91ee-c7c0ba2363bd'],19,,,,,,,,,,,,,,,,,,Argentina,779,00:31:19.261,Pass,
,,,,,,,,,,,,,,,,,,1.140481,,,,,,,,,,,,,,,e6ad425d-3b91-4527-b851-d59ef24b3459,1346,,,"[70.4, 76.6]",3869321,31,,,,,-0.5945938,,Right Foot,,,"[94.8, 60.1]",,Ground Pass,,29.455221,,Incomplete,,Julián Álvarez,29560.0,,,,,,1,Regular Play,Enzo Fernandez,38718.0,Center Defensive Midfield,51,Argentina,779,"['1238e859-47ef-4fdf-ac33-41303a2e1ad0', '4d041976-38e0-4681-9384-7dbea54b9b30']",21,,,,,,,,,,,,,,,,,,Argentina,779,00:31:21.223,Pass,
,,,,,,,,,,,,,,,,,,1.113121,,,,,,,,,,,,,,,4d041976-38e0-4681-9384-7dbea54b9b30,1348,,,"[25.3, 20.0]",3869321,31,,,,,-0.43284503,,Left Foot,,,"[39.8, 13.3]",,Low Pass,,15.973103,,Incomplete,,Frenkie de Jong,8118.0,,,,,Interception,1,Regular Play,Virgil van Dijk,3669.0,Center Back,51,Argentina,779,"['1fcc8714-4d7e-4ab2-88c9-b0f4d67ec1af', '9cf90ade-e6ba-4e80-b6dc-86c1c6c1d9e0', 'e6ad425d-3b91-4527-b851-d59ef24b3459']",22,,,,,,,,,,,,,,,,,,Netherlands,941,00:31:22.364,Pass,
,,,,,,,,,,,,,,,,,,0.974727,,,,,,,,,,,,,,,9ace25a0-b973-4a44-8bed-3cb0622696a0,1352,,,"[100.0, 65.0]",3869321,31,,,,,-1.5707964,,Right Foot,,,"[100.0, 52.6]",,Ground Pass,,12.4,,,,Julián Álvarez,29560.0,,,,,,1,Regular Play,Rodrigo Javier De Paul,7797.0,Right Center Midfield,51,Argentina,779,['e2f80524-669f-48f9-a7dd-6933979229b5'],26,,,,,,,,,,,,,,,,,,Argentina,779,00:31:26.355,Pass,
,,,,,,,,,,,,,,,,,,0.347179,,,,,,,,,,,,,,,01ba4e13-c87d-41a6-8eee-cd872a881a0e,1355,,,"[97.8, 55.1]",3869321,31,,,,,-1.0541012,,Left Foot,,,"[100.3, 50.7]",,Ground Pass,,5.060632,,Incomplete,,Alexis Mac Allister,27886.0,,,,,,1,Regular Play,Julián Álvarez,29560.0,Left Center Forward,51,Argentina,779,"['c6a19b4e-f48b-421e-b1ae-b847ab264182', 'e818cd87-d83e-460c-982f-6b037bce5c59']",27,,,,,,,,,,,,,,,,,,Argentina,779,00:31:27.798,Pass,
,,,,,,,,,,,,,,,,,,0.543237,,,,,,,,,,,,,,,9335f23c-9155-4d05-b7b8-d981e611458c,1360,,,"[32.2, 15.5]",3869321,31,,,,True,0.11379201,,,,,"[35.7, 15.9]",,Low Pass,,3.522783,,Incomplete,,,,,,,,Recovery,1,Regular Play,Cody Mathès Gakpo,20750.0,Center Attacking Midfield,51,Argentina,779,"['bd0557ab-97ee-4108-8baf-163974df4d25', 'd0e18f49-2599-4dbe-b7b5-592187d3f574']",30,,,,,,,,,,,,,,,,,,Netherlands,941,00:31:30.455,Pass,True
,,,,,,,,,,,,,,,,,,1.092081,,,,,,,,,,,,,,,d0e18f49-2599-4dbe-b7b5-592187d3f574,1361,,,"[84.4, 64.2]",3869321,31,,,,,0.6435011,,Right Foot,,,"[90.4, 68.7]",,Low Pass,,7.5,,,,Rodrigo Javier De Paul,7797.0,,,,,Recovery,1,Regular Play,Enzo Fernandez,38718.0,Center Defensive Midfield,51,Argentina,779,"['9335f23c-9155-4d05-b7b8-d981e611458c', 'da411091-7383-4406-8976-0bce847ca18d']",30,,,,,,,,,,,,,,,,,,Argentina,779,00:31:30.998,Pass,
,,,,,,,,,,,,,,,,,,0.220936,,,,,,,,,,,,,,,3f18ae88-a83d-4fdf-9ed5-943e81366bb2,1365,,,"[91.1, 70.4]",3869321,31,,,,,0.04164258,,Right Foot,,,"[95.9, 70.6]",,Ground Pass,,4.804165,,Incomplete,,Nahuel Molina Lucero,29201.0,,,,,,1,Regular Play,Rodrigo Javier De Paul,7797.0,Right Center Midfield,51,Argentina,779,"['7217ca94-eb83-4127-b1bc-ce4bd598f793', 'f4cd0c8a-0326-4ce5-b8cc-f6f507dda442']",33,,,,,,,,,,,,,,,,,,Argentina,779,00:31:33.863,Pass,
,,,,,,,,,,,,,,,,,,1.081967,,,,,,,,,,,,,,,6c9f2612-387d-466c-a306-86f4d8339f36,1370,,,"[86.2, 63.6]",3869321,31,,,,,-1.4619169,,Left Foot,,,"[88.9, 38.9]",,Ground Pass,,24.847132,,,,Alexis Mac Allister,27886.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,51,Argentina,779,['bebc8599-897b-4e38-8451-684c224b2ac8'],37,,,,,,,,,,,,,,,,,,Argentina,779,00:31:37.345,Pass,
,,,,,,,,,,,,,,,,,,1.771246,,,,,,,,,,,,,,,a2543038-9330-4989-a7a0-037c952ddc3d,1374,,,"[88.0, 61.3]",3869321,31,,,,,1.9496276,,Right Foot,,,"[83.9, 71.6]",,Ground Pass,,11.086027,,,,Rodrigo Javier De Paul,7797.0,,,,,,1,Regular Play,Alexis Mac Allister,27886.0,Left Center Midfield,51,Argentina,779,['9fd44ff1-2ee8-4565-aa64-cf506ae29cf0'],44,,,,,,,,,,,,,,,,,,Argentina,779,00:31:44.433,Pass,
,,,,,,,,,,,,,,,,,,1.377021,,,,,,,,,,,,,,,100af03c-5c1b-4f32-8234-4d1b628f77cc,1378,,,"[82.4, 74.7]",3869321,31,,,,,-1.8747162,,Right Foot,,,"[75.5, 52.7]",,Ground Pass,,23.05667,,,,Enzo Fernandez,38718.0,,,,,,1,Regular Play,Rodrigo Javier De Paul,7797.0,Right Center Midfield,51,Argentina,779,['8af4bfa0-559d-4bde-a77f-38846be1a05d'],49,,,,,,,,,,,,,,,,,,Argentina,779,00:31:49.385,Pass,
,,,,,,,,,,,,,,,,,,1.134662,,,,,,,,,,,,,,,9331d092-7c60-4c86-b0d7-0023fe8106ad,1381,,,"[85.2, 53.7]",3869321,31,,,,,1.5753008,,Right Foot,,,"[85.1, 75.9]",,Ground Pass,,22.200226,,,,Cristian Gabriel Romero,20572.0,,,,,,1,Regular Play,Enzo Fernandez,38718.0,Center Defensive Midfield,51,Argentina,779,['64cfef4a-f1df-4f77-afe4-a85de264b943'],54,,,,,,,,,,,,,,,,,,Argentina,779,00:31:54.980,Pass,
,,,,,,,,,,,,,,,,,,1.319308,,,,,,,,,,,,,,,4fcead8c-2396-4793-b749-05833eb64819,1384,,,"[86.2, 76.6]",3869321,31,,,,,-2.3477914,,Right Foot,,,"[80.3, 70.6]",,Ground Pass,,8.414867,,,,Rodrigo Javier De Paul,7797.0,,,,,,1,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,51,Argentina,779,['7a326b64-e673-4e49-9a1f-10fc4be8c67e'],57,,,,,,,,,,,,,,,,,,Argentina,779,00:31:57.802,Pass,
,,,,,,,,,,,,,,,,,,1.377722,,,,,,,,,,,,,,,1f9baf33-2f65-499c-9fc6-fd055561b47a,1387,,,"[80.0, 71.2]",3869321,32,,,,,-2.0457156,,Right Foot,,,"[67.3, 46.5]",,Ground Pass,,27.77373,,,,Nicolás Hernán Otamendi,3090.0,,,,,,1,Regular Play,Rodrigo Javier De Paul,7797.0,Right Center Midfield,51,Argentina,779,['84b79f54-aa32-43ee-9d41-5b25caf1e0fa'],0,,,,,,,,,,,,,,,,,,Argentina,779,00:32:00.654,Pass,
,,,,,,,,,,,,,,,,,,1.232629,,,,,,,,,,,,,,,6db64964-c146-476c-9154-3f6a1d69ccc8,1390,,,"[74.9, 47.9]",3869321,32,,,,,1.696346,,Right Foot,,,"[73.6, 58.2]",,Ground Pass,,10.381715,,,,Enzo Fernandez,38718.0,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Center Back,51,Argentina,779,['5a2a0bb1-3450-4913-a83f-135c9025a934'],6,,,,,,,,,,,,,,,,,,Argentina,779,00:32:06.299,Pass,
,,,,,,,,,,,,,,,,,,1.385651,,,,,,,,,,,,,,,df109c4d-8c3e-414e-b5b5-69b48f59ff07,1393,,,"[74.1, 58.2]",3869321,32,,,,,1.2195054,,Right Foot,,,"[81.1, 77.3]",,Ground Pass,,20.34232,,,,Cristian Gabriel Romero,20572.0,,,,,,1,Regular Play,Enzo Fernandez,38718.0,Center Defensive Midfield,51,Argentina,779,['6cf39bde-2274-4504-9475-5d66f4607216'],8,,,,,,,,,,,,,,,,,,Argentina,779,00:32:08.543,Pass,
,,,,,,,,,,,,,,,,,,0.9392,,,,,,,,,,,,,,,b9d979ea-a201-448d-8573-90330fbbbcbe,1396,,,"[81.1, 77.3]",3869321,32,,,,,-1.022605,,Right Foot,,,"[88.0, 66.0]",,Ground Pass,,13.24009,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,51,Argentina,779,['8db3d414-6dc0-4b67-b0f5-a24b787926df'],12,,,,,,,,,,,,,,,,,,Argentina,779,00:32:12.717,Pass,
,,,,,,,,,,,,,,,,,,1.020763,,,,,,,,,,,,,,,8199ffde-1122-493e-a33b-c2eda47cdc68,1401,,,"[87.0, 67.8]",3869321,32,,,,,2.1874444,,Left Foot,,,"[81.4, 75.7]",,Ground Pass,,9.683491,,,,Cristian Gabriel Romero,20572.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,51,Argentina,779,"['1b987058-e65c-4baf-a56d-0e59d59faafe', 'de6fb8ae-a94b-437d-b20f-5f906f5e37b2']",15,,,,,,,,,,,,,,,,,,Argentina,779,00:32:15.404,Pass,True
,,,,,,,,,,,,,,,,,,1.044425,,,,,,,,,,,,,,,33f0179f-4745-4e0e-ac2a-9fe84efdf230,1404,,,"[81.4, 75.7]",3869321,32,,,,,-1.0684272,,Right Foot,,,"[90.3, 59.5]",,Ground Pass,,18.483776,,,,Julián Álvarez,29560.0,,,,,,1,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,51,Argentina,779,['c28a6f7b-115f-4225-9a4e-97b0e7cbd803'],17,,,,,,,,,,,,,,,,,,Argentina,779,00:32:17.015,Pass,
,,,,,,,,,,,,,,,,,,1.969297,,,,,,,,,,,,,,,76001d29-51b4-4068-a972-8f289b6dff18,1412,,,"[55.2, 38.0]",3869321,32,,,,,0.55262643,,Right Foot,,,"[83.9, 55.7]",,Ground Pass,,33.719135,,Incomplete,,Denzel Dumfries,8125.0,,,,,,1,Regular Play,Cody Mathès Gakpo,20750.0,Center Attacking Midfield,51,Argentina,779,"['24c0997b-a941-4a98-a3af-54b04fa19d70', '8d1c2f35-c43b-4413-909a-bcfef71d4197']",23,,,,,,,,,,,,,,,,,,Netherlands,941,00:32:23.222,Pass,
,,,,,,,,,,,,,,,,,,0.92709,,,,,,,,,,,,,,,24c0997b-a941-4a98-a3af-54b04fa19d70,1414,,,"[36.2, 24.4]",3869321,32,,,,,0.0,,Left Foot,,,"[44.4, 24.4]",,Ground Pass,,8.2,,,,Marcos Javier Acuña,19597.0,,,,,Interception,1,Regular Play,Lisandro Martínez,27768.0,Left Center Back,51,Argentina,779,"['76001d29-51b4-4068-a972-8f289b6dff18', 'd7bd3e23-9f6b-48e8-a373-152c3b446f6c']",25,,,,,,,,,,,,,,,,,,Argentina,779,00:32:25.191,Pass,
,,,,,,,,,,,,,,,,,,0.974737,,,,,,,,,,,,,,,7929729f-1c51-4108-ac3c-b6a3f1dcd336,1417,,,"[53.7, 20.3]",3869321,32,,,,,1.7894653,,Left Foot,,,"[51.5, 30.2]",,Ground Pass,,10.141499,,,,Alexis Mac Allister,27886.0,,,,,,1,Regular Play,Marcos Javier Acuña,19597.0,Left Wing Back,51,Argentina,779,['e82638bc-0c91-4b0b-b68d-8d82489d6091'],28,,,,,,,,,,,,,,,,,,Argentina,779,00:32:28.134,Pass,
,,,,,,,,,,,,,,,,,,0.906223,,,,,,,,,,,,,,,3fb73e69-64f9-41bd-953e-abaf8f766e81,1420,,,"[62.2, 43.6]",3869321,32,,,,,1.1623074,,Right Foot,,,"[68.0, 57.0]",,Ground Pass,,14.60137,,,,Rodrigo Javier De Paul,7797.0,,,,,,1,Regular Play,Alexis Mac Allister,27886.0,Left Center Midfield,51,Argentina,779,['7763e67c-c2b7-4f8f-8b3e-d86b53957d92'],31,,,,,,,,,,,,,,,,,,Argentina,779,00:32:31.534,Pass,
,,,,,,,,,,,,,,,,,,2.708304,,,,,,,,,,,,,,,7a1eb6f9-c62e-4b66-9aa3-f784a9d4b347,1423,,,"[74.6, 64.7]",3869321,32,,,,,0.31398156,,Right Foot,,,"[101.7, 73.5]",,Ground Pass,,28.492981,,,,Nahuel Molina Lucero,29201.0,,,,,,1,Regular Play,Rodrigo Javier De Paul,7797.0,Right Center Midfield,51,Argentina,779,['331e2237-27a3-4079-a242-4864f618dd5e'],33,,,,,,,,,,,,,,,,,,Argentina,779,00:32:33.482,Pass,
,,,,,,,,,,,,,,,,,,1.159045,,,,,,,,,,,,,,,522ca337-0f43-4753-96c5-bb5e5bed9b1c,1426,,,"[111.2, 71.5]",3869321,32,,,,,-2.1046705,,Right Foot,,,"[99.2, 51.2]",,Ground Pass,,23.58156,,,,Alexis Mac Allister,27886.0,,,,,,1,Regular Play,Nahuel Molina Lucero,29201.0,Right Wing Back,51,Argentina,779,['7813c8e3-0bae-4563-855b-77f85ef482de'],36,,,,,,,,,,,,,,,,,,Argentina,779,00:32:36.759,Pass,
,,,,,,,,,,,,,,,,,,0.767016,,,,,,,,,,,,,,,a382a770-34df-44ab-9f54-9a1ee98b0813,1429,,,"[100.4, 53.4]",3869321,32,,,,,-1.8178936,76edb296-4cbb-45b1-89c8-a9caa25aad68,Right Foot,,,"[97.6, 42.3]",,Ground Pass,,11.447707,,,,Rodrigo Javier De Paul,7797.0,True,,,,,1,Regular Play,Alexis Mac Allister,27886.0,Left Center Midfield,51,Argentina,779,['6e791b4b-9f21-4a6a-ab14-e49fa5b512bc'],38,,,,,,,,,,,,,,,,,,Argentina,779,00:32:38.924,Pass,
,,,,,,,,,,,,,,,,,,1.623943,,,,,,,,,,,,,,,e846ad7c-0238-43ac-8bb3-681716ba5583,1434,,,"[4.0, 36.5]",3869321,33,,True,,,0.101688854,,Keeper Arm,,,"[18.7, 38.0]",,Ground Pass,,14.776333,,,,Marten de Roon,6994.0,,,,,,1,From Keeper,Andries Noppert,8326.0,Goalkeeper,53,Netherlands,941,['9cfede9c-b641-4cf8-bf4c-cd19197ef3ed'],5,,,,,,,,,,,,,,,,,,Netherlands,941,00:33:05.348,Pass,
,,,,,,,,,,,,,,,,,,1.649999,,,,,,,,,,,,,,,8f411c85-b13b-4d1e-a3d4-439263dca3be,1436,,,"[18.7, 38.0]",3869321,33,,,,,-1.7779715,,Right Foot,,,"[15.4, 22.3]",,Ground Pass,,16.043068,,,,Nathan Aké,3306.0,,,,,,1,Regular Play,Marten de Roon,6994.0,Right Defensive Midfield,54,Netherlands,941,['480abc64-9e6e-4434-bd35-0d00362c803a'],9,,,,,,,,,,,,,,,,,,Netherlands,941,00:33:09.499,Pass,
,,,,,,,,,,,,,,,,,,1.403764,,,,,,,,,,,,,,,c5b1149b-0297-4962-ba36-1d8900b31b95,1439,,,"[15.4, 22.3]",3869321,33,,,,,2.2943265,,Left Foot,,,"[4.8, 34.3]",,Ground Pass,,16.011246,,,,Andries Noppert,8326.0,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Center Back,55,Netherlands,941,['b5655c35-beb9-4f3d-bedb-a09435283596'],11,,,,,,,,,,,,,,,,,,Netherlands,941,00:33:11.915,Pass,
,,,,,,,,,,,,,,,,,,4.251014,,,,,,,,,,,,,,,92a11d93-6f57-455b-9de2-08747e97c084,1441,,,"[4.8, 34.3]",3869321,33,,,,,-0.4920701,,Right Foot,,,"[68.6, 0.1]",,High Pass,,72.3884,,Out,,Daley Blind,3311.0,,,,,,1,Regular Play,Andries Noppert,8326.0,Goalkeeper,56,Netherlands,941,['d6f3cfbe-7907-446f-b5cf-e35c4130a839'],13,,,,,,,,,,,,,,,,,,Netherlands,941,00:33:13.318,Pass,
,,,,,,,,,,,,,,,,,,0.824395,,,,,,,,,,,,,,,30ecc60a-22e5-4441-8f28-7bc535010b4e,1443,,,"[64.9, 80.0]",3869321,33,,True,,,-2.9063604,,,,,"[52.8, 77.1]",,Low Pass,,12.442669,,,,Cristian Gabriel Romero,20572.0,,,,,Throw-in,1,From Throw In,Nahuel Molina Lucero,29201.0,Right Wing Back,57,Argentina,779,['c5c7f207-a184-46b0-8ee9-40c5d7dd3bd7'],21,,,,,,,,,,,,,,,,,,Argentina,779,00:33:21.688,Pass,
,,,,,,,,,,,,,,,,,,2.080662,,,,,,,,,,,,,,,b1dc6e59-5856-4d01-96db-8a5ccbff5845,1445,,,"[53.3, 77.0]",3869321,33,,,,,-2.156905,,Right Foot,,,"[37.1, 52.6]",,Ground Pass,,29.288223,,,,Nicolás Hernán Otamendi,3090.0,,,,,,1,From Throw In,Cristian Gabriel Romero,20572.0,Right Center Back,57,Argentina,779,['611eef1f-6a3d-4068-9edd-b6eabef23f1e'],22,,,,,,,,,,,,,,,,,,Argentina,779,00:33:22.736,Pass,
