50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743c7212-e058-4a53-9d58-47e9f1b23c66,1825,,"[92.5, 17.5]",3857284,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jamal Musiala,39565.0,Left Wing,84,Germany,770,['abc8fc0c-e236-4468-a412-e6fc16bbad6c'],15,,,,,,,,,,,,,,,,,,Germany,770,00:46:15.722,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01515d18-d784-4d57-9a15-2472399ce76a,1828,,"[93.9, 30.0]",3857284,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Serge Gnabry,8400.0,Right Wing,84,Germany,770,['9fa1cdb3-8de9-4c82-8f5a-6b665561ee55'],19,,,,,,,,,,,,,,,,,,Germany,770,00:46:19.944,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6ac7a03-86a2-43bf-879d-1d5bc8f6bfbb,1831,,"[102.9, 3.6]",3857284,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Raum,12034.0,Left Back,84,Germany,770,['88574095-8055-4e4c-901a-e983d13ff2d8'],26,,,,,,,,,,,,,,,,,,Germany,770,00:46:26.060,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a02e0205-a1ca-4890-b657-b2fbb57b17ec,1834,,"[98.4, 19.9]",3857284,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jamal Musiala,39565.0,Left Wing,84,Germany,770,['07bf1abb-71ef-4dbe-a954-7aa3d81598d2'],27,,,,,,,,,,,,,,,,,,Germany,770,00:46:27.912,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c69a8418-cc09-4b53-8c4b-e01133419445,1838,,"[98.6, 49.0]",3857284,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Müller,5562.0,Center Attacking Midfield,84,Germany,770,['3914eb2e-9853-4650-8529-539f538f674c'],30,,,,,,,,,,,,,,,,,,Germany,770,00:46:30.557,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ce3dbf3-f3b2-4dff-b1ee-383568a4307b,1840,,"[87.0, 45.6]",3857284,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Niklas Süle,6322.0,Right Back,84,Germany,770,['b05f1c75-177e-4a7c-b40b-57c55a8abb29'],31,,,,,,,,,,,,,,,,,,Germany,770,00:46:31.892,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a177d07-17be-4953-a605-36414ea1910b,1844,,"[112.3, 61.2]",3857284,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Müller,5562.0,Center Attacking Midfield,84,Germany,770,['654781b9-364f-4923-97ac-15e4abac0a95'],37,,,,,,,,,,,,,,,,,,Germany,770,00:46:37.293,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d13ced5-9691-4194-aa09-ed9eae9e4fd2,1846,,"[109.3, 43.8]",3857284,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joshua Kimmich,5579.0,Right Defensive Midfield,84,Germany,770,['7ca40a47-71ee-4967-bf8c-6dfeb2831608'],38,,,,,,,,,,,,,,,,,,Germany,770,00:46:38.109,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d92d468b-4aa3-424d-af90-5436f88513bc,1854,,"[91.7, 48.7]",3857284,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Niklas Süle,6322.0,Right Back,84,Germany,770,"['39b1cf9c-83b1-42de-9229-1d274ef687dc', 'ec9abc48-4aec-4612-82be-9b8289b672a6']",42,,,,,,,,,,,,,,,,,,Germany,770,00:46:42.568,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a86ddc00-3cd4-4e98-9710-f20382435dd3,1856,,"[86.6, 40.5]",3857284,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,İlkay Gündoğan,10287.0,Left Defensive Midfield,84,Germany,770,['faf04d32-23a2-47c6-ba2a-5af9e7a7a10c'],44,,,,,,,,,,,,,,,,,,Germany,770,00:46:44.307,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806a3e72-f1f7-442d-bfc9-a415bcc8e640,1858,,"[79.0, 18.0]",3857284,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Serge Gnabry,8400.0,Right Wing,84,Germany,770,['e899b08f-ad58-4275-90bd-1f5096748fbc'],46,,,,,,,,,,,,,,,,,,Germany,770,00:46:46.581,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a91e5749-9665-407d-b8f0-a90c656352f5,1861,,"[75.0, 20.1]",3857284,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,İlkay Gündoğan,10287.0,Left Defensive Midfield,84,Germany,770,['c3504569-06c6-4f62-a3e6-2cca0cd34f2f'],50,,,,,,,,,,,,,,,,,,Germany,770,00:46:50.191,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a5c17c7-2af2-4c00-b042-1ab32daa1e8b,1864,,"[81.3, 13.7]",3857284,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Serge Gnabry,8400.0,Right Wing,84,Germany,770,['df837584-bb9e-4cd8-bc45-0e85b821af1c'],51,,,,,,,,,,,,,,,,,,Germany,770,00:46:51.920,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e5f60cc-395f-4260-829b-413571c74744,1868,,"[98.4, 21.3]",3857284,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jamal Musiala,39565.0,Left Wing,84,Germany,770,['c4b8defb-38c1-49fa-9a43-ebfbdcf8f512'],53,,,,,,,,,,,,,,,,,,Germany,770,00:46:53.992,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d4f11e0-2695-4f04-ba2b-e4447b4daa16,1876,,"[14.9, 38.7]",3857284,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maya Yoshida,3300.0,Left Center Back,84,Germany,770,['2e6e6549-2e2f-4fcd-ac9c-6b5a6200e921'],59,,,,,,,,,,,,,,,,,,Japan,778,00:46:59.688,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1beed0c6-51de-4100-b87a-c6540a5aae27,1880,,"[33.1, 72.1]",3857284,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio Rüdiger,3167.0,Right Center Back,85,Germany,770,['bb55edff-f02a-41d7-aa20-e676d3c004b3'],18,,,,,,,,,,,,,,,,,,Germany,770,00:47:18.464,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27b1f46e-8308-42c6-a1bb-1785b565e9e6,1883,,"[44.5, 46.8]",3857284,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,İlkay Gündoğan,10287.0,Left Defensive Midfield,85,Germany,770,['50f0c705-4f34-4dd8-8c68-fc13f3fbb38b'],24,,,,,,,,,,,,,,,,,,Germany,770,00:47:24.423,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24c5d0f1-9ce3-4441-9630-1098134ff3af,1886,,"[36.7, 56.5]",3857284,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio Rüdiger,3167.0,Right Center Back,85,Germany,770,['32e3de2b-72a3-41f8-8539-88fdef6e0c71'],25,,,,,,,,,,,,,,,,,,Germany,770,00:47:25.477,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a715bad-a487-4321-b134-a1386c0aec92,1889,,"[41.2, 68.4]",3857284,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Niklas Süle,6322.0,Right Back,85,Germany,770,['3ead5f0f-119f-4fea-a09c-2cc285fd8d3e'],28,,,,,,,,,,,,,,,,,,Germany,770,00:47:28.930,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d4432f8-0746-4755-ad67-4597617b63a3,1892,,"[31.9, 55.6]",3857284,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio Rüdiger,3167.0,Right Center Back,85,Germany,770,['cc95b40c-7bbb-4991-a4d1-ad19cab66029'],30,,,,,,,,,,,,,,,,,,Germany,770,00:47:30.811,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3f41c94-ae70-43c9-a3ac-26654470f1af,1895,,"[12.5, 41.1]",3857284,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Neuer,5570.0,Goalkeeper,85,Germany,770,['eb4125ec-514d-4f00-a02c-23f5e65a44c2'],32,,,,,,,,,,,,,,,,,,Germany,770,00:47:32.933,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327fa99d-f537-4ce8-a217-5620f5f187cd,1898,,"[15.4, 56.3]",3857284,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio Rüdiger,3167.0,Right Center Back,85,Germany,770,['12485ca5-df36-46cc-827d-cbcd699c35ce'],35,,,,,,,,,,,,,,,,,,Germany,770,00:47:35.628,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284065f6-d4c7-4eef-bf9f-395077b1a5a3,1901,,"[6.2, 40.0]",3857284,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Neuer,5570.0,Goalkeeper,85,Germany,770,['91a5a2ea-a9b1-47d1-be33-362017dc5ffe'],40,,,,,,,,,,,,,,,,,,Germany,770,00:47:40.181,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72562a3b-4d74-4286-b78c-1a5ec756605f,1904,,"[27.2, 12.5]",3857284,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nico Schlotterbeck,24118.0,Left Center Back,85,Germany,770,['a89848bc-5f10-4ccf-9d5b-26670de094dd'],44,,,,,,,,,,,,,,,,,,Germany,770,00:47:44.838,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bffce11-6d6d-4788-8a6b-3b989ab36ed6,1907,,"[11.6, 30.5]",3857284,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Neuer,5570.0,Goalkeeper,85,Germany,770,['3933ee12-c01d-4133-bd46-c1159cf73510'],47,,,,,,,,,,,,,,,,,,Germany,770,00:47:47.381,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,035bac5b-5ad8-4d1d-9271-8dbc58ee674d,1910,,"[19.9, 52.5]",3857284,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio Rüdiger,3167.0,Right Center Back,85,Germany,770,['494441df-aac4-4360-aad2-7fb7a597d89d'],51,,,,,,,,,,,,,,,,,,Germany,770,00:47:51.291,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47c28861-d1b1-4256-9419-a4e340bc05fa,1913,,"[38.3, 53.5]",3857284,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joshua Kimmich,5579.0,Right Defensive Midfield,85,Germany,770,['547611b1-8b45-4b02-ab88-56301ccf6ff4'],54,,,,,,,,,,,,,,,,,,Germany,770,00:47:54.177,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b99696b8-f861-4a7f-b888-d43f3969d784,1916,,"[32.9, 72.6]",3857284,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Niklas Süle,6322.0,Right Back,85,Germany,770,['6d759aad-6429-4fbd-9a86-c60a6dd5b1cf'],56,,,,,,,,,,,,,,,,,,Germany,770,00:47:56.747,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ac8a483-cec6-439a-bd71-c325ac8086ba,1919,,"[19.6, 54.6]",3857284,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio Rüdiger,3167.0,Right Center Back,85,Germany,770,['ef1b5547-05ed-438a-ab42-afdb8f7be8b5'],59,,,,,,,,,,,,,,,,,,Germany,770,00:47:59.202,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b837d66-32c1-41a5-967f-db2bf707546b,1922,,"[6.6, 36.6]",3857284,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Neuer,5570.0,Goalkeeper,85,Germany,770,['b4171986-2155-44d7-be37-081690ae05a7'],2,,,,,,,,,,,,,,,,,,Germany,770,00:48:02.400,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6bc124f-fc79-4814-81e1-333f0867ee87,1925,,"[25.7, 40.0]",3857284,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joshua Kimmich,5579.0,Right Defensive Midfield,85,Germany,770,['c0fe25ed-57db-409e-8e4c-e581d8b8dd45'],12,,,,,,,,,,,,,,,,,,Germany,770,00:48:12.667,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4085aece-d773-4042-9398-531f119619ae,1928,,"[13.9, 66.9]",3857284,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio Rüdiger,3167.0,Right Center Back,85,Germany,770,['dcc78117-f3d1-4add-883c-fc60d1e4dbd1'],15,,,,,,,,,,,,,,,,,,Germany,770,00:48:15.523,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd1d79ce-4d00-474f-b471-24f8279ffbcd,1932,,"[57.2, 59.6]",3857284,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jamal Musiala,39565.0,Left Wing,85,Germany,770,"['22ae7ad4-f72a-4d10-8133-b86333851901', '7eea255d-66eb-41dc-aff3-d0b01de869f7']",18,,,,,,,,,,,,,,,,,,Germany,770,00:48:18.927,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed59cacd-0e6d-452f-bc16-6435a5ccfc4a,1935,,"[53.4, 45.7]",3857284,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Serge Gnabry,8400.0,Right Wing,85,Germany,770,['4dbc39a0-e53e-4a96-9a94-9d0dc0327d22'],20,,,,,,,,,,,,,,,,,,Germany,770,00:48:20.838,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175f58c3-6b3a-409c-9759-c4400b55622b,1938,,"[94.4, 48.7]",3857284,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jamal Musiala,39565.0,Left Wing,85,Germany,770,['5309b4a4-fbc6-489a-b3aa-7617531092d7'],26,,,,,,,,,,,,,,,,,,Germany,770,00:48:26.989,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163a5fba-7e2a-4029-af3b-a5957b35816d,1941,,"[117.7, 56.1]",3857284,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Müller,5562.0,Center Attacking Midfield,85,Germany,770,['4b401cda-853c-4a9f-bf52-9ae395f9e47a'],30,,,,,,,,,,,,,,,,,,Germany,770,00:48:30.263,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82297af0-3105-4517-ad00-26589874f712,1953,,"[15.1, 37.1]",3857284,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maya Yoshida,3300.0,Left Center Back,86,Japan,778,['1ab4cc71-1b7e-4ca9-a715-40f7970c6cdf'],4,,,,,,,,,,,,,,,,,,Japan,778,00:50:04.658,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da9e70f7-fef6-4ce7-a313-11b071f94a14,1957,,"[41.8, 47.0]",3857284,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thomas Müller,5562.0,Center Attacking Midfield,86,Japan,778,['d49d87b7-1069-42d2-8beb-24937b51bc91'],16,,,,,,,,,,,,,,,,,,Germany,770,00:50:16.094,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef13ba83-7d1e-4b3f-bb33-69f15772fb61,1960,,"[86.7, 45.5]",3857284,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daichi Kamada,9411.0,Center Attacking Midfield,86,Japan,778,['9b3b5d1d-9212-4a62-ae28-405b9f44ab25'],17,,,,,,,,,,,,,,,,,,Japan,778,00:50:17.737,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6e4d8da-9c60-4f0b-93c9-def07de0e321,1963,,"[111.4, 4.2]",3857284,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yuto Nagatomo,5690.0,Left Back,86,Japan,778,['f1725733-0c72-4c86-873b-404b1220ff7c'],25,,,,,,,,,,,,,,,,,,Japan,778,00:50:25.659,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36b4f661-c270-4d0f-9d5f-14652ef91ea0,1966,,"[111.0, 34.3]",3857284,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daizen Maeda,30628.0,Center Forward,86,Japan,778,['b5752640-dc72-4738-99c8-37f8221c4e1f'],28,,,,,,,,,,,,,,,,,,Japan,778,00:50:28.961,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16c44420-6b26-4dab-8d0c-95cebf336c18,1976,,"[45.8, 35.1]",3857284,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Wataru Endo,23721.0,Right Defensive Midfield,87,Japan,778,['a10955bc-2842-4659-bf71-71e8d3a91999'],1,,,,,,,,,,,,,,,,,,Japan,778,00:00:01.212,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464e43bf-8bfc-44d1-8417-85f4b4fe7976,1979,,"[62.0, 41.2]",3857284,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ao Tanaka,37208.0,Left Defensive Midfield,87,Japan,778,['bfb45fe9-0680-4812-bbab-1396c2e652cf'],2,,,,,,,,,,,,,,,,,,Japan,778,00:00:02.951,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bd2fff8-3a97-4a1f-91f4-f034a71e448e,1983,,"[38.1, 75.6]",3857284,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kai Havertz,8966.0,Center Forward,88,Germany,770,['037ec1c6-ebf2-441b-ac58-ad4b689dbbe5'],24,,,,,,,,,,,,,,,,,,Germany,770,00:00:24.591,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7368932-b5c1-42aa-86ac-9345c3ac162c,1986,,"[86.2, 14.5]",3857284,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Junya Ito,23527.0,Right Wing,88,Germany,770,['a32659ba-e51a-4163-9850-9d48a7cf7065'],26,,,,,,,,,,,,,,,,,,Japan,778,00:00:26.298,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f86589e-ad8f-4ae3-8e92-daad610f6d85,1995,,"[44.6, 65.4]",3857284,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jamal Musiala,39565.0,Left Wing,88,Germany,770,"['6d927a53-6367-4421-b92f-937518d9bc4c', '88156b39-d240-47c9-acc6-f457a785c759']",28,,,,,,,,,,,,,,,,,,Germany,770,00:00:28.995,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22ee85fa-a1f3-49ff-a7a7-7adef4e9a6b9,1998,,"[42.1, 71.2]",3857284,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Serge Gnabry,8400.0,Right Wing,88,Germany,770,['dc55741d-ce85-42a5-ab76-610c372c89d3'],30,,,,,,,,,,,,,,,,,,Germany,770,00:00:30.024,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c70ecabf-60b8-469a-9c3d-b0fc5850c39d,2001,,"[62.7, 79.1]",3857284,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Müller,5562.0,Center Attacking Midfield,88,Germany,770,['4b3481b2-63e2-4207-9b54-4b7b2bd89243'],31,,,,,,,,,,,,,,,,,,Germany,770,00:00:31.005,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d39c6bb-9ce6-4af6-8bce-121122109319,2004,,"[56.6, 75.4]",3857284,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Serge Gnabry,8400.0,Right Wing,89,Germany,770,['3c026372-40fe-414d-aa4c-883297449614'],37,,,,,,,,,,,,,,,,,,Germany,770,00:00:37.303,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836dd7e2-477b-44b9-8e98-f75ca096f73a,2008,,"[33.7, 57.1]",3857284,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio Rüdiger,3167.0,Right Center Back,89,Germany,770,['d19e9f85-f628-4c36-ba7d-a2f5bb7ae73a'],41,,,,,,,,,,,,,,,,,,Germany,770,00:00:41.663,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6831aab-07af-443e-80cf-84463d309b46,2011,,"[44.8, 22.5]",3857284,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nico Schlotterbeck,24118.0,Left Center Back,89,Germany,770,['7cd9bbce-5604-4b4c-9598-fca2a62bb4d0'],44,,,,,,,,,,,,,,,,,,Germany,770,00:00:44.697,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36b87dea-ff30-40ba-9bc1-9ef3d71855ae,2014,,"[57.2, 4.0]",3857284,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Raum,12034.0,Left Back,89,Germany,770,['881dd11f-bbd8-49ac-b0df-4d12cf698c6e'],46,,,,,,,,,,,,,,,,,,Germany,770,00:00:46.615,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffbc6b8b-b3d4-4a58-8978-11b829df026c,2016,,"[37.3, 6.3]",3857284,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nico Schlotterbeck,24118.0,Left Center Back,89,Germany,770,['26c8f3a3-46ff-47bd-8e41-eeb9d11906a8'],48,,,,,,,,,,,,,,,,,,Germany,770,00:00:48.629,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27de0b3a-abd4-4ef3-9800-f02f19901775,2021,,"[62.3, 24.2]",3857284,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jamal Musiala,39565.0,Left Wing,89,Germany,770,"['2c3c104e-affb-46a9-a783-e8db11a5ce90', '66f98417-82db-4da6-9398-e66f5822f88a']",52,,,,,,,,,,,,,,,,,,Germany,770,00:00:52.028,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10e8027a-76d5-487c-a932-85d5ad1ded9a,2025,,"[51.6, 41.9]",3857284,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antonio Rüdiger,3167.0,Right Center Back,90,Germany,770,['73677d04-d19c-4d85-9ddd-89b26acba625'],8,,,,,,,,,,,,,,,,,,Germany,770,00:01:08.859,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64b5ca1f-4341-4f70-8588-41d98edd34a7,2028,,"[49.8, 60.2]",3857284,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Niklas Süle,6322.0,Right Back,90,Germany,770,['d553eeed-d810-4484-bbbd-ed90939f65ba'],12,,,,,,,,,,,,,,,,,,Germany,770,00:01:12.530,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e332a7c3-5003-4e79-bab2-ad9d7f895c05,2031,,"[14.4, 46.7]",3857284,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Manuel Neuer,5570.0,Goalkeeper,90,Germany,770,['6e94affb-7262-453a-bd58-8a4a13dd0e22'],16,,,,,,,,,,,,,,,,,,Germany,770,00:01:16.501,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88c9d7e8-2762-4c02-9965-af3d16535f9e,2036,,"[43.1, 73.3]",3857284,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Müller,5562.0,Center Attacking Midfield,90,Germany,770,['5138cba9-f4f6-441f-ab45-1c6805e64f82'],24,,,,,,,,,,,,,,,,,,Germany,770,00:01:24.441,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac7e9a20-506b-4998-93aa-b5a354520d3c,2040,,"[39.5, 68.9]",3857284,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joshua Kimmich,5579.0,Right Defensive Midfield,90,Germany,770,"['329789e9-0d30-44f6-b95a-0f9e140fd934', 'fe435a03-7293-4054-8e8b-5bde8c102edd']",25,,,,,,,,,,,,,,,,,,Germany,770,00:01:25.085,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5117f1c-da6b-4d60-a04b-65c9bd960b61,2047,,"[106.0, 58.9]",3857284,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Serge Gnabry,8400.0,Right Wing,90,Germany,770,['56c4d77d-bb2a-401b-b6e8-b6bbf5321a77'],34,,,,,,,,,,,,,,,,,,Germany,770,00:01:34.091,Ball Receipt*,
