50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,aa1639a2-9af2-411c-bfd6-36aaa0a12e17,3402,,,"[81.3, 59.6]",3857294,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jurriën David Norman Timber,21809.0,Right Center Back,221,Netherlands,941,['1931bc3c-3cc8-4b11-af7c-788b140eb209'],22,,,,,,,,,,,,,,,,,,Netherlands,941,00:32:22.677,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,62b55f8b-7d12-44b5-87eb-0d6cc2267f3c,3404,,,"[81.3, 42.5]",3857294,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marten de Roon,6994.0,Right Defensive Midfield,222,Netherlands,941,['9c230fa0-411f-4b32-820a-a836d05961a0'],23,,,,,,,,,,,,,,,,,,Netherlands,941,00:32:23.813,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,647ee9fa-8c9c-4109-9514-8085ae58a60d,3407,,,"[86.0, 49.1]",3857294,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,223,Netherlands,941,['96aa1195-05a6-4f0b-9fe5-c9f8643db8cb'],25,,,,,,,,,,,,,,,,,,Netherlands,941,00:32:25.476,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d188d899-88ad-43b5-8933-2f5c68554425,3409,,,"[77.4, 67.1]",3857294,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jurriën David Norman Timber,21809.0,Right Center Back,224,Netherlands,941,['f01355a6-4869-44ef-a798-9b5ad5fb5c85'],27,,,,,,,,,,,,,,,,,,Netherlands,941,00:32:27.682,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ef392f90-1f73-41d5-85c4-a32dc58ab90c,3412,,,"[86.3, 78.4]",3857294,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denzel Dumfries,8125.0,Right Wing Back,225,Netherlands,941,['27f4547f-2c8d-4464-b2c5-da44318a4223'],30,,,,,,,,,,,,,,,,,,Netherlands,941,00:32:30.000,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3247cd5a-4515-4b26-bb95-43a56f5ec51c,3415,,,"[76.0, 71.2]",3857294,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jurriën David Norman Timber,21809.0,Right Center Back,226,Netherlands,941,['4408af6e-c439-458d-9d25-4201d9d451db'],32,,,,,,,,,,,,,,,,,,Netherlands,941,00:32:32.001,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,aaf27e62-73aa-41d6-9be5-9740964d5326,3418,,,"[78.3, 58.3]",3857294,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marten de Roon,6994.0,Right Defensive Midfield,227,Netherlands,941,['a0f48c1f-47a6-4b9d-a007-c6c9bb289362'],33,,,,,,,,,,,,,,,,,,Netherlands,941,00:32:33.835,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9c08bdd8-7f7d-4ac1-b30a-8ba7a6825d54,3421,,,"[69.7, 23.2]",3857294,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathan Aké,3306.0,Left Center Back,228,Netherlands,941,['e3cf8f39-4b64-4a30-ae20-da577ee152c2'],38,,,,,,,,,,,,,,,,,,Netherlands,941,00:32:38.040,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,de72ef1a-4d80-43fa-837b-53aee1a266fa,3424,,,"[81.6, 31.7]",3857294,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cody Mathès Gakpo,20750.0,Right Center Forward,229,Netherlands,941,['8823df77-2eb8-4746-9b79-4d05cf82bdf4'],40,,,,,,,,,,,,,,,,,,Netherlands,941,00:32:40.623,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e7f39c8d-e96e-42f9-b9e4-2f2d9e37c30b,3427,,,"[74.1, 67.7]",3857294,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jurriën David Norman Timber,21809.0,Right Center Back,230,Netherlands,941,['b2dc666a-5268-41d7-ad37-7dce122b7180'],47,,,,,,,,,,,,,,,,,,Netherlands,941,00:32:47.179,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,002ceab5-30d6-4a9a-868f-7a2f1b81eb52,3430,,,"[76.0, 62.7]",3857294,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cody Mathès Gakpo,20750.0,Right Center Forward,231,Netherlands,941,['18653fd3-a2ae-4434-8cb0-6840f19b28ff'],48,,,,,,,,,,,,,,,,,,Netherlands,941,00:32:48.456,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,bc02611b-13fc-4c8c-a630-06e866975eda,3433,,,"[83.8, 76.2]",3857294,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denzel Dumfries,8125.0,Right Wing Back,232,Netherlands,941,['964d950d-fe2f-4f86-aa8d-0d3254a72925'],50,,,,,,,,,,,,,,,,,,Netherlands,941,00:32:50.091,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,13014493-7bca-47be-8edb-61d8d60376fb,3436,,,"[70.5, 71.5]",3857294,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jurriën David Norman Timber,21809.0,Right Center Back,233,Netherlands,941,['7afdf863-6343-4fb2-a31b-85aa41b01bf1'],51,,,,,,,,,,,,,,,,,,Netherlands,941,00:32:51.554,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9acf0a58-648a-440a-87cd-2c4cb97ff295,3439,,,"[60.0, 48.9]",3857294,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Virgil van Dijk,3669.0,Center Back,234,Netherlands,941,['fa77a217-435e-4fe2-a07c-fd027a7fa49d'],55,,,,,,,,,,,,,,,,,,Netherlands,941,00:32:55.550,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,39598038-9ef7-420d-8f6d-e33391433a28,3442,,,"[71.3, 22.9]",3857294,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathan Aké,3306.0,Left Center Back,235,Netherlands,941,['33552b74-94e8-43cc-9e06-1a7754a9e6aa'],59,,,,,,,,,,,,,,,,,,Netherlands,941,00:32:59.915,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,46a9213b-f07c-41f1-b559-f3a5099f6493,3445,,,"[89.0, 5.5]",3857294,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daley Blind,3311.0,Left Wing Back,236,Netherlands,941,['d9411116-b039-4336-b95c-1a0e69fbb57f'],4,,,,,,,,,,,,,,,,,,Netherlands,941,00:33:04.790,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5d767534-ddb0-4ee5-a516-e312c542d788,3448,,,"[79.6, 13.2]",3857294,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,237,Netherlands,941,['e0583a18-c920-4312-91c4-3cf7244409fd'],6,,,,,,,,,,,,,,,,,,Netherlands,941,00:33:06.300,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3cc6f09e-916d-4218-945b-5ec3d5ce50d0,3451,,,"[63.9, 30.6]",3857294,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Virgil van Dijk,3669.0,Center Back,238,Netherlands,941,['278eeed9-6f69-4e5f-8ddd-f1c49b4aa44e'],8,,,,,,,,,,,,,,,,,,Netherlands,941,00:33:08.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0f9bb754-a8d6-4c4c-8893-e8c059d0caed,3454,,,"[75.5, 63.8]",3857294,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jurriën David Norman Timber,21809.0,Right Center Back,239,Netherlands,941,['e40737d0-c8c4-43ea-a007-379fc85edd81'],12,,,,,,,,,,,,,,,,,,Netherlands,941,00:33:12.723,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,03b2b227-254b-4f9d-bdde-20226dfe41a3,3457,,,"[82.4, 78.7]",3857294,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denzel Dumfries,8125.0,Right Wing Back,240,Netherlands,941,['60bc904f-0f21-417b-9e5c-3cd0be4955a9'],15,,,,,,,,,,,,,,,,,,Netherlands,941,00:33:15.809,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c2818983-7186-4aae-a3af-6b77246e41a6,3460,,,"[72.7, 67.4]",3857294,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jurriën David Norman Timber,21809.0,Right Center Back,241,Netherlands,941,['be761b14-60fb-497d-8144-5645a6f2d3b6'],18,,,,,,,,,,,,,,,,,,Netherlands,941,00:33:18.780,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,53af76cb-de15-463a-ad3b-c25a74dfd304,3463,,,"[57.3, 46.9]",3857294,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Virgil van Dijk,3669.0,Center Back,242,Netherlands,941,['4ff32a92-7b62-4d80-89fd-a89fcc1d662c'],21,,,,,,,,,,,,,,,,,,Netherlands,941,00:33:21.287,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6d9c34d2-9b86-4189-bdd4-c14703a5c157,3466,,,"[70.0, 19.9]",3857294,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathan Aké,3306.0,Left Center Back,243,Netherlands,941,['3fafe44b-4a99-4757-ac1a-1467413c1ad9'],24,,,,,,,,,,,,,,,,,,Netherlands,941,00:33:24.142,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a68c248f-5e91-4c25-8487-3c9ae6a06bfd,3469,,,"[86.0, 4.1]",3857294,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daley Blind,3311.0,Left Wing Back,244,Netherlands,941,['06894158-c68d-4bae-8998-edd76c7efd46'],26,,,,,,,,,,,,,,,,,,Netherlands,941,00:33:26.100,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40a67e86-1fca-40fd-9689-dc3f34c9cc03,3472,,,"[81.0, 30.1]",3857294,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marten de Roon,6994.0,Right Defensive Midfield,245,Netherlands,941,['9bcc9881-5f84-4ddd-84db-f3289d359f05'],30,,,,,,,,,,,,,,,,,,Netherlands,941,00:33:30.374,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e04b70b3-5840-4b31-a78a-f602cd3fc49e,3475,,,"[81.6, 53.8]",3857294,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jurriën David Norman Timber,21809.0,Right Center Back,246,Netherlands,941,['45a6e902-e5c9-41a0-aed8-11b4cfb506ec'],32,,,,,,,,,,,,,,,,,,Netherlands,941,00:33:32.954,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a07e2a57-7e0e-4b3e-8a2b-91f69148ef7c,3478,,,"[83.8, 49.1]",3857294,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Berghuis,7745.0,Center Attacking Midfield,247,Netherlands,941,['ab6745e2-57d3-4bfb-8433-584ad82be9c3'],34,,,,,,,,,,,,,,,,,,Netherlands,941,00:33:34.069,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4e1d796e-85e5-44bb-b915-cc5b0cf93f29,3481,,,"[89.0, 61.0]",3857294,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jurriën David Norman Timber,21809.0,Right Center Back,248,Netherlands,941,['d1caa6be-2ea8-4b7c-af9e-b89c4dc5b230'],36,,,,,,,,,,,,,,,,,,Netherlands,941,00:33:36.270,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,531986d1-2273-4ae5-b2eb-f4a6dd3936bd,3485,,,"[100.9, 54.1]",3857294,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vincent Janssen,3264.0,Left Center Forward,249,Netherlands,941,"['66896719-b047-4d7c-b1bb-166755199085', '7cb7594e-6f89-4562-91e9-98062c1e9896']",37,,,,,,,,,,,,,,,,,,Netherlands,941,00:33:37.012,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,f78d45b0-0653-41e8-b8ed-3451bb81ac0d,3488,,,"[97.0, 75.7]",3857294,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denzel Dumfries,8125.0,Right Wing Back,250,Netherlands,941,['515b3c59-a863-402e-b997-4183555efb79'],40,,,,,,,,,,,,,,,,,,Netherlands,941,00:33:40.225,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,63cbe327-cf84-4d15-ac20-7cd1a3408744,3491,,,"[92.9, 71.0]",3857294,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Berghuis,7745.0,Center Attacking Midfield,251,Netherlands,941,['90b586f1-88e9-4f87-86aa-14a5ed7ef2a2'],43,,,,,,,,,,,,,,,,,,Netherlands,941,00:33:43.129,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b31967e7-cd8f-4ae9-a935-1e4ea90546b2,3494,,,"[91.2, 48.6]",3857294,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cody Mathès Gakpo,20750.0,Right Center Forward,252,Netherlands,941,['c12d8935-c48b-438b-be9f-fab98d4fffe0'],45,,,,,,,,,,,,,,,,,,Netherlands,941,00:33:45.909,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,db422460-94ed-4fd6-ae5d-5e56f24d78ae,3497,,,"[98.7, 49.7]",3857294,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Berghuis,7745.0,Center Attacking Midfield,253,Netherlands,941,['fb5bc003-8c8c-4cc0-a30b-c8b5a7afa748'],46,,,,,,,,,,,,,,,,,,Netherlands,941,00:33:46.977,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,8feacb2e-67cd-4f4f-971d-a8943d384a18,3499,,,"[102.8, 37.3]",3857294,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,254,Netherlands,941,['370c93a7-3dae-4568-916a-f63723a4df3f'],47,,,,,,,,,,,,,,,,,,Netherlands,941,00:33:47.690,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0de5b106-93b3-4fc0-8bf3-5d1f276ca824,3504,,,"[28.0, 41.4]",3857294,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdulaziz Hatem Mohammed Abdullah,124514.0,Right Center Midfield,255,Qatar,3566,['1e4a64c6-10cc-4282-974f-56dee3c4cdf0'],49,,,,,,,,,,,,,,,,,,Qatar,3566,00:33:49.111,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,19efeab5-2d06-44f2-9702-cd32f941c9de,3507,,,"[46.0, 65.2]",3857294,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ismaeel Mohammad Mohammad,124899.0,Right Wing Back,255,Qatar,3566,['6aa3078c-ede2-47a7-9b5c-b57a8fbcf707'],52,,,,,,,,,,,,,,,,,,Qatar,3566,00:33:52.625,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,dc57326e-5bba-4332-a48c-42b2ff1de573,3510,,,"[57.3, 72.1]",3857294,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Miguel Correia,124506.0,Right Center Back,255,Qatar,3566,['c9061022-4ce0-4694-91b0-8f4d98555002'],3,,,,,,,,,,,,,,,,,,Qatar,3566,00:34:03.997,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f38b689f-658b-4271-9e0d-dee31e01f958,3513,,,"[38.8, 51.9]",3857294,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Boualem Khoukhi,124493.0,Center Back,255,Qatar,3566,['5e6cd0af-d048-468a-9a88-316fe37a6abe'],8,,,,,,,,,,,,,,,,,,Qatar,3566,00:34:08.976,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3ce98d97-aef1-4198-b585-b4b047299c74,3516,,,"[48.5, 33.7]",3857294,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Boudiaf,124492.0,Center Defensive Midfield,255,Qatar,3566,['2be3619e-3a02-4c13-bc02-47f37736e176'],10,,,,,,,,,,,,,,,,,,Qatar,3566,00:34:10.915,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5aff3346-7fda-48f5-8d1a-0a6d1cc5b742,3519,,,"[62.0, 5.0]",3857294,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Akram Hassan Afif,40784.0,Left Center Forward,255,Qatar,3566,['eeaef912-e202-48a4-8f23-0e05aba8b767'],13,,,,,,,,,,,,,,,,,,Qatar,3566,00:34:13.864,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5ba7bdc6-bc15-4549-8308-328627944aad,3523,,,"[116.7, 21.6]",3857294,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Homam Alamin Ahmed,124900.0,Left Wing Back,255,Qatar,3566,['e128446f-47de-4bac-91c9-e0b57dace971'],20,,,,,,,,,,,,,,,,,,Qatar,3566,00:34:20.722,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,82374983-c459-44ee-8be3-a1c53fc30544,3526,,,"[114.2, 37.6]",3857294,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohammed Muntari,124901.0,Right Center Forward,255,Qatar,3566,['3107a282-dc5e-43c7-9637-de9cc8683945'],21,,,,,,,,,,,,,,,,,,Qatar,3566,00:34:21.182,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e41f5b28-b0da-4c2a-a9a8-8ba78094ed1b,3531,,,"[72.5, 15.8]",3857294,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Boudiaf,124492.0,Center Defensive Midfield,255,Qatar,3566,['bda3393d-8b46-4388-bd14-486888305242'],27,,,,,,,,,,,,,,,,,,Qatar,3566,00:34:27.080,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,109585da-0ffb-42e2-b9da-b57094dde8a6,3534,,,"[76.6, 32.1]",3857294,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdulaziz Hatem Mohammed Abdullah,124514.0,Right Center Midfield,255,Qatar,3566,['a3dc3ff5-9b6d-45a8-b0ec-d7348a0e8d37'],30,,,,,,,,,,,,,,,,,,Qatar,3566,00:34:30.393,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7356bd58-6d33-45fd-b42c-e4bd223ab711,3536,,,"[67.8, 27.9]",3857294,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Boudiaf,124492.0,Center Defensive Midfield,255,Qatar,3566,['82a689d0-f6a0-4646-ad67-cbc86921d814'],31,,,,,,,,,,,,,,,,,,Qatar,3566,00:34:31.426,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,712dd179-ec43-4964-9bca-b7e13a415c72,3539,,,"[56.2, 27.9]",3857294,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Boualem Khoukhi,124493.0,Center Back,255,Qatar,3566,['e567e398-f70d-49f0-b53f-31aa153b5162'],33,,,,,,,,,,,,,,,,,,Qatar,3566,00:34:33.143,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c26fb1d0-3fed-4c3e-9bfb-de0715b09fa0,3542,,,"[58.7, 33.7]",3857294,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdulaziz Hatem Mohammed Abdullah,124514.0,Right Center Midfield,255,Qatar,3566,['23e90f40-8991-4076-9a27-231467298e74'],38,,,,,,,,,,,,,,,,,,Qatar,3566,00:34:38.865,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2cd09d9d-0ad2-4b34-8bb3-98dac4ca5eec,3546,,,"[72.0, 18.2]",3857294,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Akram Hassan Afif,40784.0,Left Center Forward,255,Qatar,3566,"['504516da-d527-4a42-8553-5156f6c1aa56', 'c222abc8-755e-4d95-90cd-03bd010ad828']",42,,,,,,,,,,,,,,,,,,Qatar,3566,00:34:42.318,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,6009d888-03e8-40f4-90f3-4f5ee58efde0,3549,,,"[64.2, 19.1]",3857294,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdulaziz Hatem Mohammed Abdullah,124514.0,Right Center Midfield,255,Qatar,3566,['907a44cd-a85b-49ee-b8d3-913bf5fde7ec'],43,,,,,,,,,,,,,,,,,,Qatar,3566,00:34:43.324,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1140805c-4ed9-43e0-a55e-75e9454b0d67,3552,,,"[70.6, 2.8]",3857294,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ali Assadalla Thaimn Qambar,149463.0,Left Center Midfield,255,Qatar,3566,['31ea8e8d-a376-4275-8a97-8ba6f7480b62'],46,,,,,,,,,,,,,,,,,,Qatar,3566,00:34:46.493,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4cc32ff4-b64f-4742-a9d8-90b2f3cc4642,3554,,,"[61.2, 1.7]",3857294,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdelkarim Hassan Al Haj Fadlalla,124494.0,Left Center Back,255,Qatar,3566,['75160788-8b84-4b32-a53e-641980599615'],47,,,,,,,,,,,,,,,,,,Qatar,3566,00:34:47.471,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,72fd70da-af79-4831-af6d-df0439b82cd1,3557,,,"[56.2, 32.6]",3857294,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Akram Hassan Afif,40784.0,Left Center Forward,255,Qatar,3566,['19e4b230-acda-4506-a22f-06a0d54918ab'],49,,,,,,,,,,,,,,,,,,Qatar,3566,00:34:49.904,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,cdd42c27-8928-48f7-9f07-729fa3dbb305,3560,,,"[61.7, 67.1]",3857294,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Miguel Correia,124506.0,Right Center Back,255,Qatar,3566,['1aa5393d-62b5-4651-9d03-908e9d9c40e9'],53,,,,,,,,,,,,,,,,,,Qatar,3566,00:34:53.480,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3f73333e-2e5c-47ab-b727-7c5757d4f1ef,3563,,,"[55.4, 51.9]",3857294,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Akram Hassan Afif,40784.0,Left Center Forward,255,Qatar,3566,['2c6b236f-1b61-470f-8372-0ef44de11ad4'],57,,,,,,,,,,,,,,,,,,Qatar,3566,00:34:57.538,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,78ab9845-34e0-48fc-bf14-3588ab07eb88,3566,,,"[55.7, 54.4]",3857294,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Boudiaf,124492.0,Center Defensive Midfield,255,Qatar,3566,['7c95f50b-3c3a-4788-9907-e2be002d1ff6'],58,,,,,,,,,,,,,,,,,,Qatar,3566,00:34:58.039,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ec86ad7e-0155-4af7-9c6f-b8a2a1af7085,3569,,,"[67.5, 31.0]",3857294,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ali Assadalla Thaimn Qambar,149463.0,Left Center Midfield,255,Qatar,3566,['46926593-1cef-4a2a-acfd-f326786fb5f7'],2,,,,,,,,,,,,,,,,,,Qatar,3566,00:35:02.240,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a92fd71e-cb6b-4b68-9f81-a3d4b3fe7785,3573,,,"[49.3, 38.1]",3857294,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Boualem Khoukhi,124493.0,Center Back,255,Qatar,3566,['33741a79-04bc-4a15-99df-eb52151f4c26'],5,,,,,,,,,,,,,,,,,,Qatar,3566,00:35:05.133,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d6d67dad-6d60-489f-ba43-699410e53c2e,3576,,,"[53.2, 24.9]",3857294,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ali Assadalla Thaimn Qambar,149463.0,Left Center Midfield,255,Qatar,3566,['f8d2ea85-af4b-4d29-9e04-e7b0c73cc987'],8,,,,,,,,,,,,,,,,,,Qatar,3566,00:35:08.329,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,08395512-d737-41d0-83e5-472baca310ff,3579,,,"[53.4, 35.4]",3857294,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Boualem Khoukhi,124493.0,Center Back,255,Qatar,3566,['c8ba0acc-9aba-4f06-a4b2-f01aa0e22f45'],11,,,,,,,,,,,,,,,,,,Qatar,3566,00:35:11.825,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e4efb4fd-96ce-4349-854e-264c1f84ef7a,3582,,,"[57.3, 21.6]",3857294,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ali Assadalla Thaimn Qambar,149463.0,Left Center Midfield,255,Qatar,3566,['13737f7c-6448-4a26-b85e-9092e1adf028'],13,,,,,,,,,,,,,,,,,,Qatar,3566,00:35:13.430,Ball Receipt*,
