50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7980927a-4136-494e-8063-67ac30a1b867,2221,,"[71.8, 29.8]",3857275,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mattéo Guendouzi Olié,7345.0,Left Wing,123,France,771,['94e62d2a-6f79-4bd4-8971-2b0cb7c08065'],44,,,,,,,,,,,,,,,,,,France,771,00:15:44.035,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,364d5081-864f-49ca-9225-b329d77d29d6,2223,,"[57.5, 26.3]",3857275,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordan Veretout,7153.0,Left Center Midfield,123,France,771,['573ea4a0-56b9-4097-be8b-e8184fa45ca5'],45,,,,,,,,,,,,,,,,,,France,771,00:15:45.394,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,325fc9ab-09f2-457c-9b28-0c8ada7afe93,2226,,"[52.2, 39.3]",3857275,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,123,France,771,['6b74fa3f-5dfd-4bea-8684-aa519a740deb'],47,,,,,,,,,,,,,,,,,,France,771,00:15:47.085,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,951155c2-0edd-4be6-bff5-a287655d0fe3,2230,,"[51.8, 33.5]",3857275,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,123,France,771,['c6d6d280-11f2-4ef5-8d5d-ecc42f3062a9'],52,,,,,,,,,,,,,,,,,,Tunisia,777,00:15:52.318,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,56042470-7383-4922-9cab-7e937fff30f9,2234,,"[49.9, 54.5]",3857275,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,123,France,771,['dac2771c-4b76-41b5-b43b-1476b7ff6328'],3,,,,,,,,,,,,,,,,,,France,771,00:16:03.433,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcc327ac-814f-4b81-bfd6-0d8014d0c83c,2237,,"[60.1, 58.3]",3857275,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kingsley Coman,8217.0,Right Wing,123,France,771,['a533c8b2-4c58-4be7-af73-1b5b78fd6e50'],5,,,,,,,,,,,,,,,,,,France,771,00:16:05.220,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,35e67127-d501-49fa-a415-016b6893d42e,2251,,"[33.4, 46.9]",3857275,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,William Saliba,17592.0,Right Center Back,126,France,771,['02301c5a-8f09-4763-a6c1-0dcf0f935605'],21,,,,,,,,,,,,,,,,,,France,771,00:18:21.393,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2960cff8-8540-4666-b31d-01c493414be1,2254,,"[46.1, 53.3]",3857275,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,126,France,771,['42617083-76dc-4d94-b0fa-18aa138be484'],22,,,,,,,,,,,,,,,,,,France,771,00:18:22.503,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b735ee93-bd7b-4637-b42c-41cbf6918801,2257,,"[55.7, 65.5]",3857275,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Axel Disasi,7439.0,Right Back,126,France,771,['eaf2efd1-82b4-4564-8ad2-07c5b42ec550'],24,,,,,,,,,,,,,,,,,,France,771,00:18:24.792,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba5cff82-bcf1-4948-99f6-7e8c72a5c1ec,2260,,"[46.8, 56.6]",3857275,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,126,France,771,['c4594d03-c25a-45b4-a1ee-6fcc4e5f1cd1'],26,,,,,,,,,,,,,,,,,,France,771,00:18:26.767,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2081769e-a954-41ee-91c7-c793b3a6a257,2264,,"[47.3, 41.8]",3857275,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Youssouf Fofana,11990.0,Right Center Midfield,126,France,771,['a3bd5eca-dda5-4447-b4c5-43d56010726e'],29,,,,,,,,,,,,,,,,,,France,771,00:18:29.635,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2eba71c0-8ef7-4b85-a4f0-115d300cf34a,2267,,"[58.5, 5.2]",3857275,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eduardo Camavinga,24778.0,Left Back,126,France,771,['89c2ce11-5274-4849-9ede-fa9bf9f1b8d7'],31,,,,,,,,,,,,,,,,,,France,771,00:18:31.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,41c8b390-3f01-44c9-8ee5-9a837382ad44,2270,,"[65.9, 10.2]",3857275,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Right Wing,126,France,771,['27c67a2d-1db4-4e77-80ea-26e45d518cac'],33,,,,,,,,,,,,,,,,,,France,771,00:18:33.826,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff7fb4b7-9f75-4dfa-9702-07a0176352e3,2275,,"[64.4, 74.5]",3857275,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anis Ben Slimane,35592.0,Right Attacking Midfield,127,Tunisia,777,['45792b32-5c9e-44fd-8476-b6150a5fd5e8'],46,,,,,,,,,,,,,,,,,,Tunisia,777,00:18:46.837,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a813f86-58ff-4705-9a41-f64fc325f0d7,2279,,"[49.9, 67.0]",3857275,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,127,Tunisia,777,['95256182-52fe-4ce3-b9f2-7b3c7cd2c4ad'],48,,,,,,,,,,,,,,,,,,Tunisia,777,00:18:48.734,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2c6943f-a0a1-4fa7-a0ed-cd3aef551f41,2282,,"[52.4, 73.6]",3857275,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,127,Tunisia,777,['06045a41-25f1-41d7-8d08-2fdaf7486b99'],49,,,,,,,,,,,,,,,,,,Tunisia,777,00:18:49.508,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e29b9cd1-45fa-431a-aa40-01357196dd11,2285,,"[53.1, 77.2]",3857275,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wajdi Kechrida,105944.0,Right Wing Back,127,Tunisia,777,['d5d5b784-fc33-4e64-84f8-a3131ebde58f'],51,,,,,,,,,,,,,,,,,,Tunisia,777,00:18:51.074,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b893e9bd-b097-40f5-917c-8de96eebe845,2287,,"[75.6, 62.6]",3857275,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Issam Jebali,16352.0,Center Forward,127,Tunisia,777,['27e0b5f2-474e-4356-8d7d-49de66ebaa20'],52,,,,,,,,,,,,,,,,,,Tunisia,777,00:18:52.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,feecff5f-f79d-4990-bb94-ac658afac3c1,2291,,"[80.8, 18.5]",3857275,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Randal Kolo Muani,22097.0,Center Forward,128,France,771,['8a96a59e-8f58-4597-84de-5bd5fcd09249'],57,,,,,,,,,,,,,,,,,,France,771,00:18:57.147,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e348dce9-696f-4613-82e8-7e6eb126cf42,2294,,"[89.7, 10.8]",3857275,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,128,France,771,['068eb00b-b5ee-4894-9fc9-adb70787497f'],58,,,,,,,,,,,,,,,,,,France,771,00:18:58.281,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b128778-2ac5-4bdb-8fad-8c663072a835,2297,,"[29.9, 65.0]",3857275,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,130,France,771,['97ffa27f-ba89-4209-a63e-da49993989ee'],43,,,,,,,,,,,,,,,,,,France,771,00:19:43.591,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e865692-cabc-4d04-a004-3baff6da1964,2300,,"[30.9, 21.0]",3857275,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ibrahima Konaté,11135.0,Left Center Back,130,France,771,['7888932c-b117-4ef2-b27a-1aa2237a18fe'],49,,,,,,,,,,,,,,,,,,France,771,00:19:49.811,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,adea9435-7b2a-4ee0-a198-21ad771f4c09,2303,,"[41.3, 22.1]",3857275,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Youssouf Fofana,11990.0,Right Center Midfield,130,France,771,['393c281e-77e5-4834-b861-11a56fd0065f'],52,,,,,,,,,,,,,,,,,,France,771,00:19:52.099,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,42b8e5e8-255e-4c15-bf04-ac31da2950c6,2306,,"[28.3, 37.7]",3857275,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,William Saliba,17592.0,Right Center Back,130,France,771,['e879531c-21fb-44db-940a-f6d6917bfd36'],53,,,,,,,,,,,,,,,,,,France,771,00:19:53.823,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,194dd06c-977d-4d22-baff-0266f38d8d57,2309,,"[26.7, 20.4]",3857275,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ibrahima Konaté,11135.0,Left Center Back,130,France,771,['2dc7a079-e366-4fea-be3a-7e4abc8ede5b'],56,,,,,,,,,,,,,,,,,,France,771,00:19:56.615,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc1382aa-7d00-4677-9ef2-92c680214d14,2312,,"[39.1, 2.7]",3857275,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eduardo Camavinga,24778.0,Left Back,130,France,771,['8b5a305f-9156-4aa8-b549-899282cb1d93'],59,,,,,,,,,,,,,,,,,,France,771,00:19:59.434,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbd7631e-5611-4c9a-b5ac-a359061fdab0,2315,,"[23.8, 31.5]",3857275,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,William Saliba,17592.0,Right Center Back,130,France,771,['e8259fe1-6bc6-4249-ac08-e996129e0964'],2,,,,,,,,,,,,,,,,,,France,771,00:20:02.994,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,baf0639d-4d5d-4c6b-9e19-bb180807d1bb,2318,,"[36.5, 49.8]",3857275,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,130,France,771,['0b8ac501-b3fe-4f29-8581-5fcda79e1493'],5,,,,,,,,,,,,,,,,,,France,771,00:20:05.397,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f128c86f-84dd-4af0-b81e-cdefe8d08c1d,2321,,"[63.8, 70.6]",3857275,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Axel Disasi,7439.0,Right Back,130,France,771,['b47353ee-8c1e-405a-87d7-6fd0344bf23f'],7,,,,,,,,,,,,,,,,,,France,771,00:20:07.766,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f37841d-d9d5-49bc-b5fa-0f2e3724ec5e,2324,,"[87.0, 73.5]",3857275,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mattéo Guendouzi Olié,7345.0,Right Wing,130,France,771,['f417f654-494a-4b41-982e-9ae4705f948d'],10,,,,,,,,,,,,,,,,,,France,771,00:20:10.232,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,54ae8c14-bc3e-40f5-937b-f685899f0790,2329,,"[93.7, 65.2]",3857275,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Randal Kolo Muani,22097.0,Center Forward,130,France,771,['1de1817a-18f8-4c9e-b44f-598cbebee3c2'],12,,,,,,,,,,,,,,,,,,France,771,00:20:12.276,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c011dfc2-ace2-47a2-877d-f3ac26f64197,2332,,"[84.0, 62.7]",3857275,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Axel Disasi,7439.0,Right Back,130,France,771,['94ea2a0c-f3ee-4416-9ae4-10ab3e1884e8'],13,,,,,,,,,,,,,,,,,,France,771,00:20:13.744,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fa68561-2cc8-46e1-a74e-8e4d3d321ac0,2335,,"[68.0, 59.6]",3857275,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,130,France,771,['4a888413-b18e-4ffb-9b9d-d66ae099bf81'],16,,,,,,,,,,,,,,,,,,France,771,00:20:16.067,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcd05ae7-ad29-4cd2-a8ae-0be8065c508d,2338,,"[56.5, 34.5]",3857275,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ibrahima Konaté,11135.0,Left Center Back,130,France,771,['3f9effd0-4970-46b7-9863-755824a9d0a9'],18,,,,,,,,,,,,,,,,,,France,771,00:20:18.150,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,82722887-f51a-4475-9b1a-4f2d96276074,2341,,"[73.8, 3.3]",3857275,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eduardo Camavinga,24778.0,Left Back,130,France,771,['64862704-c478-41b6-b8bc-71e3fb5d3896'],21,,,,,,,,,,,,,,,,,,France,771,00:20:21.009,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e48aaf38-96a3-4318-b4b8-93682462bdb8,2344,,"[68.9, 12.9]",3857275,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Youssouf Fofana,11990.0,Right Center Midfield,130,France,771,['59244f2a-68a5-44d2-ba6a-35029ab5a7a1'],23,,,,,,,,,,,,,,,,,,France,771,00:20:23.268,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f638ade-70a0-4b48-9a9d-7666340ffefb,2347,,"[73.2, 43.4]",3857275,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,130,France,771,['6dc9bbb3-35a8-48f1-a29b-8de21c75d3f8'],25,,,,,,,,,,,,,,,,,,France,771,00:20:25.713,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,599db35e-6ae6-4b9f-b1e8-8220abe71a86,2351,,"[57.2, 45.9]",3857275,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,William Saliba,17592.0,Right Center Back,130,France,771,['b66dd0cc-b7d5-4ea4-b1bb-6f746929faa4'],28,,,,,,,,,,,,,,,,,,France,771,00:20:28.089,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4d73fdd-7448-4839-97e5-583e81da1378,2354,,"[73.1, 61.8]",3857275,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mattéo Guendouzi Olié,7345.0,Right Wing,130,France,771,['97b1202b-d4d5-4cf0-a365-2982892783d9'],29,,,,,,,,,,,,,,,,,,France,771,00:20:29.412,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac8fd766-ca38-4754-9da3-0b31097c1874,2357,,"[71.9, 56.3]",3857275,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,130,France,771,['84d2ffb8-5682-4856-93b9-c47830e8aab6'],31,,,,,,,,,,,,,,,,,,France,771,00:20:31.988,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e22b90cc-fc01-43af-b8b0-981dcedf4c3d,2363,,"[82.6, 16.1]",3857275,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Issam Jebali,16352.0,Center Forward,131,Tunisia,777,['b28ad098-fbcf-4718-8601-4750e5670494'],59,,,,,,,,,,,,,,,,,,Tunisia,777,00:20:59.388,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f302c0ad-7065-4729-a048-74f764576ad2,2365,,"[51.7, 60.1]",3857275,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,132,France,771,['b6cf86f8-e2f4-4063-828e-ebc28773aadd'],0,,,,,,,,,,,,,,,,,,France,771,00:21:00.890,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,51bd3b37-80fe-4cb1-820d-fa56f8c76706,2367,,"[45.7, 63.0]",3857275,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mattéo Guendouzi Olié,7345.0,Right Wing,132,France,771,['74b33a57-3b8d-4476-a192-90a8ca50f74b'],1,,,,,,,,,,,,,,,,,,France,771,00:21:01.859,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,86841a2b-c816-4176-b491-34309ef1bc40,2373,,"[58.5, 7.2]",3857275,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ali Maâloul,5647.0,Left Wing Back,133,Tunisia,777,['2b8c2c85-b612-4a53-a85e-53f94908d029'],5,,,,,,,,,,,,,,,,,,Tunisia,777,00:21:05.360,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1c32f61-ab95-431b-81e5-c23debaed5c1,2377,,"[93.4, 5.9]",3857275,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Issam Jebali,16352.0,Center Forward,133,Tunisia,777,"['4511d9c3-89e2-4138-8296-2fd470e9ff40', '8752b6c3-19a2-45f9-97fc-3173b8623a07']",8,,,,,,,,,,,,,,,,,,Tunisia,777,00:21:08.267,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2555d273-9bbe-4808-8b25-4d0e7681470f,2381,,"[54.9, 68.2]",3857275,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Randal Kolo Muani,22097.0,Center Forward,134,France,771,['606242ad-f785-4323-82cd-2ab08dd0deec'],19,,,,,,,,,,,,,,,,,,France,771,00:21:19.064,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,26165e37-0530-4851-90f7-7febd774709b,2384,,"[41.0, 69.6]",3857275,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mattéo Guendouzi Olié,7345.0,Right Wing,134,France,771,['23f1ff5f-639a-4d81-a200-2a8e30dd924e'],20,,,,,,,,,,,,,,,,,,France,771,00:21:20.197,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10c9a901-4ef1-416c-8d60-6020b19b18f2,2390,,"[41.2, 57.1]",3857275,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,134,France,771,"['29645068-36d7-4aa8-a698-946543b6f09c', '3851a5f2-8c69-4810-a865-33ba69dfd62e']",22,,,,,,,,,,,,,,,,,,France,771,00:21:22.528,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8dc50ef5-1bb9-433c-92bb-7d1c45a68cdf,2393,,"[26.9, 40.2]",3857275,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ibrahima Konaté,11135.0,Left Center Back,134,France,771,['16a32adb-c391-4093-b8e5-3451d3e997ff'],23,,,,,,,,,,,,,,,,,,France,771,00:21:23.999,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2a09ed5-e533-4810-a527-6550cdfd98f8,2396,,"[45.8, 5.4]",3857275,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eduardo Camavinga,24778.0,Left Back,134,France,771,['0082b966-08fa-41fe-b085-c52361e56acf'],27,,,,,,,,,,,,,,,,,,France,771,00:21:27.197,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,351c45e0-ead2-4631-b12c-7189daf0b7bf,2399,,"[70.6, 10.2]",3857275,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adrien Rabiot,3026.0,Left Center Midfield,134,France,771,['7462fa29-bbe2-4988-983a-9874dea49823'],29,,,,,,,,,,,,,,,,,,France,771,00:21:29.900,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fff5918-c45a-495f-82d9-0fb1c3234dab,2406,,"[69.2, 9.6]",3857275,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ibrahima Konaté,11135.0,Left Center Back,135,France,771,['67c2c4dc-98d9-4113-93c3-aedf376f2e90'],36,,,,,,,,,,,,,,,,,,France,771,00:22:36.973,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,95f36786-4143-4268-8dd3-cf1c04a98efb,2409,,"[54.7, 40.2]",3857275,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,William Saliba,17592.0,Right Center Back,135,France,771,['b1ad02dc-f532-4c5d-bcc0-935e6e0b4c9b'],40,,,,,,,,,,,,,,,,,,France,771,00:22:40.922,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e00953ab-08ef-4258-8e3c-48518c304182,2412,,"[49.3, 21.1]",3857275,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ibrahima Konaté,11135.0,Left Center Back,135,France,771,['bc346263-7c72-4a9f-a7ba-93858609e1ff'],43,,,,,,,,,,,,,,,,,,France,771,00:22:43.018,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba7c399a-f748-420d-8384-32f9226beb75,2415,,"[41.7, 48.1]",3857275,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,William Saliba,17592.0,Right Center Back,135,France,771,['5f600cc7-a3aa-453a-a83c-ed0567c6e8fa'],45,,,,,,,,,,,,,,,,,,France,771,00:22:45.955,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ff9e5921-3313-4f47-95e0-3ab4b48b299f,2422,,"[98.8, 27.9]",3857275,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,136,Tunisia,777,['3e18884f-2605-4261-b0e9-c7c22f346f63'],53,,,,,,,,,,,,,,,,,,Tunisia,777,00:22:53.926,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,95e235c2-6dd9-48f2-8a13-abef29ccce4d,2429,,"[115.1, 29.7]",3857275,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,137,Tunisia,777,['b40f343a-0467-4922-a25e-6413091ef8b2'],33,,,,,,,,,,,,,,,,,,Tunisia,777,00:23:33.127,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec69273e-b7ab-47ad-a4a3-add7d3f4f1e7,2432,,"[7.3, 50.1]",3857275,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,William Saliba,17592.0,Right Center Back,138,France,771,['3e9f9b59-775c-40a2-9937-46e62cce4a49'],45,,,,,,,,,,,,,,,,,,France,771,00:23:45.643,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d812c0f9-c4ff-470e-9cec-23f21ba4589e,2434,,"[21.3, 22.1]",3857275,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ibrahima Konaté,11135.0,Left Center Back,138,France,771,['ae61ed49-bbd5-43ba-bc55-655b1869c381'],51,,,,,,,,,,,,,,,,,,France,771,00:23:51.008,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad5ce710-86e8-496e-8b5d-a349c4708b53,2437,,"[47.9, 23.6]",3857275,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Youssouf Fofana,11990.0,Right Center Midfield,138,France,771,['70617d21-a034-4cbd-bf8b-631ba6ba285a'],55,,,,,,,,,,,,,,,,,,France,771,00:23:55.614,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b07bf30-0644-415e-9849-23208ddcfd58,2440,,"[38.7, 21.8]",3857275,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ibrahima Konaté,11135.0,Left Center Back,138,France,771,['0ff250d8-4c26-4711-ad07-ce7211194f58'],56,,,,,,,,,,,,,,,,,,France,771,00:23:56.702,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9e91efd-f9fb-4143-b054-8ad9b1451ff2,2443,,"[37.1, 43.9]",3857275,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,William Saliba,17592.0,Right Center Back,138,France,771,['312cf2f2-af7a-4810-b94b-7b8f17697ee5'],58,,,,,,,,,,,,,,,,,,France,771,00:23:58.686,Ball Receipt*,
