50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a81aa67-64c8-4bbd-9789-56d33773596f,929,,,"[8.5, 53.7]",3857300,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mohammed Khalil Al Owais,5714.0,Goalkeeper,41,Saudi Arabia,799,['f215aa6a-463d-4d43-9edd-6c0906f5372d'],33,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:28:33.570,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911041fa-e854-47a7-9c44-831f1d9ba204,932,,,"[14.6, 15.1]",3857300,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ali Albulayhi,5715.0,Left Center Back,41,Saudi Arabia,799,['f641473a-b7d9-4bf6-88ca-204386979142'],40,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:28:40.235,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c429a1a-69e5-45c2-a997-c85562402442,938,,,"[68.9, 19.2]",3857300,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mohammed Kanoo,5713.0,Left Center Midfield,42,Saudi Arabia,799,['b5d43482-1e86-42b3-9028-e4b5d5f11ce7'],5,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:29:05.228,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49b33ad6-96b5-4a15-90c5-b44abe2d6e3b,941,,,"[104.3, 70.3]",3857300,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Saud Abdullah Abdul Hamid,51710.0,Right Back,42,Saudi Arabia,799,['6114d185-6065-4eec-9b32-8070cfa760fe'],9,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:29:09.748,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e4774bf-90fc-4347-8d2c-1292c27d58ef,944,,,"[110.9, 34.8]",3857300,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Firas Tariq Nasser Al Albirakan,51099.0,Right Midfield,42,Saudi Arabia,799,['4ebec447-8b68-4dfd-95fd-514e46aedf83'],13,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:29:13.328,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3a330a5-f54b-4f58-8149-db68274f723a,947,,,"[98.8, 65.6]",3857300,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Abdulelah Saad Hameed Al-Malki,56755.0,Center Defensive Midfield,43,Saudi Arabia,799,['b0ec5084-2aac-4809-9772-3de7f8b63848'],10,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:30:10.881,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a072963-1d1e-40bb-ab3f-fc958390fe66,952,,,"[97.4, 24.9]",3857300,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mohammed Kanoo,5713.0,Left Center Midfield,43,Saudi Arabia,799,['4c8ec7a4-a0ad-46bd-bfb7-6b33ba81bd88'],17,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:30:17.502,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dce3c6e-73ee-455f-bc83-1c1c0a230298,961,,,"[34.0, 4.3]",3857300,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Alejandro Darío Gómez,7006.0,Left Midfield,45,Argentina,779,['399f4555-3591-4fd3-9fd3-17312e92b921'],20,,,,,,,,,,,,,,,,,Argentina,779,00:31:20.260,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b1fb440-58f5-4e45-bb91-c5bdd292de6a,964,,,"[98.4, 6.5]",3857300,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ángel Fabián Di María Hernández,2995.0,Right Midfield,45,Argentina,779,['78b5f84c-dffe-4c89-93c5-6029b0da3b70'],26,,,,,,,,,,,,,,,,,Argentina,779,00:31:26.288,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c04d58e-e7a3-4475-a04a-cf3beeebf2dc,966,,,"[45.9, 65.8]",3857300,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Abdulelah Saad Hameed Al-Malki,56755.0,Center Defensive Midfield,46,Saudi Arabia,799,['1db45ff4-3a03-4a68-bdb4-591d47098186'],38,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:31:38.469,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2f343a6-a6b8-4eba-934b-228472acf9df,968,,,"[45.0, 53.4]",3857300,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mohammed Kanoo,5713.0,Left Center Midfield,46,Saudi Arabia,799,['0075bb37-073f-46c2-8d29-59815c7e3a20'],42,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:31:42.004,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303e04bb-41a1-4fed-bc58-e2f5ece8194d,971,,,"[48.1, 76.2]",3857300,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Saud Abdullah Abdul Hamid,51710.0,Right Back,46,Saudi Arabia,799,['f14fd31d-cca6-4bd4-b8e3-e607ce895b01'],44,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:31:44.923,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39ef2890-9094-4e12-8c71-8f4a6ab8d77a,974,,,"[92.5, 74.7]",3857300,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Salman Mohammed Al Faraj,5178.0,Right Center Midfield,46,Saudi Arabia,799,['df3f6477-74c2-4dca-b793-71209a19f2d3'],49,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:31:49.089,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5246038-0af5-4ed5-b58f-959dcde83176,981,,,"[111.4, 74.3]",3857300,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Saud Abdullah Abdul Hamid,51710.0,Right Back,47,Saudi Arabia,799,"['79a67b87-62f6-4514-b3a2-ae901d2de5c0', 'c61f643b-8af3-4272-999f-48cf02994425']",2,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:32:02.221,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479b51b6-fdc1-4fdc-adb5-2c7a9fd3bb27,984,,,"[105.2, 38.8]",3857300,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Salem Mohammed Al Dawsari,5187.0,Left Midfield,47,Saudi Arabia,799,['e47a4d3b-191d-49d9-9444-78b6ce8ba71d'],4,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:32:04.092,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ed2282a-2833-4f0e-bc89-3f477a29d23a,986,,,"[92.3, 24.4]",3857300,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yasir Gharsan Al Shahrani,5183.0,Left Back,47,Saudi Arabia,799,['ebd1d32e-cee1-4688-8d4c-ead0d6dcfb37'],6,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:32:06.098,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bf471bb-c4ec-493d-9c9c-4c73c9ed5e8d,989,,,"[106.9, 44.8]",3857300,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Firas Tariq Nasser Al Albirakan,51099.0,Right Midfield,47,Saudi Arabia,799,['457bd785-7873-473e-b7fa-bf0901bd42cf'],9,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:32:09.208,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125cabfc-0edd-4dfe-babe-3a3306d6a7cf,995,,,"[28.6, 56.3]",3857300,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Midfield,48,Argentina,779,['b62ef3dc-bbab-4f13-9d72-bd97a4327330'],12,,,,,,,,,,,,,,,,,Argentina,779,00:32:12.887,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cdefb96-380e-4cb8-afa4-82d5604513f0,998,,,"[22.7, 56.7]",3857300,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nahuel Molina Lucero,29201.0,Right Back,48,Argentina,779,['01e26d6b-180b-421b-b06c-7ce09c13550d'],14,,,,,,,,,,,,,,,,,Argentina,779,00:32:14.636,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833cfaa7-de2e-4fc3-988c-426e3a93aca8,1001,,,"[40.1, 68.7]",3857300,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Javier De Paul,7797.0,Right Defensive Midfield,48,Argentina,779,['40c21601-b39b-466e-bd4d-4c465f89bd25'],16,,,,,,,,,,,,,,,,,Argentina,779,00:32:16.130,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405b89fb-c70d-4eeb-ad79-71d6a02d814d,1004,,,"[29.7, 68.7]",3857300,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rodrigo Javier De Paul,7797.0,Right Defensive Midfield,49,Argentina,779,['b4a897d0-066b-4746-9059-317e7586444f'],34,,,,,,,,,,,,,,,,,Argentina,779,00:32:34.111,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ff4f82b-5fc8-4d65-83c2-dd9ee0ce7c96,1006,,,"[21.6, 73.8]",3857300,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nahuel Molina Lucero,29201.0,Right Back,49,Argentina,779,['54034829-3216-4bcb-be87-28c9afe31b7e'],35,,,,,,,,,,,,,,,,,Argentina,779,00:32:35.200,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e46aeec-cb22-49ec-80f1-7c6cd68600fa,1008,,,"[41.5, 73.1]",3857300,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ángel Fabián Di María Hernández,2995.0,Right Midfield,49,Argentina,779,['c1c4200b-0175-437e-8395-6fd75cd72a5b'],36,,,,,,,,,,,,,,,,,Argentina,779,00:32:36.923,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cec0227d-7cbb-4a2c-a57c-fa55c7d12fec,1010,,,"[87.5, 22.9]",3857300,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Salman Mohammed Al Faraj,5178.0,Right Center Midfield,49,Argentina,779,['dc14aeb5-ebb8-4591-b166-28abca41dd2a'],37,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:32:37.988,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3fd4de4-77d9-4c96-ace9-18e8951446cb,1014,,,"[40.8, 64.3]",3857300,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lautaro Javier Martínez,11456.0,Left Center Forward,49,Argentina,779,['bc7ffca6-092f-4a14-9c9b-3202c1306a2d'],39,,,,,,,,,,,,,,,,,Argentina,779,00:32:39.635,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0fcb12c-8641-404e-8758-d5f93dd4cddf,1018,,,"[13.8, 65.6]",3857300,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nahuel Molina Lucero,29201.0,Right Back,49,Argentina,779,['88516b67-e13c-438d-896c-4448dba9080d'],43,,,,,,,,,,,,,,,,,Argentina,779,00:32:43.924,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ffb6487-3332-41c6-b566-0cd04e6ad2fd,1022,,,"[3.2, 47.9]",3857300,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Damián Emiliano Martínez,6909.0,Goalkeeper,49,Argentina,779,"['443423e6-5948-4d7d-88c6-9637f601f4b6', 'fe1b7cd2-3db4-40ff-88a8-f9608b764f14']",46,,,,,,,,,,,,,,,,,Argentina,779,00:32:46.012,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02698ccb-d436-4a3d-9dcf-f13297fbd03b,1024,,,"[67.6, 57.6]",3857300,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ángel Fabián Di María Hernández,2995.0,Right Midfield,49,Argentina,779,['44e08d43-5b65-4be4-a405-dc9cfeb25c45'],49,,,,,,,,,,,,,,,,,Argentina,779,00:32:49.354,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,debfb2f6-f637-4002-989f-caf55b76a704,1026,,,"[23.5, 43.3]",3857300,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohammed Khalil Al Owais,5714.0,Goalkeeper,50,Saudi Arabia,799,['b2e1e58c-fcc9-4504-967e-e64212513419'],52,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:32:52.901,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc949533-147a-4486-b16f-0b4fb660b902,1029,,,"[29.5, 42.2]",3857300,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hassan Mohammed Al-Tambakti,51546.0,Right Center Back,50,Saudi Arabia,799,['e625fb17-df20-431c-9fd4-316c7417ab49'],55,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:32:55.347,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e9f11eb-3b0d-4ddb-84fb-bbd260646128,1032,,,"[54.1, 44.4]",3857300,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohammed Kanoo,5713.0,Left Center Midfield,50,Saudi Arabia,799,['6d788e5e-6896-4a68-8a4c-3f3ad3d949f1'],59,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:32:59.291,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf99a1b8-5399-4499-892a-d12aa86d4206,1035,,,"[75.5, 5.0]",3857300,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Salem Mohammed Al Dawsari,5187.0,Left Midfield,50,Saudi Arabia,799,['e3e6e4bc-57f9-4cbd-8c8d-4ba60a4b6fb6'],3,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:33:03.492,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c69d0edc-3a0f-4207-9709-c9d2d154e0b3,1043,,,"[76.9, 23.4]",3857300,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdulelah Saad Hameed Al-Malki,56755.0,Center Defensive Midfield,50,Saudi Arabia,799,['9b65486d-13a9-4fa7-88a2-34d3053e74cc'],7,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:33:07.529,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3dbdf39-29f4-4949-8cc8-5d6e8cc899ce,1048,,,"[49.7, 65.6]",3857300,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Midfield,51,Argentina,779,['f52e55a3-de02-4966-b970-b7f3608d701f'],13,,,,,,,,,,,,,,,,,Argentina,779,00:33:13.689,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91b7f395-727f-4212-9e1f-c9a136498f76,1052,,,"[61.9, 33.9]",3857300,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,51,Argentina,779,['9d320da0-b54a-4ce7-835e-08612fbd2dcb'],16,,,,,,,,,,,,,,,,,Argentina,779,00:33:16.815,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6ba0d0f-2dd0-461e-abef-47142e2cb9b1,1055,,,"[79.1, 1.4]",3857300,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Darío Gómez,7006.0,Left Midfield,51,Argentina,779,['c06433ac-8fc3-44ea-855e-0f0ff36a302a'],19,,,,,,,,,,,,,,,,,Argentina,779,00:33:19.955,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1dc5bc2-db38-4777-ae9b-a57f50fd7026,1057,,,"[56.9, 64.9]",3857300,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohammed Kanoo,5713.0,Left Center Midfield,52,Saudi Arabia,799,['9013ea64-8f65-4ba3-a228-b90866563889'],52,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:33:52.121,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7a2f8aa-7f59-4989-b4c0-da3b03d836a0,1059,,,"[43.6, 18.9]",3857300,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yasir Gharsan Al Shahrani,5183.0,Left Back,52,Saudi Arabia,799,['f8a6ecec-86dd-45a9-bcfd-5101358addf5'],59,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:33:59.071,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1497eee-c58b-40b4-9a46-a3f7482acebf,1062,,,"[68.6, 5.9]",3857300,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Salem Mohammed Al Dawsari,5187.0,Left Midfield,52,Saudi Arabia,799,['dcebf930-0fde-4223-b637-0f6623743dff'],1,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:34:01.947,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67293811-9819-4737-bf77-445922773fe9,1065,,,"[70.0, 13.0]",3857300,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abdulelah Saad Hameed Al-Malki,56755.0,Center Defensive Midfield,52,Saudi Arabia,799,['95fe96ee-e77d-4cd7-a271-a6e2ae9fdb51'],3,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:34:03.731,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1337ea7f-dba3-472b-8c98-0cbb62b8f317,1068,,,"[64.5, 7.0]",3857300,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Salem Mohammed Al Dawsari,5187.0,Left Midfield,52,Saudi Arabia,799,['14cd2473-52fc-4673-a27f-78ce48dd96aa'],4,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:34:04.217,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882d268-8f5c-41a9-aae2-914582fb06b5,1070,,,"[52.6, 65.0]",3857300,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Javier De Paul,7797.0,Right Defensive Midfield,53,Argentina,779,['b157507a-9572-4c6e-bfe0-032feaefad99'],4,,,,,,,,,,,,,,,,,Argentina,779,00:34:04.355,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a8939e0-92f9-4c60-8ee9-d940c7c4081a,1076,,,"[68.5, 53.7]",3857300,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,53,Argentina,779,['914d7724-8424-4cda-a23c-d7f7d18ba0ef'],6,,,,,,,,,,,,,,,,,Argentina,779,00:34:06.953,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93d96f8f-a7c0-4300-b376-73e37d66cd83,1079,,,"[99.9, 35.7]",3857300,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lautaro Javier Martínez,11456.0,Left Center Forward,53,Argentina,779,['094d6899-4b10-4d67-9a45-1389a27e4e70'],11,,,,,,,,,,,,,,,,,Argentina,779,00:34:11.012,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48893f59-d50f-4b02-b1f1-7c2b7a0b9b5f,1081,,,"[50.5, 26.4]",3857300,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Abdulelah Saad Hameed Al-Malki,56755.0,Center Defensive Midfield,54,Saudi Arabia,799,['8be30eba-44d1-46d2-a492-b1eda2b28bf9'],37,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:34:37.280,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15e98b8f-ac39-490a-a97a-0980b8b50687,1083,,,"[59.6, 46.8]",3857300,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Salman Mohammed Al Faraj,5178.0,Right Center Midfield,54,Saudi Arabia,799,['48e49d49-80d9-4744-9cbe-e15ffc302296'],39,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:34:39.655,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae8ecd57-5b6e-4cce-8dae-856f75455640,1085,,,"[62.5, 46.3]",3857300,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rodrigo Javier De Paul,7797.0,Right Defensive Midfield,54,Saudi Arabia,799,['d02eaa68-6416-4dee-8f85-360cbb363181'],40,,,,,,,,,,,,,,,,,Argentina,779,00:34:40.374,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb01000d-45b3-41f7-b566-72f05881ee25,1088,,,"[84.9, 52.1]",3857300,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,54,Saudi Arabia,799,['57838fae-c622-47f4-9749-34f90026ce88'],43,,,,,,,,,,,,,,,,,Argentina,779,00:34:43.783,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494c8c12-2c75-4c69-a4ed-a7841e12598f,1092,,,"[26.0, 56.6]",3857300,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hassan Mohammed Al-Tambakti,51546.0,Right Center Back,54,Saudi Arabia,799,['e8c55e10-d980-4b2a-b1a5-61d4f921d6e3'],46,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:34:46.422,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82f603ff-b725-4f72-abb0-a4b2b613a41e,1095,,,"[33.7, 46.2]",3857300,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mohammed Kanoo,5713.0,Left Center Midfield,54,Saudi Arabia,799,['57da7723-b944-4691-b954-e2a52e1b5021'],52,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:34:52.283,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3932b726-11f0-473a-9484-e6185169827b,1099,,,"[66.4, 23.4]",3857300,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Salem Mohammed Al Dawsari,5187.0,Left Midfield,54,Saudi Arabia,799,"['960de72a-8a9f-4a23-ab06-608ecb229ca4', 'ade9bb6f-3e61-4e8d-8b6e-3173e494eec8']",55,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:34:55.978,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07ca0433-8066-48fc-86c7-99e0a96bd6c5,1102,,,"[62.9, 6.8]",3857300,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yasir Gharsan Al Shahrani,5183.0,Left Back,54,Saudi Arabia,799,['909bdcd2-f0aa-4aca-ae6f-690ad6903cda'],57,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:34:57.931,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65dc07f2-3e50-41bb-a22e-44def271d100,1106,,,"[86.4, 9.6]",3857300,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mohammed Kanoo,5713.0,Left Center Midfield,54,Saudi Arabia,799,['a370df08-b912-44cf-91f4-1a2860374173'],59,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:34:59.805,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155c8c0c-7930-4a53-a0ff-1882255d49b1,1110,,,"[32.6, 52.1]",3857300,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leandro Daniel Paredes,16308.0,Left Defensive Midfield,55,Argentina,779,['6f17e240-ef04-4dd0-bd1a-221abe417a5e'],25,,,,,,,,,,,,,,,,,Argentina,779,00:35:25.223,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e263f802-a73f-4a20-9307-378ae0ac5935,1113,,,"[38.6, 20.7]",3857300,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicolás Hernán Otamendi,3090.0,Left Center Back,55,Argentina,779,['e3a83b57-56fc-44f9-89d9-ef389caa178e'],28,,,,,,,,,,,,,,,,,Argentina,779,00:35:28.353,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edf93a25-4807-404b-917b-37ed637d55a8,1116,,,"[39.7, 58.1]",3857300,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cristian Gabriel Romero,20572.0,Right Center Back,55,Argentina,779,['6135c002-97b1-47f3-9ef0-c1f3a1ebb8d8'],37,,,,,,,,,,,,,,,,,Argentina,779,00:35:37.682,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27e3b94c-0c40-44c1-9a59-9bb68197f25e,1119,,,"[51.5, 60.7]",3857300,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,55,Argentina,779,['b06f32d2-830f-4bb1-b145-6cb8f111e269'],40,,,,,,,,,,,,,,,,,Argentina,779,00:35:40.294,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d33922b9-42bf-4ce4-b0a3-12be46d7fec1,1123,,,"[35.1, 74.2]",3857300,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nahuel Molina Lucero,29201.0,Right Back,55,Argentina,779,['b33df5ca-b028-48ed-b735-98c6975f1150'],43,,,,,,,,,,,,,,,,,Argentina,779,00:35:43.435,Ball Receipt*,
