ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,50b3b65c-1170-4376-898e-9f573badc347,1435,,"[53.3, 24.6]",3869152,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Left Defensive Midfield,64,France,771,['f3f0db12-418f-4611-a45f-e281a14f9816'],23,,,,,,,,,,,,,,,,France,771,00:36:23.524,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,32929df2-a387-447f-bb7a-98c09e48509f,1438,,"[41.8, 31.2]",3869152,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,64,France,771,['9518b0f4-0cbc-4322-a967-cdf7b9c2537d'],25,,,,,,,,,,,,,,,,France,771,00:36:25.937,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,96cf953e-6779-4a5f-b27e-8520e2f141c6,1441,,"[34.2, 18.3]",3869152,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dayotchanculle Upamecano,8519.0,Left Center Back,64,France,771,['bd86b31c-dcdd-49b9-b9c0-f810e7511802'],29,,,,,,,,,,,,,,,,France,771,00:36:29.886,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4433d170-e0c6-4bd0-b42c-94ee11569c0a,1444,,"[25.2, 52.7]",3869152,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,64,France,771,['42908845-9c53-4cea-98f7-194626bef008'],32,,,,,,,,,,,,,,,,France,771,00:36:32.462,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d0d7e7ca-193b-4b0f-891d-6200bb67e66c,1447,,"[27.1, 72.1]",3869152,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jules Koundé,4445.0,Right Back,64,France,771,['6f3f57e4-4835-4a4b-bf02-3068c946a2cd'],35,,,,,,,,,,,,,,,,France,771,00:36:35.025,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d4e567bb-4af7-4fcf-ab10-5e1c0413ede8,1450,,"[8.4, 43.4]",3869152,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hugo Lloris,3099.0,Goalkeeper,64,France,771,['b8d34ed6-6ca2-4586-80ec-2600e5e8b145'],37,,,,,,,,,,,,,,,,France,771,00:36:37.727,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4a525cb6-ac92-4703-849e-1e8431ece3c4,1462,,"[25.0, 77.2]",3869152,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Left Defensive Midfield,64,France,771,['a1597e88-dd55-405a-a47a-0c7329d59459'],44,,,,,,,,,,,,,,,,France,771,00:36:44.885,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c05a3a2e-cebf-499c-aec5-f045bf971e19,1466,,"[100.2, 12.3]",3869152,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Przemysław Frankowski,7979.0,Left Midfield,65,Poland,789,"['285a1872-86b2-4b04-b31c-dbd568250b64', '3f249e50-459d-4ac1-bc1e-f4641c127f75', 'adfa1848-c3a9-4de9-9848-cf1b43aa7f92']",1,,,,,,,,,,,,,,,,Poland,789,00:37:01.041,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,9ea78779-c291-4904-ac57-9c816918bf61,1468,,"[95.1, 5.3]",3869152,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bartosz Bereszyński,5673.0,Left Back,65,Poland,789,['1eacd627-ac25-40b2-a412-a7ca1f88bf70'],1,,,,,,,,,,,,,,,,Poland,789,00:37:01.698,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d64fc037-bc9b-479a-9c72-a49cc07603d1,1471,,"[94.5, 10.9]",3869152,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Przemysław Frankowski,7979.0,Left Midfield,65,Poland,789,['477ec3d6-19a0-4867-9a80-ff254a6c6f73'],2,,,,,,,,,,,,,,,,Poland,789,00:37:02.579,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,17a25d65-c63a-429e-9ce4-4383de990481,1473,,"[103.9, 6.6]",3869152,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bartosz Bereszyński,5673.0,Left Back,65,Poland,789,['27d88438-5760-4a7d-9ec9-bbcfa3e7d957'],3,,,,,,,,,,,,,,,,Poland,789,00:37:03.438,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,51a43dd5-5cae-488f-9b17-f4ce5ff99c7f,1500,,"[11.5, 75.8]",3869152,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Wing,65,Poland,789,['580606dd-785a-4e33-97fb-43dd17a1bb3f'],17,,,,,,,,,,,,,,,,France,771,00:37:17.938,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b880dc31-3f79-4912-b34c-a3d06f35ab73,1503,,"[105.1, 11.9]",3869152,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Przemysław Frankowski,7979.0,Left Midfield,66,Poland,789,['3ff4a090-2b19-4d8c-b818-d85ec534b76e'],53,,,,,,,,,,,,,,,,Poland,789,00:37:53.705,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,52f955ba-6f29-4d5b-b7be-d9f4f709c4eb,1506,,"[116.8, 9.4]",3869152,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bartosz Bereszyński,5673.0,Left Back,66,Poland,789,['71b8cbd9-a569-4fdf-a3b1-6a08488f2bf7'],55,,,,,,,,,,,,,,,,Poland,789,00:37:55.921,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,894d942c-01ec-44e1-bda1-bc31f84d79ba,1510,,"[29.7, 26.0]",3869152,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Dayotchanculle Upamecano,8519.0,Left Center Back,67,France,771,['427cb215-cfbd-4fa0-b997-5bcd0372e72e'],18,,,,,,,,,,,,,,,,France,771,00:38:18.342,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,cfde3a24-3eb2-4414-b565-e2f95e73725f,1512,,"[54.7, 8.2]",3869152,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Adrien Rabiot,3026.0,Left Defensive Midfield,67,France,771,['b5f95ffc-e7d8-405d-9cf5-6bae5837f58f'],23,,,,,,,,,,,,,,,,France,771,00:38:23.579,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,94b433d1-d268-4c33-a22c-ae463665d9cc,1515,,"[45.7, 17.2]",3869152,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Dayotchanculle Upamecano,8519.0,Left Center Back,67,France,771,['1bd30f44-a133-4962-8e16-a0951d19c60a'],28,,,,,,,,,,,,,,,,France,771,00:38:28.360,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,93805493-f544-498f-a474-ea122a1bff72,1520,,"[20.0, 29.9]",3869152,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jakub Piotr Kiwior,44166.0,Left Center Back,68,Poland,789,['4e8f8f26-3f84-4b7d-a6bb-f446ba86ae63'],40,,,,,,,,,,,,,,,,Poland,789,00:38:40.978,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,af936f94-3f44-4802-b32f-1ce5b8b32953,1522,,"[37.4, 9.2]",3869152,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bartosz Bereszyński,5673.0,Left Back,68,Poland,789,['e7b7e4ce-f535-4048-acf4-0591e28d79c3'],50,,,,,,,,,,,,,,,,Poland,789,00:38:50.338,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e9082de0-1ffc-4978-97ca-22d673ddea01,1525,,"[15.0, 34.2]",3869152,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,68,Poland,789,['f11c6ddd-b47f-498f-8e83-d3585f4c2bd2'],54,,,,,,,,,,,,,,,,Poland,789,00:38:54.484,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9132281f-ff49-4950-8e06-fd9c786e51a4,1528,,"[49.0, 77.8]",3869152,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matty Cash,4734.0,Right Back,68,Poland,789,['1d91e205-8ac9-477c-8c21-f487658809f3'],58,,,,,,,,,,,,,,,,Poland,789,00:38:58.877,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e3a27728-7af8-4bee-8644-51a605d23dfa,1531,,"[15.0, 64.3]",3869152,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kamil Glik,3034.0,Right Center Back,68,Poland,789,['7836a904-dd7e-47e9-9e5b-7a13a0273553'],1,,,,,,,,,,,,,,,,Poland,789,00:39:01.998,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,143a8288-e4ed-4c6d-be77-4639562e9bf9,1534,,"[5.0, 47.5]",3869152,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,68,Poland,789,['be7e304d-5de6-43c7-94a2-d41d6a2fb74b'],5,,,,,,,,,,,,,,,,Poland,789,00:39:05.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,58ecaa84-04de-47ea-abaf-d910eecbab52,1538,,"[42.6, 58.2]",3869152,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raphaël Varane,5485.0,Right Center Back,69,France,771,['238b5630-9d94-4833-9757-d6f881990994'],18,,,,,,,,,,,,,,,,France,771,00:39:18.642,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,edbb150f-41ef-4535-ae43-b2e5887de7c8,1540,,"[48.6, 43.6]",3869152,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dayotchanculle Upamecano,8519.0,Left Center Back,69,France,771,['c9d4ecc0-1914-4036-b420-041e11501e44'],20,,,,,,,,,,,,,,,,France,771,00:39:20.662,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e10ca707-2a47-4382-8604-23e5e35f918a,1543,,"[62.3, 39.1]",3869152,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,69,France,771,['e6745bf4-e1e2-4f3a-b300-e2461120d2d4'],22,,,,,,,,,,,,,,,,France,771,00:39:22.186,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,84720c89-3c69-4f91-8d4c-ecbb02d37b38,1546,,"[81.5, 18.9]",3869152,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kylian Mbappé Lottin,3009.0,Left Wing,69,France,771,['025efbf1-73a0-4ef3-b86e-0da075e59f81'],26,,,,,,,,,,,,,,,,France,771,00:39:26.406,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,74f315af-4a56-40da-a356-3023ca08dafa,1549,,"[80.9, 5.4]",3869152,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,69,France,771,['f57bdce1-be78-49a2-afe5-0fec1247835e'],29,,,,,,,,,,,,,,,,France,771,00:39:29.842,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3e54644f-541f-4a5e-b6e2-d06107789f32,1552,,"[90.5, 3.7]",3869152,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Theo Bernard François Hernández,6704.0,Left Back,69,France,771,['803fb1d9-10b8-492e-baa2-1f852db03f0d'],31,,,,,,,,,,,,,,,,France,771,00:39:31.867,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,60aefc7e-ec3c-4ebf-a3c6-99dcf06694d2,1555,,"[85.2, 3.1]",3869152,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,69,France,771,['070ae621-1c18-4077-9e29-63816408ae47'],33,,,,,,,,,,,,,,,,France,771,00:39:33.905,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8d6b2e76-a820-495a-b353-3b37a791747e,1558,,"[69.2, 16.4]",3869152,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dayotchanculle Upamecano,8519.0,Left Center Back,69,France,771,['9b865b02-0c05-480a-aeab-232eaef47481'],37,,,,,,,,,,,,,,,,France,771,00:39:37.462,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e36e0982-fc77-4869-9451-72fffc5a82be,1561,,"[82.7, 3.5]",3869152,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Theo Bernard François Hernández,6704.0,Left Back,69,France,771,['823f746e-5a6e-494b-93f5-7a937211cc64'],39,,,,,,,,,,,,,,,,France,771,00:39:39.983,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,04e45c7a-796a-472b-8946-95253111832e,1564,,"[74.2, 11.5]",3869152,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,69,France,771,['0a729d42-f02e-45d6-949c-8bd6cebacf61'],42,,,,,,,,,,,,,,,,France,771,00:39:42.540,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,bd91dac2-5402-45ee-8f6e-9a37d406b356,1568,,"[81.9, 20.3]",3869152,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kylian Mbappé Lottin,3009.0,Left Wing,69,France,771,['498282cf-c0f0-457f-81a2-702318f30ce4'],44,,,,,,,,,,,,,,,,France,771,00:39:44.558,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c2795601-cef1-4878-9c73-aa782aab56d1,1578,,"[97.3, 71.7]",3869152,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dayotchanculle Upamecano,8519.0,Left Center Back,70,France,771,['6dd61aa4-546b-4304-9b87-c7e783e6ab1a'],35,,,,,,,,,,,,,,,,France,771,00:40:35.704,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ae3d828e-24d8-4774-b272-c82ac2d8c8f5,1581,,"[89.1, 69.0]",3869152,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ousmane Dembélé,5477.0,Right Wing,70,France,771,['20c8d43d-e96c-4bb7-b7ff-ac74d917c168'],39,,,,,,,,,,,,,,,,France,771,00:40:39.594,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6476d164-fc59-4d66-a647-ccf56e4b812d,1584,,"[79.3, 48.4]",3869152,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,70,France,771,['99294282-d399-4ab6-b980-39c827259596'],42,,,,,,,,,,,,,,,,France,771,00:40:42.759,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,59d4af61-76f5-4bd4-a070-f8197c325266,1587,,"[70.3, 33.8]",3869152,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Center Attacking Midfield,70,France,771,['4fcc0f45-76d5-40e9-958e-411eae7913d2'],44,,,,,,,,,,,,,,,,France,771,00:40:44.986,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ee8ff933-8cd8-44e8-ab03-f9700c778176,1590,,"[73.9, 65.8]",3869152,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jules Koundé,4445.0,Right Back,70,France,771,['76d96f8a-8a0a-4cb4-b1c4-ddc4a16057ab'],46,,,,,,,,,,,,,,,,France,771,00:40:46.242,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5a006d30-e98d-465b-b10f-3c9dff0a6bbb,1593,,"[99.9, 70.9]",3869152,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ousmane Dembélé,5477.0,Right Wing,70,France,771,['4fd211a6-bd2e-43dc-99d8-94d559478649'],48,,,,,,,,,,,,,,,,France,771,00:40:48.422,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,378b64e6-6804-483c-bb97-d91d5ea576db,1596,,"[87.3, 57.4]",3869152,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adrien Rabiot,3026.0,Left Defensive Midfield,70,France,771,['8bde7d2c-b9d3-4067-9663-50db95cc35b9'],51,,,,,,,,,,,,,,,,France,771,00:40:51.968,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b228aed3-7d47-4f84-a9fc-c03d765da801,1602,,"[26.1, 40.7]",3869152,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Piotr Zieliński,5660.0,Right Center Midfield,71,Poland,789,['8e7b7a54-1a27-47c8-8330-86d06fddb8a6'],55,,,,,,,,,,,,,,,,Poland,789,00:40:55.875,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ab1a76ad-b30b-4cd4-a9e5-07686978e77f,1605,,"[22.2, 20.1]",3869152,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bartosz Bereszyński,5673.0,Left Back,71,Poland,789,"['364a05ee-c3c0-4426-88d6-56154cd2f9e1', '42e23d54-7a47-4b34-8c10-687fa6b2340f']",57,,,,,,,,,,,,,,,,Poland,789,00:40:57.386,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,ba215239-f61e-4be1-90d8-aab3584cd8c4,1609,,"[4.8, 39.9]",3869152,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,71,Poland,789,['296b00a1-3cb0-48ea-8efd-a0dcb38e1d08'],3,,,,,,,,,,,,,,,,Poland,789,00:41:03.205,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f9c7d373-6fe0-426b-b235-247d7fdce137,1614,,"[66.2, 66.8]",3869152,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dayotchanculle Upamecano,8519.0,Left Center Back,72,France,771,['d9ec23b9-2649-429f-b7e1-00646a759711'],49,,,,,,,,,,,,,,,,France,771,00:41:49.165,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ab0d1198-404c-44b9-a42b-8c5cefdc4aba,1617,,"[75.0, 72.3]",3869152,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raphaël Varane,5485.0,Right Center Back,72,France,771,['e86c5914-f061-4028-a820-f8c4555d06b3'],52,,,,,,,,,,,,,,,,France,771,00:41:52.624,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3e969b24-e35b-4d9b-8779-5e3ce25c6e99,1624,,"[85.8, 13.3]",3869152,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adrien Rabiot,3026.0,Left Defensive Midfield,72,France,771,['efac1d72-3a17-4207-bf43-e9ef0c0ad93e'],2,,,,,,,,,,,,,,,,France,771,00:42:02.411,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5dfa669a-5f1f-48d2-aa05-5b9e23d82817,1627,,"[71.3, 13.5]",3869152,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,72,France,771,['eb10c98c-0e66-48bb-bb6a-056282ea48bd'],4,,,,,,,,,,,,,,,,France,771,00:42:04.657,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c0ab171f-a324-45f1-aa89-88e95499c913,1630,,"[76.4, 3.1]",3869152,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Theo Bernard François Hernández,6704.0,Left Back,72,France,771,['2260e6c9-9165-4a26-8679-03e8a6044939'],5,,,,,,,,,,,,,,,,France,771,00:42:05.931,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e582dbe7-f392-424c-abe3-51999db0ea3d,1633,,"[86.6, 2.5]",3869152,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kylian Mbappé Lottin,3009.0,Left Wing,72,France,771,['c692ed32-6290-40e8-8c3b-f59ff484d663'],8,,,,,,,,,,,,,,,,France,771,00:42:08.541,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2d2588d7-2f67-4907-adea-70f9e0365cb6,1637,,"[71.3, 10.9]",3869152,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,72,France,771,['2dbcaba9-7c6c-4e8e-aee8-a8acefbbb750'],14,,,,,,,,,,,,,,,,France,771,00:42:14.992,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d5e16a3e-4be3-4db9-bde6-2237d3e5f308,1640,,"[65.3, 42.0]",3869152,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raphaël Varane,5485.0,Right Center Back,72,France,771,['462c94e5-3a87-4c5d-9576-36d15b569cf9'],17,,,,,,,,,,,,,,,,France,771,00:42:17.086,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5e5a6d33-3e19-498b-acb9-82be352ca321,1644,,"[84.4, 71.5]",3869152,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jules Koundé,4445.0,Right Back,72,France,771,['f5786820-d354-475e-bb21-bb07ee703021'],22,,,,,,,,,,,,,,,,France,771,00:42:22.889,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c476dbc6-dc2f-4cd2-a1b4-786d366dfb0f,1647,,"[80.1, 56.7]",3869152,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,72,France,771,['16562c91-e611-437c-acaf-4f41f54b7233'],25,,,,,,,,,,,,,,,,France,771,00:42:25.481,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d8d44075-8777-4b89-b846-fce034236ab6,1650,,"[78.2, 17.9]",3869152,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Theo Bernard François Hernández,6704.0,Left Back,72,France,771,['46f77d1a-2be5-4175-8a6d-57e5eb027c9b'],28,,,,,,,,,,,,,,,,France,771,00:42:28.463,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d4bad5a0-5b70-42ee-ae9f-e119de59e58b,1653,,"[89.9, 13.8]",3869152,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adrien Rabiot,3026.0,Left Defensive Midfield,72,France,771,['88f3eaa1-5c13-4feb-bbc8-8a10c8449d40'],31,,,,,,,,,,,,,,,,France,771,00:42:31.615,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8e2aec29-c127-4f32-abdc-ccbbba0d2a27,1656,,"[94.2, 2.5]",3869152,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kylian Mbappé Lottin,3009.0,Left Wing,72,France,771,['b3399736-c212-42ee-a0c6-b33f0d4c79e3'],33,,,,,,,,,,,,,,,,France,771,00:42:33.591,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,fa9922d3-718c-4f63-a656-43bd6bf80675,1659,,"[100.6, 3.1]",3869152,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adrien Rabiot,3026.0,Left Defensive Midfield,72,France,771,['811d4ab5-1eea-4132-a38b-14b3afb8a296'],36,,,,,,,,,,,,,,,,France,771,00:42:36.668,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,bc3a0324-ffd8-4b25-bf5d-37ed1674e5cd,1664,,"[103.2, 4.5]",3869152,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adrien Rabiot,3026.0,Left Defensive Midfield,72,France,771,['9a275115-7df3-4d56-9c98-dc7c7dd77a72'],44,,,,,,,,,,,,,,,,France,771,00:42:44.957,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a5f9ba42-a166-4f01-b48d-80d640ef521d,1667,,"[91.6, 9.0]",3869152,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kylian Mbappé Lottin,3009.0,Left Wing,72,France,771,['eda75680-81ff-4f34-ae51-8b139e3bd03d'],46,,,,,,,,,,,,,,,,France,771,00:42:46.940,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9ce6c662-c04b-4709-af93-1eeb16002462,1670,,"[99.9, 3.1]",3869152,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adrien Rabiot,3026.0,Left Defensive Midfield,72,France,771,['11ca221e-e772-49f9-81ab-a4d3e9bb6ee6'],48,,,,,,,,,,,,,,,,France,771,00:42:48.908,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,cd2c92c3-4846-47e7-a910-81502a7944fd,1673,,"[112.0, 4.9]",3869152,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Theo Bernard François Hernández,6704.0,Left Back,72,France,771,['9b1c5f49-66da-4352-a418-8b865de43698'],51,,,,,,,,,,,,,,,,France,771,00:42:51.962,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,44831f01-8c6e-4b45-921c-db20a8c2e5d5,1678,,"[89.9, 64.5]",3869152,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Wing,73,France,771,['52fe5fdf-352d-4f49-8450-229c16af01b5'],2,,,,,,,,,,,,,,,,France,771,00:43:02.890,Ball Receipt*,
