50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.58767,,,,,,,,,,,,,,8dd06c79-97ef-48df-9fb2-90dbe4adc0e3,1360,,,"[31.7, 27.5]",3857260,45,,,,0.96441346,,Right Foot,,,,"[36.0, 33.7]",,Low Pass,,7.545197,,Incomplete,,,,,,,,,1,From Throw In,Salem Mohammed Al Dawsari,5187.0,Left Midfield,91,Mexico,794,"['205fe566-184b-4062-87be-a3036545e56e', 'bcc7d6ff-46fc-460c-8001-6679e7cf36e7']",48,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:45:48.920,Pass,True
,,,,,,,,,,,,,,,1.864609,,,,,,,,,,,,,,bdff67c5-35be-4eac-b27c-dd3e3ec4bcac,1363,,,"[81.3, 53.6]",3857260,45,,,,1.0711577,,Right Foot,,,,"[94.4, 77.6]",,Low Pass,,27.342459,,,,Hirving Rodrigo Lozano Bahena,5571.0,,,,,,1,From Throw In,Orbelín Pineda Alvarado,26280.0,Center Attacking Midfield,91,Mexico,794,['2857c1a9-063c-4b1e-9a21-9e4e4b4c7bd3'],50,,,,,,,,,,,,,,,,,,Mexico,794,00:45:50.508,Pass,
,,,,,,,,,,,,,,,0.148542,,,,,,,,,,,,,,8ecd616f-b040-47d0-a929-a75d3ee858dd,1366,,,"[99.7, 77.4]",3857260,45,,,,-1.2780832,,Right Foot,,,,"[101.9, 70.1]",,Low Pass,,7.6243033,,Incomplete,,,,,,,,,1,From Throw In,Hirving Rodrigo Lozano Bahena,5571.0,Right Wing,91,Mexico,794,['40bd27fc-4f4d-46a3-b766-e0cfb6e01c37'],53,,,,,,,,,,,,,,,,,,Mexico,794,00:45:53.929,Pass,
,,,,,,,,,,,,,,,1.06976,,,,,,,,,,,,,,6e0c2b2b-0c6d-4034-8f7b-7d706f54897c,1368,,,"[104.2, 80.0]",3857260,45,,,,-2.8543112,,,,,,"[95.4, 77.4]",,Low Pass,,9.176056,,,,Hirving Rodrigo Lozano Bahena,5571.0,,,,,Throw-in,1,From Throw In,Jorge Eduardo Sánchez Ramos,26406.0,Right Back,92,Mexico,794,['db10f78d-cb0c-4dad-9b48-683dd9bd70a5'],59,,,,,,,,,,,,,,,,,,Mexico,794,00:45:59.897,Pass,
,,,,,,,,,,,,,,,0.287525,,,,,,,,,,,,,,6dd2c3de-e138-49b0-b129-efd2536daef8,1371,,,"[95.0, 77.0]",3857260,46,,,,-0.90198416,,Right Foot,,,,"[99.9, 70.8]",,Low Pass,,7.902531,,Incomplete,,,,,,,,,1,From Throw In,Hirving Rodrigo Lozano Bahena,5571.0,Right Wing,92,Mexico,794,['be07efd7-a343-4e66-a2f9-0cb89750820a'],2,,,,,,,,,,,,,,,,,,Mexico,794,00:46:02.177,Pass,
,,,,,,,,,,,,,,,2.127069,,,,,,,,,,,,,,a3bb13da-295b-476c-966c-802382141d72,1373,,,"[19.3, 34.4]",3857260,46,,,,-0.845156,,Right Foot,,,,"[41.3, 9.6]",,High Pass,,33.15177,,,,Saleh Khalid Al Shehri,51469.0,,,,,Recovery,1,Regular Play,Mohammed Kanoo,5713.0,Left Center Forward,93,Saudi Arabia,799,['b23b72a4-2e41-44b5-8218-3b06ed24c6b7'],3,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:46:03.933,Pass,
,,,,,,,,,,,,,,,1.95594,,,,,,,,,,,,,,e1fb766f-1225-46e7-b673-aebf31012ae6,1379,,,"[46.5, 3.4]",3857260,46,,,,0.3378782,,Right Foot,,,,"[94.6, 20.3]",,High Pass,,50.982548,,,,Salem Mohammed Al Dawsari,5187.0,,,,,Free Kick,1,From Free Kick,Hassan Mohammed Al-Tambakti,51546.0,Left Center Back,94,Saudi Arabia,799,['217fa3c9-74b1-4256-b5c3-852d1fe7e672'],38,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:46:38.400,Pass,
,,,,,,,,,,,,,,,2.519384,,,,,,,,,,,,,,cc215d21-4215-4b56-aa45-d2953ccb5552,1382,,,"[94.6, 20.3]",3857260,46,,,True,0.5703833,,,,,,"[115.8, 33.9]",,High Pass,,25.187298,,Incomplete,,,,,,,,,1,From Free Kick,Salem Mohammed Al Dawsari,5187.0,Left Midfield,94,Saudi Arabia,799,"['ab7a5545-8e1c-45aa-a0b6-1a6b4e76708f', 'cf06c377-1f25-42e1-b133-a853f5094947']",40,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:46:40.355,Pass,True
,,,,,,,,,,,,,,,2.490048,,,,,,,,,,,,,,3cfb5709-867c-4ccb-818a-7c7d8d4c9ff0,1385,,,"[15.0, 29.9]",3857260,46,,,,-0.5576109,,Keeper Arm,,,,"[51.4, 7.2]",,High Pass,,42.898136,,,,Jesús Daniel Gallardo Vasconcelos,5576.0,,,,,,1,From Free Kick,Francisco Guillermo Ochoa Magaña,5577.0,Goalkeeper,94,Saudi Arabia,799,['89be4ccd-aab3-43a1-8b12-b2dcdcc59a3a'],48,,,,,,,,,,,,,,,,,,Mexico,794,00:46:48.362,Pass,
,,,,,,,,,,,,,,,1.914548,,,,,,,,,,,,,,d6e5682b-7bd8-4929-b9fd-1d85ae0e9388,1387,,,"[51.4, 7.2]",3857260,46,,,,-0.15200974,,Head,,,,"[74.9, 3.6]",,High Pass,,23.774145,,Pass Offside,,Ernesto Alexis Vega Rojas,26301.0,,,,,,1,From Free Kick,Jesús Daniel Gallardo Vasconcelos,5576.0,Left Back,94,Saudi Arabia,799,['36df5281-fb2e-45ca-abef-5eeeb4502199'],50,,,,,,,,,,,,,,,,,,Mexico,794,00:46:50.852,Pass,
,,,,,,,,,,,,,,,2.180991,,,,,,,,,,,,,,edf92e96-21e0-49f6-8abe-1c1e3657a40f,1389,,,"[49.9, 71.6]",3857260,47,True,,,0.101256795,,Right Foot,,,,"[87.3, 75.4]",,High Pass,,37.592552,,,,Firas Tariq Nasser Al Albirakan,51099.0,,,,,Free Kick,1,From Free Kick,Abdulelah Al Amri,51094.0,Right Center Back,95,Saudi Arabia,799,['e7f4bc63-5331-4de2-a788-f29f2ef1b1aa'],12,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:47:12.650,Pass,
,,,,,,,,,,,,,,,1.476087,,,,,,,,,,,,,,015cfd35-0632-4bd0-9d80-7805341f2c5b,1391,,,"[87.3, 75.2]",3857260,47,,,,-0.9053864,,Head,,,,"[99.7, 59.4]",,Low Pass,,20.08482,,Incomplete,,,,,,,,,1,From Free Kick,Firas Tariq Nasser Al Albirakan,51099.0,Right Midfield,95,Saudi Arabia,799,['560017be-7b77-4b24-a351-d72af7b3390a'],14,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:47:14.831,Pass,
,,,,,,,,,,,,,,,1.342451,,,,,,,,,,,,,,560017be-7b77-4b24-a351-d72af7b3390a,1392,,,"[20.4, 20.7]",3857260,47,,,,-1.4917535,,Left Foot,,,,"[21.2, 10.6]",,Ground Pass,,10.131634,,,,Jesús Daniel Gallardo Vasconcelos,5576.0,,,,,Recovery,1,From Free Kick,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,95,Saudi Arabia,799,"['015cfd35-0632-4bd0-9d80-7805341f2c5b', 'e4f8ffc5-568a-42cf-9a04-9cc747eb8617']",16,,,,,,,,,,,,,,,,,,Mexico,794,00:47:16.308,Pass,
,,,,,,,,,,,,,,,2.51481,,,,,,,,,,,,,,73247c9f-ad0a-4f5e-98f2-14f066d29069,1394,,,"[21.2, 10.6]",3857260,47,,,,0.78884643,,Right Foot,,,,"[50.1, 39.7]",,High Pass,,41.012436,,Incomplete,,,,,,,,,1,From Free Kick,Jesús Daniel Gallardo Vasconcelos,5576.0,Left Back,95,Saudi Arabia,799,['a0ead9c2-f83f-4f7b-9696-5547e320bc38'],17,,,,,,,,,,,,,,,,,,Mexico,794,00:47:17.650,Pass,
,,,,,,,,,,,,,,,0.281227,,,,,,,,,,,,,,a8e02ea9-3393-4ed6-8140-6646814945d2,1398,,,"[69.7, 38.1]",3857260,47,,,,1.9862884,,Right Foot,,,,"[68.2, 41.5]",,Low Pass,,3.7161808,,Incomplete,,,,,,,,,1,From Free Kick,Ali Al Hassan,51096.0,Right Defensive Midfield,95,Saudi Arabia,799,"['7683433b-509f-4ae5-b24f-eda1b9c720c7', '93552577-0892-4b53-87ab-02321d2ddecf']",20,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:47:20.758,Pass,True
,,,,,,,,,,,,,,,3.69222,,,,,,,,,,,,,,dbf8a93a-372e-469b-ba67-4dc2062d6653,1401,,,"[67.2, 40.0]",3857260,47,,,,-0.0422284,,Right Foot,,,,"[81.4, 39.4]",,High Pass,,14.21267,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Saud Abdullah Abdul Hamid,51710.0,Left Back,96,Saudi Arabia,799,['fa0e9ea3-1549-44e1-a08b-2a75bc950d03'],27,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:47:27.790,Pass,
,,,,,,,,,,,,,,,3.005377,,,,,,,,,,,,,,fa0e9ea3-1549-44e1-a08b-2a75bc950d03,1402,,,"[38.7, 40.7]",3857260,47,True,,,0.8547109,,Right Foot,,,,"[70.2, 76.9]",,Ground Pass,,47.98635,,,,Hirving Rodrigo Lozano Bahena,5571.0,,,,,Recovery,1,Regular Play,Orbelín Pineda Alvarado,26280.0,Center Attacking Midfield,97,Mexico,794,"['136d0e3b-5bc9-44bd-818e-91461c1c20a8', 'dbf8a93a-372e-469b-ba67-4dc2062d6653']",31,,,,,,,,,,,,,,,,,,Mexico,794,00:47:31.482,Pass,
,,,,,,,,,,,,,,,2.505564,,,,,,,,,,,,,,197e5889-0b1b-447c-8987-2b3297e198c9,1404,,,"[93.9, 75.2]",3857260,47,,,,-0.9589887,,Right Foot,True,,,"[120.0, 38.0]",,High Pass,,45.44282,,Out,,,,,,,,,1,Regular Play,Hirving Rodrigo Lozano Bahena,5571.0,Right Wing,97,Mexico,794,,37,,,,,,,,,,,,,,,,,,Mexico,794,00:47:37.081,Pass,
,,,,,,,,,,,,,,,3.320081,,,,,,,,,,,,,,c53e184d-90d8-4968-9d15-6c38c938d468,1405,,,"[6.0, 44.0]",3857260,48,,,,0.4911944,,Left Foot,,,,"[64.7, 75.4]",,High Pass,,66.57064,,,,Firas Tariq Nasser Al Albirakan,51099.0,,,,,Goal Kick,1,From Goal Kick,Mohammed Khalil Al Owais,5714.0,Goalkeeper,98,Saudi Arabia,799,['fad3d3c4-dc47-4a4a-b923-1d478b43e297'],9,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:48:09.605,Pass,
,,,,,,,,,,,,,,,0.993214,,,,,,,,,,,,,,9ba97a88-7867-43dd-b079-c0f187a9279a,1408,,,"[64.4, 75.4]",3857260,48,,,True,-0.961058,,,,,,"[73.9, 61.8]",,Low Pass,,16.589455,,,,Saleh Khalid Al Shehri,51469.0,,,,,,1,From Goal Kick,Firas Tariq Nasser Al Albirakan,51099.0,Right Midfield,98,Saudi Arabia,799,"['55d68006-ae12-4a86-a191-306fdfa9d75c', 'f86b1716-33b7-42ec-b1ed-2f53d67d9b60']",12,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:48:12.925,Pass,True
,,,,,,,,,,,,,,,1.158603,,,,,,,,,,,,,,f3c0a273-9be4-459f-8846-05443c0b800e,1412,,,"[71.3, 62.4]",3857260,48,,,,1.7584361,,Right Foot,,,,"[69.8, 70.3]",,Low Pass,,8.041144,,,,Mohammed Kanoo,5713.0,,,,,,1,From Goal Kick,Saleh Khalid Al Shehri,51469.0,Right Center Forward,98,Saudi Arabia,799,"['3a9ec470-2f96-4d0a-8eff-ad5e060f1181', 'de98f77e-c338-48e8-847c-4731bd1389b1']",14,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:48:14.847,Pass,True
,,,,,,,,,,,,,,,1.172264,,,,,,,,,,,,,,28ce184b-3636-475f-abcc-2b2ee00234b0,1420,,,"[39.4, 15.1]",3857260,48,,,,2.1981046,,Left Foot,,,True,"[33.6, 23.1]",,Ground Pass,,9.881295,,,,César Jasib Montes Castro,26368.0,,,,,,1,Regular Play,Luis Gerardo Chávez Magallón,28825.0,Left Defensive Midfield,99,Mexico,794,"['94f27395-b624-4291-b83a-c3e4d8d1122c', 'c5a32f6b-03f8-436e-9938-cf35d5147a50']",18,,,,,,,,,,,,,,,,,,Mexico,794,00:48:18.980,Pass,True
,,,,,,,,,,,,,,,1.449983,,,,,,,,,,,,,,df1f8699-3206-496b-8233-503347f88f32,1424,,,"[34.1, 21.1]",3857260,48,,,,0.042182755,,Left Foot,,,,"[64.9, 22.4]",,High Pass,,30.827423,,Incomplete,,,,,,,,,1,Regular Play,César Jasib Montes Castro,26368.0,Right Center Back,99,Mexico,794,['60e8a0e8-33e1-4322-85d9-961f46acc1e0'],20,,,,,,,,,,,,,,,,,,Mexico,794,00:48:20.181,Pass,
,,,,,,,,,,,,,,,2.443726,,,,,,,,,,,,,,60e8a0e8-33e1-4322-85d9-961f46acc1e0,1425,,,"[55.2, 57.7]",3857260,48,,,,-0.9769925,,Head,,,,"[76.6, 26.0]",,High Pass,,38.247223,,Incomplete,,Salem Mohammed Al Dawsari,5187.0,,,,,Recovery,1,Regular Play,Abdulelah Al Amri,51094.0,Right Center Back,99,Mexico,794,"['6c32104e-e0bd-435d-9d78-9dedeb96edb0', '8157f909-9300-41b9-803e-a9e309ee0169', 'df1f8699-3206-496b-8233-503347f88f32']",21,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:48:21.631,Pass,
,,,,,,,,,,,,,,,1.698487,,,,,,,,,,,,,,8157f909-9300-41b9-803e-a9e309ee0169,1427,,,"[43.5, 54.1]",3857260,48,,,,-0.37448752,,Head,,,,"[63.6, 46.2]",,High Pass,,21.59676,,,,Hirving Rodrigo Lozano Bahena,5571.0,,,,,Recovery,1,Regular Play,Jorge Eduardo Sánchez Ramos,26406.0,Right Back,99,Mexico,794,"['60e8a0e8-33e1-4322-85d9-961f46acc1e0', '836ccd37-826f-4c14-80ff-05be02ebcab8']",24,,,,,,,,,,,,,,,,,,Mexico,794,00:48:24.075,Pass,
,,,,,,,,,,,,,,,0.708252,,,,,,,,,,,,,,d29c25a0-7839-44c9-874b-621df18d3dd4,1429,,,"[63.6, 46.2]",3857260,48,,,,-0.47212198,,Head,,,,"[68.3, 43.8]",,Low Pass,,5.27731,,,,Orbelín Pineda Alvarado,26280.0,,,,,,1,Regular Play,Hirving Rodrigo Lozano Bahena,5571.0,Right Wing,99,Mexico,794,['f88b0ab9-9b61-4017-8ee6-39cd51864997'],25,,,,,,,,,,,,,,,,,,Mexico,794,00:48:25.813,Pass,
,,,,,,,,,,,,,,,0.864259,,,,,,,,,,,,,,34aeea2c-194a-44da-b3fa-59d42be37ffc,1436,,,"[54.2, 43.6]",3857260,48,,,,0.0,,Right Foot,,,,"[61.0, 43.6]",,Ground Pass,,6.8,,,,Mohammed Kanoo,5713.0,,,,,Recovery,1,Regular Play,Riyadh Sharahili,51470.0,Left Defensive Midfield,100,Saudi Arabia,799,"['46e13a45-bc8f-466c-ac81-e04c6aef76ef', '56e9f102-53ca-40db-8d97-d4521fa58383']",29,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:48:29.502,Pass,True
,,,,,,,,,,,,,,,1.094171,,,,,,,,,,,,,,1a0892f7-cb2c-4a03-8658-16504c8db795,1439,,,"[62.1, 44.4]",3857260,48,,,,-0.19944055,,Right Foot,,,,"[71.5, 42.5]",,Ground Pass,,9.590099,,,,Saleh Khalid Al Shehri,51469.0,,,,,,1,Regular Play,Mohammed Kanoo,5713.0,Left Center Forward,100,Saudi Arabia,799,['17456b17-a8be-4c9b-a926-e79e4fac2185'],30,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:48:30.693,Pass,
,,,,,,,,,,,,,,,2.693718,,,,,,,,,,,,,,2633a9da-9425-49aa-99fb-b4e17a1aa823,1442,,,"[71.9, 44.2]",3857260,48,,,,0.21783178,,Right Foot,,,,"[97.2, 49.8]",,Ground Pass,,25.912352,,,,Firas Tariq Nasser Al Albirakan,51099.0,,,,,,1,Regular Play,Saleh Khalid Al Shehri,51469.0,Right Center Forward,100,Saudi Arabia,799,['32163e74-6934-4ad6-a425-59c149d61211'],32,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:48:32.083,Pass,
,,,,,,,,,,,,,,,1.381583,,,,,,,,,,,,,,81745a9e-dedc-44d7-93be-39f480e9ecea,1447,,,"[19.9, 29.5]",3857260,48,True,,,-0.575699,,Left Foot,,,,"[40.7, 16.0]",,Ground Pass,,24.796976,,Incomplete,,Ernesto Alexis Vega Rojas,26301.0,,,,,,1,Regular Play,Jesús Daniel Gallardo Vasconcelos,5576.0,Left Back,100,Saudi Arabia,799,"['0a44fad5-17d9-42ee-9e49-c311bad32421', '3d9f7a9a-d927-48cd-91de-0bc5c7a46725']",38,,,,,,,,,,,,,,,,,,Mexico,794,00:48:38.677,Pass,
,,,,,,,,,,,,,,,0.958987,,,,,,,,,,,,,,0a44fad5-17d9-42ee-9e49-c311bad32421,1449,,,"[79.4, 64.1]",3857260,48,,,,-0.23008615,,Right Foot,,,,"[90.5, 61.5]",,Low Pass,,11.400438,,,,Saleh Khalid Al Shehri,51469.0,,,,,Interception,1,Regular Play,Sultan Abdullah Salim Al Ghannam,57620.0,Right Back,100,Saudi Arabia,799,"['81745a9e-dedc-44d7-93be-39f480e9ecea', 'a323b4a2-5a1c-40d3-8dff-eb84e429fbd9']",40,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:48:40.059,Pass,
,,,,,,,,,,,,,,,0.14561,,,,,,,,,,,,,,a786603f-d2b1-4d3b-9c49-bf605f58fbbe,1454,,,"[92.7, 71.2]",3857260,48,,,,-0.5247958,,Left Foot,,,,"[94.6, 70.1]",,Ground Pass,,2.1954498,,Incomplete,,,,,,,,,1,Regular Play,Saleh Khalid Al Shehri,51469.0,Right Center Forward,100,Saudi Arabia,799,"['2031d619-71a4-4004-af75-cd731c294479', '6d84c29b-57e4-4860-ad97-e748ed380bbc', '8f4489f4-0df6-4528-9e23-cda1a0803ebd']",42,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:48:42.205,Pass,True
,,,,,,,,,,,,,,,2.357057,,,,,,,,,,,,,,8bd58084-3b2c-42cc-9256-1fcc5482adaf,1456,,,"[98.7, 80.0]",3857260,48,,,,-0.75747246,,,,,,"[117.1, 62.6]",,Low Pass,,25.324297,,,,Saleh Khalid Al Shehri,51469.0,,,,,Throw-in,1,From Throw In,Sultan Abdullah Salim Al Ghannam,57620.0,Right Back,101,Saudi Arabia,799,['b776de57-f3bd-46f9-90b9-bbee7d8ec38f'],54,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:48:54.505,Pass,
,,,,,,,,,,,,,,,0.842226,,,,,,,,,,,,,,d4332d08-c2ca-4f87-bc70-448f800a386b,1461,,,"[7.0, 44.1]",3857260,49,True,,,0.28699112,,Right Foot,,,,"[35.8, 52.6]",,Ground Pass,,30.028154,,,,Edson Omar Álvarez Velázquez,5567.0,,,,,Goal Kick,1,From Goal Kick,Francisco Guillermo Ochoa Magaña,5577.0,Goalkeeper,102,Mexico,794,['bc10305e-74d8-4cca-ac03-beb1d26dff9a'],15,,,,,,,,,,,,,,,,,,Mexico,794,00:49:15.082,Pass,
,,,,,,,,,,,,,,,1.327513,,,,,,,,,,,,,,adc20887-6bac-4044-a7c9-38187b852e35,1463,,,"[53.7, 53.9]",3857260,49,,,,-1.878691,,Right Foot,,,,"[45.4, 27.8]",,Ground Pass,,27.387953,,,,Héctor Alfredo Moreno Herrera,5573.0,,,,,,1,From Goal Kick,Edson Omar Álvarez Velázquez,5567.0,Right Defensive Midfield,102,Mexico,794,['8048e9f4-152f-4e72-8496-3758c756bff2'],23,,,,,,,,,,,,,,,,,,Mexico,794,00:49:23.768,Pass,
,,,,,,,,,,,,,,,1.672455,,,,,,,,,,,,,,0eee0758-dc9f-4b21-8e85-94d3611a1aa6,1466,,,"[43.2, 34.2]",3857260,49,,,,1.626738,,Left Foot,,,,"[41.8, 59.2]",,Ground Pass,,25.03917,,,,César Jasib Montes Castro,26368.0,,,,,,1,From Goal Kick,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,102,Mexico,794,['892ae956-3e58-44f4-a6eb-e400675a3be9'],27,,,,,,,,,,,,,,,,,,Mexico,794,00:49:27.271,Pass,
,,,,,,,,,,,,,,,1.554103,,,,,,,,,,,,,,44a0321b-c46b-49cd-895a-55f835db462e,1469,,,"[45.6, 62.8]",3857260,49,,,,-0.81889534,,Right Foot,,,,"[73.0, 33.5]",,Ground Pass,,40.11546,,,,Orbelín Pineda Alvarado,26280.0,,,,,,1,From Goal Kick,César Jasib Montes Castro,26368.0,Right Center Back,102,Mexico,794,['80f9c392-4eff-4d59-b7a7-b4ffad4e6b5e'],30,,,,,,,,,,,,,,,,,,Mexico,794,00:49:30.184,Pass,
,,,,,,,,,,,,,,,0.886795,,,,,,,,,,,,,,aa527a96-9c8f-4352-9b82-0b1f42855d92,1472,,,"[73.4, 16.2]",3857260,49,,,,-2.345206,,Right Foot,,,,"[64.4, 7.0]",,Ground Pass,,12.87012,,,,Jesús Daniel Gallardo Vasconcelos,5576.0,,,,,,1,From Goal Kick,Orbelín Pineda Alvarado,26280.0,Center Attacking Midfield,102,Mexico,794,['bfa70983-4d99-4d14-8263-adbc94c9300e'],35,,,,,,,,,,,,,,,,,,Mexico,794,00:49:35.550,Pass,
,,,,,,,,,,,,,,,0.942077,,,,,,,,,,,,,,b0cba43c-33ae-4cbe-864b-2dd1267877fe,1475,,,"[68.3, 9.8]",3857260,49,,,,0.12750956,,Left Foot,,,,"[80.0, 11.3]",,Ground Pass,,11.795762,,,,Ernesto Alexis Vega Rojas,26301.0,,,,,,1,From Goal Kick,Jesús Daniel Gallardo Vasconcelos,5576.0,Left Back,102,Mexico,794,['15bc394e-7fcf-47ea-a45e-51401123b501'],38,,,,,,,,,,,,,,,,,,Mexico,794,00:49:38.423,Pass,
,,,,,,,,,,,,,,,0.588825,,,,,,,,,,,,,,92b6482a-0c46-4034-97b5-e9a377eea6cf,1479,,,"[36.0, 72.2]",3857260,49,,,,0.13176227,,Left Foot,,,,"[44.3, 73.3]",,Low Pass,,8.372574,,,,Mohammed Kanoo,5713.0,,,,,Recovery,1,Regular Play,Sultan Abdullah Salim Al Ghannam,57620.0,Right Back,103,Saudi Arabia,799,"['287bfe8f-c29a-47aa-921d-a4689b8c1f0c', 'cf92c718-f113-45f8-a864-ad76277ee0f7']",40,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:49:40.258,Pass,True
,,,,,,,,,,,,,,,1.063599,,,,,,,,,,,,,,849963f6-26d4-4e98-85f8-e12a2ffa1561,1483,,,"[44.8, 69.0]",3857260,49,,,,-0.5123895,,Right Foot,,,,"[57.6, 61.8]",,Ground Pass,,14.686048,,,,Firas Tariq Nasser Al Albirakan,51099.0,,,,,,1,Regular Play,Mohammed Kanoo,5713.0,Left Center Forward,103,Saudi Arabia,799,"['6e94cc92-00e7-4f59-87a3-17120ff20f8a', '7c478d2a-969a-4de1-a96b-3610b152ffcf']",42,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:49:42.140,Pass,True
,,,,,,,,,,,,,,,0.718059,,,,,,,,,,,,,,1df1dcda-d779-43f3-82cf-396525317282,1488,,,"[69.8, 53.6]",3857260,49,,,,-0.714479,,Left Foot,,,,"[79.6, 45.1]",,Ground Pass,,12.972664,,,,Saleh Khalid Al Shehri,51469.0,,,,,,1,Regular Play,Firas Tariq Nasser Al Albirakan,51099.0,Right Midfield,103,Saudi Arabia,799,"['468f68ff-e0ca-4703-87a4-ddb28583ab1e', '623e4d83-0152-4dd1-bb0b-cc2c34eeba00']",45,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:49:45.649,Pass,True
,,,,,,,,,,,,,,,1.965963,,,,,,,,,,,,,,61216199-0335-4f22-9be1-cc2aba0b00e0,1501,,,"[24.0, 38.5]",3857260,49,,,,0.19405854,,Right Foot,,,,"[41.3, 41.9]",,Ground Pass,,17.63094,,Incomplete,,,,,,,,Recovery,1,Regular Play,César Jasib Montes Castro,26368.0,Right Center Back,103,Saudi Arabia,799,['518751b2-2281-44df-b5c7-59ec5f46c89d'],54,,,,,,,,,,,,,,,,,,Mexico,794,00:49:54.905,Pass,
,,,,,,,,,,,,,,,0.865637,,,,,,,,,,,,,,abffc926-9b0d-4123-bf2e-d829624d4923,1504,,,"[89.3, 25.6]",3857260,49,,,,-2.4178448,,Right Foot,,,,"[85.0, 21.8]",,Ground Pass,,5.7384667,,,,Salem Mohammed Al Dawsari,5187.0,,,,,,1,Regular Play,Riyadh Sharahili,51470.0,Left Defensive Midfield,103,Saudi Arabia,799,['0a7bb8b9-a26f-4fe4-b2f2-6fce14f20b8e'],58,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:49:58.627,Pass,
,,,,,,,,,,,,,,,1.892385,,,,,,,,,,,,,,cf793514-b6f0-4f32-a3fd-7b7a26d679b3,1508,,,"[85.4, 23.0]",3857260,50,,,,1.1721385,,Right Foot,,,,"[99.3, 56.0]",,Low Pass,,35.80796,,,,Mohammed Kanoo,5713.0,,,,,,1,Regular Play,Salem Mohammed Al Dawsari,5187.0,Left Midfield,103,Saudi Arabia,799,"['99ea60fb-3a29-4aa7-a430-408263e76f39', 'e16c7cfe-2311-40dc-a701-c3c5b9661700']",0,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:50:00.514,Pass,True
,,,,,,,,,,,,,,,0.972709,,,,,,,,,,,,,,f85fd1d7-3499-46b8-b285-9ddebfdaadaf,1514,,,"[97.0, 54.5]",3857260,50,,,,0.88597506,,Right Foot,,,,"[106.8, 66.5]",,Ground Pass,,15.493224,,,,Sultan Abdullah Salim Al Ghannam,57620.0,,,,,,1,Regular Play,Mohammed Kanoo,5713.0,Left Center Forward,103,Saudi Arabia,799,"['b5e0652d-231d-4250-83ea-2f9186e15d51', 'f58db85c-92a3-4747-b35e-cd420246831e']",8,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:50:08.636,Pass,True
