50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba09eb32-7947-4d3e-8e7a-f48ca37f6f87,1848,,,"[42.6, 17.0]",3857281,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,80,Canada,1833,['84c9c2ad-668e-4900-959c-c0139d1e728a'],20,,,,,,,,,,,,,,,,,Canada,1833,00:47:20.628,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80d55bc3-5cbb-4727-b12a-fb81a6aac19d,1852,,,"[67.9, 4.1]",3857281,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alphonso Davies,12365.0,Left Midfield,80,Canada,1833,"['1df415e2-c69b-4203-a94b-4067ef8506bc', 'f58d977b-945e-4e30-b725-21b225c6789e']",22,,,,,,,,,,,,,,,,,Canada,1833,00:47:22.972,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4becfc32-7acc-49d1-8df0-52218305a5df,1855,,,"[76.2, 36.0]",3857281,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jonathan David,23640.0,Left Center Forward,80,Canada,1833,['75610e80-4a4a-4cae-a2f5-7ff4d5c3360b'],26,,,,,,,,,,,,,,,,,Canada,1833,00:47:26.409,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fbf440c-3b8a-4b4f-8ac7-9ae752754050,1858,,,"[77.8, 76.4]",3857281,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alistair Johnston,44703.0,Right Back,80,Canada,1833,['857e1a1b-ea9f-4180-9213-b369364222be'],30,,,,,,,,,,,,,,,,,Canada,1833,00:47:30.682,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc20c59b-b3e1-49db-a8ba-8dccb563af99,1860,,,"[86.2, 76.4]",3857281,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Tajon Buchanan,24024.0,Right Midfield,80,Canada,1833,['97e0d254-a396-4db4-80a7-c7f870f2ee81'],31,,,,,,,,,,,,,,,,,Canada,1833,00:47:31.935,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9864d64d-257c-4fef-94d1-b3ad8ee87694,1863,,,"[76.9, 54.7]",3857281,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Atiba Hutchinson,31684.0,Right Defensive Midfield,80,Canada,1833,['83969afd-80d3-4bcf-86d8-3a741b25a3c8'],35,,,,,,,,,,,,,,,,,Canada,1833,00:47:35.933,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db51e770-38d9-4be9-9a9c-64c81d484932,1866,,,"[74.9, 28.3]",3857281,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kamal Miller,23828.0,Left Center Back,80,Canada,1833,['b43b9484-2cb7-49b3-91f8-9ed743a12784'],38,,,,,,,,,,,,,,,,,Canada,1833,00:47:38.410,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85f0d3dc-2bf5-4952-9ac3-85c04297e6e2,1869,,,"[88.9, 10.5]",3857281,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,80,Canada,1833,['7377c59c-140b-4ddd-b5b4-ef3edfb87e84'],41,,,,,,,,,,,,,,,,,Canada,1833,00:47:41.135,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c79d6d79-f14b-4800-8b1f-88218ab1fd38,1872,,,"[64.5, 43.3]",3857281,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Steven de Sousa Vitoria,11846.0,Right Center Back,80,Canada,1833,['a7607ce3-c923-432f-81cc-3b2faa7b69bc'],45,,,,,,,,,,,,,,,,,Canada,1833,00:47:45.127,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183201c4-4d58-4faa-ad42-f0b4a712c47b,1875,,,"[75.0, 54.5]",3857281,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Atiba Hutchinson,31684.0,Right Defensive Midfield,80,Canada,1833,['91b55281-9bf9-4a44-9384-76afd66e1c37'],46,,,,,,,,,,,,,,,,,Canada,1833,00:47:46.550,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883d5862-1a94-42db-b75a-56a93aa87c43,1878,,,"[91.8, 76.4]",3857281,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alistair Johnston,44703.0,Right Back,80,Canada,1833,['e413be30-6478-46e6-ba24-5d3adbe17bca'],50,,,,,,,,,,,,,,,,,Canada,1833,00:47:50.174,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cfa2697-53dc-409d-b183-a3ee4a868238,1881,,,"[93.9, 61.4]",3857281,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jonathan David,23640.0,Left Center Forward,80,Canada,1833,['be5816d1-4499-4879-98d4-f8c3ec8786f4'],52,,,,,,,,,,,,,,,,,Canada,1833,00:47:52.947,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69559630-f6f6-41d0-8543-3493cdbfcafb,1888,,,"[48.2, 23.0]",3857281,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,81,Croatia,785,['277f867a-035a-42ba-bfe2-c8c5613af8a7'],57,,,,,,,,,,,,,,,,,Croatia,785,00:47:57.964,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cc32ae2-301f-4856-a275-d2bcfc31d634,1891,,,"[86.3, 49.9]",3857281,48,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrej Kramarić,5460.0,Right Wing,81,Croatia,785,['f0980ad8-928a-42ef-88d6-4677b905197b'],2,,,,,,,,,,,,,,,,,Croatia,785,00:48:02.199,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10e09b11-0fea-4143-b458-12d8c6e73b49,1895,,,"[91.6, 38.1]",3857281,48,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,81,Croatia,785,['f91b470f-0f71-4213-88a0-d79b0a05df41'],6,,,,,,,,,,,,,,,,,Croatia,785,00:48:06.431,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd5b9f43-206c-42a1-9b5d-f30e83850ca9,1898,,,"[86.2, 25.0]",3857281,48,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,81,Croatia,785,['f392c2d9-e0af-42a7-b56b-8595f4752e50'],8,,,,,,,,,,,,,,,,,Croatia,785,00:48:08.025,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7bbafb0-cfe3-4b72-bf16-acf0456ea0cb,1902,,,"[97.3, 16.0]",3857281,48,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marko Livaja,22041.0,Center Forward,81,Croatia,785,['2150173f-8283-4079-bcac-a7bd4a147274'],11,,,,,,,,,,,,,,,,,Croatia,785,00:48:11.442,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b3a4fd04-a514-47d4-9b38-a90c1d7d15bd,1905,,,"[113.0, 23.6]",3857281,48,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Perišić,5474.0,Left Wing,81,Croatia,785,['a5969f8a-7083-4768-b7dc-bc92818d4a73'],14,,,,,,,,,,,,,,,,,Croatia,785,00:48:14.771,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b0124d9-1dd5-4660-8847-2b7db6dfce8e,1908,,,"[21.5, 54.3]",3857281,48,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Atiba Hutchinson,31684.0,Right Defensive Midfield,82,Canada,1833,['2cf70cf3-4b3c-402d-94be-1b63c12858cb'],20,,,,,,,,,,,,,,,,,Canada,1833,00:48:20.797,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ce1ccae-d607-4b03-aa28-d32aca54221e,1910,,,"[46.3, 40.7]",3857281,48,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,82,Canada,1833,['06461c1a-15a0-4cf8-a298-6249de0a853a'],34,,,,,,,,,,,,,,,,,Canada,1833,00:48:34.895,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bcc742a-606d-4ba3-a945-254dac478e5f,1912,,,"[76.2, 4.1]",3857281,48,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Alphonso Davies,12365.0,Left Midfield,82,Canada,1833,['5847f02d-4193-4f2c-b5e0-4860f968c108'],40,,,,,,,,,,,,,,,,,Canada,1833,00:48:40.796,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4342f578-33a9-426e-a1ba-d3ed0c5a4af8,1915,,,"[80.8, 35.8]",3857281,48,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Tajon Buchanan,24024.0,Right Midfield,82,Canada,1833,['68d604c9-6f26-43e1-b9e0-e2238df216a2'],46,,,,,,,,,,,,,,,,,Canada,1833,00:48:46.491,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b532575a-d4ab-4f51-a6d3-6616c24f0e33,1918,,,"[90.5, 46.0]",3857281,48,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jonathan David,23640.0,Left Center Forward,82,Canada,1833,['ccd82cf0-2a4e-4755-b4e0-6c15cde8bf99'],49,,,,,,,,,,,,,,,,,Canada,1833,00:48:49.016,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06ce63ba-a328-4a7f-b2c6-7f36553ff64f,1923,,,"[98.6, 14.4]",3857281,48,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Perišić,5474.0,Left Wing,83,Croatia,785,['a2df739c-be9f-4805-9e61-3d366e146359'],57,,,,,,,,,,,,,,,,,Croatia,785,00:48:57.559,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,38d0da8a-d1b4-4697-9780-15b3270a3c0a,1926,,,"[108.9, 44.7]",3857281,48,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joško Gvardiol,33018.0,Left Center Back,83,Croatia,785,['a86f6fc1-639d-4352-ae74-7a5344216b83'],58,,,,,,,,,,,,,,,,,Croatia,785,00:48:58.732,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90e53d25-f128-474b-9343-87f42df3b531,1929,,,"[111.3, 4.3]",3857281,49,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Luka Modrić,5463.0,Right Center Midfield,84,Croatia,785,['f13c9a0e-6668-4179-8d5a-b8ab3d7802ac'],37,,,,,,,,,,,,,,,,,Croatia,785,00:49:37.214,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1d58357-c14f-4bf1-95c8-d11160de8ebb,1932,,,"[98.5, 10.6]",3857281,49,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marcelo Brozović,5469.0,Center Defensive Midfield,84,Croatia,785,['179b0c81-b01c-4a6d-a41e-3efac846e24b'],39,,,,,,,,,,,,,,,,,Croatia,785,00:49:39.591,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72acca78-2973-4407-90b8-017e38b808a0,1935,,,"[102.6, 5.4]",3857281,49,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Luka Modrić,5463.0,Right Center Midfield,84,Croatia,785,['196ba981-4299-482c-a256-84391dd7d09d'],41,,,,,,,,,,,,,,,,,Croatia,785,00:49:41.672,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369e0934-23b4-420d-bb5a-c515d6a086c2,1938,,,"[91.6, 10.4]",3857281,49,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marcelo Brozović,5469.0,Center Defensive Midfield,84,Croatia,785,['3df04e39-6c8f-4785-b3cb-456fd07d89ac'],43,,,,,,,,,,,,,,,,,Croatia,785,00:49:43.966,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352e24ee-5b5c-4733-9d15-25aa661233c4,1941,,,"[94.0, 3.0]",3857281,49,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Luka Modrić,5463.0,Right Center Midfield,84,Croatia,785,['a0af5cc0-59bc-4a4b-a678-de59da4e079d'],47,,,,,,,,,,,,,,,,,Croatia,785,00:49:47.863,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396977d5-b4ef-40dc-b2da-79a5a98d4d12,1944,,,"[73.3, 25.3]",3857281,49,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Borna Sosa,12625.0,Left Back,84,Croatia,785,['12a3264d-572d-4d1a-89f0-419a49d3eccf'],54,,,,,,,,,,,,,,,,,Croatia,785,00:49:54.314,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4d80a5c-50b3-42a8-8f52-9930dc29a6b6,1947,,,"[68.2, 31.0]",3857281,49,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Andrej Kramarić,5460.0,Right Wing,84,Croatia,785,['16404aec-b50b-419f-868e-63e94af72960'],58,,,,,,,,,,,,,,,,,Croatia,785,00:49:58.452,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600b122-c8e7-494d-b3c2-ae3f19e9986f,1956,,,"[50.1, 28.5]",3857281,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ismael Koné,133229.0,Left Center Midfield,85,Canada,1833,['e062d423-f229-4738-9f6e-9ea3b2d28f1a'],2,,,,,,,,,,,,,,,,,Canada,1833,00:00:02.041,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5318cdd2-64d9-46c6-b96b-50fd6ebb471d,1960,,,"[61.7, 3.2]",3857281,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Richie Laryea,16120.0,Left Wing Back,85,Canada,1833,"['183c7f3e-99fd-435c-a89f-107c01e21769', '6fe894dd-5433-4215-8edc-860d18e7ea0c']",6,,,,,,,,,,,,,,,,,Canada,1833,00:00:06.324,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b01b56a-a373-47a4-90f6-ba4410f08d53,1963,,,"[43.2, 4.6]",3857281,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kamal Miller,23828.0,Left Center Back,85,Canada,1833,['8e979e3b-44ac-484d-ba80-9a71d162c71a'],10,,,,,,,,,,,,,,,,,Canada,1833,00:00:10.577,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdb5fa1a-f5f1-47f0-b296-a7d0f499990a,1966,,,"[28.5, 34.4]",3857281,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Steven de Sousa Vitoria,11846.0,Center Back,85,Canada,1833,['38f5a670-8de5-499d-b589-f2e0a88408a8'],13,,,,,,,,,,,,,,,,,Canada,1833,00:00:13.703,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5b3dcdf-5051-41f6-bfcf-3549223619b1,1970,,,"[28.3, 53.2]",3857281,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alistair Johnston,44703.0,Right Center Back,85,Canada,1833,"['02a6cfcb-9203-4550-8d47-1d08e066870d', '694aac07-79c0-47a8-aac3-bf50ece33b8a']",16,,,,,,,,,,,,,,,,,Canada,1833,00:00:16.775,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375f792a-5207-484d-ac68-093b599f5b2b,1973,,,"[38.8, 46.3]",3857281,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Steven de Sousa Vitoria,11846.0,Center Back,85,Canada,1833,['1db6d232-d203-4202-8f4f-ca332ce27076'],18,,,,,,,,,,,,,,,,,Canada,1833,00:00:18.303,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f830dd2d-267a-485d-aeac-c015aac7ca29,1976,,,"[32.6, 7.3]",3857281,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kamal Miller,23828.0,Left Center Back,85,Canada,1833,['ed88c5ca-859b-4ff6-ad89-38897f4eb5b3'],22,,,,,,,,,,,,,,,,,Canada,1833,00:00:22.853,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416d91e8-4a9b-453e-8816-67ab8a6aaa30,1980,,,"[51.8, 11.8]",3857281,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ismael Koné,133229.0,Left Center Midfield,85,Canada,1833,"['245ab965-526c-4514-af3d-4bd9d24a5f02', 'bb6469ae-fd83-4f48-9da2-21409300c9b9']",24,,,,,,,,,,,,,,,,,Canada,1833,00:00:24.866,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917be44c-444e-40bb-abaf-620bda23ea0d,1982,,,"[52.5, 1.8]",3857281,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Richie Laryea,16120.0,Left Wing Back,85,Canada,1833,['19683101-f48c-4541-b847-e2372c295e6b'],25,,,,,,,,,,,,,,,,,Canada,1833,00:00:25.793,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f45d2cd8-f231-409a-a7d9-4c85cd931660,1986,,,"[26.3, 8.1]",3857281,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kamal Miller,23828.0,Left Center Back,85,Canada,1833,['0e6e5f54-75af-4b0f-b396-1d13c3c7af37'],29,,,,,,,,,,,,,,,,,Canada,1833,00:00:29.186,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97880443-360d-45bd-9e1e-3d9b4406bc5e,1989,,,"[32.8, 12.1]",3857281,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Atiba Hutchinson,31684.0,Center Defensive Midfield,85,Canada,1833,['9acf2a8a-9f34-4171-9d0d-105c8f68c755'],31,,,,,,,,,,,,,,,,,Canada,1833,00:00:31.192,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50be77ce-e8c7-4cf3-84b5-197f060f8828,1992,,,"[3.7, 34.4]",3857281,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Milan Borjan,15958.0,Goalkeeper,85,Canada,1833,['5c33a278-f62a-46f3-a70f-c0e8a3a7d54e'],33,,,,,,,,,,,,,,,,,Canada,1833,00:00:33.513,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,23c10e43-aecc-40a0-8b3f-4e31afe02a38,1996,,,"[42.8, 77.0]",3857281,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Tajon Buchanan,24024.0,Right Wing Back,85,Canada,1833,['7d7f1f98-fba6-40fa-82da-a49b3159562f'],39,,,,,,,,,,,,,,,,,Canada,1833,00:00:39.219,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56ca90a8-9882-4e2b-93b3-50136f216990,1998,,,"[49.2, 5.5]",3857281,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joško Gvardiol,33018.0,Left Center Back,86,Croatia,785,['e26ba693-cdce-4328-917b-b30a1ced5be4'],50,,,,,,,,,,,,,,,,,Croatia,785,00:00:50.498,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b609fbf-2ba9-48e8-87c0-a0c96d0277c4,2001,,,"[34.7, 36.9]",3857281,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dejan Lovren,3471.0,Right Center Back,86,Croatia,785,['a80e9c9c-1ef3-4ad4-84f6-d8136eddcb48'],53,,,,,,,,,,,,,,,,,Croatia,785,00:00:53.723,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed4a0d87-c24d-40e1-95fc-4789e123eb82,2004,,,"[32.1, 13.9]",3857281,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joško Gvardiol,33018.0,Left Center Back,86,Croatia,785,['86d8d605-2f90-41c9-b78f-28b0fcd3330c'],56,,,,,,,,,,,,,,,,,Croatia,785,00:00:56.046,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103b36a-1f8f-4a25-96cf-ef218e743e16,2008,,,"[38.2, 26.9]",3857281,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcelo Brozović,5469.0,Center Defensive Midfield,86,Croatia,785,['ee5de5e1-71a0-48a9-903a-4fe730f7d8ea'],58,,,,,,,,,,,,,,,,,Croatia,785,00:00:58.118,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b6396b6-cc83-4647-adb2-6cd78030cc91,2011,,,"[40.4, 72.0]",3857281,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Josip Juranović,29163.0,Right Back,86,Croatia,785,['c4e4c32e-f3bf-4c0a-ba30-5b03b3406827'],2,,,,,,,,,,,,,,,,,Croatia,785,00:01:02.064,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73aa94b1-80e8-463f-a1fc-d3536e190f63,2014,,,"[56.3, 73.3]",3857281,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luka Modrić,5463.0,Right Center Midfield,86,Croatia,785,['6ff0714b-9565-40ee-bc07-bb82429c5987'],4,,,,,,,,,,,,,,,,,Croatia,785,00:01:04.809,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba8246e8-77bc-4f52-bcf5-eaaa8e00f26b,2017,,,"[43.9, 61.2]",3857281,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcelo Brozović,5469.0,Center Defensive Midfield,86,Croatia,785,['dadb98c8-9738-4a68-a466-92eb65d544c1'],9,,,,,,,,,,,,,,,,,Croatia,785,00:01:09.250,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdb1d435-c2f2-4da7-955b-50ef3a0e0c05,2020,,,"[28.8, 45.9]",3857281,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joško Gvardiol,33018.0,Left Center Back,86,Croatia,785,['beee34b3-2252-4d39-a8b0-41267fef6fda'],12,,,,,,,,,,,,,,,,,Croatia,785,00:01:12.146,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10626305-5d36-4ef7-b855-95de97361a4f,2023,,,"[38.2, 6.5]",3857281,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Borna Sosa,12625.0,Left Back,86,Croatia,785,['b902c2c2-6af3-4f74-8f0a-e323fc257b4c'],14,,,,,,,,,,,,,,,,,Croatia,785,00:01:14.863,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,00e61fe8-aaed-4517-a111-804822ae16a4,2026,,,"[94.7, 12.8]",3857281,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Perišić,5474.0,Left Wing,86,Croatia,785,['f9989a67-28e9-4381-a4ec-9e70c2c6a961'],21,,,,,,,,,,,,,,,,,Croatia,785,00:01:21.097,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,2b820eb0-5614-42e7-97f3-c7710756cdd1,2032,,,"[54.2, 72.3]",3857281,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan David,23640.0,Right Center Forward,86,Croatia,785,['daaba512-e022-4695-a5c1-aad2ed5ad24e'],27,,,,,,,,,,,,,,,,,Canada,1833,00:01:27.940,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ea417684-3139-416d-a936-baae3a83b200,2034,,,"[109.1, 10.2]",3857281,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Perišić,5474.0,Left Wing,87,Croatia,785,['e96a81fb-32f0-4dbb-ae16-fc76e47c5628'],38,,,,,,,,,,,,,,,,,Croatia,785,00:01:38.326,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,5d6a19b9-1da1-43db-acff-b65e364544f9,2038,,,"[51.8, 63.7]",3857281,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Osorio,12770.0,Right Center Midfield,88,Canada,1833,['22017187-cd55-42e8-84bb-822211d29c96'],59,,,,,,,,,,,,,,,,,Canada,1833,00:01:59.714,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4354e95e-6a68-41ef-8b59-a648e6e5f468,2040,,,"[82.6, 10.6]",3857281,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ivan Perišić,5474.0,Left Wing,89,Croatia,785,['3a17fd9e-3544-4f42-86e1-0ba843b2bcdd'],0,,,,,,,,,,,,,,,,,Croatia,785,00:02:00.505,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8513663d-571d-4b25-b84f-876ac1cf66b6,2042,,,"[92.2, 18.2]",3857281,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Marko Livaja,22041.0,Center Forward,89,Croatia,785,['a6aa2a9f-757d-400a-9bbd-5d557bf3feee'],1,,,,,,,,,,,,,,,,,Croatia,785,00:02:01.599,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2dad268c-e037-4b89-b59e-2d110058e937,2045,,,"[31.2, 55.9]",3857281,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Atiba Hutchinson,31684.0,Center Defensive Midfield,90,Canada,1833,['a9a494b6-5b42-4c31-80e8-4345d395cde3'],4,,,,,,,,,,,,,,,,,Canada,1833,00:02:04.199,Ball Receipt*,
