50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca45f3db-867f-4f6c-bde4-15693cc87c95,859,,,"[39.1, 4.3]",3857295,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Joel Nathaniel Campbell Samuels,5581.0,Left Wing,43,Costa Rica,795,['f5d7991d-6d95-437a-8815-ead960cfa97c'],26,,,,,,,,,,,,,,,,Costa Rica,795,00:20:26.654,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cb647ca-00d5-436d-8fdf-df7466912aad,862,,,"[22.2, 28.4]",3857295,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Kendall Jamaal Waston Manley,6328.0,Center Back,43,Costa Rica,795,['86db3bbc-9ea6-400e-9226-de2e27ef510c'],29,,,,,,,,,,,,,,,,Costa Rica,795,00:20:29.367,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79ce966b-2abb-4357-9f1b-f70efcb4f273,865,,,"[21.2, 39.9]",3857295,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Óscar Esau Duarte Gaitán,5598.0,Right Center Back,43,Costa Rica,795,['a245d08b-edb2-4e04-98ec-77d8ca008efc'],31,,,,,,,,,,,,,,,,Costa Rica,795,00:20:31.938,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f932f257-ef66-478f-a251-a9d645235335,868,,,"[22.2, 69.2]",3857295,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Celso Borges Mora,5582.0,Right Defensive Midfield,43,Costa Rica,795,['328fa86c-6da2-42c8-ad98-51d304b5965c'],34,,,,,,,,,,,,,,,,Costa Rica,795,00:20:34.930,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185d171a-5f45-4fc9-a256-07d087e91190,872,,,"[8.3, 43.5]",3857295,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Keylor Navas Gamboa,5597.0,Goalkeeper,43,Costa Rica,795,['43bd0271-938f-4fa7-a6fa-ac9e0e426ca0'],37,,,,,,,,,,,,,,,,Costa Rica,795,00:20:37.427,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8ab3755-c36a-4e02-bec1-7c5913cf4098,877,,,"[80.8, 42.7]",3857295,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Daichi Kamada,9411.0,Left Center Forward,43,Costa Rica,795,['487b580d-8321-4b4b-b394-8d319431131b'],43,,,,,,,,,,,,,,,,Japan,778,00:20:43.062,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef4dd10d-e96c-431e-9622-a3c963265d85,880,,,"[90.5, 59.4]",3857295,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ritsu Doan,8361.0,Right Midfield,43,Costa Rica,795,['efd3b30b-0c81-4ea0-94d3-a772bf89f6dc'],44,,,,,,,,,,,,,,,,Japan,778,00:20:44.980,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672a3050-8374-446d-acd7-051eaa97d623,885,,,"[39.1, 19.7]",3857295,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Joel Nathaniel Campbell Samuels,5581.0,Left Wing,43,Costa Rica,795,['b961b5bb-a288-479a-bdc2-62ab9ae16ce9'],47,,,,,,,,,,,,,,,,Costa Rica,795,00:20:47.878,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87db8f8f-343c-4a3e-9a7c-000a3618fe35,888,,,"[26.8, 6.6]",3857295,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Bryan Oviedo,5836.0,Left Wing Back,43,Costa Rica,795,['adba602e-80f3-494d-83a3-78d7442016f8'],50,,,,,,,,,,,,,,,,Costa Rica,795,00:20:50.171,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b38a012-bc60-4b88-845a-44ac5e4898f9,892,,,"[56.9, 7.6]",3857295,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Anthony Daniel Contreras Enríquez,132296.0,Center Forward,43,Costa Rica,795,"['7cfd0681-d993-4f5e-b15c-98f93b804405', 'bfd14488-336a-49c7-803a-5374682a5b03']",52,,,,,,,,,,,,,,,,Costa Rica,795,00:20:52.564,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2318f47-6f7e-4aee-819d-cf172c67e7c9,898,,,"[51.0, 5.1]",3857295,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Joel Nathaniel Campbell Samuels,5581.0,Left Wing,43,Costa Rica,795,['d4d9d665-9054-42b8-a13a-96a2ce783a59'],53,,,,,,,,,,,,,,,,Costa Rica,795,00:20:53.756,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bbec018-e033-46c3-8675-4bda82305fb0,900,,,"[49.1, 18.0]",3857295,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Yeltsin Ignacio Tejeda Valverde,5839.0,Left Defensive Midfield,43,Costa Rica,795,['6d54a7be-2600-4444-8973-1a3636194863'],55,,,,,,,,,,,,,,,,Costa Rica,795,00:20:55.012,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a592e756-283b-4ac0-a503-a1deaba7cc12,903,,,"[49.5, 39.8]",3857295,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Celso Borges Mora,5582.0,Right Defensive Midfield,43,Costa Rica,795,['a95057f9-d074-425b-9fd8-9bf5314581b8'],57,,,,,,,,,,,,,,,,Costa Rica,795,00:20:57.548,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534f4e62-e6ad-4215-82b0-190be714eec8,906,,,"[58.6, 50.2]",3857295,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Gerson Torres Barrantes,132497.0,Right Wing,43,Costa Rica,795,['3e7a256b-8fbd-4c4f-a1f9-915388d55b56'],59,,,,,,,,,,,,,,,,Costa Rica,795,00:20:59.723,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0d796c6-313c-41b1-b9ab-457bfe2055a0,908,,,"[51.0, 53.2]",3857295,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Celso Borges Mora,5582.0,Right Defensive Midfield,43,Costa Rica,795,['2d8e07c9-d6d0-4f2a-aa4b-7a882d82c0f7'],0,,,,,,,,,,,,,,,,Costa Rica,795,00:21:00.715,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63be8701-3034-43b0-a878-dfc752553d5f,911,,,"[57.1, 44.5]",3857295,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Yeltsin Ignacio Tejeda Valverde,5839.0,Left Defensive Midfield,43,Costa Rica,795,['1542428d-e4b5-4381-ad06-8ce9c35907d5'],2,,,,,,,,,,,,,,,,Costa Rica,795,00:21:02.906,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e75c2f6-a803-43f3-8019-eda561a36084,913,,,"[50.6, 51.4]",3857295,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Celso Borges Mora,5582.0,Right Defensive Midfield,43,Costa Rica,795,['bcd68fca-9669-4023-963e-a44f1a1a1b85'],3,,,,,,,,,,,,,,,,Costa Rica,795,00:21:03.856,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42ca68d1-f2ae-4d9d-8210-569b11308fbb,916,,,"[40.3, 53.8]",3857295,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Óscar Esau Duarte Gaitán,5598.0,Right Center Back,43,Costa Rica,795,['7fc3e618-3cb6-40ef-82cc-a027688e4ce7'],10,,,,,,,,,,,,,,,,Costa Rica,795,00:21:10.240,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e28accb0-8142-4b94-a68d-21486414e731,919,,,"[50.8, 68.1]",3857295,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Celso Borges Mora,5582.0,Right Defensive Midfield,43,Costa Rica,795,['401ccb08-2492-4477-9d59-58a73761ff4f'],13,,,,,,,,,,,,,,,,Costa Rica,795,00:21:13.458,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13aa172b-c04f-41c1-b8e5-ad16d778b525,922,,,"[62.7, 53.1]",3857295,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Yeltsin Ignacio Tejeda Valverde,5839.0,Left Defensive Midfield,43,Costa Rica,795,['44bb9924-2bec-4544-adb8-adfe3599e576'],15,,,,,,,,,,,,,,,,Costa Rica,795,00:21:15.931,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64649716-5d1f-4dc8-a2c9-0a41d8b3b611,926,,,"[44.2, 48.0]",3857295,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Óscar Esau Duarte Gaitán,5598.0,Right Center Back,43,Costa Rica,795,['2ffe59cd-47b0-42f2-a6da-631d84d7c79d'],18,,,,,,,,,,,,,,,,Costa Rica,795,00:21:18.872,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dad653ba-b947-44b0-a570-f134ef8f3541,929,,,"[51.2, 11.7]",3857295,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Francisco Javier Calvo Quesada,5600.0,Left Center Back,43,Costa Rica,795,['c9ad1fcf-669c-4964-a9f4-eaa754743187'],21,,,,,,,,,,,,,,,,Costa Rica,795,00:21:21.868,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49b655a9-faaf-45e2-82a9-205fe8f8af6c,932,,,"[78.5, 11.1]",3857295,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Bryan Oviedo,5836.0,Left Wing Back,43,Costa Rica,795,['09455f33-5a64-4b61-b162-d488e264b118'],26,,,,,,,,,,,,,,,,Costa Rica,795,00:21:26.613,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e4ba15d-a4b1-40ad-a472-f7fd98a11fe7,935,,,"[78.3, 3.7]",3857295,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Joel Nathaniel Campbell Samuels,5581.0,Left Wing,43,Costa Rica,795,['0a22cb5b-3086-41c2-9b49-601e30c8fd6c'],27,,,,,,,,,,,,,,,,Costa Rica,795,00:21:27.366,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853b3b4b-63e6-483d-95f4-023f887e1f76,937,,,"[62.7, 7.4]",3857295,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Francisco Javier Calvo Quesada,5600.0,Left Center Back,43,Costa Rica,795,['30dc85b4-d500-40cb-abb0-caf69d391c67'],29,,,,,,,,,,,,,,,,Costa Rica,795,00:21:29.034,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259db899-018c-4f69-bab5-3405afd15dfd,940,,,"[45.4, 22.4]",3857295,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Kendall Jamaal Waston Manley,6328.0,Center Back,43,Costa Rica,795,['db5e694a-866c-403a-a4ee-cca95dbc0da0'],31,,,,,,,,,,,,,,,,Costa Rica,795,00:21:31.827,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9312b45e-ff3e-44df-8f39-4c118d58376d,943,,,"[38.9, 42.9]",3857295,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Óscar Esau Duarte Gaitán,5598.0,Right Center Back,43,Costa Rica,795,['2a6cf27e-ed96-4a8f-82f2-26f656e3c570'],33,,,,,,,,,,,,,,,,Costa Rica,795,00:21:33.864,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,def1400a-c1b6-4265-8f94-84e19025de2f,946,,,"[44.9, 6.2]",3857295,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Francisco Javier Calvo Quesada,5600.0,Left Center Back,43,Costa Rica,795,['566b641f-3165-402f-89ba-947c2320f8c1'],39,,,,,,,,,,,,,,,,Costa Rica,795,00:21:39.835,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32bd1b63-4dc4-42cb-ade7-a9d28f035f67,948,,,"[51.2, 24.6]",3857295,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Yeltsin Ignacio Tejeda Valverde,5839.0,Left Defensive Midfield,43,Costa Rica,795,['46c52fc6-cfb1-41a4-a8aa-d1432fa5cf34'],41,,,,,,,,,,,,,,,,Costa Rica,795,00:21:41.223,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341029a5-ff39-4a04-b335-eaf0c744e92d,950,,,"[56.7, 3.7]",3857295,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Bryan Oviedo,5836.0,Left Wing Back,43,Costa Rica,795,['098ef9b0-8399-454c-9eb3-8a8d0dacf49a'],43,,,,,,,,,,,,,,,,Costa Rica,795,00:21:43.069,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fe48689-4ed5-47fc-aec9-03d5ad7b77e5,962,,,"[43.2, 18.6]",3857295,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kendall Jamaal Waston Manley,6328.0,Center Back,44,Costa Rica,795,['5ea68e8a-a68b-47cf-9861-cfd45c774c73'],2,,,,,,,,,,,,,,,,Costa Rica,795,00:22:02.650,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1be9c56-b1c2-4b29-8619-d1e8c8e73bb3,964,,,"[39.5, 43.9]",3857295,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Óscar Esau Duarte Gaitán,5598.0,Right Center Back,44,Costa Rica,795,['7e4dd512-2384-4fba-95b5-fbcafde47049'],3,,,,,,,,,,,,,,,,Costa Rica,795,00:22:03.998,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0425631-95c1-4827-91c3-d4549057893a,967,,,"[43.2, 56.2]",3857295,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Celso Borges Mora,5582.0,Right Defensive Midfield,44,Costa Rica,795,['e2075594-4955-4950-914a-df3b2a08fb01'],6,,,,,,,,,,,,,,,,Costa Rica,795,00:22:06.410,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0abb3b6-e601-4990-96c5-a743e561335b,971,,,"[53.5, 44.5]",3857295,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yeltsin Ignacio Tejeda Valverde,5839.0,Left Defensive Midfield,44,Costa Rica,795,['a7f4b3b3-7b12-4911-b2ac-031dd0216e08'],7,,,,,,,,,,,,,,,,Costa Rica,795,00:22:07.808,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d9269a3-5e74-4ef1-b231-f8158078f997,973,,,"[64.7, 57.4]",3857295,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerson Torres Barrantes,132497.0,Right Wing,44,Costa Rica,795,['870aa451-c1cd-4c67-8904-741c8524da86'],8,,,,,,,,,,,,,,,,Costa Rica,795,00:22:08.221,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd2f5aec-c009-4e3b-8ed5-ba0150b8d6d2,980,,,"[63.3, 62.4]",3857295,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerson Torres Barrantes,132497.0,Right Wing,44,Costa Rica,795,"['4d988c10-22a6-4ca1-b035-e877b209bee0', '8de8fa74-3a53-423b-afa7-8cf86b720eed']",12,,,,,,,,,,,,,,,,Costa Rica,795,00:22:12.801,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869c1cc0-5660-4c21-9459-5b683152deec,983,,,"[39.3, 75.5]",3857295,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Keysher Fuller Spence,130185.0,Right Wing Back,44,Costa Rica,795,['4400cc51-2687-43c2-8a67-88486367fb54'],15,,,,,,,,,,,,,,,,Costa Rica,795,00:22:15.495,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866247e5-3f46-46c3-a89b-d8271797ff63,986,,,"[31.3, 54.0]",3857295,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Óscar Esau Duarte Gaitán,5598.0,Right Center Back,44,Costa Rica,795,['196095f1-c3f5-4353-996f-f8ea4a8fc63f'],17,,,,,,,,,,,,,,,,Costa Rica,795,00:22:17.341,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1865ac3-2db2-4f79-85d1-14c4d8357c63,989,,,"[75.0, 6.2]",3857295,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bryan Oviedo,5836.0,Left Wing Back,44,Costa Rica,795,['4a695dc5-39bc-4e09-a208-4934c591b06b'],22,,,,,,,,,,,,,,,,Costa Rica,795,00:22:22.438,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3eaafc36-5222-4b9a-9efb-bacb5f85c3af,991,,,"[58.6, 63.7]",3857295,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daichi Kamada,9411.0,Left Center Forward,44,Costa Rica,795,['5f606520-8519-44ee-9163-e49eb7432563'],24,,,,,,,,,,,,,,,,Japan,778,00:22:24.223,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d1c9444-b833-4921-8556-46727300f75a,1003,,,"[81.3, 13.7]",3857295,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yeltsin Ignacio Tejeda Valverde,5839.0,Left Defensive Midfield,45,Costa Rica,795,['06df9cab-50c6-4ef8-a748-8659da6cf1ff'],54,,,,,,,,,,,,,,,,Costa Rica,795,00:22:54.505,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f268999f-3e50-4888-8eaa-b49f95572058,1005,,,"[81.1, 3.9]",3857295,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bryan Oviedo,5836.0,Left Wing Back,45,Costa Rica,795,['191c7d74-44c0-4cbe-89c8-d8cf263f486d'],55,,,,,,,,,,,,,,,,Costa Rica,795,00:22:55.554,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92c38f36-f398-432a-9c9b-d90a022c2b16,1008,,,"[47.1, 12.5]",3857295,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kendall Jamaal Waston Manley,6328.0,Center Back,45,Costa Rica,795,['720b4801-d93b-4b2e-81cd-afa8d3262b0d'],58,,,,,,,,,,,,,,,,Costa Rica,795,00:22:58.324,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4f30265-7f3d-45cb-8e9e-f8e771eec73a,1011,,,"[43.8, 35.5]",3857295,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Óscar Esau Duarte Gaitán,5598.0,Right Center Back,45,Costa Rica,795,['f53b4721-0f86-4fa4-932a-317bf03fbb08'],0,,,,,,,,,,,,,,,,Costa Rica,795,00:23:00.557,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc56a5c5-2b51-4d5a-b30d-4e79a91a0b49,1014,,,"[31.6, 21.8]",3857295,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kendall Jamaal Waston Manley,6328.0,Center Back,45,Costa Rica,795,['488b6680-b352-4c9f-8d30-239e0cf201ab'],7,,,,,,,,,,,,,,,,Costa Rica,795,00:23:07.257,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccf0bfd4-a2c5-462a-9af1-5157c45551c2,1017,,,"[37.6, 5.7]",3857295,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Javier Calvo Quesada,5600.0,Left Center Back,45,Costa Rica,795,['4ffc6a27-b159-415b-82c0-3abd81f2971b'],9,,,,,,,,,,,,,,,,Costa Rica,795,00:23:09.267,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475bf45c-74da-47d1-b4cb-40df1a98ba19,1019,,,"[56.9, 5.1]",3857295,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bryan Oviedo,5836.0,Left Wing Back,45,Costa Rica,795,['e14907f7-6f57-4f09-9d35-afe3c23f3fe3'],10,,,,,,,,,,,,,,,,Costa Rica,795,00:23:10.415,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adf11849-aeef-4e15-ba3d-3a23e0d7b520,1021,,,"[78.5, 10.0]",3857295,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joel Nathaniel Campbell Samuels,5581.0,Left Wing,45,Costa Rica,795,['47a063bb-eed9-41a7-826c-a8d329f3e559'],12,,,,,,,,,,,,,,,,Costa Rica,795,00:23:12.033,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dab1be8b-7921-438f-a462-085c06ae15f0,1025,,,"[79.3, 12.9]",3857295,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bryan Oviedo,5836.0,Left Wing Back,45,Costa Rica,795,['ae4f3853-e1ff-4f41-bd74-960f24350622'],13,,,,,,,,,,,,,,,,Costa Rica,795,00:23:13.521,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51a769b5-053a-41f8-9f01-a2cab0f6de31,1027,,,"[35.0, 57.1]",3857295,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maya Yoshida,3300.0,Left Center Back,46,Japan,778,['231cfbfa-43e2-4ac6-a473-97f4b65e1b0f'],14,,,,,,,,,,,,,,,,Japan,778,00:23:14.795,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69a960c9-3c61-4463-902a-7bef8c18bfca,1030,,,"[50.8, 69.0]",3857295,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wataru Endo,23721.0,Right Defensive Midfield,46,Japan,778,['b9437b9e-405b-408e-acf2-2c6e7d5a90bf'],16,,,,,,,,,,,,,,,,Japan,778,00:23:16.124,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75e11dc2-ca26-4418-973e-3527b1fab439,1037,,,"[63.0, 75.4]",3857295,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ritsu Doan,8361.0,Right Midfield,47,Costa Rica,795,['79c3e977-f5f6-4f06-8f2f-194ae9c222b1'],19,,,,,,,,,,,,,,,,Japan,778,00:23:19.176,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1cff33e-9a8b-42b9-8c59-e5e667879eca,1041,,,"[57.7, 26.7]",3857295,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Celso Borges Mora,5582.0,Right Defensive Midfield,47,Costa Rica,795,['12368b8d-9e68-4922-84e4-f349f85d199f'],21,,,,,,,,,,,,,,,,Costa Rica,795,00:23:21.354,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3241a793-6c47-4b95-99dc-819716a72521,1044,,,"[57.8, 70.2]",3857295,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keysher Fuller Spence,130185.0,Right Wing Back,47,Costa Rica,795,['2ed7a018-0cf6-4d8d-8c46-7d5d9a6ff3aa'],25,,,,,,,,,,,,,,,,Costa Rica,795,00:23:25.667,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a875b0ac-1e44-4a1c-8226-704cab7c5d28,1047,,,"[56.9, 59.9]",3857295,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Celso Borges Mora,5582.0,Right Defensive Midfield,47,Costa Rica,795,['0475b651-7bc3-4323-9632-f6b6e4c2defa'],27,,,,,,,,,,,,,,,,Costa Rica,795,00:23:27.823,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545dcbc4-7d30-4eb6-b985-e7983994c87d,1050,,,"[58.3, 50.9]",3857295,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joel Nathaniel Campbell Samuels,5581.0,Left Wing,47,Costa Rica,795,['7f3b5740-566b-46cd-aaa4-ee1dc5954444'],31,,,,,,,,,,,,,,,,Costa Rica,795,00:23:31.459,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ff8dec7-acd6-4e07-973e-8975cead44ef,1053,,,"[68.4, 74.3]",3857295,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Celso Borges Mora,5582.0,Right Defensive Midfield,47,Costa Rica,795,['4ef47c24-1aa3-4c32-a551-46cf45e169e5'],34,,,,,,,,,,,,,,,,Costa Rica,795,00:23:34.241,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fa9b35f-7318-4c66-9dbf-0309a1bdd181,1057,,,"[84.0, 76.1]",3857295,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keysher Fuller Spence,130185.0,Right Wing Back,47,Costa Rica,795,"['4c2a22cb-4965-4c50-b215-1f93642ff4b3', 'da360882-be19-4ef4-b33a-3d7770488bde']",36,,,,,,,,,,,,,,,,Costa Rica,795,00:23:36.649,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd1626eb-1bef-4eb5-86cb-496bc83db684,1062,,,"[33.2, 9.7]",3857295,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maya Yoshida,3300.0,Left Center Back,48,Japan,778,['9403a245-3105-4c15-ae8c-a0d27344718f'],50,,,,,,,,,,,,,,,,Japan,778,00:23:50.174,Ball Receipt*,
