ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[73.6, 8.4]",,,,,,,,,,,,,1.638445,,,,,,,,,,,,,75220ae7-48d3-437c-93ae-074236306790,821,,,"[73.6, 8.4]",3857285,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven Bergwijn,8259.0,Left Center Forward,45,Netherlands,941,"['c8d32beb-f561-42a0-bcbb-354c59d6516d', 'd6710434-4731-469d-99c9-8e4f30c225ff']",47,,,,,,,,,,,,,,,,,Netherlands,941,00:23:47.317,Carry,
,,,"[34.6, 31.4]",,,,,,,,,,,,,2.751744,,,,,,,,,,,,,9d5d6d00-57e1-4776-a112-41929b81d282,828,,,"[32.4, 48.6]",3857285,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Center Attacking Midfield,46,Senegal,787,"['72aee098-155b-479e-b27e-850c458bc3e1', 'fa332f18-eacf-44c6-85b9-ac315ca0053b']",1,,,,,,,,,,,,,,,,,Senegal,787,00:24:01.395,Carry,
,,,"[54.0, 27.7]",,,,,,,,,,,,,0.337987,,,,,,,,,,,,,8320b6bb-ee8d-49e4-b651-aff816e2d271,831,,,"[55.3, 27.6]",3857285,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ismaïla Sarr,2941.0,Left Wing,46,Senegal,787,"['0ad24d5d-0ae0-4186-9a38-2dec568ffe81', '1d05d3e0-e82f-40cb-ac9d-2b89811ffbf1', '8887b594-c76b-4bba-93d4-5bc6c61e4713']",5,,,,,,,,,,,,,,,,,Senegal,787,00:24:05.711,Carry,True
,,,"[52.7, 77.2]",,,,,,,,,,,,,1.514495,,,,,,,,,,,,,3e59a5d4-82ed-46c5-88d5-3d47c2405a87,839,,,"[51.0, 77.4]",3857285,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Youssouf Sabaly,3404.0,Right Back,47,Senegal,787,"['8437c77e-ae5e-4695-8f12-1627f839eb5f', 'cec46d69-cf19-4939-a0e7-8eee9c30d0e4']",25,,,,,,,,,,,,,,,,,Senegal,787,00:24:25.804,Carry,
,,,"[51.0, 54.6]",,,,,,,,,,,,,1.443991,,,,,,,,,,,,,02215cb3-afec-4d6f-a9c8-556ab5eb4dad,842,,,"[47.3, 58.6]",3857285,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kalidou Koulibaly,5675.0,Right Center Back,47,Senegal,787,"['4558a427-b88e-4ba4-8091-ae7695b4654a', 'e5e53fc5-cc84-4a46-b39e-8b7bb5bcf873']",29,,,,,,,,,,,,,,,,,Senegal,787,00:24:29.003,Carry,
,,,"[104.5, 18.1]",,,,,,,,,,,,,4.174131,,,,,,,,,,,,,a4350a23-07ad-4739-a820-b4b2356c5423,845,,,"[101.0, 20.8]",3857285,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ismaïla Sarr,2941.0,Left Wing,47,Senegal,787,"['4d49fece-fb1e-46d8-9ad9-4732245140ec', 'c4ab943c-3595-49b5-851a-313391471308', 'ce96bbcb-50c6-454c-80a7-18c65c750d62']",33,,,,,,,,,,,,,,,,,Senegal,787,00:24:33.324,Carry,True
,,,"[102.7, 25.9]",,,,,,,,,,,,,1.752803,,,,,,,,,,,,,edd9b064-c9b4-4fc9-a322-82564f8c2caa,848,,,"[104.5, 18.1]",3857285,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ismaïla Sarr,2941.0,Left Wing,47,Senegal,787,"['c4ab943c-3595-49b5-851a-313391471308', 'ce96bbcb-50c6-454c-80a7-18c65c750d62', 'ea60b4cb-2000-455d-9a59-f8108e2e428c']",37,,,,,,,,,,,,,,,,,Senegal,787,00:24:37.498,Carry,True
,,,"[81.0, 55.9]",,,,,,,,,,,,,1.128349,,,,,,,,,,,,,a2a8d1de-6231-41c4-9afd-4e8615a3198b,859,,,"[87.1, 55.9]",3857285,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Krépin Diatta,20758.0,Right Wing,48,Senegal,787,"['15d5436b-7455-4cfc-961a-56275a7cfb56', '692273b7-3df5-424d-8d38-70892cb2f74b']",7,,,,,,,,,,,,,,,,,Senegal,787,00:25:07.991,Carry,
,,,"[69.4, 55.3]",,,,,,,,,,,,,0.996092,,,,,,,,,,,,,5108be28-4b38-4052-95d8-4fb26aca5069,862,,,"[69.4, 55.3]",3857285,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Youssouf Sabaly,3404.0,Right Back,48,Senegal,787,"['39c45ec1-5264-4dfe-9d09-d170acf0eec2', '6f3a9cd7-9edf-43d5-a1a7-9b3c953a2f47']",10,,,,,,,,,,,,,,,,,Senegal,787,00:25:10.613,Carry,
,,,"[80.9, 74.7]",,,,,,,,,,,,,1.039225,,,,,,,,,,,,,b7674d81-7507-482b-9e94-0add7db6a097,865,,,"[76.9, 74.7]",3857285,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Krépin Diatta,20758.0,Right Wing,48,Senegal,787,"['6e6835e9-651e-458f-ad84-44b6a3cca60c', 'ffc16818-6b71-40e7-b2c1-4dbe0141ba84']",12,,,,,,,,,,,,,,,,,Senegal,787,00:25:12.615,Carry,
,,,"[88.5, 66.2]",,,,,,,,,,,,,1.828801,,,,,,,,,,,,,1941fd42-95ba-4860-83d6-19458e1b676c,869,,,"[92.5, 63.5]",3857285,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ismaïla Sarr,2941.0,Left Wing,48,Senegal,787,"['18bec2ff-1e34-4d84-89c3-d442cfed4d62', '7965ad2b-f7c6-4150-be0f-ff0c8a462804', '7bcbb262-d2ae-4be9-b058-4a025431d20d', 'cd73d1a8-706c-44fa-89d2-f6c543005b6f']",14,,,,,,,,,,,,,,,,,Senegal,787,00:25:14.806,Carry,True
,,,"[25.4, 7.8]",,,,,,,,,,,,,2.264633,,,,,,,,,,,,,8bf17787-3182-42e5-a5a6-76dab051fb32,880,,,"[24.5, 10.8]",3857285,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daley Blind,3311.0,Left Wing Back,49,Netherlands,941,"['83e80435-2e2f-4ee3-ba40-77f344e3e6c3', 'd28e22dd-b272-491e-bd17-9988fc5e377d']",19,,,,,,,,,,,,,,,,,Netherlands,941,00:25:19.464,Carry,
,,,"[51.0, 62.1]",,,,,,,,,,,,,1.631133,,,,,,,,,,,,,ad5fa19b-b398-4e68-a728-fb97fbb88771,886,,,"[55.4, 70.3]",3857285,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kalidou Koulibaly,5675.0,Right Center Back,50,Senegal,787,"['3a6cd33a-c765-4c9e-8975-a357cfb67168', '87bb8892-885d-4c6d-9b7e-0640a6527554']",25,,,,,,,,,,,,,,,,,Senegal,787,00:25:25.812,Carry,
,,,"[56.0, 55.0]",,,,,,,,,,,,,0.104792,,,,,,,,,,,,,c42970b2-0e65-4cb9-8d6a-dd4ea4248f8c,889,,,"[56.0, 55.0]",3857285,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Left Defensive Midfield,50,Senegal,787,"['0be8fdb9-3b30-4c79-922a-c1d4958e9c73', 'c2f7148b-8de0-4c8f-bb1a-e5fe9ecfd62c']",28,,,,,,,,,,,,,,,,,Senegal,787,00:25:28.803,Carry,
,,,"[48.5, 58.6]",,,,,,,,,,,,,0.608759,,,,,,,,,,,,,d5fdd304-b82f-4f99-92cb-ea474499daf3,892,,,"[48.5, 58.6]",3857285,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kalidou Koulibaly,5675.0,Right Center Back,50,Senegal,787,"['50d4c93d-39c7-4065-b06b-5a55caecfa24', 'a1f2005c-aebb-491a-96e2-c6044550ec43']",29,,,,,,,,,,,,,,,,,Senegal,787,00:25:29.868,Carry,
,,,"[65.9, 52.1]",,,,,,,,,,,,,1.099467,,,,,,,,,,,,,7769b154-d555-49f6-8a8b-9c7e7bdfa129,895,,,"[70.1, 50.4]",3857285,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Center Attacking Midfield,50,Senegal,787,"['023ed852-2377-4ef6-842b-b06c46928a39', '10dc2d5b-bd89-4ae7-a34d-97af3f2354a3', 'dde906ff-e898-4bdf-8746-d262ff227a32']",31,,,,,,,,,,,,,,,,,Senegal,787,00:25:31.977,Carry,True
,,,"[57.6, 29.5]",,,,,,,,,,,,,1.459963,,,,,,,,,,,,,b9851eb1-c5af-456d-992f-9ec81df7293c,900,,,"[62.6, 27.5]",3857285,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Bergwijn,8259.0,Left Center Forward,51,Netherlands,941,"['2c19da57-b10c-4220-a956-903a73986855', 'cc13843d-ae4d-4f86-bf20-e082389bd4d4']",34,,,,,,,,,,,,,,,,,Netherlands,941,00:25:34.330,Carry,
,,,"[58.6, 24.5]",,,,,,,,,,,,,0.760953,,,,,,,,,,,,,57d0d358-61a4-4c68-b9e4-0db04be7468e,903,,,"[58.9, 23.4]",3857285,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,51,Netherlands,941,"['76b1783e-ee1c-4fa0-a778-34053e2b32d4', 'cfb0e5a0-69f8-40f6-b76b-85dafc27a3b3']",36,,,,,,,,,,,,,,,,,Netherlands,941,00:25:36.606,Carry,
,,,"[74.7, 74.2]",,,,,,,,,,,,,2.267464,,,,,,,,,,,,,bd180e60-d961-419c-bcce-433154cbbdd8,906,,,"[74.0, 74.0]",3857285,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denzel Dumfries,8125.0,Right Wing Back,51,Netherlands,941,"['0713ee3e-910d-4e71-83a8-8bd7573fa81d', 'f1487f1b-230b-4ff4-9ece-6948f54db77d']",40,,,,,,,,,,,,,,,,,Netherlands,941,00:25:40.819,Carry,
,,,"[51.4, 75.0]",,,,,,,,,,,,,1.240532,,,,,,,,,,,,,05c5b8ab-0eff-4f54-a52f-bfdc5254295a,909,,,"[55.9, 74.0]",3857285,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matthijs de Ligt,8069.0,Right Center Back,51,Netherlands,941,"['13ac9e20-64c8-4890-876b-76336827d497', '1db7f874-e9c9-4fd3-9fbe-517ecd9c238f']",44,,,,,,,,,,,,,,,,,Netherlands,941,00:25:44.475,Carry,
,,,"[48.4, 52.4]",,,,,,,,,,,,,4.711251,,,,,,,,,,,,,b8cf23cb-dcd4-4729-93ff-9042522f2d92,912,,,"[39.2, 62.6]",3857285,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Virgil van Dijk,3669.0,Center Back,51,Netherlands,941,"['6248eef4-1378-424b-bd3e-87b8fb180a93', 'b73c4963-0b22-4a7a-a106-ef8572652c49']",46,,,,,,,,,,,,,,,,,Netherlands,941,00:25:46.945,Carry,
,,,"[81.2, 39.9]",,,,,,,,,,,,,5.444273,,,,,,,,,,,,,42d24ee3-1d8c-468d-877d-d0a60b17591f,915,,,"[51.7, 34.3]",3857285,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,51,Netherlands,941,"['06074d91-8e8e-4d2e-ba50-60954e2a4922', '5766f4c3-74e1-4553-96da-feefd38fa6f8', 'a5da05bf-5350-4619-a083-55bbf18374a8']",53,,,,,,,,,,,,,,,,,Netherlands,941,00:25:53.598,Carry,True
,,,"[105.3, 67.5]",,,,,,,,,,,,,1.865373,,,,,,,,,,,,,bce624b1-8573-4261-9054-2ed26e13a63a,919,,,"[99.3, 67.1]",3857285,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denzel Dumfries,8125.0,Right Wing Back,51,Netherlands,941,"['94b7e000-2964-4180-adf3-0e3f765e63d0', 'ca525393-f440-4c95-b99d-cc9a4b674027']",0,,,,,,,,,,,,,,,,,Netherlands,941,00:26:00.735,Carry,
,,,"[18.2, 67.5]",,,,,,,,,,,,,0.252991,,,,,,,,,,,,,8ab0e33d-f10c-4a71-98c6-4083ab40def1,933,,,"[18.2, 67.5]",3857285,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Youssouf Sabaly,3404.0,Right Back,53,Senegal,787,"['40c2bea4-58e4-4e16-906a-44c5e3cdfc45', 'bf230cd7-a904-4de0-a596-78ebb8707df4']",13,,,,,,,,,,,,,,,,,Senegal,787,00:27:13.356,Carry,
,,,"[12.3, 77.4]",,,,,,,,,,,,,1.682129,,,,,,,,,,,,,a5f50e78-8c6a-44c7-b108-855eb1d22589,936,,,"[7.3, 64.9]",3857285,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kalidou Koulibaly,5675.0,Right Center Back,53,Senegal,787,"['a4c928ed-635e-4a51-8559-4e626f958155', 'ec7526be-5fa1-4d21-93a5-d4e600fa42ca']",14,,,,,,,,,,,,,,,,,Senegal,787,00:27:14.891,Carry,
,,,"[92.0, 60.8]",,,,,,,,,,,,,7.172414,,,,,,,,,,,,,d4a9956d-2861-4ef3-b301-4b0e85e3c7fd,943,,,"[66.9, 72.3]",3857285,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Youssouf Sabaly,3404.0,Right Back,54,Senegal,787,"['44659b72-a4d5-4334-8d76-7f6b0cd92e84', 'c51719ed-0023-45cb-9055-b1eeae23653f']",31,,,,,,,,,,,,,,,,,Senegal,787,00:27:31.283,Carry,
,,,"[98.4, 73.7]",,,,,,,,,,,,,2.141444,,,,,,,,,,,,,24ad3046-bfaf-469b-9f9c-d1bf1b733b2f,946,,,"[98.7, 73.4]",3857285,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Krépin Diatta,20758.0,Right Wing,54,Senegal,787,"['7087e1c3-59f9-44cd-aac6-888276f21cc1', '9232af79-0b87-4252-a0bf-6732606e15d3']",39,,,,,,,,,,,,,,,,,Senegal,787,00:27:39.742,Carry,
,,,"[95.7, 61.5]",,,,,,,,,,,,,0.342914,,,,,,,,,,,,,e52e0f62-288c-4e83-a3c8-7013532a09c4,949,,,"[96.7, 61.3]",3857285,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Idrissa Gana Gueye,3436.0,Center Attacking Midfield,54,Senegal,787,"['492446ac-d204-4e95-8039-2ea86cda9fc1', '6dba8639-f241-43af-9af9-eaff56ee6745']",42,,,,,,,,,,,,,,,,,Senegal,787,00:27:42.706,Carry,
,,,"[98.7, 77.2]",,,,,,,,,,,,,0.657895,,,,,,,,,,,,,d769778f-a466-40fc-825d-c6f9172b5227,952,,,"[98.3, 75.9]",3857285,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Krépin Diatta,20758.0,Right Wing,54,Senegal,787,"['8578d609-c25a-4b1e-8dd5-4817458ae0ac', 'f9d784fa-aad7-4535-85e5-a13aa60b1f65']",44,,,,,,,,,,,,,,,,,Senegal,787,00:27:44.151,Carry,
,,,"[105.9, 77.4]",,,,,,,,,,,,,2.155931,,,,,,,,,,,,,de89ba6f-de2e-48b7-a5e4-c8741540185c,955,,,"[109.2, 74.0]",3857285,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Idrissa Gana Gueye,3436.0,Center Attacking Midfield,54,Senegal,787,"['0837d5c4-dc07-41d1-8db7-0676cc8721a2', 'df280169-ce43-45c8-9b6a-fb3243cae679']",46,,,,,,,,,,,,,,,,,Senegal,787,00:27:46.458,Carry,
,,,"[98.3, 77.2]",,,,,,,,,,,,,0.334673,,,,,,,,,,,,,dee6686b-120f-4166-bf4c-16a5ff443610,958,,,"[99.0, 77.2]",3857285,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Krépin Diatta,20758.0,Right Wing,54,Senegal,787,"['be47d10e-ea6b-443e-b14d-4b7745ca3019', 'c91f4a67-b887-48c7-b3da-1d287ff83dc7']",50,,,,,,,,,,,,,,,,,Senegal,787,00:27:50.051,Carry,
,,,"[96.0, 59.0]",,,,,,,,,,,,,0.32038,,,,,,,,,,,,,08a9a433-4c4f-40f7-bc22-7626a8d0f56e,961,,,"[96.6, 59.8]",3857285,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cheikhou Kouyaté,3684.0,Right Defensive Midfield,54,Senegal,787,"['5dcbd43b-bc39-47c0-956a-016c185d486a', 'a0d1293b-ab6a-4f7b-915f-007fea2d3ff2']",51,,,,,,,,,,,,,,,,,Senegal,787,00:27:51.545,Carry,
,,,"[85.8, 69.5]",,,,,,,,,,,,,1.302249,,,,,,,,,,,,,bd9ae290-07d4-4b1a-9edd-a07636b88429,966,,,"[85.8, 62.2]",3857285,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nampalys Mendy,4506.0,Left Defensive Midfield,54,Senegal,787,"['5a6779e1-8403-4956-bd03-3f56a70ea338', 'b86e34f9-1b81-4f6f-89ca-697e4b47ec59']",54,,,,,,,,,,,,,,,,,Senegal,787,00:27:54.308,Carry,
,,,"[86.8, 77.7]",,,,,,,,,,,,,0.377935,,,,,,,,,,,,,143251f5-b570-421b-b2ef-3ba97b59b396,969,,,"[86.8, 77.7]",3857285,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Krépin Diatta,20758.0,Right Wing,54,Senegal,787,"['3dbbdae3-5854-4684-9731-8ab10f768f20', '805d453a-afac-4cd4-a961-ce28978aba38']",56,,,,,,,,,,,,,,,,,Senegal,787,00:27:56.551,Carry,
,,,"[87.1, 61.5]",,,,,,,,,,,,,0.949374,,,,,,,,,,,,,c3b1bb50-7ef1-4904-bfc8-1a8c52007709,972,,,"[91.1, 60.5]",3857285,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Youssouf Sabaly,3404.0,Right Back,54,Senegal,787,"['786b3cab-f64b-466f-903e-def46014470e', 'b07a9e9b-4a7f-4f80-92ba-e41a973e5865']",58,,,,,,,,,,,,,,,,,Senegal,787,00:27:58.183,Carry,
,,,"[81.3, 77.2]",,,,,,,,,,,,,1.276071,,,,,,,,,,,,,11105ca6-c108-4b66-acb1-086f74cb67ff,975,,,"[81.3, 77.2]",3857285,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Krépin Diatta,20758.0,Right Wing,54,Senegal,787,"['4199c01e-8657-4c5e-af6b-4b6872d77d1a', 'f879aab9-da5e-410c-9a8c-baa69255076c']",0,,,,,,,,,,,,,,,,,Senegal,787,00:28:00.248,Carry,
,,,"[86.8, 77.4]",,,,,,,,,,,,,1.071176,,,,,,,,,,,,,c9808ab3-758e-4b65-b877-064270e1a655,978,,,"[90.5, 77.9]",3857285,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Idrissa Gana Gueye,3436.0,Center Attacking Midfield,54,Senegal,787,"['1d931c29-4b8a-475a-bdf4-d0423ea5fab7', 'bba77af3-cc38-4312-86f4-107b71ee1537', 'f414d7fa-c7c2-45fd-826b-7bac23230dc8']",2,,,,,,,,,,,,,,,,,Senegal,787,00:28:02.402,Carry,True
,,,"[80.9, 76.4]",,,,,,,,,,,,,0.421986,,,,,,,,,,,,,7bde535d-0d4b-42de-809b-bda9605e2dfc,982,,,"[80.9, 76.4]",3857285,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Krépin Diatta,20758.0,Right Wing,54,Senegal,787,"['399ead0e-030e-49cc-8800-bc337eec5be6', 'b260b0b2-8f95-40e1-b69b-64e07699910a']",4,,,,,,,,,,,,,,,,,Senegal,787,00:28:04.324,Carry,
,,,"[1.5, 27.5]",,,,,,,,,,,,,5.97778,,,,,,,,,,,,,186d7245-754a-4975-b2bf-c345f26ec7d9,987,,,"[9.9, 2.2]",3857285,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Left Defensive Midfield,54,Senegal,787,"['5a875983-7397-410d-93a7-a71fed69f6ef', '97481be8-3a30-4370-a3d3-46863d8ab5ed', 'ddf8c6ad-f001-4006-8c33-77b8940ed2aa']",7,,,,,,,,,,,,,,,,,Netherlands,941,00:28:07.820,Carry,True
,,,"[102.5, 46.8]",,,,,,,,,,,,,2.46577,,,,,,,,,,,,,ed0457e8-009b-4fbb-9632-d38f0bee21ea,993,,,"[104.9, 49.8]",3857285,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Youssouf Sabaly,3404.0,Right Back,54,Senegal,787,"['031b8183-2d1d-4c48-87dc-e9e05114f927', '9d008e6b-d86d-41cc-b5ea-0e04953daf64']",16,,,,,,,,,,,,,,,,,Senegal,787,00:28:16.669,Carry,
,,,"[100.9, 48.4]",,,,,,,,,,,,,0.640625,,,,,,,,,,,,,9936a542-ed4d-48ad-8c45-5d52f017ed43,996,,,"[100.0, 46.7]",3857285,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Idrissa Gana Gueye,3436.0,Center Attacking Midfield,54,Senegal,787,"['0c209c82-1aca-43cd-8716-9763b54cbf5b', '309ec0bf-70b9-4522-b11b-4abe131368a1']",19,,,,,,,,,,,,,,,,,Senegal,787,00:28:19.776,Carry,
,,,"[102.2, 60.1]",,,,,,,,,,,,,3.149544,,,,,,,,,,,,,cce9216c-b6b8-4219-a564-c6938ae9c497,1002,,,"[100.0, 52.6]",3857285,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Idrissa Gana Gueye,3436.0,Center Attacking Midfield,54,Senegal,787,"['6437751c-2365-4397-b990-f281c516bb2f', 'ad6c5287-1b44-48a2-bd79-fa06690b2819']",21,,,,,,,,,,,,,,,,,Senegal,787,00:28:21.885,Carry,
,,,"[93.8, 57.3]",,,,,,,,,,,,,0.543935,,,,,,,,,,,,,e70ff9e9-9da3-4e55-b7f7-7a0b7e13415f,1005,,,"[94.7, 58.0]",3857285,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cheikhou Kouyaté,3684.0,Right Defensive Midfield,54,Senegal,787,"['38ab5873-1c4c-4c53-a1a0-f95abd5bce3e', '7af32d7e-4056-4a6b-9976-a4e49100ae75']",26,,,,,,,,,,,,,,,,,Senegal,787,00:28:26.141,Carry,
,,,"[87.4, 39.2]",,,,,,,,,,,,,1.61222,,,,,,,,,,,,,e2c715b1-7402-4872-a20f-b48fae6b8d0a,1008,,,"[87.4, 39.2]",3857285,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nampalys Mendy,4506.0,Left Defensive Midfield,54,Senegal,787,"['4b6cb6da-7393-44f4-a9e6-91309cd0cdc9', 'a7650363-9c62-42eb-bc76-01415a99d205']",28,,,,,,,,,,,,,,,,,Senegal,787,00:28:28.102,Carry,
,,,"[100.0, 56.6]",,,,,,,,,,,,,4.144102,,,,,,,,,,,,,e75e82ad-fd5f-40e9-9685-8f13740717bd,1011,,,"[99.0, 74.7]",3857285,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Krépin Diatta,20758.0,Right Wing,54,Senegal,787,"['88f43b75-775c-4b01-bec6-3760636be79f', 'd214487d-ed3f-483e-bc75-4cb29d718488']",31,,,,,,,,,,,,,,,,,Senegal,787,00:28:31.713,Carry,
,,,"[29.3, 55.3]",,,,,,,,,,,,,1.256399,,,,,,,,,,,,,7ea95bd2-7c4f-4307-a6bb-1cdfc4573bef,1018,,,"[28.3, 52.5]",3857285,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Virgil van Dijk,3669.0,Center Back,55,Netherlands,941,"['15e24bc1-f082-4eaa-b37d-3ba8f2a52f3e', '8cd36fec-a4b4-49d6-a989-5102722fab0d']",0,,,,,,,,,,,,,,,,,Netherlands,941,00:29:00.724,Carry,
,,,"[39.5, 63.0]",,,,,,,,,,,,,2.799754,,,,,,,,,,,,,454c0d60-6ca9-4214-a0f4-882d3a30ef47,1021,,,"[35.8, 68.2]",3857285,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Matthijs de Ligt,8069.0,Right Center Back,55,Netherlands,941,"['8ba6b554-a078-4674-abdb-19779540ccdc', 'c4adb3cc-0cbd-494c-aafe-a10d848f4f3e']",3,,,,,,,,,,,,,,,,,Netherlands,941,00:29:03.081,Carry,
,,,"[45.7, 21.3]",,,,,,,,,,,,,5.509796,,,,,,,,,,,,,aa61a2f6-f153-4d97-896e-2793b41b34eb,1024,,,"[31.7, 24.8]",3857285,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nathan Aké,3306.0,Left Center Back,55,Netherlands,941,"['0ae8dec3-12fc-41f3-aff7-f4214f88eaa6', '3cbc8d65-7104-47b3-b0b4-348c4bce650c']",7,,,,,,,,,,,,,,,,,Netherlands,941,00:29:07.612,Carry,
,,,"[69.5, 2.4]",,,,,,,,,,,,,0.929351,,,,,,,,,,,,,34674fd0-b750-476b-bc77-dd5dc2c75efa,1027,,,"[67.8, 2.2]",3857285,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daley Blind,3311.0,Left Wing Back,55,Netherlands,941,"['7d35a969-ae32-4c23-a87e-e4f47cb83eb0', 'e605b538-57d8-433a-a8db-f1c2d793a017']",14,,,,,,,,,,,,,,,,,Netherlands,941,00:29:14.878,Carry,
,,,"[63.1, 27.2]",,,,,,,,,,,,,0.010166001,,,,,,,,,,,,,1afd69e2-0869-45bd-a865-acda37a6caa2,1035,,,"[63.1, 27.2]",3857285,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven Berghuis,7745.0,Right Defensive Midfield,56,Netherlands,941,"['42df82eb-bd70-4e68-8de0-3eb4706136fa', '6c98fe3a-bfbf-41fd-8b25-21745898e3e5']",28,,,,,,,,,,,,,,,,,Netherlands,941,00:29:28.406,Carry,
,,,"[75.7, 2.4]",,,,,,,,,,,,,4.142629,,,,,,,,,,,,,afec96bf-d836-42bc-9da2-857f6a191084,1038,,,"[67.4, 4.4]",3857285,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daley Blind,3311.0,Left Wing Back,56,Netherlands,941,"['9bd83242-ec56-4c4e-8e8e-5cace8f65c51', 'a6a20a14-5bb8-4475-a382-7b3c4368a6b8']",30,,,,,,,,,,,,,,,,,Netherlands,941,00:29:30.195,Carry,
