50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.979949,,,,,,,,,,,,65de6258-2c74-4dd6-8bcc-357bdec65d3f,3471,,"[120.0, 80.0]",3857290,92,,,,,-1.886412,,Left Foot,,,"[116.8, 70.2]",,Ground Pass,,10.309219,,,,Haris Seferović,5543.0,,,,,,Corner,2,From Corner,Fabian Rieder,50436.0,Left Wing,179,Switzerland,773,['d1e0bb2e-bbda-4ffc-9904-7783f8610148'],33,,,,,,,,,,,,,,,,,Switzerland,773,00:47:33.033,Pass,
,,,,,,,,,,,,,,,0.707542,,,,,,,,,,,,0e978f22-758e-4d94-b0af-b4de59034e8d,3473,,"[116.8, 70.2]",3857290,92,,,,,1.95566,,Left Foot,,,"[113.6, 78.1]",,Ground Pass,,8.523497,,,,Fabian Rieder,50436.0,,,,,,,2,From Corner,Haris Seferović,5543.0,Center Forward,179,Switzerland,773,['568ad739-afd1-419c-9e51-e75cab2febe7'],34,,,,,,,,,,,,,,,,,Switzerland,773,00:47:34.013,Pass,
,,,,,,,,,,,,,,,1.347024,,,,,,,,,,,,7aecbef1-b6a4-437d-94f4-2419d7472f29,3476,,"[112.8, 78.1]",3857290,92,,,,,-2.9689112,,Left Foot,,,"[104.2, 76.6]",,Ground Pass,,8.729834,,,,Haris Seferović,5543.0,,,,,,,2,From Corner,Fabian Rieder,50436.0,Left Wing,179,Switzerland,773,['965110a0-deed-4b71-b1f5-094398f3b784'],35,,,,,,,,,,,,,,,,,Switzerland,773,00:47:35.979,Pass,
,,,,,,,,,,,,,,,2.126573,,,,,,,,,,,,12f1dcc2-1187-4705-a5e7-305ff5a62265,3480,,"[100.0, 77.1]",3857290,92,,,,,-3.0367157,,Left Foot,,,"[81.0, 75.1]",,Ground Pass,,19.104973,,,,Silvan Widmer,7796.0,,,,,,,2,From Corner,Haris Seferović,5543.0,Center Forward,179,Switzerland,773,"['5bbe3c3a-66b2-4b68-91d4-865e4b772af8', 'baa2b4f7-3f2a-4313-ba8e-7605bb5ff3cb']",38,,,,,,,,,,,,,,,,,Switzerland,773,00:47:38.148,Pass,True
,,,,,,,,,,,,,,,1.704329,,,,,,,,,,,,533b3e0c-aeb3-42eb-b1c0-7922e5921a66,3483,,"[78.6, 75.1]",3857290,92,,,,,3.0458167,,Right Foot,,,"[55.7, 77.3]",,Ground Pass,,23.005434,,,,Manuel Obafemi Akanji,5549.0,,,,,,,2,From Corner,Silvan Widmer,7796.0,Right Back,179,Switzerland,773,['9b30eb81-3d1a-4ebb-9fb0-210cbb0cb279'],41,,,,,,,,,,,,,,,,,Switzerland,773,00:47:41.130,Pass,
,,,,,,,,,,,,,,,1.03993,,,,,,,,,,,,b866c0b7-f166-4ad6-9f21-5714dedd0ccf,3487,,"[57.4, 67.1]",3857290,92,,,,,0.1458496,,Left Foot,,,"[75.1, 69.7]",,Ground Pass,,17.889942,,,,Remo Freuler,6983.0,,,,,,,2,From Corner,Manuel Obafemi Akanji,5549.0,Right Center Back,179,Switzerland,773,"['76ec7ac6-5701-42d7-a412-ea8ee4479e9c', 'ce87f3e1-92b8-4f46-8221-affc2bbae0ff']",47,,,,,,,,,,,,,,,,,Switzerland,773,00:47:47.065,Pass,True
,,,,,,,,,,,,,,,0.838588,,,,,,,,,,,,c726a563-86f1-4374-810e-b42695050e80,3490,,"[81.0, 69.8]",3857290,92,,,,,0.8547313,,Right Foot,,,"[87.7, 77.5]",,Ground Pass,,10.206861,,,,Fabian Rieder,50436.0,,,,,,,2,From Corner,Remo Freuler,6983.0,Right Defensive Midfield,179,Switzerland,773,['63a049a8-7bb1-49fe-b21f-9d6d05ffe0d0'],49,,,,,,,,,,,,,,,,,Switzerland,773,00:47:49.054,Pass,
,,,,,,,,,,,,,,,1.097271,,,,,,,,,,,,4c28d08b-e618-4cd6-9dbd-c232b416990a,3493,,"[92.0, 77.1]",3857290,92,,,,,-0.30134523,,Left Foot,,,"[99.4, 74.8]",,Ground Pass,,7.7491937,,,,Remo Freuler,6983.0,,,,,,,2,From Corner,Fabian Rieder,50436.0,Left Wing,179,Switzerland,773,['90fec26e-eeff-4db2-9d0e-78d9419e4b96'],51,,,,,,,,,,,,,,,,,Switzerland,773,00:47:51.294,Pass,
,,,,,,,,,,,,,,,1.638843,,,,,,,,,,,,089e3e6e-9b4f-4840-9af8-4c347764dd5c,3496,,"[98.9, 75.3]",3857290,92,,,,,3.0080636,,Right Foot,,,"[85.5, 77.1]",,Ground Pass,,13.520355,,,,Silvan Widmer,7796.0,,,,,,,2,From Corner,Remo Freuler,6983.0,Right Defensive Midfield,179,Switzerland,773,['ea45c20b-3a50-4da1-9561-3f08d216ddd4'],54,,,,,,,,,,,,,,,,,Switzerland,773,00:47:54.943,Pass,
,,,,,,,,,,,,,,,1.107293,,,,,,,,,,,,64fd5ca3-136c-48be-8ac3-691da3826986,3499,,"[85.5, 77.1]",3857290,92,,,,,-1.9273286,,Right Foot,,,"[78.2, 57.5]",,Ground Pass,,20.915306,,,,Fabian Frei,8561.0,,,,,,,2,From Corner,Silvan Widmer,7796.0,Right Back,179,Switzerland,773,['b91c5cc7-d696-4e0d-8b5f-050678bf49a2'],57,,,,,,,,,,,,,,,,,Switzerland,773,00:47:57.262,Pass,
,,,,,,,,,,,,,,,1.711181,,,,,,,,,,,,5aee35fa-1eca-4b2e-a7de-125883d88c15,3502,,"[77.3, 57.5]",3857290,92,,,,,-2.3099642,,Right Foot,,,"[63.9, 42.8]",,Ground Pass,,19.890953,,,,Nico Elvedi,8814.0,,,,,,,2,From Corner,Fabian Frei,8561.0,Center Attacking Midfield,179,Switzerland,773,['6454a378-c0e5-4b1f-bef2-1f8fb6f2d86b'],59,,,,,,,,,,,,,,,,,Switzerland,773,00:47:59.677,Pass,
,,,,,,,,,,,,,,,1.761328,,,,,,,,,,,,21e25198-c639-47c2-a692-e40ff45cdb0c,3505,,"[64.1, 40.4]",3857290,93,,,,,-1.1864215,,Right Foot,,,"[74.9, 13.7]",,Ground Pass,,28.801563,,,,Eray Ervin Cömert,29012.0,,,,,,,2,From Corner,Nico Elvedi,8814.0,Left Center Back,179,Switzerland,773,['76886fa7-4c71-4ebc-afa6-7460e30b98a5'],1,,,,,,,,,,,,,,,,,Switzerland,773,00:48:01.841,Pass,
,,,,,,,,,,,,,,,0.831679,,,,,,,,,,,,55bf6a13-24cf-4823-bbc4-8a8b2fa55368,3507,,"[74.9, 13.7]",3857290,93,,,,,-0.011560178,,Right Foot,,,"[92.2, 13.5]",,Ground Pass,,17.301155,,,,Noah Okafor,29006.0,,,,,,,2,From Corner,Eray Ervin Cömert,29012.0,Left Back,179,Switzerland,773,['0ce72bba-db3b-4bb0-b5c1-b8c568da22dc'],3,,,,,,,,,,,,,,,,,Switzerland,773,00:48:03.603,Pass,
,,,,,,,,,,,,,,,1.617023,,,,,,,,,,,,85f5a15d-91ee-4251-b752-c8a46cc6dcc1,3511,,"[14.1, 75.0]",3857290,93,,,,,-2.0040927,,Left Foot,,,"[4.2, 53.6]",,Ground Pass,,23.579016,,,,André Onana,8064.0,,,,,,Recovery,2,Regular Play,Ngoran Suiru Fai Collins,16346.0,Right Back,180,Cameroon,2722,['092a4f39-a6a4-46fa-92e7-d1c8c29051e5'],6,,,,,,,,,,,,,,,,,Cameroon,2722,00:48:06.768,Pass,
,,,,,,,,,,,,,,,2.178131,,,,,,,,,,,,f11f528a-86ef-4e54-b95f-7240cdcf9ba6,3514,,"[10.1, 53.4]",3857290,93,,,,,-1.2120256,,Right Foot,,,"[22.7, 19.8]",,High Pass,,35.884815,,,,Nouhou Tolo,13454.0,,,,,,,2,Regular Play,André Onana,8064.0,Goalkeeper,180,Cameroon,2722,['30e63602-4b6d-4215-8455-76ae52cff03e'],12,,,,,,,,,,,,,,,,,Cameroon,2722,00:48:12.069,Pass,
,,,,,,,,,,,,,,,1.425323,,,,,,,,,,,,a3e42d49-bde8-4f19-af54-b9a9ce0cbcbe,3517,,"[27.9, 19.6]",3857290,93,,,,,-0.7813496,,Left Foot,,,"[40.3, 7.3]",,Ground Pass,,17.465681,,,,André-Frank Zambo Anguissa,3141.0,,,,,,,2,Regular Play,Nouhou Tolo,13454.0,Left Back,180,Cameroon,2722,['a6b5a3e5-ceee-4dfa-9657-332a4a6e80ff'],16,,,,,,,,,,,,,,,,,Cameroon,2722,00:48:16.891,Pass,
,,,,,,,,,,,,,,,1.078614,,,,,,,,,,,,185abc34-d18c-4eae-a3ac-b694c53695a1,3520,,"[45.6, 7.7]",3857290,93,,,,,1.9744302,,Right Foot,,,"[41.5, 17.3]",,Ground Pass,,10.438869,,,,Nouhou Tolo,13454.0,,,,,,,2,Regular Play,André-Frank Zambo Anguissa,3141.0,Right Center Midfield,180,Cameroon,2722,['fa6f666d-18f1-4108-9898-c1497ad8fc89'],21,,,,,,,,,,,,,,,,,Cameroon,2722,00:48:21.707,Pass,
,,,,,,,,,,,,,,,1.317516,,,,,,,,,,,,9bbcce61-b41c-4fe3-8f8d-08093641b18f,3523,,"[41.5, 17.3]",3857290,93,,,,,1.7905914,,Left Foot,,,"[37.3, 36.1]",,Ground Pass,,19.263437,,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,,2,Regular Play,Nouhou Tolo,13454.0,Left Back,180,Cameroon,2722,['d97346e7-f139-44da-b699-f10a79438c88'],23,,,,,,,,,,,,,,,,,Cameroon,2722,00:48:23.512,Pass,
,,,,,,,,,,,,,,,1.657221,,,,,,,,,,,,d09ffcd1-113d-45f8-9f6e-bfc5a37f18de,3526,,"[37.3, 39.0]",3857290,93,,,,,1.3220384,,Right Foot,,,"[45.2, 70.1]",,Ground Pass,,32.087692,,,,Jean-Charles Castelletto,7426.0,,,,,,,2,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Left Center Back,180,Cameroon,2722,['e2b9d2f0-55a6-426c-96f6-08848f054abe'],25,,,,,,,,,,,,,,,,,Cameroon,2722,00:48:25.808,Pass,
,,,,,,,,,,,,,,,3.599176,,,,,,,,,,,,bde2b676-acf4-435b-97b8-d96084e6e9fa,3529,,"[63.3, 71.9]",3857290,93,,,,,-1.1308016,,Right Foot,,,"[93.1, 8.6]",,High Pass,,69.963776,,,,Georges-Kévin Nkoudou Mbida,3639.0,,,True,,,,2,Regular Play,Jean-Charles Castelletto,7426.0,Right Center Back,180,Cameroon,2722,['e73b02cb-c369-43b7-a672-69bb205779d5'],30,,,,,,,,,,,,,,,,,Cameroon,2722,00:48:30.768,Pass,
,,,,,,,,,,,,,,,2.454382,,,,,,,,,,,,993dcb34-0d73-4515-8c10-76510193d8e1,3537,,"[33.1, 77.5]",3857290,93,,,,,-0.34509262,,Right Foot,,,"[63.7, 66.5]",,Ground Pass,,32.51707,,Incomplete,,,,,,,,,,2,Regular Play,Fabian Rieder,50436.0,Left Wing,180,Cameroon,2722,"['40b3cda3-81b8-4744-8c7b-6e5a89004358', 'd8291bf3-98e8-4616-95d9-9dc5a160c60a']",37,,,,,,,,,,,,,,,,,Switzerland,773,00:48:37.580,Pass,True
,,,,,,,,,,,,,,,1.314249,,,,,,,,,,,,d8291bf3-98e8-4616-95d9-9dc5a160c60a,3538,,"[56.4, 13.6]",3857290,93,,,,,-0.06548002,,Left Foot,,,"[68.6, 12.8]",,Ground Pass,,12.226201,,,,André-Frank Zambo Anguissa,3141.0,,,,,,Recovery,2,Regular Play,Nouhou Tolo,13454.0,Left Back,180,Cameroon,2722,"['993dcb34-0d73-4515-8c10-76510193d8e1', 'e4a9e968-8fdb-4dd4-82a0-63869a2767c9']",40,,,,,,,,,,,,,,,,,Cameroon,2722,00:48:40.035,Pass,
,,,,,,,,,,,,,,,1.146058,,,,,,,,,,,,c2fa82c6-27df-4dd8-9e16-b19116d62657,3542,,"[70.9, 21.8]",3857290,93,,,,,0.91686684,,Right Foot,,,"[81.4, 35.5]",,Ground Pass,,17.260939,,,,Samuel Yves Oum Gwet,8591.0,,,,,,,2,Regular Play,André-Frank Zambo Anguissa,3141.0,Right Center Midfield,180,Cameroon,2722,['97ae1f50-15a6-43d8-895f-23d8a1ee636e'],43,,,,,,,,,,,,,,,,,Cameroon,2722,00:48:43.067,Pass,
,,,,,,,,,,,,,,,0.746026,,,,,,,,,,,,39a2f6ca-6902-4e1d-95eb-cf9d39fd9be4,3545,,"[81.4, 35.5]",3857290,93,,,,,-0.47606933,,Right Foot,,,"[87.8, 32.2]",,Ground Pass,,7.2006946,,,,Vincent Paté Aboubakar,11174.0,,,,,,,2,Regular Play,Samuel Yves Oum Gwet,8591.0,Center Defensive Midfield,180,Cameroon,2722,['b1d5364c-1d47-4f45-aca4-a8ea36c93dae'],44,,,,,,,,,,,,,,,,,Cameroon,2722,00:48:44.248,Pass,
,,,,,,,,,,,,,,,1.411741,,,,,,,,,,,,32102580-de01-46a9-88ac-ae90591ecaaf,3553,,"[85.0, 34.0]",3857290,93,,,,,1.719007,,Right Foot,,,"[80.7, 62.8]",,Ground Pass,,29.119238,,,,Jean-Charles Castelletto,7426.0,,,,,,,2,Regular Play,Vincent Paté Aboubakar,11174.0,Center Forward,180,Cameroon,2722,['5838d25e-2e73-4f16-aa52-b8b740806ba1'],47,,,,,,,,,,,,,,,,,Cameroon,2722,00:48:47.804,Pass,
,,,,,,,,,,,,,,,0.978439,,,,,,,,,,,,f0d8c4c0-51e0-4763-a0b4-f8f44d40c690,3556,,"[89.1, 65.0]",3857290,93,,,,,-0.8797464,,Right Foot,True,,"[106.8, 43.6]",,High Pass,,27.771389,,Incomplete,,,,,,,,,,2,Regular Play,Jean-Charles Castelletto,7426.0,Right Center Back,180,Cameroon,2722,['f0567299-6033-4f3f-a6e9-799c0ba5a137'],50,,,,,,,,,,,,,,,,,Cameroon,2722,00:48:50.958,Pass,
,,,,,,,,,,,,,,,0.988088,,,,,,,,,,,,76bfc141-1bcc-49c9-9fa8-c15896da494b,3560,,"[12.7, 45.3]",3857290,94,,,,,1.5707964,,Keeper Arm,,,"[12.7, 54.4]",,Ground Pass,,9.1,,,,Manuel Obafemi Akanji,5549.0,,,,,,,2,From Keeper,Yann Sommer,5550.0,Goalkeeper,181,Switzerland,773,['0a96ae20-d6c6-45de-b97f-d948eb2c5ad4'],6,,,,,,,,,,,,,,,,,Switzerland,773,00:49:06.729,Pass,
,,,,,,,,,,,,,,,1.870493,,,,,,,,,,,,50cb5af5-2706-4fd1-8ce8-5a3eb8a7aec7,3563,,"[12.7, 54.4]",3857290,94,,,,,1.2068174,,Right Foot,,,"[21.5, 77.5]",,Ground Pass,,24.719425,,,,Silvan Widmer,7796.0,,,,,,,2,From Keeper,Manuel Obafemi Akanji,5549.0,Right Center Back,181,Switzerland,773,['95222353-796a-422a-8fa9-7390ed69b574'],10,,,,,,,,,,,,,,,,,Switzerland,773,00:49:10.928,Pass,
,,,,,,,,,,,,,,,2.091641,,,,,,,,,,,,c6495a50-c51e-44ff-85bb-dfaa9c068b9d,3566,,"[32.7, 76.6]",3857290,94,,,,,-0.4669479,,Right Foot,,,"[69.0, 58.3]",,High Pass,,40.651936,,Incomplete,,Haris Seferović,5543.0,,,,,,,2,From Keeper,Silvan Widmer,7796.0,Right Back,181,Switzerland,773,"['228eaf2d-c605-4c83-b55d-b909806264a0', 'a009fce9-7ae0-4919-b1cd-ae9aacef06dc']",16,,,,,,,,,,,,,,,,,Switzerland,773,00:49:16.159,Pass,
,,,,,,,,,,,,,,,2.623843,,,,,,,,,,,,a009fce9-7ae0-4919-b1cd-ae9aacef06dc,3568,,"[51.1, 21.8]",3857290,94,,,,,-0.7330443,,Head,,,"[75.2, 0.1]",,High Pass,,32.429924,,Out,,,,,,,,,Recovery,2,From Keeper,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Left Center Back,181,Switzerland,773,['c6495a50-c51e-44ff-85bb-dfaa9c068b9d'],18,,,,,,,,,,,,,,,,,Cameroon,2722,00:49:18.250,Pass,
,,,,,,,,,,,,,,,2.829674,,,,,,,,,,,,e21f4488-c6e8-49e5-a8f8-7167ace0d694,3569,,"[44.9, 80.0]",3857290,94,,,,,-0.27529538,,,,,"[75.7, 71.3]",,High Pass,,32.005157,,,,Haris Seferović,5543.0,,,,,,Throw-in,2,From Throw In,Silvan Widmer,7796.0,Right Back,182,Switzerland,773,['a7c863b1-3ebd-4858-bc09-46302642c408'],38,,,,,,,,,,,,,,,,,Switzerland,773,00:49:38.253,Pass,
,,,,,,,,,,,,,,,1.882286,,,,,,,,,,,,ae3919e4-c044-4263-aa5c-20e10f702cfc,3574,,"[40.3, 11.2]",3857290,94,,,,True,-2.968732,,,,,"[27.7, 9.0]",,High Pass,,12.790622,,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,Recovery,2,From Throw In,Nouhou Tolo,13454.0,Left Back,182,Switzerland,773,"['86e6564e-99b3-4e28-8dc5-0a4d1eee13db', 'b2b0d4aa-c3fe-46af-a755-2fd9f7fef82e']",42,,,,,,,,,,,,,,,,,Cameroon,2722,00:49:42.024,Pass,True
,,,,,,,,,,,,,,,2.487765,,,,,,,,,,,,46e618a5-20fe-4221-b0bb-ca52a5f0f85c,3577,,"[27.1, 9.0]",3857290,94,,,,,0.3700136,,Left Foot,,,"[43.6, 15.4]",,High Pass,,17.69774,,Incomplete,,,,,,,,,,2,From Throw In,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Left Center Back,182,Switzerland,773,"['7d69f115-36b2-4d78-923b-e841b3738852', 'e00ba7bb-7b69-4284-8bed-e7bfce81c8ef']",43,,,,,,,,,,,,,,,,,Cameroon,2722,00:49:43.907,Pass,True
,,,,,,,,,,,,,,,2.905332,,,,,,,,,,,,7d69f115-36b2-4d78-923b-e841b3738852,3579,,"[76.5, 64.7]",3857290,94,,,,True,-0.36859128,48799626-2666-45ad-9609-4fd05a7615a9,,,,"[95.4, 57.4]",,High Pass,,20.2608,,,,Haris Seferović,5543.0,True,,,,,Recovery,2,From Throw In,Fabian Rieder,50436.0,Left Wing,182,Switzerland,773,"['46e618a5-20fe-4221-b0bb-ca52a5f0f85c', '6a59527c-35fa-4f95-bd0c-8152ca3bbf5a', 'daf7cea5-176c-4fed-aaf0-c22ac82066d2']",46,,,,,,,,,,,,,,,,,Switzerland,773,00:49:46.394,Pass,True
,,,,,,,,,,,,,,,0.704218,,,,,,,,,,,,9273f7ab-11c9-4632-bf33-10424936f7c7,3586,,"[120.0, 0.1]",3857290,95,,,,,2.1269627,,Left Foot,,,"[117.7, 3.8]",,Ground Pass,,4.356604,,,,Fabian Rieder,50436.0,,,,,,Corner,2,From Corner,Granit Xhaka,3500.0,Left Defensive Midfield,183,Switzerland,773,['6f3f27cf-6ad6-4ef1-8ef6-0c105374db07'],28,,,,,,,,,,,,,,,,,Switzerland,773,00:50:28.095,Pass,
,,,,,,,,,,,,,,,3.361776,,,,,,,,,,,,3cde579b-bba9-4e22-a1bd-59ef0bfa751b,3591,,"[6.0, 44.0]",3857290,95,,,,,-0.2603364,,Right Foot,,,"[76.2, 25.3]",,High Pass,,72.64799,,Incomplete,,,,,,,,,Goal Kick,2,From Goal Kick,André Onana,8064.0,Goalkeeper,184,Cameroon,2722,['32320456-07ba-45cc-8619-ea0f67d65ff2'],47,,,,,,,,,,,,,,,,,Cameroon,2722,00:50:47.458,Pass,
,,,,,,,,,,,,,,,0.135983,,,,,,,,,,,,32320456-07ba-45cc-8619-ea0f67d65ff2,3592,,"[43.9, 54.8]",3857290,95,,,,,-0.52807444,,Head,,,"[45.1, 54.1]",,Low Pass,,1.3892444,,Incomplete,,Noah Okafor,29006.0,,,,,,Recovery,2,From Goal Kick,Manuel Obafemi Akanji,5549.0,Right Center Back,184,Cameroon,2722,"['3cde579b-bba9-4e22-a1bd-59ef0bfa751b', 'c065559e-5646-4414-9210-6792eca420e7', 'fd59c750-131f-4070-bd27-16b623d8dc97']",50,,,,,,,,,,,,,,,,,Switzerland,773,00:50:50.820,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,165df569-1155-4898-ba3e-a240321b539c,6,,"[35.4, 40.6]",3857290,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Manuel Obafemi Akanji,5549.0,Right Center Back,2,Switzerland,773,['bcac28a4-f10e-4952-849b-36887e980215'],1,,,,,,,,,,,,,,,,,Switzerland,773,00:00:01.879,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,008eb0c3-bcdd-42b4-8672-1b164c8f0801,9,,"[83.1, 3.8]",3857290,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ruben Vargas,30401.0,Left Wing,2,Switzerland,773,['e64ad623-583d-461e-bcf7-bf2f3acb5dc6'],6,,,,,,,,,,,,,,,,,Switzerland,773,00:00:06.181,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,446b983d-7ffb-401e-994a-721740daff3d,12,,"[48.3, 76.6]",3857290,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Bryan Mbeumo,4935.0,Right Wing,2,Switzerland,773,['2b66a347-5344-46e7-a121-3fa0feaa3ef0'],7,,,,,,,,,,,,,,,,,Cameroon,2722,00:00:07.198,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,87aecc15-d8b1-4bb9-952d-fa60bf55de7d,16,,"[57.2, 11.6]",3857290,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Nico Elvedi,8814.0,Left Center Back,2,Switzerland,773,['130eb2fc-79d2-4bc2-873d-6f3f15f290de'],10,,,,,,,,,,,,,,,,,Switzerland,773,00:00:10.043,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,2f7f233d-6c7f-481e-bdeb-3c322ec037e3,18,,"[89.3, 30.9]",3857290,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Breel-Donald Embolo,5545.0,Center Forward,2,Switzerland,773,['8ac175c5-4b85-4402-bdda-8c28bcd9b7ef'],13,,,,,,,,,,,,,,,,,Switzerland,773,00:00:13.102,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,42f0f64a-5e1f-4802-8bb0-4aea167163c1,21,,"[37.9, 49.8]",3857290,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Samuel Yves Oum Gwet,8591.0,Center Defensive Midfield,2,Switzerland,773,['b6d0e741-7dcf-4fbf-b70b-bb0803fc548c'],14,,,,,,,,,,,,,,,,,Cameroon,2722,00:00:14.102,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,439046ca-3cab-4e90-82db-32452e686ad1,26,,"[66.4, 38.7]",3857290,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Djibril Sow,16026.0,Center Attacking Midfield,2,Switzerland,773,['b479b599-bf4d-4b0f-b093-a77160876dc7'],18,,,,,,,,,,,,,,,,,Switzerland,773,00:00:18.334,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,b04692f2-870a-4353-bc58-2e8032b55869,28,,"[70.1, 40.3]",3857290,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Xherdan Shaqiri,3533.0,Right Wing,2,Switzerland,773,['89643896-3f57-4592-88cc-48f300141625'],19,,,,,,,,,,,,,,,,,Switzerland,773,00:00:19.563,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3e41fb10-7eae-4f8a-bf84-8d52c4a8f551,30,,"[58.1, 38.3]",3857290,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Martin Hongla Yma II,30016.0,Left Center Midfield,2,Switzerland,773,['bab6a718-cf8c-4045-a2f7-5046d0a8816e'],20,,,,,,,,,,,,,,,,,Cameroon,2722,00:00:20.658,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,53584573-4289-49eb-bec9-07fbc1f4c6d0,36,,"[51.2, 32.6]",3857290,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Remo Freuler,6983.0,Right Defensive Midfield,2,Switzerland,773,['8ba17d26-2d9d-4441-8f0d-1fd474f9ea24'],26,,,,,,,,,,,,,,,,,Switzerland,773,00:00:26.064,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,cb0b5b9e-de7a-4dca-aa0c-9556ad13b1b7,38,,"[32.7, 28.9]",3857290,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Nico Elvedi,8814.0,Left Center Back,2,Switzerland,773,['d099ba0c-b4a9-4ccd-9756-df80184eb185'],27,,,,,,,,,,,,,,,,,Switzerland,773,00:00:27.691,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1e40664f-fde9-4890-b59d-1ff56ff58e77,41,,"[29.3, 57.6]",3857290,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Manuel Obafemi Akanji,5549.0,Right Center Back,2,Switzerland,773,['1767d97b-91d7-4083-ac44-d4ba78c756b2'],30,,,,,,,,,,,,,,,,,Switzerland,773,00:00:30.335,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,34119ad5-2ca5-4ec7-8fae-bc664f38254d,44,,"[37.2, 48.0]",3857290,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Remo Freuler,6983.0,Right Defensive Midfield,2,Switzerland,773,['c1777a20-4295-4be6-952f-4d53878f7bfb'],32,,,,,,,,,,,,,,,,,Switzerland,773,00:00:32.513,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a9279351-1e33-45c6-b3be-20fbf96d53b2,47,,"[68.3, 75.9]",3857290,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Silvan Widmer,7796.0,Right Back,2,Switzerland,773,['0bac7bce-fe4a-4257-8802-8b1e3b2f1eda'],37,,,,,,,,,,,,,,,,,Switzerland,773,00:00:37.031,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9518dc23-1e4f-4b7f-aaec-5fade5da2f0c,51,,"[72.8, 69.3]",3857290,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Xherdan Shaqiri,3533.0,Right Wing,2,Switzerland,773,['9ab876df-841c-4ad8-b008-822bb20b88f7'],38,,,,,,,,,,,,,,,,,Switzerland,773,00:00:38.253,Ball Receipt*,
