50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.663179,,,,,,,,,,,,,,8633b5ed-aeb2-42cc-9289-21edcb52319d,536,,,"[56.3, 28.1]",3869354,13,,,,0.21165767,,Right Foot,,,,"[68.4, 30.7]",,Ground Pass,,12.376186,,,Declan Rice,3943.0,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,41,England,768,['05482296-0406-4da0-aa23-72fc719740a3'],38,,,,,,,,,,,,,,,,,England,768,00:13:38.055,Pass,
,,,,,,,,,,,,,,,,1.439411,,,,,,,,,,,,,,0681cf0c-b7bf-443e-a6f7-88c448417c6a,538,,,"[68.4, 30.7]",3869354,13,,,,2.2584677,,Right Foot,,,,"[56.9, 44.7]",,Ground Pass,,18.11767,,,Kyle Walker,3205.0,,,,,,1,Regular Play,Declan Rice,3943.0,Center Defensive Midfield,41,England,768,['603cfbec-23f9-49f9-b9a9-b2e5d96e83d6'],38,,,,,,,,,,,,,,,,,England,768,00:13:38.718,Pass,
,,,,,,,,,,,,,,,,1.359154,,,,,,,,,,,,,,7c1caf9a-e4ea-4f73-afd1-40865366844b,542,,,"[56.5, 52.0]",3869354,13,,,,1.056479,,Right Foot,,,,"[70.4, 76.6]",,Ground Pass,,28.255442,,,Jordan Brian Henderson,3532.0,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,41,England,768,"['3628c0f1-ea7d-4e6a-94e3-80448eb62cd7', 'b59ba903-2105-4d08-9d0f-2182fbe6d142']",43,,,,,,,,,,,,,,,,,England,768,00:13:43.317,Pass,True
,,,,,,,,,,,,,,,,1.771331,,,,,,,,,,,,,,36aea525-437c-44d5-9077-f4c2ecdcfa70,545,,,"[67.0, 77.1]",3869354,13,,,,-2.736262,,Right Foot,,,,"[39.5, 65.3]",,Ground Pass,,29.92474,,,Kyle Walker,3205.0,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,41,England,768,['0116c031-4ecb-43c3-83d6-5ffd235c0f77'],45,,,,,,,,,,,,,,,,,England,768,00:13:45.931,Pass,
,,,,,,,,,,,,,,,,1.719064,,,,,,,,,,,,,,932a1c39-a1f2-46b2-8f2e-6e21355dfe60,548,,,"[39.3, 67.1]",3869354,13,,,,-1.3555256,,Right Foot,,,,"[46.8, 32.8]",,Ground Pass,,35.110397,,,John Stones,3244.0,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,41,England,768,['bcfa05a9-b2c0-4e30-a7dc-de9cc9987e84'],50,,,,,,,,,,,,,,,,,England,768,00:13:50.049,Pass,
,,,,,,,,,,,,,,,,0.765157,,,,,,,,,,,,,,d90eb73c-d865-457f-8859-1dc696c3a327,551,,,"[56.3, 32.3]",3869354,13,,,,1.5937808,,Left Foot,,,,"[56.1, 41.0]",,Ground Pass,,8.702298,,,Declan Rice,3943.0,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,41,England,768,['0f88e930-9dab-4b80-ad4a-37ca745c0866'],54,,,,,,,,,,,,,,,,,England,768,00:13:54.772,Pass,
,,,,,,,,,,,,,,,,1.748658,,,,,,,,,,,,,,c15ce341-3c15-4259-b175-937625133af9,554,,,"[57.9, 30.7]",3869354,13,,,,-1.6797966,,Right Foot,,,,"[55.0, 4.2]",,Ground Pass,,26.658207,,,Harry Maguire,3336.0,,,,,,1,Regular Play,Declan Rice,3943.0,Center Defensive Midfield,41,England,768,['39631c62-aed8-4ae0-9830-6a1862f25df4'],58,,,,,,,,,,,,,,,,,England,768,00:13:58.109,Pass,
,,,,,,,,,,,,,,,,1.716392,,,,,,,,,,,,,,f5f5ec27-86ce-45d3-b0fc-b1e8f4a96f52,557,,,"[53.0, 7.5]",3869354,14,,,,1.822012,,Right Foot,,,,"[47.2, 30.1]",,Ground Pass,,23.33238,,,John Stones,3244.0,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,41,England,768,['83136f44-02d8-435a-b427-3f62e9a28e23'],1,,,,,,,,,,,,,,,,,England,768,00:14:01.553,Pass,
,,,,,,,,,,,,,,,,1.197743,,,,,,,,,,,,,,41b1beeb-640a-4c04-8d0f-257ee8e5f5aa,560,,,"[47.2, 29.3]",3869354,14,,,,1.6548674,,Left Foot,,,,"[45.7, 47.1]",,Ground Pass,,17.86309,,,Kyle Walker,3205.0,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,41,England,768,['bc87c07a-e3bd-4654-969f-157e7203e88b'],5,,,,,,,,,,,,,,,,,England,768,00:14:05.452,Pass,
,,,,,,,,,,,,,,,,1.694339,,,,,,,,,,,,,,a169a5d7-de11-4130-8e2f-ad6a653fb84d,563,,,"[45.0, 49.4]",3869354,14,,,,0.92467743,,Right Foot,,,,"[63.4, 73.8]",,Ground Pass,,30.560104,,,Jordan Brian Henderson,3532.0,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,41,England,768,['bd0a7bab-5398-4a06-ba39-ccdc65f8e608'],7,,,,,,,,,,,,,,,,,England,768,00:14:07.034,Pass,
,,,,,,,,,,,,,,,,0.904301,,,,,,,,,,,,,,8dca7093-9fa9-4638-b774-fd6aa5ad1aa8,566,,,"[63.4, 74.6]",3869354,14,,,,-1.5566128,,Right Foot,,,,"[63.6, 60.5]",,Ground Pass,,14.1014185,Incomplete,,Bukayo Saka,22084.0,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,41,England,768,"['22779537-78c0-4828-b7e9-0cade9dcc066', 'd887d5d3-e0f0-4265-99ec-fc3530aec56b']",10,,,,,,,,,,,,,,,,,England,768,00:14:10.051,Pass,
,,,,,,,,,,,,,,,,1.170368,,,,,,,,,,,,,,88d1d105-a292-40cb-95a5-04eec4885a30,571,,,"[105.7, 27.2]",3869354,14,,,,-1.4056476,,Left Foot,,,,"[107.5, 16.4]",,Ground Pass,,10.948973,,,Kylian Mbappé Lottin,3009.0,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Left Defensive Midfield,42,France,771,"['73cfbdd9-199b-4bae-92da-d15907bc2089', 'c24f3855-2738-4737-8fa6-57515d675b0e']",16,,,,,,,,,,,,,,,,,France,771,00:14:16.579,Pass,True
,,,,,,,,,,,,,,,,1.939307,,,,,,,,,,,,,,e0b90293-17a9-4021-aaa4-66ccb8f86ef7,573,,,"[107.5, 16.4]",3869354,14,,,,1.2570456,,Right Foot,True,,,"[119.7, 54.0]",,High Pass,,39.529736,,,Ousmane Dembélé,5477.0,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,42,France,771,['e5a3140b-445f-40d7-a7f9-1fdb37760c2d'],17,,,,,,,,,,,,,,,,,France,771,00:14:17.749,Pass,
,,,,,,,,,,,,,,,,1.234369,,,,,,,,,,,,,,955c76d3-14de-4a91-b116-06503d3098eb,576,,,"[6.0, 36.0]",3869354,14,True,,,1.1631649,,Right Foot,,,,"[13.6, 53.6]",,Ground Pass,,19.17081,,,John Stones,3244.0,,,,,Goal Kick,1,From Goal Kick,Jordan Pickford,3468.0,Goalkeeper,43,England,768,['5132ba2a-ae34-45d2-b727-d137c0b17584'],49,,,,,,,,,,,,,,,,,England,768,00:14:49.026,Pass,
,,,,,,,,,,,,,,,,1.929705,,,,,,,,,,,,,,659d2a8d-d81a-4a48-b94b-02304bad6d1b,578,,,"[29.3, 43.6]",3869354,14,,,,-1.4479245,,Right Foot,,,,"[33.4, 10.4]",,Ground Pass,,33.452206,,,Harry Maguire,3336.0,,,,,,1,From Goal Kick,John Stones,3244.0,Right Center Back,43,England,768,['c038e1d1-4f85-4874-8cbf-7775bf7523cd'],54,,,,,,,,,,,,,,,,,England,768,00:14:54.782,Pass,
,,,,,,,,,,,,,,,,0.968447,,,,,,,,,,,,,,825b7311-8438-47a2-a2ca-861a092fe6c3,582,,,"[33.2, 9.7]",3869354,14,,,,-1.2078706,,Right Foot,,,,"[36.2, 1.8]",,Ground Pass,,8.450444,,,Luke Shaw,3382.0,,,,,,1,From Goal Kick,Harry Maguire,3336.0,Left Center Back,43,England,768,['ebc9a5da-ce95-4285-a5ed-e09e457e597f'],57,,,,,,,,,,,,,,,,,England,768,00:14:57.481,Pass,
,,,,,,,,,,,,,,,,2.618555,,,,,,,,,,,,,,41d43d77-2e76-47fe-a11d-bde8c0b96588,586,,,"[27.7, 1.8]",3869354,14,,,,2.0081341,,Right Foot,,,,"[13.3, 32.6]",,Ground Pass,,34.0,,,Jordan Pickford,3468.0,,,,,,1,From Goal Kick,Luke Shaw,3382.0,Left Back,43,England,768,['b1620bf8-f3de-4498-b9ab-65ba4c8e7bd6'],59,,,,,,,,,,,,,,,,,England,768,00:14:59.770,Pass,
,,,,,,,,,,,,,,,,1.344582,,,,,,,,,,,,,,0ad13f55-eb2e-46ee-b306-342d55fa81c3,589,,,"[15.0, 35.2]",3869354,15,,,,1.0967685,,Left Foot,,,,"[20.9, 46.7]",,Ground Pass,,12.925169,,,John Stones,3244.0,,,,,,1,From Goal Kick,Jordan Pickford,3468.0,Goalkeeper,43,England,768,['647d7b35-6d85-4818-a839-054f31ab7a5d'],3,,,,,,,,,,,,,,,,,England,768,00:15:03.763,Pass,
,,,,,,,,,,,,,,,,1.203084,,,,,,,,,,,,,,7b2c5417-cde0-437c-a687-fe715a226008,591,,,"[21.1, 47.7]",3869354,15,True,,,-1.0636978,,Right Foot,,,,"[36.6, 19.8]",,Ground Pass,,31.916454,,,Declan Rice,3943.0,,,,,,1,From Goal Kick,John Stones,3244.0,Right Center Back,43,England,768,['ea56ade1-8935-4f09-9b1b-472f14cd0183'],8,,,,,,,,,,,,,,,,,England,768,00:15:08.533,Pass,
,,,,,,,,,,,,,,,,1.303447,,,,,,,,,,,,,,7d70691f-d3eb-44b7-b428-17f530aad59e,594,,,"[38.1, 17.8]",3869354,15,,,,-1.5029992,,Right Foot,,,,"[39.2, 1.6]",,Ground Pass,,16.237303,,,Luke Shaw,3382.0,,,,,,1,From Goal Kick,Declan Rice,3943.0,Center Defensive Midfield,43,England,768,['ba52334b-6504-45bf-b538-0839ec1bfdec'],12,,,,,,,,,,,,,,,,,England,768,00:15:12.058,Pass,
,,,,,,,,,,,,,,,,1.542708,,,,,,,,,,,,,,e07550c3-81ef-4d52-9550-ec25e3a8fe3d,597,,,"[37.9, 1.6]",3869354,15,,,,2.4517927,,Right Foot,,,,"[25.9, 11.5]",,Ground Pass,,15.55667,,,Harry Maguire,3336.0,,,,,,1,From Goal Kick,Luke Shaw,3382.0,Left Back,43,England,768,['8a6af0a3-77a2-4579-b23b-e532d4953311'],14,,,,,,,,,,,,,,,,,England,768,00:15:14.562,Pass,
,,,,,,,,,,,,,,,,1.683338,,,,,,,,,,,,,,91a2d3ab-a6f7-4cd3-bb9d-a62853c2724c,600,,,"[25.9, 11.5]",3869354,15,,,,1.3765044,,Left Foot,,,,"[32.0, 42.5]",,Ground Pass,,31.594461,,,John Stones,3244.0,,,,,,1,From Goal Kick,Harry Maguire,3336.0,Left Center Back,43,England,768,['82cce59a-fa18-477c-9b8d-f87e2aca68cd'],18,,,,,,,,,,,,,,,,,England,768,00:15:18.177,Pass,
,,,,,,,,,,,,,,,,1.29894,,,,,,,,,,,,,,7523497c-ae5c-4f6d-9f01-687fca284f94,603,,,"[32.0, 45.4]",3869354,15,,,,0.31926918,,Right Foot,,,,"[44.1, 49.4]",,Ground Pass,,12.744019,,,Jordan Brian Henderson,3532.0,,,,,,1,From Goal Kick,John Stones,3244.0,Right Center Back,43,England,768,['70abddd6-4f94-482a-a0e1-3fd3ae5aada5'],20,,,,,,,,,,,,,,,,,England,768,00:15:20.757,Pass,
,,,,,,,,,,,,,,,,1.153251,,,,,,,,,,,,,,f1e3f0c6-b5ea-4158-a53e-39b6fc6d6417,606,,,"[55.9, 34.3]",3869354,15,,,,-1.6316966,,Right Foot,,,,"[55.4, 26.1]",,Ground Pass,,8.21523,,,Jude Bellingham,30714.0,,,,,,1,From Goal Kick,Jordan Brian Henderson,3532.0,Right Center Midfield,43,England,768,['3184cd23-01de-4868-a23a-14c875ed7609'],27,,,,,,,,,,,,,,,,,England,768,00:15:27.770,Pass,
,,,,,,,,,,,,,,,,1.71322,,,,,,,,,,,,,,e75135ce-6d63-4836-9caf-5fa55500edf0,609,,,"[55.4, 26.1]",3869354,15,,,,-1.5428036,,Right Foot,,,,"[56.1, 1.1]",,Ground Pass,,25.009798,,,Luke Shaw,3382.0,,,,,,1,From Goal Kick,Jude Bellingham,30714.0,Left Center Midfield,43,England,768,['606bbb52-750b-4c61-af86-1d60fdcb9657'],29,,,,,,,,,,,,,,,,,England,768,00:15:29.342,Pass,
,,,,,,,,,,,,,,,,1.537335,,,,,,,,,,,,,,a3160015-6101-44ca-90a8-5bb0f103b090,612,,,"[56.1, 1.8]",3869354,15,,,,2.5384626,,Left Foot,,,,"[41.0, 12.2]",,Ground Pass,,18.33494,,,Harry Maguire,3336.0,,,,,,1,From Goal Kick,Luke Shaw,3382.0,Left Back,43,England,768,['f6eef303-fb5a-4dd5-ac7a-f7d159bb39ad'],32,,,,,,,,,,,,,,,,,England,768,00:15:32.904,Pass,
,,,,,,,,,,,,,,,,1.263534,,,,,,,,,,,,,,07863567-4ec1-477d-bcb6-1d6ac77a8edd,615,,,"[42.5, 12.2]",3869354,15,,,,1.3365957,,Left Foot,,,,"[47.2, 31.9]",,Ground Pass,,20.252901,,,Jordan Brian Henderson,3532.0,,,,,,1,From Goal Kick,Harry Maguire,3336.0,Left Center Back,43,England,768,['16320355-c0c1-4acd-8240-7febb33b8ce2'],35,,,,,,,,,,,,,,,,,England,768,00:15:35.511,Pass,
,,,,,,,,,,,,,,,,1.047981,,,,,,,,,,,,,,a36b0406-5f27-4de0-b398-7f01947c0857,618,,,"[47.2, 28.9]",3869354,15,,,,1.7004988,,Right Foot,,,,"[44.8, 47.3]",,Ground Pass,,18.555862,,,John Stones,3244.0,,,,,,1,From Goal Kick,Jordan Brian Henderson,3532.0,Right Center Midfield,43,England,768,['effa4fa2-aea4-4d27-a788-821d2c2cd11f'],37,,,,,,,,,,,,,,,,,England,768,00:15:37.976,Pass,
,,,,,,,,,,,,,,,,1.677582,,,,,,,,,,,,,,85ab5972-aa3f-4363-a7dd-16dfa39a5e5c,620,,,"[44.8, 49.4]",3869354,15,,,,-1.2854669,,Right Foot,,,,"[47.0, 41.9]",,Ground Pass,,7.816009,,,Jordan Brian Henderson,3532.0,,,,,,1,From Goal Kick,John Stones,3244.0,Right Center Back,43,England,768,['d7cc5f0f-2ed1-4fc7-b6cd-c0a5b5246a08'],39,,,,,,,,,,,,,,,,,England,768,00:15:39.024,Pass,
,,,,,,,,,,,,,,,,2.470423,,,,,,,,,,,,,,f8737c6d-56e1-4a1b-8879-f761a2df3ef2,623,,,"[49.6, 44.5]",3869354,15,,,,-1.5570041,,Right Foot,,,,"[50.0, 15.5]",,Ground Pass,,29.002758,,,Harry Maguire,3336.0,,,,,,1,From Goal Kick,Jordan Brian Henderson,3532.0,Right Center Midfield,43,England,768,['99ae5bcf-cfdc-4791-a7d3-1d7826acc285'],43,,,,,,,,,,,,,,,,,England,768,00:15:43.159,Pass,
,,,,,,,,,,,,,,,,0.791597,,,,,,,,,,,,,,119a1ef1-033e-4d56-889f-e78ca2fb9320,626,,,"[55.8, 17.3]",3869354,15,,,,1.0471116,,Right Foot,,,,"[64.0, 31.5]",,Ground Pass,,16.39756,,,Declan Rice,3943.0,,,,,,1,From Goal Kick,Harry Maguire,3336.0,Left Center Back,43,England,768,['87a295af-9f3b-47b8-b5e1-d4235071f981'],48,,,,,,,,,,,,,,,,,England,768,00:15:48.637,Pass,
,,,,,,,,,,,,,,,,2.26157,,,,,,,,,,,,,,df135b2b-2ad6-44a9-878d-1928bec39cf6,629,,,"[75.5, 25.5]",3869354,15,,,,1.3621826,,Left Foot,,,,"[86.0, 75.1]",,Ground Pass,,50.69921,,,Kyle Walker,3205.0,,,True,,,1,From Goal Kick,Declan Rice,3943.0,Center Defensive Midfield,43,England,768,['a2a581f1-90f8-4f3b-b666-94726d5b4ed1'],51,,,,,,,,,,,,,,,,,England,768,00:15:51.872,Pass,
,,,,,,,,,,,,,,,,1.106866,,,,,,,,,,,,,,e6959f49-ad06-4e19-81bc-9de0d75ee4f0,632,,,"[94.7, 65.8]",3869354,15,,,,-0.3006764,,Right Foot,,,,"[107.6, 61.8]",,Ground Pass,,13.505924,,,Bukayo Saka,22084.0,,,,,,1,From Goal Kick,Kyle Walker,3205.0,Right Back,43,England,768,['6b1bc61e-2e01-4310-9814-1e1459065df3'],55,,,,,,,,,,,,,,,,,England,768,00:15:55.600,Pass,
,,,,,,,,,,,,,,,,1.834108,,,,,,,,,,,,,,04810580-f889-4fc1-b940-626d61f68634,639,,,"[41.4, 14.3]",3869354,16,,,,-0.44257793,,Right Foot,,,,"[62.5, 4.3]",,Ground Pass,,23.349731,,,Kylian Mbappé Lottin,3009.0,,,,,,1,Regular Play,Dayotchanculle Upamecano,8519.0,Left Center Back,44,France,771,['3d0ed045-8b0c-45e0-a1dd-f0d5b1072763'],2,,,,,,,,,,,,,,,,,France,771,00:16:02.907,Pass,
,,,,,,,,,,,,,,,,1.572639,,,,,,,,,,,,,,a69ff76e-df93-48d2-8259-897057be82d6,642,,,"[84.6, 7.7]",3869354,16,,,,1.815775,,Right Foot,,,,"[81.1, 21.7]",,Ground Pass,,14.43087,,,Dayotchanculle Upamecano,8519.0,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,44,France,771,['a6a1ecb4-207d-43ff-8c83-b2b58d2472e5'],8,,,,,,,,,,,,,,,,,France,771,00:16:08.447,Pass,
,,,,,,,,,,,,,,,,1.388657,,,,,,,,,,,,,,7163e929-74e4-4ab3-88dc-1afea90972cf,646,,,"[83.5, 17.8]",3869354,16,,,,1.3383869,,Left Foot,,,,"[87.5, 34.7]",,Ground Pass,,17.366922,,,Kylian Mbappé Lottin,3009.0,,,,,,1,Regular Play,Dayotchanculle Upamecano,8519.0,Left Center Back,44,France,771,['ccd2b750-0f3d-40a6-8276-0b03c40c7dd0'],11,,,,,,,,,,,,,,,,,France,771,00:16:11.030,Pass,
,,,,,,,,,,,,,,,,1.496839,,,,,,,,,,,,,,396df48a-88ae-48c9-b76b-e0551bcb2ea1,653,,,"[93.0, 49.1]",3869354,16,,,,1.1992255,,Right Foot,,,,"[101.3, 70.4]",,Ground Pass,,22.860008,,,Ousmane Dembélé,5477.0,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,44,France,771,['8e48b0c3-bdfc-4991-af1e-0fba0406b367'],14,,,,,,,,,,,,,,,,,France,771,00:16:14.521,Pass,
,,,,,,,,,,,,,,,,1.065948,,,,,,,,,,,,,,c5100f72-339e-4c43-a93b-e778c591c3cb,656,,,"[104.5, 59.9]",3869354,16,,,,-2.5793078,,Right Foot,,,,"[97.2, 55.3]",,Ground Pass,,8.628442,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing,44,France,771,['5e0779be-906c-4c6f-a7a1-52ee015ae7af'],19,,,,,,,,,,,,,,,,,France,771,00:16:19.230,Pass,
,,,,,,,,,,,,,,,,0.912986,,,,,,,,,,,,,,d13170eb-a5a7-496d-88ad-0481fd6302d3,659,,,"[98.8, 55.7]",3869354,16,,,,-2.401209,392c7c17-aff2-48c8-becc-d23b5bf60640,Left Foot,,,,"[93.0, 50.4]",True,Ground Pass,,7.856844,,,Aurélien Djani Tchouaméni,10481.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,44,France,771,['462b4a5a-b80c-4a84-8917-5be7213b2ee6'],21,,,,,,,,,,,,,,,,,France,771,00:16:21.162,Pass,
,,,,,,,,,,,,,,,,0.919267,,,,,,,,,,,,,,dfcf5d3a-8c33-4471-a19d-22e985ba384d,664,,,"[60.0, 40.0]",3869354,17,True,,,3.0286007,,Right Foot,,,,"[45.9, 41.6]",,Ground Pass,,14.19049,,,Declan Rice,3943.0,,,,,Kick Off,1,From Kick Off,Harry Kane,10955.0,Center Forward,45,England,768,['f7aea600-1a5e-402e-bef2-de761f62bdcf'],55,,,,,,,,,,,,,,,,,England,768,00:17:55.424,Pass,
,,,,,,,,,,,,,,,,1.534519,,,,,,,,,,,,,,33c7024f-82f9-42ed-816f-37ac4af1f516,666,,,"[44.7, 42.3]",3869354,17,True,,,-0.56822103,,Right Foot,,,,"[70.7, 25.7]",,Ground Pass,,30.847366,,,Jude Bellingham,30714.0,,,,,,1,From Kick Off,Declan Rice,3943.0,Center Defensive Midfield,45,England,768,['3cba915b-9f3d-43ce-9651-54f8602321f5'],56,,,,,,,,,,,,,,,,,England,768,00:17:56.837,Pass,
,,,,,,,,,,,,,,,,1.408608,,,,,,,,,,,,,,acbbc993-3cd3-42a8-9f08-db90a8967377,668,,,"[70.7, 25.7]",3869354,18,,,,-0.79074574,,Right Foot,,,,"[89.3, 6.9]",,Ground Pass,,26.44617,,,Philip Foden,4354.0,,,,,,1,From Kick Off,Jude Bellingham,30714.0,Left Center Midfield,45,England,768,['60e31f07-3e78-4e88-b1f6-3d26e69d8f7e'],0,,,,,,,,,,,,,,,,,England,768,00:18:00.879,Pass,
,,,,,,,,,,,,,,,,1.248367,,,,,,,,,,,,,,f24e9e84-b913-45fb-b671-fb6fbfce7fd4,672,,,"[92.8, 2.6]",3869354,18,,,,2.9786663,,Right Foot,,,,"[85.5, 3.8]",,Ground Pass,,7.3979726,,,Luke Shaw,3382.0,,,,,,1,From Kick Off,Philip Foden,4354.0,Left Wing,45,England,768,['7e3c217b-8623-491a-b3d4-ace42746885a'],5,,,,,,,,,,,,,,,,,England,768,00:18:05.793,Pass,
,,,,,,,,,,,,,,,,1.071573,,,,,,,,,,,,,,daee0169-1102-492a-9e21-65427caf4944,675,,,"[86.2, 4.0]",3869354,18,,,,2.3561945,,Left Foot,,,,"[72.9, 17.3]",,Ground Pass,,18.80904,,,Declan Rice,3943.0,,,,,,1,From Kick Off,Luke Shaw,3382.0,Left Back,45,England,768,['bc310edd-2402-4eec-a95e-8d95dae1aa3f'],8,,,,,,,,,,,,,,,,,England,768,00:18:08.151,Pass,
,,,,,,,,,,,,,,,,1.482112,,,,,,,,,,,,,,ad1aa733-76ab-41ab-8db5-e708925a605d,678,,,"[72.5, 17.7]",3869354,18,,,,1.950493,,Right Foot,,,,"[64.0, 39.0]",,Ground Pass,,22.933382,,,John Stones,3244.0,,,,,,1,From Kick Off,Declan Rice,3943.0,Center Defensive Midfield,45,England,768,['59597329-d8f7-44f2-a96a-0a3d7adb09dc'],10,,,,,,,,,,,,,,,,,England,768,00:18:10.690,Pass,
,,,,,,,,,,,,,,,,0.707462,,,,,,,,,,,,,,d41eab95-0608-4507-bac8-7a5cb379b91d,681,,,"[77.9, 47.7]",3869354,18,,,,2.1608565,,Right Foot,,,,"[70.4, 58.9]",,Ground Pass,,13.479243,,,Kyle Walker,3205.0,,,,,,1,From Kick Off,John Stones,3244.0,Right Center Back,45,England,768,['21e443ab-1001-442e-990b-0bbe0401b044'],18,,,,,,,,,,,,,,,,,England,768,00:18:18.386,Pass,
,,,,,,,,,,,,,,,,3.073846,,,,,,,,,,,,,,9d05dfc9-7bcd-4d87-9f9e-2e287623f735,684,,,"[70.6, 58.7]",3869354,18,,,,-1.8690854,,Right Foot,,,,"[60.3, 25.2]",,Ground Pass,,35.04768,,,Harry Maguire,3336.0,,,,,,1,From Kick Off,Kyle Walker,3205.0,Right Back,45,England,768,['b9b8a95c-4b5f-4684-b585-72924f39dfcb'],19,,,,,,,,,,,,,,,,,England,768,00:18:19.253,Pass,
,,,,,,,,,,,,,,,,2.354298,,,,,,,,,,,,,,5fbac659-eb5c-4f6e-a0f0-56b0bdb62380,687,,,"[58.5, 32.5]",3869354,18,,,,0.9592213,,Right Foot,,,,"[86.2, 72.0]",,High Pass,,48.244587,,,Jordan Brian Henderson,3532.0,,,,,,1,From Kick Off,Harry Maguire,3336.0,Left Center Back,45,England,768,['465d568c-d7ce-472a-8e8d-130f51e631d9'],24,,,,,,,,,,,,,,,,,England,768,00:18:24.690,Pass,
,,,,,,,,,,,,,,,,1.652684,,,,,,,,,,,,,,ef089e4a-c98d-4d80-b0a6-97789edd2a83,690,,,"[88.8, 70.9]",3869354,18,,,,0.37739596,,Right Foot,,,,"[99.9, 75.3]",,Ground Pass,,11.940268,,,Bukayo Saka,22084.0,,,,,,1,From Kick Off,Jordan Brian Henderson,3532.0,Right Center Midfield,45,England,768,['a773747d-6cb0-437b-bab5-3a6d486b30e7'],28,,,,,,,,,,,,,,,,,England,768,00:18:28.402,Pass,
,,,,,,,,,,,,,,,,1.223432,,,,,,,,,,,,,,06e976a8-78bd-48dc-905d-a623739b9a67,693,,,"[99.0, 71.3]",3869354,18,,,,-2.7610862,,Left Foot,,,,"[82.0, 64.5]",,Ground Pass,,18.30956,,,Kyle Walker,3205.0,,,,,,1,From Kick Off,Bukayo Saka,22084.0,Right Wing,45,England,768,['71dba1af-fe00-469b-ad05-7961709d9be0'],34,,,,,,,,,,,,,,,,,England,768,00:18:34.055,Pass,
,,,,,,,,,,,,,,,,1.582353,,,,,,,,,,,,,,8571f192-9bcc-4d6d-88f0-8078c7edf783,696,,,"[82.0, 64.1]",3869354,18,,,,0.34149665,,Left Foot,,,,"[98.6, 70.0]",,Ground Pass,,17.617321,,,Bukayo Saka,22084.0,,,,,,1,From Kick Off,Kyle Walker,3205.0,Right Back,45,England,768,['d779c078-c11f-49ae-941d-317a44d34aa5'],36,,,,,,,,,,,,,,,,,England,768,00:18:36.792,Pass,
,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1ccce557-377e-4e57-8cc8-d09a7631572a,704,,,"[9.1, 34.6]",3869354,20,True,,,-1.372686,,Keeper Arm,,,,"[14.5, 7.7]",,Ground Pass,,27.436655,,,Dayotchanculle Upamecano,8519.0,,,,,,1,From Keeper,Hugo Lloris,3099.0,Goalkeeper,48,France,771,['45315c8b-0f51-43b5-8321-48f017504253'],19,,,,,,,,,,,,,,,,,France,771,00:20:19.716,Pass,
