50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72425a6b-12d3-4715-b822-abcc39b26831,2014,,,"[35.1, 59.8]",3857273,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Chris Mepham,4767.0,Right Center Back,126,Wales,907,['e511588a-021c-4139-ac9c-22223f41fc4b'],17,,,,,,,,,,,,,,,,,,Wales,907,00:12:17.839,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152c75b5-c696-41d4-803f-c3cd00662aa2,2017,,,"[49.7, 51.7]",3857273,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aaron Ramsey,3517.0,Right Center Midfield,126,Wales,907,['d3079e5d-7fe3-479d-ad24-aa12d2e406cb'],19,,,,,,,,,,,,,,,,,,Wales,907,00:12:19.772,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4acd097e-914d-4ca6-b224-0d6a9fc128a8,2020,,,"[41.1, 32.5]",3857273,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joe Rodon,11250.0,Center Back,126,Wales,907,['433a9e90-a6f4-4421-b9e0-68fc9e5da9f2'],24,,,,,,,,,,,,,,,,,,Wales,907,00:12:24.009,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f63b9a78-679e-4afa-85f4-5fa8eb573131,2023,,,"[51.6, 10.0]",3857273,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ben Davies,3086.0,Left Center Back,126,Wales,907,['ce2b40d9-6892-482b-bf2b-091e1f7208ad'],25,,,,,,,,,,,,,,,,,,Wales,907,00:12:25.502,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af1bb106-01af-46b6-a401-0eb196856e79,2026,,,"[116.2, 9.8]",3857273,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel James,11252.0,Left Center Midfield,126,Wales,907,['74d24958-01f6-401c-807b-7b16c1f5c2dc'],30,,,,,,,,,,,,,,,,,,Wales,907,00:12:30.783,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abad5289-2f14-4423-a4ea-d1c57a06e96e,2033,,,"[13.5, 14.3]",3857273,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Milad Mohammadi,5720.0,Left Back,126,Wales,907,['15e89f66-4e26-4201-a902-78e3bb304807'],38,,,,,,,,,,,,,,,,,,Iran,797,00:12:38.497,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5f3f2ff-8863-4e11-ba60-e912f78b626b,2036,,,"[46.7, 1.6]",3857273,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ehsan Hajsafi,5230.0,Left Midfield,126,Wales,907,['b698b185-f33c-4c58-9793-fb13cc4200da'],42,,,,,,,,,,,,,,,,,,Iran,797,00:12:42.790,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94c157ab-8660-43b5-bcf3-cf246d0ef324,2041,,,"[53.3, 41.2]",3857273,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joe Rodon,11250.0,Center Back,127,Wales,907,['b74d1ff4-b653-49a3-a246-c5c199df9017'],52,,,,,,,,,,,,,,,,,,Wales,907,00:14:52.535,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbf1e04a-8cb4-4178-84f5-5f1361bfde18,2043,,,"[66.4, 76.5]",3857273,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neco Williams,34794.0,Left Wing Back,127,Wales,907,['01ecb4d9-0630-46c8-8bb7-074daad39fc2'],55,,,,,,,,,,,,,,,,,,Wales,907,00:14:55.711,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dd36df5-ce73-46a7-a309-cca1d2a6ae81,2046,,,"[49.9, 59.0]",3857273,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chris Mepham,4767.0,Right Center Back,127,Wales,907,['b5b915da-ba41-43fe-bb7d-bbff6b62bd31'],58,,,,,,,,,,,,,,,,,,Wales,907,00:14:58.857,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2180495d-64ac-4509-9363-90e71168fe7c,2049,,,"[51.4, 34.4]",3857273,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joe Rodon,11250.0,Center Back,127,Wales,907,['3cfb9fb1-433b-4a67-a8b3-a3d63f66ac2a'],5,,,,,,,,,,,,,,,,,,Wales,907,00:15:05.157,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7d93f73-6d8a-4904-a472-d26483c70002,2052,,,"[60.8, 11.9]",3857273,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ben Davies,3086.0,Left Center Back,127,Wales,907,['ddbe8ec6-1ee7-4a02-94da-27ee4283c349'],7,,,,,,,,,,,,,,,,,,Wales,907,00:15:07.773,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2eba5088-29db-482a-9f7f-fd574838cc8b,2055,,,"[62.5, 29.0]",3857273,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ethan Ampadu,4934.0,Center Defensive Midfield,127,Wales,907,['760e62ba-70a4-43a2-9d1e-3cb5ed9cbd1b'],11,,,,,,,,,,,,,,,,,,Wales,907,00:15:11.040,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,66cb7cb0-9199-4601-a9f2-7429635aded8,2058,,,"[106.6, 23.7]",3857273,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel James,11252.0,Left Center Midfield,127,Wales,907,['711e5bdd-99a1-429f-9766-78665cb129b5'],15,,,,,,,,,,,,,,,,,,Wales,907,00:15:15.049,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d9c6be4-f5fd-4fbe-8ed5-f9ee1ec455f1,2072,,,"[88.2, 71.0]",3857273,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neco Williams,34794.0,Left Wing Back,127,Wales,907,['a6e7b721-9c97-41b7-94f3-9fb2319debe5'],23,,,,,,,,,,,,,,,,,,Wales,907,00:15:23.502,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3a177fb-eec3-4d98-859f-298e369ba2af,2075,,,"[98.9, 77.2]",3857273,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Brennan Johnson,29377.0,Right Wing Back,127,Wales,907,['51455f5b-533d-4d03-b879-88151512eb23'],26,,,,,,,,,,,,,,,,,,Wales,907,00:15:26.547,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c52b09d-251c-4d3f-8326-0c8326cf9567,2082,,,"[80.9, 73.1]",3857273,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ethan Ampadu,4934.0,Center Defensive Midfield,127,Wales,907,['1c9ade2f-c031-4c63-ae64-e1a92c99b48a'],34,,,,,,,,,,,,,,,,,,Wales,907,00:15:34.054,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617a46eb-1deb-4a40-8317-4927ae0d83e0,2093,,,"[76.8, 26.7]",3857273,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel James,11252.0,Left Midfield,128,Iran,797,['5cf46870-b0a5-4f10-b37e-249001f152c3'],22,,,,,,,,,,,,,,,,,,Wales,907,00:16:22.892,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52c1df81-0c60-4dd9-aadd-6c35c528d5d8,2103,,,"[69.3, 21.3]",3857273,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aaron Ramsey,3517.0,Left Defensive Midfield,129,Wales,907,['f7c8613d-f81a-4bc1-bdc8-d310d7ba4c9a'],49,,,,,,,,,,,,,,,,,,Wales,907,00:16:49.362,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c13e847b-39a9-4672-a5e5-da36499f55e9,2106,,,"[83.7, 13.9]",3857273,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kieffer Roberto Francisco Moore,3853.0,Left Center Forward,129,Wales,907,['137c08b4-f802-433b-8b25-3311dda99e24'],52,,,,,,,,,,,,,,,,,,Wales,907,00:16:52.639,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bf876e1-7176-49ff-b38c-9b9b73533a72,2108,,,"[105.3, 7.9]",3857273,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel James,11252.0,Left Midfield,129,Wales,907,['3a511fd3-a2ba-490f-b291-631927db4a07'],54,,,,,,,,,,,,,,,,,,Wales,907,00:16:54.825,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b754dc39-25b7-4d8e-a927-72df3d612b9e,2116,,,"[3.3, 69.9]",3857273,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ramin Rezaeian,5235.0,Right Back,130,Iran,797,['c58787a5-afed-46df-8507-5847a801a26b'],59,,,,,,,,,,,,,,,,,,Iran,797,00:16:59.722,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f21fd89-fb65-4c75-8eeb-7e5455d100a4,2119,,,"[14.6, 64.5]",3857273,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ahmad Nourollahi,124167.0,Left Defensive Midfield,130,Iran,797,['82a635c3-73d2-41fb-a6bc-304d9131debd'],1,,,,,,,,,,,,,,,,,,Iran,797,00:17:01.718,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be23d447-5287-45ce-90ef-855fd871a6cb,2123,,,"[96.5, 19.8]",3857273,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kieffer Roberto Francisco Moore,3853.0,Left Center Forward,130,Iran,797,['da3610db-40f8-40a5-b6ed-464ad902b728'],5,,,,,,,,,,,,,,,,,,Wales,907,00:17:05.531,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d63eefc-7b28-4b46-9b49-4f005b758aea,2131,,,"[33.4, 50.4]",3857273,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ehsan Hajsafi,5230.0,Left Midfield,130,Iran,797,"['7fc40dbc-522f-4761-bd0c-a9c9e52a5feb', 'db6cc17f-917a-420f-8764-be4c067ac522']",9,,,,,,,,,,,,,,,,,,Iran,797,00:17:09.166,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec1bcdfe-d56b-43bb-9749-8ead3317d1f4,2134,,,"[75.4, 34.2]",3857273,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mehdi Taremi,5226.0,Center Attacking Midfield,130,Iran,797,['cf3d6c98-6856-435d-a109-6cca7616b712'],17,,,,,,,,,,,,,,,,,,Iran,797,00:17:17.043,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbd0fd1d-8543-44e9-b1bd-b36fce12b268,2142,,,"[28.9, 18.8]",3857273,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Aaron Ramsey,3517.0,Left Defensive Midfield,132,Wales,907,['030f81fb-30a4-4a26-97aa-a1765cc1c500'],53,,,,,,,,,,,,,,,,,,Wales,907,00:17:53.542,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95faa42d-1f1b-4127-8fb1-9dbd4ffdde1e,2145,,,"[55.7, 66.0]",3857273,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Neco Williams,34794.0,Right Back,132,Wales,907,['d59cb114-e537-434f-a264-912efd781799'],1,,,,,,,,,,,,,,,,,,Wales,907,00:18:01.062,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc5d4b3d-10b4-4659-acdd-b06bb281f11d,2148,,,"[81.1, 76.7]",3857273,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Brennan Johnson,29377.0,Right Midfield,132,Wales,907,['36ebe783-7674-4ca2-b904-2a01a7ede1ac'],4,,,,,,,,,,,,,,,,,,Wales,907,00:18:04.155,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b77b6460-77ee-4962-92c5-ebfdbf9db9e4,2162,,,"[20.8, 16.4]",3857273,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ehsan Hajsafi,5230.0,Left Midfield,132,Wales,907,"['3c36126f-4c2e-4466-a5a7-086d15a621b2', '8e2bd0f9-4033-4f50-9afe-443dd9ca87c7']",17,,,,,,,,,,,,,,,,,,Iran,797,00:18:17.421,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bdc9c39-27ac-4237-851c-bc78606f251c,2169,,,"[92.9, 74.4]",3857273,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Brennan Johnson,29377.0,Right Midfield,132,Wales,907,['a3074521-c630-4c60-89bf-508cfa245a05'],21,,,,,,,,,,,,,,,,,,Wales,907,00:18:21.475,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,22a28ed5-f2f5-44e0-a031-6e83b8483089,2175,,,"[103.1, 71.0]",3857273,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Neco Williams,34794.0,Right Back,132,Wales,907,['cc657710-c505-4d91-a8d6-7002f1e3d7f9'],27,,,,,,,,,,,,,,,,,,Wales,907,00:18:27.477,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc5f5a1a-db26-49da-b3b2-94496b5c6ddc,2181,,,"[93.1, 17.9]",3857273,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Mehdi Taremi,5226.0,Center Attacking Midfield,133,Iran,797,['daa5bdce-ea39-4fab-ac6b-94b906014da9'],36,,,,,,,,,,,,,,,,,,Iran,797,00:18:36.121,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b65f75d5-b622-490b-bdec-b3e3179ec5cc,2193,,,"[68.5, 65.2]",3857273,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kieffer Roberto Francisco Moore,3853.0,Left Center Forward,135,Wales,907,['85ef4536-44a2-4f9d-b933-06267df34547'],36,,,,,,,,,,,,,,,,,,Wales,907,00:19:36.907,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5d05a7f-b843-4098-b788-867195ca2b0b,2196,,,"[44.1, 51.3]",3857273,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ethan Ampadu,4934.0,Right Defensive Midfield,136,Wales,907,['e8510300-b22c-442d-acaa-efdfe67b4d61'],56,,,,,,,,,,,,,,,,,,Wales,907,00:19:56.416,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2471df5-b1ac-47ac-b0c1-e1966a6d2966,2199,,,"[62.5, 26.0]",3857273,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gareth Frank Bale,6399.0,Right Center Forward,136,Wales,907,"['37e61dab-ce78-4aac-9a3d-c4e5b77a723c', 'd7a7862d-9300-4281-a4a1-38fdd00fb2db']",0,,,,,,,,,,,,,,,,,,Wales,907,00:20:00.418,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60986992-23a1-41b6-b762-b0098eda977e,2201,,,"[46.5, 29.7]",3857273,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ethan Ampadu,4934.0,Right Defensive Midfield,136,Wales,907,['6be76458-b205-442c-8dba-1056102f380b'],1,,,,,,,,,,,,,,,,,,Wales,907,00:20:01.144,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11adc8b6-8f88-4b83-be68-a4798703f7c9,2204,,,"[40.9, 60.3]",3857273,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chris Mepham,4767.0,Right Center Back,136,Wales,907,['907cb6ab-48f9-4b41-b03c-726034538f22'],3,,,,,,,,,,,,,,,,,,Wales,907,00:20:03.869,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cdd7374-29b9-4b93-b6b1-b70c6a97cac5,2208,,,"[75.3, 62.4]",3857273,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Brennan Johnson,29377.0,Right Midfield,136,Wales,907,['b0965a82-c00a-4520-82ce-ceb34f30fe9c'],8,,,,,,,,,,,,,,,,,,Wales,907,00:20:08.492,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0af5078-bce9-4f2c-a733-9520abd4f8e2,2210,,,"[77.0, 77.6]",3857273,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neco Williams,34794.0,Right Back,136,Wales,907,['8695dc7b-1151-45cd-ba9f-af1c182bd2f9'],9,,,,,,,,,,,,,,,,,,Wales,907,00:20:09.475,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d809514-2659-491a-8ca5-bba4481bbe58,2214,,,"[79.8, 78.2]",3857273,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aaron Ramsey,3517.0,Left Defensive Midfield,136,Wales,907,['ef257831-67b8-4a9c-af2f-6eaa153a9329'],16,,,,,,,,,,,,,,,,,,Wales,907,00:20:16.674,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0cb11a6-6401-4378-afea-4c29e6938453,2220,,,"[71.3, 76.1]",3857273,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aaron Ramsey,3517.0,Left Defensive Midfield,137,Wales,907,['be5c1c72-265a-40f0-a725-d06964ce3cc7'],30,,,,,,,,,,,,,,,,,,Wales,907,00:20:30.620,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f02ac22-8b9c-4577-ad7b-f13eae31d23f,2223,,,"[57.4, 44.7]",3857273,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joe Rodon,11250.0,Left Center Back,137,Wales,907,['5de15726-4910-4d3c-a97f-fd86073ddb86'],35,,,,,,,,,,,,,,,,,,Wales,907,00:20:35.495,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2cb8c6b-a9e8-4b0f-8f75-4e86ec82bba5,2226,,,"[57.6, 21.1]",3857273,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ben Davies,3086.0,Left Back,137,Wales,907,['ca4a2b6d-3e98-4927-88e2-ef0ee1c97db3'],39,,,,,,,,,,,,,,,,,,Wales,907,00:20:39.012,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d32299f-fc3b-47a2-ac0a-0b853c6f4efc,2229,,,"[45.8, 27.8]",3857273,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joe Rodon,11250.0,Left Center Back,137,Wales,907,['abffce66-884a-49e1-9d70-17be47f993ea'],42,,,,,,,,,,,,,,,,,,Wales,907,00:20:42.180,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f9a97d6-242b-4449-999b-ac592376dd23,2232,,,"[55.7, 13.2]",3857273,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ben Davies,3086.0,Left Back,137,Wales,907,['285cc8d9-92d9-45d2-bce1-cd9594fb1f89'],44,,,,,,,,,,,,,,,,,,Wales,907,00:20:44.584,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a22ce7d0-c548-4923-bf2d-05c62abcb0e0,2236,,,"[74.7, 19.8]",3857273,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kieffer Roberto Francisco Moore,3853.0,Left Center Forward,137,Wales,907,"['14cdf689-056a-4d25-9fed-cfc47db3fcd5', '2ceb03a3-c37a-4cbf-bd22-eae50b2ed530']",47,,,,,,,,,,,,,,,,,,Wales,907,00:20:47.247,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64061ae9-4b9b-418e-bd7b-a6ae9ca02bf8,2241,,,"[68.9, 27.5]",3857273,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aaron Ramsey,3517.0,Left Defensive Midfield,138,Wales,907,['052caacf-e50f-495b-856d-07243578a3d7'],5,,,,,,,,,,,,,,,,,,Wales,907,00:21:05.016,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290d4524-7665-4416-966a-05253bcc15e8,2244,,,"[86.9, 76.3]",3857273,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Neco Williams,34794.0,Right Back,138,Wales,907,['a7a3e5c5-c887-479e-8f39-3369c850c81e'],9,,,,,,,,,,,,,,,,,,Wales,907,00:21:09.137,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d52833a4-6b20-4115-ab38-ff45b8462075,2248,,,"[20.0, 60.5]",3857273,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ali Gholizadeh,23874.0,Right Midfield,139,Iran,797,['70303d4b-85ab-4324-ab59-b1ce8ee4d189'],15,,,,,,,,,,,,,,,,,,Iran,797,00:21:15.603,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d693341-d475-464b-8650-eade0e687595,2250,,,"[9.3, 59.6]",3857273,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ramin Rezaeian,5235.0,Right Back,139,Iran,797,['d3374ebf-29d6-4f08-99af-5160181cdcc8'],16,,,,,,,,,,,,,,,,,,Iran,797,00:21:16.749,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b08357b7-228a-4d47-9375-3cf950e7636a,2254,,,"[44.8, 45.3]",3857273,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sardar Azmoun,5224.0,Center Forward,139,Iran,797,['a721b132-6c25-4f03-8824-82faaf0ddb30'],21,,,,,,,,,,,,,,,,,,Iran,797,00:21:21.100,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09d7e82a-5623-426d-a70f-4a4505a063ec,2259,,,"[19.1, 46.4]",3857273,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Hennessey,3488.0,Goalkeeper,140,Wales,907,['bd6a5b2e-6e24-483f-a895-f79a81ae83df'],26,,,,,,,,,,,,,,,,,,Wales,907,00:21:26.389,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ad2eddb-8772-46f0-984b-bf46480573df,2262,,,"[35.5, 23.1]",3857273,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ethan Ampadu,4934.0,Right Defensive Midfield,140,Wales,907,['52d6d55c-fed5-49ff-aa42-51d7def22b6d'],29,,,,,,,,,,,,,,,,,,Wales,907,00:21:29.375,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5bce005-78fa-4f12-a22f-82394ca805c4,2265,,,"[96.7, 62.0]",3857273,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Brennan Johnson,29377.0,Right Midfield,140,Wales,907,['9387f098-1b96-4841-b4dc-4bc6f8676ec9'],38,,,,,,,,,,,,,,,,,,Wales,907,00:21:38.174,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236ede87-f945-4077-8313-fe05d8cc0ae6,2269,,,"[116.2, 48.5]",3857273,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth Frank Bale,6399.0,Right Center Forward,140,Wales,907,['76235eb2-6fb8-41ef-8a8b-7afa23980c70'],43,,,,,,,,,,,,,,,,,,Wales,907,00:21:43.493,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522268f0-a4b8-4044-be85-d05893310b89,2284,,,"[111.9, 74.0]",3857273,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gareth Frank Bale,6399.0,Right Center Forward,141,Wales,907,['d93c8b74-fbb6-4bb8-8f21-7b24bd9e9135'],52,,,,,,,,,,,,,,,,,,Wales,907,00:22:52.482,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1a8dbe3-2e52-4f92-906b-25e6bfc5c227,2286,,,"[98.9, 72.9]",3857273,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Brennan Johnson,29377.0,Right Midfield,141,Wales,907,['60c27737-dea3-47be-b5cd-02f7d3725e0b'],54,,,,,,,,,,,,,,,,,,Wales,907,00:22:54.283,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55ac84e6-cd14-46e9-9000-460d76dc6660,2289,,,"[64.6, 60.3]",3857273,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chris Mepham,4767.0,Right Center Back,141,Wales,907,['d1864353-1689-45e9-8481-b1d63dc7bd35'],58,,,,,,,,,,,,,,,,,,Wales,907,00:22:58.345,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c149d912-e004-4091-91b7-70635ead995b,2292,,,"[63.8, 37.0]",3857273,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joe Rodon,11250.0,Left Center Back,141,Wales,907,['9c666303-5f42-415e-86d8-542bf4a4258a'],0,,,,,,,,,,,,,,,,,,Wales,907,00:23:00.979,Ball Receipt*,
