50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,14a16a8d-d60e-4ee5-aa85-0b40b2927086,1,,,3857296,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Croatia,785,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 16531, 'name': 'Dominik Livaković'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 29163, 'name': 'Josip Juranović'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 22}, {'player': {'id': 3471, 'name': 'Dejan Lovren'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 33018, 'name': 'Joško Gvardiol'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 20}, {'player': {'id': 12625, 'name': 'Borna Sosa'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 11}, {'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 5456, 'name': 'Mateo Kovačić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 5460, 'name': 'Andrej Kramarić'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 9}, {'player': {'id': 5474, 'name': 'Ivan Perišić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 4}, {'player': {'id': 22041, 'name': 'Marko Livaja'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 14}]}",Croatia,785,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4f35081a-7768-4aea-97fe-7c42026ca44a,2,,,3857296,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Croatia,785,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3176, 'name': 'Thomas Meunier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 15}, {'player': {'id': 20005, 'name': 'Toby Alderweireld'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 3077, 'name': 'Jan Vertonghen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 6989, 'name': 'Timothy Castagne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 21}, {'player': {'id': 6331, 'name': 'Leander Dendoncker'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 19}, {'player': {'id': 5642, 'name': 'Axel Witsel'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 3089, 'name': 'Kevin De Bruyne'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 5630, 'name': 'Dries Mertens'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 14}, {'player': {'id': 5633, 'name': 'Yannick Ferreira Carrasco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 16559, 'name': 'Leandro Trossard'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 17}]}",Belgium,782,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,215b56d4-5a80-46ff-9092-2f4831e76224,3,,,3857296,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Croatia,785,['5e9125f5-7b93-4436-8762-80e5b16e3fae'],0,,,,,,,,,,,,,,,,,Belgium,782,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5e9125f5-7b93-4436-8762-80e5b16e3fae,4,,,3857296,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Croatia,785,['215b56d4-5a80-46ff-9092-2f4831e76224'],0,,,,,,,,,,,,,,,,,Croatia,785,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4ef91ffd-1eeb-4134-b061-14c23f9c3e81,2121,,,3857296,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,77,Croatia,785,['fa998691-5653-4885-a5ee-98e282dca45a'],0,,,,,,,,,,,,,,,,,Croatia,785,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fa998691-5653-4885-a5ee-98e282dca45a,2122,,,3857296,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,77,Croatia,785,['4ef91ffd-1eeb-4134-b061-14c23f9c3e81'],0,,,,,,,,,,,,,,,,,Belgium,782,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,1.269067,,,,,,,,,,,,,3b08bcf3-cc88-4d8d-91a9-2ced1d7c7d86,5,,"[60.0, 40.0]",3857296,0,,,,,-3.1223643,,Right Foot,,,,"[44.4, 39.7]",Ground Pass,,15.602884,,,,Marcelo Brozović,5469.0,,,,,,Kick Off,1,From Kick Off,Mateo Kovačić,5456.0,Left Center Midfield,2,Croatia,785,['5e457dd7-5e94-4470-8b12-0214b1c080b6'],0,,,,,,,,,,,,,,,,,Croatia,785,00:00:00.690,Pass,
,,,,,,,,,,,,,,,,,,0.853612,,,,,,,,,,,,,76352720-c6d0-4fa5-a3e3-f3e793321792,8,,"[46.4, 40.1]",3857296,0,,,,,-0.02418883,,Right Foot,,,,"[58.8, 39.8]",Ground Pass,,12.403628,,,,Mateo Kovačić,5456.0,,,,,,,1,From Kick Off,Marcelo Brozović,5469.0,Center Defensive Midfield,2,Croatia,785,['5d1b33fb-52a5-409d-8cf2-c709c4fd39e5'],2,,,,,,,,,,,,,,,,,Croatia,785,00:00:02.517,Pass,
,,,,,,,,,,,,,,,,,,0.80849,,,,,,,,,,,,,45b93a71-9624-4eec-9ec9-ca8186669e46,10,,"[58.8, 39.8]",3857296,0,,,,,2.1910458,,Right Foot,,,,"[55.3, 44.7]",Ground Pass,,6.021628,,,,Luka Modrić,5463.0,,,,,,,1,From Kick Off,Mateo Kovačić,5456.0,Left Center Midfield,2,Croatia,785,['4f699d26-88ac-4a7d-973e-323e7106bbdb'],3,,,,,,,,,,,,,,,,,Croatia,785,00:00:03.371,Pass,
,,,,,,,,,,,,,,,,,,2.817982,,,,,,,,,,,,,9eaadd83-0721-4b1b-88f6-a107ac54bf95,12,,"[55.3, 44.7]",3857296,0,,,,,-0.5128977,a99277bf-edb9-456c-a50f-2c504fd2b44d,Right Foot,,,,"[102.0, 18.4]",High Pass,,53.596455,,,,Ivan Perišić,5474.0,True,,,,,,1,From Kick Off,Luka Modrić,5463.0,Right Center Midfield,2,Croatia,785,['578917ac-3313-4300-9d0b-13fe106566ec'],4,,,,,,,,,,,,,,,,,Croatia,785,00:00:04.180,Pass,
,,,,,,,,,,,,,,,,,,6.358653,,,,,,,,,,,,,b8675d0e-1ff0-4bf8-9270-ca9507caaf7d,20,,"[7.0, 36.1]",3857296,0,,True,,,-0.4619679,,Right Foot,,,,"[78.5, 0.5]",High Pass,,79.87246,,Out,,,,,,,,,Goal Kick,1,From Goal Kick,Thibaut Courtois,3509.0,Goalkeeper,3,Belgium,782,,26,,,,,,,,,,,,,,,,,Belgium,782,00:00:26.000,Pass,
,,,,,,,,,,,,,,,,,,1.810161,,,,,,,,,,,,,2045f2eb-1ed1-4225-9325-7dc4dfe53d38,21,,"[38.7, 80.0]",3857296,0,,True,,,-2.6741064,,,,,,"[17.9, 69.5]",Low Pass,,23.3,,,,Dejan Lovren,3471.0,,,,,,Throw-in,1,From Throw In,Josip Juranović,29163.0,Right Back,4,Croatia,785,['63e8e273-959c-4b96-ae60-9b31c25a117e'],37,,,,,,,,,,,,,,,,,Croatia,785,00:00:37.153,Pass,
,,,,,,,,,,,,,,,,,,2.139759,,,,,,,,,,,,,1dda813e-fe5c-4a80-9f56-e5c95686d11c,23,,"[15.3, 67.3]",3857296,0,,,,,-1.9834174,,Right Foot,,,,"[4.4, 42.4]",Ground Pass,,27.181244,,,,Dominik Livaković,16531.0,,,,,,,1,From Throw In,Dejan Lovren,3471.0,Right Center Back,4,Croatia,785,['0e23a404-4773-449b-b719-79e22c3b6b80'],41,,,,,,,,,,,,,,,,,Croatia,785,00:00:41.103,Pass,
,,,,,,,,,,,,,,,,,,2.180826,,,,,,,,,,,,,20550c3b-dd51-499a-995d-83db6e95aa6e,27,,"[4.4, 40.4]",3857296,0,,,,,-1.150365,,Right Foot,,,,"[21.3, 2.6]",High Pass,,41.40592,,,,Borna Sosa,12625.0,,,,,,,1,From Throw In,Dominik Livaković,16531.0,Goalkeeper,4,Croatia,785,['a516396f-0f35-405b-b348-1b4304129272'],44,,,,,,,,,,,,,,,,,Croatia,785,00:00:44.304,Pass,
,,,,,,,,,,,,,,,,,,1.413844,,,,,,,,,,,,,c0964c15-18d6-40f7-bfe3-618f7c909280,30,,"[27.3, 1.5]",3857296,0,,,,,0.352198,,Left Foot,,,,"[39.0, 5.8]",Ground Pass,,12.465152,,,,Ivan Perišić,5474.0,,,,,,,1,From Throw In,Borna Sosa,12625.0,Left Back,4,Croatia,785,['93166959-e1ae-40cd-99f7-7d2315d56dcf'],47,,,,,,,,,,,,,,,,,Croatia,785,00:00:47.541,Pass,
,,,,,,,,,,,,,,,,,,0.572351,,,,,,,,,,,,,72477790-611f-4b9f-b712-ebce8d5f4fff,33,,"[39.0, 5.8]",3857296,0,,,,,-1.4410938,,Right Foot,,,,"[39.6, 1.2]",Ground Pass,,4.6389656,,,,Borna Sosa,12625.0,,,,,,,1,From Throw In,Ivan Perišić,5474.0,Left Wing,4,Croatia,785,['46a8ca94-1e66-4af0-83fe-7807cc2da2d6'],48,,,,,,,,,,,,,,,,,Croatia,785,00:00:48.995,Pass,
,,,,,,,,,,,,,,,,,,1.596906,,,,,,,,,,,,,bea8a325-2bc4-412c-9393-24d86876f7fa,35,,"[39.6, 1.2]",3857296,0,,,,,0.20058534,,Left Foot,,,,"[63.7, 6.1]",Ground Pass,,24.593088,,,,Marko Livaja,22041.0,,,,,,,1,From Throw In,Borna Sosa,12625.0,Left Back,4,Croatia,785,['b2fbcdb2-a4eb-461b-b2aa-d8b32d967c80'],49,,,,,,,,,,,,,,,,,Croatia,785,00:00:49.567,Pass,
,,,,,,,,,,,,,,,,,,0.984737,,,,,,,,,,,,,920e8dca-1eb0-4169-9ae7-e8e612f4c42b,39,,"[60.8, 4.4]",3857296,0,,,,,-2.923942,,Right Foot,,,,"[50.4, 2.1]",Ground Pass,,10.651291,,,,Borna Sosa,12625.0,,,,,,,1,From Throw In,Marko Livaja,22041.0,Center Forward,4,Croatia,785,"['b41c0a41-baed-486c-b71a-02d37b0b5419', 'de24fc0d-5c4e-49e8-b973-d68b7b6b4eb5']",51,,,,,,,,,,,,,,,,,Croatia,785,00:00:51.896,Pass,True
,,,,,,,,,,,,,,,,,,3.434413,,,,,,,,,,,,,b31ebb72-a5cd-431f-8a5d-761f5c86b0c3,43,,"[57.3, 3.5]",3857296,0,,,,,0.31232372,,Left Foot,,,True,"[98.8, 16.9]",High Pass,,43.609745,,,,Mateo Kovačić,5456.0,,,,,,,1,From Throw In,Borna Sosa,12625.0,Left Back,4,Croatia,785,"['8fe3b2cc-790a-4fc6-9ae4-0a5d22e8b0a2', '9c68f5e2-715b-4387-b8ce-2f1bafd41380']",54,,,,,,,,,,,,,,,,,Croatia,785,00:00:54.009,Pass,True
,,,,,,,,,,,,,,,,,,0.94943,,,,,,,,,,,,,625b98e7-841c-41d4-864d-789ea6c2db7b,46,,"[109.3, 28.0]",3857296,1,,,,,1.6714649,,Right Foot,,,,"[107.3, 47.8]",Ground Pass,,19.900753,,,,Andrej Kramarić,5460.0,,,,,,,1,From Throw In,Mateo Kovačić,5456.0,Left Center Midfield,4,Croatia,785,['ac19fcfd-507f-463c-bd15-541dfb7fa535'],1,,,,,,,,,,,,,,,,,Croatia,785,00:01:01.187,Pass,
,,,,,,,,,,,,,,,,,,2.016199,,,,,,,,,,,,,02f9b06b-a6d4-4817-a25b-47f42b7c0600,50,,"[110.5, 53.8]",3857296,1,,,,,1.2895641,,Right Foot,,,,"[115.7, 71.8]",Ground Pass,,18.736061,,,,Josip Juranović,29163.0,,,,,,,1,From Throw In,Andrej Kramarić,5460.0,Right Wing,4,Croatia,785,['a07f3517-4c59-44f7-a385-6c607060d433'],5,,,,,,,,,,,,,,,,,Croatia,785,00:01:05.873,Pass,
,,,,,,,,,,,,,,,,,,1.042027,,,,,,,,,,,,,16182963-44d8-4064-b551-546fac60f2a3,53,,"[115.7, 71.8]",3857296,1,,,,,-1.5215089,,Right Foot,True,,,"[116.8, 49.5]",High Pass,,22.327114,,Incomplete,,,,,,,,,,1,From Throw In,Josip Juranović,29163.0,Right Back,4,Croatia,785,['f5ede519-0342-4eed-a4e6-838fa233ce91'],7,,,,,,,,,,,,,,,,,Croatia,785,00:01:07.969,Pass,
,,,,,,,,,,,,,,,,,,2.099409,,,,,,,,,,,,,8b888c6a-2c25-4c5c-ae83-fc5ccf6a0318,56,,"[106.5, 80.0]",3857296,1,,,,,-1.4739573,,,,,,"[109.9, 45.0]",High Pass,,35.164757,,Incomplete,,Marko Livaja,22041.0,,,,,,Throw-in,1,From Throw In,Josip Juranović,29163.0,Right Back,5,Croatia,785,"['658152e2-69ba-4217-8fcc-91f035c0ff1d', 'dbee8115-ab44-41d0-9133-701f76f70508']",27,,,,,,,,,,,,,,,,,Croatia,785,00:01:27.884,Pass,
,,,,,,,,,,,,,,,,,,0.790876,,,,,,,,,,,,,8acbf0d4-b378-4104-836e-d16e59fa8252,61,,"[93.9, 74.1]",3857296,1,,,,,-0.23415658,,Right Foot,,,,"[104.8, 71.5]",Ground Pass,,11.205802,,,,Luka Modrić,5463.0,,,,,,,1,From Throw In,Josip Juranović,29163.0,Right Back,5,Croatia,785,['91da0b3f-6b1e-439f-bd6b-16a77c7d7b83'],34,,,,,,,,,,,,,,,,,Croatia,785,00:01:34.711,Pass,
,,,,,,,,,,,,,,,,,,0.525565,,,,,,,,,,,,,70f1ccc8-045c-45f9-98ff-ebecfc93fd61,68,,"[18.1, 4.9]",3857296,1,,,,,1.7798193,,Right Foot,,,,"[16.7, 11.5]",Ground Pass,,6.746851,,,,Dries Mertens,5630.0,,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing,6,Belgium,782,['db48ac53-c7e3-4bd8-92e8-dab960703c48'],38,,,,,,,,,,,,,,,,,Belgium,782,00:01:38.091,Pass,
,,,,,,,,,,,,,,,,,,1.005859,,,,,,,,,,,,,3568ace2-b60d-4716-8f35-614feed21245,71,,"[16.7, 11.5]",3857296,1,,,,,-2.5428088,,Right Foot,,,,"[8.2, 5.7]",Ground Pass,,10.290287,,,,Timothy Castagne,6989.0,,,,,,,1,Regular Play,Dries Mertens,5630.0,Center Attacking Midfield,6,Belgium,782,['576a2f34-c287-4966-86e1-4d9ab0af351f'],38,,,,,,,,,,,,,,,,,Belgium,782,00:01:38.657,Pass,
,,,,,,,,,,,,,,,,,,0.446746,,,,,,,,,,,,,2ad20662-6979-45ab-acfa-74b893dc52e2,75,,"[13.9, 2.3]",3857296,1,,,,,0.51623064,,Left Foot,,,,"[25.0, 8.6]",Ground Pass,,12.763228,,Incomplete,,Leandro Trossard,16559.0,,,,,,,1,Regular Play,Timothy Castagne,6989.0,Left Back,6,Belgium,782,"['3e55b7d6-8b43-4b18-a34f-480abb6e6a56', 'c7b1c3e7-c7fd-4a66-bcac-f6c55e39f643', 'e5a72ba7-2c7f-4a68-afcb-486883293286']",42,,,,,,,,,,,,,,,,,Belgium,782,00:01:42.229,Pass,True
,,,,,,,,,,,,,,,,,,1.451659,,,,,,,,,,,,,c45110a9-c062-4e7e-94cb-ac680c3bda69,78,,"[101.1, 73.8]",3857296,1,,,,,-0.9591993,,Right Foot,,,,"[111.9, 58.4]",Ground Pass,,18.809572,,,,Marko Livaja,22041.0,,,,,,Recovery,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,6,Belgium,782,['a40b1490-f25d-455d-a37c-14722c696cff'],43,,,,,,,,,,,,,,,,,Croatia,785,00:01:43.917,Pass,
,,,,,,,,,,,,,,,,,,0.639369,,,,,,,,,,,,,3a57ac8e-3d9a-43d3-a07e-7194993b672d,81,,"[113.9, 54.7]",3857296,1,,,,,-2.2991138,,Right Foot,True,,,"[107.3, 47.3]",Ground Pass,,9.915645,,Incomplete,,Andrej Kramarić,5460.0,,,,,,,1,Regular Play,Marko Livaja,22041.0,Center Forward,6,Belgium,782,"['09b00152-b36a-4933-8abf-9f259d13e9dc', 'c2c104fc-f1c8-4236-a5d2-dbf5e1a4d64f']",46,,,,,,,,,,,,,,,,,Croatia,785,00:01:46.537,Pass,
,,,,,,,,,,,,,,,,,,1.317036,,,,,,,,,,,,,c2c104fc-f1c8-4236-a5d2-dbf5e1a4d64f,83,,"[12.8, 32.8]",3857296,1,,,,,-1.8081706,,Right Foot,,,,"[11.3, 26.6]",Ground Pass,,6.3788714,,,,Timothy Castagne,6989.0,,,,,,Recovery,1,Regular Play,Axel Witsel,5642.0,Left Defensive Midfield,6,Belgium,782,"['3a57ac8e-3d9a-43d3-a07e-7194993b672d', 'a34cdee5-bfdc-4b73-ab4a-14dea9ac4eb3']",47,,,,,,,,,,,,,,,,,Belgium,782,00:01:47.176,Pass,
,,,,,,,,,,,,,,,,,,0.941367,,,,,,,,,,,,,79374afa-4f1f-4353-857c-4bdb6df6681e,86,,"[11.3, 26.6]",3857296,1,,,,,-1.2809498,,Right Foot,,,,"[16.4, 9.5]",Ground Pass,,17.844326,,,,Dries Mertens,5630.0,,,,,,,1,Regular Play,Timothy Castagne,6989.0,Left Back,6,Belgium,782,['96562106-7e89-4ebb-9efd-296b19302512'],48,,,,,,,,,,,,,,,,,Belgium,782,00:01:48.703,Pass,
,,,,,,,,,,,,,,,,,,1.342448,,,,,,,,,,,,,1774caea-3bd7-40b0-a335-bfedfbbf4dcb,89,,"[16.4, 9.5]",3857296,1,,,,,-0.17162807,,Right Foot,,,,"[31.4, 6.9]",Ground Pass,,15.223666,,,,Leandro Trossard,16559.0,,,,,,,1,Regular Play,Dries Mertens,5630.0,Center Attacking Midfield,6,Belgium,782,['b07d8e0b-9007-4a3f-9ed0-6ae9973206eb'],52,,,,,,,,,,,,,,,,,Belgium,782,00:01:52.902,Pass,
,,,,,,,,,,,,,,,,,,1.967811,,,,,,,,,,,,,543e5032-bd43-441c-a47f-bdff4dbdde2a,94,,"[29.6, 15.1]",3857296,1,,,,,1.1589891,,Right Foot,,,,"[41.0, 41.2]",Ground Pass,,28.481047,,Incomplete,,Axel Witsel,5642.0,,,,,,,1,Regular Play,Leandro Trossard,16559.0,Center Forward,6,Belgium,782,"['370b5a4e-7a98-4d10-8e2f-4354795cd2ae', '9f3581d3-d065-40d5-a751-7373d2d45edb']",58,,,,,,,,,,,,,,,,,Belgium,782,00:01:58.090,Pass,
,,,,,,,,,,,,,,,,,,1.00251,,,,,,,,,,,,,afc940f7-cbc9-46b0-8a15-c6aa0fe70cee,105,,"[72.5, 58.4]",3857296,2,,,,,1.3425225,,Right Foot,,,,"[74.8, 68.3]",Ground Pass,,10.163661,,,,Luka Modrić,5463.0,,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,7,Croatia,785,"['c87f3ef3-c82e-4dc6-8872-e7707e412d43', 'd049f573-af56-4d5c-ad33-2a8be1ea19b3']",2,,,,,,,,,,,,,,,,,Croatia,785,00:02:02.261,Pass,True
,,,,,,,,,,,,,,,,,,0.747793,,,,,,,,,,,,,a4b840df-8506-4e95-968c-2797e19c79ca,115,,"[61.0, 10.6]",3857296,2,,,,,0.90198416,,Left Foot,,,,"[65.9, 16.8]",Ground Pass,,7.902531,,,,Dries Mertens,5630.0,,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing,8,Belgium,782,"['5942e766-ddfe-4019-a95c-8c61798956d4', 'c8714c94-08a1-4c3d-835b-e33f6d61b384']",7,,,,,,,,,,,,,,,,,Belgium,782,00:02:07.583,Pass,True
,,,,,,,,,,,,,,,,,,1.13527,,,,,,,,,,,,,fa55dbe1-f2e3-415d-8107-9428d64832d2,118,,"[65.9, 16.8]",3857296,2,,,,,0.5917762,,Left Foot,,,,"[72.0, 20.9]",Ground Pass,,7.34983,,,,Leandro Trossard,16559.0,,,,,,,1,Regular Play,Dries Mertens,5630.0,Center Attacking Midfield,8,Belgium,782,['beaddfb0-c65b-4e5d-8b54-02f8b5bdb085'],8,,,,,,,,,,,,,,,,,Belgium,782,00:02:08.491,Pass,
,,,,,,,,,,,,,,,,,,0.576155,,,,,,,,,,,,,e5551327-0594-4cd8-b72b-9eca3b7393ae,121,,"[72.0, 20.9]",3857296,2,,,,,1.7921108,,Right Foot,,,,"[71.1, 24.9]",Ground Pass,,4.1,,,,Yannick Ferreira Carrasco,5633.0,,,,,,,1,Regular Play,Leandro Trossard,16559.0,Center Forward,8,Belgium,782,['15143900-9410-4591-a6ac-c23e4aead01f'],9,,,,,,,,,,,,,,,,,Belgium,782,00:02:09.667,Pass,
,,,,,,,,,,,,,,,,,,1.806511,,,,,,,,,,,,,5417948f-7b99-4d01-a11e-2daaa0d9874e,124,,"[92.8, 58.0]",3857296,2,,,,,1.3734008,,Right Foot,,,,"[96.8, 78.0]",Ground Pass,,20.396078,,,,Thomas Meunier,3176.0,,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing,8,Belgium,782,['2de68a99-a10d-44c6-89e3-2805917747d4'],15,,,,,,,,,,,,,,,,,Belgium,782,00:02:15.965,Pass,
,,,,,,,,,,,,,,,,,,0.993413,,,,,,,,,,,,,4bc80f04-2919-46e2-b9cd-4d5ad31a1bd3,127,,"[99.9, 77.7]",3857296,2,,,,,-2.2815037,,Right Foot,,,,"[93.1, 69.8]",Ground Pass,,10.423532,,,,Kevin De Bruyne,3089.0,,,,,,,1,Regular Play,Thomas Meunier,3176.0,Right Back,8,Belgium,782,['c7b4f287-62d4-4b35-8a79-50956486c42b'],18,,,,,,,,,,,,,,,,,Belgium,782,00:02:18.871,Pass,
,,,,,,,,,,,,,,,,,,1.097865,,,,,,,,,,,,,4aecad75-43d6-47f9-96ce-47c90e334f22,130,,"[93.1, 69.8]",3857296,2,,,,,-0.5942137,,Right Foot,,,,"[104.2, 62.3]",Ground Pass,,13.396268,,Incomplete,,Yannick Ferreira Carrasco,5633.0,,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Right Wing,8,Belgium,782,"['488cf42f-834c-4f81-8063-6f934bdc5481', 'ee2cb619-7071-4eb5-9543-ba3648b40c77']",20,,,,,,,,,,,,,,,,,Belgium,782,00:02:20.562,Pass,
,,,,,,,,,,,,,,,,,,2.66897,,,,,,,,,,,,,29df8a2e-83bd-4695-b621-a7dc925fb9a3,136,,"[57.0, 78.0]",3857296,2,,,,,-2.5781639,,Left Foot,,,,"[23.6, 56.9]",Ground Pass,,39.50658,,,,Thibaut Courtois,3509.0,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,8,Belgium,782,"['979e1881-8c61-45b7-9eb5-0fd4f23698c9', 'e539e46d-92cc-489c-accb-e7649f9ffcbf']",28,,,,,,,,,,,,,,,,,Belgium,782,00:02:28.103,Pass,True
,,,,,,,,,,,,,,,,,,1.499532,,,,,,,,,,,,,5c942d8a-868b-4acf-9138-fd3c3f9b948b,139,,"[26.8, 56.3]",3857296,2,,,,,-0.72297937,,Right Foot,,,,"[38.7, 45.8]",Ground Pass,,15.870098,,,,Jan Vertonghen,3077.0,,,,,,,1,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,8,Belgium,782,['637c320d-d6d5-4a5b-a4de-584fe73d9adf'],32,,,,,,,,,,,,,,,,,Belgium,782,00:02:32.233,Pass,
,,,,,,,,,,,,,,,,,,1.377168,,,,,,,,,,,,,b3587029-7974-4135-ba7c-86be2cb61d85,142,,"[41.3, 42.0]",3857296,2,,,,,1.0979956,,Left Foot,,,,"[50.2, 59.4]",Ground Pass,,19.544052,,,,Leander Dendoncker,6331.0,,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,8,Belgium,782,['884bf7f1-0580-4cd4-8220-aa7b2145d8a2'],36,,,,,,,,,,,,,,,,,Belgium,782,00:02:36.497,Pass,
,,,,,,,,,,,,,,,,,,1.635325,,,,,,,,,,,,,880066ce-ec63-46dd-8f4c-eeed52e80490,145,,"[50.2, 59.4]",3857296,2,,,,,0.96551436,,Right Foot,,,,"[63.9, 79.2]",Ground Pass,,24.077583,,,,Thomas Meunier,3176.0,,,,,,,1,Regular Play,Leander Dendoncker,6331.0,Right Defensive Midfield,8,Belgium,782,['ac3cbfbb-aa1a-4f34-a428-c03add13714e'],38,,,,,,,,,,,,,,,,,Belgium,782,00:02:38.647,Pass,
,,,,,,,,,,,,,,,,,,1.131427,,,,,,,,,,,,,a89018d8-04f9-4cb0-9a29-967a31076062,148,,"[65.1, 78.9]",3857296,2,,,,,-2.2485046,,Right Foot,,,,"[58.5, 70.7]",Ground Pass,,10.526158,,,,Leander Dendoncker,6331.0,,,,,,,1,Regular Play,Thomas Meunier,3176.0,Right Back,8,Belgium,782,['4e53d04a-4f50-47c3-8b63-5287cee70dcb'],41,,,,,,,,,,,,,,,,,Belgium,782,00:02:41.250,Pass,
,,,,,,,,,,,,,,,,,,1.396871,,,,,,,,,,,,,8428bbef-d5c3-4a64-800b-fa7d1e215555,151,,"[58.5, 70.7]",3857296,2,,,,,-1.9940759,,Right Foot,,,,"[45.3, 41.4]",Ground Pass,,32.136116,,,,Jan Vertonghen,3077.0,,,,,,,1,Regular Play,Leander Dendoncker,6331.0,Right Defensive Midfield,8,Belgium,782,['4545e546-c848-425b-a501-662aebf79403'],43,,,,,,,,,,,,,,,,,Belgium,782,00:02:43.704,Pass,
