50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[39.6, 61.7]",,,,,,,,,,,,,0.924076,,,,,,,,,,,,,,eee6b869-4411-439c-979d-0bffaff03b60,1986,,,"[39.3, 59.6]",3869420,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Éder Gabriel Militão,13620.0,Right Back,96,Brazil,781,"['b8cc35c2-9bf5-4379-a0fb-f525738687c5', 'dd72b301-7a3d-4458-a500-d15f256c33a0']",17,,,,,,,,,,,,,,,,,,Brazil,781,00:00:17.091,Carry,
,,,,,,"[65.4, 70.7]",,,,,,,,,,,,,0.06713,,,,,,,,,,,,,,dd78cbb3-17d4-476a-b471-e0bfcfcde873,1989,,,"[65.4, 70.7]",3869420,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raphael Dias Belloli,10595.0,Right Midfield,96,Brazil,781,"['029d9a95-942c-4565-bd3c-776d882a990f', '4225781f-673d-4ce8-92b1-12fd480f7c8e']",19,,,,,,,,,,,,,,,,,,Brazil,781,00:00:19.571,Carry,
,,,,,,"[80.3, 58.5]",,,,,,,,,,,,,1.07445,,,,,,,,,,,,,,bc7d2944-3f07-4377-b2b4-aa5469c6efdc,1995,,,"[74.9, 60.6]",3869420,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raphael Dias Belloli,10595.0,Right Midfield,96,Brazil,781,"['56b47a7c-bacb-4a64-9b4e-df1d5389b0fb', '88f80fe9-ceaa-4db3-850c-013baf684ab8', 'c3aee71c-6460-47a9-93e1-e34b7ed39cde']",22,,,,,,,,,,,,,,,,,,Brazil,781,00:00:22.266,Carry,True
,,,,,,"[82.2, 56.0]",,,,,,,,,,,,,0.303973,,,,,,,,,,,,,,f260937f-c1d8-4bb6-8466-69b40c76b9fa,1999,,,"[80.3, 58.5]",3869420,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raphael Dias Belloli,10595.0,Right Midfield,96,Brazil,781,"['47266c5c-59f5-41ce-a636-7602c44ba1ab', '5e278a20-7e87-4157-a7ed-68b45a2bce71', 'c3aee71c-6460-47a9-93e1-e34b7ed39cde']",23,,,,,,,,,,,,,,,,,,Brazil,781,00:00:23.340,Carry,True
,,,,,,"[37.9, 33.8]",,,,,,,,,,,,,1.334551,,,,,,,,,,,,,,3d6de8c5-b7d6-4744-bf36-d066522b6f93,2003,,,"[35.2, 30.9]",3869420,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,97,Croatia,785,"['3c765744-554b-44bd-8a99-e9d480f50057', 'b9e0e0c0-122b-40fd-8bc0-0db0c5d30061']",24,,,,,,,,,,,,,,,,,,Croatia,785,00:00:24.436,Carry,
,,,,,,"[45.8, 44.4]",,,,,,,,,,,,,0.68186,,,,,,,,,,,,,,27fd01bb-b016-4ab1-8638-0202a80f0e57,2006,,,"[45.5, 42.5]",3869420,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Pašalić,11603.0,Right Wing,97,Croatia,785,"['2b1d971e-70b5-43ea-bf81-54c4d27f532e', '3c8aa952-760f-4924-afb0-222199006924', 'd6a69b7f-2dc6-494a-b29e-224673ab2ada']",27,,,,,,,,,,,,,,,,,,Croatia,785,00:00:27.128,Carry,True
,,,,,,"[20.9, 74.8]",,,,,,,,,,,,,0.829244,,,,,,,,,,,,,,573fb6c4-8cad-49a9-8601-5fcb87d93b03,2017,,,"[22.0, 72.3]",3869420,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Aoás Corrêa,4372.0,Left Center Back,99,Brazil,781,"['40bbcfd1-b5ac-4b63-80e4-e6a7a07352b9', '8f82ae9c-2de2-4002-bb75-15fa256b9de8', 'b7585752-b66c-4a40-a4a1-00007df12351', 'e69392ac-b513-4cd0-bfa9-c39da803b4f6']",8,,,,,,,,,,,,,,,,,,Brazil,781,00:01:08.123,Carry,True
,,,,,,"[20.6, 10.4]",,,,,,,,,,,,,1.730148,,,,,,,,,,,,,,4a343bcb-5b1c-4b99-b5c1-8e598e079719,2022,,,"[15.7, 9.6]",3869420,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danilo Luiz da Silva,3063.0,Left Back,100,Brazil,781,"['9b45af21-0eef-4203-bf0d-3a8f45fd6943', 'b9a5e37f-6bb2-4492-9658-dcae453d45b4']",29,,,,,,,,,,,,,,,,,,Brazil,781,00:01:29.099,Carry,
,,,,,,"[40.1, 5.6]",,,,,,,,,,,,,2.60764,,,,,,,,,,,,,,302acb89-c76f-4628-8ed5-8e441c466afc,2025,,,"[33.3, 6.6]",3869420,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Center Attacking Midfield,100,Brazil,781,"['107b51ac-9988-465a-a18c-0c833594f79d', '195846ad-f953-45d1-89cc-f7c2c956088b']",32,,,,,,,,,,,,,,,,,,Brazil,781,00:01:32.158,Carry,
,,,,,,"[52.3, 5.3]",,,,,,,,,,,,,0.781935,,,,,,,,,,,,,,137c244b-8765-4d2b-9f8c-1070559e0387,2029,,,"[53.2, 5.6]",3869420,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Midfield,100,Brazil,781,"['0ee36147-d7ea-4993-832c-59d6fbfc6cb7', '6fea79e9-3dab-41e2-a3a7-e56b78fd4f52', '8deca459-93a3-4d34-b184-eca366550308']",35,,,,,,,,,,,,,,,,,,Brazil,781,00:01:35.919,Carry,True
,,,,,,"[43.7, 12.9]",,,,,,,,,,,,,1.895328,,,,,,,,,,,,,,f584126c-d19c-4269-9c1b-f3119d00ae70,2032,,,"[44.5, 9.1]",3869420,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Center Attacking Midfield,100,Brazil,781,"['159307ee-07ba-4192-a213-355ba265d82b', '6362b576-b0d7-44ed-93d8-3d9ca42db363']",37,,,,,,,,,,,,,,,,,,Brazil,781,00:01:37.429,Carry,
,,,,,,"[40.7, 29.4]",,,,,,,,,,,,,1.683853,,,,,,,,,,,,,,a104e288-5f87-45c7-8efc-8bf160b76149,2035,,,"[40.9, 28.1]",3869420,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,100,Brazil,781,"['58bbd2b5-22b1-4c96-860e-8cd3a35b7711', '65088fae-9412-40f3-85f9-e0b6ea9b69fc', 'fce70ccf-e330-452c-9eee-385683b4459c']",40,,,,,,,,,,,,,,,,,,Brazil,781,00:01:40.421,Carry,True
,,,,,,"[104.7, 70.1]",,,,,,,,,,,,,4.079166,,,,,,,,,,,,,,56b01aa4-66a2-40b8-9f9e-f4a37803a23d,2042,,,"[83.6, 69.3]",3869420,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raphael Dias Belloli,10595.0,Right Midfield,100,Brazil,781,"['2e5a4b45-1977-4b0b-a2e9-1f57fe104cff', 'a856f9cb-7224-4515-a5fa-0f6d37d991fc']",46,,,,,,,,,,,,,,,,,,Brazil,781,00:01:46.000,Carry,
,,,,,,"[54.2, 32.7]",,,,,,,,,,,,,2.220799,,,,,,,,,,,,,,c7c008ea-0de1-45fb-8db0-fc4a6eeb75c2,2058,,,"[62.1, 32.2]",3869420,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Emiliano da Silva,3295.0,Right Center Back,101,Brazil,781,"['b87a9ba2-a810-4b60-88a7-fea92e231871', 'f8aa8309-00e8-43e4-9518-d2ecd42b297a']",6,,,,,,,,,,,,,,,,,,Brazil,781,00:02:06.200,Carry,
,,,,,,"[67.8, 49.5]",,,,,,,,,,,,,1.283877,,,,,,,,,,,,,,fc87ffea-8f9f-4d00-9ab8-ae43c6fed6ca,2061,,,"[65.4, 45.4]",3869420,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,101,Brazil,781,"['3f3e2636-014c-438d-9dac-eca8fca15c1e', 'a822d163-3a61-44ba-a85a-7e64ae7ab9e0']",9,,,,,,,,,,,,,,,,,,Brazil,781,00:02:09.620,Carry,
,,,,,,"[22.4, 74.3]",,,,,,,,,,,,,3.215489,,,,,,,,,,,,,,d168a660-4051-4e79-921f-87b55aab5046,2066,,,"[20.5, 70.5]",3869420,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dejan Lovren,3471.0,Right Center Back,102,Croatia,785,"['39ab6a78-a8dc-47f2-afd5-0f351d3ddc8c', '7f1d1fec-b965-4c77-ac13-b852253e2d75']",36,,,,,,,,,,,,,,,,,,Croatia,785,00:03:36.861,Carry,
,,,,,,"[14.3, 35.2]",,,,,,,,,,,,,1.067826,,,,,,,,,,,,,,435040cc-054b-4c75-aa32-24aa84f968c9,2069,,,"[14.6, 35.2]",3869420,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joško Gvardiol,33018.0,Left Center Back,102,Croatia,785,"['510c3862-707e-462e-a1ee-0961dea4579a', 'd03504c0-79b5-441e-a102-fbe6397d015d']",42,,,,,,,,,,,,,,,,,,Croatia,785,00:03:42.640,Carry,
,,,,,,"[14.6, 68.3]",,,,,,,,,,,,,6.242144,,,,,,,,,,,,,,0e1bb375-f64b-4dbb-b796-47ec47530d42,2072,,,"[10.5, 65.3]",3869420,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dejan Lovren,3471.0,Right Center Back,102,Croatia,785,"['13440921-6f4b-4e77-8767-01dc6f67b166', 'e5d4d534-1719-4f4e-b889-5e8eccebc59d']",45,,,,,,,,,,,,,,,,,,Croatia,785,00:03:45.706,Carry,
,,,,,,"[22.4, 12.4]",,,,,,,,,,,,,4.407164,,,,,,,,,,,,,,896f9300-3aa2-46d4-a170-79ca7982c8de,2075,,,"[12.7, 25.4]",3869420,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joško Gvardiol,33018.0,Left Center Back,102,Croatia,785,"['a0a8e9a4-70c9-4eae-80ed-2cf8b4569fb3', 'eb2e0904-e825-468b-ba08-1e243a6bcee6', 'f2976b04-65aa-4ff0-8397-5f70f0737b64']",54,,,,,,,,,,,,,,,,,,Croatia,785,00:03:54.700,Carry,True
,,,,,,"[39.3, 8.3]",,,,,,,,,,,,,0.778974,,,,,,,,,,,,,,aa1920ca-a2cf-43f9-8e67-96ccb8246aec,2079,,,"[38.7, 6.7]",3869420,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Borna Sosa,12625.0,Left Back,102,Croatia,785,"['1a8ca2b7-c18a-47ac-8ca7-9cf28446571d', '5385b812-0cae-4a44-975a-1116a8170129', 'dd067ce9-dcdf-43d1-9be2-5c5262116919']",59,,,,,,,,,,,,,,,,,,Croatia,785,00:03:59.987,Carry,True
,,,,,,"[56.6, 7.0]",,,,,,,,,,,,,0.039999,,,,,,,,,,,,,,f38115cf-e981-478f-98fc-f22f90be83a3,2083,,,"[56.6, 7.0]",3869420,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Perišić,5474.0,Left Wing,102,Croatia,785,"['4e0ae39c-3a62-47e7-a022-7439102c3d0e', 'd09820d6-0d9d-4eab-9f5a-5c78dd16bba3']",2,,,,,,,,,,,,,,,,,,Croatia,785,00:04:02.090,Carry,
,,,,,,"[63.4, 16.7]",,,,,,,,,,,,,1.528971,,,,,,,,,,,,,,d7d40a40-53a2-40c4-8faf-217abf0129b3,2086,,,"[51.2, 10.5]",3869420,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Borna Sosa,12625.0,Left Back,102,Croatia,785,"['55b9ade3-8f44-4c82-a045-e0d951b0fc8d', '899b584d-07b3-4c0a-9937-a7f739dcf4f8', 'c5c34385-54b5-41ed-b67f-26365d7d4d78']",3,,,,,,,,,,,,,,,,,,Croatia,785,00:04:03.106,Carry,True
,,,,,,"[56.9, 49.0]",,,,,,,,,,,,,0.098355,,,,,,,,,,,,,,68cda917-683a-44a8-b4de-e693a1b057ce,2093,,,"[56.9, 49.0]",3869420,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luka Modrić,5463.0,Right Center Midfield,102,Croatia,785,"['4403ae75-ec46-485b-b16a-0e34ced34740', 'a381437a-bcfb-4e29-8e1e-84b321dcefa2']",8,,,,,,,,,,,,,,,,,,Croatia,785,00:04:08.256,Carry,
,,,,,,"[84.6, 75.9]",,,,,,,,,,,,,2.851001,,,,,,,,,,,,,,8a36332c-c9d7-43a0-82c1-d39d3beb701b,2096,,,"[80.0, 77.0]",3869420,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Josip Juranović,29163.0,Right Back,102,Croatia,785,"['37e8b72e-abca-4543-b8ed-a341a2138400', 'd83dad1f-cbe0-4f66-b0ed-f700e50ac484']",11,,,,,,,,,,,,,,,,,,Croatia,785,00:04:11.185,Carry,
,,,,,,"[80.0, 69.7]",,,,,,,,,,,,,4.009539,,,,,,,,,,,,,,f26c9abd-9c5a-4c66-9252-998a398c8faa,2099,,,"[83.2, 66.7]",3869420,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luka Modrić,5463.0,Right Center Midfield,102,Croatia,785,"['a02b382d-fbb7-403a-a0cb-125f4732dd72', 'cec9adc0-65a2-4447-8cf1-a9faecdbd9f6']",15,,,,,,,,,,,,,,,,,,Croatia,785,00:04:15.169,Carry,
,,,,,,"[90.6, 68.0]",,,,,,,,,,,,,2.930624,,,,,,,,,,,,,,dccd146e-8cd1-4a2d-9e42-4e9af56c7fb1,2102,,,"[87.3, 62.1]",3869420,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mateo Kovačić,5456.0,Left Center Midfield,102,Croatia,785,"['29629a4d-f1f8-4185-b44a-dcd472c04048', '6921db40-072c-4d14-aef4-56cf5ff9b518']",20,,,,,,,,,,,,,,,,,,Croatia,785,00:04:20.250,Carry,
,,,,,,"[97.1, 74.8]",,,,,,,,,,,,,2.710715,,,,,,,,,,,,,,92d1ecd4-c42c-4dfd-8f06-ecf7701af5ef,2105,,,"[83.8, 73.7]",3869420,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luka Modrić,5463.0,Right Center Midfield,102,Croatia,785,"['30ff69c2-deba-462a-8920-6b8890ee2c19', 'a1c803f7-a80c-4711-acff-5100924e5662']",24,,,,,,,,,,,,,,,,,,Croatia,785,00:04:24.151,Carry,
,,,,,,"[117.4, 70.5]",,,,,,,,,,,,,0.082199,,,,,,,,,,,,,,d9d99608-0aed-4836-93b0-f28b3e4bcaee,2108,,,"[116.3, 71.8]",3869420,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Josip Juranović,29163.0,Right Back,102,Croatia,785,"['1c761998-0b8e-4c8b-a28c-2bdfa600959d', 'e629a82f-3a1c-420f-b285-889cdce5e3c4']",29,,,,,,,,,,,,,,,,,,Croatia,785,00:04:29.298,Carry,
,,,,,,"[9.7, 19.7]",,,,,,,,,,,,,1.881217,,,,,,,,,,,,,,c5605057-e012-44d5-9dfb-755655259c90,2121,,,"[9.2, 17.2]",3869420,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Aoás Corrêa,4372.0,Left Center Back,104,Brazil,781,"['67c2f8cc-7cfd-424a-b774-eb23e0eccefa', '80d74f67-9ec4-49df-bf53-eb920736a31b']",31,,,,,,,,,,,,,,,,,,Brazil,781,00:05:31.274,Carry,
,,,,,,"[6.5, 39.5]",,,,,,,,,,,,,2.837334,,,,,,,,,,,,,,e3f9eb1a-e924-4914-9797-51b0e4a5b2f7,2124,,,"[4.9, 38.4]",3869420,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alisson Ramsés Becker,5547.0,Goalkeeper,104,Brazil,781,"['8c28865c-1d3e-4974-9711-ada91584bf93', 'd5d1bfe6-b7a0-4978-bc2d-a9b0d81c28db']",34,,,,,,,,,,,,,,,,,,Brazil,781,00:05:34.612,Carry,
,,,,,,"[30.4, 59.3]",,,,,,,,,,,,,3.10523,,,,,,,,,,,,,,6e9cfb4a-69a6-4def-bb22-6bcc88211b01,2127,,,"[15.4, 55.8]",3869420,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thiago Emiliano da Silva,3295.0,Right Center Back,104,Brazil,781,"['8318afb9-ed37-4d14-bb62-0f181cf43f04', 'a758a205-c003-49f6-9425-a7aec47a295a']",39,,,,,,,,,,,,,,,,,,Brazil,781,00:05:39.018,Carry,
,,,,,,"[42.3, 73.4]",,,,,,,,,,,,,0.992295,,,,,,,,,,,,,,8107647c-539d-4341-85b3-0b1527000bdb,2130,,,"[42.8, 72.9]",3869420,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Éder Gabriel Militão,13620.0,Right Back,104,Brazil,781,"['35053966-6769-43b2-8f7a-4c859896a2f3', '9c2570b1-fd95-45f5-85e2-08601a40dda7', 'd912fb2d-b79a-4671-a836-571673d6d3fc']",43,,,,,,,,,,,,,,,,,,Brazil,781,00:05:43.455,Carry,True
,,,,,,"[61.3, 75.3]",,,,,,,,,,,,,0.766383,,,,,,,,,,,,,,7759cf4e-5ee3-4ed6-b2c7-89119282ff5e,2139,,,"[56.7, 76.4]",3869420,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Éder Gabriel Militão,13620.0,Right Back,105,Brazil,781,"['06340fd7-33f0-4a11-ba19-3bf483ffa077', '2ad8c454-3a9d-40c0-835d-f064503bf10b', 'b44d3871-7be3-4f1f-a9a5-07e80a8b39da']",53,,,,,,,,,,,,,,,,,,Brazil,781,00:05:53.478,Carry,True
,,,,,,"[63.2, 65.8]",,,,,,,,,,,,,0.38226,,,,,,,,,,,,,,a8e92887-4abc-4dd9-ad6e-14da4ec47f56,2143,,,"[61.8, 67.7]",3869420,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Tolentino Coelho de Lima,22600.0,Right Defensive Midfield,105,Brazil,781,"['2a0f84b6-9b8f-4072-b1d4-f662aea10bd9', 'bbf653ca-0b85-4098-b4df-bc42b563eba1', 'f773edd5-070c-440a-a62c-508a46d870f6']",54,,,,,,,,,,,,,,,,,,Brazil,781,00:05:54.909,Carry,True
,,,,,,"[57.2, 12.4]",,,,,,,,,,,,,0.629744,,,,,,,,,,,,,,89d8f0d1-6150-4ee5-9e60-b248204bfee3,2149,,,"[56.9, 12.4]",3869420,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Center Midfield,106,Croatia,785,"['40e80692-d5e8-4089-b7b2-fb19433f7177', 'b8a3ab39-ff11-4242-9eda-b810425f2bfd', 'f8e8fb75-93dd-4a58-a9a6-1691ac380afc']",56,,,,,,,,,,,,,,,,,,Croatia,785,00:05:56.545,Carry,True
,,,,,,"[52.8, 53.4]",,,,,,,,,,,,,1.776094,,,,,,,,,,,,,,a9fe9e91-a866-4453-93ca-f4a7213fb1f3,2155,,,"[46.6, 48.2]",3869420,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dejan Lovren,3471.0,Right Center Back,107,Croatia,785,"['86944a8b-1910-47ea-b03f-05cac541f59a', 'eafe3465-9e97-4cea-a826-d7bf5a0560e0']",17,,,,,,,,,,,,,,,,,,Croatia,785,00:06:17.851,Carry,
,,,,,,"[63.1, 72.6]",,,,,,,,,,,,,1.26667,,,,,,,,,,,,,,44956daa-04e0-4576-b03a-dafbc0580476,2158,,,"[64.0, 71.6]",3869420,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Josip Juranović,29163.0,Right Back,107,Croatia,785,"['2e99c192-eb3a-4965-9fa4-5a5bdac56980', '30892f58-f8ff-4dd4-98f7-90fef93c4b5d']",21,,,,,,,,,,,,,,,,,,Croatia,785,00:06:21.058,Carry,
,,,,,,"[80.0, 23.5]",,,,,,,,,,,,,7.331549,,,,,,,,,,,,,,e3e3131a-1952-498e-b71c-2d4272a86235,2165,,,"[33.6, 11.3]",3869420,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Center Attacking Midfield,108,Brazil,781,"['129d6f7b-4d90-4dfe-9f91-664231ec9e96', '35cda7bb-c788-4ff6-8137-b8fbd0402739', 'bacbec80-93bd-4585-b75d-7110c84bafa2']",26,,,,,,,,,,,,,,,,,,Brazil,781,00:06:26.496,Carry,True
,,,,,,"[100.1, 70.1]",,,,,,,,,,,,,5.779787,,,,,,,,,,,,,,a421c37e-acf2-4b2e-8a35-430bb9b3b549,2169,,,"[82.5, 65.5]",3869420,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raphael Dias Belloli,10595.0,Right Midfield,108,Brazil,781,"['22205f85-fd1b-4d98-9fd2-81b41c18dbf1', '8870a9a1-646e-4828-a78a-b519819a688b']",36,,,,,,,,,,,,,,,,,,Brazil,781,00:06:36.902,Carry,
,,,,,,"[17.3, 12.1]",,,,,,,,,,,,,1.378962,,,,,,,,,,,,,,5c080512-b879-4162-b90e-c2c970d3cea0,2174,,,"[12.7, 13.5]",3869420,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borna Sosa,12625.0,Left Back,108,Brazil,781,"['5bc72842-a4f1-40b1-9271-4f517b5c9fcb', '9f20b35a-fb93-4c2b-a984-8781b0310b3d']",43,,,,,,,,,,,,,,,,,,Croatia,785,00:06:43.465,Carry,
,,,,,,"[44.7, 7.0]",,,,,,,,,,,,,1.273579,,,,,,,,,,,,,,aef545d7-abce-4d81-b77a-a0b030862364,2177,,,"[40.3, 9.4]",3869420,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrej Kramarić,5460.0,Center Forward,108,Brazil,781,"['65af0ccb-5d86-4cce-a497-88509a0342f4', '87f77a32-6ce6-462a-bc29-ea27865d7f48']",46,,,,,,,,,,,,,,,,,,Croatia,785,00:06:46.184,Carry,
,,,,,,"[68.1, 24.0]",,,,,,,,,,,,,2.334271,,,,,,,,,,,,,,53cfd279-44cb-45e0-abf8-e57111227987,2184,,,"[55.9, 32.7]",3869420,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Aoás Corrêa,4372.0,Left Center Back,109,Brazil,781,"['cfca909d-7112-4d5c-8312-8c10afc54a2a', 'f3bd3d20-f3d1-40ce-b2f5-eed5598e3585']",3,,,,,,,,,,,,,,,,,,Brazil,781,00:07:03.616,Carry,
,,,,,,"[81.9, 6.9]",,,,,,,,,,,,,0.772312,,,,,,,,,,,,,,0a50156f-1025-4861-9c30-d7c2d568ca3c,2187,,,"[79.8, 8.3]",3869420,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danilo Luiz da Silva,3063.0,Left Back,109,Brazil,781,"['1d22b8a1-0749-4ebb-b897-d1d92abbbedd', 'f3882553-2067-44bb-9769-a51c179a82ad']",7,,,,,,,,,,,,,,,,,,Brazil,781,00:07:07.187,Carry,
,,,,,,"[99.8, 7.5]",,,,,,,,,,,,,2.184972,,,,,,,,,,,,,,06b65d03-da7c-45ae-89ed-9e38e7f2856a,2190,,,"[92.5, 4.5]",3869420,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Midfield,109,Brazil,781,"['965f071c-fa31-4393-b26a-15605d778cbc', 'eb77be66-fdce-46b7-b622-0e63b2f48a52']",9,,,,,,,,,,,,,,,,,,Brazil,781,00:07:09.339,Carry,
,,,,,,"[9.1, 73.7]",,,,,,,,,,,,,1.50294,,,,,,,,,,,,,,b4fef71a-e33f-4678-8855-5f172e2a7145,2195,,,"[8.3, 69.1]",3869420,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Josip Juranović,29163.0,Right Back,109,Brazil,781,"['112dc517-1bd8-499d-a275-a0d22fbc7f2a', '8e7041a1-f81c-4967-87b5-7d26772014c1']",14,,,,,,,,,,,,,,,,,,Croatia,785,00:07:14.358,Carry,
,,,,,,"[56.4, 17.8]",,,,,,,,,,,,,0.811523,,,,,,,,,,,,,,bad61178-4594-44d0-93cf-6c7213c816e2,2201,,,"[55.9, 16.7]",3869420,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Emiliano da Silva,3295.0,Right Center Back,109,Brazil,781,"['7173b467-c2b9-47e4-89ba-1846917d892f', 'bbe79e4b-506d-4f17-8d16-89d80ddcbf9d']",21,,,,,,,,,,,,,,,,,,Brazil,781,00:07:21.220,Carry,
,,,,,,"[61.6, 31.9]",,,,,,,,,,,,,1.780377,,,,,,,,,,,,,,fabfb674-2982-45e7-b5ef-c2caae69acd7,2204,,,"[63.2, 24.3]",3869420,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,109,Brazil,781,"['7bf387df-2ab4-440d-9044-f6f2361bcfb3', '9e275e6e-6623-4122-ae73-434ab53d39c6']",23,,,,,,,,,,,,,,,,,,Brazil,781,00:07:23.069,Carry,
,,,,,,"[61.8, 46.3]",,,,,,,,,,,,,6.237857,,,,,,,,,,,,,,301b1155-5a54-464a-b9fa-c1adb8820d01,2207,,,"[57.2, 42.7]",3869420,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Éder Gabriel Militão,13620.0,Right Back,109,Brazil,781,"['025e9384-18ff-4f24-8582-0a135c8ad188', '4f3613f4-6ebc-49b8-8226-f64d0a0bef3a']",25,,,,,,,,,,,,,,,,,,Brazil,781,00:07:25.831,Carry,
