50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[27.6, 32.4]",,,,,,,,,,,,,1.244184,,,,,,,,,,,,,08b68e2d-a78b-4b63-aec1-57072f82328f,342,,"[26.6, 30.8]",3857289,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Guido Rodríguez,26404.0,Left Defensive Midfield,13,Argentina,779,"['69328ea4-f797-4d46-b53c-5d57a2407c53', '96df6bca-4232-4563-a3d4-b3232017f806']",2,,,,,,,,,,,,,,,,Argentina,779,00:10:02.988,Carry,
,,,,"[36.9, 38.4]",,,,,,,,,,,,,2.217072,,,,,,,,,,,,,d73a6ca7-f858-4d70-b311-ef4c241eaa5f,345,,"[41.5, 38.7]",3857289,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rodrigo Javier De Paul,7797.0,Right Defensive Midfield,13,Argentina,779,"['7a4a9afb-b5fc-4482-9918-101890fbf7ba', '92cc0685-310c-4887-8870-993aa0990f15', 'a88524e7-2969-48b5-b750-94ef9d1cc647']",5,,,,,,,,,,,,,,,,Argentina,779,00:10:05.184,Carry,True
,,,,"[25.5, 52.2]",,,,,,,,,,,,,0.129996,,,,,,,,,,,,,ab7eac48-aad1-46b7-8900-2676ddee1288,349,,"[25.5, 52.0]",3857289,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nicolás Hernán Otamendi,3090.0,Right Center Back,13,Argentina,779,"['05080ed2-69a3-432f-b24c-c3e8d3dade27', 'acd82f05-1ae5-4c07-95fb-e635bc501780']",8,,,,,,,,,,,,,,,,Argentina,779,00:10:08.477,Carry,
,,,,"[39.6, 72.9]",,,,,,,,,,,,,1.510149,,,,,,,,,,,,,d3e9a52c-64ec-4f5f-ac70-29ada3b1c77e,352,,"[39.0, 72.9]",3857289,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gonzalo Ariel Montiel,28263.0,Right Back,13,Argentina,779,"['72d9dabb-2e44-46bf-965d-09d65b7e7c07', 'bc5d348c-0f5f-4f3a-bec1-5e2d4e0a5900']",10,,,,,,,,,,,,,,,,Argentina,779,00:10:10.240,Carry,
,,,,"[46.4, 66.3]",,,,,,,,,,,,,2.374826,,,,,,,,,,,,,1bbd0126-40c5-4094-ba36-ca849b941e36,355,,"[44.7, 50.1]",3857289,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rodrigo Javier De Paul,7797.0,Right Defensive Midfield,13,Argentina,779,"['0ab03763-dc89-406b-b3e7-18825f914892', '0b0cfcbf-b14e-43c6-a98a-6d004e6f3a90', 'beeb8d68-3caa-4b43-8eea-84eb0fe6a7c9']",13,,,,,,,,,,,,,,,,Argentina,779,00:10:13.332,Carry,True
,,,,"[48.8, 62.8]",,,,,,,,,,,,,1.390949,,,,,,,,,,,,,3fd0efa2-56f3-45c0-96fd-cc769ecaf846,363,,"[55.1, 60.6]",3857289,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rodrigo Javier De Paul,7797.0,Right Defensive Midfield,14,Argentina,779,"['5390905a-43e7-4a06-8c17-6f50f0ff17ef', 'a0bb30c1-19e9-487b-8b42-1c81b7267089', 'bfe535e1-3619-41e0-aef1-4f73f2e7e207']",33,,,,,,,,,,,,,,,,Argentina,779,00:10:33.396,Carry,True
,,,,"[38.8, 50.3]",,,,,,,,,,,,,2.050391,,,,,,,,,,,,,d57e104b-3d6b-4691-b392-cccbfe9fa717,367,,"[37.4, 48.2]",3857289,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicolás Hernán Otamendi,3090.0,Right Center Back,14,Argentina,779,"['c0c237d4-a89e-4614-a8d6-8f6dc708ccdd', 'fd0833fa-40cd-4421-af87-ba9570603622']",36,,,,,,,,,,,,,,,,Argentina,779,00:10:36.108,Carry,
,,,,"[62.1, 72.3]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,31e72b97-f038-4c58-869f-de9fede4e646,370,,"[62.1, 72.3]",3857289,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gonzalo Ariel Montiel,28263.0,Right Back,14,Argentina,779,"['5af534a7-8aad-4828-b482-1b867ce21e55', 'db719dc9-a519-427a-8268-598821872656']",39,,,,,,,,,,,,,,,,Argentina,779,00:10:39.698,Carry,
,,,,"[50.1, 15.4]",,,,,,,,,,,,,0.079999,,,,,,,,,,,,,490de84e-5bea-41ae-b143-f7350f9514c6,376,,"[50.1, 17.6]",3857289,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Andrés Guardado Hernández,5563.0,Left Center Midfield,15,Mexico,794,"['15d7e1f2-452f-4de7-a278-ca1d6bce151c', 'c61eaebb-e9f2-463f-a821-8dc26f4b6a9e', 'f2593174-8428-4432-a282-8b6af0957c19']",41,,,,,,,,,,,,,,,,Mexico,794,00:10:41.704,Carry,True
,,,,"[26.0, 16.7]",,,,,,,,,,,,,0.55562,,,,,,,,,,,,,bbc4ff76-9547-4080-9c59-b9735770dc49,380,,"[26.2, 16.5]",3857289,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,15,Mexico,794,"['1c00a55d-a394-4764-825f-86ecd5530646', '490ca20b-61ea-407f-aa38-e9a547e39465', '6ae2cf0d-aba0-45b9-9f67-b8198dc0ca25']",43,,,,,,,,,,,,,,,,Mexico,794,00:10:43.867,Carry,True
,,,,"[2.6, 34.1]",,,,,,,,,,,,,1.570247,,,,,,,,,,,,,1a22d447-66e7-4c3e-9b65-344067eef935,383,,"[2.4, 27.1]",3857289,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Guillermo Ochoa Magaña,5577.0,Goalkeeper,15,Mexico,794,"['52885ac0-02d3-4361-867a-5690eacbb2d8', '5357b8f4-1b6e-4edc-b9df-f695df4995d7', '94da7177-9a4e-41f9-94ce-743783718d83']",46,,,,,,,,,,,,,,,,Mexico,794,00:10:46.950,Carry,True
,,,,"[40.3, 23.5]",,,,,,,,,,,,,0.199999,,,,,,,,,,,,,a94502fd-97f6-4343-b42f-9fa38f94ed5d,387,,"[40.3, 21.9]",3857289,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Andrés Guardado Hernández,5563.0,Left Center Midfield,15,Mexico,794,"['27e39c14-1521-433e-9b2b-e15434eb4785', '454294e3-6689-4f35-aa1c-ec17b5b86d35', '578a6486-34fb-4de9-9b6c-b40bff2118d1']",50,,,,,,,,,,,,,,,,Mexico,794,00:10:50.042,Carry,True
,,,,"[45.0, 4.5]",,,,,,,,,,,,,5.058344,,,,,,,,,,,,,daead9e5-dc71-4aab-a00c-724638bab58f,391,,"[26.0, 12.4]",3857289,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesús Daniel Gallardo Vasconcelos,5576.0,Left Wing Back,15,Mexico,794,"['257de4e4-2cb8-4f42-a6cf-0ec607420189', 'b78dbae1-e62b-4bdc-a16a-2c3c842f73e0', 'c2ec97df-4e92-4a30-a4a0-cda4871f7ad2']",51,,,,,,,,,,,,,,,,Mexico,794,00:10:51.933,Carry,True
,,,,"[61.5, 4.0]",,,,,,,,,,,,,0.079999,,,,,,,,,,,,,a743e762-4b6c-4070-8b00-8c0a56054189,395,,"[61.5, 4.5]",3857289,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ernesto Alexis Vega Rojas,26301.0,Left Center Forward,15,Mexico,794,"['502da635-710b-4a51-95f4-c49e2176b036', '59a9d09f-5a1c-479b-be6b-3feddb58db39']",57,,,,,,,,,,,,,,,,Mexico,794,00:10:57.729,Carry,
,,,,"[50.7, 69.6]",,,,,,,,,,,,,1.175815,,,,,,,,,,,,,8229ac1b-41fd-49ae-bcee-1e617e45b035,399,,"[50.7, 72.9]",3857289,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,16,Argentina,779,"['3c4f6271-af29-4326-8799-b825aa2fc0a0', '753b6866-cb9a-47de-8989-9b6d9d69b5ed']",59,,,,,,,,,,,,,,,,Argentina,779,00:10:59.830,Carry,
,,,,"[37.7, 58.2]",,,,,,,,,,,,,2.529739,,,,,,,,,,,,,023c0d19-d3eb-49e4-8a6c-c41934bbf080,402,,"[38.0, 59.3]",3857289,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lisandro Martínez,27768.0,Left Center Back,16,Argentina,779,"['8c900296-7122-4928-9175-27a490af6317', '9a3a6095-8ead-4665-a4ce-6b4db456f2e3', 'f5234bce-47a6-4d79-9b07-a2647366d618']",2,,,,,,,,,,,,,,,,Argentina,779,00:11:02.185,Carry,True
,,,,"[53.7, 71.5]",,,,,,,,,,,,,2.958609,,,,,,,,,,,,,1230a8d9-9917-4e24-9538-927a9cf04259,406,,"[55.9, 74.8]",3857289,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Ariel Montiel,28263.0,Right Back,16,Argentina,779,"['4468d3ef-1b6c-4944-a2cb-4077dcb482c2', 'e5bb3685-3e1a-41d7-85c1-a5410e5a02a8']",6,,,,,,,,,,,,,,,,Argentina,779,00:11:06.096,Carry,
,,,,"[40.4, 67.2]",,,,,,,,,,,,,4.047446,,,,,,,,,,,,,031f69f6-1357-44ea-a796-273a6f936522,409,,"[40.9, 70.4]",3857289,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,16,Argentina,779,"['30fd856f-7f91-42fa-8868-ed11456e6814', '79501cee-e921-4b4c-93c4-a644b70ae57f']",10,,,,,,,,,,,,,,,,Argentina,779,00:11:10.087,Carry,
,,,,"[51.5, 73.7]",,,,,,,,,,,,,0.964303,,,,,,,,,,,,,d11518df-236f-4387-ab9c-36e73a854a74,412,,"[48.8, 71.2]",3857289,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Ariel Montiel,28263.0,Right Back,16,Argentina,779,"['25723e26-9c52-4ae1-bce0-4932d45fc42e', '865ec4df-4f95-43f1-8d80-922b98de3aff', 'a38970d7-55ad-4f77-aed3-ed7c36f83fca']",14,,,,,,,,,,,,,,,,Argentina,779,00:11:14.846,Carry,True
,,,,"[63.2, 68.0]",,,,,,,,,,,,,5.578723,,,,,,,,,,,,,177eeab3-f40f-41d6-b8e2-bec64f88ca2f,417,,"[57.0, 73.7]",3857289,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,16,Argentina,779,"['2a8dcea0-c65e-4303-93e1-0c689db7c2f7', '45f4c5cd-c650-4025-a26c-e5b0875118c9', '4e190344-a59c-4ec2-b597-5a7d6d40eab0', 'd1f28e92-8b44-4416-bb03-3c8529fc34c4']",16,,,,,,,,,,,,,,,,Argentina,779,00:11:16.276,Carry,True
,,,,"[70.3, 64.7]",,,,,,,,,,,,,0.002378,,,,,,,,,,,,,869af9fb-afa3-44e7-b672-d8c9f4288a44,422,,"[68.9, 64.7]",3857289,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lautaro Javier Martínez,11456.0,Left Center Forward,16,Argentina,779,"['0a091d1c-5d6e-4ec4-938b-f10ad98f12ae', 'a4092b8b-bfb9-43a3-b284-5c1b2d6013f4', 'd2949f69-35f7-4f23-8161-dc2ea72128ef']",22,,,,,,,,,,,,,,,,Argentina,779,00:11:22.444,Carry,True
,,,,"[2.1, 28.1]",,,,,,,,,,,,,2.357621,,,,,,,,,,,,,99c6523f-b278-42c8-94ef-2ce09e5f33c0,426,,"[3.7, 33.8]",3857289,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Guillermo Ochoa Magaña,5577.0,Goalkeeper,17,Mexico,794,"['285c21e0-1aa2-4b45-8c89-c57437bf33d9', '5697d842-72ae-479d-ad30-271d771040b9', 'b9112288-109f-47da-8462-c4b08580bf73']",27,,,,,,,,,,,,,,,,Mexico,794,00:11:27.586,Carry,True
,,,,"[39.6, 69.9]",,,,,,,,,,,,,1.286063,,,,,,,,,,,,,10a2b39b-fb7e-47df-89e8-b6f321203f87,444,,"[34.2, 69.6]",3857289,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Ariel Montiel,28263.0,Right Back,18,Argentina,779,"['0373d816-bb53-4068-9f91-4e8013883835', 'f5443814-9b6b-41b3-855a-ee4511f50aff']",0,,,,,,,,,,,,,,,,Argentina,779,00:12:00.974,Carry,
,,,,"[43.1, 71.5]",,,,,,,,,,,,,1.860775,,,,,,,,,,,,,a3f8826a-9a55-4957-b138-a74832b506d9,447,,"[49.9, 73.4]",3857289,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ángel Fabián Di María Hernández,2995.0,Right Midfield,18,Argentina,779,"['bc1172de-a50c-4138-be86-35324597dc5b', 'e651a439-dfde-45dc-9afb-1187be50c42a']",3,,,,,,,,,,,,,,,,Argentina,779,00:12:03.158,Carry,
,,,,"[31.2, 38.7]",,,,,,,,,,,,,4.093998,,,,,,,,,,,,,c14edb8c-a6a4-44a7-bd9d-f7378346011a,450,,"[24.9, 53.6]",3857289,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolás Hernán Otamendi,3090.0,Right Center Back,18,Argentina,779,"['98cb4d44-c2f9-41ac-b477-0dc0b9d4d3b7', 'd54d67ac-09e6-4b16-afac-bc394b7469af']",7,,,,,,,,,,,,,,,,Argentina,779,00:12:07.072,Carry,
,,,,"[51.8, 6.6]",,,,,,,,,,,,,2.0540211,,,,,,,,,,,,,87e9bad2-bb24-4f26-a710-39235c669b50,453,,"[45.6, 8.5]",3857289,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lisandro Martínez,27768.0,Left Center Back,18,Argentina,779,"['0893cbec-abca-45c3-aca6-315eb00e9bf0', 'b4e69629-07b7-423e-8097-4d9c265c32c9', 'f8b520ce-5cc2-491c-9dfa-afffdec232fa']",13,,,,,,,,,,,,,,,,Argentina,779,00:12:13.118,Carry,True
,,,,"[75.4, 9.1]",,,,,,,,,,,,,0.457101,,,,,,,,,,,,,6ec8cbc3-7585-45d2-b1b5-b39b0762b0e3,457,,"[72.2, 11.0]",3857289,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Mac Allister,27886.0,Left Midfield,18,Argentina,779,"['13bdb6e0-840a-4dab-89ce-15e20d9782e3', '1ddf7e84-72c2-4423-99f0-ff5b39c29d8d']",16,,,,,,,,,,,,,,,,Argentina,779,00:12:16.293,Carry,
,,,,"[58.0, 3.7]",,,,,,,,,,,,,2.060971,,,,,,,,,,,,,f940303f-4469-4643-a451-a1362f566e64,469,,"[56.7, 5.6]",3857289,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lisandro Martínez,27768.0,Left Center Back,19,Argentina,779,"['2bf03251-3283-4107-9b8d-e92ec212e17f', '5de96423-5162-47cf-aca7-ad171e41415f']",27,,,,,,,,,,,,,,,,Argentina,779,00:12:27.615,Carry,
,,,,"[81.4, 25.9]",,,,,,,,,,,,,0.079999,,,,,,,,,,,,,b0a7c53e-8919-4b8b-bc96-a05d320bcb75,473,,"[82.7, 27.5]",3857289,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rodrigo Javier De Paul,7797.0,Right Defensive Midfield,19,Argentina,779,"['62d8b658-7aad-42df-9124-07ff134ecb53', 'da27179a-906d-471f-8ee8-d9f7a4077478']",31,,,,,,,,,,,,,,,,Argentina,779,00:12:31.546,Carry,
,,,,"[35.7, 27.1]",,,,,,,,,,,,,3.272399,,,,,,,,,,,,,a9b2df4e-2cb7-4c64-8375-c474568feb95,476,,"[31.1, 29.0]",3857289,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesús Daniel Gallardo Vasconcelos,5576.0,Left Wing Back,20,Mexico,794,"['4300b1b0-046c-4d7a-ac5b-354e0555bafb', '55240d8f-0b49-4fa6-8c20-53178fe99e0a']",33,,,,,,,,,,,,,,,,Mexico,794,00:12:33.592,Carry,
,,,,"[19.7, 25.2]",,,,,,,,,,,,,1.114706,,,,,,,,,,,,,c12f3896-290e-451a-8dee-08cb5e923450,479,,"[19.2, 26.5]",3857289,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,20,Mexico,794,"['461e6f34-bcd5-4363-af66-98682f401e5c', '7333df6d-ef99-4db6-aec2-755ffea4028d']",38,,,,,,,,,,,,,,,,Mexico,794,00:12:38.427,Carry,
,,,,"[33.6, 4.0]",,,,,,,,,,,,,0.919857,,,,,,,,,,,,,2badbb15-416a-466c-a505-989c4a891c30,482,,"[32.5, 10.0]",3857289,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesús Daniel Gallardo Vasconcelos,5576.0,Left Wing Back,20,Mexico,794,"['3ada4cd2-c18e-4472-b5d8-d1276ac786a9', '451e7ebb-236f-491e-a132-04ed393bef4e', 'ac868ab1-3599-4656-9f16-be849c61a6f9']",41,,,,,,,,,,,,,,,,Mexico,794,00:12:41.445,Carry,True
,,,,"[18.4, 38.7]",,,,,,,,,,,,,0.145937,,,,,,,,,,,,,83f880e2-2cee-4e55-8659-2167c00ec2d6,492,,"[18.4, 38.7]",3857289,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Damián Emiliano Martínez,6909.0,Goalkeeper,21,Argentina,779,"['7805047b-cb62-4ad5-85b5-161611236e1a', 'f9582bf5-d86d-4f32-83be-0797780aeddf']",5,,,,,,,,,,,,,,,,Argentina,779,00:13:05.687,Carry,
,,,,"[28.5, 38.7]",,,,,,,,,,,,,4.726553,,,,,,,,,,,,,4d0917f3-ccd0-4baa-a0d0-f6b8f950196b,495,,"[22.8, 43.6]",3857289,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Guido Rodríguez,26404.0,Left Defensive Midfield,21,Argentina,779,"['ac9dcfd4-7371-4f5a-9851-ce62ab566afd', 'e568191a-e042-4e7e-a2a8-c88768cd5183']",7,,,,,,,,,,,,,,,,Argentina,779,00:13:07.122,Carry,
,,,,"[48.0, 66.9]",,,,,,,,,,,,,1.134562,,,,,,,,,,,,,85297bdc-b77f-40d4-b177-8de8c7ae8fa6,498,,"[42.8, 63.9]",3857289,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolás Hernán Otamendi,3090.0,Right Center Back,21,Argentina,779,"['5b875082-c412-48af-9e21-dcbf35d7bb6b', 'c7f9bedc-6342-4954-86f0-ea88bc66df2d']",13,,,,,,,,,,,,,,,,Argentina,779,00:13:13.666,Carry,
,,,,"[73.0, 73.1]",,,,,,,,,,,,,0.984783,,,,,,,,,,,,,a8664b39-f16d-4d65-b910-98b04d364791,501,,"[72.7, 73.7]",3857289,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Ariel Montiel,28263.0,Right Back,21,Argentina,779,"['7a24283c-559f-4730-a36a-3e93257ffdee', '8cc86923-19bd-4921-822c-3262848acabf', 'f533d571-e4b8-46d5-be30-513c838303be']",15,,,,,,,,,,,,,,,,Argentina,779,00:13:15.923,Carry,True
,,,,"[57.8, 62.0]",,,,,,,,,,,,,1.094242,,,,,,,,,,,,,813b64f1-ec22-4cfa-b41c-54a7b3feb371,509,,"[59.4, 63.9]",3857289,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicolás Hernán Otamendi,3090.0,Right Center Back,22,Argentina,779,"['9eba9b0f-adfb-46dd-864b-a80ddeb82a76', 'bc8a4990-325c-4c96-99fa-5cbc38dac603']",45,,,,,,,,,,,,,,,,Argentina,779,00:13:45.146,Carry,
,,,,"[66.7, 42.2]",,,,,,,,,,,,,4.634131,,,,,,,,,,,,,3307427e-7026-41a5-a817-29205779e4f8,512,,"[68.1, 68.8]",3857289,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rodrigo Javier De Paul,7797.0,Right Defensive Midfield,22,Argentina,779,"['c8d21354-6d6d-4e9c-b0f5-d0ffd5589f65', 'fc4640dd-970b-499c-b259-b545bfd80111']",47,,,,,,,,,,,,,,,,Argentina,779,00:13:47.518,Carry,
,,,,"[62.1, 31.9]",,,,,,,,,,,,,6.203587,,,,,,,,,,,,,d4a3a2d5-f5c5-40c4-b6dd-d8699776099f,515,,"[53.7, 34.9]",3857289,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Guido Rodríguez,26404.0,Left Defensive Midfield,22,Argentina,779,"['8c837a82-4188-46ba-8a6a-8afa2efa0806', 'a70a1a18-d926-4e03-98f2-44a39aff6974']",53,,,,,,,,,,,,,,,,Argentina,779,00:13:53.461,Carry,
,,,,"[62.7, 11.5]",,,,,,,,,,,,,0.877298,,,,,,,,,,,,,f48a5d39-3b8e-463a-ab36-791ea119bbe7,518,,"[62.7, 11.5]",3857289,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lisandro Martínez,27768.0,Left Center Back,22,Argentina,779,"['1a52fae5-40a1-4f9d-a1c1-293e35efa15a', 'ce366ea1-e846-4715-926f-fc650d67bf99']",0,,,,,,,,,,,,,,,,Argentina,779,00:14:00.979,Carry,
,,,,"[56.1, 24.0]",,,,,,,,,,,,,0.540142,,,,,,,,,,,,,4d5f0362-3603-41af-bcf6-26c3884a8fec,521,,"[56.1, 24.0]",3857289,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Guido Rodríguez,26404.0,Left Defensive Midfield,22,Argentina,779,"['2e1711b9-7668-4d40-9908-0b43df2c8665', 'f2a64776-780a-48ff-a29b-80a87ca2835a']",3,,,,,,,,,,,,,,,,Argentina,779,00:14:03.141,Carry,
,,,,"[62.9, 26.7]",,,,,,,,,,,,,1.236678,,,,,,,,,,,,,58d061f2-acff-46e6-900b-4f83a9318725,525,,"[64.6, 29.4]",3857289,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,22,Argentina,779,"['4bd2651d-22ab-434b-a9d4-ec1fc4c154e3', 'a1df6f17-7a5a-4095-9051-330be1293399', 'b0ab5c41-147b-4f83-a507-0cbbc00ded52']",4,,,,,,,,,,,,,,,,Argentina,779,00:14:04.529,Carry,True
,,,,"[63.7, 9.4]",,,,,,,,,,,,,1.96266,,,,,,,,,,,,,d1a2888b-6ba9-4343-b6ee-fafcde95d878,528,,"[61.6, 11.3]",3857289,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lisandro Martínez,27768.0,Left Center Back,22,Argentina,779,"['2ed8a428-89e9-4b84-8216-550449e81b33', 'e3ff797e-e0bc-47fd-977e-68bb11ba9cf1', 'e585eccd-bc9b-406b-bb6e-fdbfa83a76ae']",6,,,,,,,,,,,,,,,,Argentina,779,00:14:06.921,Carry,True
,,,,"[75.4, 6.4]",,,,,,,,,,,,,0.074767,,,,,,,,,,,,,758764f3-e77a-4fa1-9564-394e2b4cfdb7,533,,"[74.1, 6.4]",3857289,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcos Javier Acuña,19597.0,Left Back,22,Argentina,779,"['18951baa-4c9a-49c0-a23f-99d24b475170', '1ce4abb3-ed6d-4541-929d-3c0204e3d337', '7e5eb4a9-723f-4058-b11f-294b9765b6df']",9,,,,,,,,,,,,,,,,Argentina,779,00:14:09.599,Carry,True
,,,,"[73.8, 17.2]",,,,,,,,,,,,,2.006159,,,,,,,,,,,,,b9644b23-493a-4d7d-a155-cbea3140bd63,536,,"[69.4, 15.6]",3857289,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,22,Argentina,779,"['07a8956a-c52a-40a7-9a1a-e7847520bc3e', '10a0179f-a3dd-4e19-bc20-6ffdb561134f', '9ce49424-c5c0-4e9a-8dae-90a46c59b759']",10,,,,,,,,,,,,,,,,Argentina,779,00:14:10.445,Carry,True
,,,,"[75.9, 58.5]",,,,,,,,,,,,,4.127953,,,,,,,,,,,,,de76b4cf-37a5-4b25-a602-0476ba45a58b,543,,"[49.6, 50.7]",3857289,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ernesto Alexis Vega Rojas,26301.0,Left Center Forward,23,Mexico,794,"['3ec13e53-34fb-4b5e-b74d-a8b30a6cbbee', '5e482bdb-6c9d-4ca4-8c36-611a6686ba70', 'db71eb64-fdfe-400f-bce9-6c4755954777', 'fa7661ad-6e7b-4952-889c-e117c2afc3e6']",14,,,,,,,,,,,,,,,,Mexico,794,00:14:14.087,Carry,True
,,,,"[83.2, 76.7]",,,,,,,,,,,,,1.330568,,,,,,,,,,,,,8f4f086a-8ccc-4a19-80a9-d98484347be7,550,,"[87.6, 75.1]",3857289,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Gerardo Chávez Magallón,28825.0,Right Center Midfield,24,Mexico,794,"['21e9c660-38ca-4067-9b1c-52fcf62edc64', '5db33471-d51a-43bb-9deb-5b10773ac569', 'acd6a3e1-c47b-4dbc-ac00-f7e89359fa2d']",35,,,,,,,,,,,,,,,,Mexico,794,00:14:35.891,Carry,True
,,,,"[56.1, 74.3]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,b16c0e92-5b2b-4103-b0ab-bac37aa36761,554,,"[55.8, 74.3]",3857289,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Néstor Alejandro Araújo Razo,11388.0,Right Center Back,24,Mexico,794,"['221c3fa0-2371-4108-9f50-a9d4ff54a71d', 'a3690259-a348-4296-b17d-237036959819']",39,,,,,,,,,,,,,,,,Mexico,794,00:14:39.216,Carry,
,,,,"[54.5, 47.7]",,,,,,,,,,,,,0.981109,,,,,,,,,,,,,4165b248-ab49-46a1-825b-dd728e7c8008,557,,"[53.9, 50.4]",3857289,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,César Jasib Montes Castro,26368.0,Center Back,24,Mexico,794,"['801770a4-d8bc-4b2a-9fcb-b907bb0787c1', 'b66fb572-7f48-4deb-9268-1b140ede302a']",41,,,,,,,,,,,,,,,,Mexico,794,00:14:41.089,Carry,
