50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[93.8, 4.1]",,,,,,,,,,,,0.136899,,,,,,,,,,,,bf665634-4221-4287-8c2c-b9e30dce724c,949,,,"[94.0, 3.6]",3857261,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,40,England,768,"['994c668f-85fe-45cd-b050-3fff123c5c56', 'ca1a7c9b-08fc-4dc6-90f3-425d3e7ebd42']",43,,,,,,,,,,,,,,,,,,England,768,00:25:43.467,Carry,
,,,,,"[109.1, 8.6]",,,,,,,,,,,,1.474785,,,,,,,,,,,,7f2cc816-33ca-4f5e-837b-c4b78e538ad5,952,,,"[100.5, 13.8]",3857261,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcus Rashford,3318.0,Left Wing,40,England,768,"['4e34f367-3513-4ee4-8454-3d67abcf566f', '82caeb8e-7e85-48be-b46f-ff3d0890b2aa', 'c2c13c69-4bbc-471a-9b11-1dae58b479e7']",44,,,,,,,,,,,,,,,,,,England,768,00:25:44.569,Carry,True
,,,,,"[18.0, 77.2]",,,,,,,,,,,,2.621856,,,,,,,,,,,,63aafae9-a4cf-481b-96df-d9ed53391f48,957,,,"[10.0, 67.7]",3857261,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neco Williams,34794.0,Right Back,40,England,768,"['243f6f18-c558-4c8f-b968-87785e6b6096', '62ee0fbc-2030-45e0-a7ae-c3ec72ab1850', 'b23b5b10-88a8-4319-8973-db37806a9ad3']",47,,,,,,,,,,,,,,,,,,Wales,907,00:25:47.064,Carry,True
,,,,,"[51.1, 77.9]",,,,,,,,,,,,0.04,,,,,,,,,,,,0615f81f-8f15-4f6a-aea3-5f54d90c5593,961,,,"[50.4, 77.7]",3857261,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kieffer Roberto Francisco Moore,3853.0,Center Forward,40,England,768,"['0df7d1a4-7ce1-4997-aa17-4e9f6f398bf2', 'ffa3d73a-867e-499f-b06e-3cccc747030e']",52,,,,,,,,,,,,,,,,,,Wales,907,00:25:52.071,Carry,
,,,,,"[64.8, 7.6]",,,,,,,,,,,,0.04,,,,,,,,,,,,ecf0e5ba-4ccd-4d41-818e-1bd677698d81,966,,,"[63.5, 9.3]",3857261,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Declan Rice,3943.0,Center Defensive Midfield,41,England,768,"['281930e3-f0da-4999-9ab1-4763802247e3', '5bf80b3b-2124-444b-a886-98983872c945', '83934536-60f5-49e8-adbf-45800545fa97']",5,,,,,,,,,,,,,,,,,,England,768,00:26:05.570,Carry,True
,,,,,"[66.2, 1.7]",,,,,,,,,,,,0.422019,,,,,,,,,,,,f8511fce-d104-44de-bf08-b50546aa06b0,970,,,"[66.6, 2.2]",3857261,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luke Shaw,3382.0,Left Back,41,England,768,"['d90453e4-19fa-4ea5-8872-4b7b2463b77c', 'f5817bb7-a2e5-4b56-b8b6-1adbf29ef9d2', 'f8fe11f3-78b6-4223-b759-e227c1ecca11']",6,,,,,,,,,,,,,,,,,,England,768,00:26:06.406,Carry,True
,,,,,"[79.0, 15.5]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,017d0cd6-4bb2-48a2-82f5-3d5f7ac07dd8,976,,,"[79.0, 15.5]",3857261,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harry Kane,10955.0,Center Forward,42,England,768,"['19ce1185-592d-496c-a639-3198333b7cbf', '44b473b7-ac1c-41b1-bd7d-371ba0d20901']",17,,,,,,,,,,,,,,,,,,England,768,00:26:17.560,Carry,
,,,,,"[64.3, 73.8]",,,,,,,,,,,,4.66108,,,,,,,,,,,,e9ac2c9d-3b8f-4a7f-912a-7ac5422dd831,981,,,"[75.6, 58.9]",3857261,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philip Foden,4354.0,Right Wing,42,England,768,"['75c9afa1-df37-4b2b-95f9-fa0b56c7db89', 'cf1fabac-6c6d-4161-8f82-28ffe8ec5392']",21,,,,,,,,,,,,,,,,,,England,768,00:26:21.307,Carry,
,,,,,"[68.7, 59.9]",,,,,,,,,,,,4.248501,,,,,,,,,,,,0b208f5f-15ed-440a-9dec-de426f9fcdd3,984,,,"[57.3, 58.9]",3857261,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kyle Walker,3205.0,Right Back,42,England,768,"['2aea8608-d22b-492e-94a6-dc307993d3e7', '738b24e5-9ff2-4f9f-87c1-868720011a3e', 'f7793f44-846d-48e8-9d70-c7d80818843f']",27,,,,,,,,,,,,,,,,,,England,768,00:26:27.054,Carry,True
,,,,,"[68.4, 75.8]",,,,,,,,,,,,0.966736,,,,,,,,,,,,66ca6102-bcc5-4970-9dc4-a2e07a374d61,988,,,"[68.4, 74.9]",3857261,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Brian Henderson,3532.0,Right Center Midfield,42,England,768,"['010a405e-3768-4e30-9914-2ece46ac7a85', 'abf60711-67d2-45a9-b3eb-6a78f9b33080']",32,,,,,,,,,,,,,,,,,,England,768,00:26:32.350,Carry,
,,,,,"[53.9, 69.7]",,,,,,,,,,,,0.04,,,,,,,,,,,,ee1fd286-2494-4677-bde6-da00da68bcb5,998,,,"[53.9, 69.7]",3857261,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philip Foden,4354.0,Right Wing,43,Wales,907,"['96543110-f2a1-4894-b201-5d8f33f208a7', 'bdaa4605-ea41-4e3f-bb9d-7487925001f8']",13,,,,,,,,,,,,,,,,,,England,768,00:27:13.419,Carry,
,,,,,"[64.4, 22.0]",,,,,,,,,,,,0.852885,,,,,,,,,,,,589a692a-41d9-4efb-9213-ba4f0e2813a2,1002,,,"[63.9, 22.2]",3857261,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joe Allen,10931.0,Right Defensive Midfield,43,Wales,907,"['0f53790a-8688-4bc9-ad98-641051665988', 'fefa1900-1747-42f1-8222-911d21eb5bc8']",13,,,,,,,,,,,,,,,,,,Wales,907,00:27:13.930,Carry,
,,,,,"[60.5, 2.9]",,,,,,,,,,,,0.757024,,,,,,,,,,,,ba751376-f859-46f1-a683-aa95b3ea1c92,1005,,,"[62.1, 3.7]",3857261,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ben Davies,3086.0,Left Back,43,Wales,907,"['4b2fa8f6-5352-4998-bccc-da60dfca6ee6', '7e80be33-7e31-4b24-b48d-40d5a738219a', 'ad70e545-7648-4d48-9c2b-2a6b99f949bd']",15,,,,,,,,,,,,,,,,,,Wales,907,00:27:15.927,Carry,True
,,,,,"[85.5, 28.1]",,,,,,,,,,,,4.976285,,,,,,,,,,,,81fd5123-2b7d-49ed-b5d2-a10ab66336bb,1014,,,"[84.3, 20.2]",3857261,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kieffer Roberto Francisco Moore,3853.0,Center Forward,45,Wales,907,"['91a96602-371f-4a73-b5a8-f6b1bb8b25a5', '94c34c89-5537-47fe-b80d-d3f96aafb0c0', '9be1df2c-bea7-462f-9631-eae7df4ca2be']",45,,,,,,,,,,,,,,,,,,Wales,907,00:27:45.717,Carry,True
,,,,,"[57.1, 47.5]",,,,,,,,,,,,0.264528,,,,,,,,,,,,80ebcea7-0a3a-4af7-8d0a-45a84c737925,1022,,,"[58.6, 47.7]",3857261,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,46,England,768,"['558a1d95-4755-4a42-8efa-5b800487cabd', 'b02772b2-0121-4d82-8ddd-1297fff8579e', 'd3d300bc-f5ee-4898-9482-1892c076109e']",53,,,,,,,,,,,,,,,,,,England,768,00:27:53.318,Carry,True
,,,,,"[66.4, 30.0]",,,,,,,,,,,,1.424721,,,,,,,,,,,,4b45a7a7-bb82-417e-bfa7-8b3b9e1b6193,1029,,,"[60.0, 34.4]",3857261,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,46,England,768,"['0f68601e-0eb5-41af-903e-eb948e9c9acd', '539fb28a-773f-43e6-80eb-26de105e44ce', 'd47ebf62-775b-49dc-b1d1-029ceb11c8c3']",56,,,,,,,,,,,,,,,,,,England,768,00:27:56.264,Carry,True
,,,,,"[58.9, 64.1]",,,,,,,,,,,,4.776204,,,,,,,,,,,,5a9b3468-9486-4312-9e4a-ea303d001536,1034,,,"[34.9, 53.2]",3857261,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neco Williams,34794.0,Right Back,47,Wales,907,"['114349bd-059c-45a6-b52c-3c30b5d31584', '9807b94b-95f8-4763-af1b-855b761e5c55', 'a10b77df-310d-4281-8b7a-698d3151314a']",59,,,,,,,,,,,,,,,,,,Wales,907,00:27:59.313,Carry,True
,,,,,"[51.1, 58.0]",,,,,,,,,,,,1.727201,,,,,,,,,,,,2da73377-69cb-4ad8-b424-0f278e924d3c,1043,,,"[57.3, 65.0]",3857261,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joe Allen,10931.0,Right Defensive Midfield,48,Wales,907,"['0962a413-c92c-4ea6-951c-cc9cbd2d7c56', '36e2b4ed-b827-481f-8beb-d2a4baf5a6c9']",28,,,,,,,,,,,,,,,,,,Wales,907,00:28:28.614,Carry,
,,,,,"[41.7, 39.2]",,,,,,,,,,,,1.257256,,,,,,,,,,,,990432cf-91a3-4f82-a0f4-988e682fce39,1046,,,"[41.1, 39.6]",3857261,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joe Rodon,11250.0,Left Center Back,48,Wales,907,"['184cd884-b378-4559-8cdd-7f57004bce68', '7838e5c3-24ee-49f9-87de-e4a092709226']",31,,,,,,,,,,,,,,,,,,Wales,907,00:28:31.942,Carry,
,,,,,"[48.8, 9.7]",,,,,,,,,,,,0.938861,,,,,,,,,,,,1fe17fec-1ab1-4f9f-9646-e6723a4d490f,1049,,,"[48.8, 9.7]",3857261,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ben Davies,3086.0,Left Back,48,Wales,907,"['0ee52aa0-727d-408a-9323-c55648801da0', '0ef87dbe-686e-420f-8c1a-bfac1914a079']",34,,,,,,,,,,,,,,,,,,Wales,907,00:28:34.800,Carry,
,,,,,"[50.7, 61.1]",,,,,,,,,,,,1.986196,,,,,,,,,,,,fbdd100e-a002-416b-85a3-7a7eb54ba4f7,1055,,,"[42.1, 59.5]",3857261,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,49,England,768,"['3e0e98df-c1ae-47b2-adb0-d9ecaef14632', '3f8ae0c6-d6da-4e46-a749-f46724d774bb', '95d2cd65-5660-4881-9150-58c005507f0d']",37,,,,,,,,,,,,,,,,,,England,768,00:28:37.876,Carry,True
,,,,,"[45.5, 57.7]",,,,,,,,,,,,0.04,,,,,,,,,,,,7d28e894-57cc-4605-806e-e9eb0092c3d8,1061,,,"[45.9, 57.7]",3857261,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,John Stones,3244.0,Right Center Back,50,England,768,"['0b506814-4fb2-4b29-8d91-6d445370224e', '81ea5e7f-b63c-4faa-8654-ec535625dfb8']",30,,,,,,,,,,,,,,,,,,England,768,00:29:30.810,Carry,
,,,,,"[53.4, 64.9]",,,,,,,,,,,,1.307664,,,,,,,,,,,,fa116056-9d10-4545-a909-d8ef159d5c34,1064,,,"[56.9, 65.6]",3857261,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kyle Walker,3205.0,Right Back,50,England,768,"['3fe02a67-4d89-4a3a-9a1e-b1fd50ffb76c', '57b9f101-68e7-48d3-ba78-4920a9eb9fba']",31,,,,,,,,,,,,,,,,,,England,768,00:29:31.868,Carry,
,,,,,"[44.4, 46.8]",,,,,,,,,,,,1.108065,,,,,,,,,,,,d8f01e36-b84c-4451-89ec-5584b496d590,1069,,,"[44.4, 46.8]",3857261,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,John Stones,3244.0,Right Center Back,50,England,768,"['8275d5df-d892-4340-9e96-5b5a804547ef', '97c60e95-c6dc-47e3-b8fd-5dd15b75c79e']",37,,,,,,,,,,,,,,,,,,England,768,00:29:37.094,Carry,
,,,,,"[45.6, 53.8]",,,,,,,,,,,,1.17973,,,,,,,,,,,,efbf07c5-05ef-48c7-9bf3-510aed37bd04,1072,,,"[45.6, 53.8]",3857261,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kyle Walker,3205.0,Right Back,50,England,768,"['c5f66393-2356-42a8-b853-20bc12235f46', 'fdc4712b-b7c8-4071-b8cb-0f7c4113021a']",38,,,,,,,,,,,,,,,,,,England,768,00:29:38.714,Carry,
,,,,,"[48.0, 49.6]",,,,,,,,,,,,3.437033,,,,,,,,,,,,ca1433b3-6740-4077-abbc-7c81abd25f37,1075,,,"[42.1, 45.7]",3857261,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,John Stones,3244.0,Right Center Back,50,England,768,"['1ae34a6a-2570-473a-bacd-e2fcecc0d842', '40d4a4d0-7554-4a59-bef1-6b0c94b29c98', 'c435f1cc-4bb1-4c54-83f4-88a7caadbcc0']",40,,,,,,,,,,,,,,,,,,England,768,00:29:40.953,Carry,True
,,,,,"[60.7, 61.1]",,,,,,,,,,,,1.56314,,,,,,,,,,,,c5d4bfba-db5e-404d-9921-a673af71f6ee,1094,,,"[62.8, 67.5]",3857261,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,52,England,768,"['90c941c3-1454-486f-abca-b2dde7cf117c', '93bff988-de5f-41d8-8be3-24b204f5710b', 'eb59433a-a178-4b55-be80-b597909bda17']",56,,,,,,,,,,,,,,,,,,England,768,00:29:56.508,Carry,True
,,,,,"[63.1, 56.8]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,9b21756e-7c36-464a-9dbd-6ca5536510af,1097,,,"[63.1, 56.8]",3857261,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jude Bellingham,30714.0,Left Center Midfield,52,England,768,"['543a8576-36bc-4f92-9ccb-17bc08bd7f7c', 'e3149a0c-bdf4-4609-957c-263e7550e2f2']",58,,,,,,,,,,,,,,,,,,England,768,00:29:58.709,Carry,
,,,,,"[65.0, 73.3]",,,,,,,,,,,,1.90812,,,,,,,,,,,,db3ed080-6669-4c53-a7a4-075f3a378319,1100,,,"[65.4, 67.5]",3857261,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,52,England,768,"['8295b1d2-d79e-4735-a992-27176a106309', 'cf1737d6-af73-4316-b9b2-6ca9a7563a00']",59,,,,,,,,,,,,,,,,,,England,768,00:29:59.520,Carry,
,,,,,"[74.5, 78.7]",,,,,,,,,,,,0.435303,,,,,,,,,,,,a4eb6de2-6f73-43eb-97c8-5620d509783c,1103,,,"[73.8, 78.1]",3857261,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philip Foden,4354.0,Right Wing,52,England,768,"['783bb1a4-8797-4db3-85ea-67563e092d28', 'a6679d3a-47af-4f6b-a8f0-93d38ae0b7a9']",2,,,,,,,,,,,,,,,,,,England,768,00:30:02.248,Carry,
,,,,,"[65.7, 75.6]",,,,,,,,,,,,0.47979102,,,,,,,,,,,,ca338408-e56b-42a6-86bb-93d55852197b,1106,,,"[65.2, 74.2]",3857261,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,52,England,768,"['01097120-94b1-4952-9984-3128fb3a65f4', '0abea0c7-1fdd-4b99-a6ec-99ec40b63b94']",3,,,,,,,,,,,,,,,,,,England,768,00:30:03.654,Carry,
,,,,,"[50.1, 52.7]",,,,,,,,,,,,2.035234,,,,,,,,,,,,55102d60-1b32-4aae-86b1-1f407bc01dbc,1111,,,"[49.3, 57.5]",3857261,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Declan Rice,3943.0,Center Defensive Midfield,52,England,768,"['020b2a06-544e-4a85-90d0-937d9e513399', '35fa551b-6ec3-45f0-891d-4271531b3054']",8,,,,,,,,,,,,,,,,,,England,768,00:30:08.255,Carry,
,,,,,"[46.4, 25.3]",,,,,,,,,,,,1.151723,,,,,,,,,,,,5f6f1a55-cb63-4c02-9318-0623879937a5,1114,,,"[41.7, 31.2]",3857261,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,52,England,768,"['5ba15f7c-4d4a-4ccf-bd55-9eefe6b6c8c1', 'f8d2e34b-5aca-44fb-b339-dc7a01b1a1e4']",12,,,,,,,,,,,,,,,,,,England,768,00:30:12.076,Carry,
,,,,,"[75.6, 5.4]",,,,,,,,,,,,3.951721,,,,,,,,,,,,72703f88-d078-4a57-ac85-8bf39efa549b,1117,,,"[69.5, 3.4]",3857261,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,52,England,768,"['3bb96e14-b1a7-4ec3-9d81-822ba088173a', '4ddc0e57-f678-489f-ba6e-0ac06980c0c7']",15,,,,,,,,,,,,,,,,,,England,768,00:30:15.030,Carry,
,,,,,"[89.7, 21.9]",,,,,,,,,,,,0.714823,,,,,,,,,,,,e7ff171d-d78c-48cb-8b21-0e719efec124,1120,,,"[89.9, 20.8]",3857261,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jude Bellingham,30714.0,Left Center Midfield,52,England,768,"['1b9683a5-4483-489b-b2ab-6bad83c4c747', '45884cd5-ed47-4791-872c-6de96e3c2ead', 'a6abf2d0-e234-467c-afd1-5ac960dfb3a1']",20,,,,,,,,,,,,,,,,,,England,768,00:30:20.009,Carry,True
,,,,,"[80.7, 35.8]",,,,,,,,,,,,3.076606,,,,,,,,,,,,407e3537-127d-437f-aa7b-373f5b6b8a25,1127,,,"[74.7, 28.2]",3857261,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Declan Rice,3943.0,Center Defensive Midfield,52,England,768,"['4f3df130-42d5-4325-8cee-805c5c348ddf', 'ec6ec276-8555-44c4-9c6b-1151f0ad03c1']",23,,,,,,,,,,,,,,,,,,England,768,00:30:23.932,Carry,
,,,,,"[95.5, 54.3]",,,,,,,,,,,,0.039999,,,,,,,,,,,,f1677b20-b524-4459-9e91-50c1908808f6,1131,,,"[94.5, 54.8]",3857261,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philip Foden,4354.0,Right Wing,52,England,768,"['0e31cfd4-f74b-4b4f-8d83-fd15feb9111f', '108891d0-08d0-4fed-960b-7a3e17a9c43e', '8ee56736-7e60-44a2-a14f-1624ac0524bc']",27,,,,,,,,,,,,,,,,,,England,768,00:30:27.894,Carry,True
,,,,,"[110.9, 71.5]",,,,,,,,,,,,1.052789,,,,,,,,,,,,bb894870-becf-46ea-a84d-ac686a0f0949,1136,,,"[110.9, 67.4]",3857261,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philip Foden,4354.0,Right Wing,52,England,768,"['2caa848c-bfcc-4415-9993-92dbe991c65a', '5b5b6be5-1aa0-4372-a87a-176bd3a5394e']",31,,,,,,,,,,,,,,,,,,England,768,00:30:31.444,Carry,
,,,,,"[100.5, 66.0]",,,,,,,,,,,,0.908935,,,,,,,,,,,,4443ce39-bf1c-4291-87f9-ce412914b669,1139,,,"[102.4, 66.3]",3857261,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,52,England,768,"['3b39fb0f-7802-4e88-b8c6-d86148673239', 'a0330cb9-8d15-4df6-ab08-c29fe6ba544c']",33,,,,,,,,,,,,,,,,,,England,768,00:30:33.300,Carry,
,,,,,"[91.0, 53.2]",,,,,,,,,,,,0.753767,,,,,,,,,,,,268d7d3b-c8f3-4e38-bff0-0622c14cc276,1142,,,"[90.3, 54.5]",3857261,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,52,England,768,"['44f8a4d3-b732-4e8c-bf8c-31b6a82859f7', 'd06d9a42-353b-4350-9974-232d501e38ba']",35,,,,,,,,,,,,,,,,,,England,768,00:30:35.227,Carry,
,,,,,"[87.2, 46.9]",,,,,,,,,,,,1.3598,,,,,,,,,,,,df610ba9-181a-442a-accd-954f60b13678,1145,,,"[87.2, 46.8]",3857261,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Declan Rice,3943.0,Center Defensive Midfield,52,England,768,"['3c6740a3-bab9-4bcd-8269-0ca564000651', '49e8eea1-b36c-4a55-a95b-6e988fc3a5d3', 'b54f407d-b4b6-4a23-9900-3642e646e051']",36,,,,,,,,,,,,,,,,,,England,768,00:30:36.666,Carry,True
,,,,,"[95.6, 73.7]",,,,,,,,,,,,0.499202,,,,,,,,,,,,54f6750c-2161-4d30-ab77-ee9ec31a1b2a,1149,,,"[95.6, 73.7]",3857261,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,52,England,768,"['45358759-b49d-4311-acd8-fc103fed8896', '4e4228cf-1f4e-43c6-a926-72abe8b712c5']",39,,,,,,,,,,,,,,,,,,England,768,00:30:39.156,Carry,
,,,,,"[106.4, 75.1]",,,,,,,,,,,,0.606984,,,,,,,,,,,,94e76448-616b-4d0b-a828-327050223985,1153,,,"[108.0, 73.0]",3857261,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philip Foden,4354.0,Right Wing,52,England,768,"['606e87ff-f569-4453-a286-e9fc34e5cce4', '7b713140-f3ce-41b9-af1c-2b3c3272ed4a', 'b0e5189f-999d-4e31-aaaf-4da1b84a128a']",41,,,,,,,,,,,,,,,,,,England,768,00:30:41.346,Carry,True
,,,,,"[94.2, 77.6]",,,,,,,,,,,,0.796207,,,,,,,,,,,,fc571336-8416-4307-87fa-0887e257a77b,1156,,,"[94.2, 77.6]",3857261,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,52,England,768,"['a53a155c-c7c4-412c-af5c-d2fb2a9f46b1', 'e248cb1a-0fbf-44d5-b3b4-10c6bdfc3a44']",42,,,,,,,,,,,,,,,,,,England,768,00:30:42.746,Carry,
,,,,,"[81.0, 64.4]",,,,,,,,,,,,0.411302,,,,,,,,,,,,b8a96dad-6b53-4d47-be5d-c7cbb1644571,1159,,,"[80.2, 67.0]",3857261,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Declan Rice,3943.0,Center Defensive Midfield,52,England,768,"['24a1d4d6-80d9-49de-ae84-8189349d1341', '8a66c05d-a8aa-41c8-b92d-a0b8d8589a68']",45,,,,,,,,,,,,,,,,,,England,768,00:30:45.033,Carry,
,,,,,"[106.8, 19.9]",,,,,,,,,,,,5.659202,,,,,,,,,,,,50653d0a-cd23-44c5-b824-66995562adf8,1162,,,"[74.7, 33.4]",3857261,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,52,England,768,"['297f99e0-b173-4c9e-90f3-5c0dd6568096', '4463098a-080f-4400-aea0-5a8b51df97c9']",47,,,,,,,,,,,,,,,,,,England,768,00:30:47.163,Carry,
,,,,,"[88.5, 54.3]",,,,,,,,,,,,0.106719,,,,,,,,,,,,aa337259-21f3-4277-a40b-58e61a1eeeab,1169,,,"[88.3, 55.2]",3857261,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcus Rashford,3318.0,Left Wing,54,England,768,"['c61d9d3f-0f02-47c1-a616-33a1e2b72f80', 'f48c236e-1dca-41ee-90db-c241f353097a']",27,,,,,,,,,,,,,,,,,,England,768,00:31:27.003,Carry,
,,,,,"[82.4, 55.2]",,,,,,,,,,,,0.04,,,,,,,,,,,,e5a8bbd8-50cd-4339-92a4-c77ac7b30ec5,1177,,,"[82.4, 55.2]",3857261,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,54,England,768,"['4ceebabf-b015-4c9a-b484-de2c8c94afe6', 'f42522fc-e7c2-4b9a-98d6-d3b1671cf3a2']",31,,,,,,,,,,,,,,,,,,England,768,00:31:31.565,Carry,
,,,,,"[21.8, 28.7]",,,,,,,,,,,,0.776448,,,,,,,,,,,,a39fcd35-245a-4b89-96e0-91c93f056bc9,1186,,,"[21.6, 30.6]",3857261,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joe Rodon,11250.0,Left Center Back,55,Wales,907,"['464be600-b224-4340-ad15-3bcc7e75cdff', '8bc4c1af-fcbe-4bb7-a645-c19d0eee5f04']",47,,,,,,,,,,,,,,,,,,Wales,907,00:31:47.381,Carry,
,,,,,"[33.8, 9.1]",,,,,,,,,,,,1.658309,,,,,,,,,,,,3f218f9d-655c-447e-b5aa-df879a144ccc,1189,,,"[32.0, 8.1]",3857261,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ben Davies,3086.0,Left Back,55,Wales,907,"['d353e4e1-f5bd-409e-af83-45a65fec1726', 'fb381041-55d5-4e4f-8337-fff6f61800bb']",49,,,,,,,,,,,,,,,,,,Wales,907,00:31:49.467,Carry,
,,,,,"[34.7, 19.2]",,,,,,,,,,,,1.980979,,,,,,,,,,,,b8ee3763-b2bd-460d-94b7-582cd580319d,1192,,,"[34.2, 21.2]",3857261,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ethan Ampadu,4934.0,Left Defensive Midfield,55,Wales,907,"['a20928c8-3df0-4f1c-8fe3-13d78d390bce', 'b7ac8760-0f5c-48e0-9298-1ca6ade158e1', 'e13c70cf-8872-4a9b-921d-dd81f9e96920']",51,,,,,,,,,,,,,,,,,,Wales,907,00:31:51.743,Carry,True
