50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[9.0, 57.3]",,,,,,,,,,,0.330096,,,,,,,,,,,,,1e81cf55-bdbb-4044-8eec-ebdc2e6bd3f2,1950,,,"[8.7, 55.7]",3939975,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yerry Fernando Mina González,6196.0,Right Center Back,110,Colombia,769,"['74636234-d56d-4ad0-a5f4-63d0c27cf50e', '9fa820d0-7679-4cd5-b766-314525306f60', 'a681d8a9-f74a-4b2e-a254-3717e78d58ce']",55,,,,,,,,,,,,,,,,,Colombia,769,00:10:55.050,Carry,True
,,,,,"[28.0, 75.5]",,,,,,,,,,,1.728613,,,,,,,,,,,,,88c36ccd-30a0-4048-b1a2-5f9fc15a8cca,1957,,,"[25.9, 73.3]",3939975,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Santos Borré Amaury,28266.0,Right Center Forward,110,Colombia,769,"['0164f002-37b3-42e9-ab7a-728ceee5a1dd', '997efaea-fe45-4faf-8104-43a5d6f82de8']",59,,,,,,,,,,,,,,,,,Colombia,769,00:10:59.926,Carry,
,,,,,"[66.8, 41.2]",,,,,,,,,,,2.182144,,,,,,,,,,,,,02bb97e9-d962-45ab-9135-81b709f0febe,1961,,,"[65.2, 34.9]",3939975,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrián Andrés Cubas,28657.0,Center Defensive Midfield,111,Paraguay,3567,"['9aaa6d60-5b40-4d4b-abf7-63d8419734e3', 'ac8d184f-225e-42c8-944b-f65cd66d23f9', 'd63c4320-43e6-421f-8b35-0a25cfd5bfe9']",5,,,,,,,,,,,,,,,,,Paraguay,3567,00:11:05.353,Carry,True
,,,,,"[113.0, 66.9]",,,,,,,,,,,2.807212,,,,,,,,,,,,,ad466896-cdf7-4bc1-b7a8-3f79c4839df6,1971,,,"[97.5, 63.4]",3939975,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Adrián Arce Barrios,170230.0,Center Forward,111,Paraguay,3567,"['53dfdb8b-d38f-4b86-a09c-1c3c483c474b', '655680c0-ffb1-4c79-a816-c1c6c41b346c', '9fbc24dc-2b6e-418b-9581-83bb759ee9b6']",18,,,,,,,,,,,,,,,,,Paraguay,3567,00:11:18.707,Carry,True
,,,,,"[93.5, 48.9]",,,,,,,,,,,2.146789,,,,,,,,,,,,,36597953-5f7b-440e-b8fc-664631e893d0,1976,,,"[92.0, 51.5]",3939975,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathías Adalberto Villasanti Rolón,87429.0,Right Center Midfield,111,Paraguay,3567,"['13d11c48-2ac4-4532-aa1d-5aec2c6bebc4', '6f028659-033d-4e73-af92-8bae5ccb628a']",24,,,,,,,,,,,,,,,,,Paraguay,3567,00:11:24.232,Carry,
,,,,,"[68.9, 2.8]",,,,,,,,,,,1.192898,,,,,,,,,,,,,ba290f8e-7b41-43be-bbdf-f7cab4e9bb23,1984,,,"[68.9, 2.8]",3939975,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Fernando Díaz Marulanda,27158.0,Left Center Forward,112,Colombia,769,"['76203168-7cf2-4fd5-88f7-d249b1eeb4de', 'f1f47478-245f-44a4-a2c8-77ea9996b98c']",52,,,,,,,,,,,,,,,,,Colombia,769,00:11:52.328,Carry,
,,,,,"[50.6, 3.5]",,,,,,,,,,,0.627955,,,,,,,,,,,,,6ae5466a-a300-45ac-a549-89fa206c65cb,1987,,,"[50.6, 3.5]",3939975,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johan Andrés Mojica Palacio,5691.0,Left Back,112,Colombia,769,"['93ffd01f-d5f8-41c3-8b52-c638fde0f87f', 'fa4b6100-da72-4a12-857a-cb75ab099876']",54,,,,,,,,,,,,,,,,,Colombia,769,00:11:54.926,Carry,
,,,,,"[52.2, 7.9]",,,,,,,,,,,2.138214,,,,,,,,,,,,,3dda35c4-961e-402d-8f8f-ff5a299defc5,1990,,,"[52.2, 7.3]",3939975,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James David Rodríguez Rubio,5695.0,Center Attacking Midfield,112,Colombia,769,"['0b55fb09-7c50-423b-8221-ab8170b29686', 'fe0138d2-bf90-4058-9600-c86f31bc9e08']",56,,,,,,,,,,,,,,,,,Colombia,769,00:11:56.373,Carry,
,,,,,"[67.9, 28.3]",,,,,,,,,,,1.933568,,,,,,,,,,,,,c35e2b40-832d-4a51-ad57-0d118b9e6a9d,1993,,,"[61.7, 21.1]",3939975,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Center Defensive Midfield,112,Colombia,769,"['01b0d162-324c-47ac-9ff5-d7d6748cfc3b', '816d9a13-5f86-4bfe-8e4f-eafbc66b5538']",59,,,,,,,,,,,,,,,,,Colombia,769,00:11:59.634,Carry,
,,,,,"[82.1, 35.8]",,,,,,,,,,,1.219332,,,,,,,,,,,,,ff620417-ac8a-4278-97b7-092aba811996,1996,,,"[80.9, 37.9]",3939975,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Richard Rios Montoya,49395.0,Right Center Midfield,112,Colombia,769,"['177a2789-877a-46f1-8932-b9b14e0c24f2', '2c3bf995-d05c-4069-9aa2-acbaa098172c', 'd0006c91-34f4-4c52-b504-d3317b10fe48']",2,,,,,,,,,,,,,,,,,Colombia,769,00:12:02.282,Carry,True
,,,,,"[86.4, 43.7]",,,,,,,,,,,1.627273,,,,,,,,,,,,,3ddd83ab-a567-4915-b6bf-39d27e0923d1,2003,,,"[80.5, 39.6]",3939975,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Richard Rios Montoya,49395.0,Right Center Midfield,112,Colombia,769,"['7c3319a8-3de9-4f07-9838-9ecf6cb7985f', '8b7fdc9d-bf32-4069-9e2f-4dc545cf3b53', 'b094036b-9b22-485b-bf0f-4c20acb0ed79', 'e32821dc-cc37-404c-8686-5a0739a735a7']",4,,,,,,,,,,,,,,,,,Colombia,769,00:12:04.780,Carry,True
,,,,,"[89.8, 51.8]",,,,,,,,,,,1.275062,,,,,,,,,,,,,22ed16c2-a272-4dcd-b219-47eb5c2990e4,2007,,,"[86.4, 43.7]",3939975,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Richard Rios Montoya,49395.0,Right Center Midfield,112,Colombia,769,"['0fca409f-751b-49bd-9523-26e76032976c', '7c3319a8-3de9-4f07-9838-9ecf6cb7985f', '909ab2e3-e7b9-4b14-bcfe-99c11e71e841', 'c14b6a8d-8dca-4039-8d86-86c78e47032d', 'e32821dc-cc37-404c-8686-5a0739a735a7']",6,,,,,,,,,,,,,,,,,Colombia,769,00:12:06.407,Carry,True
,,,,,"[20.1, 31.4]",,,,,,,,,,,1.39407,,,,,,,,,,,,,b60b4c68-f52c-4105-b690-5dc6410c066c,2029,,,"[19.4, 26.6]",3939975,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adrián Andrés Cubas,28657.0,Center Defensive Midfield,115,Paraguay,3567,"['117bc529-8e2d-4b36-b05d-7c887c20a76b', 'c6a200ac-cbfb-422b-b6c9-a8509b9ede5f']",8,,,,,,,,,,,,,,,,,Paraguay,3567,00:14:08.367,Carry,
,,,,,"[42.4, 8.1]",,,,,,,,,,,1.316139,,,,,,,,,,,,,0e1c89be-79f5-423c-918c-f03e8c78b824,2034,,,"[49.4, 5.3]",3939975,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Davinson Sánchez Mina,3494.0,Left Center Back,116,Colombia,769,"['14c9f39f-86a0-40fb-977d-09ce984dff1c', '305e1c26-d22a-4f6a-b099-58ccf6dfdff5']",34,,,,,,,,,,,,,,,,,Colombia,769,00:14:34.028,Carry,
,,,,,"[39.8, 43.9]",,,,,,,,,,,1.086486,,,,,,,,,,,,,838f5508-8d38-428c-9f86-a96574f78dd1,2037,,,"[37.1, 40.3]",3939975,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yerry Fernando Mina González,6196.0,Right Center Back,116,Colombia,769,"['50790780-47ba-46a4-8ad5-413e8774cb88', '6119eeaa-835f-48ea-9509-e2d82c191e8f', 'ddc4d48b-cbd1-4d31-a089-a02fc4780347']",37,,,,,,,,,,,,,,,,,Colombia,769,00:14:37.641,Carry,True
,,,,,"[47.4, 35.8]",,,,,,,,,,,0.476942,,,,,,,,,,,,,bb2306a6-2569-4c97-8d94-7702876c1f0f,2041,,,"[51.5, 37.1]",3939975,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Richard Rios Montoya,49395.0,Right Center Midfield,116,Colombia,769,"['29a327c7-b27a-4d4b-8c41-b372cf2defbe', '3f23acaf-7e4a-426b-a92a-7d15ee520122', 'fb603062-251c-4a1e-bc1c-b4318e16bd79']",39,,,,,,,,,,,,,,,,,Colombia,769,00:14:39.923,Carry,True
,,,,,"[38.8, 4.7]",,,,,,,,,,,0.942096,,,,,,,,,,,,,898545f6-52e4-4251-b011-cd37ba807123,2047,,,"[38.8, 4.7]",3939975,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Johan Andrés Mojica Palacio,5691.0,Left Back,116,Colombia,769,"['5a473d43-1512-4c73-b1da-9cb4f139789c', 'd945cf70-3b2f-4ca9-9504-d43bfc038a9a']",43,,,,,,,,,,,,,,,,,Colombia,769,00:14:43.555,Carry,
,,,,,"[51.9, 6.6]",,,,,,,,,,,2.716474,,,,,,,,,,,,,24d11746-cd80-4967-9295-4d9152bdc083,2056,,,"[40.4, 9.9]",3939975,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matías David Espinoza Acosta,46677.0,Left Back,117,Paraguay,3567,"['75d51da5-3137-412d-bc3f-44fb421e8b37', 'cee5ed94-faf3-45d6-8c02-3646923b92b0']",54,,,,,,,,,,,,,,,,,Paraguay,3567,00:14:54.914,Carry,
,,,,,"[37.3, 76.1]",,,,,,,,,,,2.232333,,,,,,,,,,,,,683fc89d-1973-4ea5-9822-0d3ceef2313e,2060,,,"[47.2, 75.5]",3939975,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James David Rodríguez Rubio,5695.0,Center Attacking Midfield,118,Colombia,769,"['0cbcd394-3e52-448b-a66f-cc09e3f3a5f2', '1350bf56-5cb3-4084-b5cf-627c8bef17c2', 'aacb8824-f627-4338-9396-d17acb0b5257']",1,,,,,,,,,,,,,,,,,Colombia,769,00:15:01.894,Carry,True
,,,,,"[25.7, 58.8]",,,,,,,,,,,0.32243,,,,,,,,,,,,,282afdbe-e5d7-47b3-9f7f-79d4319f2a42,2064,,,"[25.7, 59.7]",3939975,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yerry Fernando Mina González,6196.0,Right Center Back,118,Colombia,769,"['2bafd0b6-08fa-4bbf-8aa3-c6b521b42c85', '447b060e-82b2-4eb7-907c-6fb04cc24f34']",5,,,,,,,,,,,,,,,,,Colombia,769,00:15:05.972,Carry,
,,,,,"[6.1, 34.0]",,,,,,,,,,,1.824516,,,,,,,,,,,,,93751fd0-ea8b-4a0c-abc3-f1005160ed13,2067,,,"[5.5, 38.9]",3939975,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Camilo Andrés Vargas Gil,27225.0,Goalkeeper,118,Colombia,769,"['42f50ea6-0d68-4057-9898-980bc41e5577', '97cfd87f-a907-4265-94a3-cd529d7c030c', 'd85cfce5-a66b-4102-9058-a0287471865d']",8,,,,,,,,,,,,,,,,,Colombia,769,00:15:08.007,Carry,True
,,,,,"[46.0, 2.8]",,,,,,,,,,,1.551536,,,,,,,,,,,,,396dae05-47f5-4c8b-9bfb-b6e57e011a44,2072,,,"[52.8, 5.7]",3939975,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Fernando Díaz Marulanda,27158.0,Left Center Forward,118,Colombia,769,"['05e2dc8d-a0e7-406e-80a2-f142ef626690', '60267b70-53dc-4ddf-8b40-be2f0943fe95', 'bac997d6-940d-46aa-ab75-fcd8e82216f0']",12,,,,,,,,,,,,,,,,,Colombia,769,00:15:12.712,Carry,True
,,,,,"[118.1, 79.4]",,,,,,,,,,,6.501488,,,,,,,,,,,,,8813a64e-1dd0-49cd-a097-6d8cc585c46b,2089,,,"[103.6, 76.3]",3939975,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julio César Enciso Espínola,47112.0,Right Wing,121,Paraguay,3567,"['13ead3fa-cf43-4a84-8e21-839accdf1b0f', '829b3f58-16a6-4897-9543-4b6f0a433bb8', 'aad52ab4-76a2-4317-ac2b-4573a8aeaced', 'bd100581-211c-46ed-8708-1a764abc35d1']",7,,,,,,,,,,,,,,,,,Paraguay,3567,00:16:07.907,Carry,True
,,,,,"[107.4, 68.4]",,,,,,,,,,,0.116118,,,,,,,,,,,,,66ec00ba-308d-4da2-b03e-ea62208e15b7,2094,,,"[107.4, 68.4]",3939975,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathías Adalberto Villasanti Rolón,87429.0,Right Center Midfield,121,Paraguay,3567,"['d6d108bb-e01e-4c2a-b262-1358232f47ef', 'f9f7cbd1-66dd-4e5d-9325-0eeb846620a5']",16,,,,,,,,,,,,,,,,,Paraguay,3567,00:16:16.930,Carry,
,,,,,"[104.5, 54.4]",,,,,,,,,,,0.981428,,,,,,,,,,,,,adde4226-6883-4969-b03a-6723154f95e8,2097,,,"[103.2, 51.8]",3939975,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ramón Sosa Acosta,87603.0,Left Wing,121,Paraguay,3567,"['82b966f0-32ee-4305-b52f-301ed1ac6439', 'a68f42f2-7a64-4305-9032-a9e825d25ee1', 'e9373fb5-b94c-4c93-8f23-0e301f7b17f7']",17,,,,,,,,,,,,,,,,,Paraguay,3567,00:16:17.736,Carry,True
,,,,,"[26.5, 3.3]",,,,,,,,,,,3.540188,,,,,,,,,,,,,3713ba6a-7913-4ee1-b166-774480bee0e4,2102,,,"[17.2, 2.3]",3939975,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Fernando Díaz Marulanda,27158.0,Left Center Forward,122,Colombia,769,"['19d09235-2bf5-4f42-af46-fb25bd8e14c9', 'c67b77ca-427d-4137-92f7-5a1197d2c6f4']",22,,,,,,,,,,,,,,,,,Colombia,769,00:16:22.396,Carry,
,,,,,"[19.4, 3.6]",,,,,,,,,,,2.503547,,,,,,,,,,,,,2b8f6b6f-0524-4426-827c-019a82e0d7ec,2107,,,"[18.0, 3.1]",3939975,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,122,Colombia,769,"['1a7b4b88-0125-4a63-be17-d60c0092118b', '2d5f84d2-9529-4bb4-820d-12f2f136c151', '7908d1bb-00b5-43bc-90bc-11d1c6706a90']",27,,,,,,,,,,,,,,,,,Colombia,769,00:16:27.820,Carry,True
,,,,,"[13.8, 13.2]",,,,,,,,,,,0.436797,,,,,,,,,,,,,712b3d46-c1bd-4389-b5d6-48bc9f0d0fa1,2111,,,"[13.8, 13.2]",3939975,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johan Andrés Mojica Palacio,5691.0,Left Back,122,Colombia,769,"['5d118b50-8344-4d30-8191-45efe63f49cf', 'c9841a6e-5854-4bcf-ac8a-b1d435147c3f']",30,,,,,,,,,,,,,,,,,Colombia,769,00:16:30.778,Carry,
,,,,,"[22.2, 13.6]",,,,,,,,,,,0.04,,,,,,,,,,,,,fadd934c-885f-4e76-b218-ef0962d8d55e,2114,,,"[22.2, 13.6]",3939975,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Center Defensive Midfield,122,Colombia,769,"['81728d5b-d5fc-4f50-bfd6-5cc3928658de', 'f62275fb-721b-4440-be40-011b3d4fb65e']",31,,,,,,,,,,,,,,,,,Colombia,769,00:16:31.928,Carry,
,,,,,"[28.3, 4.9]",,,,,,,,,,,1.992572,,,,,,,,,,,,,8bc0dae0-06b6-44ba-9e2d-37e0b142037a,2117,,,"[24.8, 3.6]",3939975,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,122,Colombia,769,"['c22606d5-c9c0-4c76-a752-a31843d39dfd', 'f9d0c52d-9562-44cf-8d50-f66c690ba860']",33,,,,,,,,,,,,,,,,,Colombia,769,00:16:33.214,Carry,
,,,,,"[28.0, 29.9]",,,,,,,,,,,0.025493,,,,,,,,,,,,,2ee45901-d095-474e-ab39-85951822b79c,2120,,,"[28.0, 29.9]",3939975,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James David Rodríguez Rubio,5695.0,Center Attacking Midfield,122,Colombia,769,"['6b1a9797-4b44-4ada-a44d-958e3af26867', '8d8332cd-af01-4ecb-8926-21e5f81025ad']",36,,,,,,,,,,,,,,,,,Colombia,769,00:16:36.711,Carry,
,,,,,"[6.8, 40.6]",,,,,,,,,,,0.04,,,,,,,,,,,,,e279990b-f982-44bf-8adf-22946bd145fa,2123,,,"[6.8, 40.6]",3939975,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Camilo Andrés Vargas Gil,27225.0,Goalkeeper,122,Colombia,769,"['bbc55968-6ebe-4dfc-b956-1a58c6956c19', 'c5eb2919-d562-41db-b53b-9083cded23a6']",39,,,,,,,,,,,,,,,,,Colombia,769,00:16:39.818,Carry,
,,,,,"[13.6, 57.3]",,,,,,,,,,,1.71649,,,,,,,,,,,,,984483ea-f342-4ec1-ac80-98edf659267b,2126,,,"[16.0, 59.5]",3939975,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yerry Fernando Mina González,6196.0,Right Center Back,122,Colombia,769,"['7e87577c-969b-4ad7-9cc5-574497a09425', 'a370ecc4-3ed8-4b0f-89f7-62d5236a35e8', 'ffab76a3-461d-4b82-89df-fd0cf8a1d1b7']",41,,,,,,,,,,,,,,,,,Colombia,769,00:16:41.042,Carry,True
,,,,,"[40.3, 44.6]",,,,,,,,,,,0.44,,,,,,,,,,,,,b9e20c3f-580f-4e28-b4d8-77d01cfb40bd,2134,,,"[39.7, 44.4]",3939975,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Richard Rios Montoya,49395.0,Right Center Midfield,122,Colombia,769,"['79067ef6-ee1d-4fbe-a173-d1d3adbe8d0b', '7d688ec7-77a0-40a7-9112-6547343d02c1']",47,,,,,,,,,,,,,,,,,Colombia,769,00:16:47.082,Carry,
,,,,,"[42.9, 34.0]",,,,,,,,,,,0.618904,,,,,,,,,,,,,fd70917c-344c-4264-8e00-08eb96fa6b14,2137,,,"[42.7, 33.8]",3939975,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James David Rodríguez Rubio,5695.0,Center Attacking Midfield,122,Colombia,769,"['e8b17e5f-7694-4f2f-aa87-029294b75943', 'f67d7811-8b4a-48e2-a98e-f5d4ef9234ab']",48,,,,,,,,,,,,,,,,,Colombia,769,00:16:48.893,Carry,
,,,,,"[55.5, 20.2]",,,,,,,,,,,0.413865,,,,,,,,,,,,,35b22e17-d3ed-457c-9df9-62300042f569,2140,,,"[51.5, 21.8]",3939975,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,122,Colombia,769,"['1d6bc614-92da-4eed-9719-d4bdd699978e', 'afca7121-05bc-4355-8c5c-cfdd5b844ad1']",50,,,,,,,,,,,,,,,,,Colombia,769,00:16:50.755,Carry,
,,,,,"[77.2, 20.6]",,,,,,,,,,,4.565923,,,,,,,,,,,,,0b033c50-8ca3-4e13-a4df-8bb1af530d02,2143,,,"[73.0, 2.1]",3939975,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Fernando Díaz Marulanda,27158.0,Left Center Forward,122,Colombia,769,"['8a801c5b-0d16-4753-bb72-79468a78b97e', 'e948fe98-0140-491c-bf69-9fb8ff4fe5e1']",52,,,,,,,,,,,,,,,,,Colombia,769,00:16:52.544,Carry,
,,,,,"[71.8, 33.6]",,,,,,,,,,,2.817976,,,,,,,,,,,,,92c77021-66cc-45ed-ae2b-948c48e50101,2146,,,"[75.2, 27.3]",3939975,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James David Rodríguez Rubio,5695.0,Center Attacking Midfield,122,Colombia,769,"['9677d7fe-8fbb-4448-81bb-10eca3c59966', 'd3803446-6ec6-448a-8b2e-a34a01d64387', 'eac9d16f-9384-40b2-be82-2bd8dd7287f3']",57,,,,,,,,,,,,,,,,,Colombia,769,00:16:57.828,Carry,True
,,,,,"[73.7, 26.4]",,,,,,,,,,,2.015013,,,,,,,,,,,,,aa15a41c-9557-4a33-be78-f6cac58429a5,2151,,,"[70.2, 33.3]",3939975,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Center Defensive Midfield,122,Colombia,769,"['1f3603ff-b833-4278-a307-af44f2e9e195', '98611df5-3f32-41bc-bf29-21bd0c21d421', 'b7b2a9eb-df9c-4335-b567-81bb2bb8e581']",0,,,,,,,,,,,,,,,,,Colombia,769,00:17:00.839,Carry,True
,,,,,"[86.6, 5.3]",,,,,,,,,,,2.582633,,,,,,,,,,,,,ddcee881-c7e5-48a0-8f4c-fc536bac7801,2155,,,"[87.5, 3.3]",3939975,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johan Andrés Mojica Palacio,5691.0,Left Back,122,Colombia,769,"['0a72614d-9c57-4602-a960-b70f8b86d3a5', '5ecceb4b-6db4-4333-b562-991b7ab272ea']",4,,,,,,,,,,,,,,,,,Colombia,769,00:17:04.388,Carry,
,,,,,"[82.1, 10.6]",,,,,,,,,,,0.079999,,,,,,,,,,,,,c5b0035e-9718-4e94-898e-658cba4945b9,2158,,,"[82.3, 11.7]",3939975,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,122,Colombia,769,"['6f9ab968-fc78-4b36-8eac-5b2b82bd912c', '8a163d6b-15c6-44a3-9bb3-afdad9fc46d0']",7,,,,,,,,,,,,,,,,,Colombia,769,00:17:07.408,Carry,
,,,,,"[80.5, 9.3]",,,,,,,,,,,2.598048,,,,,,,,,,,,,1f5c4c90-3610-4393-8921-2aeaf42569db,2161,,,"[82.6, 3.8]",3939975,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johan Andrés Mojica Palacio,5691.0,Left Back,122,Colombia,769,"['2da80497-5199-43fd-9815-dfc799de465a', '639e3759-f6af-4ca8-83f6-a817ff16404e']",8,,,,,,,,,,,,,,,,,Colombia,769,00:17:08.186,Carry,
,,,,,"[56.6, 36.5]",,,,,,,,,,,1.151163,,,,,,,,,,,,,55084cea-70a9-426c-befa-56f99ffdb30d,2164,,,"[56.9, 33.6]",3939975,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yerry Fernando Mina González,6196.0,Right Center Back,122,Colombia,769,"['218a8d74-b54b-444a-81fe-caa680cc6d2f', 'b106a84e-3699-475d-9d44-3da10d742975']",12,,,,,,,,,,,,,,,,,Colombia,769,00:17:12.833,Carry,
,,,,,"[65.8, 48.5]",,,,,,,,,,,0.08,,,,,,,,,,,,,fb2a971d-3ad8-4026-a645-ee81a411eff0,2167,,,"[65.8, 48.5]",3939975,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James David Rodríguez Rubio,5695.0,Center Attacking Midfield,122,Colombia,769,"['18df8ca8-e2c8-4b61-b1c0-e01e6e14aec7', '5eca8840-82d2-4a23-b978-26aa3eb06625']",15,,,,,,,,,,,,,,,,,Colombia,769,00:17:15.246,Carry,
,,,,,"[76.3, 28.1]",,,,,,,,,,,4.07014,,,,,,,,,,,,,d9534064-95b0-496d-b2fd-f666bc19ecdf,2170,,,"[70.1, 29.0]",3939975,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Center Defensive Midfield,122,Colombia,769,"['226729d8-de2b-4ca9-90a3-25c81844ef3d', 'fb975a24-61df-4c16-aac4-55ae95a3a73b']",16,,,,,,,,,,,,,,,,,Colombia,769,00:17:16.416,Carry,
,,,,,"[81.8, 10.0]",,,,,,,,,,,1.064308,,,,,,,,,,,,,1acb3c8d-2bf5-4331-9e9a-a3ee940ea863,2173,,,"[80.7, 11.0]",3939975,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,122,Colombia,769,"['4e0f1c34-5eca-47c1-bc57-bf886b294196', 'fb380829-b4d0-45df-8484-019e2adfcedc']",21,,,,,,,,,,,,,,,,,Colombia,769,00:17:21.349,Carry,
,,,,,"[86.9, 4.0]",,,,,,,,,,,0.583115,,,,,,,,,,,,,a4e00734-18bc-48b6-b7bf-f67ddda9a9a5,2176,,,"[87.1, 2.8]",3939975,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johan Andrés Mojica Palacio,5691.0,Left Back,122,Colombia,769,"['1cb8effc-6a12-4101-9865-ad2ded41c306', 'd8d5eb88-930d-48a4-b62c-249ad1ee5838']",23,,,,,,,,,,,,,,,,,Colombia,769,00:17:23.406,Carry,
,,,,,"[75.6, 10.5]",,,,,,,,,,,1.469831,,,,,,,,,,,,,e5de8c29-4562-4268-a32f-b9f0c3fca595,2179,,,"[77.3, 11.5]",3939975,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,122,Colombia,769,"['a3930c01-8f7c-4cdc-b7e5-36b62bda9bfa', 'aa186c34-50a4-446f-bef9-fc4acc17f389', 'daf7aedd-163f-40c6-917c-1b809407a52c']",24,,,,,,,,,,,,,,,,,Colombia,769,00:17:24.964,Carry,True
,,,,,"[74.8, 28.8]",,,,,,,,,,,0.925324,,,,,,,,,,,,,ede99e47-97e0-41dc-b388-49dd89f9bbf4,2183,,,"[75.4, 29.0]",3939975,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Center Defensive Midfield,122,Colombia,769,"['96233523-b823-4494-8da7-456d1defee93', 'ab5fdb08-8249-4522-a386-91718ea9125d']",27,,,,,,,,,,,,,,,,,Colombia,769,00:17:27.435,Carry,
