50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e60da78f-15fa-4e1a-876f-4cc124727b97,1726,,,"[105.1, 65.2]",3939980,58,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dexter Lembikisa,61204.0,Right Back,105,Jamaica,2305,['93e77075-574a-4621-aa9c-9dfbbd3c8f3f'],49,,,,,,,,,,,,,,,,,Jamaica,2305,00:13:49.647,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0c7ee0c-b3a9-4909-a519-6cc638ff901c,1731,,,"[111.3, 29.0]",3939980,59,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Shamar Nicholson,31455.0,Center Forward,106,Jamaica,2305,['adbe07d8-bb6d-46e6-a812-f3a503c4337c'],17,,,,,,,,,,,,,,,,,Jamaica,2305,00:14:17.516,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2932a42c-de89-497f-b3d5-2910d2995735,1737,,,"[87.3, 68.8]",3939980,59,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,John Yeboah Zamora,21131.0,Right Wing,106,Jamaica,2305,['e03ba735-6b90-46dc-8c64-bc2b145a5162'],25,,,,,,,,,,,,,,,,,Ecuador,3565,00:14:25.219,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7a06e4-f31d-498d-bbe1-922fc8cb76a6,1739,,,"[9.2, 32.1]",3939980,59,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jahmali Waite,226523.0,Goalkeeper,106,Jamaica,2305,['6e1fb6be-8b54-4246-91d6-58ba16acb15a'],27,,,,,,,,,,,,,,,,,Jamaica,2305,00:14:27.354,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5f2f8b6-98e3-4caa-ad3e-9e76f9af3db1,1742,,,"[19.9, 24.2]",3939980,59,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Dexter Lembikisa,61204.0,Right Back,106,Jamaica,2305,['a73c5a1e-a309-47f5-9faa-b4d319d4dfda'],33,,,,,,,,,,,,,,,,,Jamaica,2305,00:14:33.712,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e844bf2-9374-429e-9f62-7e6d26297684,1745,,,"[12.3, 38.4]",3939980,59,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jahmali Waite,226523.0,Goalkeeper,106,Jamaica,2305,['4f5647f1-5464-48db-b734-e99d31e0eaf4'],35,,,,,,,,,,,,,,,,,Jamaica,2305,00:14:35.902,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daca9a2c-6560-4e7c-8464-b28632509d01,1748,,,"[18.9, 36.5]",3939980,59,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Bobby Armani De Cordova-Reid,9923.0,Right Defensive Midfield,106,Jamaica,2305,['e7fe2b24-6d7b-414f-b265-fd3a80f9f153'],41,,,,,,,,,,,,,,,,,Jamaica,2305,00:14:41.516,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac49b22a-1e6a-4594-8854-0510da320d40,1751,,,"[29.3, 42.6]",3939980,59,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Michael Hector,16768.0,Right Center Back,106,Jamaica,2305,['d5a4cf8e-0884-4d4f-9e55-c1f86a1a8775'],45,,,,,,,,,,,,,,,,,Jamaica,2305,00:14:45.244,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368d047b-4350-4b8e-af24-f6b49d873a94,1753,,,"[9.8, 55.1]",3939980,59,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jahmali Waite,226523.0,Goalkeeper,106,Jamaica,2305,['99cf5d07-50ac-4d44-b39b-39fae0df1132'],47,,,,,,,,,,,,,,,,,Jamaica,2305,00:14:47.050,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5b81412-c9c0-445e-a4bb-eae9a87cc0c5,1757,,,"[67.8, 40.3]",3939980,59,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Shamar Nicholson,31455.0,Center Forward,106,Jamaica,2305,['3d419cd0-eede-403c-9829-710015434ea7'],51,,,,,,,,,,,,,,,,,Jamaica,2305,00:14:51.960,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d541ff88-0016-47d3-bd58-07ec0dc860c8,1760,,,"[62.4, 11.3]",3939980,59,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Demarai Gray,3312.0,Left Wing,106,Jamaica,2305,['c9739a8a-e0bb-46bb-8234-e588b7062d0e'],54,,,,,,,,,,,,,,,,,Jamaica,2305,00:14:54.277,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9ed51f6-07b7-4930-9fb3-09ffb1896596,1766,,,"[26.3, 20.3]",3939980,59,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ethan Pinnock,4610.0,Left Center Back,106,Jamaica,2305,['09335d19-aa14-4b1d-ac1e-1dde44b5916a'],59,,,,,,,,,,,,,,,,,Jamaica,2305,00:14:59.897,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31493721-84cc-46df-9641-8854deeb2a17,1769,,,"[34.9, 39.5]",3939980,60,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Joël Latibeaudiere,32685.0,Left Defensive Midfield,106,Jamaica,2305,['ddbe0eb6-c69b-4634-8b0a-7993199228e0'],2,,,,,,,,,,,,,,,,,Jamaica,2305,00:15:02.821,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259bba0e-8a56-4593-922b-579c54c207ad,1771,,,"[33.5, 24.7]",3939980,60,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ethan Pinnock,4610.0,Left Center Back,106,Jamaica,2305,['5a0263fa-a19e-4c40-8f11-a2639f181d3a'],3,,,,,,,,,,,,,,,,,Jamaica,2305,00:15:03.677,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbc5ddc7-851a-485a-a85c-fd44f64909e9,1774,,,"[43.1, 11.3]",3939980,60,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Michail Antonio,3349.0,Right Wing,106,Jamaica,2305,['6ee7baa2-fd5f-43e6-bf51-3fbb60a1a0d9'],6,,,,,,,,,,,,,,,,,Jamaica,2305,00:15:06.492,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d333855-5770-4453-bf48-d841f6c85b25,1777,,,"[57.1, 3.9]",3939980,60,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gregory Leigh,3159.0,Left Back,106,Jamaica,2305,['637c0cb0-ec32-48a0-9af2-1605480327eb'],8,,,,,,,,,,,,,,,,,Jamaica,2305,00:15:08.210,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea1e3077-8e14-4ca8-aac5-9b80656e49b0,1780,,,"[56.6, 13.2]",3939980,60,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Michail Antonio,3349.0,Right Wing,106,Jamaica,2305,['09ef537e-3ec1-4657-9738-4aeb26201d49'],8,,,,,,,,,,,,,,,,,Jamaica,2305,00:15:08.831,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ac2b25a-0eb8-4910-a4b4-48cef2501fbd,1783,,,"[88.9, 37.8]",3939980,60,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Shamar Nicholson,31455.0,Center Forward,106,Jamaica,2305,['e55fac1c-8c2f-4683-8148-9c92a6c6afec'],11,,,,,,,,,,,,,,,,,Jamaica,2305,00:15:11.870,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40d70dd1-bdfd-41fe-bbc7-88e03fb44d16,1790,,,"[111.6, 26.5]",3939980,60,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kasey Palmer,3317.0,Center Attacking Midfield,106,Jamaica,2305,['cc28b608-2d0a-48af-819b-838fb0c6afd4'],16,,,,,,,,,,,,,,,,,Jamaica,2305,00:15:16.155,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ca85a6a-14ff-4431-8681-2bf4072e5956,1793,,,"[111.1, 49.1]",3939980,60,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Demarai Gray,3312.0,Left Wing,106,Jamaica,2305,['d41e410b-e245-4f5f-938b-f735bc3669d8'],16,,,,,,,,,,,,,,,,,Jamaica,2305,00:15:16.579,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64eccc56-2d1f-4f41-9a67-37edeb0c46d5,1801,,,"[82.6, 41.9]",3939980,61,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bobby Armani De Cordova-Reid,9923.0,Right Defensive Midfield,108,Jamaica,2305,['c687ab1f-32d0-4c75-b6dc-162ba27bea13'],7,,,,,,,,,,,,,,,,,Jamaica,2305,00:16:07.466,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1332e4cc-aee4-465e-a7c2-ce7403467b9e,1804,,,"[88.1, 63.0]",3939980,61,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Michail Antonio,3349.0,Right Wing,108,Jamaica,2305,['1d3bc93f-d668-4310-8c75-1282b1e6a325'],9,,,,,,,,,,,,,,,,,Jamaica,2305,00:16:09.994,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938a2264-20bc-465c-b1f3-c36c8398f509,1810,,,"[8.1, 26.1]",3939980,61,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Willian Joel Pacho Tenorio,41593.0,Left Center Back,109,Ecuador,3565,['7bcebee2-ba7a-4ead-a021-4544e90ee109'],51,,,,,,,,,,,,,,,,,Ecuador,3565,00:16:51.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314798d8-388b-439c-8398-4c4d5724f026,1814,,,"[55.8, 5.3]",3939980,61,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Piero Martín Hincapié Reyna,38004.0,Left Back,109,Ecuador,3565,"['1562c693-26a5-4701-885d-9fc4dacc0b9d', '91517b2b-1213-487b-8678-0f59e77be904']",59,,,,,,,,,,,,,,,,,Ecuador,3565,00:16:59.522,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bd89988-c323-4197-aea6-155c38be20fe,1817,,,"[86.0, 14.9]",3939980,62,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kevin José Rodríguez Cortez,348757.0,Center Forward,109,Ecuador,3565,"['6385bd4f-2c21-4dc8-a763-b5456da0b84c', 'af7fd732-3ce2-4a6c-a1c2-1775d34e1736']",2,,,,,,,,,,,,,,,,,Ecuador,3565,00:17:02.225,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d3ab6bf-174c-4b6d-99bd-257d74dffdc2,1823,,,"[17.1, 74.9]",3939980,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dexter Lembikisa,61204.0,Right Back,110,Jamaica,2305,['33d6a83b-d3ac-4f18-85ff-bbe425e3d7a4'],9,,,,,,,,,,,,,,,,,Jamaica,2305,00:17:09.222,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96bb28e1-84f7-43bb-a253-a8687a2719ea,1827,,,"[62.4, 48.2]",3939980,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Demarai Gray,3312.0,Left Wing,110,Jamaica,2305,['7a9a392a-f05d-493c-9208-f354b359ea02'],13,,,,,,,,,,,,,,,,,Jamaica,2305,00:17:13.179,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b60c56fa-2f61-4a44-b13a-26775e7ce062,1830,,,"[33.5, 26.3]",3939980,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gregory Leigh,3159.0,Left Back,110,Jamaica,2305,['a6ab81a2-1667-45e4-8523-d01297988220'],17,,,,,,,,,,,,,,,,,Jamaica,2305,00:17:17.162,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c20281e-9b8f-4fd0-ac7c-dd053ccb2679,1835,,,"[2.4, 29.1]",3939980,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jahmali Waite,226523.0,Goalkeeper,110,Jamaica,2305,"['c25cc9ae-2473-45c7-98fa-961742950062', 'c4c8a74c-0b00-4869-a44d-33e1f00e3b12']",19,,,,,,,,,,,,,,,,,Jamaica,2305,00:17:19.948,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f950182-55fa-4ed0-b583-ee44e5ee22d4,1838,,,"[16.7, 7.4]",3939980,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gregory Leigh,3159.0,Left Back,110,Jamaica,2305,['e0c1c600-bb37-4853-90ad-c9eff6f82038'],22,,,,,,,,,,,,,,,,,Jamaica,2305,00:17:22.414,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a116f350-83f9-45dc-b3ee-b0ff5fa91618,1843,,,"[51.6, 1.2]",3939980,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Demarai Gray,3312.0,Left Wing,110,Jamaica,2305,"['5d067c89-404a-4951-b47a-eb85cc5c25f3', 'b617b76c-24e8-46fb-ae8e-af6022092b02']",28,,,,,,,,,,,,,,,,,Jamaica,2305,00:17:28.050,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58065a6b-ef7c-48b0-9c21-d7505eebcb66,1846,,,"[48.9, 2.2]",3939980,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gregory Leigh,3159.0,Left Back,110,Jamaica,2305,['13671a8c-0515-4b3d-9bda-1a655a6b83d7'],28,,,,,,,,,,,,,,,,,Jamaica,2305,00:17:28.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65018ab8-a4d2-411f-b9e9-41298ecda320,1853,,,"[14.7, 38.9]",3939980,64,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexander Domínguez Carabalí,32677.0,Goalkeeper,112,Ecuador,3565,['a7c56702-ffaf-400a-a170-aca69eb6b3fe'],4,,,,,,,,,,,,,,,,,Ecuador,3565,00:19:04.347,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fb6e70a-7ca6-4434-ae48-fea55ce28f30,1857,,,"[77.2, 66.0]",3939980,64,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alan Steve Minda García,123625.0,Right Wing,112,Ecuador,3565,['87bcb047-0729-472d-bb36-dfd69594319c'],9,,,,,,,,,,,,,,,,,Ecuador,3565,00:19:09.503,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67644457-b11e-4d53-87d6-347cda437fb9,1861,,,"[42.4, 40.1]",3939980,64,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Willian Joel Pacho Tenorio,41593.0,Left Center Back,112,Ecuador,3565,['fbb263d2-2e97-43c8-ab8e-25c2b91931f0'],14,,,,,,,,,,,,,,,,,Ecuador,3565,00:19:14.413,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d05b0c5e-172d-4c66-8c3d-d91c3e740a00,1868,,,"[31.1, 58.1]",3939980,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joël Latibeaudiere,32685.0,Left Defensive Midfield,113,Jamaica,2305,['9273e071-e947-44d4-8efd-a02b0bcb7ff5'],22,,,,,,,,,,,,,,,,,Jamaica,2305,00:19:22.322,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95df54b6-f074-4db6-a762-103bae4581c6,1870,,,"[25.1, 76.4]",3939980,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dexter Lembikisa,61204.0,Right Back,113,Jamaica,2305,['8f2db4a0-267b-4145-b16a-ac81d8fa31eb'],23,,,,,,,,,,,,,,,,,Jamaica,2305,00:19:23.342,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5434ad9c-867c-4060-b8b0-871ca4d631e8,1874,,,"[74.2, 3.4]",3939980,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,114,Ecuador,3565,['68a97cb6-836d-41fc-acaa-96c232bad6b0'],29,,,,,,,,,,,,,,,,,Ecuador,3565,00:19:29.100,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61328336-1a47-4b18-9124-ca8d331116d9,1876,,,"[79.2, 11.9]",3939980,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeremy Leonel Sarmiento Morante,40211.0,Left Wing,114,Ecuador,3565,['67429d0f-a7dd-4075-be66-c2f7ada4e7dc'],29,,,,,,,,,,,,,,,,,Ecuador,3565,00:19:29.689,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ace7a48-b7a9-45fa-9f97-a3725e5248d3,1881,,,"[111.7, 41.2]",3939980,65,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kevin José Rodríguez Cortez,348757.0,Center Forward,115,Ecuador,3565,['8c9b675c-907b-4c91-9152-b9bc301f993f'],23,,,,,,,,,,,,,,,,,Ecuador,3565,00:20:23.903,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d0716bd-d1d1-482e-9135-f2e348c06991,1886,,,"[99.5, 46.7]",3939980,65,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jeremy Leonel Sarmiento Morante,40211.0,Left Wing,115,Ecuador,3565,['4421d866-064b-4b59-8d23-69c13655fdeb'],28,,,,,,,,,,,,,,,,,Ecuador,3565,00:20:28.244,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b68ae71-8fb6-43ce-9819-1ff2f222ce70,1890,,,"[9.0, 30.2]",3939980,65,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ethan Pinnock,4610.0,Left Center Back,116,Jamaica,2305,['11427225-991f-4f8f-9041-faa3b9e9cf95'],37,,,,,,,,,,,,,,,,,Jamaica,2305,00:20:37.438,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d55d503-ba65-4ee9-866e-9c615095f579,1892,,,"[10.6, 59.2]",3939980,65,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Michael Hector,16768.0,Right Center Back,116,Jamaica,2305,['cb0dbd59-0bd0-40dd-8869-cbdcdcfc5a0d'],40,,,,,,,,,,,,,,,,,Jamaica,2305,00:20:40.775,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17e171f2-e86e-43f7-9790-8149c305e3d7,1896,,,"[68.0, 70.1]",3939980,65,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Shamar Nicholson,31455.0,Center Forward,116,Jamaica,2305,['73e0e18a-a731-4c74-af81-d644bb681531'],46,,,,,,,,,,,,,,,,,Jamaica,2305,00:20:46.703,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e63c2ba-1270-4a54-87d4-c8546ea6b7df,1898,,,"[56.1, 1.5]",3939980,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Back,117,Ecuador,3565,['33c6018b-c967-47d0-930d-60aeadf69315'],48,,,,,,,,,,,,,,,,,Ecuador,3565,00:20:48.204,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8e481fa-60af-409b-8ac9-893bbd42e2f9,1903,,,"[78.8, 2.3]",3939980,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin José Rodríguez Cortez,348757.0,Center Forward,117,Ecuador,3565,"['805e8358-8a16-48ca-9a6a-dcd44024bcb5', 'bb76ab75-7973-4ff0-b392-95f823c59849']",51,,,,,,,,,,,,,,,,,Ecuador,3565,00:20:51.264,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33cda3ee-d8ce-4083-88c7-3e5999c5547d,1907,,,"[55.0, 5.2]",3939980,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Back,117,Ecuador,3565,['e0fc39ec-01c0-4ab6-aaba-d4fa7f2ae808'],57,,,,,,,,,,,,,,,,,Ecuador,3565,00:20:57.757,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63614f41-f2f6-499f-aa4c-d97da7eb511f,1910,,,"[71.1, 15.7]",3939980,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ray Kendry Páez Andrade,384888.0,Center Attacking Midfield,117,Ecuador,3565,['7bca2d6b-5048-4444-b2b2-29864b62f986'],59,,,,,,,,,,,,,,,,,Ecuador,3565,00:20:59.597,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db9a8cea-efe5-4155-8dfb-60ae1532e55e,1915,,,"[48.4, 55.1]",3939980,66,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joël Latibeaudiere,32685.0,Left Defensive Midfield,117,Ecuador,3565,['01508993-e2cd-446f-9954-8d13048cf6c0'],2,,,,,,,,,,,,,,,,,Jamaica,2305,00:21:02.004,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53f2fb2f-7dd7-444e-b659-a6952ed8164f,1919,,,"[51.6, 77.1]",3939980,66,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dexter Lembikisa,61204.0,Right Back,117,Ecuador,3565,['ece20175-61a4-4893-a2d2-7b7f74e03a2e'],5,,,,,,,,,,,,,,,,,Jamaica,2305,00:21:05.097,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fa035ca-ff51-4b1e-9dac-4320d43f1617,1921,,,"[77.0, 6.1]",3939980,66,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin José Rodríguez Cortez,348757.0,Center Forward,118,Ecuador,3565,['fe33d31f-9118-4243-852f-5766400b5436'],25,,,,,,,,,,,,,,,,,Ecuador,3565,00:21:25.315,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60fd1d57-557f-4c53-92f8-eead3121ae9b,1924,,,"[74.8, 1.8]",3939980,66,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Piero Martín Hincapié Reyna,38004.0,Left Back,118,Ecuador,3565,['6f64c97b-3166-4ba4-964c-a94feff1581d'],28,,,,,,,,,,,,,,,,,Ecuador,3565,00:21:28.776,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766ff89d-d3bf-4662-9913-7164d818d471,1928,,,"[42.5, 8.0]",3939980,66,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Willian Joel Pacho Tenorio,41593.0,Left Center Back,118,Ecuador,3565,['1f6ce3d9-4b50-4ba0-9491-f9979274ec28'],31,,,,,,,,,,,,,,,,,Ecuador,3565,00:21:31.330,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9f3f5a1-34bb-42d6-a976-b400916451e7,1931,,,"[8.7, 28.9]",3939980,66,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexander Domínguez Carabalí,32677.0,Goalkeeper,118,Ecuador,3565,['c1882951-c5e2-4baf-b5e2-fe15ca4a3654'],35,,,,,,,,,,,,,,,,,Ecuador,3565,00:21:35.454,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d05b34e8-2854-4df0-90a0-f423307258d6,1934,,,"[22.7, 63.0]",3939980,66,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Felix Eduardo Torres Caicedo,30111.0,Right Center Back,118,Ecuador,3565,['ee163b22-9f98-48ff-96a6-efb446e43d5b'],38,,,,,,,,,,,,,,,,,Ecuador,3565,00:21:38.662,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5fef368-a865-486c-bc0f-34114c979e16,1945,,,"[43.0, 64.8]",3939980,66,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ray Kendry Páez Andrade,384888.0,Center Attacking Midfield,118,Ecuador,3565,['0f15b4ba-50cc-492f-a54a-131582f5ea33'],46,,,,,,,,,,,,,,,,,Ecuador,3565,00:21:46.920,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e047d92-4a5d-4085-a7e8-6fd1aec95083,1948,,,"[56.3, 8.0]",3939980,66,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Piero Martín Hincapié Reyna,38004.0,Left Back,118,Ecuador,3565,['71108b4a-c999-425f-807b-35b8ee445455'],51,,,,,,,,,,,,,,,,,Ecuador,3565,00:21:51.909,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2edf0b0d-2b54-4088-99e7-f8e25ee66499,1976,,,"[76.3, 63.4]",3939980,67,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Angelo Smit Preciado Quiñónez,37737.0,Right Back,118,Ecuador,3565,['8d71d665-a16d-41a0-a792-32718d88e562'],20,,,,,,,,,,,,,,,,,Ecuador,3565,00:22:20.124,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e48a12f8-0212-4a3d-a9ed-2efa103d90cb,1978,,,"[43.3, 66.1]",3939980,67,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Felix Eduardo Torres Caicedo,30111.0,Right Center Back,118,Ecuador,3565,['ba430e1a-1292-486e-8652-07a63ece0b02'],22,,,,,,,,,,,,,,,,,Ecuador,3565,00:22:22.578,Ball Receipt*,
