50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c8cb8d4-5abc-457c-adf4-713304d396a7,3194,,,"[91.7, 57.7]",3939984,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafael Santos Borré Amaury,28266.0,Left Center Forward,169,Colombia,769,['a22f8ae5-86e2-44df-946c-f9caec2b7d1c'],33,,,,,,,,,,,,,,,,,,Colombia,769,00:45:33.995,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481b3c16-1856-4f24-b9cc-e4ecddec0e67,3199,,,"[46.8, 4.0]",3939984,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joel Nathaniel Campbell Samuels,5581.0,Right Attacking Midfield,170,Costa Rica,795,"['17e96ba6-408e-48a9-82cd-b93e7b0d4fb6', 'bffecc5e-301f-4401-b8ad-33573867e73f']",53,,,,,,,,,,,,,,,,,,Costa Rica,795,00:45:53.389,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cedbd131-ee2c-4eaf-89ea-e72812155043,3204,,,"[44.9, 14.1]",3939984,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Orlando Moisés Galo Calderón,132516.0,Left Defensive Midfield,171,Costa Rica,795,['01b7db34-166e-4580-bc52-d694dd187bc3'],2,,,,,,,,,,,,,,,,,,Costa Rica,795,00:46:02.108,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8eb3221c-aafa-458e-9718-4971a405884f,3207,,,"[102.7, 77.0]",3939984,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Haxzel Quirós Cruz,132510.0,Right Wing Back,171,Costa Rica,795,"['50f1df91-90fa-4e59-ab97-7d8c6f1d38f7', '814261ea-9d2f-41a0-8279-f1fd66a43e30']",9,,,,,,,,,,,,,,,,,,Costa Rica,795,00:46:09.797,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe9ca0c2-1673-4203-9811-916341505e26,3219,,,"[80.1, 52.2]",3939984,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jhon Jáder Durán Palacio,30976.0,Right Center Forward,172,Colombia,769,['01da6b02-7195-422c-ae78-8405e3260377'],55,,,,,,,,,,,,,,,,,,Colombia,769,00:46:55.736,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001515b8-2197-4dbd-8998-8036510485dd,3225,,,"[64.1, 29.4]",3939984,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Johan Andrés Mojica Palacio,5691.0,Left Back,172,Colombia,769,['24816790-0d13-4541-816e-c9dff847381b'],59,,,,,,,,,,,,,,,,,,Colombia,769,00:46:59.284,Ball Receipt*,
,,,,,"[23.4, 25.8]",,,,,,,,,,,1.967245,,,,,,,,,,,,,,19209196-6fcd-4451-99be-c714b23b5d83,7,,,"[21.8, 25.5]",3939984,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Francisco Javier Calvo Quesada,5600.0,Left Center Back,2,Costa Rica,795,"['3c7ee20b-2374-4e50-8831-041b82f3284f', 'a4adeda9-5bd9-4532-8723-7e76fdf1f89d']",2,,,,,,,,,,,,,,,,,,Costa Rica,795,00:00:02.934,Carry,
,,,,,"[41.8, 9.5]",,,,,,,,,,,2.593899,,,,,,,,,,,,,,5fe0fcf6-335f-4143-a724-d5756ad18992,13,,,"[43.6, 25.9]",3939984,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,3,Colombia,769,"['0945400c-2d57-4e9c-a342-9d5e9b384e55', 'fd5f5c47-cd47-46e9-9aba-02121b3b887b', 'ff716720-b392-460a-a38c-b7ec0a57cef3']",8,,,,,,,,,,,,,,,,,,Colombia,769,00:00:08.698,Carry,True
,,,,,"[46.8, 2.0]",,,,,,,,,,,0.144604,,,,,,,,,,,,,,b1af1599-1305-477c-9765-34719cf7057b,18,,,"[46.0, 2.0]",3939984,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Fernando Díaz Marulanda,27158.0,Left Center Forward,3,Colombia,769,"['46af4a96-461f-49d7-826f-6d73d8eca734', '70fcf63c-a59f-4b2f-be9e-c4b0bf30c3da', '8768aaf8-e239-4b38-9f78-41b20bb1b389']",12,,,,,,,,,,,,,,,,,,Colombia,769,00:00:12.542,Carry,True
,,,,,"[37.1, 68.4]",,,,,,,,,,,1.572703,,,,,,,,,,,,,,006040ea-eb47-428b-ae33-466aacb5ebcc,29,,,"[30.5, 61.7]",3939984,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Javier Calvo Quesada,5600.0,Left Center Back,5,Colombia,769,"['34836cea-0337-4206-9c65-f8f66832e171', '369c76d1-332e-4433-ba5e-acd1e6787420', '63673804-6e16-4ef0-bb17-e203d4dffa32']",2,,,,,,,,,,,,,,,,,,Costa Rica,795,00:01:02.345,Carry,True
,,,,,"[75.5, 7.1]",,,,,,,,,,,1.1583,,,,,,,,,,,,,,460a886a-ac2b-4444-95d2-928e995eecb3,35,,,"[79.6, 7.8]",3939984,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,5,Colombia,769,"['3608a04e-2046-4cdb-8b0f-608c2715ec1d', 'd2275c0b-3bf3-41c7-acca-a886dfa30b52', 'e0e2c48c-ded5-4a4b-902b-35c6eb5787b9']",4,,,,,,,,,,,,,,,,,,Colombia,769,00:01:04.877,Carry,True
,,,,,"[67.1, 12.5]",,,,,,,,,,,0.040000003,,,,,,,,,,,,,,ed1f0c2e-0cc8-40f2-8082-6a357114341d,40,,,"[67.1, 12.5]",3939984,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jefferson Andrés Lerma Solís,5678.0,Center Defensive Midfield,5,Colombia,769,"['203fef4c-7f8a-439f-9c8a-34aef179cf17', 'c67c592a-0be3-47aa-9fe3-a979ab3b7268']",7,,,,,,,,,,,,,,,,,,Colombia,769,00:01:07.691,Carry,
,,,,,"[70.3, 9.9]",,,,,,,,,,,0.015377,,,,,,,,,,,,,,db66db83-ac40-43c9-9328-79e8da9e47de,43,,,"[70.3, 9.9]",3939984,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,5,Colombia,769,"['728d3f3f-f3fb-4b9e-b631-e4134be703e9', '9922e050-bd99-48a3-910e-2645d8d2bdac']",8,,,,,,,,,,,,,,,,,,Colombia,769,00:01:08.076,Carry,
,,,,,"[51.8, 68.4]",,,,,,,,,,,0.89453,,,,,,,,,,,,,,b6798671-f91c-4122-8088-8cbc594c3c52,47,,,"[50.7, 68.5]",3939984,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Javier Calvo Quesada,5600.0,Left Center Back,5,Colombia,769,"['56987621-7a3d-4a9a-84a2-6f83c51700c4', '624ab1d7-559d-42d1-8810-c9bcba75c3c2', 'd3c96fe6-a7ff-4d11-9f91-1ac168c6a7a1', 'eda4fd7f-1285-4d59-88c8-bbc8c0f4fcd4']",8,,,,,,,,,,,,,,,,,,Costa Rica,795,00:01:08.980,Carry,True
,,,,,"[56.1, 69.1]",,,,,,,,,,,1.267857,,,,,,,,,,,,,,ef9f033f-4cb0-4c55-8976-2a88b14dccef,50,,,"[51.8, 68.4]",3939984,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Javier Calvo Quesada,5600.0,Left Center Back,5,Colombia,769,"['56987621-7a3d-4a9a-84a2-6f83c51700c4', '624ab1d7-559d-42d1-8810-c9bcba75c3c2', 'd1fc386c-b8c6-4c49-96e3-49f1f5c16451', 'ecf89555-b595-4941-9caf-13f00a5c6338', 'eda4fd7f-1285-4d59-88c8-bbc8c0f4fcd4']",9,,,,,,,,,,,,,,,,,,Costa Rica,795,00:01:09.874,Carry,True
,,,,,"[4.8, 36.9]",,,,,,,,,,,1.116748,,,,,,,,,,,,,,d53a74ad-5cc3-4857-8618-0ae8f316ee87,57,,,"[5.0, 37.1]",3939984,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Camilo Andrés Vargas Gil,27225.0,Goalkeeper,5,Colombia,769,"['1c2cfcd4-4083-4c2e-b9ac-126c9038a260', '2a72d86e-8d21-4026-b569-c62498b6469c', 'f7935d76-9fcc-497e-94b0-565a4cd912e7']",16,,,,,,,,,,,,,,,,,,Colombia,769,00:01:16.990,Carry,True
,,,,,"[22.3, 58.6]",,,,,,,,,,,0.35177,,,,,,,,,,,,,,4765d92f-91c6-4085-a7fa-205b6ff17fab,60,,,"[20.3, 58.8]",3939984,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Davinson Sánchez Mina,3494.0,Right Center Back,5,Colombia,769,"['69f4d320-8dea-417a-aa65-e0448ef75163', 'c780827b-393d-466a-ae83-1b472db1ea2d']",20,,,,,,,,,,,,,,,,,,Colombia,769,00:01:20.531,Carry,
,,,,,"[109.3, 78.1]",,,,,,,,,,,2.183904,,,,,,,,,,,,,,64e108af-8711-4848-9104-64662235389d,63,,,"[103.0, 78.1]",3939984,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Fernando Díaz Marulanda,27158.0,Left Center Forward,5,Colombia,769,"['33b8a410-6d8f-45d8-8f1a-7a2dfb7666e9', '823e78f5-8825-495f-9955-71797b33ac18', '917b4314-76d9-4c64-977a-92a932e0f39e']",25,,,,,,,,,,,,,,,,,,Colombia,769,00:01:25.584,Carry,True
,,,,,"[108.8, 77.9]",,,,,,,,,,,0.720339,,,,,,,,,,,,,,bde40dc6-c7e9-46b8-aa17-adf9b41d2279,67,,,"[109.3, 78.1]",3939984,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Fernando Díaz Marulanda,27158.0,Left Center Forward,5,Colombia,769,"['08e20c11-4e4d-4c4f-b220-459c16c1b623', '0bc00b3e-37cf-44a3-84f5-c0f0c3f2ea8e', '499032ba-0ecb-4a5b-8761-3132044d8fac', '917b4314-76d9-4c64-977a-92a932e0f39e']",27,,,,,,,,,,,,,,,,,,Colombia,769,00:01:27.768,Carry,True
,,,,,"[103.0, 65.5]",,,,,,,,,,,1.811198,,,,,,,,,,,,,,f56310fb-fb7a-4170-9e71-94a2e64f639a,70,,,"[108.8, 77.9]",3939984,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Fernando Díaz Marulanda,27158.0,Left Center Forward,5,Colombia,769,"['0bc00b3e-37cf-44a3-84f5-c0f0c3f2ea8e', '368aaf0a-cf97-44e7-8c96-93fcd8a350b6', '40e317dc-0179-4146-9d5e-6a2560856f32', '499032ba-0ecb-4a5b-8761-3132044d8fac']",28,,,,,,,,,,,,,,,,,,Colombia,769,00:01:28.488,Carry,True
,,,,,"[95.8, 67.3]",,,,,,,,,,,0.430966,,,,,,,,,,,,,,c2936c48-bb1c-4ded-8417-a56cfa7665be,74,,,"[96.4, 67.9]",3939984,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Richard Rios Montoya,49395.0,Right Center Midfield,5,Colombia,769,"['29494439-f9f2-4692-852d-455b9bba0b04', 'dda363bf-1352-4cc2-9ead-750336f514ff', 'ebf6af1c-84e1-40ce-8469-d1ab019bf41a']",31,,,,,,,,,,,,,,,,,,Colombia,769,00:01:31.020,Carry,True
,,,,,"[18.3, 2.9]",,,,,,,,,,,1.340437,,,,,,,,,,,,,,a8c55300-1f59-4fd2-8ffe-5a9aba712247,78,,,"[24.3, 12.8]",3939984,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Warren Steven Madrigal Molina,154895.0,Left Attacking Midfield,5,Colombia,769,"['30459d3b-4432-4245-a41a-3728a1dd3a40', 'db0350a4-38d2-4021-bf37-c4d8cc3196f9']",31,,,,,,,,,,,,,,,,,,Costa Rica,795,00:01:31.451,Carry,
,,,,,"[45.2, 4.5]",,,,,,,,,,,0.847873,,,,,,,,,,,,,,0f202493-a4b6-4bfd-a975-e696564424bb,88,,,"[45.2, 4.9]",3939984,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Javier Calvo Quesada,5600.0,Left Center Back,6,Costa Rica,795,"['946ce4b3-a757-41de-8c97-87183babe41b', 'c3bbdfaa-2faf-4af9-bde4-4779ce9bd529']",2,,,,,,,,,,,,,,,,,,Costa Rica,795,00:02:02.556,Carry,
,,,,,"[48.7, 1.4]",,,,,,,,,,,0.432436,,,,,,,,,,,,,,5719ee19-37ac-4dc0-ba74-1516f42d9341,91,,,"[48.7, 1.4]",3939984,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ariel Lassiter,19101.0,Left Wing Back,6,Costa Rica,795,"['bf9243b7-6bbd-4adb-8da0-5d75480f0f94', 'f694b80b-22b9-4e15-af11-2ed8ed55b2a1']",4,,,,,,,,,,,,,,,,,,Costa Rica,795,00:02:04.121,Carry,
,,,,,"[42.7, 3.6]",,,,,,,,,,,0.851879,,,,,,,,,,,,,,21315d02-4628-4476-9119-e2be40fb52c3,95,,,"[42.4, 4.4]",3939984,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Javier Calvo Quesada,5600.0,Left Center Back,6,Costa Rica,795,"['810b6e31-cca5-494e-9d76-3d87862d3a69', 'd82a9031-60da-45ee-bf05-732a413dbd16', 'd9f1b766-4582-40ec-ae57-6036c24d8dd5', 'f3fec9c5-ee95-483a-87c4-dcdf1097b497']",5,,,,,,,,,,,,,,,,,,Costa Rica,795,00:02:05.631,Carry,True
,,,,,"[53.0, 69.1]",,,,,,,,,,,1.425548,,,,,,,,,,,,,,5bff81e8-18aa-4427-9e32-4dbbfddc9986,100,,,"[51.5, 70.6]",3939984,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Haxzel Quirós Cruz,132510.0,Right Wing Back,7,Costa Rica,795,"['93da003d-78c5-45b1-8d59-29f7c9ec8232', 'e21f662b-6689-450c-82ff-6727f45ec595']",16,,,,,,,,,,,,,,,,,,Costa Rica,795,00:02:16.258,Carry,
,,,,,"[63.1, 58.8]",,,,,,,,,,,1.398453,,,,,,,,,,,,,,8e12285e-e62f-4781-b38f-5500c73007be,105,,,"[62.1, 64.3]",3939984,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Haxzel Quirós Cruz,132510.0,Right Wing Back,7,Costa Rica,795,"['1edfd5f0-52e1-4d4a-8dea-03ba3c79bb32', '9db3af61-f362-4c75-a682-f4d07dee2c7c']",19,,,,,,,,,,,,,,,,,,Costa Rica,795,00:02:19.267,Carry,
,,,,,"[70.9, 33.6]",,,,,,,,,,,1.346612,,,,,,,,,,,,,,7c537937-050c-403b-bd26-b10654bd5440,110,,,"[66.3, 36.7]",3939984,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,James David Rodríguez Rubio,5695.0,Center Attacking Midfield,7,Costa Rica,795,"['0d07147d-2d79-4024-92c2-1069acda684c', '27608336-0cbb-4ed0-bb2b-09b55855e394', '46c9dd03-54c8-4c5d-9358-0d3e0a6ea791']",22,,,,,,,,,,,,,,,,,,Colombia,769,00:02:22.578,Carry,True
,,,,,"[39.0, 40.4]",,,,,,,,,,,2.135059,,,,,,,,,,,,,,95605985-8e5e-4153-97b7-1cecd75aa9fa,117,,,"[45.6, 43.9]",3939984,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Orlando Moisés Galo Calderón,132516.0,Right Defensive Midfield,7,Costa Rica,795,"['4f250304-7a23-4472-b163-abaff258f60f', '8a61e12e-257d-4c92-8849-15b5a2825bcd']",25,,,,,,,,,,,,,,,,,,Costa Rica,795,00:02:25.313,Carry,
,,,,,"[4.6, 46.6]",,,,,,,,,,,3.501355,,,,,,,,,,,,,,4b9355a7-b06b-4682-86bc-b82391b0b2d6,120,,,"[4.2, 44.1]",3939984,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Patrick Gilmar Sequeira Mejías,97291.0,Goalkeeper,7,Costa Rica,795,"['001aa710-0adc-4773-b9b7-0c5cd75c0e98', '0378a632-7236-48cb-a89b-292a89591f37', '78e35813-8f02-4d80-83e5-86a64e09317c']",30,,,,,,,,,,,,,,,,,,Costa Rica,795,00:02:30.278,Carry,True
,,,,,"[48.4, 3.1]",,,,,,,,,,,4.144216,,,,,,,,,,,,,,d8fcecfc-38e3-4ae1-9c0e-5c89da8cd485,124,,,"[51.2, 8.6]",3939984,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johan Andrés Mojica Palacio,5691.0,Left Back,8,Colombia,769,"['2c1f2277-306d-4e72-b4c9-22be1e0e8562', 'fc70532b-04ac-4aac-a622-610332c08c66']",36,,,,,,,,,,,,,,,,,,Colombia,769,00:02:36.683,Carry,
,,,,,"[95.3, 28.9]",,,,,,,,,,,0.182192,,,,,,,,,,,,,,3e9e1c2c-b781-40ce-8796-995153e05ef3,130,,,"[94.5, 28.1]",3939984,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jhon Andrés Córdoba Copete,8817.0,Right Center Forward,8,Colombia,769,"['19c0c72c-670c-4152-803b-0a6955707430', '5806e009-b930-43c8-a844-58d06971ec4e']",45,,,,,,,,,,,,,,,,,,Colombia,769,00:02:45.042,Carry,
,,,,,"[8.5, 63.6]",,,,,,,,,,,1.975303,,,,,,,,,,,,,,443415fa-7697-473d-a591-b164da572717,135,,,"[9.5, 55.9]",3939984,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Javier Calvo Quesada,5600.0,Left Center Back,9,Costa Rica,795,"['2e56bd0a-2059-4502-949a-513771afca48', '44d88daa-b3a0-4f1f-af9c-a0a90b856975']",48,,,,,,,,,,,,,,,,,,Costa Rica,795,00:02:48.149,Carry,
,,,,,"[21.3, 76.2]",,,,,,,,,,,1.150696,,,,,,,,,,,,,,f3c60205-980d-4804-9721-8296a9bcd073,138,,,"[18.9, 76.1]",3939984,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Haxzel Quirós Cruz,132510.0,Right Wing Back,9,Costa Rica,795,"['2d5470d1-25c3-4a11-beb7-2f8045eb9f4d', '78c16eb0-0920-4192-9440-6c8470eee90b']",51,,,,,,,,,,,,,,,,,,Costa Rica,795,00:02:51.589,Carry,
,,,,,"[56.2, 1.4]",,,,,,,,,,,6.567106,,,,,,,,,,,,,,cc33a3a1-96ef-4150-a0b8-2a63fb0c9634,141,,,"[21.8, 16.9]",3939984,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ariel Lassiter,19101.0,Left Wing Back,9,Costa Rica,795,"['5530b86f-2ac9-435e-84ec-e362b5d211d3', 'c6a6c0d4-243f-4533-a155-415cf774c07e']",55,,,,,,,,,,,,,,,,,,Costa Rica,795,00:02:55.283,Carry,
,,,,,"[44.8, 15.6]",,,,,,,,,,,1.508722,,,,,,,,,,,,,,9495d9db-d192-4ccf-b758-8bc3c0e88844,144,,,"[44.8, 10.5]",3939984,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Brandon Aguilera Zamora,108340.0,Left Defensive Midfield,9,Costa Rica,795,"['27902794-6cfe-4870-b77a-32e8bfd7610c', '9d7cbe4f-4885-4143-aceb-ac8f39a87b95']",3,,,,,,,,,,,,,,,,,,Costa Rica,795,00:03:03.243,Carry,
,,,,,"[52.8, 28.1]",,,,,,,,,,,0.682952,,,,,,,,,,,,,,f2b6626d-3cdd-4284-a3eb-89444136844f,147,,,"[52.6, 28.1]",3939984,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro José Zamora Mata,184468.0,Right Attacking Midfield,9,Costa Rica,795,"['5bdb3441-1ce4-49ad-8df4-5f930586cfde', 'c7569ee8-02eb-4d85-ac44-71d318b5860b']",5,,,,,,,,,,,,,,,,,,Costa Rica,795,00:03:05.885,Carry,
,,,,,"[60.8, 18.2]",,,,,,,,,,,0.425697,,,,,,,,,,,,,,dfe1887d-f09f-4806-8463-22f5a9435287,150,,,"[60.8, 18.2]",3939984,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Warren Steven Madrigal Molina,154895.0,Left Attacking Midfield,9,Costa Rica,795,"['5f0f789a-c15f-413e-ac14-d7a1e45f18a0', 'b08835f4-e925-45c9-887e-6085fc1bc498']",7,,,,,,,,,,,,,,,,,,Costa Rica,795,00:03:07.736,Carry,
,,,,,"[53.8, 20.0]",,,,,,,,,,,0.98673,,,,,,,,,,,,,,95abc201-7c35-43c5-b769-39d598f118f8,153,,,"[51.8, 18.4]",3939984,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Brandon Aguilera Zamora,108340.0,Left Defensive Midfield,9,Costa Rica,795,"['0274f543-2361-4f6d-9619-882fcf56b22b', '4c8cbcb3-8adb-4808-b291-86ada1ce9de2']",9,,,,,,,,,,,,,,,,,,Costa Rica,795,00:03:09.045,Carry,
,,,,,"[33.8, 18.7]",,,,,,,,,,,0.604177,,,,,,,,,,,,,,306df3fa-5de6-4756-bcdf-078fd98366ef,158,,,"[33.8, 18.7]",3939984,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Javier Calvo Quesada,5600.0,Left Center Back,9,Costa Rica,795,"['bb06eeca-441b-468a-87e5-16bd39730efb', 'c28ddf3d-8603-4713-9bc6-f6d43654a5ff']",12,,,,,,,,,,,,,,,,,,Costa Rica,795,00:03:12.799,Carry,
,,,,,"[57.1, 1.4]",,,,,,,,,,,2.396969,,,,,,,,,,,,,,81f496eb-1569-415a-af65-6fb9640dbe1a,161,,,"[44.1, 2.0]",3939984,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Warren Steven Madrigal Molina,154895.0,Left Attacking Midfield,9,Costa Rica,795,"['3c6500bc-8589-4d88-aadd-53e913005fb5', '3fb44ab2-d2a2-436e-bed4-e615ed84523e', '961d482d-0a13-42aa-9887-3be5494be1e3']",14,,,,,,,,,,,,,,,,,,Costa Rica,795,00:03:14.899,Carry,True
,,,,,"[61.6, 4.0]",,,,,,,,,,,1.281184,,,,,,,,,,,,,,16b33920-5552-4ff4-8b87-580235107fd6,165,,,"[67.2, 1.4]",3939984,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ariel Lassiter,19101.0,Left Wing Back,9,Costa Rica,795,"['cb31368b-6a19-4a83-8aac-9f54a15041d3', 'dadfc958-2a8a-4801-81f4-3a15efe4330b', 'ddca345f-f06a-4eab-9d85-a030e84dee2c']",18,,,,,,,,,,,,,,,,,,Costa Rica,795,00:03:18.278,Carry,True
,,,,,"[47.6, 8.4]",,,,,,,,,,,1.151935,,,,,,,,,,,,,,45ddb257-cfde-4220-9548-806d7e6e542a,170,,,"[47.6, 8.4]",3939984,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Brandon Aguilera Zamora,108340.0,Left Defensive Midfield,9,Costa Rica,795,"['52d4da1a-dc92-487b-8f10-5df1189100b6', '8793ef99-372a-4c07-8497-63d3068d2ed9']",20,,,,,,,,,,,,,,,,,,Costa Rica,795,00:03:20.499,Carry,
,,,,,"[96.8, 75.9]",,,,,,,,,,,2.04708,,,,,,,,,,,,,,7d2b3206-463a-44e7-bedc-041e9a835088,173,,,"[95.2, 74.0]",3939984,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Haxzel Quirós Cruz,132510.0,Right Wing Back,9,Costa Rica,795,"['2a1ac075-d613-470f-9fc9-eadbeaff6a99', 'b15be5c3-84de-4dbb-aa42-81da740e679c']",26,,,,,,,,,,,,,,,,,,Costa Rica,795,00:03:26.398,Carry,
,,,,,"[91.9, 76.4]",,,,,,,,,,,2.663998,,,,,,,,,,,,,,be11c970-ec29-4c2f-9dbc-08a92cb4daae,176,,,"[97.0, 61.7]",3939984,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro José Zamora Mata,184468.0,Right Attacking Midfield,9,Costa Rica,795,"['bbbd21f4-2e24-408f-bfca-ac847c0d7d0a', 'bee487e6-596d-45b2-b46c-78c6353e9146', 'fc0b35f5-ad6a-4da2-966d-6ce6255140d0']",29,,,,,,,,,,,,,,,,,,Costa Rica,795,00:03:29.253,Carry,True
,,,,,"[15.3, 3.7]",,,,,,,,,,,1.339967,,,,,,,,,,,,,,d641e464-e5b6-45ed-8e7d-ff414beafe80,180,,,"[16.1, 8.5]",3939984,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Johan Andrés Mojica Palacio,5691.0,Left Back,10,Colombia,769,"['51f36d26-17a6-4727-b70d-73cd76cd12b0', '80a9abce-6fe8-427e-94c6-6987ddd1aecb']",33,,,,,,,,,,,,,,,,,,Colombia,769,00:03:33.117,Carry,
,,,,,"[36.5, 29.6]",,,,,,,,,,,0.041761,,,,,,,,,,,,,,531efab4-d747-428a-8738-05a7f7de31b6,190,,,"[36.8, 28.9]",3939984,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jefferson Andrés Lerma Solís,5678.0,Center Defensive Midfield,11,Colombia,769,"['b23b291e-706b-40da-aed7-b89ef3d604df', 'b8441057-0d49-46fe-8521-7f8e92e23be0']",6,,,,,,,,,,,,,,,,,,Colombia,769,00:04:06.226,Carry,
,,,,,"[45.3, 54.0]",,,,,,,,,,,3.749718,,,,,,,,,,,,,,e48f4737-114b-4ab7-8c14-7fe9f5cb9cea,193,,,"[42.5, 50.7]",3939984,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Davinson Sánchez Mina,3494.0,Right Center Back,11,Colombia,769,"['200341a8-b8e1-4890-a185-1d7d91bdf9cf', '7fd14eb4-7d85-4986-8ff7-b971428af456']",7,,,,,,,,,,,,,,,,,,Colombia,769,00:04:07.751,Carry,
