50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[73.7, 67.3]",,,,,,,,,,,,1.131575,,,,,,,,,,,,,72a155a2-a457-461d-becf-064ec25e740c,1252,,,"[77.4, 67.3]",3939972,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Andrés Martínez Torres,36917.0,Right Defensive Midfield,69,Venezuela,3563,"['50535b53-7ee9-4d79-82ac-9bdc0b42dcff', 'd54ae697-a56f-44bc-afd3-24d6aba6149a']",11,,,,,,,,,,,,,,,,,Venezuela,3563,00:41:11.784,Carry,
,,,,,"[75.4, 30.3]",,,,,,,,,,,,2.773354,,,,,,,,,,,,,7998fed7-57f0-494c-ac27-6258292470ed,1255,,,"[67.1, 40.5]",3939972,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yangel Clemente Herrera Ravelo,16249.0,Left Defensive Midfield,69,Venezuela,3563,"['2fbfccf2-57d9-44e1-b831-bf139e9ddb2a', 'ac3c445e-1a01-416e-b441-2ba6efc9f1e9']",14,,,,,,,,,,,,,,,,,Venezuela,3563,00:41:14.656,Carry,
,,,,,"[82.0, 3.1]",,,,,,,,,,,,0.896713,,,,,,,,,,,,,d7cbf3d9-7ee6-42a4-80cb-cfab03bef4da,1258,,,"[81.2, 1.7]",3939972,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Miguel Ángel Navarro Zárate,36520.0,Left Back,69,Venezuela,3563,"['66a53d2e-4edd-4544-b5fe-c3ca22456af6', '736a9771-0c46-4410-99f3-a5631cbb6b77', 'd1aa6047-da10-4c29-a3fb-01733109f949']",19,,,,,,,,,,,,,,,,,Venezuela,3563,00:41:19.016,Carry,True
,,,,,"[80.6, 2.0]",,,,,,,,,,,,2.397643,,,,,,,,,,,,,f6783378-703e-41f1-b643-d8abdb8ac852,1264,,,"[76.0, 2.5]",3939972,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Miguel Ángel Navarro Zárate,36520.0,Left Back,69,Venezuela,3563,"['2727bf57-ab55-48b2-94d6-084b41952854', '7040e37e-f80b-47ed-9ef8-838c9671664d', 'f353c249-d160-4ae5-8c20-849c17428b2e']",21,,,,,,,,,,,,,,,,,Venezuela,3563,00:41:21.329,Carry,True
,,,,,"[99.2, 10.0]",,,,,,,,,,,,2.232329,,,,,,,,,,,,,8f42fbe4-befb-404f-bf47-87055cb014a8,1270,,,"[87.7, 12.1]",3939972,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yangel Clemente Herrera Ravelo,16249.0,Left Defensive Midfield,69,Venezuela,3563,"['1998f6a4-a35a-403f-894d-4450398f988d', '98dc2619-3101-4b58-897f-8a16678cbf7e']",25,,,,,,,,,,,,,,,,,Venezuela,3563,00:41:25.034,Carry,
,,,,,"[99.9, 2.5]",,,,,,,,,,,,2.148666,,,,,,,,,,,,,46a8aab6-d23c-4f6c-b87d-994883c1f49f,1273,,,"[106.6, 2.0]",3939972,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Darwin Daniel Machís Marcano,11501.0,Left Wing,69,Venezuela,3563,"['1016b215-29ec-40e5-aff4-d0a8ca5f8404', '381c4433-7655-4bee-b428-8516016a933c', 'eab3b9a3-8d6a-4322-b741-8f2e714dae73']",28,,,,,,,,,,,,,,,,,Venezuela,3563,00:41:28.546,Carry,True
,,,,,"[25.7, 61.0]",,,,,,,,,,,,1.425105,,,,,,,,,,,,,002c4fc1-d4d9-47aa-aaaa-f5fcd7cc3ae7,1278,,,"[26.5, 67.4]",3939972,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ray Kendry Páez Andrade,384888.0,Right Wing,70,Ecuador,3565,"['89d2684b-af61-4281-916f-7ff74a0530f1', '969e98dc-ac80-4ee8-b471-511d9b17ae1b', 'a5f30124-2e26-48f6-b69d-055cb12b6d37']",32,,,,,,,,,,,,,,,,,Ecuador,3565,00:41:32.480,Carry,True
,,,,,"[52.0, 55.5]",,,,,,,,,,,,2.289531,,,,,,,,,,,,,5c570c76-3e70-4c98-8b08-24425a3c7c5d,1282,,,"[32.7, 49.5]",3939972,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moisés Isaac Caicedo Corozo,37726.0,Right Defensive Midfield,70,Ecuador,3565,"['2a390078-0c14-4231-a7a1-9f87fa71356c', '41e94d80-bbea-4422-aa2f-b70f5df14ea2']",34,,,,,,,,,,,,,,,,,Ecuador,3565,00:41:34.842,Carry,
,,,,,"[92.7, 78.5]",,,,,,,,,,,,0.668316,,,,,,,,,,,,,c50ef886-dc7f-436c-bf5f-6a95d9c6d0df,1285,,,"[92.7, 78.5]",3939972,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Angelo Smit Preciado Quiñónez,37737.0,Right Back,70,Ecuador,3565,"['20a15587-37e5-489e-9bd5-443ae9bf0fbc', 'ce9f8e7a-49c1-4227-9979-5e7301997803']",39,,,,,,,,,,,,,,,,,Ecuador,3565,00:41:39.114,Carry,
,,,,,"[50.7, 71.0]",,,,,,,,,,,,1.733017,,,,,,,,,,,,,c9330a8d-ef32-41f0-9f47-3aacacdaba0d,1291,,,"[48.3, 70.7]",3939972,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexander David González Sibulo,24168.0,Right Back,71,Venezuela,3563,"['1df24eca-4d95-4f6c-8154-ff08c46a3776', 'ded46ad7-94e2-4aac-bb77-86c782cf3fc4']",53,,,,,,,,,,,,,,,,,Venezuela,3563,00:41:53.941,Carry,
,,,,,"[51.5, 58.8]",,,,,,,,,,,,2.991555,,,,,,,,,,,,,84b6275a-8f0b-4594-9b6c-20aa389e8b31,1294,,,"[44.5, 63.4]",3939972,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Andrés Martínez Torres,36917.0,Right Defensive Midfield,71,Venezuela,3563,"['42bb52d9-d5f9-4fe6-a80e-889ed5d2c648', '71ca5072-5571-4917-956a-162c393f5057']",57,,,,,,,,,,,,,,,,,Venezuela,3563,00:41:57.099,Carry,
,,,,,"[52.5, 27.5]",,,,,,,,,,,,0.842805,,,,,,,,,,,,,78790ba4-3332-4f7c-bcd7-c923d1225864,1297,,,"[50.7, 28.4]",3939972,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yordan Hernando Osorio Paredes,10337.0,Left Center Back,71,Venezuela,3563,"['0c4095a0-fb34-4c19-9923-f0b026061fde', '711b07fa-6e6f-4b0e-a99c-b2868baa3fa0']",2,,,,,,,,,,,,,,,,,Venezuela,3563,00:42:02.254,Carry,
,,,,,"[66.8, 6.1]",,,,,,,,,,,,0.930582,,,,,,,,,,,,,ceff0e2d-13c8-4642-8f23-244f0a50ee26,1300,,,"[66.8, 6.1]",3939972,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miguel Ángel Navarro Zárate,36520.0,Left Back,71,Venezuela,3563,"['0c1f0f8b-abc7-41f9-9513-cda02c422498', 'b9ab5a7c-ade5-4445-a831-16f0d5ac3361']",4,,,,,,,,,,,,,,,,,Venezuela,3563,00:42:04.524,Carry,
,,,,,"[63.4, 15.4]",,,,,,,,,,,,0.491318,,,,,,,,,,,,,e2d136c7-dfe2-4656-b4fa-085981110af8,1303,,,"[63.4, 15.4]",3939972,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yangel Clemente Herrera Ravelo,16249.0,Left Defensive Midfield,71,Venezuela,3563,"['27e66679-1d74-4414-8678-3d41aa41b047', '9aeab35f-5c2c-4274-a03c-3ca167a74a1f']",6,,,,,,,,,,,,,,,,,Venezuela,3563,00:42:06.900,Carry,
,,,,,"[67.1, 40.9]",,,,,,,,,,,,1.607136,,,,,,,,,,,,,9d703f52-a41f-4d2f-9b2b-58f64a289b4d,1306,,,"[63.4, 40.2]",3939972,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Andrés Martínez Torres,36917.0,Right Defensive Midfield,71,Venezuela,3563,"['1fb70033-3bef-4c49-b36d-c1e8638c4c69', 'de376304-2eb9-4ea0-9f02-dd51610eb5e6']",8,,,,,,,,,,,,,,,,,Venezuela,3563,00:42:08.868,Carry,
,,,,,"[79.6, 59.7]",,,,,,,,,,,,2.992604,,,,,,,,,,,,,e08103fc-b553-4981-880e-65e380346667,1309,,,"[74.7, 56.2]",3939972,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexander David González Sibulo,24168.0,Right Back,71,Venezuela,3563,"['4849b682-0a80-406c-899f-033fb2960a59', 'a401895c-40b1-4d6b-996f-8d529e4f4bc4']",11,,,,,,,,,,,,,,,,,Venezuela,3563,00:42:11.652,Carry,
,,,,,"[71.4, 49.7]",,,,,,,,,,,,0.612536,,,,,,,,,,,,,6f8c456c-2711-41f6-a004-6babe85a53a1,1312,,,"[71.4, 49.7]",3939972,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Andrés Martínez Torres,36917.0,Right Defensive Midfield,71,Venezuela,3563,"['2566894b-b66a-4d31-bfca-16c7adf430e0', '82732092-18c2-49c4-8c1a-7b83af325759']",15,,,,,,,,,,,,,,,,,Venezuela,3563,00:42:15.885,Carry,
,,,,,"[88.1, 20.5]",,,,,,,,,,,,2.902049,,,,,,,,,,,,,9f0460f2-5c19-4c5c-a7ef-8d2d0bdc6370,1315,,,"[74.7, 27.0]",3939972,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yangel Clemente Herrera Ravelo,16249.0,Left Defensive Midfield,71,Venezuela,3563,"['12a12f33-5e43-41c7-8d53-a5539ecda389', '9f30e9dc-ff81-42c7-9e43-4b2b4ace6eb3']",17,,,,,,,,,,,,,,,,,Venezuela,3563,00:42:17.707,Carry,
,,,,,"[94.2, 18.3]",,,,,,,,,,,,0.352843,,,,,,,,,,,,,6e935ec1-829c-4b34-8e69-a38c12bf1704,1318,,,"[94.2, 18.3]",3939972,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miguel Ángel Navarro Zárate,36520.0,Left Back,71,Venezuela,3563,"['307cf79c-dfb1-419d-af6e-84f30304c6d7', '36b83d4f-8130-4057-bb76-9510233e45f4']",21,,,,,,,,,,,,,,,,,Venezuela,3563,00:42:21.460,Carry,
,,,,,"[110.9, 4.0]",,,,,,,,,,,,4.40189,,,,,,,,,,,,,ab4a7b59-b245-4289-bc41-8bfb295674f2,1323,,,"[101.4, 2.4]",3939972,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Darwin Daniel Machís Marcano,11501.0,Left Wing,71,Venezuela,3563,"['540d2ce4-10f0-40ba-88a4-6cba5b868828', 'd3348139-0a6c-4655-87f4-cd5d76ed8f9a']",23,,,,,,,,,,,,,,,,,Venezuela,3563,00:42:23.831,Carry,
,,,,,"[104.3, 2.4]",,,,,,,,,,,,1.262167,,,,,,,,,,,,,74c5781d-19d7-45c3-81b2-e7002f4226bf,1328,,,"[104.3, 2.4]",3939972,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Darwin Daniel Machís Marcano,11501.0,Left Wing,71,Venezuela,3563,"['1214a738-c017-460e-962e-37e379de0310', 'a019753a-d0e1-4c01-beb3-385d83ac6bb0']",31,,,,,,,,,,,,,,,,,Venezuela,3563,00:42:31.522,Carry,
,,,,,"[17.8, 78.8]",,,,,,,,,,,,0.485676,,,,,,,,,,,,,1fd9b834-bfdd-4137-8f67-0a9711a1b5b9,1336,,,"[17.8, 78.8]",3939972,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ray Kendry Páez Andrade,384888.0,Right Wing,71,Venezuela,3563,"['aa271753-a20c-43ad-9d5b-ee99cf0e2331', 'bada1b48-6d9b-40ab-aae0-b50193c1120e', 'c7292dbf-9960-43af-80c0-ed155b42def0', 'f22484ee-aa9b-4c87-944c-7902aa75adc3']",37,,,,,,,,,,,,,,,,,Ecuador,3565,00:42:37.896,Carry,True
,,,,,"[16.5, 75.9]",,,,,,,,,,,,1.743826,,,,,,,,,,,,,42921804-24e5-4b19-aa1c-0b9c6a599e73,1339,,,"[17.8, 78.8]",3939972,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ray Kendry Páez Andrade,384888.0,Right Wing,71,Venezuela,3563,"['945909ea-8042-42b5-b7b2-a0c80e04e4da', 'c7292dbf-9960-43af-80c0-ed155b42def0', 'f22484ee-aa9b-4c87-944c-7902aa75adc3']",38,,,,,,,,,,,,,,,,,Ecuador,3565,00:42:38.382,Carry,True
,,,,,"[80.6, 30.2]",,,,,,,,,,,,5.157769,,,,,,,,,,,,,8a2aa322-e755-4f68-9399-d08f63041c9e,1344,,,"[81.2, 5.2]",3939972,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yangel Clemente Herrera Ravelo,16249.0,Left Defensive Midfield,71,Venezuela,3563,"['91bfa3a3-7ac8-4d22-8b70-76432dae7d39', 'b39d2300-8007-44bb-89af-50bc9ca0b753']",43,,,,,,,,,,,,,,,,,Venezuela,3563,00:42:43.632,Carry,
,,,,,"[73.8, 49.5]",,,,,,,,,,,,1.368113,,,,,,,,,,,,,04721d1c-79de-4dca-8fdd-632d53c7d44e,1347,,,"[71.7, 49.5]",3939972,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nahuel Adolfo Ferraresi Hernández,49587.0,Right Center Back,71,Venezuela,3563,"['a382e49d-6495-429c-9539-7eaad7469eb3', 'ad0a6025-6162-40cd-8577-314b6c04c21e']",50,,,,,,,,,,,,,,,,,Venezuela,3563,00:42:50.554,Carry,
,,,,,"[104.0, 74.0]",,,,,,,,,,,,1.009845,,,,,,,,,,,,,ee4a418a-44dc-4ae8-ac42-9e3ee0f3c45a,1350,,,"[99.9, 73.7]",3939972,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexander David González Sibulo,24168.0,Right Back,71,Venezuela,3563,"['131f63e1-cc33-4f22-bc28-bf09840f5204', 'd365665e-9e7f-4958-8384-5d42e0074054']",54,,,,,,,,,,,,,,,,,Venezuela,3563,00:42:54.006,Carry,
,,,,,"[46.5, 3.6]",,,,,,,,,,,,1.579897,,,,,,,,,,,,,c2390f1f-4182-422b-bfcc-9905a6f767fe,1354,,,"[31.9, 0.8]",3939972,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jeremy Leonel Sarmiento Morante,40211.0,Left Wing,71,Venezuela,3563,"['718848ac-5448-4b29-81a5-8549e59a66ad', 'c7d1a3b2-6814-44f7-b8b5-371ebb4a2a66', 'd9060b7f-2282-4fad-bf2e-603a49e64666']",58,,,,,,,,,,,,,,,,,Ecuador,3565,00:42:58.725,Carry,True
,,,,,"[92.0, 69.6]",,,,,,,,,,,,3.528333,,,,,,,,,,,,,cb5b2d03-6541-4bd3-abb5-62344bf1055b,1358,,,"[68.8, 69.0]",3939972,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Andrés Martínez Torres,36917.0,Right Defensive Midfield,71,Venezuela,3563,"['4c70c824-b5cb-4931-9397-067de15f0d7e', 'fa0e4dcd-c860-4205-85e2-eccbd60a8aad']",1,,,,,,,,,,,,,,,,,Venezuela,3563,00:43:01.075,Carry,
,,,,,"[98.8, 53.7]",,,,,,,,,,,,1.06049,,,,,,,,,,,,,390e130d-faa2-4fd8-8478-58a9dee7de04,1362,,,"[98.7, 49.2]",3939972,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yangel Clemente Herrera Ravelo,16249.0,Left Defensive Midfield,71,Venezuela,3563,"['9985c7dc-83e5-4a34-81a7-15b2f1fe9c43', 'ff618284-40ae-4430-81f7-d87b0e850922']",5,,,,,,,,,,,,,,,,,Venezuela,3563,00:43:05.965,Carry,
,,,,,"[109.4, 2.1]",,,,,,,,,,,,0.935141,,,,,,,,,,,,,21d6ae02-9f8f-4445-a67f-74d2bd19a797,1368,,,"[109.4, 2.1]",3939972,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Darwin Daniel Machís Marcano,11501.0,Left Wing,72,Venezuela,3563,"['01edbfd9-57b9-45a9-bd9a-73c28cac68ed', 'c08b7cf9-afb0-4542-bb11-f32946603213']",44,,,,,,,,,,,,,,,,,Venezuela,3563,00:43:44.627,Carry,
,,,,,"[91.3, 43.0]",,,,,,,,,,,,1.925501,,,,,,,,,,,,,331d21e5-3781-44ff-95b5-015afbdfd2fe,1372,,,"[85.3, 40.5]",3939972,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,José Andrés Martínez Torres,36917.0,Right Defensive Midfield,72,Venezuela,3563,"['12182067-139f-4aca-a947-569bc51edb61', '186361db-6380-4f33-9749-6b5792b714ad', 'ff2b5716-d155-41c8-8b54-4349c45edf99']",48,,,,,,,,,,,,,,,,,Venezuela,3563,00:43:48.853,Carry,True
,,,,,"[96.8, 5.8]",,,,,,,,,,,,2.760906,,,,,,,,,,,,,98cb8d94-7eb0-495a-a3a8-af01350510a3,1379,,,"[100.4, 3.1]",3939972,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Yeferson Julio Soteldo Martínez,25115.0,Center Attacking Midfield,72,Venezuela,3563,"['2b4f23cc-2c46-4f6c-b537-7d406c497a92', '8e15d165-4d89-4423-b243-b30ec42f8047']",54,,,,,,,,,,,,,,,,,Venezuela,3563,00:43:54.985,Carry,
,,,,,"[87.7, 10.3]",,,,,,,,,,,,0.79489,,,,,,,,,,,,,4316f117-89e8-4cd1-bbc4-88a49fc53b5e,1382,,,"[87.7, 10.3]",3939972,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Miguel Ángel Navarro Zárate,36520.0,Left Back,72,Venezuela,3563,"['933b75e9-cbc8-4387-a75f-64e9b0286ee0', 'd86f7e0b-31c5-47c8-bc95-dcb6d6b01734']",58,,,,,,,,,,,,,,,,,Venezuela,3563,00:43:58.838,Carry,
,,,,,"[105.4, 6.2]",,,,,,,,,,,,6.590444,,,,,,,,,,,,,1ea46d41-9407-40ff-ac7e-2a9f5fdf384a,1385,,,"[99.0, 2.4]",3939972,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Yeferson Julio Soteldo Martínez,25115.0,Center Attacking Midfield,72,Venezuela,3563,"['8fcb17a8-8fcd-4a6b-8b18-9d832c0a6d29', 'c1c0a7d6-e00c-4292-80e8-1e40b81b5402']",0,,,,,,,,,,,,,,,,,Venezuela,3563,00:44:00.619,Carry,
,,,,,"[81.0, 3.1]",,,,,,,,,,,,0.74622,,,,,,,,,,,,,83e7d9ad-2717-4949-872b-3f31829e0f2e,1391,,,"[87.0, 3.0]",3939972,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Darwin Daniel Machís Marcano,11501.0,Left Wing,73,Venezuela,3563,"['234894f7-0b44-4eb8-b11e-a744a960e6dc', '68bcfcd8-5b91-4011-b328-a9e493dd5464', '97f9026d-0fd6-4c58-a6cb-d5d65394d835']",14,,,,,,,,,,,,,,,,,Venezuela,3563,00:44:14.693,Carry,True
,,,,,"[78.6, 42.3]",,,,,,,,,,,,4.588369,,,,,,,,,,,,,174e0dc7-8add-47e3-b5ca-77652ec1e1c6,1394,,,"[71.7, 38.0]",3939972,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nahuel Adolfo Ferraresi Hernández,49587.0,Right Center Back,73,Venezuela,3563,"['e196dde2-31f3-4340-9c72-f003d64c7f96', 'f88d6f3b-b088-4c10-b0f5-25cc48e773fc']",16,,,,,,,,,,,,,,,,,Venezuela,3563,00:44:16.870,Carry,
,,,,,"[114.3, 4.4]",,,,,,,,,,,,1.709548,,,,,,,,,,,,,f02d82c0-ab8d-4bb7-850c-3a3adbdebef8,1397,,,"[112.5, 4.0]",3939972,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yeferson Julio Soteldo Martínez,25115.0,Center Attacking Midfield,73,Venezuela,3563,"['3491a25d-ba15-4ea6-af49-66d8577a958a', '578de2fd-acd2-462a-bc1e-c5661a27c65b', 'e514544a-47c9-4cdd-985d-51ae979e5509']",24,,,,,,,,,,,,,,,,,Venezuela,3563,00:44:24.061,Carry,True
,,,,,"[53.8, 41.3]",,,,,,,,,,,,1.484584,,,,,,,,,,,,,125c39df-a799-4372-9ac6-e9c5ca86b6d6,1416,,,"[48.3, 42.6]",3939972,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yangel Clemente Herrera Ravelo,16249.0,Left Defensive Midfield,75,Venezuela,3563,"['9654c46d-65fe-45ea-930a-451d2965be8a', '9d5fb84a-58a4-4b8d-9762-76fa2642527d']",12,,,,,,,,,,,,,,,,,Venezuela,3563,00:45:12.628,Carry,
,,,,,"[101.8, 10.0]",,,,,,,,,,,,7.958835,,,,,,,,,,,,,c5855d95-db58-4ce8-a97d-679ebcbaaa20,1419,,,"[64.5, 7.6]",3939972,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yeferson Julio Soteldo Martínez,25115.0,Left Wing,75,Venezuela,3563,"['4dbc622f-9bb2-46ee-851d-c7f1e4d7ecce', '9967044a-87e5-4208-ba5f-3e9437e428e8', 'b7d2f9b3-9d7d-4899-8e80-2dabb6213cbd']",16,,,,,,,,,,,,,,,,,Venezuela,3563,00:45:16.276,Carry,True
,,,,,"[111.1, 59.0]",,,,,,,,,,,,1.470154,,,,,,,,,,,,,bd73e843-f064-4a3e-8a94-3f9f1e2e5389,1425,,,"[107.7, 59.0]",3939972,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Andrés Martínez Torres,36917.0,Right Defensive Midfield,76,Venezuela,3563,"['6419073f-ad87-4f05-8ba5-93673fd4f0eb', '79e1299e-911d-41c8-bedd-5d5625157a2f']",35,,,,,,,,,,,,,,,,,Venezuela,3563,00:46:35.647,Carry,
,,,,,"[58.9, 60.8]",,,,,,,,,,,,1.576101,,,,,,,,,,,,,03eb25ed-9cca-45e6-8746-54d5dd9bccff,1445,,,"[52.5, 53.2]",3939972,47,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Andrés Martínez Torres,36917.0,Right Defensive Midfield,81,Venezuela,3563,"['7f1a8b96-fff4-4b5d-9927-968204ce8aa3', '9e0cbcc4-668f-491d-92b3-5b27e2b74a4b']",59,,,,,,,,,,,,,,,,,Venezuela,3563,00:47:59.212,Carry,
,,,,,"[68.8, 75.8]",,,,,,,,,,,,1.098191,,,,,,,,,,,,,c16057d1-947d-4199-8ea0-29b2100f9699,1448,,,"[66.6, 75.8]",3939972,48,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexander David González Sibulo,24168.0,Right Back,81,Venezuela,3563,"['48ede6e5-036d-4cd6-a532-c93949f839f4', '55543414-0adc-43db-ac2d-57e57cd7ec5b']",1,,,,,,,,,,,,,,,,,Venezuela,3563,00:48:01.629,Carry,
,,,,,"[37.8, 12.4]",,,,,,,,,,,,3.502701,,,,,,,,,,,,,3b78d2a0-1364-4899-9002-207f761e6e17,1456,,,"[27.4, 24.6]",3939972,48,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moisés Isaac Caicedo Corozo,37726.0,Right Defensive Midfield,81,Venezuela,3563,"['377782b2-e084-4060-be62-b2455ae85bcd', '634e3175-3e16-42e4-b3c7-7f1451cc2514', '81845b4f-739e-49a9-87ad-1a2235966f08']",7,,,,,,,,,,,,,,,,,Ecuador,3565,00:48:07.518,Carry,True
,,,,,"[75.1, 70.8]",,,,,,,,,,,,0.788846,,,,,,,,,,,,,feaf56c0-fcc4-474d-9c9a-ba0ce5aac6a8,1460,,,"[75.1, 71.3]",3939972,48,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexander David González Sibulo,24168.0,Right Back,81,Venezuela,3563,"['2ccafc61-a285-40db-a2f4-f3db2537d918', '4e74a671-b4cb-4b3c-a90c-80b949faa239']",11,,,,,,,,,,,,,,,,,Venezuela,3563,00:48:11.692,Carry,
,,,,,"[86.5, 73.9]",,,,,,,,,,,,0.917855,,,,,,,,,,,,,89a13d8b-0dc2-47f8-9647-61a0abac4ed4,1463,,,"[86.5, 74.1]",3939972,48,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Darwin Daniel Machís Marcano,11501.0,Right Wing,81,Venezuela,3563,"['c524cfc4-10a6-4cc1-bc8c-e4db30bab995', 'fd97426a-b278-4171-96a0-867a9b2d32cd']",13,,,,,,,,,,,,,,,,,Venezuela,3563,00:48:13.073,Carry,
,,,,,"[87.7, 62.5]",,,,,,,,,,,,0.677473,,,,,,,,,,,,,d6f7ec83-c595-4635-8dd0-196ed3e93ae9,1467,,,"[86.7, 64.3]",3939972,48,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Salomón Rondón Giménez,4041.0,Center Forward,81,Venezuela,3563,"['31a53df1-7b64-4ac9-8e0f-9894dac6cfc2', '570df612-1cde-4d29-829b-2bbb149bc32e', 'e79b7bb4-a4ec-4727-8423-1635c32a0b43', 'f082b53d-0741-4795-8cb0-7d2f9f20a58c']",14,,,,,,,,,,,,,,,,,Venezuela,3563,00:48:14.619,Carry,True
,,,,,"[113.1, 58.4]",,,,,,,,,,,,0.414171,,,,,,,,,,,,,f6ae686f-e18a-4498-acf3-8f4de9e0ce7f,1474,,,"[112.9, 58.0]",3939972,49,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cristian Sleiker Cásseres Yepes,13493.0,Center Attacking Midfield,82,Venezuela,3563,"['4753aba3-c166-4cee-8931-505310ff9332', '8d222746-2774-4e89-b5d5-24f10cb8f65a', 'c8ad149b-9853-47b7-a399-6ab0685400f1', 'd9b4cf4e-7176-457b-8a28-0ff8c2331a1c']",3,,,,,,,,,,,,,,,,,Venezuela,3563,00:49:03.072,Carry,True
,,,,,"[43.2, 33.8]",,,,,,,,,,,,1.593309,,,,,,,,,,,,,0b956de2-1213-4795-8307-0c24c546e914,1493,,,"[39.4, 33.8]",3939972,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Yordan Hernando Osorio Paredes,10337.0,Left Center Back,84,Venezuela,3563,"['09d28821-bd49-4405-b03e-b5f100abc3cb', '203e4d69-b231-409e-8246-ac5a4789196c']",2,,,,,,,,,,,,,,,,,Venezuela,3563,00:00:02.131,Carry,
