50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.510023,,,,,,,,,,,,,,,e3ed16b6-b534-4110-b835-a0f0a0f07756,3036,,,"[37.1, 32.7]",3939979,89,,,,,-1.005647,,Right Foot,,,,"[39.7, 28.6]",High Pass,,4.8548946,Incomplete,,José Andrés Martínez Torres,36917.0,,,,,,,2,From Throw In,Wilker José Ángel Romero,47822.0,Center Back,158,Venezuela,3563,"['a14b876d-5bce-4aa0-b3a7-75eb54487a4c', 'cb89c0f2-a51a-49d2-ac9a-fffa50cdc354']",18,,,,,,,,,,,,,,,,,Venezuela,3563,00:44:18.910,Pass,
,,,,,,,,,,,,,,,,,,2.539057,,,,,,,,,,,,,,,5decd583-9eb6-4ae6-a5fd-9e63aef38e23,3039,,,"[39.1, 35.4]",3939979,89,,,,,0.29092333,,Left Foot,,,,"[73.5, 45.7]",High Pass,,35.908913,Incomplete,,Jhonder Leonel Cádiz Fernández,11162.0,,,,,,Recovery,2,From Throw In,Cristian Sleiker Cásseres Yepes,13493.0,Right Defensive Midfield,158,Venezuela,3563,"['290cc6a7-7a6d-4478-86cb-a59766dc56f1', '3cc87662-d177-4358-a03e-056b33d54458']",21,,,,,,,,,,,,,,,,,Venezuela,3563,00:44:21.260,Pass,
,,,,,,,,,,,,,,,,,,1.291071,,,,,,,,,,,,,,,290cc6a7-7a6d-4478-86cb-a59766dc56f1,3041,,,"[46.6, 34.4]",3939979,89,,,,,0.09015046,,Head,,,,"[64.3, 36.0]",Low Pass,,17.77217,,,Luis Gerardo Chávez Magallón,28825.0,,,,,,Recovery,2,Regular Play,Johan Felipe Vásquez Ibarra,26336.0,Left Center Back,159,Mexico,794,"['5955a103-a2c5-428f-a6ca-6c62e5bfd78e', '5decd583-9eb6-4ae6-a5fd-9e63aef38e23']",23,,,,,,,,,,,,,,,,,Mexico,794,00:44:23.800,Pass,
,,,,,,,,,,,,,,,,,,1.07616,,,,,,,,,,,,,,,bfecef5a-3ffb-4c20-a90c-b1788a7caea8,3045,,,"[58.5, 34.8]",3939979,89,,,,,-2.9919267,,Left Foot,,,,"[45.9, 32.9]",Ground Pass,,12.742449,,,Johan Felipe Vásquez Ibarra,26336.0,,,,,,,2,Regular Play,Luis Gerardo Chávez Magallón,28825.0,Left Center Midfield,159,Mexico,794,"['236b39da-cf2c-4e40-bd28-7c0103f8ba96', '845be5e1-7d2f-4fe0-a378-bd980a9ddfee']",25,,,,,,,,,,,,,,,,,Mexico,794,00:44:25.771,Pass,True
,,,,,,,,,,,,,,,,,,1.359998,,,,,,,,,,,,,,,e500863e-db74-43f7-bacf-f0cbd2cb6c5c,3048,,,"[32.5, 33.8]",3939979,89,,,,,-0.864272,,Left Foot,,,,"[45.9, 18.1]",Ground Pass,,20.640978,,,Luis Gerardo Chávez Magallón,28825.0,,,,,,,2,Regular Play,Johan Felipe Vásquez Ibarra,26336.0,Left Center Back,159,Mexico,794,['969f6020-05ee-4433-ad2f-596ca90264b6'],30,,,,,,,,,,,,,,,,,Mexico,794,00:44:30.958,Pass,
,,,,,,,,,,,,,,,,,,3.173423,,,,,,,,,,,,,,,76965f94-fc66-42a2-a8c8-f6ba46e1331d,3051,,,"[51.7, 17.3]",3939979,89,,,,,0.6804647,,Left Foot,,,,"[102.6, 58.5]",High Pass,,65.48473,Incomplete,,César Saúl Huerta Valera,27889.0,,,True,,,,2,Regular Play,Luis Gerardo Chávez Magallón,28825.0,Left Center Midfield,159,Mexico,794,"['1fadfe44-f184-4000-9546-fa6bcd094b87', 'f658de59-a132-48f7-833e-e6945f449ee0']",34,,,,,,,,,,,,,,,,,Mexico,794,00:44:34.938,Pass,
,,,,,,,,,,,,,,,,,,2.031766,,,,,,,,,,,,,,,f658de59-a132-48f7-833e-e6945f449ee0,3054,,,"[17.5, 21.6]",3939979,89,,,,True,-0.7811788,,,,,,"[29.4, 9.8]",High Pass,,16.75858,,,Miguel Ángel Navarro Zárate,36520.0,,,,,,Recovery,2,Regular Play,Yordan Hernando Osorio Paredes,10337.0,Left Center Back,159,Mexico,794,"['0213a14f-bfbf-4a84-8752-34ece18b26ee', '76965f94-fc66-42a2-a8c8-f6ba46e1331d', '9fcb85dc-fdca-42f0-9fe3-6f35a6e54daf']",38,,,,,,,,,,,,,,,,,Venezuela,3563,00:44:38.111,Pass,True
,,,,,,,,,,,,,,,,,,2.347927,,,,,,,,,,,,,,,6427cc6f-5fe7-4831-b00e-15fbdf70b6d3,3056,,,"[29.4, 9.8]",3939979,89,,,,True,-0.43308944,,,,,,"[38.7, 5.5]",Low Pass,,10.245975,Incomplete,,José Andrés Martínez Torres,36917.0,,,,,,,2,Regular Play,Miguel Ángel Navarro Zárate,36520.0,Left Wing,159,Mexico,794,"['2031438e-d0e7-42fc-b80e-7045ccdd0a9e', '62342254-f02d-4a30-b0d7-630d7ff041cf', 'b9020bf3-b3ee-43ae-9902-76b8a6674980']",40,,,,,,,,,,,,,,,,,Venezuela,3563,00:44:40.143,Pass,True
,,,,,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,,,b9020bf3-b3ee-43ae-9902-76b8a6674980,3059,,,"[81.4, 74.6]",3939979,89,,,,,-2.282734,,Left Foot,,,,"[70.7, 62.2]",Ground Pass,,16.37834,,,Luis Francisco Romo Barrón,26386.0,,,,,,Recovery,2,Regular Play,Jorge Eduardo Sánchez Ramos,26406.0,Right Back,159,Mexico,794,"['6427cc6f-5fe7-4831-b00e-15fbdf70b6d3', '6f5fd99e-db44-46e4-8fd2-515c5151e0c8']",42,,,,,,,,,,,,,,,,,Mexico,794,00:44:42.491,Pass,
,,,,,,,,,,,,,,,,,,1.20557,,,,,,,,,,,,,,,731e9f28-a4b3-4f57-a32d-3f8b316e03f1,3062,,,"[68.8, 61.8]",3939979,89,,,,,-1.0791032,,Right Foot,,,,"[81.6, 37.9]",Ground Pass,,27.111805,Incomplete,,Ernesto Alexis Vega Rojas,26301.0,,,,,,,2,Regular Play,Luis Francisco Romo Barrón,26386.0,Center Defensive Midfield,159,Mexico,794,"['3992ce82-224e-43e6-9e8a-84ef74663867', '55534943-3b04-4255-960c-122817703bc3']",45,,,,,,,,,,,,,,,,,Mexico,794,00:44:45.370,Pass,
,,,,,,,,,,,,,,,,,,3.492046,,,,,,,,,,,,,,,ced320b1-9a4a-4d53-8ac3-248903a48b52,3067,,,"[39.7, 40.1]",3939979,89,,,,,0.10296788,,Right Foot,,,,"[99.7, 46.3]",High Pass,,60.31948,Incomplete,,Jhonder Leonel Cádiz Fernández,11162.0,,,,,,,2,Regular Play,Cristian Sleiker Cásseres Yepes,13493.0,Right Defensive Midfield,159,Mexico,794,"['084c0455-6452-4c24-b4c6-5b68d037a783', 'd6a53f1e-d5fc-4290-9895-1eb9e12c7344']",48,,,,,,,,,,,,,,,,,Venezuela,3563,00:44:48.832,Pass,
,,,,,,,,,,,,,,,,,,1.393129,,,,,,,,,,,,,,,3c437deb-11f2-404d-a56c-cc0a9538851d,3071,,,"[21.6, 31.7]",3939979,89,,,,,1.0377622,,Left Foot,,,,"[33.4, 51.7]",Ground Pass,,23.221542,,,Israel Reyes Romero,33126.0,,,,,,,2,From Keeper,Julio José González Vela-Alvizu,36949.0,Goalkeeper,160,Mexico,794,['76f43beb-81d4-4283-8018-e0d35a39b82d'],53,,,,,,,,,,,,,,,,,Mexico,794,00:44:53.503,Pass,
,,,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,,,3fc337fc-6feb-4f58-b071-def903fb7bb0,3074,,,"[33.2, 54.6]",3939979,89,,,,,-0.52516407,,Right Foot,,,,"[43.9, 48.4]",Ground Pass,,12.366487,,,Luis Francisco Romo Barrón,26386.0,,,,,,,2,From Keeper,Israel Reyes Romero,33126.0,Right Center Back,160,Mexico,794,['3abbcdd5-ad3e-414e-8067-e87c0034d0c8'],55,,,,,,,,,,,,,,,,,Mexico,794,00:44:55.645,Pass,
,,,,,,,,,,,,,,,,,,1.6695,,,,,,,,,,,,,,,a8a3897d-25d7-4116-a4f0-f71cd53502cb,3077,,,"[50.5, 47.0]",3939979,90,,,,,1.2601978,,Right Foot,,,,"[58.3, 71.3]",Ground Pass,,25.521168,,,Israel Reyes Romero,33126.0,,,,,,,2,From Keeper,Luis Francisco Romo Barrón,26386.0,Center Defensive Midfield,160,Mexico,794,['5960565d-4c3e-4cef-9b6e-f5b2b766118f'],0,,,,,,,,,,,,,,,,,Mexico,794,00:45:00.881,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,2d1fc259-d4c0-4a2d-9d8a-952b09ef6cda,3079,,,"[58.1, 71.3]",3939979,90,,True,,,-1.1984864,,Right Foot,,,,"[82.0, 10.1]",Ground Pass,,65.70122,,,Orbelín Pineda Alvarado,26280.0,,,True,,,,2,From Keeper,Israel Reyes Romero,33126.0,Right Center Back,160,Mexico,794,['ed8825d6-23cf-4013-baeb-10362343a51e'],14,,,,,,,,,,,,,,,,,Mexico,794,00:45:14.150,Pass,
,,,,,,,,,,,,,,,,,,1.119999,,,,,,,,,,,,,,,166c43f3-8e30-4be3-8aa6-3b795080ce60,3083,,,"[95.2, 0.1]",3939979,90,,,,,2.5790946,,,,,,"[81.4, 8.8]",Low Pass,,16.313492,,,Gerardo Daniel Arteaga Zamora,27896.0,,,,,,Throw-in,2,From Throw In,Luis Gerardo Chávez Magallón,28825.0,Left Center Midfield,161,Mexico,794,['1937d14c-9a19-4d8d-8c46-5f1b5eed252c'],21,,,,,,,,,,,,,,,,,Mexico,794,00:45:21.425,Pass,
,,,,,,,,,,,,,,,,,,2.891234,,,,,,,,,,,,,,,6d48ebb0-a50c-442d-b67d-5d48b0c6b5c3,3086,,,"[88.4, 14.6]",3939979,90,,,,,0.92042065,80834beb-0aca-4864-be55-0ee89a1b314f,Left Foot,True,,,"[111.3, 44.7]",High Pass,,37.820892,,,Guillermo Martínez Ayala,75305.0,True,,,,,,2,From Throw In,Gerardo Daniel Arteaga Zamora,27896.0,Left Back,161,Mexico,794,['f7e1ca08-8d1a-42f9-a6d6-5af1104e3b6b'],26,,,,,,,,,,,,,,,,,Mexico,794,00:45:26.646,Pass,
,,,,,,,,,,,,,,,,,,1.712837,,,,,,,,,,,,,,,c41e4e5b-61bb-4938-b518-0ec89b0c2e38,3098,,,"[15.0, 38.1]",3939979,90,,,,,-2.0232713,,Left Foot,,,,"[8.0, 23.7]",High Pass,,16.011246,,,Miguel Ángel Navarro Zárate,36520.0,,,,,,Recovery,2,Regular Play,José Andrés Martínez Torres,36917.0,Left Defensive Midfield,162,Venezuela,3563,['c9152c53-f73a-4b05-bfd3-a2e7483b98f3'],33,,,,,,,,,,,,,,,,,Venezuela,3563,00:45:33.264,Pass,
,,,,,,,,,,,,,,,,,,3.138735,,,,,,,,,,,,,,,dea343ae-bec7-4325-8fc6-b3fd4a14cf4f,3101,,,"[8.2, 23.4]",3939979,90,,,,,-0.90868896,,Left Foot,,,,"[23.4, 3.9]",Low Pass,,24.72428,,,Cristian Sleiker Cásseres Yepes,13493.0,,,,,,,2,Regular Play,Miguel Ángel Navarro Zárate,36520.0,Left Wing,162,Venezuela,3563,['1918698d-39bd-4652-bf4e-eab2d7235d0e'],35,,,,,,,,,,,,,,,,,Venezuela,3563,00:45:35.057,Pass,
,,,,,,,,,,,,,,,,,,0.696726,,,,,,,,,,,,,,,47b34d22-4484-4548-be98-155ecd6c1dc9,3106,,,"[72.9, 8.4]",3939979,90,,,,,-2.6647007,,Right Foot,,,,"[66.9, 5.3]",Ground Pass,,6.7535176,Incomplete,,Jhonder Leonel Cádiz Fernández,11162.0,,,,,,,2,Regular Play,Cristian Sleiker Cásseres Yepes,13493.0,Right Defensive Midfield,162,Venezuela,3563,"['244a09e3-1d0b-40fa-a203-4819d51c57d9', 'bf8146c4-8cda-479c-b573-54b543ef98f7']",44,,,,,,,,,,,,,,,,,Venezuela,3563,00:45:44.085,Pass,
,,,,,,,,,,,,,,,,,,0.719997,,,,,,,,,,,,,,,244a09e3-1d0b-40fa-a203-4819d51c57d9,3108,,,"[53.2, 74.8]",3939979,90,,,,,2.961739,,Left Foot,,,,"[45.5, 76.2]",Ground Pass,,7.826238,,,Jorge Eduardo Sánchez Ramos,26406.0,,,,,,Recovery,2,Regular Play,César Saúl Huerta Valera,27889.0,Right Midfield,163,Mexico,794,"['47b34d22-4484-4548-be98-155ecd6c1dc9', 'ba0a7a3b-cc07-4422-b195-c0f1014c0781']",44,,,,,,,,,,,,,,,,,Mexico,794,00:45:44.782,Pass,
,,,,,,,,,,,,,,,,,,1.44,,,,,,,,,,,,,,,49dd07f8-2acc-4a58-a4de-81c7456371a0,3111,,,"[46.1, 73.8]",3939979,90,,,,,-0.9181862,,Right Foot,,,,"[58.1, 58.1]",Ground Pass,,19.76082,,,Ernesto Alexis Vega Rojas,26301.0,,,,,,,2,Regular Play,Jorge Eduardo Sánchez Ramos,26406.0,Right Back,163,Mexico,794,['1c9986f0-95d9-425d-8ab3-b2f2dc676587'],46,,,,,,,,,,,,,,,,,Mexico,794,00:45:46.592,Pass,
,,,,,,,,,,,,,,,,,,1.759999,,,,,,,,,,,,,,,34cb6a4a-f2eb-4afe-bd8d-a51d2c07d501,3114,,,"[86.8, 45.5]",3939979,90,,,,,-1.141034,,Right Foot,,,,"[98.9, 19.1]",Ground Pass,,29.040833,,,Orbelín Pineda Alvarado,26280.0,,,,,,,2,Regular Play,Ernesto Alexis Vega Rojas,26301.0,Right Center Midfield,163,Mexico,794,['dc08da11-2be5-46f4-b715-2806701eae5c'],51,,,,,,,,,,,,,,,,,Mexico,794,00:45:51.112,Pass,
,,,,,,,,,,,,,,,,,,1.079999,,,,,,,,,,,,,,,df09f93c-05eb-42db-94b1-d4de2448d19a,3117,,,"[107.8, 24.1]",3939979,90,,,,,-0.100781,,Right Foot,,,,"[116.7, 23.2]",Ground Pass,,8.94539,,,Luis Gerardo Chávez Magallón,28825.0,,,,,,,2,Regular Play,Orbelín Pineda Alvarado,26280.0,Left Midfield,163,Mexico,794,['eb30302c-2f15-4aa9-ab96-d656e7e6e5b5'],54,,,,,,,,,,,,,,,,,Mexico,794,00:45:54.854,Pass,
,,,,,,,,,,,,,,,,,,0.817501,,,,,,,,,,,,,,,4873ea23-f56c-4076-a0b0-35c62d9d60f4,3119,,,"[116.7, 22.4]",3939979,90,,,,,1.8907707,,Left Foot,True,True,,"[111.1, 39.3]",Ground Pass,,17.803652,Incomplete,,Luis Francisco Romo Barrón,26386.0,,,,,,,2,Regular Play,Luis Gerardo Chávez Magallón,28825.0,Left Center Midfield,163,Mexico,794,"['76327aac-e1c2-4968-8529-607ab679f77d', '99e59d10-27ca-46f6-8550-bc86f5fb3175']",55,,,,,,,,,,,,,,,,,Mexico,794,00:45:55.934,Pass,
,,,,,,,,,,,,,,,,,,1.41051,,,,,,,,,,,,,,,65e00f30-3502-4e92-a11e-c8c8d677f0d3,3122,,,"[15.0, 50.7]",3939979,90,,,,,-1.2238795,,Right Foot,,,,"[19.7, 37.7]",Low Pass,,13.82353,,,Cristian Sleiker Cásseres Yepes,13493.0,,,,,,Recovery,2,Regular Play,José Andrés Martínez Torres,36917.0,Left Defensive Midfield,163,Mexico,794,['7ac26fee-6d85-464b-a9d7-5c4326817950'],57,,,,,,,,,,,,,,,,,Venezuela,3563,00:45:57.608,Pass,
,,,,,,,,,,,,,,,,,,1.879737,,,,,,,,,,,,,,,60a21ba6-bc49-47d6-a5ff-42860289eb12,3125,,,"[23.0, 35.2]",3939979,90,,,,,0.7539316,,Right Foot,,,,"[44.3, 55.2]",Ground Pass,,29.217974,Incomplete,,Jhonder Leonel Cádiz Fernández,11162.0,,,,,,,2,Regular Play,Cristian Sleiker Cásseres Yepes,13493.0,Right Defensive Midfield,163,Mexico,794,"['443c3042-4208-4407-ac1e-24729f894355', 'e5663a58-077c-45e0-ad1b-f6aeb215ebd8']",59,,,,,,,,,,,,,,,,,Venezuela,3563,00:45:59.748,Pass,
,,,,,,,,,,,,,,,,,,1.32,,,,,,,,,,,,,,,6bf3f95b-31f8-4bb5-98d5-6cb15e9817cd,3129,,,"[89.2, 23.3]",3939979,91,,,,,-0.98279375,,Right Foot,,,,"[100.4, 6.5]",Ground Pass,,20.191088,,,Ernesto Alexis Vega Rojas,26301.0,,,,,,,2,Regular Play,Johan Felipe Vásquez Ibarra,26336.0,Left Center Back,163,Mexico,794,['c3018dd1-fe3c-4011-a5a7-cf5421b0c463'],4,,,,,,,,,,,,,,,,,Mexico,794,00:46:04.775,Pass,
,,,,,,,,,,,,,,,,,,1.750387,,,,,,,,,,,,,,,a416b016-7c36-49e9-9dd2-0d6a2fef245e,3132,,,"[101.0, 6.5]",3939979,91,,,,,0.68648535,,Right Foot,,,,"[115.4, 18.3]",Ground Pass,,18.617197,Incomplete,,Johan Felipe Vásquez Ibarra,26336.0,,,,,,,2,Regular Play,Ernesto Alexis Vega Rojas,26301.0,Right Center Midfield,163,Mexico,794,"['91011043-cfa3-4a7e-b7a9-2168d3eb5441', 'f90fc3ed-3f60-4849-b937-e4c168af2f91']",6,,,,,,,,,,,,,,,,,Mexico,794,00:46:06.433,Pass,
,,,,,,,,,,,,,,,,,,1.72,,,,,,,,,,,,,,,b3af72ef-d80c-411a-9a67-4a36e708967d,3135,,,"[109.2, 0.1]",3939979,91,,,,,2.388741,,,,,,"[98.1, 10.5]",Low Pass,,15.210852,,,Gerardo Daniel Arteaga Zamora,27896.0,,,,,,Throw-in,2,From Throw In,Ernesto Alexis Vega Rojas,26301.0,Right Center Midfield,164,Mexico,794,['309cb30a-fbfe-4313-8ce0-6ad3e327b949'],12,,,,,,,,,,,,,,,,,Mexico,794,00:46:12.513,Pass,
,,,,,,,,,,,,,,,,,,1.114908,,,,,,,,,,,,,,,4652128f-ff01-4d64-be1f-3b35446b937c,3138,,,"[99.5, 9.2]",3939979,91,,,,,1.1719749,,Left Foot,True,,,"[112.1, 39.1]",High Pass,,32.44642,Incomplete,,Luis Gerardo Chávez Magallón,28825.0,,,,,,,2,From Throw In,Gerardo Daniel Arteaga Zamora,27896.0,Left Back,164,Mexico,794,"['52fd9044-b852-4324-bb6e-25304091f8d3', 'ca346b87-4e0d-4c80-9a42-fe68a0b11769']",15,,,,,,,,,,,,,,,,,Mexico,794,00:46:15.723,Pass,
,,,,,,,,,,,,,,,,,,4.258663,,,,,,,,,,,,,,,26480ee8-8d06-454f-8cd7-09a8a185f973,3144,,,"[24.3, 5.7]",3939979,91,,,,,-0.031403285,,Left Foot,,,,"[81.6, 3.9]",High Pass,,57.328266,Unknown,,,,,,,,,,2,From Throw In,Miguel Ángel Navarro Zárate,36520.0,Left Wing,164,Mexico,794,,21,,,,,,,,,,,,,,,,,Venezuela,3563,00:46:21.713,Pass,
,,,,,,,,,,,,,,,,,,1.72,,,,,,,,,,,,,,,0f329e52-f2a5-44f3-8dd9-4d4bed7ebe79,3147,,,"[38.3, 76.0]",3939979,91,,True,,,-1.366336,,Right Foot,,,,"[44.5, 46.1]",Ground Pass,,30.536045,,,Orbelín Pineda Alvarado,26280.0,,,,,,Free Kick,2,From Free Kick,Israel Reyes Romero,33126.0,Right Center Back,165,Mexico,794,['a530e66d-c3a2-4027-bf5f-2527dc01b7f7'],37,,,,,,,,,,,,,,,,,Mexico,794,00:46:37.964,Pass,
,,,,,,,,,,,,,,,,,,0.759999,,,,,,,,,,,,,,,d533ff46-faf2-4868-99af-afa8896d0c70,3149,,,"[69.6, 51.9]",3939979,91,,,,,1.5707964,,Left Foot,,,,"[69.6, 61.8]",Ground Pass,,9.9,,,Luis Francisco Romo Barrón,26386.0,,,,,,,2,From Free Kick,Orbelín Pineda Alvarado,26280.0,Left Midfield,165,Mexico,794,['00a37298-b00a-402d-8551-776c0f6dd7df'],43,,,,,,,,,,,,,,,,,Mexico,794,00:46:43.106,Pass,
,,,,,,,,,,,,,,,,,,1.304192,,,,,,,,,,,,,,,272be775-0247-42a8-8ca7-c3ba89ae2f0d,3152,,,"[69.6, 62.2]",3939979,91,,,,,0.7378151,,Right Foot,,,,"[83.9, 75.2]",Ground Pass,,19.32589,,,César Saúl Huerta Valera,27889.0,,,,,,,2,From Free Kick,Luis Francisco Romo Barrón,26386.0,Center Defensive Midfield,165,Mexico,794,['23aef442-ae7d-45d8-b95d-da35b0af9b13'],44,,,,,,,,,,,,,,,,,Mexico,794,00:46:44.852,Pass,
,,,,,,,,,,,,,,,,,,1.126929,,,,,,,,,,,,,,,20726745-7d7e-424b-ad41-b2f6539c4435,3155,,,"[84.1, 69.2]",3939979,91,,,,,-0.19021864,,Right Foot,,,,"[100.2, 66.1]",High Pass,,16.395731,Incomplete,,Luis Francisco Romo Barrón,26386.0,,,,,,,2,From Free Kick,César Saúl Huerta Valera,27889.0,Right Midfield,165,Mexico,794,"['418de4f4-e249-4b54-b103-416fedbd80d3', '4e5c3401-c3e9-4ba1-b2ef-e2c1ee2ca806']",49,,,,,,,,,,,,,,,,,Mexico,794,00:46:49.809,Pass,
,,,,,,,,,,,,,,,,,,1.411752,,,,,,,,,,,,,,,418de4f4-e249-4b54-b103-416fedbd80d3,3157,,,"[19.9, 14.0]",3939979,91,,,,,-0.64181477,,Head,,,,"[29.4, 6.9]",High Pass,,11.860017,Unknown,,Miguel Ángel Navarro Zárate,36520.0,,,,,,Interception,2,From Free Kick,Christian Frederick Bayoi Makoun Reyes,36147.0,Left Wing Back,165,Mexico,794,"['20726745-7d7e-424b-ad41-b2f6539c4435', 'e1ffba79-acd5-49a8-8211-887212748a6b']",50,,,,,,,,,,,,,,,,,Venezuela,3563,00:46:50.936,Pass,
,,,,,,,,,,,,,,,,,,1.911553,,,,,,,,,,,,,,,af5c34d4-0163-4f75-a315-670700e896fa,3163,,,"[89.7, 73.1]",3939979,92,,,,,-0.91052717,,Left Foot,True,,,"[117.5, 37.3]",High Pass,,45.32637,Incomplete,,,,,,,,,Free Kick,2,From Free Kick,Luis Gerardo Chávez Magallón,28825.0,Left Center Midfield,166,Mexico,794,['c2cfcd60-9d15-45f5-bba2-5bd892347ba9'],38,,,,,,,,,,,,,,,,,Mexico,794,00:47:38.182,Pass,
,,,,,,,,,,,,,,,,,,5.511813,,,,,,,,,,,,,,,d4c708d7-ff00-434f-a8e9-bb877fba21c4,3165,,,"[6.5, 40.8]",3939979,92,,True,,,-0.93971694,,Drop Kick,,,,"[16.0, 27.8]",High Pass,,16.101242,,,Jhonder Leonel Cádiz Fernández,11162.0,,,,,,,2,From Counter,Rafael Enrique Romo Pérez,32012.0,Goalkeeper,167,Venezuela,3563,['bb6244e6-cff4-40c4-b489-0b9f69919686'],59,,,,,,,,,,,,,,,,,Venezuela,3563,00:47:59.003,Pass,
,,,,,,,,,,,,,,,,,,2.917105,,,,,,,,,,,,,,,ddbdd98f-85c4-415e-bb29-71e5894cfbd4,3167,,,"[16.0, 27.8]",3939979,93,,True,,,0.19670495,,Head,,,,"[71.7, 38.9]",High Pass,,56.795246,,,José Andrés Martínez Torres,36917.0,,,,,,,2,From Counter,Jhonder Leonel Cádiz Fernández,11162.0,Center Forward,167,Venezuela,3563,['d096c918-9608-4021-9f6c-b770d34139eb'],4,,,,,,,,,,,,,,,,,Venezuela,3563,00:48:04.840,Pass,
,,,,,,,,,,,,,,,,,,2.204808,,,,,,,,,,,,,,,716bd7a5-f9af-4faf-85ec-d91660425414,3169,,,"[71.7, 38.9]",3939979,93,,True,,True,-0.9223139,,,,,,"[81.4, 26.1]",High Pass,,16.0602,Incomplete,,Miguel Ángel Navarro Zárate,36520.0,,,,,,,2,From Counter,José Andrés Martínez Torres,36917.0,Left Defensive Midfield,167,Venezuela,3563,"['03c7adeb-0cc3-44a4-941e-19dca889861a', '990c5e49-6684-4335-8b00-f305ad29d2d3', 'e9501643-4568-4330-9ce5-61d51a612498']",7,,,,,,,,,,,,,,,,,Venezuela,3563,00:48:07.760,Pass,True
,,,,,,,,,,,,,,,,,,1.56,,,,,,,,,,,,,,,03c7adeb-0cc3-44a4-941e-19dca889861a,3172,,,"[38.7, 54.0]",3939979,93,,,,,-3.107992,,Right Foot,,,,"[26.8, 53.6]",Ground Pass,,11.906721,,,Israel Reyes Romero,33126.0,,,,,,Recovery,2,Regular Play,Jorge Eduardo Sánchez Ramos,26406.0,Right Back,168,Mexico,794,"['0f37b777-374d-45e4-8f4d-b481e40af53a', '716bd7a5-f9af-4faf-85ec-d91660425414']",9,,,,,,,,,,,,,,,,,Mexico,794,00:48:09.965,Pass,
,,,,,,,,,,,,,,,,,,1.239999,,,,,,,,,,,,,,,92525cd9-b1d2-4ec1-921d-9ef2a4addd88,3175,,,"[26.4, 53.6]",3939979,93,,,,,-2.6301227,,Right Foot,,,,"[10.9, 44.9]",Ground Pass,,17.774702,,,Julio José González Vela-Alvizu,36949.0,,,,,,,2,Regular Play,Israel Reyes Romero,33126.0,Right Center Back,168,Mexico,794,['71f8cef5-d633-4fc6-934d-44486095e0aa'],11,,,,,,,,,,,,,,,,,Mexico,794,00:48:11.786,Pass,
,,,,,,,,,,,,,,,,,,1.24,,,,,,,,,,,,,,,8556e782-f3d0-4f04-a1de-e48b68a305ef,3178,,,"[27.4, 39.1]",3939979,93,,,,,0.68009806,,Left Foot,,,,"[41.0, 50.1]",Ground Pass,,17.491713,,,Luis Francisco Romo Barrón,26386.0,,,,,,,2,Regular Play,Julio José González Vela-Alvizu,36949.0,Goalkeeper,168,Mexico,794,['f800eebd-3f83-4c8d-bc62-aa1cab8735de'],18,,,,,,,,,,,,,,,,,Mexico,794,00:48:18.232,Pass,
,,,,,,,,,,,,,,,,,,1.916783,,,,,,,,,,,,,,,f23268fa-dad5-42c2-8686-f556a06fe964,3181,,,"[44.9, 53.4]",3939979,93,,,,,0.46936184,,Right Foot,,,,"[79.8, 71.1]",Ground Pass,,39.13183,Incomplete,,César Saúl Huerta Valera,27889.0,,,,,,,2,Regular Play,Luis Francisco Romo Barrón,26386.0,Center Defensive Midfield,168,Mexico,794,"['0e80fb63-5c8e-43d5-b5e9-748b499662af', 'b06f0dc9-10db-4afb-8967-9b9bbac4e0b8']",20,,,,,,,,,,,,,,,,,Mexico,794,00:48:20.952,Pass,
