50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b071016b-99c7-4ec4-bd06-d3acf8449ce8,2913,,,"[75.3, 4.9]",3939992,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Brandon Aguilera Zamora,108340.0,Left Center Midfield,154,Costa Rica,795,['a0a7c1a7-3d21-48f5-940f-c5f3efe6b6ee'],12,,,,,,,,,,,,,,,,Costa Rica,795,00:46:12.405,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d2fcfdf-ffc8-4a3e-ad80-fce236fd4b9a,2916,,,"[83.8, 6.6]",3939992,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Daniel Contreras Enríquez,132296.0,Left Center Forward,154,Costa Rica,795,"['28b78749-3cd9-4b2a-aaa0-559d2805bd88', '9764707c-b76f-49e3-a845-2bbfa23eb142']",13,,,,,,,,,,,,,,,,Costa Rica,795,00:46:13.862,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0cc77ec-5eff-4260-bb81-63be94a54e67,2923,,,"[77.9, 12.7]",3939992,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Brandon Aguilera Zamora,108340.0,Left Center Midfield,154,Costa Rica,795,['c058c4a0-5f12-40de-b857-41b3b99fb9f2'],16,,,,,,,,,,,,,,,,Costa Rica,795,00:46:16.687,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cca49d4f-d41e-422f-977c-ef23b59c3aee,2926,,,"[70.2, 28.7]",3939992,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Jesús Bran Flores,132755.0,Right Center Midfield,154,Costa Rica,795,['89e8e0c9-ce28-4838-ac77-19e3f1c379b3'],17,,,,,,,,,,,,,,,,Costa Rica,795,00:46:17.896,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7951efc3-f08b-4b9e-8877-fc111ba0c5e9,2929,,,"[57.0, 28.5]",3939992,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julio César Cascante Solórzano,13433.0,Left Center Back,154,Costa Rica,795,['78949315-fe4e-4a42-942c-4c9293e6f682'],18,,,,,,,,,,,,,,,,Costa Rica,795,00:46:18.919,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694bbd89-446c-40ee-914a-bb957f966fc1,2932,,,"[63.2, 12.9]",3939992,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Orlando Moisés Galo Calderón,132516.0,Center Defensive Midfield,154,Costa Rica,795,['fe73dd6e-eff7-4f99-8e55-f054b1539b9a'],20,,,,,,,,,,,,,,,,Costa Rica,795,00:46:20.178,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18e42981-05dc-4417-bfe5-37d672d04fab,2935,,,"[52.2, 7.9]",3939992,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Javier Calvo Quesada,5600.0,Left Wing Back,154,Costa Rica,795,['9ecaabc8-cbe8-41e2-83e8-ab90e67fd7c1'],21,,,,,,,,,,,,,,,,Costa Rica,795,00:46:21.852,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,da48b182-857d-43f5-a6e4-606b3f5da17d,2938,,,"[74.5, 21.8]",3939992,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Daniel Contreras Enríquez,132296.0,Left Center Forward,154,Costa Rica,795,['d81892ea-4751-4be1-9060-b142011d89b7'],24,,,,,,,,,,,,,,,,Costa Rica,795,00:46:24.827,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bae571f-5f5c-4183-b8e0-f7611df08d16,2940,,,"[64.2, 46.0]",3939992,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Rodrigo Romero Villamayor,30795.0,Right Wing,154,Costa Rica,795,['7e60df40-9f66-488f-a1a7-f9b35e260e93'],26,,,,,,,,,,,,,,,,Paraguay,3567,00:46:26.303,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb30bb51-acae-4804-9daa-6cb614bf1303,2946,,,"[68.4, 27.8]",3939992,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Daniel Contreras Enríquez,132296.0,Left Center Forward,154,Costa Rica,795,['6077bc68-ad23-4a11-a5a8-31a3d15048b0'],33,,,,,,,,,,,,,,,,Costa Rica,795,00:46:33.131,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4beb03d1-aa57-487b-ab7d-b6eeeb3452a9,2952,,,"[69.2, 71.1]",3939992,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Romero Gamarra,12758.0,Right Center Midfield,155,Paraguay,3567,['14ed1949-72a8-4ee1-ad30-880fe7f261ab'],37,,,,,,,,,,,,,,,,Paraguay,3567,00:46:37.033,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f6afbef-f874-4ffd-8af3-27c93e2341b7,2955,,,"[72.4, 21.6]",3939992,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julio César Enciso Espínola,47112.0,Center Forward,155,Paraguay,3567,['d1035a21-20f4-40a1-b65d-47de54412327'],40,,,,,,,,,,,,,,,,Paraguay,3567,00:46:40.547,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fccca59a-cc0a-4539-a2e4-52e4e7011653,2958,,,"[94.7, 5.1]",3939992,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ramón Sosa Acosta,87603.0,Left Wing,155,Paraguay,3567,['27a4e079-91a9-416a-8beb-92071882796b'],43,,,,,,,,,,,,,,,,Paraguay,3567,00:46:43.863,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1575e2b-fa7f-436e-8234-7f5d36aacad1,2975,,,"[75.9, 15.1]",3939992,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julio César Enciso Espínola,47112.0,Center Forward,155,Paraguay,3567,['9fb7d4b9-7023-48ee-be1e-b21cc5e72e2c'],1,,,,,,,,,,,,,,,,Paraguay,3567,00:47:01.514,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9359894d-f305-44e2-b294-a90bb700f296,2977,,,"[51.5, 36.5]",3939992,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Cornelio Balbuena González,10290.0,Right Center Back,155,Paraguay,3567,['5e54f7a7-29e3-4084-ace2-5c912c6f0692'],3,,,,,,,,,,,,,,,,Paraguay,3567,00:47:03.152,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a28e30e4-b61e-4d04-8e83-7b148fce37e7,2980,,,"[72.4, 62.3]",3939992,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Romero Gamarra,12758.0,Right Center Midfield,155,Paraguay,3567,['93c54a8d-28d5-4ba6-a834-979e2cfcc7cf'],6,,,,,,,,,,,,,,,,Paraguay,3567,00:47:06.982,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1527451-c514-4dac-8de4-ce015c6c8583,2983,,,"[62.0, 22.2]",3939992,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Néstor Rafael Giménez Florentín,195989.0,Left Back,155,Paraguay,3567,['f4439886-4d60-4357-bba4-bf399246d82c'],12,,,,,,,,,,,,,,,,Paraguay,3567,00:47:12.245,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7185029-22a2-489d-ba1c-f70698f8b47b,2986,,,"[81.5, 4.5]",3939992,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ramón Sosa Acosta,87603.0,Left Wing,155,Paraguay,3567,['386fd414-dda0-4ca2-af2f-bb8423802c28'],15,,,,,,,,,,,,,,,,Paraguay,3567,00:47:15.222,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f865cfca-8745-4f90-af76-aa95026c82e9,2989,,,"[94.3, 3.0]",3939992,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Derlis Alberto González Galeano,26543.0,Left Center Midfield,155,Paraguay,3567,['9b484404-5dd2-481c-a911-e6c099309c7c'],17,,,,,,,,,,,,,,,,Paraguay,3567,00:47:17.184,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd5d484f-1a9c-4c47-a10b-89d8e712b015,2993,,,"[86.9, 18.8]",3939992,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hernesto Ezequiel Caballero Benítez,47186.0,Center Defensive Midfield,155,Paraguay,3567,['95754e66-f9c4-4b9c-bb9b-76d884113c25'],20,,,,,,,,,,,,,,,,Paraguay,3567,00:47:20.433,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdfacd23-be03-46f3-90ff-ad7b9e44a40c,2997,,,"[23.7, 49.9]",3939992,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Orlando Moisés Galo Calderón,132516.0,Center Defensive Midfield,156,Costa Rica,795,['0e648928-4343-415c-af88-4d19f9acd243'],24,,,,,,,,,,,,,,,,Costa Rica,795,00:47:24.410,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc3cee60-f7dd-4147-8537-e5487aa96a75,2999,,,"[34.3, 53.5]",3939992,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Álvaro José Zamora Mata,184468.0,Right Center Forward,156,Costa Rica,795,['b6b82089-288b-4587-91c9-d82b92ba4524'],26,,,,,,,,,,,,,,,,Costa Rica,795,00:47:26.943,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea80e5f7-ca23-4715-afca-2a19ecb340de,3003,,,"[62.5, 37.4]",3939992,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Cornelio Balbuena González,10290.0,Right Center Back,157,Paraguay,3567,['f4eeda92-f337-4aab-b9fd-76f6ad7dae57'],30,,,,,,,,,,,,,,,,Paraguay,3567,00:47:30.209,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e359e20-d3d4-4b4f-9a2e-e9454437f927,3006,,,"[83.2, 57.5]",3939992,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Romero Gamarra,12758.0,Right Center Midfield,157,Paraguay,3567,['bcfeecb9-5780-4f07-b10f-55af232c4ee3'],33,,,,,,,,,,,,,,,,Paraguay,3567,00:47:33.160,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658596c7-4843-4f04-bc0a-67882542bcc5,3009,,,"[117.7, 68.5]",3939992,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iván Rodrigo Ramírez Segovia,47149.0,Right Back,157,Paraguay,3567,['d0157795-5cf9-4f54-a3c0-655ddc50af76'],36,,,,,,,,,,,,,,,,Paraguay,3567,00:47:36.569,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ecbb713-8cde-4d2b-b56f-c6b410ea9bed,3012,,,"[108.2, 44.7]",3939992,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julio César Enciso Espínola,47112.0,Center Forward,157,Paraguay,3567,['85f4801b-edc0-4564-ac43-ec891275366b'],38,,,,,,,,,,,,,,,,Paraguay,3567,00:47:38.392,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541fb1b5-d05a-409b-bccb-5ccec961cc29,3017,,,"[114.3, 46.8]",3939992,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Fabián Cornelio Balbuena González,10290.0,Right Center Back,158,Paraguay,3567,['9f5aeaeb-45fd-41f9-a881-1cb5c10e49e0'],1,,,,,,,,,,,,,,,,Paraguay,3567,00:48:01.830,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d557482d-fe48-4180-aafb-cb725cc61e1d,3027,,,"[113.9, 38.2]",3939992,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Julio César Enciso Espínola,47112.0,Center Forward,159,Paraguay,3567,['d3242ef4-fb8b-4821-80df-bd01c654f9d3'],33,,,,,,,,,,,,,,,,Paraguay,3567,00:48:33.834,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6747ea58-3300-43d0-a66c-576641e1d35b,3036,,,"[112.9, 18.8]",3939992,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ramón Sosa Acosta,87603.0,Left Wing,159,Paraguay,3567,['4161c9b2-fb84-4ade-a13c-eb14b90dc0fe'],41,,,,,,,,,,,,,,,,Paraguay,3567,00:48:41.713,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c1681a0-5e46-49a9-b1e3-443a7bd2421d,3040,,,"[85.7, 60.3]",3939992,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anthony Daniel Contreras Enríquez,132296.0,Left Center Forward,160,Costa Rica,795,['f1fde45d-b677-48d6-af97-bf4b28462e3c'],39,,,,,,,,,,,,,,,,Costa Rica,795,00:49:39.131,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c15dd513-4c50-4559-8c3d-534cada30349,3046,,,"[32.0, 58.1]",3939992,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Iván Rodrigo Ramírez Segovia,47149.0,Right Back,161,Paraguay,3567,['5d505aef-2297-4ff3-819d-da530760b254'],44,,,,,,,,,,,,,,,,Paraguay,3567,00:49:44.927,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5a2f463-f861-4928-b2fe-553d0fe6bda6,3049,,,"[54.5, 69.8]",3939992,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Alejandro Romero Gamarra,12758.0,Right Center Midfield,161,Paraguay,3567,['ffce085c-c5a7-4c04-af4e-57d22d464e54'],47,,,,,,,,,,,,,,,,Paraguay,3567,00:49:47.812,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd361eb7-e7ed-4211-8af0-40db35042271,3052,,,"[83.9, 17.0]",3939992,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Julio César Enciso Espínola,47112.0,Center Forward,161,Paraguay,3567,['aeee13a0-5f8c-4424-85b6-35d627f4bf38'],54,,,,,,,,,,,,,,,,Paraguay,3567,00:49:54.992,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d299c19e-64fd-47ef-8508-77282091fe1e,3056,,,"[85.1, 25.9]",3939992,95,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Anthony Daniel Contreras Enríquez,132296.0,Left Center Forward,162,Costa Rica,795,['4bec581e-52f8-4243-bddc-ec55e0a727cb'],36,,,,,,,,,,,,,,,,Costa Rica,795,00:50:36.330,Ball Receipt*,
,,,,,"[30.0, 28.0]",,,,,,,,,,,,1.842946,,,,,,,,,,,,,cc3f7f61-3eaa-4abe-810f-1716b9ab215d,7,,,"[25.8, 28.0]",3939992,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Francisco Javier Calvo Quesada,5600.0,Left Center Back,2,Costa Rica,795,"['2fe13ba7-89a5-4ed5-bf96-71146b4adc26', 'd3e861ee-45f9-4c89-a16c-f79ea048c4aa']",2,,,,,,,,,,,,,,,,Costa Rica,795,00:00:02.462,Carry,
,,,,,"[91.4, 66.9]",,,,,,,,,,,,1.365366,,,,,,,,,,,,,911f4c0a-12cd-43c6-a428-e0792cbd9f07,13,,,"[92.8, 65.3]",3939992,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Josimar Alcócer,132257.0,Left Wing,2,Costa Rica,795,"['0cc4c37a-ab8e-4f38-a153-2a9c77f624ba', '86b1cb0f-fbf1-4677-8869-cf9d1a122c17', 'e56ab5d1-eda7-4aed-be6a-cd65ea173fb4']",8,,,,,,,,,,,,,,,,Costa Rica,795,00:00:08.722,Carry,True
,,,,,"[85.6, 76.8]",,,,,,,,,,,,1.090233,,,,,,,,,,,,,caa7090b-b92a-4781-b583-0bea85b13c14,17,,,"[84.3, 75.1]",3939992,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Warren Steven Madrigal Molina,154895.0,Right Wing,2,Costa Rica,795,"['12ad4c06-91e6-49b4-9672-22daf88b770b', '20278ac8-af4c-4bb9-b796-cb9d01c53c9e', '9dbd2db4-8e4a-4a99-81a3-b297ca715ff5']",10,,,,,,,,,,,,,,,,Costa Rica,795,00:00:10.808,Carry,True
,,,,,"[105.7, 57.3]",,,,,,,,,,,,0.33546,,,,,,,,,,,,,0fa42aac-20f4-49bd-a7b0-2390e6979554,24,,,"[106.2, 56.4]",3939992,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Warren Steven Madrigal Molina,154895.0,Right Wing,3,Costa Rica,795,"['1a2556a6-afef-42d2-9c7b-0cd78a578326', '2a9f4004-da12-4de0-8083-0bdffc54a384']",38,,,,,,,,,,,,,,,,Costa Rica,795,00:00:38.654,Carry,
,,,,,"[73.9, 2.2]",,,,,,,,,,,,1.249781,,,,,,,,,,,,,da53ea65-4fc3-4fe9-8f7d-394fb43235c0,31,,,"[65.9, 5.2]",3939992,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Javier Calvo Quesada,5600.0,Left Center Back,3,Costa Rica,795,"['a7e075ea-f249-4cd0-950c-f9ffd9006d42', 'd5a14081-f322-4f42-83cc-63c67383dd8d', 'f8385a6f-dffb-421e-9f84-22003fab01ca']",46,,,,,,,,,,,,,,,,Costa Rica,795,00:00:46.273,Carry,True
,,,,,"[44.6, 30.1]",,,,,,,,,,,,0.884685,,,,,,,,,,,,,98e92984-cf49-4891-ac2a-ae104bada6ed,40,,,"[44.6, 30.1]",3939992,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Pablo Vargas Campos,27163.0,Center Back,4,Costa Rica,795,"['29abd582-b4ef-4eaf-b1fb-8a7c020881ed', 'd53c5560-eca3-4bfc-ac55-9aa12cb1c7e5']",5,,,,,,,,,,,,,,,,Costa Rica,795,00:01:05.055,Carry,
,,,,,"[32.0, 28.0]",,,,,,,,,,,,1.522679,,,,,,,,,,,,,f581d4f2-7625-419f-9fe2-bd4fa6a60766,45,,,"[36.6, 37.1]",3939992,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Pablo Vargas Campos,27163.0,Center Back,4,Costa Rica,795,"['036a1bbd-77b2-4baf-b125-63c1f68d3930', '306d0687-8f44-4c27-ab29-01f833b53dcf', 'd86b6363-134a-4e7e-9813-2f7d2c546fbd']",8,,,,,,,,,,,,,,,,Costa Rica,795,00:01:08.854,Carry,True
,,,,,"[51.7, 2.3]",,,,,,,,,,,,0.815139,,,,,,,,,,,,,a4ba921e-f406-4c5e-9a1b-152d5182cf9d,49,,,"[45.7, 1.4]",3939992,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joseph Martín Mora Cortéz,13367.0,Left Wing Back,4,Costa Rica,795,"['cbaae602-c8f8-4e7e-8a07-878f061cba3d', 'd62311bc-7994-435c-ada7-112e3486a376']",12,,,,,,,,,,,,,,,,Costa Rica,795,00:01:12.464,Carry,
,,,,,"[57.8, 77.8]",,,,,,,,,,,,0.073878,,,,,,,,,,,,,67a0772f-e755-4a42-96d3-3ed7488bfc51,52,,,"[56.3, 77.8]",3939992,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Gustavo Velázquez Ramos,28943.0,Right Back,4,Costa Rica,795,"['5f34a31e-7bd3-4c2e-afbf-e4c45cc9d859', '7b704e03-bba5-4931-bdc9-6b31f7fb30d4']",14,,,,,,,,,,,,,,,,Paraguay,3567,00:01:14.750,Carry,
,,,,,"[43.8, 76.4]",,,,,,,,,,,,0.560042,,,,,,,,,,,,,a5b110dd-63d2-485d-9334-d9a061565951,58,,,"[41.6, 73.1]",3939992,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabián Cornelio Balbuena González,10290.0,Right Center Back,4,Costa Rica,795,"['2da0f31c-b578-4fe1-8753-dbe5e318d1ff', '789cc937-849c-4cab-8be2-dff211f5009a', 'ea3cbd8e-330e-4185-b3d6-b0166cdcc8c3']",18,,,,,,,,,,,,,,,,Paraguay,3567,00:01:18.459,Carry,True
,,,,,"[46.5, 1.4]",,,,,,,,,,,,0.096437,,,,,,,,,,,,,62891a3d-3a8f-45a6-a4b0-d3ade461ae9c,65,,,"[46.5, 1.4]",3939992,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Javier Calvo Quesada,5600.0,Left Center Back,5,Costa Rica,795,"['8bbc498f-8919-4849-a920-ad1cc3558bd2', 'a3428017-c329-4f99-9d10-fcca4e0cf90d']",36,,,,,,,,,,,,,,,,Costa Rica,795,00:01:36.364,Carry,
,,,,,"[25.0, 2.0]",,,,,,,,,,,,1.294871,,,,,,,,,,,,,cc7f1e16-96cc-478b-a6e2-10fb8de775f0,68,,,"[26.2, 1.2]",3939992,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Pablo Vargas Campos,27163.0,Center Back,5,Costa Rica,795,"['75848f37-d55e-426e-9404-a1b9daa187a7', '9a677454-7a19-496c-95b2-935ea4fe3e0e']",38,,,,,,,,,,,,,,,,Costa Rica,795,00:01:38.213,Carry,
,,,,,"[19.8, 56.6]",,,,,,,,,,,,1.997,,,,,,,,,,,,,174cd325-6c05-43b3-83be-55302c543610,71,,,"[16.7, 49.1]",3939992,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jeyland Yahir Mitchell Baltodano,143385.0,Right Center Back,5,Costa Rica,795,"['006d8d1b-27a0-4329-bd0f-23f1193c194d', 'e308cdd5-28b5-41ba-a880-4f738feeff64']",42,,,,,,,,,,,,,,,,Costa Rica,795,00:01:42.229,Carry,
,,,,,"[27.8, 74.0]",,,,,,,,,,,,0.941547,,,,,,,,,,,,,878b1198-fc7e-4bf2-80a2-2bfb02ccf6f7,74,,,"[28.2, 75.4]",3939992,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerald Taylor,193965.0,Right Wing Back,5,Costa Rica,795,"['4b89b913-f7b1-40a4-a9eb-9e281e8c2083', '812abcf2-dc24-45e4-a828-e1c8aa3aaa1c']",45,,,,,,,,,,,,,,,,Costa Rica,795,00:01:45.809,Carry,
,,,,,"[21.6, 60.8]",,,,,,,,,,,,1.554556,,,,,,,,,,,,,06875387-864e-4f64-a6b0-3114e1851518,77,,,"[16.9, 62.8]",3939992,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jeyland Yahir Mitchell Baltodano,143385.0,Right Center Back,5,Costa Rica,795,"['726b6cd8-a568-4879-914f-6a84c0504629', 'e6faf613-80a0-4ee5-8237-52048b6584fa']",47,,,,,,,,,,,,,,,,Costa Rica,795,00:01:47.690,Carry,
,,,,,"[58.3, 50.8]",,,,,,,,,,,,1.07448,,,,,,,,,,,,,8071a151-740b-4af2-ab71-e818e3c55ead,81,,,"[60.2, 52.6]",3939992,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Warren Steven Madrigal Molina,154895.0,Right Wing,5,Costa Rica,795,"['079c3b77-dfa0-48e4-94f9-4bfdeb8b3bb8', '232068a2-80e0-44ea-81e5-31ad9af68dca', '734a8922-1ee7-47c3-9a5c-31211fdd4377']",51,,,,,,,,,,,,,,,,Costa Rica,795,00:01:51.363,Carry,True
,,,,,"[50.3, 47.7]",,,,,,,,,,,,0.539896,,,,,,,,,,,,,4028d0c2-c38f-49b7-b79b-c5188df1c9e5,85,,,"[47.6, 46.6]",3939992,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jefferson Brenes Rojas,130193.0,Left Defensive Midfield,5,Costa Rica,795,"['5132e758-26bf-4328-8b97-992a38eb1e6e', 'a3fd3e5a-2a6e-4acd-822b-3893517a5a70']",53,,,,,,,,,,,,,,,,Costa Rica,795,00:01:53.740,Carry,
,,,,,"[84.8, 5.0]",,,,,,,,,,,,1.801214,,,,,,,,,,,,,8431425c-5aad-44a0-8001-3e9ef45a1176,101,,,"[96.6, 15.7]",3939992,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Orlando Moisés Galo Calderón,132516.0,Right Defensive Midfield,6,Costa Rica,795,"['5d6e30f9-e15c-4f28-945e-56ec3882ead4', '9df0c8c6-d5ab-41e8-a0bf-b76191523349', 'ed6e5f43-f184-4e43-a006-70d91f0ae261']",43,,,,,,,,,,,,,,,,Costa Rica,795,00:02:43.389,Carry,True
,,,,,"[99.1, 14.9]",,,,,,,,,,,,0.969124,,,,,,,,,,,,,253bed7d-d792-4cd9-afca-938089391662,104,,,"[97.5, 10.2]",3939992,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Joseph Martín Mora Cortéz,13367.0,Left Wing Back,6,Costa Rica,795,"['a8e42523-2184-48a6-afbe-cae0d119a711', 'b43ff988-6f2c-4b56-9382-23c2d3c871a1']",46,,,,,,,,,,,,,,,,Costa Rica,795,00:02:46.890,Carry,
,,,,,"[45.1, 53.0]",,,,,,,,,,,,2.711576,,,,,,,,,,,,,1b339250-78cd-4678-a830-f80714b0dc8d,111,,,"[37.5, 52.1]",3939992,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Fabián Cornelio Balbuena González,10290.0,Right Center Back,7,Paraguay,3567,"['137aaa91-b0d3-4fb2-9be7-db2f5b418893', '46be57d0-14e1-4563-b105-c82f02947b8b']",6,,,,,,,,,,,,,,,,Paraguay,3567,00:04:06.007,Carry,
