50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4d9755f-946d-479a-b739-5eff60cddab9,2655,,,"[72.8, 70.6]",3939983,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Víctor Gustavo Velázquez Ramos,28943.0,Right Back,112,Paraguay,3567,['c6ae1117-fd66-463b-995e-63b530bd0313'],27,,,,,,,,,,,,,,,,,,,,Paraguay,3567,00:21:27.306,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84adb5d8-3419-4c5f-b58b-b5812bb06ce7,2658,,,"[95.0, 73.0]",3939983,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Damián Josué Bobadilla Benítez,87449.0,Right Wing,112,Paraguay,3567,['7fa702a9-147b-42d5-b9fd-89d9e587c243'],31,,,,,,,,,,,,,,,,,,,,Paraguay,3567,00:21:31.979,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445b144f-eb69-44ac-b403-30956274dfec,2661,,,"[87.2, 57.2]",3939983,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Miguel Ángel Almirón Rejala,12603.0,Left Wing,112,Paraguay,3567,['749a3188-3edb-4b61-9845-78588a46b487'],34,,,,,,,,,,,,,,,,,,,,Paraguay,3567,00:21:34.187,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93985e4d-0dd8-40a9-aad7-7f1a1fd1db04,2667,,,"[31.9, 33.2]",3939983,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,João Victor Gomes da Silva,48720.0,Right Defensive Midfield,114,Brazil,781,['fd682581-f47e-4740-ab61-ceb249c09d1e'],55,,,,,,,,,,,,,,,,,,,,Brazil,781,00:21:55.019,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb3c7b92-5f0c-4f75-981c-67c6839f6116,2669,,,"[56.3, 68.6]",3939983,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Sávio Moreira de Oliveira,44455.0,Right Midfield,114,Brazil,781,['aad75aaf-19bc-4e0e-84ec-2ad219f235d1'],58,,,,,,,,,,,,,,,,,,,,Brazil,781,00:21:58.163,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e833a61-2fb2-4a6d-bd92-a24c802faea8,2673,,,"[42.3, 62.8]",3939983,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,João Victor Gomes da Silva,48720.0,Right Defensive Midfield,114,Brazil,781,['1c92b32d-5236-46ed-b6ea-eadae12c9bca'],0,,,,,,,,,,,,,,,,,,,,Brazil,781,00:22:00.773,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0218b2ee-feec-4265-9c81-29b32a2163e2,2676,,,"[31.6, 56.0]",3939983,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Éder Gabriel Militão,13620.0,Right Center Back,114,Brazil,781,['09a6d5f8-4f72-4c07-91b8-c1fc2c094084'],3,,,,,,,,,,,,,,,,,,,,Brazil,781,00:22:03.170,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299e6c64-872c-4f28-89aa-b2a2a93a62f9,2678,,,"[31.3, 23.0]",3939983,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Marcos Aoás Corrêa,4372.0,Left Center Back,114,Brazil,781,['4144c172-232a-4031-888e-f74ec259abdf'],4,,,,,,,,,,,,,,,,,,,,Brazil,781,00:22:04.813,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ef6b7ab-cffb-4f5e-8906-1612ce7a3d2c,2681,,,"[26.2, 53.4]",3939983,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Éder Gabriel Militão,13620.0,Right Center Back,114,Brazil,781,['dcd16d6a-2a99-4528-a836-bc0a5dcfdeda'],11,,,,,,,,,,,,,,,,,,,,Brazil,781,00:22:11.611,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd053804-5c7d-4886-83b6-d2e93712449f,2684,,,"[34.5, 74.3]",3939983,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Danilo Luiz da Silva,3063.0,Right Back,114,Brazil,781,['fb6eaa30-3343-45cc-92cc-f184c127092f'],13,,,,,,,,,,,,,,,,,,,,Brazil,781,00:22:13.592,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68aff9b0-dbb7-41f9-9336-f4335529311d,2687,,,"[57.2, 63.8]",3939983,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Bruno Guimarães Rodriguez Moura,25142.0,Left Defensive Midfield,114,Brazil,781,['0f644b49-7861-458c-944d-2359436b2db3'],15,,,,,,,,,,,,,,,,,,,,Brazil,781,00:22:15.972,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13f4c193-4aa9-4c08-9448-0ea093cd205d,2695,,,"[79.9, 78.2]",3939983,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Sávio Moreira de Oliveira,44455.0,Right Midfield,114,Brazil,781,['ef7febd1-46db-467c-bb09-166104f451bb'],20,,,,,,,,,,,,,,,,,,,,Brazil,781,00:22:20.622,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc63bb13-d3be-49f1-bb80-1de192c06a94,2700,,,"[85.4, 73.3]",3939983,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,João Victor Gomes da Silva,48720.0,Right Defensive Midfield,115,Brazil,781,['af8c6895-e33e-4df1-a793-14e0163ac843'],47,,,,,,,,,,,,,,,,,,,,Brazil,781,00:22:47.639,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bd8977b-9533-4241-b659-27a691cea377,2703,,,"[85.9, 77.5]",3939983,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danilo Luiz da Silva,3063.0,Right Back,115,Brazil,781,"['a20fbdec-5a64-46c6-be20-c9a9027adfdc', 'f7b67218-976a-450a-8155-546061d47f42']",48,,,,,,,,,,,,,,,,,,,,Brazil,781,00:22:48.613,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19446b07-5404-4e02-8b19-4364a1c6eca2,2706,,,"[83.2, 74.9]",3939983,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,João Victor Gomes da Silva,48720.0,Right Defensive Midfield,115,Brazil,781,['83a2cdf0-d50c-4c66-a23f-93237207080c'],49,,,,,,,,,,,,,,,,,,,,Brazil,781,00:22:49.407,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c34ca27c-2c6b-475d-a714-62e34cf3c411,2708,,,"[103.1, 78.0]",3939983,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danilo Luiz da Silva,3063.0,Right Back,115,Brazil,781,['943cb7d6-59e1-45c5-bfa1-77be99951055'],52,,,,,,,,,,,,,,,,,,,,Brazil,781,00:22:52.545,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f734a2e7-7379-4d2f-a465-815284492b40,2719,,,"[109.9, 37.2]",3939983,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lucas Tolentino Coelho de Lima,22600.0,Left Midfield,116,Brazil,781,['80914318-ae59-4ac4-90a5-d2ac7f881bc9'],30,,,,,,,,,,,,,,,,,,,,Brazil,781,00:23:30.378,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7763ae78-a3be-446b-a35f-cb5ef7e935d7,2729,,,"[73.8, 31.4]",3939983,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Wendell Nascimento Borges,8212.0,Left Back,116,Brazil,781,"['971470b4-0e03-4859-89ac-8472fb1ae27b', 'e0f8362d-5202-4098-be67-dd6c48b15e5d']",39,,,,,,,,,,,,,,,,,,,,Brazil,781,00:23:39.999,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9300b398-1fbe-4d23-aeae-92b7e87eb512,2732,,,"[87.0, 6.1]",3939983,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Center Forward,116,Brazil,781,['c09d78f1-6e2c-4a89-9511-44f72a0affb6'],42,,,,,,,,,,,,,,,,,,,,Brazil,781,00:23:42.552,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421b42a1-ac0a-4ce5-998b-8824fe3b786a,2736,,,"[68.8, 66.1]",3939983,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Víctor Gustavo Velázquez Ramos,28943.0,Right Back,117,Paraguay,3567,['6fd8c8d4-0bfa-466f-a136-b16e05980089'],22,,,,,,,,,,,,,,,,,,,,Paraguay,3567,00:24:22.343,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c7f87c0-8263-42fa-a16f-23aa44f56738,2742,,,"[57.1, 33.1]",3939983,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Omar Federico Alderete Fernández,29009.0,Left Center Back,118,Paraguay,3567,['cf2acc3e-1a0c-4f33-a246-c4c15f14831d'],31,,,,,,,,,,,,,,,,,,,,Paraguay,3567,00:24:31.621,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5576c521-eff2-45c3-bfd1-a872ea90fef2,2745,,,"[83.0, 63.8]",3939983,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Víctor Gustavo Velázquez Ramos,28943.0,Right Back,118,Paraguay,3567,['883f3003-ea15-44da-afb2-176da05cb158'],40,,,,,,,,,,,,,,,,,,,,Paraguay,3567,00:24:40.147,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a3c322b-1c3b-49ee-87c7-e0b77727039d,2748,,,"[109.7, 70.8]",3939983,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Damián Josué Bobadilla Benítez,87449.0,Right Wing,118,Paraguay,3567,['364332de-8a43-448b-9e47-a9b9001cd50a'],43,,,,,,,,,,,,,,,,,,,,Paraguay,3567,00:24:43.382,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b230a3c3-4658-4d20-af84-95061df5a515,2754,,,"[108.6, 35.9]",3939983,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Víctor Gustavo Velázquez Ramos,28943.0,Right Back,119,Paraguay,3567,['f0fa535c-c4c5-484e-b035-58fd2b00185d'],39,,,,,,,,,,,,,,,,,,,,Paraguay,3567,00:25:39.112,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dd4a4cb-e290-4b59-94eb-1a1bc5eea493,2763,,,"[10.6, 45.7]",3939983,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Éder Gabriel Militão,13620.0,Right Center Back,120,Brazil,781,['0ddd1565-3449-442e-84ea-88550fed134c'],30,,,,,,,,,,,,,,,,,,,,Brazil,781,00:27:30.094,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153a6a62-43f4-4a2d-bf99-057c980ce2b4,2767,,,"[13.1, 20.9]",3939983,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marcos Aoás Corrêa,4372.0,Left Center Back,120,Brazil,781,['b5acb491-c0fb-4f36-868b-08c711345931'],37,,,,,,,,,,,,,,,,,,,,Brazil,781,00:27:37.306,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0714b266-8eb4-4b70-b48b-6cc7f2dc0b37,2770,,,"[16.3, 3.8]",3939983,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Wendell Nascimento Borges,8212.0,Left Back,120,Brazil,781,['2d0b0f61-3c39-4355-b71a-88ac6775f337'],39,,,,,,,,,,,,,,,,,,,,Brazil,781,00:27:39.440,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ebcd429-fe94-43b2-bb28-0da7921103ba,2772,,,"[9.1, 14.1]",3939983,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marcos Aoás Corrêa,4372.0,Left Center Back,120,Brazil,781,['cf005356-9f66-4a76-9b82-2e224d8d4291'],40,,,,,,,,,,,,,,,,,,,,Brazil,781,00:27:40.388,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874aa26c-0062-4be2-ac2e-f95be694ff30,2775,,,"[46.2, 10.2]",3939983,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lucas Tolentino Coelho de Lima,22600.0,Left Midfield,120,Brazil,781,['68b17053-bed6-4c5d-8639-bd1fc0d7afa0'],45,,,,,,,,,,,,,,,,,,,,Brazil,781,00:27:45.418,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d4f62b0-eaa9-4b6c-9023-04015c49fdd4,2779,,,"[60.5, 14.7]",3939983,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Néstor Rafael Giménez Florentín,195989.0,Left Back,120,Brazil,781,['8620cba0-11af-454a-97a6-a13851a1d6c2'],50,,,,,,,,,,,,,,,,,,,,Paraguay,3567,00:27:50.273,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84158450-1a85-49d5-ab2d-e0f72edbf223,2784,,,"[94.1, 30.3]",3939983,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Center Forward,120,Brazil,781,['f727fbcd-891d-47b4-bb25-3c6eb64e9378'],54,,,,,,,,,,,,,,,,,,,,Brazil,781,00:27:54.772,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd02f765-7596-42e3-b54a-0a168201da58,2790,,,"[69.7, 68.5]",3939983,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Víctor Gustavo Velázquez Ramos,28943.0,Right Back,121,Paraguay,3567,['904c2f11-a4c6-477e-a7b0-8d49c66d3499'],29,,,,,,,,,,,,,,,,,,,,Paraguay,3567,00:28:29.192,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aca6728d-4444-40c2-95b7-abcf3c7b4d60,2794,,,"[86.2, 67.0]",3939983,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alejandro Romero Gamarra,12758.0,Center Attacking Midfield,122,Paraguay,3567,['7eb0b2b3-a5e5-4219-8f9b-7a045853a4f5'],34,,,,,,,,,,,,,,,,,,,,Paraguay,3567,00:28:34.499,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fba841c1-018d-4a9c-964e-ed5d8a61b5cf,2797,,,"[85.6, 77.2]",3939983,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Damián Josué Bobadilla Benítez,87449.0,Right Wing,122,Paraguay,3567,['e3cea547-2da6-43f0-87d9-d806fe556a8a'],35,,,,,,,,,,,,,,,,,,,,Paraguay,3567,00:28:35.021,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022ebd09-d758-4a69-9f6d-6fa06b3d0a8b,2800,,,"[74.9, 72.8]",3939983,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Gustavo Velázquez Ramos,28943.0,Right Back,122,Paraguay,3567,['9942d0cb-981a-429d-ae13-5ace4073d5dd'],36,,,,,,,,,,,,,,,,,,,,Paraguay,3567,00:28:36.971,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54bc5e7d-187e-4370-9e8d-a7b0389bce26,2803,,,"[52.3, 36.9]",3939983,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Omar Federico Alderete Fernández,29009.0,Left Center Back,122,Paraguay,3567,['60127769-d4de-4b37-bfe8-917bbcc7876e'],41,,,,,,,,,,,,,,,,,,,,Paraguay,3567,00:28:41.144,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ee84793-b125-404a-b685-2a01238caa92,2806,,,"[94.0, 49.0]",3939983,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adam Fernando Bareiro Gamarra,26306.0,Center Forward,122,Paraguay,3567,['1b94f3b4-9699-4394-95d7-102ec3b821b2'],46,,,,,,,,,,,,,,,,,,,,Paraguay,3567,00:28:46.136,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a83c1316-4fd8-4416-adc9-6811f6fd1c1d,2808,,,"[27.2, 29.7]",3939983,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Douglas Luiz Soares de Paulo,6574.0,Left Defensive Midfield,123,Brazil,781,['ef17d05d-b2c4-4c62-88a8-daf2ac5226d5'],47,,,,,,,,,,,,,,,,,,,,Brazil,781,00:28:47.005,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0686c669-6bb2-4b44-aec5-a1fd86bc5433,2812,,,"[32.7, 24.8]",3939983,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Tolentino Coelho de Lima,22600.0,Left Midfield,123,Brazil,781,"['4c90868f-3b94-44ef-b393-eaab4168310c', '51658270-210b-41fa-a983-443d5b51c3dd']",47,,,,,,,,,,,,,,,,,,,,Brazil,781,00:28:47.466,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e62c29c4-db32-4c7b-9163-8f1464829bc0,2815,,,"[40.7, 38.8]",3939983,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Victor Gomes da Silva,48720.0,Right Defensive Midfield,123,Brazil,781,['d6c1f8e4-3c3f-4bcf-bf7a-650808089867'],49,,,,,,,,,,,,,,,,,,,,Brazil,781,00:28:49.403,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86b54d7b-f105-4e57-a9d5-8c151e6936f4,2818,,,"[51.6, 63.9]",3939983,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danilo Luiz da Silva,3063.0,Right Back,123,Brazil,781,['c0b79be0-67ca-4720-a1c2-56d8e22e7eac'],53,,,,,,,,,,,,,,,,,,,,Brazil,781,00:28:53.593,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a6caab2-c061-4328-a242-3b07f1db68e8,2821,,,"[85.3, 76.8]",3939983,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raphael Dias Belloli,10595.0,Right Midfield,123,Brazil,781,['ed642c9a-fb15-44cb-bec6-f06c2d77bbce'],56,,,,,,,,,,,,,,,,,,,,Brazil,781,00:28:56.080,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d18e17f7-6faf-4a64-8444-192edfbc57e2,2832,,,"[84.6, 47.7]",3939983,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Douglas Luiz Soares de Paulo,6574.0,Left Defensive Midfield,123,Brazil,781,['15a5f2af-aa2e-43c5-9bd2-1412403ed21c'],6,,,,,,,,,,,,,,,,,,,,Brazil,781,00:29:06.917,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96915714-3c93-44ab-b981-60c7f3b92f32,2835,,,"[86.9, 30.5]",3939983,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Tolentino Coelho de Lima,22600.0,Left Midfield,123,Brazil,781,['4c4945f5-f000-4ac0-bb1e-5e1fe05fbbbf'],9,,,,,,,,,,,,,,,,,,,,Brazil,781,00:29:09.336,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edf0dc8b-b1e6-4422-874f-d6b7f150f387,2838,,,"[93.7, 28.6]",3939983,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Center Forward,123,Brazil,781,['f792fc47-39cf-4877-aab4-3f600a830f0a'],11,,,,,,,,,,,,,,,,,,,,Brazil,781,00:29:11.657,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76c83825-1545-48bd-a2a2-1016a74b79c7,2841,,,"[86.0, 25.0]",3939983,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Tolentino Coelho de Lima,22600.0,Left Midfield,123,Brazil,781,['5cfaddfd-b5e1-4704-88dd-fc8cad8291cc'],13,,,,,,,,,,,,,,,,,,,,Brazil,781,00:29:13.158,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca6a4fe0-df99-4095-acd8-efa2f0c50f17,2845,,,"[92.4, 15.0]",3939983,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Center Forward,123,Brazil,781,"['1e798f57-38b3-4f65-bcea-8b0e22e1995c', '29b97898-234b-40b7-8bcf-765676749f59']",16,,,,,,,,,,,,,,,,,,,,Brazil,781,00:29:16.157,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270d8f1b-7b73-4c67-a92c-e5f99e34b914,2848,,,"[82.6, 15.8]",3939983,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Tolentino Coelho de Lima,22600.0,Left Midfield,123,Brazil,781,['e4d1cf86-0ab0-405f-8085-dca4faff6dc4'],17,,,,,,,,,,,,,,,,,,,,Brazil,781,00:29:17.302,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13948f99-63b8-4adf-8adb-d4cf9dea2e7c,2850,,,"[111.7, 20.9]",3939983,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wendell Nascimento Borges,8212.0,Left Back,123,Brazil,781,['2e8e7f2c-7331-4d08-bdba-7924d66e1ef5'],19,,,,,,,,,,,,,,,,,,,,Brazil,781,00:29:19.929,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f6bda56-071c-4217-a400-5d085fea7d82,2858,,,"[47.5, 53.2]",3939983,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raphael Dias Belloli,10595.0,Right Midfield,125,Brazil,781,"['3984e4b5-f070-4ff4-a329-465b07605eb7', 'd627e554-8ecb-4064-b57e-15764569a88c']",51,,,,,,,,,,,,,,,,,,,,Brazil,781,00:29:51.672,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731ebc40-f6c9-4acf-ba81-64eee9ec126a,2860,,,"[44.8, 43.6]",3939983,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Victor Gomes da Silva,48720.0,Right Defensive Midfield,125,Brazil,781,['bf0f4c1e-c425-40b3-8f14-dd3a242e12c6'],52,,,,,,,,,,,,,,,,,,,,Brazil,781,00:29:52.541,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d3fae34-3d7a-4b18-ac2e-98f6b7586b12,2864,,,"[75.3, 10.7]",3939983,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Romero Gamarra,12758.0,Center Attacking Midfield,126,Paraguay,3567,['d14ef249-9f04-4079-9feb-18ca22a964e8'],55,,,,,,,,,,,,,,,,,,,,Paraguay,3567,00:29:55.984,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174b9e7c-0c5d-46e6-b091-9bb1ef36ebc1,2867,,,"[80.6, 17.8]",3939983,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrián Andrés Cubas,28657.0,Right Defensive Midfield,126,Paraguay,3567,['c328d2ce-0137-43af-b8bb-ebe0072a2379'],1,,,,,,,,,,,,,,,,,,,,Paraguay,3567,00:30:01.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef8c1f24-4abc-4a8c-8118-d8b21007f038,2870,,,"[81.2, 37.7]",3939983,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathías Adalberto Villasanti Rolón,87429.0,Left Defensive Midfield,126,Paraguay,3567,['1e329c35-316e-430c-bb03-0db37b5281c2'],2,,,,,,,,,,,,,,,,,,,,Paraguay,3567,00:30:02.860,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31df6a56-3668-400e-85cc-e8d87aed56ec,2873,,,"[97.8, 70.4]",3939983,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Gustavo Velázquez Ramos,28943.0,Right Back,126,Paraguay,3567,['5aa8109e-bbb9-4e7b-bfca-b98ace87cd88'],6,,,,,,,,,,,,,,,,,,,,Paraguay,3567,00:30:06.259,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c9e287f-afbc-4a27-af06-72e88e59586d,2876,,,"[86.2, 28.5]",3939983,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrián Andrés Cubas,28657.0,Right Defensive Midfield,126,Paraguay,3567,['f4e9eacf-d0b8-48c7-8e81-5b0b8bc155f9'],10,,,,,,,,,,,,,,,,,,,,Paraguay,3567,00:30:10.641,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16e3face-b340-4913-82f4-0a697ba04674,2879,,,"[100.1, 8.2]",3939983,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Romero Gamarra,12758.0,Center Attacking Midfield,126,Paraguay,3567,['73d57a16-24f7-4ec5-a5c0-7359ddac3e24'],13,,,,,,,,,,,,,,,,,,,,Paraguay,3567,00:30:13.002,Ball Receipt*,
