50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_penalty_saved_to_post,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,3.487494,,,,,,,,,,,,e442a6b9-e8c6-4502-bf38-543dbe9ea58d,1644,,,"[42.3, 29.7]",3942229,45,,,,0.53674203,,Right Foot,,,"[94.4, 60.7]",,High Pass,,60.62516,,,,José Salomón Rondón Giménez,4041.0,,,,,,,2,From Kick Off,Yordan Hernando Osorio Paredes,10337.0,Left Center Back,97,Venezuela,3563,['a5d0277c-bde4-48d1-8811-0d4468cf4723'],3,,,,,,,,,,,,,,,,,,Venezuela,3563,00:00:03.547,Pass,
,,,,,,,,,,,,,,,,,,,,,1.514054,,,,,,,,,,,,acb55810-1bb8-447c-9a51-e2c14fa5ea9a,1646,,,"[92.8, 60.7]",3942229,45,,,,-0.15084536,,Head,,,"[105.3, 58.8]",,High Pass,,12.643576,,Incomplete,,,,,,,,,,2,From Kick Off,José Salomón Rondón Giménez,4041.0,Center Forward,97,Venezuela,3563,['91b50693-9c93-4548-b089-30d657795f44'],7,,,,,,,,,,,,,,,,,,Venezuela,3563,00:00:07.034,Pass,
,,,,,,,,,,,,,,,,,,,,,1.069993,,,,,,,,,,,,91b50693-9c93-4548-b089-30d657795f44,1647,,,"[14.8, 21.3]",3942229,45,,,,0.08157954,,Head,,,"[30.7, 22.6]",,High Pass,,15.953056,,,,Jacob Shaffelburg,26152.0,,,,,,Recovery,2,From Kick Off,Alphonso Davies,12365.0,Left Back,97,Venezuela,3563,"['33681575-e771-49e6-8c28-564614ce0c8a', 'acb55810-1bb8-447c-9a51-e2c14fa5ea9a']",8,,,,,,,,,,,,,,,,,,Canada,1833,00:00:08.548,Pass,
,,,,,,,,,,,,,,,,,,,,,2.607379,,,,,,,,,,,,048a1f94-0694-462e-9be3-c995ee0578ee,1649,,,"[30.3, 22.5]",3942229,45,,,,-0.055704392,,Left Foot,,,"[57.2, 21.0]",,High Pass,,26.94179,,Incomplete,,,,,,,,,,2,From Kick Off,Jacob Shaffelburg,26152.0,Left Wing,97,Venezuela,3563,['303c6feb-806f-431d-b9ab-a7be2b0c78c0'],9,,,,,,,,,,,,,,,,,,Canada,1833,00:00:09.618,Pass,
,,,,,,,,,,,,,,,,,,,,,1.021521,,,,,,,,,,,,303c6feb-806f-431d-b9ab-a7be2b0c78c0,1650,,,"[62.9, 59.1]",3942229,45,,,,0.027020449,,Head,,,"[74.0, 59.4]",,High Pass,,11.1040535,,,,José Andrés Martínez Torres,36917.0,,,,,,Recovery,2,From Kick Off,Nahuel Adolfo Ferraresi Hernández,49587.0,Right Center Back,97,Venezuela,3563,"['048a1f94-0694-462e-9be3-c995ee0578ee', 'cf3a738a-bfa3-40cb-b9f6-857c58b8be25']",12,,,,,,,,,,,,,,,,,,Venezuela,3563,00:00:12.225,Pass,
,,,,,,,,,,,,,,,,,,,,,1.769634,,,,,,,,,,,,f0c7b355-a9d7-4b44-9b13-32451026c56c,1652,,,"[73.6, 59.4]",3942229,45,,,,0.35144478,,Head,,,"[76.6, 60.5]",,High Pass,,3.1953092,,Incomplete,,Cristian Sleiker Cásseres Yepes,13493.0,,,,,,,2,From Kick Off,José Andrés Martínez Torres,36917.0,Right Defensive Midfield,97,Venezuela,3563,"['42e1a257-b636-4ec9-8a1b-47d6b4d975e5', 'f302100e-eed0-4646-a3f9-375a16fdc2f5']",13,,,,,,,,,,,,,,,,,,Venezuela,3563,00:00:13.247,Pass,
,,,,,,,,,,,,,,,,,,,,,1.30707,,,,,,,,,,,,42e1a257-b636-4ec9-8a1b-47d6b4d975e5,1654,,,"[43.5, 19.6]",3942229,45,,,True,0.4133304,,,,,"[49.2, 22.1]",,High Pass,,6.2241464,,Incomplete,,,,,,,,,Recovery,2,From Kick Off,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,97,Venezuela,3563,"['10342d2e-622e-4d09-b167-65ae8097391b', 'f0c7b355-a9d7-4b44-9b13-32451026c56c', 'f48c6b54-fd8f-49bf-b4d8-eb9be2633d82']",15,,,,,,,,,,,,,,,,,,Canada,1833,00:00:15.017,Pass,True
,,,,,,,,,,,,,,,,,,,,,1.94305,,,,,,,,,,,,f48c6b54-fd8f-49bf-b4d8-eb9be2633d82,1656,,,"[70.9, 58.0]",3942229,45,,,,0.37459803,,Head,,,"[82.6, 62.6]",,High Pass,,12.571794,,Incomplete,,,,,,,,,Recovery,2,From Kick Off,José Andrés Martínez Torres,36917.0,Right Defensive Midfield,97,Venezuela,3563,"['42e1a257-b636-4ec9-8a1b-47d6b4d975e5', '9d2bd8e2-fed3-4584-a6f5-b2cfedecec12']",16,,,,,,,,,,,,,,,,,,Venezuela,3563,00:00:16.324,Pass,
,,,,,,,,,,,,,,,,,,,,,1.251722,,,,,,,,,,,,9d2bd8e2-fed3-4584-a6f5-b2cfedecec12,1657,,,"[37.5, 17.5]",3942229,45,,,,-0.38260722,,Head,,,"[45.7, 14.2]",,Low Pass,,8.839118,,Incomplete,,,,,,,,,Recovery,2,From Kick Off,Alphonso Davies,12365.0,Left Back,97,Venezuela,3563,"['494f3ef1-d2b8-4188-b6e5-c757aee5d667', 'f48c6b54-fd8f-49bf-b4d8-eb9be2633d82']",18,,,,,,,,,,,,,,,,,,Canada,1833,00:00:18.267,Pass,
,,,,,,,,,,,,,,,,,,,,,1.362565,,,,,,,,,,,,494f3ef1-d2b8-4188-b6e5-c757aee5d667,1658,,,"[74.4, 65.9]",3942229,45,,,,-0.05919004,,Right Foot,,,"[87.9, 65.1]",,High Pass,,13.523683,,,,José Salomón Rondón Giménez,4041.0,,,,,,Recovery,2,From Kick Off,Jon Mikel Aramburu Mejías,113450.0,Right Back,97,Venezuela,3563,"['174222ed-1c75-49b9-bcf0-0db2869d48ba', '9d2bd8e2-fed3-4584-a6f5-b2cfedecec12']",19,,,,,,,,,,,,,,,,,,Venezuela,3563,00:00:19.518,Pass,
,,,,,,,,,,,,,,,,,,,,,1.674919,,,,,,,,,,,,0a3fc749-8f10-4cbd-ad8f-e85d17254906,1660,,,"[87.9, 65.1]",3942229,45,,,,-2.9229238,,Other,,,"[78.0, 62.9]",,Low Pass,,10.141499,,,,Jon Mikel Aramburu Mejías,113450.0,,,,,,,2,From Kick Off,José Salomón Rondón Giménez,4041.0,Center Forward,97,Venezuela,3563,['51e2811a-7090-4baf-8c38-f0e0d98ed024'],20,,,,,,,,,,,,,,,,,,Venezuela,3563,00:00:20.881,Pass,
,,,,,,,,,,,,,,,,,,,,,0.535236,,,,,,,,,,,,b3bd1fee-1114-4285-a625-99c47e22d373,1663,,,"[90.2, 76.7]",3942229,45,,,,-1.0093026,,Right Foot,,,"[98.0, 64.3]",,Low Pass,,14.649232,,Incomplete,,,,,,,,,,2,From Kick Off,Jon Mikel Aramburu Mejías,113450.0,Right Back,97,Venezuela,3563,['5ddb67c6-1e89-4e08-81b4-d3acf643ebff'],26,,,,,,,,,,,,,,,,,,Venezuela,3563,00:00:26.303,Pass,
,,,,,,,,,,,,,,,,,,,,,0.581171,,,,,,,,,,,,fc080dbd-b608-4f32-84c1-47662808690a,1667,,,"[81.8, 66.2]",3942229,45,,,,1.3559809,,Right Foot,,,"[84.2, 77.2]",,Ground Pass,,11.258775,,,,Jon Mikel Aramburu Mejías,113450.0,,,,,,,2,From Kick Off,José Andrés Martínez Torres,36917.0,Right Defensive Midfield,97,Venezuela,3563,['7e5a9e78-78b6-44c7-a5f1-2c6a4b9e78eb'],30,,,,,,,,,,,,,,,,,,Venezuela,3563,00:00:30.937,Pass,
,,,,,,,,,,,,,,,,,,,,,0.708984,,,,,,,,,,,,4082539a-62a5-424d-bdb9-5308cbadb58d,1671,,,"[83.1, 77.5]",3942229,45,,,,-2.4127378,,Right Foot,,,"[74.7, 70.0]",,Ground Pass,,11.260995,,,,José Andrés Martínez Torres,36917.0,,,,,,,2,From Kick Off,Jon Mikel Aramburu Mejías,113450.0,Right Back,97,Venezuela,3563,"['33a72555-6ac4-4d41-9fa7-f1c923e719bf', 'ff33a815-bc5e-462d-b30e-590e5d8c260c']",32,,,,,,,,,,,,,,,,,,Venezuela,3563,00:00:32.456,Pass,True
,,,,,,,,,,,,,,,,,,,,,0.558247,,,,,,,,,,,,1f5054ff-283c-4ce8-95fd-d8aeeeb42eb9,1675,,,"[75.8, 73.8]",3942229,45,,,,0.5087298,,Right Foot,,,"[81.0, 76.7]",,Ground Pass,,5.9539905,,,,Jon Mikel Aramburu Mejías,113450.0,,,,,,,2,From Kick Off,José Andrés Martínez Torres,36917.0,Right Defensive Midfield,97,Venezuela,3563,"['224aa2ef-9888-4d78-8db8-4acad8e8da8d', '23b96634-51cb-40eb-b36f-3565df787718']",34,,,,,,,,,,,,,,,,,,Venezuela,3563,00:00:34.455,Pass,True
,,,,,,,,,,,,,,,,,,,,,1.368251,,,,,,,,,,,,b3174d6a-78b2-4a68-9693-b81d9392864e,1683,,,"[83.4, 80.0]",3942229,45,,,,-1.359703,,,,,"[86.7, 64.6]",,Low Pass,,15.749603,,,,Yeferson Julio Soteldo Martínez,25115.0,,,,,,Throw-in,2,From Throw In,José Andrés Martínez Torres,36917.0,Right Defensive Midfield,98,Venezuela,3563,['9c80c405-2cb7-42d5-a722-f4cfde4ae2b8'],40,,,,,,,,,,,,,,,,,,Venezuela,3563,00:00:40.682,Pass,
,,,,,,,,,,,,,,,,,,,,,0.666907,,,,,,,,,,,,b1860046-9946-4d86-9517-3fed8b684e7b,1694,,,"[10.8, 7.1]",3942229,45,,,,-0.5404195,,Right Foot,,,"[15.3, 4.4]",,Ground Pass,,5.2478566,,,,Jacob Shaffelburg,26152.0,,,,,,,2,From Throw In,Jonathan David,23640.0,Center Attacking Midfield,98,Venezuela,3563,"['b671fdeb-0fdb-447a-aca1-494bccf40d32', 'e39faf20-7dc0-4535-a46d-343b399f0140']",54,,,,,,,,,,,,,,,,,,Canada,1833,00:00:54.097,Pass,True
,,,,,,,,,,,,,,,,,,,,,0.203204,,,,,,,,,,,,e04dffab-55dd-4048-8206-df854ed0f98f,1698,,,"[13.4, 4.0]",3942229,45,,,,1.4464413,,Left Foot,,,"[13.7, 6.4]",,Ground Pass,,2.4186773,,Incomplete,,Jonathan David,23640.0,,,,,,,2,From Throw In,Jacob Shaffelburg,26152.0,Left Wing,98,Venezuela,3563,"['0c0d1993-4611-4023-879c-2bb921b75abf', '13a40937-0a7a-44a2-9fc8-64798294fb36', 'cd517dc1-d3fb-4441-bef3-80c0eade2709']",55,,,,,,,,,,,,,,,,,,Canada,1833,00:00:55.142,Pass,True
,,,,,,,,,,,,,,,,,,,,,1.653102,,,,,,,,,,,,45e840c3-23b0-4e8f-bd73-316f1fb978d3,1702,,,"[104.0, 80.0]",3942229,46,True,,,-1.5963383,,,,,"[103.3, 52.6]",,High Pass,,27.40894,,,,Yangel Clemente Herrera Ravelo,16249.0,,,,,,Throw-in,2,From Throw In,Jon Mikel Aramburu Mejías,113450.0,Right Back,99,Venezuela,3563,['066f6dcb-a0b2-4958-b74b-a422ddba7a61'],0,,,,,,,,,,,,,,,,,,Venezuela,3563,00:01:00.264,Pass,
,,,,,,,,,,,,,,,,,,,,,1.096987,,,,,,,,,,,,457f9799-f83e-42a9-9485-f626f9a769e5,1704,,,"[103.3, 52.7]",3942229,46,,,,0.6435011,,Right Foot,,,"[109.3, 57.2]",,Low Pass,,7.5,,,,Yeferson Julio Soteldo Martínez,25115.0,,,,,,,2,From Throw In,Yangel Clemente Herrera Ravelo,16249.0,Center Attacking Midfield,99,Venezuela,3563,['88fff478-c9d2-47bd-9bcb-ddb50c847f6b'],1,,,,,,,,,,,,,,,,,,Venezuela,3563,00:01:01.917,Pass,
,,,,,,,,,,,,,,,,,,,,,1.86145,,,,,,,,,,,,4e1adf0e-e6c2-433c-9491-4c22afb5d5f3,1709,,,"[120.0, 80.0]",3942229,46,True,,,-1.5707964,,Right Foot,,,"[120.0, 57.6]",,High Pass,,22.4,,Out,True,,,,,,Outswinging,,Corner,2,From Corner,Eduard Alexander Bello Gil,35785.0,Left Wing,100,Venezuela,3563,,27,,,,,,,,,,,,,,,,,,Venezuela,3563,00:01:27.231,Pass,
,,,,,,,,,,,,,,,,,,,,,5.649064,,,,,,,,,,,,96f87b51-0932-4a88-ba3a-0a43c6a56fbc,1710,,,"[7.0, 40.2]",3942229,47,,,,-0.38412887,,Right Foot,,,"[97.3, 3.7]",,High Pass,,97.39784,,,,Cyle Larin,16459.0,,,,,,Goal Kick,2,From Goal Kick,Maxime Crépeau,23758.0,Goalkeeper,101,Canada,1833,['ad56bb74-2f9b-4164-a957-fc1f2c36924d'],0,,,,,,,,,,,,,,,,,,Canada,1833,00:02:00.236,Pass,
,,,,,,,,,,,,,,,,,,,,,2.21411,,,,,,,,,,,,d23d12a6-33ed-41f9-9abf-28fd8dc8fdc7,1715,,,"[12.5, 80.0]",3942229,47,,,,-1.8798625,,,,,"[3.4, 51.5]",,Low Pass,,29.917553,,,,Rafael Enrique Romo Pérez,32012.0,,,,,,Throw-in,2,From Throw In,Jon Mikel Aramburu Mejías,113450.0,Right Back,102,Venezuela,3563,['fca32b3d-f362-44bf-9242-ed45310061d4'],22,,,,,,,,,,,,,,,,,,Venezuela,3563,00:02:22.988,Pass,
,,,,,,,,,,,,,,,,,,,,,1.789262,,,,,,,,,,,,cd1cba02-6626-4303-81d8-cd7387b9b87a,1718,,,"[7.5, 42.9]",3942229,47,,,,-1.1540227,,Right Foot,,,"[16.0, 23.7]",,Ground Pass,,20.997381,,,,Yordan Hernando Osorio Paredes,10337.0,,,,,,,2,From Throw In,Rafael Enrique Romo Pérez,32012.0,Goalkeeper,102,Venezuela,3563,['aad09880-4445-4eeb-ae37-4e8947382955'],27,,,,,,,,,,,,,,,,,,Venezuela,3563,00:02:27.008,Pass,
,,,,,,,,,,,,,,,,,,,,,1.819302,,,,,,,,,,,,d3477ce4-e8fe-47b6-974b-20d40d4383be,1721,,,"[27.5, 16.9]",3942229,47,,,,-0.6767929,,Right Foot,,,"[45.3, 2.6]",,Ground Pass,,22.832651,,,,Miguel Ángel Navarro Zárate,36520.0,,,,,,,2,From Throw In,Yordan Hernando Osorio Paredes,10337.0,Left Center Back,102,Venezuela,3563,['c21b1a95-dd9c-4fb2-b1f1-6f24c845f255'],30,,,,,,,,,,,,,,,,,,Venezuela,3563,00:02:30.449,Pass,
,,,,,,,,,,,,,,,,,,,,,1.275261,,,,,,,,,,,,31716f91-b245-40a0-a5eb-b4b0b2269473,1724,,,"[44.8, 2.1]",3942229,47,,,,0.020322405,,Left Foot,,,"[69.4, 2.6]",,Ground Pass,,24.605082,,,,Yangel Clemente Herrera Ravelo,16249.0,,,,,,,2,From Throw In,Miguel Ángel Navarro Zárate,36520.0,Left Back,102,Venezuela,3563,['fb24e61e-063c-492e-92cd-074cadea3c4a'],33,,,,,,,,,,,,,,,,,,Venezuela,3563,00:02:33.044,Pass,
,,,,,,,,,,,,,,,,,,,,,0.955211,,,,,,,,,,,,1241f9b2-6733-40ff-807a-6fc0925d8db4,1728,,,"[69.1, 1.5]",3942229,47,,,,0.06712589,,Left Foot,,,"[81.0, 2.3]",,Ground Pass,,11.926861,,,,Eduard Alexander Bello Gil,35785.0,,,,,,,2,From Throw In,Yangel Clemente Herrera Ravelo,16249.0,Center Attacking Midfield,102,Venezuela,3563,"['07f34b86-1197-49f9-a77e-93d147c721ab', '100062b8-3a9a-4018-a54c-740eae6bba14']",35,,,,,,,,,,,,,,,,,,Venezuela,3563,00:02:35.233,Pass,True
,,,,,,,,,,,,,,,,,,,,,0.010265,,,,,,,,,,,,20969f67-0fee-4527-990e-a71cdcc78a18,1732,,,"[79.6, 2.6]",3942229,47,,,,-0.34302393,,Right Foot,,,"[81.0, 2.1]",,Ground Pass,,1.4866068,,Incomplete,,,,,,,,,,2,From Throw In,Eduard Alexander Bello Gil,35785.0,Left Wing,102,Venezuela,3563,"['bfbad5f5-1902-4cd0-b7de-c91dae1754a4', 'e0892042-e034-47c9-aeb6-c8be6e335532']",36,,,,,,,,,,,,,,,,,,Venezuela,3563,00:02:36.788,Pass,True
,,,,,,,,,,,,,,,,,,,,,1.435135,,,,,,,,,,,,939fd798-1ceb-431f-b4f3-1ac170ebb34c,1736,,,"[74.4, 2.3]",3942229,47,,,,2.7034025,,Left Foot,,,"[56.9, 10.5]",,Ground Pass,,19.32589,,,,Yordan Hernando Osorio Paredes,10337.0,,,,,,Free Kick,2,From Free Kick,Miguel Ángel Navarro Zárate,36520.0,Left Back,103,Venezuela,3563,['e53947bd-1df1-4e87-9ea8-3901c3639b14'],50,,,,,,,,,,,,,,,,,,Venezuela,3563,00:02:50.684,Pass,
,,,,,,,,,,,,,,,,,,,,,2.222292,,,,,,,,,,,,abc4366b-13b2-4346-956c-56acc834852e,1739,,,"[52.5, 17.2]",3942229,47,,,,1.4857998,,Right Foot,,,"[56.3, 61.8]",,Ground Pass,,44.76159,,,,Nahuel Adolfo Ferraresi Hernández,49587.0,,,True,,,,2,From Free Kick,Yordan Hernando Osorio Paredes,10337.0,Left Center Back,103,Venezuela,3563,['936a9bde-261f-4188-bb61-cced30420aa3'],53,,,,,,,,,,,,,,,,,,Venezuela,3563,00:02:53.334,Pass,
,,,,,,,,,,,,,,,,,,,,,1.044633,,,,,,,,,,,,27b83778-2185-44ad-b1ae-0e7b641f7027,1743,,,"[64.1, 64.6]",3942229,47,,,,-0.34842783,,Right Foot,,,"[87.5, 56.1]",,High Pass,,24.895983,,Incomplete,,Yangel Clemente Herrera Ravelo,16249.0,,,,,,,2,From Free Kick,Nahuel Adolfo Ferraresi Hernández,49587.0,Right Center Back,103,Venezuela,3563,"['38c85fc6-49de-4c60-8035-5d5aaddb2cad', '783abdf4-2afa-4789-8d5a-ed05f5c67b53', 'c3b34c0f-9d35-4b85-bb06-debc466a3de0']",57,,,,,,,,,,,,,,,,,,Venezuela,3563,00:02:57.367,Pass,True
,,,,,,,,,,,,,,,,,,,,,1.802905,,,,,,,,,,,,74e1b44a-7ac4-49fa-a6e5-e25a08d2190e,1746,,,"[83.4, 80.0]",3942229,48,,,,-0.89817065,,,,,"[101.8, 56.9]",,High Pass,,29.532524,,Incomplete,,Yangel Clemente Herrera Ravelo,16249.0,,,,,,Throw-in,2,From Throw In,Jon Mikel Aramburu Mejías,113450.0,Right Back,104,Venezuela,3563,"['47f95591-3404-4cc2-be96-3cd0b448254b', 'd31b612e-de84-457a-bdbe-26dcc89631ec']",7,,,,,,,,,,,,,,,,,,Venezuela,3563,00:03:07.016,Pass,
,,,,,,,,,,,,,,,,,,,,,2.110279,,,,,,,,,,,,47f95591-3404-4cc2-be96-3cd0b448254b,1748,,,"[18.3, 23.2]",3942229,48,,,,-0.12076864,,Head,,,"[38.9, 20.7]",,High Pass,,20.751144,,Incomplete,,,,,,,,,Recovery,2,From Throw In,Derek Cornelius,23760.0,Left Center Back,104,Venezuela,3563,"['74e1b44a-7ac4-49fa-a6e5-e25a08d2190e', 'b0d19e41-46ed-4e0d-ad51-fb45f4d4cebe']",8,,,,,,,,,,,,,,,,,,Canada,1833,00:03:08.819,Pass,
,,,,,,,,,,,,,,,,,,,,,3.126943,,,,,,,,,,,,b0d19e41-46ed-4e0d-ad51-fb45f4d4cebe,1750,,,"[81.2, 59.4]",3942229,48,,,True,-2.547843,,,,,"[61.2, 45.9]",,High Pass,,24.129856,,,,Yordan Hernando Osorio Paredes,10337.0,,,,,,Recovery,2,From Throw In,Nahuel Adolfo Ferraresi Hernández,49587.0,Right Center Back,104,Venezuela,3563,"['3029f591-2aec-4f7e-ac34-f0b53c562961', '47f95591-3404-4cc2-be96-3cd0b448254b', 'd9255a23-66be-417d-be18-a8164b6f3170']",10,,,,,,,,,,,,,,,,,,Venezuela,3563,00:03:10.929,Pass,True
,,,,,,,,,,,,,,,,,,,,,1.453992,,,,,,,,,,,,c359ae9e-d5ea-4dd6-9c41-f394c44cd721,1757,,,"[53.3, 40.6]",3942229,48,True,,,-1.7748142,,Right Foot,,,"[49.7, 23.2]",,Ground Pass,,17.76851,,,,Miguel Ángel Navarro Zárate,36520.0,,,,,,Recovery,2,Regular Play,Yordan Hernando Osorio Paredes,10337.0,Left Center Back,107,Venezuela,3563,['5f60b1e9-366b-47b8-a5f1-476be5131400'],57,,,,,,,,,,,,,,,,,,Venezuela,3563,00:03:57.837,Pass,
,,,,,,,,,,,,,,,,,,,,,2.737646,,,,,,,,,,,,fa7648af-c5a9-48d6-be2e-adb78b9a47bf,1759,,,"[50.6, 21.3]",3942229,49,,,,-0.06360834,,Left Foot,,,"[97.7, 18.3]",,High Pass,,47.195446,,Incomplete,,Yangel Clemente Herrera Ravelo,16249.0,,,,,,,2,Regular Play,Miguel Ángel Navarro Zárate,36520.0,Left Back,107,Venezuela,3563,"['45e01838-7d5a-4b3b-9e24-11f6ec44b675', 'b223179d-311d-47d2-be1b-d06559a45027']",0,,,,,,,,,,,,,,,,,,Venezuela,3563,00:04:00.492,Pass,
,,,,,,,,,,,,,,,,,,,,,0.721184,,,,,,,,,,,,45e01838-7d5a-4b3b-9e24-11f6ec44b675,1762,,,"[22.4, 61.8]",3942229,49,,,True,-0.121352,,,,,"[26.5, 61.3]",,High Pass,,4.1303754,,,,Jonathan Osorio,12770.0,,,,,,Recovery,2,Regular Play,Moise Bombito,383250.0,Right Center Back,108,Canada,1833,"['5472fc47-b25a-4260-9793-fca8089019fa', 'fa7648af-c5a9-48d6-be2e-adb78b9a47bf', 'fec5bc84-84a4-4755-b8f7-34c4c52d0eaf']",3,,,,,,,,,,,,,,,,,,Canada,1833,00:04:03.230,Pass,True
,,,,,,,,,,,,,,,,,,,,,0.870501,,,,,,,,,,,,44c6f06e-68d1-45f5-929a-7f7d6ad98312,1765,,,"[26.5, 61.3]",3942229,49,,,,1.4631065,,Right Foot,,,"[28.1, 76.1]",,Ground Pass,,14.886235,,,,Alistair Johnston,44703.0,,,,,,,2,Regular Play,Jonathan Osorio,12770.0,Right Defensive Midfield,108,Canada,1833,['1df5f38e-203d-4a61-803b-66b043492051'],4,,,,,,,,,,,,,,,,,,Canada,1833,00:04:04.788,Pass,
,,,,,,,,,,,,,,,,,,,,,3.015503,,,,,,,,,,,,2c80fdd6-f54d-4064-804a-79186b6dfad7,1768,,,"[27.8, 76.4]",3942229,49,,,,-0.15754633,,Right Foot,,,"[87.6, 66.9]",,High Pass,,60.549896,,Incomplete,,Cyle Larin,16459.0,,,,,,,2,Regular Play,Alistair Johnston,44703.0,Right Back,108,Canada,1833,"['38620488-2c8d-4ae5-93f1-94d8d00e76db', '499b5056-492d-4e8d-8d2e-5344530cbf5b']",6,,,,,,,,,,,,,,,,,,Canada,1833,00:04:06.369,Pass,
,,,,,,,,,,,,,,,,,,,,,2.224858,,,,,,,,,,,,98f5763f-a745-454c-af4a-5e3f151b11cc,1774,,,"[57.5, 51.5]",3942229,49,,,,-2.1112158,,Right Foot,,True,"[53.0, 44.0]",,High Pass,,8.746428,,,,Derek Cornelius,23760.0,,,,,,Recovery,2,Regular Play,Jonathan Osorio,12770.0,Right Defensive Midfield,108,Canada,1833,"['8ece05cc-ec3d-417c-8312-7cc72038f33c', 'daa3f1d0-f62b-42ef-8e7f-cb5842a142f8']",14,,,,,,,,,,,,,,,,,,Canada,1833,00:04:14.314,Pass,True
,,,,,,,,,,,,,,,,,,,,,1.206969,,,,,,,,,,,,85612b0c-2107-4e9d-99f1-cd0f0509c925,1777,,,"[53.7, 44.0]",3942229,49,,,,-0.5070985,,Left Foot,,,"[65.4, 37.5]",,High Pass,,13.384319,,,,Jonathan David,23640.0,,,,,,,2,Regular Play,Derek Cornelius,23760.0,Left Center Back,108,Canada,1833,['82ea5224-9e79-473f-91b7-8ca66501fee3'],16,,,,,,,,,,,,,,,,,,Canada,1833,00:04:16.567,Pass,
,,,,,,,,,,,,,,,,,,,,,0.442687,,,,,,,,,,,,eae9c611-12e1-442e-9d0d-e74623ad6a54,1780,,,"[65.4, 37.5]",3942229,49,,,,1.827313,,Left Foot,,,"[63.8, 43.6]",,High Pass,,6.306346,,,,Stephen Antunes Eustáquio,11187.0,,,,,,,2,Regular Play,Jonathan David,23640.0,Center Attacking Midfield,108,Canada,1833,['a4d5673a-7308-42ce-8ff1-ba0fdcea65aa'],17,,,,,,,,,,,,,,,,,,Canada,1833,00:04:17.892,Pass,
,,,,,,,,,,,,,,,,,,,,,0.513036,,,,,,,,,,,,b440ad8b-bbc7-4688-b628-312b9a153115,1782,,,"[64.3, 42.1]",3942229,49,,,,-1.1881891,,Head,,,"[67.6, 33.9]",,Low Pass,,8.839118,,,,Jonathan David,23640.0,,,,,,,2,Regular Play,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,108,Canada,1833,['2789d5ae-1a01-457f-801f-ad37593f07de'],18,,,,,,,,,,,,,,,,,,Canada,1833,00:04:18.335,Pass,
,,,,,,,,,,,,,,,,,,,,,1.566071,,,,,,,,,,,,b8115fbc-098e-49fe-8d33-7016181f92d3,1785,,,"[75.3, 25.2]",3942229,49,,,,-1.0064801,,Left Foot,,,"[87.2, 6.4]",,Ground Pass,,22.24972,,,,Jacob Shaffelburg,26152.0,,,,,,,2,Regular Play,Jonathan David,23640.0,Center Attacking Midfield,108,Canada,1833,['6fde66a8-0689-4ec3-b8fc-efc2bd5f831e'],20,,,,,,,,,,,,,,,,,,Canada,1833,00:04:20.494,Pass,
,,,,,,,,,,,,,,,,,,,,,1.368954,,,,,,,,,,,,3e94e1c4-4418-4223-a374-1fb5fdb8e438,1792,,,"[14.5, 70.7]",3942229,49,,,,-0.30822125,,Right Foot,,,"[39.0, 62.9]",,Ground Pass,,25.71167,,,,Yangel Clemente Herrera Ravelo,16249.0,,,,,,,2,From Counter,Jon Mikel Aramburu Mejías,113450.0,Right Back,109,Venezuela,3563,['64cfd44b-8230-4d5d-aabf-bbd203c61cb7'],26,,,,,,,,,,,,,,,,,,Venezuela,3563,00:04:26.844,Pass,
