50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c8f2af3-5d32-4215-aa58-16fb7502fb76,966,,,"[48.3, 13.1]",3939982,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mathías Olivera Miramontes,7104.0,Left Center Back,46,Uruguay,783,['08b5479b-35e5-4b01-856e-13d764770ba0'],10,,,,,,,,,,,,,,,,,,,Uruguay,783,00:26:10.610,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f307a057-3e9b-46aa-a701-1a545c71d6f9,969,,,"[56.1, 44.3]",3939982,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Federico Santiago Valverde Dipetta,6773.0,Left Defensive Midfield,46,Uruguay,783,['fdc1bf4e-533e-4072-82a6-0dab359d11e0'],13,,,,,,,,,,,,,,,,,,,Uruguay,783,00:26:13.447,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c214436-14f4-453b-8fc3-821b40480d4d,972,,,"[51.3, 20.4]",3939982,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mathías Olivera Miramontes,7104.0,Left Center Back,46,Uruguay,783,['9b2ee417-9726-4be6-970b-0604245748b8'],15,,,,,,,,,,,,,,,,,,,Uruguay,783,00:26:15.633,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e12b1eb3-cb5e-4062-a67d-a90eafd6723d,975,,,"[77.6, 5.0]",3939982,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maximiliano Javier Araújo Vilches,35492.0,Left Wing,46,Uruguay,783,['6fca18cf-ee9c-48af-8186-0f599882a227'],19,,,,,,,,,,,,,,,,,,,Uruguay,783,00:26:19.191,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7fbf3a4-920b-48fb-a3fe-02701aad6809,978,,,"[47.9, 10.2]",3939982,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mathías Olivera Miramontes,7104.0,Left Center Back,46,Uruguay,783,['69b259bb-807b-4fc8-9e21-49481544f073'],23,,,,,,,,,,,,,,,,,,,Uruguay,783,00:26:23.569,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5cfc1e8-634d-4b6b-927b-70cdd05c4e5e,981,,,"[57.7, 43.0]",3939982,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Federico Santiago Valverde Dipetta,6773.0,Left Defensive Midfield,46,Uruguay,783,['8e99108f-d735-4942-9dff-f4a9bb039b43'],30,,,,,,,,,,,,,,,,,,,Uruguay,783,00:26:30.770,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f4b4748-b181-4fd7-a620-3b418f38751d,984,,,"[91.0, 77.2]",3939982,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nahitan Michel Nández Acosta,5247.0,Right Back,46,Uruguay,783,['f262790f-4fe8-47eb-b798-a577d095cd76'],34,,,,,,,,,,,,,,,,,,,Uruguay,783,00:26:34.878,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37a4bc75-a878-44a5-a4f3-9dd155a1a42d,987,,,"[79.5, 70.2]",3939982,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Federico Santiago Valverde Dipetta,6773.0,Left Defensive Midfield,46,Uruguay,783,['e75021ad-9515-4841-bb05-42247d76def4'],37,,,,,,,,,,,,,,,,,,,Uruguay,783,00:26:37.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256549c9-4c9e-4ce1-9984-d7e0e39d739e,991,,,"[98.7, 57.7]",3939982,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Facundo Pellistri Rebollo,36288.0,Right Wing,46,Uruguay,783,"['09a42008-12dc-45f4-8240-f120ed9c5806', '7cf06943-e0d8-49e3-909c-7f95165e6402']",40,,,,,,,,,,,,,,,,,,,Uruguay,783,00:26:40.609,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350083de-0e24-43a4-bb76-462a0ffd4812,993,,,"[94.7, 60.6]",3939982,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Diego Nicolás De La Cruz Arcosa,28729.0,Center Attacking Midfield,46,Uruguay,783,['e1ecde86-e8f2-453c-a3e5-9ab72dc2aadb'],41,,,,,,,,,,,,,,,,,,,Uruguay,783,00:26:41.290,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18958537-9704-4393-9449-9747ea9eba53,996,,,"[96.4, 56.6]",3939982,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Facundo Pellistri Rebollo,36288.0,Right Wing,46,Uruguay,783,['3eaddda1-d9e5-490e-9793-0c5d4109b5c5'],41,,,,,,,,,,,,,,,,,,,Uruguay,783,00:26:41.652,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46f48bdc-ae4d-4082-bbae-26bb8e8d6ed1,1003,,,"[32.3, 66.3]",3939982,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel Terceros,336796.0,Left Wing,47,Bolivia,3564,['0a068e58-7e02-4bc2-9522-4444e2c40f36'],45,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:26:45.948,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5ded5c7-be3f-485f-94a1-d7582afacbd8,1013,,,"[61.8, 76.3]",3939982,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miguel Ángel Terceros,336796.0,Left Wing,48,Bolivia,3564,"['35bc28ef-7285-4b66-98b0-ab49da1baba3', '69a63c88-5b56-4b98-bb4e-5837b088bb3f']",5,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:27:05.963,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022f3baf-96ad-4537-9491-010d152b5479,1024,,,"[42.1, 64.9]",3939982,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Héctor Manuel Cuellar Rosales,398489.0,Right Center Back,48,Bolivia,3564,['1e721dbe-19a4-44f5-9372-d9218df5ed0a'],14,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:27:14.267,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2089b93-4215-407b-874a-1535adb1eacf,1026,,,"[53.2, 66.1]",3939982,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Alejandro Villamíl Cortéz,113732.0,Left Defensive Midfield,48,Bolivia,3564,['4ff3bf49-4a04-49d2-a770-8193bdf6fcb4'],15,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:27:15.488,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e6306de-7e19-4d6b-8e9e-38253d5bf9a2,1031,,,"[65.3, 9.4]",3939982,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maximiliano Javier Araújo Vilches,35492.0,Left Wing,48,Bolivia,3564,"['4a4fff92-80ed-49cb-a194-9d7f17506138', 'f0998621-ddbf-4f3b-9f28-bdb31813ac68']",16,,,,,,,,,,,,,,,,,,,Uruguay,783,00:27:16.431,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,28ef9251-27dd-4dcf-a51a-001c4d2969f7,1033,,,"[73.0, 14.2]",3939982,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Nicolás De La Cruz Arcosa,28729.0,Center Attacking Midfield,48,Bolivia,3564,['b2a770d6-6dec-4aac-bb76-4f8a16382ed4'],17,,,,,,,,,,,,,,,,,,,Uruguay,783,00:27:17.432,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108a8bd4-915c-428a-bb04-9aacc7a62c9d,1037,,,"[43.5, 15.8]",3939982,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Manuel Sagredo Chávez,114003.0,Left Center Back,48,Bolivia,3564,['ef6a0878-739e-4b70-b10d-335bc9e0cba8'],21,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:27:21.691,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a539921c-c838-41aa-b4f8-36c29c567b4c,1040,,,"[51.7, 2.9]",3939982,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Carlos Fernández Toro,47055.0,Left Wing Back,48,Bolivia,3564,['d8fb7ae5-0363-4a60-bf1a-8c65d92bf76e'],23,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:27:23.830,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531b9b1c-3df8-47e4-8dda-72a92a56d565,1044,,,"[31.5, 22.4]",3939982,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Fernando Haquín Lopez,37070.0,Center Back,48,Bolivia,3564,['0a8e8f5b-3122-4349-ba56-7fec0fe4a870'],27,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:27:27.455,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79f8c033-29e2-42c0-9c22-a909bf825c50,1047,,,"[47.8, 70.7]",3939982,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Héctor Manuel Cuellar Rosales,398489.0,Right Center Back,48,Bolivia,3564,['81e20c86-462a-4979-8445-4c3fdf2f6d4e'],32,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:27:32.210,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed9dfdf-d233-4758-a919-85baf3a509cf,1050,,,"[28.7, 57.0]",3939982,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Boris Cespedes,28949.0,Right Defensive Midfield,48,Bolivia,3564,['ee0d4802-60a1-4193-8911-611947874a8b'],36,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:27:36.433,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b71287cf-a680-4b0a-a0e8-47dc164661f7,1053,,,"[37.3, 30.6]",3939982,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ramiro Vaca Ponce,113995.0,Right Wing,48,Bolivia,3564,['37609707-2370-4afa-b531-1ff64f9cfa08'],42,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:27:42.427,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317de61b-81a5-404f-a95a-0d8202e17b26,1056,,,"[33.2, 9.3]",3939982,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Manuel Sagredo Chávez,114003.0,Left Center Back,48,Bolivia,3564,['f0ed2cff-9e6e-4f5c-ab1f-f7ec452becd2'],43,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:27:43.786,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f124bf9-ab77-4521-ab01-676e0af44a90,1059,,,"[34.8, 17.5]",3939982,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ramiro Vaca Ponce,113995.0,Right Wing,48,Bolivia,3564,['f8dc7ef1-869c-4101-a4e5-59dfdd1d2f8e'],44,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:27:44.579,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6f0e92f-9bdf-4ba7-83b4-bec4b644a0d0,1061,,,"[48.0, 10.1]",3939982,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Carlos Fernández Toro,47055.0,Left Wing Back,48,Bolivia,3564,['cc0de74a-107e-4ca8-8e06-a1381683145f'],45,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:27:45.830,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ec79596-ad2d-4911-8916-6f044e61ea44,1064,,,"[38.3, 6.4]",3939982,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ramiro Vaca Ponce,113995.0,Right Wing,48,Bolivia,3564,['abfb710c-e81a-4435-b9b6-3b0a92049d1e'],47,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:27:47.787,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc9e7c36-f4ec-47d8-80e6-ff52277e446d,1069,,,"[108.6, 37.9]",3939982,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Darwin Gabriel Núñez Ribeiro,32478.0,Center Forward,49,Uruguay,783,['45354676-216d-4172-8a25-ae1cc54fdd39'],52,,,,,,,,,,,,,,,,,,,Uruguay,783,00:27:52.787,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,eea4e723-61fa-493f-a8e4-f97d2d2e6c1d,1074,,,"[65.7, 73.6]",3939982,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carmelo Algarañaz Añez,113717.0,Center Forward,50,Bolivia,3564,['2e7bf621-f793-4bee-8d9f-b6251c984a70'],21,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:28:21.890,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566192f5-f5f9-4c26-99b6-55a2943f8ad8,1090,,,"[38.4, 52.3]",3939982,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luis Fernando Haquín Lopez,37070.0,Center Back,50,Bolivia,3564,['93c2344b-a5b0-48a3-8963-e02d9ae0e6bf'],31,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:28:31.672,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e1bfafa-861f-4f4f-a38b-3f668da1cdae,1093,,,"[33.4, 12.1]",3939982,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Manuel Sagredo Chávez,114003.0,Left Center Back,50,Bolivia,3564,['0862faa2-6bee-4e1b-bb2d-c1637f69f4da'],35,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:28:35.264,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,44589846-2f25-48ab-88e2-b807b12ac164,1096,,,"[72.2, 5.1]",3939982,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ramiro Vaca Ponce,113995.0,Right Wing,50,Bolivia,3564,['d51d23dd-ee42-4a8c-b563-5c1b40dad0c4'],39,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:28:39.005,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6ded84f-a682-4395-9f49-c127873e41f5,1103,,,"[106.9, 20.6]",3939982,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carmelo Algarañaz Añez,113717.0,Center Forward,52,Bolivia,3564,"['80cee085-f40c-4ef0-9c49-d3df8f23f287', 'd24c318d-1a9a-4db8-9b22-c29fbcda3a8b']",53,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:29:53.834,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c21bd3e-b1b2-4618-940a-7c5b23afe1bc,1108,,,"[27.6, 24.0]",3939982,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Matías Nicolás Viña Susperreguy,34476.0,Left Back,54,Uruguay,783,['eb2d6fe3-64cc-44b6-8b0f-38a39ac3b09e'],1,,,,,,,,,,,,,,,,,,,Uruguay,783,00:30:01.814,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e390cdc-38b3-4356-9a59-5e15f0f619e3,1111,,,"[62.8, 25.9]",3939982,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Diego Nicolás De La Cruz Arcosa,28729.0,Center Attacking Midfield,54,Uruguay,783,['72ea36db-306a-4e2d-ae55-1a3653dd5f87'],4,,,,,,,,,,,,,,,,,,,Uruguay,783,00:30:04.303,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56f3650d-81f3-45f7-9bd1-6e96ec7f1ce8,1113,,,"[69.6, 25.9]",3939982,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Matías Nicolás Viña Susperreguy,34476.0,Left Back,54,Uruguay,783,['486c2ed6-fd2b-4158-afa3-5256666b85b9'],6,,,,,,,,,,,,,,,,,,,Uruguay,783,00:30:06.170,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d84fe8c-9adf-475c-b24b-3a5e4ef8c2fd,1118,,,"[50.1, 3.9]",3939982,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Manuel Sagredo Chávez,114003.0,Left Center Back,55,Bolivia,3564,['95fa4bf3-3641-4ec9-bc5f-b71b9cd9c0f4'],35,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:30:35.167,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094abd48-2d1d-45b6-8b8a-ba61798c3107,1120,,,"[27.3, 22.2]",3939982,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Fernando Haquín Lopez,37070.0,Center Back,55,Bolivia,3564,['2d0e7d9f-3d97-4006-83b8-dad8cb9e0bb5'],41,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:30:41.060,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fb067fa-4116-494e-8b0c-094b4ab38edb,1122,,,"[37.3, 15.6]",3939982,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Boris Cespedes,28949.0,Right Defensive Midfield,55,Bolivia,3564,['5a515224-d28e-4732-b893-e98214b82cd5'],43,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:30:43.954,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f087e780-52ea-4123-8a8f-77781083cdc7,1125,,,"[95.6, 23.3]",3939982,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carmelo Algarañaz Añez,113717.0,Center Forward,55,Bolivia,3564,['af1b3673-275f-42d4-80f1-cf653fe5cbf5'],48,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:30:48.630,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b3624e8-528a-4132-b488-4193c06c031c,1134,,,"[33.6, 31.0]",3939982,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Fernando Haquín Lopez,37070.0,Center Back,55,Bolivia,3564,['6ff42223-b424-448d-8e9e-28223bf9344e'],57,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:30:57.491,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5405c839-3b66-40b9-8a3f-ebb89639e4e0,1138,,,"[26.2, 56.3]",3939982,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Héctor Manuel Cuellar Rosales,398489.0,Right Center Back,55,Bolivia,3564,['b35067c0-d3e1-455b-b125-75d893b6e0ae'],59,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:30:59.827,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90a119db-19e4-481e-82d4-fbb0ebdbba73,1145,,,"[36.9, 45.2]",3939982,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Boris Cespedes,28949.0,Right Defensive Midfield,55,Bolivia,3564,['908f07c9-7f7f-49ae-853d-ac7dbed1770c'],4,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:31:04.129,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab26fb8b-5527-4b63-865b-79deb827b790,1148,,,"[19.6, 40.9]",3939982,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Fernando Haquín Lopez,37070.0,Center Back,55,Bolivia,3564,['791b7b8c-5b75-4e0c-bfbe-dc1f05ab1579'],6,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:31:06.454,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1463c439-4d23-49d3-a16b-9dd923bcad94,1151,,,"[32.5, 6.6]",3939982,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Manuel Sagredo Chávez,114003.0,Left Center Back,55,Bolivia,3564,['bde09afa-802e-4c3a-87c4-d1ff7e41c75e'],9,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:31:09.482,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59a8dff2-a9da-4959-a9f7-eee6c5da9f0c,1154,,,"[21.4, 32.9]",3939982,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Fernando Haquín Lopez,37070.0,Center Back,55,Bolivia,3564,['824b4aae-5228-444d-ab41-5f3c03ecaeee'],13,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:31:13.306,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b512bcff-6a08-4403-9f62-9db10a0ec9b1,1157,,,"[47.8, 46.3]",3939982,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Miguel Ángel Terceros,336796.0,Left Wing,55,Bolivia,3564,['b0b9027e-9d60-4f0f-90b1-34e34f6bd7c8'],15,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:31:15.832,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65359c2d-f1f3-4799-ae95-47c02d4d2df7,1161,,,"[51.7, 4.1]",3939982,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gabriel Alejandro Villamíl Cortéz,113732.0,Left Defensive Midfield,55,Bolivia,3564,['4c3d3800-2053-4b18-a98f-51b46d7635cd'],19,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:31:19.787,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cd54c5c-2ed8-46a9-a3c0-f897b6770618,1164,,,"[45.1, 3.7]",3939982,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Manuel Sagredo Chávez,114003.0,Left Center Back,55,Bolivia,3564,['2666c683-dfc5-40d6-aaac-aecce8752cb0'],24,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:31:24.700,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63813e51-b298-4ea7-9c38-2d1809839fca,1166,,,"[53.4, 11.2]",3939982,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Miguel Ángel Terceros,336796.0,Left Wing,55,Bolivia,3564,['7e2074bf-957b-4473-820e-5d6843d7e260'],25,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:31:25.295,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea5d9fe5-7cd4-4058-a6c1-0efd5abe8386,1169,,,"[69.3, 2.0]",3939982,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gabriel Alejandro Villamíl Cortéz,113732.0,Left Defensive Midfield,55,Bolivia,3564,['9ec5491a-bcb4-4aa8-9344-fb94e03fe5c3'],29,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:31:29.412,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b259232-4aaf-44be-8c66-59a8a03570be,1172,,,"[89.8, 4.9]",3939982,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roberto Carlos Fernández Toro,47055.0,Left Wing Back,55,Bolivia,3564,['3687bb9f-72e3-4067-ba26-c87cea8c7cb9'],33,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:31:33.269,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d31b532-face-44d2-b0a5-d181b8815276,1181,,,"[25.2, 59.3]",3939982,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mathías Olivera Miramontes,7104.0,Left Center Back,57,Uruguay,783,['bc89204b-37b8-4287-890b-0aa4d9640522'],52,,,,,,,,,,,,,,,,,,,Uruguay,783,00:31:52.938,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad410266-b003-4a00-91e5-6ae9674bae15,1184,,,"[44.5, 61.4]",3939982,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronald Federico Araújo da Silva,32480.0,Right Center Back,57,Uruguay,783,['a36df677-7c5d-4c83-89af-c4a084259cc4'],59,,,,,,,,,,,,,,,,,,,Uruguay,783,00:31:59.712,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e887cfc-508d-4fa4-85f4-2dceb8dd6238,1187,,,"[79.1, 74.8]",3939982,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nahitan Michel Nández Acosta,5247.0,Right Back,57,Uruguay,783,['b04d7c47-c0d6-4dd8-806a-51d3822ff7ac'],5,,,,,,,,,,,,,,,,,,,Uruguay,783,00:32:05.937,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c28e4f7-c0f6-4b9c-bc1b-fcb9485a2686,1191,,,"[63.2, 70.4]",3939982,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronald Federico Araújo da Silva,32480.0,Right Center Back,57,Uruguay,783,['8996ed0a-ccd9-49a8-8521-361280c270fb'],12,,,,,,,,,,,,,,,,,,,Uruguay,783,00:32:12.095,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cef25b0-7b6a-4e34-887d-e00d69c49c19,1194,,,"[92.2, 78.3]",3939982,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Facundo Pellistri Rebollo,36288.0,Right Wing,57,Uruguay,783,['85210460-b263-460a-a5a2-f9d8113ec572'],17,,,,,,,,,,,,,,,,,,,Uruguay,783,00:32:17.787,Ball Receipt*,
