50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ad10fc1-6f25-48d6-b6a4-bb0ceed7aa60,1250,,,"[49.2, 48.1]",3939977,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Igor Lichnovsky Osorio,26256.0,Right Center Back,52,Chile,3562,['b5d19738-f9cc-4172-8596-09be51ec2459'],58,,,,,,,,,,,,,,,,,,Chile,3562,00:29:58.230,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edad9cf8-d703-480b-987a-48fe4da1e3e8,1253,,,"[58.2, 77.2]",3939977,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Back,52,Chile,3562,['8204bc5d-8fa2-4de6-b11d-647dc5ca113a'],1,,,,,,,,,,,,,,,,,,Chile,3562,00:30:01.905,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d098d0bc-fc89-4db2-8f4f-bfeabdc3630b,1256,,,"[38.8, 70.3]",3939977,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Igor Lichnovsky Osorio,26256.0,Right Center Back,52,Chile,3562,['1d98ef6e-7e22-41e5-b062-a23b922b4df7'],3,,,,,,,,,,,,,,,,,,Chile,3562,00:30:03.978,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e8eb7c9-f63c-4bd8-a873-645d9b6a8813,1259,,,"[33.6, 46.8]",3939977,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulo César Díaz Huincales,31012.0,Left Center Back,52,Chile,3562,['307a32cc-0ff2-4618-8b94-e955df6d3d3a'],6,,,,,,,,,,,,,,,,,,Chile,3562,00:30:06.798,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efff140e-b0db-4d79-8ec1-aa9096a4aba2,1262,,,"[63.4, 34.2]",3939977,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Alejandro Dávila Zavala,30944.0,Left Wing,52,Chile,3562,['3e3dab61-13a4-4f2a-bc3a-cc1fb63d9f0d'],11,,,,,,,,,,,,,,,,,,Chile,3562,00:30:11.269,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15ab0d21-1018-4b30-85e4-b9a790513b33,1265,,,"[43.2, 5.7]",3939977,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alonso Suazo Urbina,36212.0,Left Back,52,Chile,3562,['3bd485ff-0233-42dc-ac11-ced3a47dfc3b'],13,,,,,,,,,,,,,,,,,,Chile,3562,00:30:13.014,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93ab1aed-1941-4601-802f-01fa78d09567,1268,,,"[33.6, 19.6]",3939977,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulo César Díaz Huincales,31012.0,Left Center Back,52,Chile,3562,['db501ceb-085b-474f-b80e-18489dbb1de3'],18,,,,,,,,,,,,,,,,,,Chile,3562,00:30:18.267,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1931dab3-f75d-49f5-a52b-1224734a4cdc,1271,,,"[41.3, 63.1]",3939977,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Igor Lichnovsky Osorio,26256.0,Right Center Back,52,Chile,3562,['7bdaefdb-324c-477a-a407-371f9abd486d'],21,,,,,,,,,,,,,,,,,,Chile,3562,00:30:21.566,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5429738-f63b-4eea-a6c5-738daceab4a6,1275,,,"[56.1, 77.0]",3939977,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Back,52,Chile,3562,['ff9771d1-261c-4e53-90de-6ec02d1a453c'],23,,,,,,,,,,,,,,,,,,Chile,3562,00:30:23.902,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff2ba3dd-bfe0-4164-8153-82a52fe0103a,1278,,,"[69.8, 56.6]",3939977,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Darío Esteban Osorio Osorio,204925.0,Right Wing,52,Chile,3562,['32417450-5832-4810-8bfc-6309036e1050'],26,,,,,,,,,,,,,,,,,,Chile,3562,00:30:26.589,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9966491d-55a2-4499-8100-5a5c2cb4d07b,1281,,,"[58.9, 59.2]",3939977,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erick Antonio Pulgar Farfán,7175.0,Right Defensive Midfield,52,Chile,3562,['224cfc97-e183-40e6-ac1a-8b0489844584'],27,,,,,,,,,,,,,,,,,,Chile,3562,00:30:27.842,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73a4e26a-f21b-4999-bcd8-6f1b454e4f1f,1284,,,"[57.8, 44.9]",3939977,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Eduardo Echeverría Sáez,35738.0,Left Defensive Midfield,52,Chile,3562,['e21a0253-631c-4bc3-90fc-e574aed2de13'],29,,,,,,,,,,,,,,,,,,Chile,3562,00:30:29.345,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad1f3f8e-3513-4e3a-9e2f-bcca192d3175,1288,,,"[54.8, 26.5]",3939977,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulo César Díaz Huincales,31012.0,Left Center Back,52,Chile,3562,['eaccddaf-f4ba-4a24-91a7-4567b2388a31'],31,,,,,,,,,,,,,,,,,,Chile,3562,00:30:31.050,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17915783-5af8-4fdd-9ae9-08e2c7cdb47d,1291,,,"[64.2, 40.6]",3939977,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erick Antonio Pulgar Farfán,7175.0,Right Defensive Midfield,52,Chile,3562,['5d293882-5cb1-431a-a16e-552a5babdf0d'],35,,,,,,,,,,,,,,,,,,Chile,3562,00:30:35.274,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216d3286-57d9-43b2-b8a1-c76c7b99f192,1294,,,"[62.9, 24.8]",3939977,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulo César Díaz Huincales,31012.0,Left Center Back,52,Chile,3562,['6d079e82-7cb8-4d55-ae6a-864f7487e2af'],37,,,,,,,,,,,,,,,,,,Chile,3562,00:30:37.286,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cf0cd22-cc99-4cc6-a2b0-bcbceb264056,1297,,,"[74.5, 5.3]",3939977,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alonso Suazo Urbina,36212.0,Left Back,52,Chile,3562,['f5737535-c5c8-4414-9298-ca3404043352'],39,,,,,,,,,,,,,,,,,,Chile,3562,00:30:39.379,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,96508cfe-44f1-4fc8-bf44-998b91f3a1c3,1300,,,"[91.2, 41.0]",3939977,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Center Attacking Midfield,52,Chile,3562,['f46b8423-bbc5-4c59-bfaf-484bc248df18'],42,,,,,,,,,,,,,,,,,,Chile,3562,00:30:42.972,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7dee6999-71fe-452f-a077-f04aeb4310db,1302,,,"[35.4, 41.0]",3939977,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Enzo Fernandez,38718.0,Left Defensive Midfield,53,Argentina,779,['305cb0f9-3b4f-460c-a5e2-b29c0904edf6'],44,,,,,,,,,,,,,,,,,,Argentina,779,00:30:44.790,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e738208-0e6c-4d30-8310-f77e1eaf4c83,1304,,,"[50.3, 35.9]",3939977,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Julián Álvarez,29560.0,Left Center Forward,53,Argentina,779,['f391d91e-72cb-4756-9012-a8a418bb7421'],45,,,,,,,,,,,,,,,,,,Argentina,779,00:30:45.660,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1385545d-a1c2-4f40-8b8a-982ce14c7702,1308,,,"[67.7, 42.5]",3939977,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,53,Argentina,779,"['71bbc416-5483-46e6-9d61-c07bb3bb4471', 'd1c3b907-fec7-4b99-81f8-a5a67c3e63c4']",47,,,,,,,,,,,,,,,,,,Argentina,779,00:30:47.845,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb732baa-cd03-4e71-b72a-038d17eb92eb,1317,,,"[38.1, 25.2]",3939977,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alonso Suazo Urbina,36212.0,Left Back,54,Chile,3562,['d0529ec6-2e54-4194-8288-a22eb4ee8fbc'],55,,,,,,,,,,,,,,,,,,Chile,3562,00:30:55.070,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad46fc2f-bfb0-4012-8e12-68910d230a96,1320,,,"[26.6, 25.4]",3939977,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulo César Díaz Huincales,31012.0,Left Center Back,54,Chile,3562,['b7786388-427e-4b40-a73e-f16b1f83c445'],56,,,,,,,,,,,,,,,,,,Chile,3562,00:30:56.758,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572d8d58-61ea-4406-9961-7e5571227865,1323,,,"[27.4, 62.2]",3939977,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erick Antonio Pulgar Farfán,7175.0,Right Defensive Midfield,54,Chile,3562,['c2bc7e2f-384f-4f45-b26b-8c34854b2e5c'],0,,,,,,,,,,,,,,,,,,Chile,3562,00:31:00.239,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae5514f0-cb4e-4677-bc08-5005a6e160e0,1326,,,"[29.8, 50.2]",3939977,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Igor Lichnovsky Osorio,26256.0,Right Center Back,54,Chile,3562,['d0ef46e5-0e7e-4d33-9ae4-98784e38002c'],4,,,,,,,,,,,,,,,,,,Chile,3562,00:31:04.261,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667df83b-55e8-42a6-9a97-bebfd7ea8772,1329,,,"[24.6, 29.3]",3939977,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulo César Díaz Huincales,31012.0,Left Center Back,54,Chile,3562,['45338a1f-3ed5-47bd-ae1a-3066f157f048'],6,,,,,,,,,,,,,,,,,,Chile,3562,00:31:06.395,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f6acaf1-d339-4e10-a2b5-7e062e3db72b,1332,,,"[39.4, 6.4]",3939977,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alonso Suazo Urbina,36212.0,Left Back,54,Chile,3562,['e1f64097-2dbe-40ce-8541-36c11d95313a'],8,,,,,,,,,,,,,,,,,,Chile,3562,00:31:08.953,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136ade52-8d36-46aa-b824-24b36759e5b7,1335,,,"[23.4, 20.9]",3939977,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulo César Díaz Huincales,31012.0,Left Center Back,54,Chile,3562,['ef7a10f3-fdc3-454e-a720-914084a820ab'],12,,,,,,,,,,,,,,,,,,Chile,3562,00:31:12.735,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4402ead9-3dfe-49ec-a993-d7a438da718b,1338,,,"[15.2, 45.1]",3939977,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,54,Chile,3562,['b0e4bc87-b84f-4ef0-8ce1-05fb24b54e6d'],18,,,,,,,,,,,,,,,,,,Chile,3562,00:31:18.666,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6f8c75a-c51d-4742-a878-4d4f2160c6dc,1342,,,"[107.0, 22.4]",3939977,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Alejandro Dávila Zavala,30944.0,Left Wing,54,Chile,3562,['ad38a581-2714-4372-af5e-851a3a568688'],26,,,,,,,,,,,,,,,,,,Chile,3562,00:31:26.853,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9856158f-3096-403c-a32d-a9f1a82f3804,1345,,,"[93.7, 5.7]",3939977,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Center Attacking Midfield,55,Chile,3562,['ea28c4e6-f231-4978-b687-4be237dd982a'],43,,,,,,,,,,,,,,,,,,Chile,3562,00:31:43.944,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93fe9394-ed61-4fde-ae3e-f18dccaacf6a,1350,,,"[102.9, 12.1]",3939977,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Alejandro Dávila Zavala,30944.0,Left Wing,55,Chile,3562,"['92109206-66e7-436b-b8ac-f1cc895f29b3', 'b3f83e44-5b3b-4ab8-9017-9df2f05aff89']",46,,,,,,,,,,,,,,,,,,Chile,3562,00:31:46.484,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b53687b-f153-46a7-906d-a388cf3fb65f,1353,,,"[107.8, 4.9]",3939977,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Alonso Suazo Urbina,36212.0,Left Back,55,Chile,3562,['2d564aef-5713-426f-976a-e75f12124ba1'],46,,,,,,,,,,,,,,,,,,Chile,3562,00:31:46.691,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e018591-d55e-437b-8b89-4babd9a23507,1357,,,"[107.6, 23.1]",3939977,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eduardo Jesús Vargas Rojas,27317.0,Center Forward,56,Chile,3562,"['8f4ccfac-053f-4bc8-b68b-34fbe778c7dc', 'a30f10cd-47bd-461a-8241-e2ff4eb6a203']",4,,,,,,,,,,,,,,,,,,Chile,3562,00:32:04.252,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04d1ed43-aed7-4997-91b4-3d0448a7bad0,1362,,,"[12.9, 48.1]",3939977,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lisandro Martínez,27768.0,Left Center Back,57,Argentina,779,['31cc259c-fb69-4418-8287-42ed46a2db07'],6,,,,,,,,,,,,,,,,,,Argentina,779,00:32:06.149,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f0e048a-8129-4c4d-947a-711f036349e3,1365,,,"[36.6, 35.0]",3939977,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Iván González,20687.0,Left Midfield,57,Argentina,779,['e0b17480-469b-4625-8bc9-21e9a6da9cbc'],8,,,,,,,,,,,,,,,,,,Argentina,779,00:32:08.922,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803bbd82-4af3-45e9-9ff0-3850b82850c4,1368,,,"[79.8, 39.7]",3939977,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erick Antonio Pulgar Farfán,7175.0,Right Defensive Midfield,58,Chile,3562,['39176497-ae55-4845-bad6-7b8b5a346a2a'],9,,,,,,,,,,,,,,,,,,Chile,3562,00:32:09.042,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2344739b-e46d-485c-83f3-349026e0e15d,1373,,,"[74.1, 31.4]",3939977,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Eduardo Echeverría Sáez,35738.0,Left Defensive Midfield,58,Chile,3562,"['b28ea518-ff06-4f4d-bc5f-ac973bdb58d6', 'd52dcb77-daec-48e1-bff1-2fcd4ee10dec']",11,,,,,,,,,,,,,,,,,,Chile,3562,00:32:11.382,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75dd6662-ad9c-484b-a4de-16feb5e00702,1376,,,"[58.9, 44.9]",3939977,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Igor Lichnovsky Osorio,26256.0,Right Center Back,58,Chile,3562,['9cc46445-8e13-477b-83f3-7fb66c8cf291'],12,,,,,,,,,,,,,,,,,,Chile,3562,00:32:12.389,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40ae2fea-5820-44fb-92e4-547cf62e4eff,1379,,,"[63.8, 44.0]",3939977,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erick Antonio Pulgar Farfán,7175.0,Right Defensive Midfield,58,Chile,3562,['9cacdbe6-8fb7-4d3e-88d9-17f287f9708c'],17,,,,,,,,,,,,,,,,,,Chile,3562,00:32:17.278,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd64d45a-56fa-47f6-84ed-029a9e0a1a40,1386,,,"[55.4, 39.3]",3939977,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Eduardo Echeverría Sáez,35738.0,Left Defensive Midfield,61,Chile,3562,['a18755ce-d474-48ed-9e8e-3934e65c0067'],6,,,,,,,,,,,,,,,,,,Chile,3562,00:33:06.248,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7c9efe3-06f6-4e3c-8bb0-75ddb2b60d06,1388,,,"[57.6, 62.2]",3939977,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Igor Lichnovsky Osorio,26256.0,Right Center Back,61,Chile,3562,['18db67c0-8240-4cc2-8777-41003d130ddb'],10,,,,,,,,,,,,,,,,,,Chile,3562,00:33:10.338,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8daa237e-bec2-42cd-8382-0d6a8a7b21f1,1391,,,"[56.1, 45.1]",3939977,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Eduardo Echeverría Sáez,35738.0,Left Defensive Midfield,61,Chile,3562,['80330446-1350-4b59-81b3-e72732dd4689'],16,,,,,,,,,,,,,,,,,,Chile,3562,00:33:16.270,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2f78cea-a7e1-42d2-a1d3-a42cdc072306,1394,,,"[56.3, 35.7]",3939977,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulo César Díaz Huincales,31012.0,Left Center Back,61,Chile,3562,['ba4c631b-c132-4575-84e7-69fedfad9edd'],18,,,,,,,,,,,,,,,,,,Chile,3562,00:33:18.756,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7b87909-0f45-46ba-bc60-7ec2d4f732e6,1397,,,"[55.9, 47.2]",3939977,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Eduardo Echeverría Sáez,35738.0,Left Defensive Midfield,61,Chile,3562,['d56b6636-6734-475e-a8d3-0d8b4a511a14'],21,,,,,,,,,,,,,,,,,,Chile,3562,00:33:21.300,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e28ec1b1-7088-4970-947c-72f5bb7ca647,1400,,,"[65.1, 75.0]",3939977,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Igor Lichnovsky Osorio,26256.0,Right Center Back,61,Chile,3562,['f3b01f95-86f2-423d-b791-e2cdc66e74d8'],24,,,,,,,,,,,,,,,,,,Chile,3562,00:33:24.231,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040d7cb-d5d1-4292-bb04-eb8630c7f34d,1403,,,"[51.2, 60.3]",3939977,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Eduardo Echeverría Sáez,35738.0,Left Defensive Midfield,61,Chile,3562,['5b1c2127-2034-4140-8496-93772fb256e6'],28,,,,,,,,,,,,,,,,,,Chile,3562,00:33:28.069,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bd33531-ce94-4ae1-85aa-c6ce9e34ebdb,1406,,,"[37.0, 41.2]",3939977,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulo César Díaz Huincales,31012.0,Left Center Back,61,Chile,3562,['1d061a0e-a22c-4158-8f98-82c844e60e18'],29,,,,,,,,,,,,,,,,,,Chile,3562,00:33:29.698,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48ed04c5-35a6-4f95-970f-f8c81900b214,1409,,,"[64.6, 59.6]",3939977,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Center Attacking Midfield,61,Chile,3562,['4557f580-faa0-4a2e-8483-b05f1685721a'],33,,,,,,,,,,,,,,,,,,Chile,3562,00:33:33.594,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793289ee-ae4f-41ff-95e4-d31a59a34234,1415,,,"[45.4, 66.4]",3939977,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Igor Lichnovsky Osorio,26256.0,Right Center Back,62,Chile,3562,['bcb04edd-31f4-492e-8b38-17ebd50aee3b'],44,,,,,,,,,,,,,,,,,,Chile,3562,00:33:44.291,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0252db53-cf01-4b9f-ad4a-2f92b2f6fc0c,1418,,,"[70.0, 77.6]",3939977,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Darío Esteban Osorio Osorio,204925.0,Right Wing,62,Chile,3562,['adebd1c6-6ac2-464a-bfaf-71bd7db7b1d4'],50,,,,,,,,,,,,,,,,,,Chile,3562,00:33:50.241,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af6c98b9-dde1-4fb9-bddb-2cde8cafa012,1426,,,"[37.9, 13.2]",3939977,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Alejandro Tagliafico,5507.0,Left Back,63,Argentina,779,['9c2db246-f069-4aab-a5f7-928b2adb8cd5'],55,,,,,,,,,,,,,,,,,,Argentina,779,00:33:55.084,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662d8463-c76a-4c33-9186-3bd166b5ddf6,1429,,,"[46.0, 14.3]",3939977,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Fernandez,38718.0,Left Defensive Midfield,63,Argentina,779,['b55cd75e-9ea0-49cf-9f55-7d6d3afb8ed8'],57,,,,,,,,,,,,,,,,,,Argentina,779,00:33:57.344,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28b8b8aa-4ed0-460e-bbee-7df6977f9400,1432,,,"[31.1, 43.1]",3939977,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,63,Argentina,779,['a96af2f9-83c9-4e9c-a41f-e483bef04ff7'],0,,,,,,,,,,,,,,,,,,Argentina,779,00:34:00.017,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be901019-a0df-4dba-baa6-bf05a4ebbed4,1435,,,"[55.0, 70.5]",3939977,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nahuel Molina Lucero,29201.0,Right Back,63,Argentina,779,['e5b27b11-b7fd-4117-9e6e-3b881762a0a6'],3,,,,,,,,,,,,,,,,,,Argentina,779,00:34:03.721,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dd3941b-4932-4359-b209-12bbed181413,1438,,,"[42.0, 54.7]",3939977,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,63,Argentina,779,['c8a74ff2-6435-4a93-bce4-a31ec0ef0cc1'],6,,,,,,,,,,,,,,,,,,Argentina,779,00:34:06.894,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63e8d3bd-d05b-4367-a80b-5e95190ddd7a,1441,,,"[49.7, 44.2]",3939977,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Mac Allister,27886.0,Right Defensive Midfield,63,Argentina,779,['9bd24c9a-4cb8-4b6a-a691-775fd063f443'],8,,,,,,,,,,,,,,,,,,Argentina,779,00:34:08.309,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77809a04-db7f-4c44-9290-1930cdb5d4ed,1444,,,"[38.1, 50.0]",3939977,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,63,Argentina,779,['0858c983-db57-4c79-9c7c-078e8d4dd3f0'],9,,,,,,,,,,,,,,,,,,Argentina,779,00:34:09.268,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15139eef-c7e8-4f28-aac0-aadad9f7ae4a,1448,,,"[12.3, 41.4]",3939977,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damián Emiliano Martínez,6909.0,Goalkeeper,63,Argentina,779,['615d6001-e5f8-4907-9c14-e56f09284708'],12,,,,,,,,,,,,,,,,,,Argentina,779,00:34:12.349,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876f3081-44e7-4303-9c5a-6168a64e8baa,1453,,,"[26.2, 45.1]",3939977,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Mac Allister,27886.0,Right Defensive Midfield,63,Argentina,779,"['82892813-71af-44b6-bf7c-3f6be062d29a', 'c96499ed-83a5-4b0b-a5d3-2db032152163']",15,,,,,,,,,,,,,,,,,,Argentina,779,00:34:15.084,Ball Receipt*,True
