50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[33.4, 51.2]",,,,,,,,,,,,0.780083,,,,,,,,,,,,a168d122-e8e7-4c5d-bcc3-7e7d9addc34c,1375,,,"[34.0, 52.3]",3939988,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alan Steven Franco Palma,37945.0,Right Defensive Midfield,84,Ecuador,3565,"['5efb148e-2067-4b73-8392-175f0a7a0752', '70f7fa53-ab31-493f-a0e9-419de25ede6c']",30,,,,,,,,,,,,,,,,,Ecuador,3565,00:41:30.253,Carry,
,,,,,"[22.2, 26.8]",,,,,,,,,,,,2.676306,,,,,,,,,,,,cc16deab-be65-45be-8680-c75eae355181,1378,,,"[26.1, 29.9]",3939988,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Willian Joel Pacho Tenorio,41593.0,Left Center Back,84,Ecuador,3565,"['5ad9d7f8-5598-4e68-a696-0a47df84fde1', 'a9430e41-03b3-4bd0-88e1-c58ef2543480']",32,,,,,,,,,,,,,,,,,Ecuador,3565,00:41:32.073,Carry,
,,,,,"[26.3, 4.8]",,,,,,,,,,,,2.270673,,,,,,,,,,,,d5d55366-f00c-46bf-9e4b-4d92d1b4ca2b,1381,,,"[28.2, 4.6]",3939988,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Piero Martín Hincapié Reyna,38004.0,Left Back,84,Ecuador,3565,"['60ab982e-dcfb-4acc-a067-a567ea373385', 'bcfd6584-0b25-47eb-ab8d-061fb2ad8e2a']",36,,,,,,,,,,,,,,,,,Ecuador,3565,00:41:36.548,Carry,
,,,,,"[8.7, 28.7]",,,,,,,,,,,,1.379611,,,,,,,,,,,,4ca56fa9-c8bf-4be1-9ee1-6c9aff8f9869,1384,,,"[9.8, 25.5]",3939988,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Willian Joel Pacho Tenorio,41593.0,Left Center Back,84,Ecuador,3565,"['23143733-821a-4538-8c95-5dd7340d7eb7', '8b82435a-5f79-487e-94ca-792e8782a42b']",40,,,,,,,,,,,,,,,,,Ecuador,3565,00:41:40.105,Carry,
,,,,,"[7.3, 67.1]",,,,,,,,,,,,1.238131,,,,,,,,,,,,fba53f7d-4a10-41d6-9c8a-f49e4bb2bc60,1387,,,"[8.0, 62.3]",3939988,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Felix Eduardo Torres Caicedo,30111.0,Right Center Back,84,Ecuador,3565,"['619fefbc-d10b-404a-9c06-0c83c40f72e9', 'e39cf3aa-cc3d-4292-bd96-cf4c9d8c833b']",43,,,,,,,,,,,,,,,,,Ecuador,3565,00:41:43.222,Carry,
,,,,,"[18.4, 76.0]",,,,,,,,,,,,0.700638,,,,,,,,,,,,954a7665-198a-4bbb-b817-7aaf334a061d,1390,,,"[19.5, 75.8]",3939988,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Angelo Smit Preciado Quiñónez,37737.0,Right Back,84,Ecuador,3565,"['2a77be3d-447a-4e88-85f8-80efe6bea506', '828f70a8-f9da-475a-9a2a-e81be3358786']",45,,,,,,,,,,,,,,,,,Ecuador,3565,00:41:45.901,Carry,
,,,,,"[58.5, 63.3]",,,,,,,,,,,,0.193149,,,,,,,,,,,,d4396e4a-7260-4259-9002-8b8f5bac8db4,1395,,,"[58.5, 63.3]",3939988,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Enner Remberto Valencia Lastra,28559.0,Left Center Forward,85,Ecuador,3565,"['cb2176fd-045e-431c-9946-236226bf7463', 'e12057fb-c91d-445c-a4d6-0ff5a8637d79']",32,,,,,,,,,,,,,,,,,Ecuador,3565,00:42:32.061,Carry,
,,,,,"[65.8, 32.8]",,,,,,,,,,,,1.023002,,,,,,,,,,,,49069516-e7b4-49f0-b2f4-5a8780ab0602,1399,,,"[66.1, 28.3]",3939988,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Orbelín Pineda Alvarado,26280.0,Right Center Midfield,86,Mexico,794,"['2cbdc5c7-76a3-4d64-9913-bc277f889b81', '64d6f616-48eb-48d3-8b8b-f1868cf5111c', 'e5ed5319-d5ee-4030-af61-fa08961e92af']",34,,,,,,,,,,,,,,,,,Mexico,794,00:42:34.895,Carry,True
,,,,,"[65.6, 39.5]",,,,,,,,,,,,1.764509,,,,,,,,,,,,924ee0ae-38e4-47d7-b7d2-60dfdf8b36e9,1405,,,"[63.2, 39.5]",3939988,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Francisco Romo Barrón,26386.0,Center Defensive Midfield,87,Mexico,794,"['0a013049-9ad9-42da-a844-94b924ca970b', 'f28ed6e2-bc8d-4790-986f-db3603a20631']",13,,,,,,,,,,,,,,,,,Mexico,794,00:43:13.806,Carry,
,,,,,"[105.3, 3.5]",,,,,,,,,,,,0.917722,,,,,,,,,,,,56107965-5000-47bc-a70d-0f82c9c28b81,1408,,,"[103.5, 5.5]",3939988,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerardo Daniel Arteaga Zamora,27896.0,Left Back,87,Mexico,794,"['05567abd-eca4-4a6e-a301-2997b0505d5b', '23a3342a-4633-4e98-a7c0-11aceefb3144', '2f248cbc-3e44-4965-8da0-b4f61c354c91']",17,,,,,,,,,,,,,,,,,Mexico,794,00:43:17.877,Carry,True
,,,,,"[105.3, 9.2]",,,,,,,,,,,,1.611179,,,,,,,,,,,,177d27b5-086a-4691-b8e7-a78d599dd801,1412,,,"[105.3, 3.5]",3939988,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerardo Daniel Arteaga Zamora,27896.0,Left Back,87,Mexico,794,"['0e903ef4-6aaa-433f-866f-f5d1de202de3', '23a3342a-4633-4e98-a7c0-11aceefb3144', '2f248cbc-3e44-4965-8da0-b4f61c354c91', 'c18dedd9-d82f-4c8e-8643-5f04317ae60f']",18,,,,,,,,,,,,,,,,,Mexico,794,00:43:18.795,Carry,True
,,,,,"[88.2, 37.6]",,,,,,,,,,,,1.094747,,,,,,,,,,,,74391f96-c1c0-4e17-801c-85fa5eabe393,1418,,,"[89.5, 37.6]",3939988,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Johan Felipe Vásquez Ibarra,26336.0,Left Center Back,87,Mexico,794,"['1c6c23e2-95b7-45d8-888d-04dc61ba8703', '6a072dbd-5b0b-423f-b308-7484079c92e9', 'f75bffdf-578a-4304-9c68-41dbf2876c97']",26,,,,,,,,,,,,,,,,,Mexico,794,00:43:26.207,Carry,True
,,,,,"[91.9, 36.9]",,,,,,,,,,,,0.818687,,,,,,,,,,,,236a027a-7b20-402d-8595-05d1718f1ece,1422,,,"[88.2, 37.6]",3939988,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Johan Felipe Vásquez Ibarra,26336.0,Left Center Back,87,Mexico,794,"['1c6c23e2-95b7-45d8-888d-04dc61ba8703', '45354b00-56a3-486f-828f-352d8689bbc6', '6a072dbd-5b0b-423f-b308-7484079c92e9', '6f2676c4-f64b-4c64-a920-6667e83997ac', 'fcb1126b-4657-4c4f-b1bd-4dd5251e9fa5']",27,,,,,,,,,,,,,,,,,Mexico,794,00:43:27.302,Carry,True
,,,,,"[94.9, 36.3]",,,,,,,,,,,,1.223789,,,,,,,,,,,,6e2388b1-1b02-452a-a550-de793c018b51,1426,,,"[91.9, 36.9]",3939988,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Johan Felipe Vásquez Ibarra,26336.0,Left Center Back,87,Mexico,794,"['120a610e-f1a0-4745-8168-28a0fa94a8bd', '45354b00-56a3-486f-828f-352d8689bbc6', '6a415d86-f9fd-4da4-a356-1959cde15630', '6f2676c4-f64b-4c64-a920-6667e83997ac', '96e2781d-a6ca-4a71-b2f8-a3e4c222ddad']",28,,,,,,,,,,,,,,,,,Mexico,794,00:43:28.121,Carry,True
,,,,,"[104.7, 22.5]",,,,,,,,,,,,1.158839,,,,,,,,,,,,7fca76d7-f5df-43b1-bae2-1ea6ca594043,1432,,,"[105.7, 21.7]",3939988,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerardo Daniel Arteaga Zamora,27896.0,Left Back,87,Mexico,794,"['bd350bdc-d40b-431b-82eb-268d6efba05e', 'fdaae047-e4a3-405d-bf10-2bec8263538c']",31,,,,,,,,,,,,,,,,,Mexico,794,00:43:31.373,Carry,
,,,,,"[2.9, 72.8]",,,,,,,,,,,,3.154818,,,,,,,,,,,,3c60b8bf-d92e-4132-a81c-86a9ae5cbb4a,1434,,,"[12.4, 57.4]",3939988,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Angelo Smit Preciado Quiñónez,37737.0,Right Back,87,Mexico,794,"['1379b855-118e-4d63-b542-b994a82fecf3', '9f774052-1cf1-4747-b738-dac37c40577b']",32,,,,,,,,,,,,,,,,,Ecuador,3565,00:43:32.504,Carry,
,,,,,"[7.6, 4.3]",,,,,,,,,,,,1.539406,,,,,,,,,,,,24082ddb-5e83-4422-a45e-ffea4902037f,1445,,,"[12.2, 4.5]",3939988,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerardo Daniel Arteaga Zamora,27896.0,Left Back,89,Mexico,794,"['7a3535bf-f7c8-4bf9-aaa5-fbd36dd6a09d', '7f005927-9c85-4dc5-ab35-8cf3a595a728', '91d126a4-a2ac-4425-8ee8-cb113046bdd5']",11,,,,,,,,,,,,,,,,,Mexico,794,00:44:11.500,Carry,True
,,,,,"[52.7, 14.1]",,,,,,,,,,,,1.407195,,,,,,,,,,,,94750c17-dacf-44ed-980c-ee10a494e363,1460,,,"[50.5, 20.7]",3939988,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Gerardo Chávez Magallón,28825.0,Left Center Midfield,90,Mexico,794,"['7cda401c-7321-4d9c-af0d-0f47ec970239', 'e4b8fb7f-0dc5-4286-b3d0-dc1ccff67423', 'fcc0d518-f236-4aa0-93c5-18daeb351a42']",37,,,,,,,,,,,,,,,,,Mexico,794,00:44:37.164,Carry,True
,,,,,"[49.7, 6.3]",,,,,,,,,,,,0.89901,,,,,,,,,,,,6f7e5d80-7540-46e0-aa52-c0ccdbd107d8,1464,,,"[51.7, 5.1]",3939988,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julián Andrés Quiñones Quiñones,35375.0,Left Midfield,90,Mexico,794,"['1750ee8a-c5ba-4625-8b6c-d65cf5c025a6', 'e6a1b510-3a27-4f38-84cb-becf8d37976a', 'eb6276e5-1f1f-41ad-8a4e-843fc84aba74']",39,,,,,,,,,,,,,,,,,Mexico,794,00:44:39.022,Carry,True
,,,,,"[56.7, 20.3]",,,,,,,,,,,,1.189497,,,,,,,,,,,,274f7c90-71ca-4fd0-a27a-4f9d60658f0f,1468,,,"[52.3, 21.2]",3939988,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Francisco Romo Barrón,26386.0,Center Defensive Midfield,90,Mexico,794,"['3378c3e2-bc57-45a2-83b4-e0510ec748e7', 'b65e6840-24c6-4b87-b645-395a9d5fe7d4']",40,,,,,,,,,,,,,,,,,Mexico,794,00:44:40.779,Carry,
,,,,,"[95.4, 71.7]",,,,,,,,,,,,1.074219,,,,,,,,,,,,a3504034-508d-4356-baf1-3cc48cbdef77,1478,,,"[94.6, 72.4]",3939988,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Francisco Romo Barrón,26386.0,Center Defensive Midfield,91,Mexico,794,"['3c4921f8-a6f6-4e65-9c65-9e633e54d0f1', '8020eef0-d644-4ebd-9eaf-f64ab6cf2f06']",57,,,,,,,,,,,,,,,,,Mexico,794,00:44:57.416,Carry,
,,,,,"[37.2, 23.7]",,,,,,,,,,,,2.962152,,,,,,,,,,,,f650ddd6-2361-4565-b002-f6757f7bcfcf,1482,,,"[20.8, 20.6]",3939988,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,92,Ecuador,3565,"['116d8e8a-5ed7-434b-979a-14e821ff521a', '38eb02cc-4b57-4041-a5aa-8aecfd989b75', 'b8870be7-66b6-4959-a02d-81811dcca37e']",59,,,,,,,,,,,,,,,,,Ecuador,3565,00:44:59.345,Carry,True
,,,,,"[37.0, 23.7]",,,,,,,,,,,,0.04,,,,,,,,,,,,82c00615-fd19-4746-bbd2-74e697256c15,1486,,,"[47.9, 34.3]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin José Rodríguez Cortez,348757.0,Right Center Forward,92,Ecuador,3565,"['0ad19657-3203-46a6-b1f8-a35391b06e91', '4f71fdf5-09b1-4a83-a98a-d6ff5cfc4c03', '8ba820b7-5ef9-4763-b082-008f62e04be0']",2,,,,,,,,,,,,,,,,,Ecuador,3565,00:45:02.878,Carry,True
,,,,,"[49.8, 32.6]",,,,,,,,,,,,1.459802,,,,,,,,,,,,4783d8ed-2e64-4c17-a478-c2a673e26c69,1489,,,"[37.0, 23.7]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,92,Ecuador,3565,"['0ad19657-3203-46a6-b1f8-a35391b06e91', '4f71fdf5-09b1-4a83-a98a-d6ff5cfc4c03', '81860528-3b69-4adb-980e-6ee28f723dca']",2,,,,,,,,,,,,,,,,,Ecuador,3565,00:45:02.918,Carry,True
,,,,,"[44.1, 39.9]",,,,,,,,,,,,1.805512,,,,,,,,,,,,38b06333-fba8-4dcf-864a-6d7a925f4e2d,1492,,,"[43.0, 41.0]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ray Kendry Páez Andrade,384888.0,Right Midfield,92,Ecuador,3565,"['24bb2e57-4f7b-4084-9244-f5feca89d34c', '4abbeae5-6ddd-4b74-b0be-f2f7a513cb12', '7ce992e4-92ee-4c49-8440-9635b5050d94']",5,,,,,,,,,,,,,,,,,Ecuador,3565,00:45:05.554,Carry,True
,,,,,"[65.1, 41.8]",,,,,,,,,,,,2.368845,,,,,,,,,,,,e1a8eac3-e4c3-474c-97ba-c6ae9f4f3498,1496,,,"[56.3, 33.7]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeremy Leonel Sarmiento Morante,40211.0,Left Midfield,92,Ecuador,3565,"['b0b45c0f-ced5-46ea-b849-37375a58a310', 'f3a976e2-2944-49a2-8db1-95e3e7e9a767']",8,,,,,,,,,,,,,,,,,Ecuador,3565,00:45:08.216,Carry,
,,,,,"[38.3, 24.9]",,,,,,,,,,,,0.890366,,,,,,,,,,,,b43f35dd-745c-4524-8e74-9b0e250350dd,1501,,,"[37.7, 26.3]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerardo Daniel Arteaga Zamora,27896.0,Left Back,93,Mexico,794,"['3018e269-9df9-4380-a869-ebc1ee132aa8', '62d9c3d7-e070-4f05-bfd9-9ec63775ad43']",13,,,,,,,,,,,,,,,,,Mexico,794,00:45:13.346,Carry,
,,,,,"[57.2, 15.0]",,,,,,,,,,,,1.436237,,,,,,,,,,,,7b236409-b19b-4fbd-8fee-ad2836102d44,1504,,,"[50.7, 12.8]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julián Andrés Quiñones Quiñones,35375.0,Left Midfield,93,Mexico,794,"['9364f375-a576-4cd8-ae62-9e23a1ef6b19', 'ddb5aa47-89e0-46f6-a36f-810778be54ad', 'efd3e9e9-231c-4f2b-84a5-2177ef4efb73']",15,,,,,,,,,,,,,,,,,Mexico,794,00:45:15.267,Carry,True
,,,,,"[55.2, 59.6]",,,,,,,,,,,,1.739081,,,,,,,,,,,,dc5dadef-d3f8-4e74-bb2c-f8dcec571f73,1508,,,"[62.9, 65.1]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Angelo Smit Preciado Quiñónez,37737.0,Right Back,94,Ecuador,3565,"['132c2e44-1849-48f0-a80f-4c5896b7f670', 'efec4e9f-f142-4560-b5a6-de52ffb16542']",16,,,,,,,,,,,,,,,,,Ecuador,3565,00:45:16.703,Carry,
,,,,,"[43.7, 55.4]",,,,,,,,,,,,1.005424,,,,,,,,,,,,4a86a5f5-9856-4db4-8a55-16e82600092e,1511,,,"[42.9, 55.8]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felix Eduardo Torres Caicedo,30111.0,Right Center Back,94,Ecuador,3565,"['0efa3cb3-d2ce-4c94-89c8-5beceb8eb161', '3da585a9-9db4-46a6-a0e1-6722dbc45db8', '681b77f8-638c-4e0a-b04c-ad67fb511ab4']",19,,,,,,,,,,,,,,,,,Ecuador,3565,00:45:19.239,Carry,True
,,,,,"[50.8, 70.4]",,,,,,,,,,,,0.711617,,,,,,,,,,,,5e93f074-8c39-44b0-aae4-75842b569cf7,1515,,,"[49.2, 68.4]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Angelo Smit Preciado Quiñónez,37737.0,Right Back,94,Ecuador,3565,"['0ef66f28-85a9-4bb8-b555-685c43001be4', 'fab7a8cc-b766-43d9-b05c-4602635435e3']",21,,,,,,,,,,,,,,,,,Ecuador,3565,00:45:21.130,Carry,
,,,,,"[12.2, 6.9]",,,,,,,,,,,,1.996602,,,,,,,,,,,,befe6f4c-8d31-4955-ae0b-5e330d409e12,1519,,,"[14.7, 21.4]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johan Felipe Vásquez Ibarra,26336.0,Left Center Back,95,Mexico,794,"['2db296de-2908-42fe-aac5-963387757d5d', 'b1f00c47-9317-4511-8aa2-deadf0cd121a', 'ccb288c2-309c-4dcd-b1ab-1a45a6e03a84']",25,,,,,,,,,,,,,,,,,Mexico,794,00:45:25.361,Carry,True
,,,,,"[26.8, 7.1]",,,,,,,,,,,,0.93653,,,,,,,,,,,,6ac6e19e-03d6-4104-a71f-7930b5de6637,1522,,,"[27.0, 6.9]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerardo Daniel Arteaga Zamora,27896.0,Left Back,95,Mexico,794,"['1d856b7c-81eb-487c-a970-2fb6ca3f1b55', 'dbc68703-126a-433d-902d-154a22c52d6d']",28,,,,,,,,,,,,,,,,,Mexico,794,00:45:28.427,Carry,
,,,,,"[45.0, 32.2]",,,,,,,,,,,,6.0,,,,,,,,,,,,50600ab7-27d7-49da-8153-10e8a08be59b,1525,,,"[26.8, 20.9]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Francisco Romo Barrón,26386.0,Center Defensive Midfield,95,Mexico,794,"['159fa038-2bdf-4b25-bd4a-026606c03ebb', '886bb7d9-8a58-4369-94b7-27f1551f80c4']",30,,,,,,,,,,,,,,,,,Mexico,794,00:45:30.571,Carry,
,,,,,"[80.2, 67.2]",,,,,,,,,,,,6.406872,,,,,,,,,,,,3305399c-ec2b-4c60-91b9-0d45ceac6faf,1528,,,"[44.8, 57.7]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,César Jasib Montes Castro,26368.0,Right Center Back,95,Mexico,794,"['6c1cd8b7-fcbe-43be-bd46-c20e31a3297d', 'c3b50193-c931-4f1f-83fe-47cf5ad4dfe1', 'dfe3828f-7c2a-474c-8218-bcfddabaae40']",39,,,,,,,,,,,,,,,,,Mexico,794,00:45:39.859,Carry,True
,,,,,"[99.5, 72.1]",,,,,,,,,,,,1.054923,,,,,,,,,,,,cf55a10d-7acf-4029-ac9b-5a89a8ed1c19,1532,,,"[94.4, 71.9]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Eduardo Sánchez Ramos,26406.0,Right Back,95,Mexico,794,"['2fa2c371-3b22-4125-b317-513a545e3b4c', 'be43c7d1-c70d-4480-8d81-5794e110f295']",47,,,,,,,,,,,,,,,,,Mexico,794,00:45:47.963,Carry,
,,,,,"[110.9, 14.9]",,,,,,,,,,,,0.875219,,,,,,,,,,,,47ba5a61-91f8-4d64-8b4f-0d5a2a3c2df6,1536,,,"[110.3, 17.0]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julián Andrés Quiñones Quiñones,35375.0,Left Midfield,95,Mexico,794,"['c554de83-8125-4f91-8a99-6d113e7648bc', 'de7719b4-b344-46d0-836a-65bf40122616']",53,,,,,,,,,,,,,,,,,Mexico,794,00:45:53.018,Carry,
,,,,,"[35.5, 32.9]",,,,,,,,,,,,1.602754,,,,,,,,,,,,888811d4-9440-4435-beee-73e65f065856,1547,,,"[30.0, 35.2]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Willian Joel Pacho Tenorio,41593.0,Left Center Back,96,Ecuador,3565,"['0e1f58ef-0bf7-4740-aa4d-e0a4a5e0e256', 'b97c8598-2815-4e23-809b-74c3f7ddf627']",2,,,,,,,,,,,,,,,,,Ecuador,3565,00:00:02.328,Carry,
,,,,,"[87.7, 45.5]",,,,,,,,,,,,0.030287001,,,,,,,,,,,,2ecfae84-aef8-4db8-b003-92025fc02126,1552,,,"[87.7, 45.5]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jeremy Leonel Sarmiento Morante,40211.0,Left Midfield,96,Ecuador,3565,"['3ae938e7-14a5-4084-b3b0-acb947d7f51d', '6a09f84f-3dc0-4215-9296-b542468e6ad6']",11,,,,,,,,,,,,,,,,,Ecuador,3565,00:00:11.526,Carry,
,,,,,"[78.1, 47.7]",,,,,,,,,,,,0.903715,,,,,,,,,,,,83100e02-e9c9-4810-9220-b30a7c553cb8,1555,,,"[77.3, 49.4]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alan Steven Franco Palma,37945.0,Right Defensive Midfield,96,Ecuador,3565,"['45d4b611-e9e1-4e0b-9061-084c7dc9257d', '5780c38d-788b-4c78-bc1e-15d92bae336d']",12,,,,,,,,,,,,,,,,,Ecuador,3565,00:00:12.297,Carry,
,,,,,"[116.8, 21.3]",,,,,,,,,,,,0.152301,,,,,,,,,,,,58886e53-5d30-4e1c-93dc-1755092ca3b3,1560,,,"[113.4, 21.1]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Enner Remberto Valencia Lastra,28559.0,Left Center Forward,96,Ecuador,3565,"['d82126ee-1289-4213-8347-46e7e63813e0', 'eb815b6c-0dc3-446a-b8b7-1ddd46b7a9ce']",18,,,,,,,,,,,,,,,,,Ecuador,3565,00:00:18.510,Carry,
,,,,,"[106.4, 32.7]",,,,,,,,,,,,0.506409,,,,,,,,,,,,a808fafb-4692-49cc-b5ac-3e90e1cbd784,1564,,,"[106.4, 31.2]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jeremy Leonel Sarmiento Morante,40211.0,Left Midfield,96,Ecuador,3565,"['002f3e8f-f9b2-47d9-ae38-9ef79e04ebae', 'b36cb3eb-ff5d-48f5-9a33-7af8b0b5006c', 'c780e890-d1e0-4443-ab3d-849b962b7a70']",20,,,,,,,,,,,,,,,,,Ecuador,3565,00:00:20.641,Carry,True
,,,,,"[14.2, 44.2]",,,,,,,,,,,,2.791212,,,,,,,,,,,,30546d90-8d09-4796-b34b-960acf2501b3,1569,,,"[4.6, 41.4]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Julio José González Vela-Alvizu,36949.0,Goalkeeper,96,Ecuador,3565,"['a2e70496-de3b-4e6f-97a5-3e73333d4e5b', 'ecc9b77d-85e5-43c3-8db7-2ffd6286b569']",22,,,,,,,,,,,,,,,,,Mexico,794,00:00:22.660,Carry,
,,,,,"[54.2, 24.6]",,,,,,,,,,,,2.885384,,,,,,,,,,,,efdc30d3-35b8-4def-9d73-68df73bc8644,1574,,,"[54.2, 24.6]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alan Steven Franco Palma,37945.0,Right Defensive Midfield,96,Ecuador,3565,"['0e5bd8cb-fb26-4655-adce-a4a674f034aa', '4bc78e7f-51f3-43fb-a533-d0f35549cf66']",30,,,,,,,,,,,,,,,,,Ecuador,3565,00:00:30.283,Carry,
,,,,,"[55.2, 17.9]",,,,,,,,,,,,2.82433,,,,,,,,,,,,2070612f-f3c4-48ba-8bb9-a248482451bf,1577,,,"[49.2, 32.5]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,96,Ecuador,3565,"['737dba97-9ba5-4fb3-8ae2-3676d7d38761', 'd4bb9bd6-ace7-495e-a1ba-15083a45f6a3', 'f675db5e-eb56-4434-a02f-02ace94d9871']",34,,,,,,,,,,,,,,,,,Ecuador,3565,00:00:34.209,Carry,True
,,,,,"[44.7, 12.1]",,,,,,,,,,,,1.055839,,,,,,,,,,,,0711a5d5-3b08-4fa6-9193-5326c38458cd,1581,,,"[49.7, 6.4]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Piero Martín Hincapié Reyna,38004.0,Left Back,96,Ecuador,3565,"['95a3696b-7278-4f6d-837c-40487c2ad2eb', 'fdd6b6ea-e3ed-471c-a006-fbabaf8980b4']",38,,,,,,,,,,,,,,,,,Ecuador,3565,00:00:38.066,Carry,
,,,,,"[21.6, 23.9]",,,,,,,,,,,,0.981224,,,,,,,,,,,,9de37b63-ee5c-41d8-9330-fa883dea19a3,1584,,,"[23.1, 27.3]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Willian Joel Pacho Tenorio,41593.0,Left Center Back,96,Ecuador,3565,"['1f8902a3-1439-4903-bd73-9a25452b956a', 'c8d6574a-a651-42d6-ae0e-a4b72904d3f2']",40,,,,,,,,,,,,,,,,,Ecuador,3565,00:00:40.290,Carry,
,,,,,"[9.2, 44.4]",,,,,,,,,,,,1.672392,,,,,,,,,,,,d47735da-54c0-42c3-b88c-ca1d7ad08f75,1588,,,"[6.5, 42.1]",3939988,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alexander Domínguez Carabalí,32677.0,Goalkeeper,96,Ecuador,3565,"['8e28063b-5e75-4d4f-affa-69a6c9327474', '9c6bb68a-fc11-4908-97d5-3fa912c9702c', 'd87eefb3-e736-4ab8-9d6d-79e322c07560']",43,,,,,,,,,,,,,,,,,Ecuador,3565,00:00:43.353,Carry,True
